
[00:00:00.000 --> 00:00:03.140]  我們曾經去探討過
[00:02:35.200 --> 00:02:37.200]  但是我先不說這一篇
[00:02:37.200 --> 00:02:38.400]  因為我在想
[00:02:38.400 --> 00:02:41.000]  我們結束祈禱系列之後
[00:02:41.000 --> 00:02:43.400]  會不會看舊約的戰爭系列
[00:02:43.400 --> 00:02:47.100]  可能會放在那個系列裡面跟大家說
[00:02:47.100 --> 00:02:48.500]  無論如何就是
[00:02:48.500 --> 00:02:52.900]  亞述竟然一夜之內輸了
[00:02:52.900 --> 00:02:55.100]  希西加贏了這場仗
[00:02:55.100 --> 00:02:59.300]  聲望當然是立刻很厲害
[00:02:59.300 --> 00:03:00.900]  但是很不幸
[00:03:00.900 --> 00:03:01.900]  沒多久
[00:03:01.900 --> 00:03:04.500]  希西加患了重病
[00:03:04.500 --> 00:03:07.200]  而且病得很嚴重
[00:03:07.200 --> 00:03:09.400]  甚至要死亡
[00:03:09.400 --> 00:03:11.000]  有時候是很難說的
[00:03:11.000 --> 00:03:12.000]  有些人很健康
[00:03:12.000 --> 00:03:15.500]  但是突然之間就離開世界
[00:03:15.500 --> 00:03:19.300]  我有一個會友的丈夫
[00:03:19.300 --> 00:03:20.600]  他也是
[00:03:20.600 --> 00:03:24.300]  那時候我認識了原來這麼可怕的
[00:03:24.300 --> 00:03:26.700]  他吃完飯說不是很舒服
[00:03:26.700 --> 00:03:28.200]  後來原來有肺炎
[00:03:28.200 --> 00:03:29.700]  就送我去醫院
[00:03:29.700 --> 00:03:33.700]  但是不夠兩天就離開了世界
[00:03:33.700 --> 00:03:35.900]  我認識了原來肺炎可以拿命
[00:03:35.900 --> 00:03:37.900]  我之前不覺得這麼重要
[00:03:37.900 --> 00:03:39.900]  就是想著很簡單的一件事
[00:03:39.900 --> 00:03:42.700]  但是他之前很健康什麼事都沒有
[00:03:42.700 --> 00:03:44.800]  所以有時候生命就很短暫
[00:03:44.800 --> 00:03:45.300]  好了
[00:03:45.300 --> 00:03:48.900]  先知以塞亞奉神的差遣
[00:03:48.900 --> 00:03:50.700]  告訴希西加
[00:03:50.700 --> 00:03:52.300]  你快要死了
[00:03:52.300 --> 00:03:55.900]  要求他好好地安排後事
[00:03:55.900 --> 00:03:58.700]  我們看看《列王記》
[00:03:58.700 --> 00:04:01.700]  就是第20章第一節
[00:04:01.700 --> 00:04:06.200]  希西加要到王的面前宣告死訊
[00:04:09.900 --> 00:04:13.700]  阿摩斯的兒子先知以塞亞去見他
[00:04:13.700 --> 00:04:14.500]  對他說
[00:04:14.500 --> 00:04:16.100]  你會懷疑處說
[00:04:16.100 --> 00:04:18.700]  你當留遺名與離家
[00:04:18.700 --> 00:04:21.100]  因為你必死不能活了
[00:04:21.100 --> 00:04:24.300]  一句很簡單的說話
[00:04:24.300 --> 00:04:27.100]  但是對以塞亞先知來說
[00:04:27.100 --> 00:04:28.300]  絕對不容易的
[00:04:28.300 --> 00:04:30.700]  因為希西加是一個好的王
[00:04:30.700 --> 00:04:32.100]  他只是跟他說
[00:04:32.100 --> 00:04:33.900]  你快要死了
[00:04:33.900 --> 00:04:37.100]  我們作為牧者或者大家的弟兄姊妹
[00:04:37.100 --> 00:04:38.500]  去探一個有病的人
[00:04:38.500 --> 00:04:41.100]  你明知醫生說他不能救的時候
[00:04:41.100 --> 00:04:41.900]  你會跟他說
[00:04:41.900 --> 00:04:44.300]  你快要死了
[00:04:44.300 --> 00:04:46.900]  你好好的準備一下
[00:04:46.900 --> 00:04:48.900]  你預備迎見你的神
[00:04:48.900 --> 00:04:50.900]  你有沒有留遺囑
[00:04:50.900 --> 00:04:52.900]  你會不會這樣說
[00:04:52.900 --> 00:04:54.100]  我很真心的說
[00:04:54.100 --> 00:04:55.500]  我一定不敢這樣說
[00:04:55.500 --> 00:04:57.900]  一定會被家人罵到不得了
[00:04:57.900 --> 00:04:59.900]  而且真的說不出口
[00:04:59.900 --> 00:05:01.300]  我只有去祈禱
[00:05:01.300 --> 00:05:02.900]  神求你良好憐憫
[00:05:02.900 --> 00:05:06.300]  願意你自己去施恩給他
[00:05:06.300 --> 00:05:09.900]  所以作為一個忠心的僕人
[00:05:09.900 --> 00:05:12.500]  要去承擔這個使命
[00:05:12.500 --> 00:05:13.700]  有時候真的不容易
[00:05:13.700 --> 00:05:15.300]  接著他又說
[00:05:15.300 --> 00:05:19.300]  如斯說你當留遺名與離家
[00:05:19.300 --> 00:05:25.300]  這個家不是刻意地說到他家人
[00:05:25.300 --> 00:05:27.900]  他的妻妾
[00:05:27.900 --> 00:05:30.500]  而是說到他的國家
[00:05:30.500 --> 00:05:33.100]  是說到皇朝
[00:05:33.100 --> 00:05:35.900]  他需要作出一個安排
[00:05:35.900 --> 00:05:38.500]  由哪個人來繼位
[00:05:38.500 --> 00:05:44.500]  由哪些臣子去輔導新的繼承人
[00:05:44.500 --> 00:05:46.500]  這個是很重要的
[00:05:46.500 --> 00:05:49.500]  免得出糧亂子
[00:05:49.500 --> 00:05:50.900]  免得內訌
[00:05:50.900 --> 00:05:52.300]  你想想很可能
[00:05:52.300 --> 00:05:54.500]  如果你沒有好好的遺命
[00:05:54.500 --> 00:05:56.300]  就產生很多問題
[00:05:56.300 --> 00:05:58.300]  有沒有留意到一些大戶人家
[00:05:58.300 --> 00:05:59.700]  很有錢的人
[00:05:59.700 --> 00:06:02.500]  他死的時候如果沒有
[00:06:02.500 --> 00:06:07.700]  遺囑那些人搶家產搶得很厲害
[00:06:07.700 --> 00:06:09.900]  就算有遺囑也好
[00:06:09.900 --> 00:06:11.300]  都可以搶
[00:06:11.300 --> 00:06:13.500]  於是有一方不服氣說
[00:06:13.500 --> 00:06:15.700]  可能他立這個遺囑的時候
[00:06:15.700 --> 00:06:17.700]  不是很清醒的
[00:06:17.700 --> 00:06:20.300]  所以會產生問題
[00:06:20.300 --> 00:06:24.300]  但是如果你真的去律師樓立遺囑的時候
[00:06:24.300 --> 00:06:26.100]  有律師見證
[00:06:26.100 --> 00:06:27.700]  不只是一個律師見證
[00:06:27.700 --> 00:06:30.900]  我見過這樣的處境
[00:06:30.900 --> 00:06:33.100]  律師跟你做完之後
[00:06:33.100 --> 00:06:34.900]  講解給你聽之後
[00:06:34.900 --> 00:06:38.700]  就要帶你去另外一個律師樓裡面
[00:06:38.700 --> 00:06:41.500]  由另外一個獨立的律師去見證
[00:06:41.500 --> 00:06:44.100]  原來立遺囑的人現在是很精神的
[00:06:44.100 --> 00:06:45.300]  是很清醒的
[00:06:45.300 --> 00:06:47.900]  由另外一個律師去簽字
[00:06:47.900 --> 00:06:49.500]  就是要兩個律師簽字
[00:06:49.500 --> 00:06:51.500]  在法律上才有效力
[00:06:51.500 --> 00:06:53.500]  才容易有保護
[00:06:53.500 --> 00:06:56.300]  但是仍然有時候有些人來爭拗
[00:06:56.300 --> 00:06:57.900]  在香港很多富豪
[00:06:57.900 --> 00:07:02.900]  就是趙世光、霍英東
[00:07:02.900 --> 00:07:06.300]  這些富豪
[00:07:06.300 --> 00:07:07.300]  死了之後
[00:07:07.300 --> 00:07:09.700]  那些子女就一樣來爭家產
[00:07:09.700 --> 00:07:11.300]  所以你留意到
[00:07:11.300 --> 00:07:13.900]  一定要來立下這個遺囑
[00:07:13.900 --> 00:07:19.500]  所以這個宣告反映神是對整個國家和子民的一份愛
[00:07:19.500 --> 00:07:21.100]  如果不是的話
[00:07:21.100 --> 00:07:22.300]  希西加死了
[00:07:22.300 --> 00:07:23.500]  何必作出預告
[00:07:23.500 --> 00:07:24.900]  讓他這麼難受
[00:07:24.900 --> 00:07:26.500]  等他睡一覺的時候
[00:07:26.500 --> 00:07:27.700]  那就安樂死
[00:07:27.700 --> 00:07:30.300]  真的在床上睡一覺死了
[00:07:30.300 --> 00:07:31.900]  那就很舒服了
[00:07:31.900 --> 00:07:34.300]  我不知道大家有沒有聽過我講永善聯壇
[00:07:34.300 --> 00:07:37.900]  上兩集不是講到教會有一個老人家
[00:07:37.900 --> 00:07:42.300]  現在患了像霍金那樣的肌肉萎縮
[00:07:42.300 --> 00:07:44.300]  慢慢出現問題
[00:07:44.300 --> 00:07:46.700]  甚至可能是幾個月之後
[00:07:46.700 --> 00:07:49.100]  很可能會離開世界
[00:07:49.100 --> 00:07:51.500]  我上個星期也去探望了他
[00:07:51.500 --> 00:07:54.900]  那時候他仍然經常說
[00:07:54.900 --> 00:07:56.300]  我現在這麼辛苦
[00:07:56.300 --> 00:08:00.300]  因為他一天內大英國有四次
[00:08:00.300 --> 00:08:03.100]  有Carol來帶他去探望他
[00:08:03.100 --> 00:08:07.700]  幫他刷牙、洗臉、洗澡
[00:08:07.700 --> 00:08:08.500]  很好的
[00:08:08.500 --> 00:08:10.500]  但是他說我也是這樣陀女人
[00:08:10.500 --> 00:08:13.300]  我很舒服睡一覺死了就好了
[00:08:13.300 --> 00:08:14.900]  這個真的安樂死了
[00:08:14.900 --> 00:08:16.300]  我們看看
[00:08:16.300 --> 00:08:19.100]  希西加他患病的時候
[00:08:19.100 --> 00:08:21.900]  大家可以想一想
[00:08:21.900 --> 00:08:23.100]  他大概多少歲?
[00:08:23.100 --> 00:08:25.300]  宣告他死亡的時候
[00:08:25.300 --> 00:08:25.900]  大概多少歲?
[00:08:25.900 --> 00:08:26.700]  我們看看
[00:08:26.700 --> 00:08:31.700]  列王記下十八章的第二節
[00:08:31.700 --> 00:08:32.900]  我們一起讀好不好?
[00:08:32.900 --> 00:08:35.900]  我們請Doris跟我們讀
[00:08:35.900 --> 00:08:39.100]  他登基的時候年二十五歲
[00:08:39.100 --> 00:08:41.500]  在耶路撒冷作王二十九年
[00:08:41.500 --> 00:08:43.300]  他母親名叫阿比
[00:08:43.300 --> 00:08:45.700]  事實是加利亞的女兒
[00:08:45.700 --> 00:08:48.500]  他二十五歲做皇帝
[00:08:48.500 --> 00:08:50.500]  作王二十九年
[00:08:50.500 --> 00:08:52.300]  但是不要忘記
[00:08:52.300 --> 00:08:53.300]  稍後我們會看
[00:08:53.300 --> 00:08:55.900]  原來神是給他十五年的壽數
[00:08:55.900 --> 00:09:00.700]  如果我們將二十五加十二十九
[00:09:00.700 --> 00:09:02.500]  然後再減十五
[00:09:02.500 --> 00:09:03.700]  就是多少歲呢?
[00:09:03.700 --> 00:09:08.700]  就是原來希西加這個病的時候
[00:09:08.700 --> 00:09:10.700]  是三十八歲
[00:09:10.700 --> 00:09:12.900]  適直壯年
[00:09:12.900 --> 00:09:13.900]  三十八
[00:09:13.900 --> 00:09:18.300]  所以應該在未來的日子裡面
[00:09:18.300 --> 00:09:19.900]  有一大番的作為
[00:09:19.900 --> 00:09:20.500]  是不是?
[00:09:21.700 --> 00:09:23.300]  都感恩的
[00:09:23.300 --> 00:09:24.100]  有些人都覺得
[00:09:24.100 --> 00:09:26.300]  林永時牧師都可以
[00:09:26.300 --> 00:09:28.700]  就是從零開始建立冥恩堂
[00:09:28.700 --> 00:09:31.100]  短短三十年的時候
[00:09:31.100 --> 00:09:32.300]  就有六間教會
[00:09:32.300 --> 00:09:33.500]  有二千多人聚會
[00:09:33.500 --> 00:09:34.500]  但是你知不知道
[00:09:34.500 --> 00:09:36.300]  當我建立冥恩堂的時候
[00:09:36.300 --> 00:09:38.100]  我只是三十二歲
[00:09:38.100 --> 00:09:39.500]  就是說
[00:09:39.500 --> 00:09:40.900]  這個時候
[00:09:40.900 --> 00:09:43.300]  就是我六年之後
[00:09:43.300 --> 00:09:44.700]  就是三十八歲的時候
[00:09:44.700 --> 00:09:46.900]  冥恩堂還是二百多人左右
[00:09:46.900 --> 00:09:48.500]  還是只有一間教堂而已
[00:09:48.500 --> 00:09:51.500]  但是後來那幾年裡面
[00:09:51.500 --> 00:09:52.900]  就不斷有那個發展
[00:09:52.900 --> 00:09:54.500]  我自己覺得
[00:09:54.500 --> 00:09:57.500]  現在我才是大器萬成
[00:09:57.500 --> 00:09:59.100]  就是說六十幾歲的人
[00:09:59.100 --> 00:10:01.300]  仍然有很多的機會去服侍
[00:10:01.300 --> 00:10:01.900]  是不是?
[00:10:01.900 --> 00:10:04.700]  所以三十八歲就死的時候
[00:10:04.700 --> 00:10:06.500]  其實都挺慘的
[00:10:06.500 --> 00:10:07.500]  還有
[00:10:07.500 --> 00:10:11.100]  那時候希西加還剛剛打贏了
[00:10:11.100 --> 00:10:13.100]  雄霸天下的亞述國
[00:10:13.100 --> 00:10:18.300]  所以尤大國的聲譽是越來越顯赫
[00:10:18.300 --> 00:10:21.300]  他看到自己的前景是很殉燦的
[00:10:22.100 --> 00:10:23.900]  他有很大的抱負
[00:10:23.900 --> 00:10:26.700]  甚至為國家有一大番的作為
[00:10:26.700 --> 00:10:28.700]  但是如果這一刻裡面
[00:10:28.700 --> 00:10:30.100]  要離開世界的時候
[00:10:30.100 --> 00:10:32.300]  他的心境是怎樣呢?
[00:10:32.300 --> 00:10:34.700]  大家一定會想到
[00:10:34.700 --> 00:10:36.700]  絕對不會開心
[00:10:36.700 --> 00:10:39.900]  一定是會陷在一個低谷裡面
[00:10:39.900 --> 00:10:40.900]  好了
[00:10:40.900 --> 00:10:42.700]  接著希西加一聽到這個消息
[00:10:42.700 --> 00:10:43.500]  就做什麼呢?
[00:10:43.500 --> 00:10:46.300]  希西加就轉臉向牆
[00:10:46.300 --> 00:10:48.500]  禱告耶和華說
[00:10:48.500 --> 00:10:51.300]  他躺在床上
[00:10:51.900 --> 00:10:53.100]  然後
[00:10:53.100 --> 00:10:58.700]  先知以塞亞進入他的寢室裡面
[00:10:58.700 --> 00:11:00.500]  預告他的死訊
[00:11:00.500 --> 00:11:07.300]  當日希西加面對亞述西拿基納的侵入的時候
[00:11:07.300 --> 00:11:08.900]  如果你看的時候
[00:11:08.900 --> 00:11:11.500]  他是去到聖殿那裡向神祈求
[00:11:11.500 --> 00:11:14.900]  但是這次他在床上禱告
[00:11:14.900 --> 00:11:18.100]  他是一向敬眾神和敬威神的
[00:11:18.100 --> 00:11:20.700]  如果不是病得這麼重的時候
[00:11:21.100 --> 00:11:24.500]  他是不會躺在床上跟神祈禱告的
[00:11:24.500 --> 00:11:26.300]  所以大兄姐妹們也要小心
[00:11:26.300 --> 00:11:29.300]  有時候我們晚上睡覺就去祈禱
[00:11:29.300 --> 00:11:31.100]  但是我不知道你有沒有
[00:11:31.100 --> 00:11:31.900]  最好有
[00:11:31.900 --> 00:11:34.900]  檢討那一天的工作和恩典
[00:11:34.900 --> 00:11:37.500]  但是坐在床上祈禱
[00:11:37.500 --> 00:11:39.500]  你會發覺原來是有地心吸力的
[00:11:39.500 --> 00:11:40.300]  但是很奇怪
[00:11:40.300 --> 00:11:41.300]  吸著吸著
[00:11:41.300 --> 00:11:44.100]  你就會滑倒躺在床上祈禱
[00:11:44.100 --> 00:11:45.700]  還有你很敬虔的
[00:11:45.700 --> 00:11:48.300]  你可能第二天才會說亞門
[00:11:48.300 --> 00:11:50.100]  其他的你會睡覺的
[00:11:50.300 --> 00:11:52.500]  其實如果我們對神尊重
[00:11:52.500 --> 00:11:54.500]  我們是不應該這麼睡在這裡
[00:11:54.500 --> 00:11:55.700]  來向神祈禱禱告
[00:11:55.700 --> 00:11:58.700]  除非你是病得很嚴重
[00:11:58.700 --> 00:11:59.900]  好了
[00:11:59.900 --> 00:12:02.700]  他還有就是轉念向祥
[00:12:02.700 --> 00:12:04.500]  很簡單一句話
[00:12:04.500 --> 00:12:07.300]  是反映著他內心那種的受煩
[00:12:07.300 --> 00:12:08.300]  痛苦
[00:12:08.300 --> 00:12:10.300]  他不想見任何人
[00:12:10.300 --> 00:12:11.900]  甚至連以塞亞
[00:12:11.900 --> 00:12:12.900]  你也跟他說
[00:12:12.900 --> 00:12:14.900]  他也不想再見到以塞亞
[00:12:14.900 --> 00:12:17.500]  這個不知道你們有沒有什麼經歷
[00:12:17.500 --> 00:12:18.500]  我經歷過
[00:12:18.500 --> 00:12:19.900]  熟悉的我也知道
[00:12:19.900 --> 00:12:22.300]  當年我在神學院第一個學位的時候
[00:12:22.300 --> 00:12:23.300]  就快畢業了
[00:12:23.300 --> 00:12:25.100]  但是就玩了
[00:12:25.100 --> 00:12:26.300]  搞得很大件事了
[00:12:26.300 --> 00:12:29.500]  後來被先生帶來去責備
[00:12:29.500 --> 00:12:31.100]  但是自己又不會死
[00:12:31.100 --> 00:12:32.900]  還要去質問我老師
[00:12:32.900 --> 00:12:33.900]  老師叫我認錯
[00:12:33.900 --> 00:12:34.300]  我說好啊
[00:12:34.300 --> 00:12:34.700]  我有錯
[00:12:34.700 --> 00:12:35.500]  然後我要認
[00:12:35.500 --> 00:12:36.700]  老師你有沒有錯
[00:12:36.700 --> 00:12:37.500]  不如一起認
[00:12:37.500 --> 00:12:38.300]  你死不死
[00:12:38.300 --> 00:12:40.300]  現在我肯定不會做這些事情了
[00:12:40.300 --> 00:12:43.700]  於是就被定為一個不肯認錯的人
[00:12:43.700 --> 00:12:48.300]  結果就要在學校裡面開會議
[00:12:48.300 --> 00:12:50.300]  老師要定我的生死
[00:12:50.300 --> 00:12:52.900]  真的幾天之後才宣判
[00:12:52.900 --> 00:12:54.700]  那段日子裡面你要做什麼呢
[00:12:54.700 --> 00:12:56.500]  我是知道死定了
[00:12:56.500 --> 00:12:58.500]  我沒有去吃飯
[00:12:58.500 --> 00:13:00.700]  我躺在床上
[00:13:00.700 --> 00:13:03.300]  但是我都是面向牆
[00:13:03.300 --> 00:13:05.500]  因為我們那時候是
[00:13:05.500 --> 00:13:07.300]  五六個同學的房間
[00:13:07.300 --> 00:13:08.500]  不想見人
[00:13:08.500 --> 00:13:10.500]  我讀到這一段的時候
[00:13:10.500 --> 00:13:12.900]  就呼喚回這一種回憶
[00:13:12.900 --> 00:13:14.900]  那時候是否在低潮裡面的時候
[00:13:14.900 --> 00:13:16.100]  你什麼人都不想見
[00:13:16.100 --> 00:13:17.300]  就躺在那裡
[00:13:17.300 --> 00:13:18.500]  不知睡定昏迷
[00:13:18.500 --> 00:13:19.700]  就面向牆
[00:13:19.700 --> 00:13:21.300]  所以你留意到
[00:13:21.300 --> 00:13:23.900]  原來當你心情不好的時候就會這樣
[00:13:23.900 --> 00:13:25.500]  之前一個王叫阿哈
[00:13:25.500 --> 00:13:26.500]  大家很熟悉了
[00:13:26.500 --> 00:13:28.100]  就是他老婆不是椰洗別的
[00:13:28.100 --> 00:13:31.300]  他要搶別人的地圖
[00:13:31.300 --> 00:13:33.500]  但是別人不肯賣給他的時候
[00:13:33.500 --> 00:13:34.900]  他又做什麼呢
[00:13:34.900 --> 00:13:36.900]  《獵王記》上也是一章的第四節
[00:13:36.900 --> 00:13:38.900]  阿哈因
[00:13:38.900 --> 00:13:42.300]  阿哈因耶施列印牙八說
[00:13:42.300 --> 00:13:45.500]  我不敢將我先人留下的產業給你
[00:13:45.500 --> 00:13:47.700]  就悶得落寂門宮
[00:13:47.700 --> 00:13:49.900]  躺在床上
[00:13:49.900 --> 00:13:52.700]  念轉轉念向內
[00:13:52.700 --> 00:13:53.500]  也得吃飯
[00:13:53.500 --> 00:13:54.500]  看不看得到
[00:13:54.500 --> 00:13:56.700]  他就是躺在床上
[00:13:56.700 --> 00:13:59.300]  臉向著牆那裡
[00:13:59.300 --> 00:14:00.900]  不開心
[00:14:00.900 --> 00:14:02.100]  不肯吃東西
[00:14:02.100 --> 00:14:03.100]  不想見人
[00:14:03.100 --> 00:14:05.500]  原來在這一段我們看到
[00:14:05.500 --> 00:14:07.100]  希西嘉的心情
[00:14:07.100 --> 00:14:09.100]  是非常非常地低落
[00:14:09.100 --> 00:14:10.900]  他就向神來禱告了
[00:14:10.900 --> 00:14:13.700]  他求神來大陸去憐憫他
[00:14:14.100 --> 00:14:16.500]  希西嘉的禱告是很簡單的
[00:14:16.500 --> 00:14:19.700]  一句話就已經可以了
[00:14:19.700 --> 00:14:21.900]  就好像被摔下海的時候
[00:14:21.900 --> 00:14:23.500]  主啊救我
[00:14:23.500 --> 00:14:25.100]  一句話就說了
[00:14:25.100 --> 00:14:26.700]  不會長篇大論的
[00:14:26.700 --> 00:14:28.900]  我們看看希西嘉的祈禱是什麼
[00:14:28.900 --> 00:14:30.900]  伊云說
[00:14:30.900 --> 00:14:33.100]  求祢記念我在祢面前
[00:14:33.100 --> 00:14:34.900]  怎樣全完全全的心
[00:14:34.900 --> 00:14:36.300]  安誠實行事
[00:14:36.300 --> 00:14:39.900]  又做祢眼中所謂捍衛善的
[00:14:39.900 --> 00:14:41.900]  希西嘉就痛哼祢
[00:14:41.900 --> 00:14:43.100]  希西嘉
[00:14:43.700 --> 00:14:45.300]  知道自己快要死了
[00:14:45.300 --> 00:14:47.700]  於是他就向神說
[00:14:47.700 --> 00:14:48.300]  神啊
[00:14:48.300 --> 00:14:50.900]  求祢記念我在祢面前
[00:14:50.900 --> 00:14:52.300]  全全的心
[00:14:52.300 --> 00:14:53.900]  我做了些什麼
[00:14:53.900 --> 00:14:54.700]  祢知道的
[00:14:54.700 --> 00:14:57.100]  我做的事祢都認為是好的
[00:14:57.100 --> 00:14:58.500]  接著
[00:14:58.500 --> 00:14:59.900]  他就沒有再說什麼了
[00:14:59.900 --> 00:15:01.700]  接著就哭了
[00:15:01.700 --> 00:15:03.300]  那時候
[00:15:03.300 --> 00:15:06.700]  他說祢記念我過去所做的是什麼呢
[00:15:06.700 --> 00:15:09.100]  如果我們熟悉的時候
[00:15:09.100 --> 00:15:10.700]  希西嘉
[00:15:10.700 --> 00:15:12.900]  他來大陸去尊敬神
[00:15:13.300 --> 00:15:14.500]  他的父親
[00:15:14.500 --> 00:15:16.300]  他的先祖
[00:15:16.300 --> 00:15:17.900]  拜偶像
[00:15:17.900 --> 00:15:19.900]  他竟然是怎樣呢
[00:15:19.900 --> 00:15:21.700]  希西嘉作王的時候
[00:15:21.700 --> 00:15:23.500]  他就潔淨聖殿
[00:15:23.500 --> 00:15:25.500]  破除迷信
[00:15:25.500 --> 00:15:28.100]  接著為人民贖罪
[00:15:28.100 --> 00:15:30.700]  還要來大陸去鼓勵他們奉獻
[00:15:30.700 --> 00:15:31.900]  很久很久
[00:15:31.900 --> 00:15:34.100]  整個國家沒有守過逾越節
[00:15:34.100 --> 00:15:36.700]  希西嘉下命令要守逾越節
[00:15:36.700 --> 00:15:38.700]  去體恤民情
[00:15:38.700 --> 00:15:42.900]  而且也都對神的僕人是非常好
[00:15:42.900 --> 00:15:44.100]  善待他們
[00:15:44.100 --> 00:15:46.300]  這就是他禱告的憑據
[00:15:46.300 --> 00:15:47.900]  不知道大家還記不記得
[00:15:47.900 --> 00:15:51.100]  我曾經和大家查過尼希米的禱告
[00:15:51.100 --> 00:15:52.900]  就是私恩與我
[00:15:52.900 --> 00:15:55.100]  尼希米也都為神
[00:15:55.100 --> 00:15:57.100]  為了子民做了很多好事
[00:15:57.100 --> 00:15:58.300]  於是他跟神說
[00:15:58.300 --> 00:15:59.700]  神啊祢要賜福給我
[00:15:59.700 --> 00:16:01.700]  這是很重要
[00:16:01.700 --> 00:16:02.900]  當然
[00:16:02.900 --> 00:16:08.100]  我們的信仰並不是因為祢的功德而得救
[00:16:08.100 --> 00:16:12.500]  他這個禱告並不是一種功德善行的救贖觀念
[00:16:12.700 --> 00:16:14.100]  他所強調的就是
[00:16:14.100 --> 00:16:15.700]  我行動背後
[00:16:15.700 --> 00:16:17.900]  就是對神祢那份的信心
[00:16:17.900 --> 00:16:19.700]  對神祢那份的愛
[00:16:19.700 --> 00:16:21.300]  對神祢那份的尊重
