
[00:00:00.000 --> 00:00:03.000]  今天講到的內容是驚喜
[00:05:40.000 --> 00:05:44.000]  肥納比 鐵薩羅尼加都在裏面
[00:05:44.000 --> 00:05:47.000]  這個故事就發生在肥納比
[00:05:47.000 --> 00:05:50.000]  幾件事情發生
[00:05:50.000 --> 00:05:51.000]  我馬上進入去
[00:05:51.000 --> 00:05:54.000]  第一個很驚喜的人
[00:05:54.000 --> 00:05:55.000]  當保羅進入去
[00:05:55.000 --> 00:05:57.000]  是一個什麼人呢
[00:05:57.000 --> 00:05:58.000]  聖經告訴我
[00:05:58.000 --> 00:06:00.000]  他是一個很富裕的女商人
[00:06:00.000 --> 00:06:02.000]  叫做呂底亞
[00:06:02.000 --> 00:06:05.000]  他是一個推亞 推拉城的人
[00:06:05.000 --> 00:06:06.000]  即是一個亞洲人
[00:06:06.000 --> 00:06:08.000]  因為我剛才說的一個國際城市
[00:06:08.000 --> 00:06:10.000]  很多不同的人進入去做生意
[00:06:10.000 --> 00:06:11.000]  究竟發生什麼事呢
[00:06:11.000 --> 00:06:13.000]  我們先看這三節經文
[00:06:13.000 --> 00:06:15.000]  我們一起讀這三節經文
[00:06:15.000 --> 00:06:18.000]  在士郎傳十六章十三到十五節
[00:06:18.000 --> 00:06:19.000]  一二三
[00:06:19.000 --> 00:06:20.000]  當安息日
[00:06:20.000 --> 00:06:22.000]  我們出城門
[00:06:32.000 --> 00:06:55.000]  這個呂底亞的背景是一個有錢人
[00:06:55.000 --> 00:06:58.000]  你說陳全道哪裏說有錢人
[00:06:58.000 --> 00:07:00.000]  如果我們仔細一看
[00:07:00.000 --> 00:07:03.000]  我們見到他賣一個有顏色布匹
[00:07:03.000 --> 00:07:05.000]  賣什麼布匹
[00:07:05.000 --> 00:07:06.000]  紫色
[00:07:06.000 --> 00:07:08.000]  紫色代表什麼
[00:07:08.000 --> 00:07:11.000]  當時是貴族有錢人才穿的
[00:07:11.000 --> 00:07:12.000]  所以我們看一看
[00:07:12.000 --> 00:07:14.000]  旁邊有沒有人穿紫色衣服
[00:07:14.000 --> 00:07:15.000]  恭喜你
[00:07:15.000 --> 00:07:17.000]  如果當時你是貴族
[00:07:17.000 --> 00:07:19.000]  現在都會是
[00:07:19.000 --> 00:07:20.000]  因為上帝的兒女
[00:07:20.000 --> 00:07:21.000]  他有錢的
[00:07:21.000 --> 00:07:23.000]  他不單止去買
[00:07:23.000 --> 00:07:25.000]  他是老闆
[00:07:25.000 --> 00:07:27.000]  意思是現在我們買很多名牌
[00:07:27.000 --> 00:07:29.000]  他不是賣給你的那個人
[00:07:29.000 --> 00:07:30.000]  他是大老闆
[00:07:30.000 --> 00:07:32.000]  即是他的商店
[00:07:32.000 --> 00:07:33.000]  如果在今時今日
[00:07:33.000 --> 00:07:35.000]  應該在智利廣場的地下
[00:07:35.000 --> 00:07:37.000]  在太古廣場的三樓
[00:07:37.000 --> 00:07:39.000]  就找到他的店舖
[00:07:39.000 --> 00:07:40.000]  不單止這樣
[00:07:40.000 --> 00:07:43.000]  你見到當他一家人信了主
[00:07:43.000 --> 00:07:47.000]  他留保羅和他的團隊
[00:07:47.000 --> 00:07:49.000]  去哪裏住
[00:07:49.000 --> 00:07:50.000]  去他家裏住
[00:07:50.000 --> 00:07:52.000]  當時保羅的團隊至少四個人
[00:07:52.000 --> 00:07:59.000]  有保羅、細拉、提摩泰和路加
[00:07:59.000 --> 00:08:00.000]  我想問問大家
[00:08:00.000 --> 00:08:01.000]  今天在哪裏的家
[00:08:01.000 --> 00:08:03.000]  可以即刻今晚
[00:08:03.000 --> 00:08:06.000]  容許四個人去你家裏住
[00:08:06.000 --> 00:08:07.000]  住得很舒服
[00:08:07.000 --> 00:08:10.000]  你說有就舉手
[00:08:10.000 --> 00:08:11.000]  有感謝主
[00:08:11.000 --> 00:08:15.000]  有有錢人是很開心的事
[00:08:15.000 --> 00:08:16.000]  我相信叫他們去住
[00:08:16.000 --> 00:08:18.000]  不會被關在地上
[00:08:18.000 --> 00:08:20.000]  這樣一定很舒服
[00:08:20.000 --> 00:08:21.000]  他是一個有錢人
[00:08:21.000 --> 00:08:23.000]  這個人有什麼驚喜呢
[00:08:23.000 --> 00:08:24.000]  我們聽過就覺得很有趣
[00:08:24.000 --> 00:08:25.000]  他從
[00:08:25.000 --> 00:08:27.000]  剛才我說的推亞、推拉城
[00:08:27.000 --> 00:08:28.000]  為什麼從那裏來
[00:08:28.000 --> 00:08:30.000]  因為那裏是出紫色染料
[00:08:30.000 --> 00:08:31.000]  很出名的地方
[00:08:31.000 --> 00:08:32.000]  他是一個亞洲人
[00:08:32.000 --> 00:08:35.000]  那裏是位於土耳其的西南部
[00:08:35.000 --> 00:08:38.000]  當時他形容這個人很有趣
[00:08:38.000 --> 00:08:40.000]  他在安息日
[00:08:40.000 --> 00:08:44.000]  安息日是猶太人敬拜神的時間
[00:08:44.000 --> 00:08:47.000]  為什麼這個女人會去呢
[00:08:47.000 --> 00:08:50.000]  如果當時有猶太人的會堂
[00:08:50.000 --> 00:08:52.000]  她應該會記載
[00:08:52.000 --> 00:08:54.000]  保羅很喜歡每次去一個地方傳福音
[00:08:54.000 --> 00:08:58.000]  就去一個有人敬拜上帝心的地方
[00:08:58.000 --> 00:09:00.000]  去找那些人
[00:09:00.000 --> 00:09:02.000]  但當時沒有會堂
[00:09:02.000 --> 00:09:06.000]  即代表當時少於十個男人
[00:09:06.000 --> 00:09:09.000]  是信猶太耶和華神的
[00:09:09.000 --> 00:09:11.000]  如果不是已經有會堂了
[00:09:11.000 --> 00:09:12.000]  所以保羅找不到
[00:09:12.000 --> 00:09:14.000]  他從安息日去河邊
[00:09:14.000 --> 00:09:16.000]  見到一個禱告的地方
[00:09:16.000 --> 00:09:18.000]  我們想了
[00:09:18.000 --> 00:09:20.000]  這個女人有錢有家庭
[00:09:20.000 --> 00:09:22.000]  沒有什麼缺乏
[00:09:22.000 --> 00:09:26.000]  但是她的心很想找神
[00:09:26.000 --> 00:09:29.000]  一個正常人不會在安息日
[00:09:29.000 --> 00:09:31.000]  在禮拜五的晚上
[00:09:31.000 --> 00:09:33.000]  到禮拜日的黃昏前
[00:09:33.000 --> 00:09:35.000]  去祈禱敬拜神
[00:09:35.000 --> 00:09:39.000]  只有猶太人想找神才會去那裏
[00:09:39.000 --> 00:09:42.000]  但我估計這個人對上帝一知半解
[00:09:42.000 --> 00:09:46.000]  因為當時沒有猶太人的會堂
[00:09:46.000 --> 00:09:48.000]  他有心去敬拜
[00:09:48.000 --> 00:09:49.000]  但是很特別
[00:09:49.000 --> 00:09:50.000]  他的驚喜就是
[00:09:50.000 --> 00:09:55.000]  竟然在那次遇見了一個叫保羅的人
[00:09:55.000 --> 00:09:57.000]  我估計保羅見到他會說
[00:09:57.000 --> 00:10:02.000]  你向來敬拜又好想找這個耶和華神
[00:10:02.000 --> 00:10:07.000]  他應許的救世主耶穌已經來了
[00:10:07.000 --> 00:10:08.000]  我告訴你
[00:10:08.000 --> 00:10:09.000]  他不單止來了
[00:10:09.000 --> 00:10:13.000]  他死在十字架並且復活為了你
[00:10:13.000 --> 00:10:16.000]  所以聖經形容他的驚訝喜樂
[00:10:16.000 --> 00:10:18.000]  不單止他相信
[00:10:18.000 --> 00:10:19.000]  他還怎樣
[00:10:19.000 --> 00:10:21.000]  一家都相信
[00:10:21.000 --> 00:10:22.000]  所以馬上跟保羅說
[00:10:22.000 --> 00:10:23.000]  來來來
[00:10:23.000 --> 00:10:24.000]  我想告訴你
[00:10:24.000 --> 00:10:25.000]  這個是我老公
[00:10:25.000 --> 00:10:26.000]  這個是我兒子
[00:10:26.000 --> 00:10:27.000]  這個是我父母
[00:10:27.000 --> 00:10:30.000]  一家都相信主
[00:10:30.000 --> 00:10:33.000]  我不知道你有沒有去餐廳吃過很好吃的東西
[00:10:33.000 --> 00:10:35.000]  然後你沒有辦法停止自己
[00:10:35.000 --> 00:10:37.000]  一定要回去告訴你父母
[00:10:37.000 --> 00:10:38.000]  或者你子女
[00:10:38.000 --> 00:10:39.000]  去那裏吃
[00:10:39.000 --> 00:10:42.000]  他的心態不單止這樣
[00:10:42.000 --> 00:10:45.000]  他還要強留保羅在那裏
[00:10:45.000 --> 00:10:46.000]  強留這個字很有趣
[00:10:46.000 --> 00:10:47.000]  原文是兩個字
[00:10:47.000 --> 00:10:51.000]  很強行留下
[00:10:51.000 --> 00:10:54.000]  為甚麼他會強行留下呢
[00:10:54.000 --> 00:10:55.000]  早幾天發生一件事
[00:10:55.000 --> 00:10:59.000]  我就很明白他為甚麼那麼想強行留下
[00:10:59.000 --> 00:11:03.000]  就是當我子女放暑假的時候
[00:11:03.000 --> 00:11:05.000]  你知道上學就九點十點睡覺
[00:11:05.000 --> 00:11:06.000]  放暑假呢
[00:11:06.000 --> 00:11:08.000]  我都記得我以前小時候
[00:11:08.000 --> 00:11:10.000]  就突然間會延遲三個小時睡覺
[00:11:10.000 --> 00:11:11.000]  我不知道你
[00:11:11.000 --> 00:11:15.000]  但很不幸就是他父母仍然要上班
[00:11:15.000 --> 00:11:17.000]  他們天天回家就不睡
[00:11:17.000 --> 00:11:19.000]  玩到十二點一點
[00:11:19.000 --> 00:11:20.000]  我老婆就曾經這樣形容
[00:11:20.000 --> 00:11:22.000]  她說從放暑假開始到今天
[00:11:22.000 --> 00:11:26.000]  我們不停地被子女虐待
[00:11:26.000 --> 00:11:28.000]  到了星期五晚上
[00:11:28.000 --> 00:11:30.000]  我兒子又是如是者和他
[00:11:30.000 --> 00:11:32.000]  我女兒又來我房間搞來搞去
[00:11:32.000 --> 00:11:35.000]  去到十一點十二點又開始甩
[00:11:35.000 --> 00:11:37.000]  在那個時候
[00:11:37.000 --> 00:11:38.000]  我就求我兒子
[00:11:38.000 --> 00:11:43.000]  兒子求求你離開
[00:11:43.000 --> 00:11:47.000]  因為我星期六要趕渡要睡覺
[00:11:47.000 --> 00:11:48.000]  但想不到我兒子
[00:11:48.000 --> 00:11:51.000]  用更加熱誠的眼光
[00:11:51.000 --> 00:11:52.000]  求我回頭
[00:11:52.000 --> 00:11:56.000]  爸爸你讓我留下吧
[00:11:56.000 --> 00:11:57.000]  你知不知道保羅當時
[00:11:57.000 --> 00:11:59.000]  是不喜歡留在別人家裡的
[00:11:59.000 --> 00:12:00.000]  如果我們知道
[00:12:00.000 --> 00:12:01.000]  他喜歡建帳棚
[00:12:01.000 --> 00:12:03.000]  他不喜歡收人奉獻
[00:12:03.000 --> 00:12:06.000]  但是他求保羅留下
[00:12:06.000 --> 00:12:08.000]  一定他很誠懇
[00:12:08.000 --> 00:12:09.000]  去到星期五晚上
[00:12:09.000 --> 00:12:10.000]  我結果頂不住
[00:12:10.000 --> 00:12:11.000]  十二點幾
[00:12:11.000 --> 00:12:12.000]  我老婆說
[00:12:12.000 --> 00:12:13.000]  兒子
[00:12:13.000 --> 00:12:14.000]  我老婆也出聲
[00:12:14.000 --> 00:12:15.000]  你走吧
[00:12:15.000 --> 00:12:16.000]  我和我兒女說
[00:12:16.000 --> 00:12:17.000]  我兒子再求我老婆
[00:12:17.000 --> 00:12:19.000]  我怎樣也不走
[00:12:19.000 --> 00:12:20.000]  因為他在看一個
[00:12:20.000 --> 00:12:22.000]  好看的電視劇在我房間
[00:12:22.000 --> 00:12:24.000]  四個人在床上怎樣睡
[00:12:24.000 --> 00:12:25.000]  然後我老婆頂不住
[00:12:25.000 --> 00:12:27.000]  十二點幾睡了
[00:12:27.000 --> 00:12:28.000]  到點幾我都頂不住
[00:12:28.000 --> 00:12:29.000]  睡了
[00:12:29.000 --> 00:12:31.000]  然後我隱約聽到我女兒求我兒子
[00:12:31.000 --> 00:12:35.000]  哥哥我也頂不住要睡
[00:12:35.000 --> 00:12:37.000]  但結果這件事要兩點幾
[00:12:37.000 --> 00:12:38.000]  那套戲完了
[00:12:38.000 --> 00:12:40.000]  我兒子才走
[00:12:40.000 --> 00:12:41.000]  為什麼我兒子要這樣
[00:12:41.000 --> 00:12:42.000]  因為有些很好的東西
[00:12:42.000 --> 00:12:44.000]  他想留下
[00:12:44.000 --> 00:12:45.000]  有些很好的東西
[00:12:45.000 --> 00:12:46.000]  他不想離開
[00:12:46.000 --> 00:12:48.000]  當時呂底亞
[00:12:48.000 --> 00:12:50.000]  看到一些很寶貴的東西
[00:12:50.000 --> 00:12:53.000]  他想留下在他家裡
[00:12:53.000 --> 00:12:55.000]  所以我知道一件事至少
[00:12:55.000 --> 00:12:57.000]  原來我們信耶穌
[00:12:57.000 --> 00:12:59.000]  不用在我們最困難的時候
[00:12:59.000 --> 00:13:00.000]  最艱難的時候
[00:13:00.000 --> 00:13:03.000]  當我們的生命可能活得很好
[00:13:03.000 --> 00:13:04.000]  什麼都有
[00:13:04.000 --> 00:13:06.000]  見證我們可以有一個
[00:13:06.000 --> 00:13:09.000]  因上加因生命的時候
[00:13:09.000 --> 00:13:11.000]  耶穌說了一句話
[00:13:11.000 --> 00:13:13.000]  在約翰福音十章十節
[00:13:13.000 --> 00:13:16.000]  我來是叫人得生命
[00:13:16.000 --> 00:13:19.000]  並且得得更
[00:13:19.000 --> 00:13:22.000]  所以我問很多信徒
[00:13:22.000 --> 00:13:25.000]  我問你有沒有信了耶穌之後
[00:13:25.000 --> 00:13:27.000]  覺得後悔
[00:13:27.000 --> 00:13:29.000]  我從來到今天
[00:13:29.000 --> 00:13:31.000]  都沒有一個告訴我
[00:13:31.000 --> 00:13:33.000]  他信了主之後後悔
[00:13:33.000 --> 00:13:35.000]  如果你說陳全道不是
[00:13:35.000 --> 00:13:36.000]  我有後悔
[00:13:36.000 --> 00:13:38.000]  我請你一會兒完了崇拜之後
[00:13:38.000 --> 00:13:40.000]  你出來台前告訴我
[00:13:40.000 --> 00:13:43.000]  我改一改那篇廣東
[00:13:43.000 --> 00:13:46.000]  又或者偶爾都有人跟我說
[00:13:46.000 --> 00:13:47.000]  他後悔
[00:13:47.000 --> 00:13:49.000]  為什麼呢
[00:13:49.000 --> 00:13:52.000]  他說他後悔信得太遲
[00:13:52.000 --> 00:13:53.000]  你有沒有聽過
[00:13:53.000 --> 00:13:55.000]  又我四分一人說
[00:13:55.000 --> 00:13:57.000]  又另外有人跟我說
[00:13:57.000 --> 00:13:58.000]  我真的後悔
[00:13:58.000 --> 00:13:59.000]  為什麼我要
[00:13:59.000 --> 00:14:02.000]  在人生最低谷絕望的時候
[00:14:02.000 --> 00:14:04.000]  才信主
[00:14:04.000 --> 00:14:06.000]  你有沒有聽過
[00:14:06.000 --> 00:14:08.000]  女丁亞的故事告訴我們
[00:14:08.000 --> 00:14:09.000]  我們不用的
[00:14:09.000 --> 00:14:11.000]  我們可以在人生最好的時候
[00:14:11.000 --> 00:14:13.000]  可以信耶穌
[00:14:13.000 --> 00:14:15.000]  在那個時候
[00:14:15.000 --> 00:14:19.000]  有一個叫凱撒大帝的羅馬皇帝
[00:14:19.000 --> 00:14:22.000]  是最叱吒當時的人
[00:14:22.000 --> 00:14:24.000]  他有一句這樣的說話
[00:14:24.000 --> 00:14:26.000]  他這樣說
[00:14:26.000 --> 00:14:30.000]  先重覆
[00:14:30.000 --> 00:14:34.000]  他說西上的名利錢財
[00:14:34.000 --> 00:14:37.000]  好像海水一樣
[00:14:37.000 --> 00:14:39.000]  他是不可以止渴的
[00:14:39.000 --> 00:14:41.000]  你喝了會更加口渴
[00:14:41.000 --> 00:14:42.000]  你想繼續喝
[00:14:42.000 --> 00:14:44.000]  不過你止不到渴
[00:14:44.000 --> 00:14:45.000]  聽清楚
[00:14:45.000 --> 00:14:47.000]  他不是說不好不重要
[00:14:47.000 --> 00:14:49.000]  不過他幫不到你完全可以
[00:14:49.000 --> 00:14:52.000]  你生命裡面的空虛
[00:14:52.000 --> 00:14:54.000]  回應
[00:14:54.000 --> 00:14:57.000]  這個凱撒大帝
[00:14:57.000 --> 00:14:59.000]  我選了一個名人的說話
[00:14:59.000 --> 00:15:01.000]  奧古斯丁
[00:15:01.000 --> 00:15:02.000]  他這樣說
[00:15:02.000 --> 00:15:03.000]  他說人生中最寶貴
[00:15:03.000 --> 00:15:07.000]  也是最能叫人活得豐盛的東西
[00:15:07.000 --> 00:15:11.000]  沒有一樣可以用錢買到
[00:15:11.000 --> 00:15:13.000]  我不知道你們同不同意
[00:15:13.000 --> 00:15:15.000]  很多時候我們聽到很多人這樣分享
[00:15:15.000 --> 00:15:17.000]  我有錢可以買一間屋
[00:15:17.000 --> 00:15:20.000]  不過我買不到一個家
[00:15:20.000 --> 00:15:23.000]  我有錢可以買一班朋友
[00:15:23.000 --> 00:15:25.000]  不過我買不到友誼
[00:15:25.000 --> 00:15:28.000]  我有錢可能買到很多富裕
[00:15:28.000 --> 00:15:30.000]  但我買不到平安
[00:15:30.000 --> 00:15:33.000]  有錢我甚至可以買到夫妻
[00:15:33.000 --> 00:15:39.000]  不過我買不到夫妻的關係和愛情
[00:15:39.000 --> 00:15:43.000]  我認識一位非常非常成功的商人
[00:15:43.000 --> 00:15:45.000]  相信住了沒多久
[00:15:45.000 --> 00:15:46.000]  有一次和他茶敬
[00:15:46.000 --> 00:15:48.000]  他突然分享一個喜樂
[00:15:48.000 --> 00:15:49.000]  他說很開心
[00:15:49.000 --> 00:15:52.000]  John我說為什麼這麼開心
[00:15:52.000 --> 00:15:54.000]  他說我從來沒經歷過這麼開心
[00:15:54.000 --> 00:15:55.000]  我說什麼事
[00:15:55.000 --> 00:15:58.000]  做一宗大生意買了第十八層樓
[00:15:58.000 --> 00:15:59.000]  我不知道
[00:15:59.000 --> 00:16:00.000]  他說不是
[00:16:00.000 --> 00:16:03.000]  他說我第一次經歷帶了一對夫婦信主
[00:16:03.000 --> 00:16:05.000]  而且他們又願意受浸
[00:16:05.000 --> 00:16:10.000]  他說我沒經歷過那種和永恆相遇的喜樂
[00:16:10.000 --> 00:16:13.000]  他說給最大的生意
[00:16:13.000 --> 00:16:15.000]  最好的屋
[00:16:15.000 --> 00:16:16.000]  都沒有辦法形容
[00:16:16.000 --> 00:16:18.000]  他說那個驚喜
[00:16:18.000 --> 00:16:21.000]  他真的預見到
[00:16:21.000 --> 00:16:22.000]  他說因為這個緣故
[00:16:22.000 --> 00:16:24.000]  我真的經歷上帝
[00:16:24.000 --> 00:16:27.000]  他說我以前週末從來沒停止過見客
[00:16:27.000 --> 00:16:31.000]  不過今天我的週末是借絕見客
[00:16:31.000 --> 00:16:33.000]  因為我每次都見到他回崇拜
[00:16:33.000 --> 00:16:37.000]  他每次都是留時間給上帝和家人
[00:16:37.000 --> 00:16:41.000]  他說今天我的兒女最重要不是錢
[00:16:41.000 --> 00:16:43.000]  名校和名
