
[00:00:00.000 --> 00:00:04.240]  親愛的頂姐妹們,今天想和你分享詩篇第121篇
[00:02:10.120 --> 00:02:13.600]  但是為什麼編輯的人要將這十五篇篇編在一起呢
[00:02:13.600 --> 00:02:16.080]  是為了一個獨特的原因
[00:02:16.080 --> 00:02:20.160]  而這個原因在每個世代有不同的用法
[00:02:20.160 --> 00:02:22.880]  而其中一個最重要的原因是
[00:02:22.880 --> 00:02:26.720]  我們都相信這十五篇詩篇是
[00:02:26.720 --> 00:02:29.600]  當以色列人被擄到了巴比倫
[00:02:29.600 --> 00:02:33.200]  然後又回歸耶路撒冷的途中
[00:02:33.200 --> 00:02:37.160]  他們用來勸勉和鼓勵自己的思覺
[00:02:37.160 --> 00:02:44.280]  所以今天我們嘗試用這個角度去了解整個詩篇第一百二十一篇
[00:02:44.280 --> 00:02:46.920]  首先我們看看第一節到第二節
[00:02:46.920 --> 00:02:49.080]  東宗說到我要向山舉目
[00:02:49.080 --> 00:02:51.160]  我的幫助從何而來
[00:02:51.160 --> 00:02:54.800]  我的幫助是從做天地的閻和華而來
[00:02:54.800 --> 00:02:55.920]  我們要記得一件事
[00:02:55.920 --> 00:02:59.040]  今天的道路和以前的道路很不同
[00:02:59.040 --> 00:03:01.600]  今天如果我們在同一個大洲裡面
[00:03:01.600 --> 00:03:05.000]  兩個城市當中裡面一定有高速公路
[00:03:05.000 --> 00:03:07.040]  這些高速公路用什麼做呢
[00:03:07.040 --> 00:03:09.680]  歷清、水泥、石屎
[00:03:09.680 --> 00:03:11.640]  很平坦、很容易走
[00:03:11.640 --> 00:03:12.760]  通常是走車的
[00:03:12.760 --> 00:03:16.160]  但是如果你喜歡下車走幾步的時候也可以
[00:03:16.160 --> 00:03:17.760]  不是很難的
[00:03:17.760 --> 00:03:19.440]  但是以前的路不是這樣
[00:03:19.440 --> 00:03:22.960]  以前的路是走山的路
[00:03:22.960 --> 00:03:24.600]  如果走得多的時候
[00:03:24.600 --> 00:03:27.280]  就會有一條黃泥路出來了
[00:03:27.280 --> 00:03:29.280]  但是這條路不是一個簡單的路
[00:03:29.280 --> 00:03:30.600]  這條路是什麼路呢
[00:03:30.600 --> 00:03:36.280]  這條是由巴比倫回到耶路撒冷的路
[00:03:36.280 --> 00:03:37.560]  是不是一條上上下下的路呢
[00:03:37.560 --> 00:03:38.960]  不是
[00:03:38.960 --> 00:03:41.320]  以色列人已經有七十年的時候
[00:03:41.320 --> 00:03:44.160]  沒有走過這條路
[00:03:44.160 --> 00:03:46.040]  所以這條路已經是一條畢業的路
[00:03:46.040 --> 00:03:49.360]  是一條充滿崎嶇、起伏不平
[00:03:49.360 --> 00:03:52.200]  石頭很泥濘的路
[00:03:52.200 --> 00:03:54.800]  而且當你扶老攜幼走的時候
[00:03:54.800 --> 00:03:58.040]  是一條十分困難也不容易走的路
[00:03:58.040 --> 00:04:01.200]  所以難怪私人一邊走的時候
[00:04:01.200 --> 00:04:02.240]  他會想起
[00:04:02.240 --> 00:04:04.600]  如果有幫助就好了
[00:04:04.600 --> 00:04:06.000]  所以他就會問一個問題
[00:04:06.000 --> 00:04:07.680]  會不會有幫助呢
[00:04:07.680 --> 00:04:08.880]  如果有幫助的時候
[00:04:08.880 --> 00:04:11.840]  這些幫助會從哪裡而來呢
[00:04:11.840 --> 00:04:13.320]  聖經裡面很清楚說到
[00:04:13.320 --> 00:04:15.600]  我們是客旅、是寄居的
[00:04:15.600 --> 00:04:18.080]  我們都在走我們人生的道路
[00:04:18.080 --> 00:04:21.320]  一樣我們會經歷高山、悠悠谷
[00:04:21.320 --> 00:04:23.160]  對很多人而言
[00:04:23.160 --> 00:04:26.560]  總會經歷過十分難行的路段
[00:04:26.560 --> 00:04:28.360]  而當我們遇到困難的時候
[00:04:28.360 --> 00:04:29.840]  我們也不禁會問
[00:04:29.840 --> 00:04:31.960]  也會暗暗地想
[00:04:31.960 --> 00:04:34.440]  我們的幫助從哪裡而來呢
[00:04:34.440 --> 00:04:36.800]  如果有幫助就好了
[00:04:36.800 --> 00:04:40.680]  所以我們應該對以色列人這個問題
[00:04:40.680 --> 00:04:42.520]  不會覺得詫異
[00:04:42.520 --> 00:04:43.920]  但是當我們看下去的時候
[00:04:43.920 --> 00:04:46.960]  通常人們都會解錯
[00:04:46.960 --> 00:04:48.360]  第一節裡面說
[00:04:48.360 --> 00:04:50.480]  我要向山舉目
[00:04:50.480 --> 00:04:53.840]  通常當我女兒解釋這句話的時候
[00:04:53.840 --> 00:04:55.560]  她會先前這樣想
[00:04:55.560 --> 00:04:57.840]  就是神一定是在一個很高的地方
[00:04:57.840 --> 00:04:59.200]  在一座山上
[00:04:59.200 --> 00:05:00.560]  所以我們要注目在山上
[00:05:00.560 --> 00:05:02.280]  等候神的幫助
[00:05:02.280 --> 00:05:04.040]  合情合理的
[00:05:04.040 --> 00:05:05.160]  但是很可惜
[00:05:05.160 --> 00:05:06.600]  當你看回原文的時候
[00:05:06.600 --> 00:05:08.760]  通常這個解釋都是錯的
[00:05:08.760 --> 00:05:09.280]  為什麼呢
[00:05:09.280 --> 00:05:11.480]  因為山不是升的
[00:05:11.480 --> 00:05:13.560]  不是一個單數
[00:05:13.560 --> 00:05:15.680]  而是眾數是普羅
[00:05:15.680 --> 00:05:18.160]  應該譯作群山
[00:05:18.160 --> 00:05:19.800]  是什麼意思呢
[00:05:19.800 --> 00:05:20.320]  就是說
[00:05:20.320 --> 00:05:22.440]  詩人向群山舉目
[00:05:22.440 --> 00:05:24.720]  才會問這個問題
[00:05:24.720 --> 00:05:26.880]  在古代近東的民族裡面
[00:05:26.880 --> 00:05:29.400]  他們的文化背景和歷史
[00:05:29.400 --> 00:05:30.640]  通常都認為
[00:05:30.640 --> 00:05:33.440]  他們有照顧他們國家的神
[00:05:33.440 --> 00:05:37.480]  而這個神是住在每一個分別的山頭上的
[00:05:37.480 --> 00:05:40.760]  他們都會各自各具山頭
[00:05:40.760 --> 00:05:43.560]  滿有能力各有所長
[00:05:43.560 --> 00:05:44.480]  所以其實
[00:05:44.480 --> 00:05:47.040]  詩人當一隻人回來的時候
[00:05:47.040 --> 00:05:48.800]  看到的時候不是石安山
[00:05:48.800 --> 00:05:51.040]  而是看到群山
[00:05:51.040 --> 00:05:56.280]  因為石安山離開以色列的猶沙拉很近
[00:05:56.280 --> 00:05:57.920]  所以你看到石安山
[00:05:57.920 --> 00:06:00.720]  基本上兩天的路程之內一定到
[00:06:00.720 --> 00:06:04.480]  不需要做一篇這樣的詩篇出來問
[00:06:04.480 --> 00:06:07.000]  所以基本上這篇是開始的時候
[00:06:07.000 --> 00:06:09.480]  看到群山的時候問出來的
[00:06:09.480 --> 00:06:11.240]  就是說什麼呢
[00:06:11.240 --> 00:06:14.280]  就是說我們現在在一條很困難的路上
[00:06:14.280 --> 00:06:16.640]  這條道路崎嶇不停
[00:06:16.640 --> 00:06:19.440]  很多的高高低低
[00:06:19.440 --> 00:06:20.960]  很困難
[00:06:20.960 --> 00:06:24.800]  究竟我們的幫助可以從哪裏來呢
[00:06:24.800 --> 00:06:27.640]  是不是由巴比倫的神而來呢
[00:06:27.640 --> 00:06:29.440]  他住在那個山上
[00:06:29.440 --> 00:06:31.000]  還是波斯的神呢
[00:06:31.000 --> 00:06:32.520]  在那個山上
[00:06:32.520 --> 00:06:34.280]  以東和埃及
[00:06:34.280 --> 00:06:36.480]  他們都在另一些山頭那裏住
[00:06:36.480 --> 00:06:38.760]  他們傳說裡面都滿有能力
[00:06:38.760 --> 00:06:40.600]  各有所長
[00:06:40.600 --> 00:06:42.840]  以前的以色列王和猶大王
[00:06:42.840 --> 00:06:46.840]  在困難的時候都尋求外邦神的幫助
[00:06:46.840 --> 00:06:48.320]  今天到我們的時候
[00:06:48.320 --> 00:06:50.440]  我們需不需要這樣做呢
[00:06:50.440 --> 00:06:51.840]  其實最合理的
[00:06:51.840 --> 00:06:54.920]  基本上是私人在問這個問題
[00:06:54.920 --> 00:07:00.000]  接著以色列人就在第二節的時候回答了這個問題
[00:07:00.000 --> 00:07:02.400]  他說 NO
[00:07:02.400 --> 00:07:03.360]  不會
[00:07:03.360 --> 00:07:04.760]  不可以
[00:07:04.760 --> 00:07:06.800]  我們的幫助是從哪裏來呢
[00:07:06.800 --> 00:07:11.120]  是比住在群山的神明更加偉大
[00:07:11.120 --> 00:07:12.600]  更加有能力
[00:07:12.600 --> 00:07:15.880]  是創天造地的耶穌懷疑
[00:07:15.880 --> 00:07:17.160]  沒錯
[00:07:17.160 --> 00:07:18.920]  傳說群山的能力
[00:07:18.920 --> 00:07:20.840]  傳說群山的神
[00:07:20.840 --> 00:07:22.280]  好像很有力量
[00:07:22.280 --> 00:07:23.880]  好像很吸引
[00:07:23.880 --> 00:07:29.560]  也可能會某一個程度舒緩我走走一條很困難道路的困難
[00:07:29.560 --> 00:07:31.760]  但是
[00:07:31.760 --> 00:07:33.280]  我選擇的
[00:07:33.280 --> 00:07:34.440]  仍然是那個
[00:07:34.440 --> 00:07:37.080]  曾經我們背叛了他
[00:07:37.080 --> 00:07:40.120]  但是在不可能裏面
[00:07:40.120 --> 00:07:42.000]  他行了一個神蹟
[00:07:42.000 --> 00:07:43.640]  將他變成可能
[00:07:43.640 --> 00:07:45.760]  叫我們由避老的地方
[00:07:45.760 --> 00:07:48.560]  仍然今天可以有機會
[00:07:48.560 --> 00:07:50.960]  回歸到我們的故土裏面
[00:07:50.960 --> 00:07:53.480]  那位仍然眷顧我們
[00:07:53.480 --> 00:07:54.960]  大有能力
[00:07:54.960 --> 00:07:58.800]  創天造地的耶和華而來
[00:07:58.800 --> 00:07:59.800]  基本上
[00:07:59.800 --> 00:08:02.280]  基本上是在說這個意思
[00:08:02.280 --> 00:08:03.360]  今天
[00:08:03.360 --> 00:08:05.160]  我們走人生的道路裏面的時候
[00:08:05.160 --> 00:08:07.160]  我們遇到很多困難
[00:08:07.160 --> 00:08:08.240]  我們都會尋找
[00:08:08.240 --> 00:08:09.240]  我們都會問
[00:08:09.240 --> 00:08:12.160]  我們的幫助究竟從哪裏來呢
[00:08:12.160 --> 00:08:15.560]  是不是從世人所標榜的群山呢
[00:08:15.560 --> 00:08:18.360]  有些人的群山是他自己的能力
[00:08:18.360 --> 00:08:19.680]  有些人很有能力
[00:08:19.680 --> 00:08:22.560]  他喜歡用自己的能力去解決問題
[00:08:22.560 --> 00:08:24.360]  有些人的群山是金錢
[00:08:24.360 --> 00:08:25.160]  地位
[00:08:25.160 --> 00:08:25.960]  權力
[00:08:25.960 --> 00:08:27.360]  身份
[00:08:27.360 --> 00:08:29.240]  關係
[00:08:29.240 --> 00:08:30.920]  但是作為過來人
[00:08:30.920 --> 00:08:33.800]  私人就很清楚地跟我們說
[00:08:33.800 --> 00:08:34.880]  沒錯
[00:08:34.880 --> 00:08:38.240]  這些所有屬世群山的力量
[00:08:38.240 --> 00:08:40.120]  都好像很有吸引力
[00:08:40.120 --> 00:08:43.760]  好像能夠在某個程度上可以幫助我們
[00:08:43.760 --> 00:08:45.240]  但是
[00:08:45.240 --> 00:08:47.520]  不要選擇那些力量
[00:08:47.520 --> 00:08:48.720]  因為
[00:08:48.720 --> 00:08:51.360]  他們不能夠真正解決
[00:08:51.360 --> 00:08:54.760]  在我們旅途之中生命的問題
[00:08:54.760 --> 00:08:56.960]  而真正可以幫助我們的
[00:08:56.960 --> 00:08:59.520]  只有神自己
[00:08:59.520 --> 00:09:00.800]  接著的時候
[00:09:00.800 --> 00:09:03.840]  就下去第三章第六節
[00:09:03.840 --> 00:09:05.160]  在當中這篇神
[00:09:05.160 --> 00:09:08.240]  私人就跟著說了四個最大的危機
[00:09:08.240 --> 00:09:09.800]  當他走在這條道路裏面
[00:09:09.800 --> 00:09:12.320]  他們會經歷最大的危機
[00:09:12.320 --> 00:09:13.920]  究竟是什麼樣的危險
[00:09:13.920 --> 00:09:18.280]  以及神和其他力量有什麼不同
[00:09:18.280 --> 00:09:21.760]  可以怎樣去幫助他們
[00:09:21.760 --> 00:09:25.080]  這四節的聖經就好像我們在祈禱會裏面
[00:09:25.080 --> 00:09:26.280]  當我們聚在一起的時候
[00:09:26.280 --> 00:09:27.400]  我們就跟神求
[00:09:27.400 --> 00:09:29.960]  就將他覺得最肉緊的事
[00:09:29.960 --> 00:09:31.920]  最困擾的事
[00:09:31.920 --> 00:09:33.240]  跟神禱告
[00:09:33.240 --> 00:09:39.320]  基本上這只是當時祈禱會的另一個表達
[00:09:39.320 --> 00:09:41.080]  他說什麼呢
[00:09:41.080 --> 00:09:44.160]  他說必不叫你的腳去搖動
[00:09:44.160 --> 00:09:46.360]  保護你的必不打盾
[00:09:46.360 --> 00:09:47.240]  第四節說
[00:09:47.240 --> 00:09:50.600]  保護以色列的必不打盾也不睡覺
[00:09:50.600 --> 00:09:52.400]  保護你的是耶和華
[00:09:52.400 --> 00:09:54.960]  耶和華在你的右邊任避你
[00:09:54.960 --> 00:09:57.120]  白日太陽必不傷你
[00:09:57.120 --> 00:10:00.240]  夜間月亮又必不害你
[00:10:00.240 --> 00:10:01.600]  第三節很奇怪的
[00:10:01.600 --> 00:10:03.840]  說到第一個的危險
[00:10:03.840 --> 00:10:05.440]  第一個的挑戰
[00:10:05.440 --> 00:10:10.360]  就是直腳會搖動
[00:10:10.360 --> 00:10:11.440]  是什麼意思呢
[00:10:11.440 --> 00:10:14.040]  如果看原文就更加清晰了
[00:10:14.040 --> 00:10:17.200]  在希臘文的原文裏面的時候
[00:10:17.200 --> 00:10:21.920]  搖動是好像波浪一樣起伏
[00:10:21.920 --> 00:10:25.960]  而在希伯來文的解釋是戰鬥
[00:10:25.960 --> 00:10:28.280]  所以其實基本上說的是什麼呢
[00:10:28.280 --> 00:10:29.720]  就是當一個人
[00:10:29.720 --> 00:10:32.400]  走一條七十年都沒有人走過的道路的時候
[00:10:32.400 --> 00:10:34.800]  那條道路滿有山石
[00:10:34.800 --> 00:10:38.080]  崎嶇崎嶇 凹凹凸凸 起伏不停
[00:10:38.080 --> 00:10:40.360]  有上下山坡的時候
[00:10:40.360 --> 00:10:41.560]  去到最後的時候
[00:10:41.560 --> 00:10:43.640]  你不是一天走在這條道路裏面
[00:10:43.640 --> 00:10:45.560]  你不是走一個星期
[00:10:45.560 --> 00:10:46.880]  你不是走一個月
[00:10:46.880 --> 00:10:49.600]  那條路起碼是四個月至半年的道路
[00:10:49.600 --> 00:10:51.440]  看看你的人數有多少
[00:10:51.440 --> 00:10:54.960]  人越多走的道路時間會越長
[00:10:54.960 --> 00:10:57.040]  要等待落後的
[00:10:57.040 --> 00:10:59.840]  所以基本上你需要花五十個百分比的時間
[00:10:59.840 --> 00:11:02.080]  差不多半年
[00:11:02.080 --> 00:11:04.440]  頭幾個星期是可以的
[00:11:04.440 --> 00:11:06.400]  接著走下去的時候
[00:11:06.400 --> 00:11:09.040]  如果你的腳不停地起伏
[00:11:09.040 --> 00:11:12.560]  像波浪一樣起伏的時候
[00:11:12.560 --> 00:11:14.120]  你會開始累
[00:11:14.120 --> 00:11:16.280]  你的肌肉會很難控制
[00:11:16.280 --> 00:11:19.280]  尤其是當你每天走十個小時的時候
[00:11:19.280 --> 00:11:22.000]  接著你會開始戰鬥
[00:11:22.000 --> 00:11:23.640]  接著會發生什麼事呢
[00:11:23.640 --> 00:11:25.800]  你會滑跌
[00:11:25.800 --> 00:11:27.320]  在今天的時代
[00:11:27.320 --> 00:11:29.080]  滑跌好像沒有什麼特別
[00:11:29.080 --> 00:11:31.040]  跌倒了再起身
[00:11:31.040 --> 00:11:33.200]  最多擦傷 最多扭傷
[00:11:33.200 --> 00:11:35.200]  只會打跌打
[00:11:35.200 --> 00:11:37.120]  但當時不是
[00:11:37.120 --> 00:11:39.320]  當時特別是上山和下山
[00:11:39.320 --> 00:11:40.760]  特別是下山的時候
[00:11:40.760 --> 00:11:42.840]  如果你滑跌的時候
[00:11:42.840 --> 00:11:45.320]  你是直接滾下去會死的
[00:11:45.320 --> 00:11:48.000]  所以這是其中一個最大的危險之一
[00:11:48.000 --> 00:11:51.040]  而私人第一個危險就是將這件事說出來
[00:11:51.040 --> 00:11:53.200]  因為他不是一時遇見
[00:11:53.200 --> 00:11:54.880]  他是天天都會遇見
[00:11:54.880 --> 00:11:56.600]  每個禮拜都會遇見
[00:11:56.600 --> 00:11:58.400]  每個月都會經歷的事
[00:11:58.400 --> 00:12:00.000]  一個危險
[00:12:00.000 --> 00:12:02.800]  所以私人第一件事就先說了這件事
[00:12:02.800 --> 00:12:05.360]  接著神怎麼回答他們呢
[00:12:05.360 --> 00:12:07.360]  很奇怪的一句說話
[00:12:07.360 --> 00:12:12.680]  他說到神是不叫你的腳去動搖
[00:12:12.680 --> 00:12:13.880]  在原文的聖經裡面
[00:12:13.880 --> 00:12:16.640]  不叫你的腳
[00:12:16.640 --> 00:12:18.760]  基本上不是這樣譯
[00:12:18.760 --> 00:12:19.960]  真正的譯法是
[00:12:19.960 --> 00:12:25.640]  神不將你交出來
[00:12:25.640 --> 00:12:28.560]  就好像有一種力量很想你受傷
[00:12:28.560 --> 00:12:29.960]  很想你死亡
[00:12:29.960 --> 00:12:32.560]  很想你受到不必要的傷害
[00:12:32.560 --> 00:12:35.120]  但是神因為要保護我們的緣故
[00:12:35.120 --> 00:12:36.960]  所以和這種力量抗衡
[00:12:36.960 --> 00:12:40.480]  不將你們交出來
[00:12:40.480 --> 00:12:41.480]  就好像什麼呢
[00:12:41.480 --> 00:12:43.760]  就好像《約伯記》裡面的時候
[00:12:43.760 --> 00:12:46.000]  約伯受到撒旦的攻擊
[00:12:46.000 --> 00:12:47.680]  很痛苦
[00:12:47.680 --> 00:12:52.000]  但是神其實暗暗地已經畫了一條界線
[00:12:52.000 --> 00:12:54.040]  撒旦是不能夠越過這條界線
[00:12:54.040 --> 00:12:56.880]  去傷害他的聖明
[00:12:56.880 --> 00:12:59.880]  神就在暗暗地畫了界線
[00:12:59.880 --> 00:13:02.080]  雖然沒錯我們會經歷高低
[00:13:02.080 --> 00:13:03.880]  我們會經歷起伏
[00:13:03.880 --> 00:13:07.400]  但是我們的腳不會滑跌到一個地步
[00:13:07.400 --> 00:13:09.280]  是無可挽回的
[00:13:09.280 --> 00:13:13.640]  其實神其實是在說這一件事
[00:13:13.640 --> 00:13:16.680]  以前在美洲的印度安人
[00:13:16.680 --> 00:13:18.400]  有一個獨特的方法
[00:13:18.400 --> 00:13:23.040]  去訓練他們剛剛成年的男生的勇氣
[00:13:23.040 --> 00:13:25.600]  就是當他們在十三歲生日那天
[00:13:25.600 --> 00:13:29.200]  當他們已經學會了各種求生技能之後
[00:13:29.200 --> 00:13:31.960]  他們就會接受一個最後的考驗
[00:13:31.960 --> 00:13:35.080]  他們會被安放在一個
[00:13:35.080 --> 00:13:39.040]  一個從來沒有去過的密林裡面
[00:13:39.040 --> 00:13:41.720]  單獨的過一晚夜
[00:13:41.720 --> 00:13:44.120]  當時他們會被蒙上眼睛
[00:13:44.120 --> 00:13:48.040]  帶到可能幾里內或者十幾里外的一個密林
[00:13:48.040 --> 00:13:49.040]  是他們從來沒有去過的
[00:13:49.040 --> 00:13:51.280]  他們的族人都沒有去過的
[00:13:51.280 --> 00:13:54.840]  只有少數幾個人知道道路的人
[00:13:54.840 --> 00:13:55.800]  他們就帶他們去那裡
[00:13:55.800 --> 00:13:57.400]  然後就丟下他們
[00:13:57.400 --> 00:14:00.960]  一天之後回去接他們
[00:14:00.960 --> 00:14:04.320]  在文獻裡面記載了一個十三歲的男孩
[00:14:04.320 --> 00:14:06.040]  到達這個密林之後
[00:14:06.040 --> 00:14:09.080]  自己除了遮眼的布的時候
[00:14:09.080 --> 00:14:12.040]  他就發覺他在一個完全不認識的環境裡面
[00:14:12.040 --> 00:14:13.960]  他就感覺到很恐懼
[00:14:13.960 --> 00:14:16.880]  因為他十三歲之前
[00:14:16.880 --> 00:14:21.000]  他所有的作息都在族人和他父親的照顧之下進行
[00:14:21.000 --> 00:14:22.640]  所以這次是他第一次
[00:14:22.640 --> 00:14:24.760]  沒有了保護的情況之下
[00:14:24.760 --> 00:14:26.320]  起碼是他覺得的
[00:14:26.320 --> 00:14:28.840]  在一個他自己不認識的地方裡面
[00:14:28.840 --> 00:14:30.240]  當入夜之後
[00:14:30.240 --> 00:14:35.640]  他在一個差不多看不到五隻手指的密林裡面的時候
[00:14:35.640 --> 00:14:37.680]  每一次的風吹草動
[00:14:37.680 --> 00:14:39.920]  每一個細微的聲音
[00:14:39.920 --> 00:14:43.720]  都使他覺得有猛獸慢慢的想去接近他
[00:14:43.720 --> 00:14:45.640]  和吞噬他
[00:14:45.640 --> 00:14:47.080]  他一直很害怕
[00:14:47.080 --> 00:14:51.000]  他一直守望著直到天明
[00:14:51.000 --> 00:14:54.280]  當黎明的陽光再一次灑在密林裡面的時候
[00:14:54.280 --> 00:14:56.920]  他就重新再一次看到花
[00:14:56.920 --> 00:14:58.200]  看到草
[00:14:58.200 --> 00:15:01.200]  和看到可以出去的道路
[00:15:01.200 --> 00:15:03.200]  但是使他最驚奇的是
[00:15:03.200 --> 00:15:05.800]  是他見到他的父親
[00:15:05.800 --> 00:15:09.720]  只不過原來在幾尺的距離之外
[00:15:09.720 --> 00:15:13.960]  已經拉滿了弓 踏上了箭
[00:15:13.960 --> 00:15:15.720]  在完全的黑暗裡面的時候
[00:15:15.720 --> 00:15:20.120]  他不知道他的父親原來距離他是這麼近的
[00:15:20.120 --> 00:15:21.560]  整個晚上
[00:15:21.560 --> 00:15:23.280]  他是沒有止息的
[00:15:23.280 --> 00:15:27.800]  在那裡保守著看顧著他
[00:15:27.800 --> 00:15:30.280]  當我發現我女兒有自閉症的時候
[00:15:30.280 --> 00:15:32.920]  我經過了一段很長的時間
[00:15:32.920 --> 00:15:34.800]  那時候我很少跟別人說
[00:15:34.800 --> 00:15:36.120]  但其實我覺得
[00:15:36.120 --> 00:15:39.400]  我是一條黑暗的隧道裡面一直走
[00:15:39.400 --> 00:15:40.720]  當我一直望過去的時候
[00:15:40.720 --> 00:15:43.960]  這條隧道我看不到有任何的出路
[00:15:43.960 --> 00:15:46.520]  也看不到有任何的光
[00:15:46.520 --> 00:15:49.120]  我就是在那個黑暗的隧道裡面
[00:15:49.120 --> 00:15:52.480]  我覺得是一步一步的走過去
[00:15:52.480 --> 00:15:54.400]  而每一步走出去的時候
[00:15:54.400 --> 00:15:57.480]  都是極其黑暗的道路
[00:15:57.480 --> 00:15:58.960]  在這個情況下
[00:15:58.960 --> 00:16:00.080]  有一天
[00:16:00.080 --> 00:16:04.800]  有一次我要去美國的紐約修車
[00:16:04.800 --> 00:16:07.680]  因為那時候我住在麻省
[00:16:07.680 --> 00:16:09.560]  我去美國的紐約修車
[00:16:09.560 --> 00:16:11.480]  因為那裡我認識人
[00:16:11.480 --> 00:16:13.360]  可以便宜一點
[00:16:13.360 --> 00:16:16.720]  所以我早上駕車了六個小時去到紐約
[00:16:16.720 --> 00:16:19.880]  然後放下車子修車
[00:16:19.880 --> 00:16:21.280]  修了一段很長的時間
[00:16:21.280 --> 00:16:23.560]  接著差不多結了黃昏的時候
[00:16:23.560 --> 00:16:24.720]  那個人說修好了
[00:16:24.720 --> 00:16:26.360]  就駕走了
[00:16:26.360 --> 00:16:29.680]  接著駕到最後那一兩個小時的時候
[00:16:29.680 --> 00:16:31.440]  發覺車子不行了
[00:16:31.440 --> 00:16:33.440]  原來真的還沒修好
[00:16:33.440 --> 00:16:38.400]  未修好原來 可能是修不到
[00:16:38.400 --> 00:16:40.520]  接著那輛車
[00:16:40.520 --> 00:16:44.520]  發覺在那條晚上一百二十公里的路上的時候
[00:16:44.520 --> 00:16:45.240]  我越來越慢
[00:16:45.240 --> 00:16:48.440]  只差二十公里而已
[00:16:48.440 --> 00:16:52.760]  當時美國在紐約的路上是沒有燈的
[00:16:52.760 --> 00:16:55.080]  所以我一站望出去的時候
[00:16:55.080 --> 00:16:56.480]  隔壁所有都沒有車子
[00:16:56.480 --> 00:16:57.440]  只有我一個人
[00:16:57.440 --> 00:16:59.320]  那時候是凌晨兩三點
[00:16:59.320 --> 00:17:00.960]  那時候很害怕
[00:17:00.960 --> 00:17:05.760]  因為如果你在一段一百二十公里的高速公路上
[00:17:05.760 --> 00:17:06.600]  你駕車二十公里
[00:17:06.600 --> 00:17:08.360]  你自然會很害怕
[00:17:08.360 --> 00:17:11.080]  因為你怕後面有車子突然轉彎
[00:17:11.080 --> 00:17:12.360]  看到你的時候已經停不下來
[00:17:12.360 --> 00:17:13.760]  撞到你那裡
[00:17:13.760 --> 00:17:15.880]  那你一定車位人亡
[00:17:15.880 --> 00:17:18.200]  所以我就馬上將我的車子
[00:17:18.200 --> 00:17:20.520]  駕到慢線那裡
[00:17:20.520 --> 00:17:21.320]  但一看就糟糕了
[00:17:21.320 --> 00:17:22.360]  還有一條很長的路
[00:17:22.360 --> 00:17:24.720]  才到達家裡的出口
[00:17:24.720 --> 00:17:27.560]  一直拐過那裡駕車
[00:17:27.560 --> 00:17:29.120]  那條道路全部是黑暗的
[00:17:29.120 --> 00:17:30.960]  沒有車子
[00:17:30.960 --> 00:17:33.920]  那時候我發覺
