
[00:00:00.000 --> 00:00:03.980]  今天很高興能夠和大家一起看神的話語
[00:01:50.940 --> 00:01:52.940]  我聽見耶和華的聲音
[00:01:52.940 --> 00:01:54.940]  心體顫驚
[00:01:54.940 --> 00:01:55.940]  嘴唇發顫
[00:01:55.940 --> 00:01:57.940]  骨中扭爛
[00:01:57.940 --> 00:01:59.940]  我在所立之處顫驚
[00:01:59.940 --> 00:02:03.940]  我只可安靜等候災難之日臨到
[00:02:03.940 --> 00:02:05.940]  犯警之民上來
[00:02:05.940 --> 00:02:08.940]  雖然無花果樹不發黃
[00:02:08.940 --> 00:02:10.940]  葡萄樹不結果
[00:02:10.940 --> 00:02:12.940]  橄欖樹也不效力
[00:02:12.940 --> 00:02:14.940]  田地不出糧食
[00:02:14.940 --> 00:02:15.940]  圈中絕了羊
[00:02:15.940 --> 00:02:17.940]  盤內也沒有牛
[00:02:17.940 --> 00:02:20.940]  然而我要因耶和華歡恩
[00:02:20.940 --> 00:02:22.940]  因救我的神喜樂
[00:02:22.940 --> 00:02:25.940]  主耶和華是我的力量
[00:02:25.940 --> 00:02:26.940]  祂是我的腳
[00:02:26.940 --> 00:02:28.940]  快如舞鹿的蹄
[00:02:28.940 --> 00:02:31.940]  又使我穩行在高處
[00:02:31.940 --> 00:02:33.940]  這歌交予靈長
[00:02:33.940 --> 00:02:35.940]  用詩源的樂器
[00:02:35.940 --> 00:02:42.940]  四節是哈巴谷先知所寫的
[00:02:42.940 --> 00:02:44.940]  這一首歌
[00:02:44.940 --> 00:02:48.940]  這一首由他起初很困惑
[00:02:48.940 --> 00:02:50.940]  很不明白上帝的心意
[00:02:50.940 --> 00:02:52.940]  與神對質
[00:02:52.940 --> 00:02:58.940]  到最後他能夠高唱這首海歌
[00:02:58.940 --> 00:03:01.940]  因為他能夠靠神來得力
[00:03:01.940 --> 00:03:05.940]  他可以以救贖他的上帝來歡欣快樂
[00:03:05.940 --> 00:03:08.940]  這也是我們教徒的人生
[00:03:08.940 --> 00:03:10.940]  在我們任何階段
[00:03:10.940 --> 00:03:12.940]  我們都要經歷的事
[00:03:12.940 --> 00:03:14.940]  先知為何他來到恐懼
[00:03:14.940 --> 00:03:16.940]  我們先看第十六節
[00:03:16.940 --> 00:03:19.940]  他聽見耶和華的聲音
[00:03:19.940 --> 00:03:21.940]  這是和合本的翻譯
[00:03:21.940 --> 00:03:23.940]  你看看新譯本的翻譯
[00:03:23.940 --> 00:03:24.940]  我一聽見
[00:03:24.940 --> 00:03:28.940]  在原文希伯來文裏沒有耶和華這三個字
[00:03:28.940 --> 00:03:31.940]  不過我們和合本聖經的譯者
[00:03:31.940 --> 00:03:33.940]  他為了我們不要誤會
[00:03:33.940 --> 00:03:34.940]  他聽了甚麼聲音
[00:03:34.940 --> 00:03:36.940]  聽了其他東西
[00:03:36.940 --> 00:03:37.940]  其實他想說
[00:03:37.940 --> 00:03:42.940]  先知是聽見上帝的一個訊息
[00:03:42.940 --> 00:03:45.940]  這個訊息是非常清楚
[00:03:45.940 --> 00:03:47.940]  在我們整本哈巴谷
[00:03:47.940 --> 00:03:49.940]  這本書裏面
[00:03:49.940 --> 00:03:50.940]  由第一章開始
[00:03:50.940 --> 00:03:53.940]  我們已經看見先知有很大的掙扎
[00:03:53.940 --> 00:03:55.940]  他掙扎的是
[00:03:55.940 --> 00:03:57.940]  上帝我呼求你這麼久
[00:03:57.940 --> 00:03:59.940]  你不應允要到何時
[00:03:59.940 --> 00:04:01.940]  我因強暴哀求你
[00:04:01.940 --> 00:04:03.940]  你還不拯救
[00:04:03.940 --> 00:04:05.940]  這是一章二節
[00:04:05.940 --> 00:04:07.940]  這本書一開始
[00:04:07.940 --> 00:04:10.940]  先知心裏有很大的掙扎
[00:04:10.940 --> 00:04:12.940]  就要等到何時
[00:04:12.940 --> 00:04:14.940]  上帝我來求告你的時候
[00:04:14.940 --> 00:04:16.940]  你不應允我
[00:04:16.940 --> 00:04:18.940]  我們祈禱不一定上帝
[00:04:18.940 --> 00:04:20.940]  你這裏祈禱那裏應允
[00:04:20.940 --> 00:04:22.940]  如果是這樣你當上帝是甚麼
[00:04:22.940 --> 00:04:24.940]  上帝是你的僕人
[00:04:24.940 --> 00:04:26.940]  上帝威打你
[00:04:26.940 --> 00:04:28.940]  我們的祈禱不是應該這樣
[00:04:28.940 --> 00:04:30.940]  祈禱很多時候
[00:04:30.940 --> 00:04:32.940]  正正是考驗你的信心
[00:04:32.940 --> 00:04:35.940]  考驗你和我對上帝的專注
[00:04:35.940 --> 00:04:37.940]  我們祈禱的意思是一個關係
[00:04:37.940 --> 00:04:39.940]  我們天上這位爸爸
[00:04:39.940 --> 00:04:42.940]  他對我們一切的心意
[00:04:42.940 --> 00:04:43.940]  都是美善
[00:04:43.940 --> 00:04:45.940]  不過很多時候我們對他有誤解
[00:04:45.940 --> 00:04:47.940]  好像我們做兒女
[00:04:47.940 --> 00:04:49.940]  爸爸媽媽對我們有很多
[00:04:49.940 --> 00:04:51.940]  其實很美善的心意
[00:04:51.940 --> 00:04:53.940]  不過我們小時候不明白
[00:04:53.940 --> 00:04:54.940]  我們做teenager的時候
[00:04:54.940 --> 00:04:56.940]  還是風暴少年
[00:04:56.940 --> 00:04:58.940]  一言九鼎
[00:04:58.940 --> 00:05:00.940]  很多時候我們和爸爸媽媽的關係
[00:05:00.940 --> 00:05:02.940]  為甚麼有這麼大的張力
[00:05:02.940 --> 00:05:04.940]  是因為大家沒有很好的溝通
[00:05:04.940 --> 00:05:07.940]  我們大家之間有很多的張力
[00:05:07.940 --> 00:05:09.940]  但當你長大的時候
[00:05:09.940 --> 00:05:10.940]  你明白
[00:05:10.940 --> 00:05:13.940]  爸爸媽媽都是對我好苦口婆心
[00:05:13.940 --> 00:05:16.940]  他的勸戒原來是有理由的
[00:05:16.940 --> 00:05:18.940]  不過年輕的時候
[00:05:18.940 --> 00:05:19.940]  逞強
[00:05:19.940 --> 00:05:20.940]  有很多血氣
[00:05:20.940 --> 00:05:22.940]  我們就會有很多時候
[00:05:22.940 --> 00:05:25.940]  做一些很不明智的決定
[00:05:25.940 --> 00:05:28.940]  我們來看回這段聖經
[00:05:28.940 --> 00:05:30.940]  在第一章裏面第十三節
[00:05:30.940 --> 00:05:31.940]  先知亦都說
[00:05:31.940 --> 00:05:33.940]  你眼目清潔不看邪僻
[00:05:33.940 --> 00:05:35.940]  不看奸惡行詭詐的
[00:05:35.940 --> 00:05:36.940]  你為何看著不理呢
[00:05:36.940 --> 00:05:38.940]  惡人吞滅給自己公義的
[00:05:38.940 --> 00:05:39.940]  你為何靜默不語
[00:05:39.940 --> 00:05:41.940]  很嚴重的指控
[00:05:41.940 --> 00:05:43.940]  先知和神對質
[00:05:43.940 --> 00:05:45.940]  向神說
[00:05:45.940 --> 00:05:48.940]  上帝為何你這麼不公義
[00:05:48.940 --> 00:05:51.940]  為何你又這麼沉默
[00:05:51.940 --> 00:05:53.940]  你而且在我們的苦難裏面
[00:05:53.940 --> 00:05:55.940]  為何你好像不見了
[00:05:55.940 --> 00:05:57.940]  這三樣的指控
[00:05:57.940 --> 00:06:00.940]  上帝一一向先知說
[00:06:00.940 --> 00:06:02.940]  去到守望樓上
[00:06:02.940 --> 00:06:06.940]  他就看見上帝向他的啟示
[00:06:06.940 --> 00:06:07.940]  原來是的
[00:06:07.940 --> 00:06:09.940]  這班迦勒底人
[00:06:09.940 --> 00:06:10.940]  這班巴比倫人
[00:06:10.940 --> 00:06:12.940]  雖然比我們以色列人更加壞
[00:06:12.940 --> 00:06:13.940]  更加差
[00:06:13.940 --> 00:06:15.940]  但上帝要用他們作為一個工具
[00:06:15.940 --> 00:06:17.940]  去管教他自己的子民
[00:06:17.940 --> 00:06:19.940]  這是上帝的主權
[00:06:19.940 --> 00:06:21.940]  你不要和上帝爭拗
[00:06:21.940 --> 00:06:24.940]  上帝會處理這班不義的人
[00:06:24.940 --> 00:06:25.940]  巴比倫人
[00:06:25.940 --> 00:06:27.940]  但上帝同樣要處理
[00:06:27.940 --> 00:06:30.940]  他自己的百姓那些的罪
[00:06:30.940 --> 00:06:31.940]  所以今天
[00:06:31.940 --> 00:06:34.940]  我們如果明白上帝的心意的時候
[00:06:34.940 --> 00:06:38.940]  我們不需要好像誤會神
[00:06:38.940 --> 00:06:40.940]  當這段聖經說
[00:06:40.940 --> 00:06:42.940]  他一聽見的時候
[00:06:42.940 --> 00:06:45.940]  先知身體上有三種反應
[00:06:45.940 --> 00:06:47.940]  這三種的反應
[00:06:47.940 --> 00:06:49.940]  可以說是由頭到腳
[00:06:49.940 --> 00:06:50.940]  他全身在甚麼
[00:06:50.940 --> 00:06:52.940]  在顫顫顫
[00:06:52.940 --> 00:06:54.940]  顫得很厲害
[00:06:54.940 --> 00:06:56.940]  在《新譯本》的翻譯裏面
[00:06:56.940 --> 00:06:58.940]  他全身發抖
[00:06:58.940 --> 00:06:59.940]  全身發抖
[00:06:59.940 --> 00:07:00.940]  為甚麼
[00:07:00.940 --> 00:07:02.940]  因為他遇見神
[00:07:02.940 --> 00:07:04.940]  頂姐妹
[00:07:04.940 --> 00:07:06.940]  你今天說你信上帝
[00:07:06.940 --> 00:07:08.940]  我想問你
[00:07:08.940 --> 00:07:10.940]  你每天看的聖經和祈禱
[00:07:10.940 --> 00:07:12.940]  是一個純粹
[00:07:12.940 --> 00:07:14.940]  你好像是一個禮儀
[00:07:14.940 --> 00:07:16.940]  只是一個責任
[00:07:16.940 --> 00:07:17.940]  你好像是交功課
[00:07:17.940 --> 00:07:19.940]  還是因為一個關係
[00:07:19.940 --> 00:07:20.940]  一個關係就是說
[00:07:20.940 --> 00:07:22.940]  我知道我這位上帝
[00:07:22.940 --> 00:07:25.940]  他很想我認識他自己的說話
[00:07:25.940 --> 00:07:26.940]  這個是客觀上
[00:07:26.940 --> 00:07:29.940]  一個我們要認知的
[00:07:29.940 --> 00:07:32.940]  另外一個重要的就是你的人生裏面
[00:07:32.940 --> 00:07:34.940]  你必須要遇見神
[00:07:34.940 --> 00:07:36.940]  是很真實的一個經歷
[00:07:36.940 --> 00:07:38.940]  騙不到人
[00:07:38.940 --> 00:07:40.940]  你不要自己也騙了
[00:07:40.940 --> 00:07:42.940]  你今天信主
[00:07:42.940 --> 00:07:43.940]  不論你信主多少年
[00:07:43.940 --> 00:07:46.940]  你有沒有這種很真實的經歷
[00:07:46.940 --> 00:07:48.940]  就是我在這個處境裏面
[00:07:48.940 --> 00:07:52.940]  我真的看見上帝對我說話
[00:07:52.940 --> 00:07:56.940]  而當你知道這是上帝跟你說話的時候
[00:07:56.940 --> 00:07:58.940]  你是很敬畏
[00:07:58.940 --> 00:08:00.940]  你是害怕
[00:08:00.940 --> 00:08:01.940]  你是戰鬥
[00:08:01.940 --> 00:08:04.940]  這個不是普通一番的說話
[00:08:04.940 --> 00:08:06.940]  這個是上帝很清楚要他的子民
[00:08:06.940 --> 00:08:09.940]  他的百姓去正視
[00:08:09.940 --> 00:08:10.940]  去面對
[00:08:10.940 --> 00:08:12.940]  所以你看他的反應
[00:08:12.940 --> 00:08:14.940]  一點也不誇張
[00:08:14.940 --> 00:08:16.940]  因為上帝在那裏跟他說
[00:08:16.940 --> 00:08:18.940]  這個訊息是什麼呢
[00:08:18.940 --> 00:08:19.940]  這個訊息就是
[00:08:19.940 --> 00:08:24.940]  巴比倫人要來吞滅以色列國
[00:08:24.940 --> 00:08:27.940]  他們將要亡國了
[00:08:27.940 --> 00:08:29.940]  這是一個很震撼的訊息
[00:08:29.940 --> 00:08:33.940]  先知已經知道這是一個不能逆轉的命運
[00:08:33.940 --> 00:08:35.940]  是因為他們犯罪
[00:08:35.940 --> 00:08:37.940]  上帝要管教他們
[00:08:37.940 --> 00:08:39.940]  故此在這個時候
[00:08:39.940 --> 00:08:41.940]  他自己嘴唇也發戰
[00:08:41.940 --> 00:08:43.940]  他所立之處
[00:08:43.940 --> 00:08:45.940]  他所站立之地
[00:08:45.940 --> 00:08:47.940]  其實在原文的意思是
[00:08:47.940 --> 00:08:51.940]  他兩條腿一直在顫抖
[00:08:51.940 --> 00:08:55.940]  在十幾年前
[00:08:55.940 --> 00:08:57.940]  我們回來香港
[00:08:57.940 --> 00:08:58.940]  木會之前
[00:08:58.940 --> 00:09:00.940]  教會有很多弟兄姊妹
[00:09:00.940 --> 00:09:02.940]  跟我和師母說
[00:09:02.940 --> 00:09:05.940]  牧師師母你們一定要去Calgary一次
[00:09:05.940 --> 00:09:09.940]  Calgary就是加拿大的一個所謂世外桃源
[00:09:09.940 --> 00:09:15.940]  那裏有一個所謂很美的國家公園
[00:09:15.940 --> 00:09:16.940]  有尼路伊
[00:09:16.940 --> 00:09:17.940]  有Jasper
[00:09:17.940 --> 00:09:23.940]  還有冰川
[00:09:23.940 --> 00:09:25.940]  真的很美
[00:09:25.940 --> 00:09:26.940]  我們當時去的時候
[00:09:26.940 --> 00:09:27.940]  去到Calgary
[00:09:27.940 --> 00:09:29.940]  然後我們訂了酒店
[00:09:29.940 --> 00:09:30.940]  訂了車
[00:09:30.940 --> 00:09:32.940]  在機場開車
[00:09:32.940 --> 00:09:33.940]  我們下去Downtown
[00:09:33.940 --> 00:09:35.940]  打算先歇一歇
[00:09:35.940 --> 00:09:36.940]  休息一晚
[00:09:36.940 --> 00:09:38.940]  然後才起程
[00:09:38.940 --> 00:09:41.940]  誰知那個交車給我們的人
[00:09:41.940 --> 00:09:42.940]  他說很簡單
[00:09:42.940 --> 00:09:45.940]  因為第一次到我們不熟悉的路
[00:09:45.940 --> 00:09:47.940]  他說你出去轉左轉右
[00:09:47.940 --> 00:09:48.940]  就是Freeway
[00:09:48.940 --> 00:09:49.940]  就可以去到
[00:09:49.940 --> 00:09:51.940]  我出去轉左轉右
[00:09:51.940 --> 00:09:53.940]  不知轉左去邊
[00:09:53.940 --> 00:09:56.940]  當時就很迷惑
[00:09:56.940 --> 00:10:01.940]  我記得和師母在八月很熱的時候
[00:10:01.940 --> 00:10:04.940]  我們就開足冷氣
[00:10:04.940 --> 00:10:05.940]  關上窗
[00:10:05.940 --> 00:10:09.940]  一直掛著看地圖
[00:10:09.940 --> 00:10:10.940]  當時沒有現在那麼發達
[00:10:10.940 --> 00:10:13.940]  有Google Map
[00:10:13.940 --> 00:10:15.940]  我們當時沒有
[00:10:15.940 --> 00:10:16.940]  就拿著地圖
[00:10:16.940 --> 00:10:17.940]  很簡單
[00:10:17.940 --> 00:10:18.940]  糟了
[00:10:18.940 --> 00:10:19.940]  有一點迷路
[00:10:19.940 --> 00:10:21.940]  開得不快
[00:10:21.940 --> 00:10:23.940]  在市郊沒有什麼車
[00:10:23.940 --> 00:10:25.940]  突然開著開著的時候
[00:10:25.940 --> 00:10:28.940]  我彷彿耳朵聽到
[00:10:28.940 --> 00:10:30.940]  在這邊有些聲音
[00:10:30.940 --> 00:10:33.940]  原來是火車的聲音
[00:10:33.940 --> 00:10:34.940]  火車
[00:10:34.940 --> 00:10:35.940]  我們呢
[00:10:35.940 --> 00:10:36.940]  為什麼會有火車呢
[00:10:36.940 --> 00:10:38.940]  我在路上開車
[00:10:38.940 --> 00:10:39.940]  怎麼會有火車
[00:10:39.940 --> 00:10:41.940]  原來他們市郊那些地方
[00:10:41.940 --> 00:10:42.940]  沒有什麼人
[00:10:42.940 --> 00:10:44.940]  那些火車的閘口
[00:10:44.940 --> 00:10:47.940]  是沒有閘的
[00:10:47.940 --> 00:10:49.940]  我去到的時候
[00:10:49.940 --> 00:10:50.940]  一稍一稍
[00:10:50.940 --> 00:10:52.940]  那個火車正在衝過來
[00:10:52.940 --> 00:10:55.940]  我立即用我生平裡頭
[00:10:55.940 --> 00:10:57.940]  九牛二虎之力
[00:10:57.940 --> 00:11:01.940]  我由油門轉去煞車的煞車
[00:11:01.940 --> 00:11:03.940]  一踏踏踏到盡
[00:11:03.940 --> 00:11:05.940]  盡盡盡
[00:11:05.940 --> 00:11:06.940]  盡的時候
[00:11:06.940 --> 00:11:07.940]  我只是麻木
[00:11:07.940 --> 00:11:08.940]  我只是發覺
[00:11:08.940 --> 00:11:12.940]  我整隻腳真的靜下來
[00:11:12.940 --> 00:11:14.940]  跟著那個火車在我前面
[00:11:14.940 --> 00:11:15.940]  我真的一點都沒有誇張
[00:11:15.940 --> 00:11:16.940]  這個是我的車頭
[00:11:16.940 --> 00:11:18.940]  這個就是那個火車
[00:11:18.940 --> 00:11:19.940]  咻一聲
[00:11:19.940 --> 00:11:23.940]  我是遲可能是千分一秒鐘
[00:11:23.940 --> 00:11:26.940]  我和師母都不會在這裏
[00:11:26.940 --> 00:11:28.940]  當時我們真的知道
[00:11:28.940 --> 00:11:30.940]  我們是撿回一條命
[00:11:30.940 --> 00:11:33.940]  但這個不是一個偶然的經歷
[00:11:33.940 --> 00:11:34.940]  我好知道
[00:11:34.940 --> 00:11:36.940]  這個是上帝的恩典
[00:11:36.940 --> 00:11:39.940]  所以當時我和師母
[00:11:39.940 --> 00:11:41.940]  我們已經在車裏面
[00:11:41.940 --> 00:11:42.940]  那個火車走了的時候
[00:11:42.940 --> 00:11:43.940]  師母說
[00:11:43.940 --> 00:11:45.940]  嘩 一壓漢
[00:11:45.940 --> 00:11:47.940]  我說當然了
[00:11:47.940 --> 00:11:49.940]  我的腳只是麻木
[00:11:49.940 --> 00:11:50.940]  我還在顫抖
[00:11:50.940 --> 00:11:51.940]  在顫抖
[00:11:51.940 --> 00:11:52.940]  不懂得放油
[00:11:52.940 --> 00:11:53.940]  放煞車
[00:11:53.940 --> 00:11:55.940]  整個車停在這裏
[00:11:55.940 --> 00:11:56.940]  因為沒有什麼車
[00:11:56.940 --> 00:11:58.940]  所以後面沒有人載我
[00:11:58.940 --> 00:12:00.940]  你在香港人載死你
[00:12:00.940 --> 00:12:02.940]  當時我的感覺是怎樣呢
[00:12:02.940 --> 00:12:03.940]  師母說
[00:12:03.940 --> 00:12:04.940]  這樣走吧
[00:12:04.940 --> 00:12:07.940]  好吧 走吧
[00:12:07.940 --> 00:12:09.940]  跟著找到那條高速公路
[00:12:09.940 --> 00:12:11.940]  我們去到Downtown的酒店
[00:12:11.940 --> 00:12:12.940]  settle down之後
[00:12:12.940 --> 00:12:13.940]  我們放下行李
[00:12:13.940 --> 00:12:14.940]  二話不說
[00:12:14.940 --> 00:12:15.940]  我和師母說
[00:12:15.940 --> 00:12:16.940]  我們要跪在床邊
[00:12:16.940 --> 00:12:18.940]  我們馬上祈禱
[00:12:18.940 --> 00:12:21.940]  我說 上帝今天你沒有取走我們的生命
[00:12:21.940 --> 00:12:24.940]  一定你有你自己美好的意思
[00:12:24.940 --> 00:12:26.940]  我不知道前面的路是怎樣
[00:12:26.940 --> 00:12:28.940]  但我願意信靠 信服你
[00:12:28.940 --> 00:12:30.940]  我和師母再一次將我們的生命
[00:12:30.940 --> 00:12:33.940]  呈現在上帝的祭壇面前
[00:12:33.940 --> 00:12:36.940]  這個是我們很真實的一種經歷
[00:12:36.940 --> 00:12:41.940]  上帝在當中與我們顯現和同在的時候
[00:12:41.940 --> 00:12:43.940]  那種震撼力
[00:12:43.940 --> 00:12:46.940]  是你不能夠忘記的
[00:12:46.940 --> 00:12:49.940]  而我一生裏面有很多這樣的經驗
[00:12:49.940 --> 00:12:52.940]  我知道上帝是真實
[00:12:52.940 --> 00:12:55.940]  我在台上和大家講的聖經的真理
[00:12:55.940 --> 00:12:57.940]  不是只是客觀的一個事實
[00:12:57.940 --> 00:13:01.940]  是主觀上我自己都要去經驗
[00:13:01.940 --> 00:13:04.940]  我牧養的每一個家庭和弟兄姊妹
[00:13:04.940 --> 00:13:07.940]  你們願意將你們心裏頭的掙扎
[00:13:07.940 --> 00:13:09.940]  或者你們家庭的困難
[00:13:09.940 --> 00:13:10.940]  和我分享的時候
[00:13:10.940 --> 00:13:15.940]  我每一次都看見上帝在那裏
[00:13:15.940 --> 00:13:18.940]  無論那個困難有多大
[00:13:18.940 --> 00:13:21.940]  牧師未必有即時的答案給你
[00:13:21.940 --> 00:13:25.940]  但牧師永遠都願意與你同行
[00:13:25.940 --> 00:13:27.940]  就是在這種處境裏面
[00:13:27.940 --> 00:13:29.940]  很想弟兄姊妹看見
[00:13:29.940 --> 00:13:33.940]  他明知這個困難大到這麼大
[00:13:33.940 --> 00:13:36.940]  但他知道這個訊息是來自上帝
[00:13:36.940 --> 00:13:38.940]  所以他的反應是甚麼
[00:13:38.940 --> 00:13:42.940]  我只可安靜等候
[00:13:42.940 --> 00:13:45.940]  等候這個災難之日臨到
[00:13:45.940 --> 00:13:49.940]  這個災難之日臨到是很巨大
[00:13:49.940 --> 00:13:51.940]  在聖經裏面有很多這些例子
[00:13:51.940 --> 00:13:53.940]  當但以利先之
[00:13:53.940 --> 00:13:54.940]  他在第七章
[00:13:54.940 --> 00:13:56.940]  他看見上帝向他啟示
[00:13:56.940 --> 00:14:00.940]  藉著他的使者顯明這四個巨獸
[00:14:00.940 --> 00:14:03.940]  這四個巨獸是要講明四個時代
[00:14:03.940 --> 00:14:05.940]  當他明白的時候
[00:14:05.940 --> 00:14:08.940]  他心裏其實是很震驚
[00:14:08.940 --> 00:14:11.940]  但他知道上帝是歷史的主宰
[00:14:11.940 --> 00:14:14.940]  所以無論我們今天活在任何一個時代
[00:14:14.940 --> 00:14:17.940]  我們知道你不用懼怕
[00:14:17.940 --> 00:14:19.940]  因為在這個時代的困難
[00:14:19.940 --> 00:14:22.940]  我們仍有這位時代永恆沒有改變的上帝
[00:14:22.940 --> 00:14:25.940]  與我們一起去面對
[00:14:25.940 --> 00:14:28.940]  在第十七到第十九節
[00:14:28.940 --> 00:14:30.940]  這裏是要講明
[00:14:30.940 --> 00:14:35.940]  從一個恐懼去到一個盼望的一個境況
[00:14:35.940 --> 00:14:39.940]  你就看見先知秘訣在哪裏
[00:14:39.940 --> 00:14:40.940]  首先他說
[00:14:40.940 --> 00:14:45.940]  雖然無花果樹 葡萄樹 橄欖樹
[00:14:45.940 --> 00:14:49.940]  他們都好似明明作為農夫
[00:14:49.940 --> 00:14:51.940]  他們來去按時施肥
[00:14:51.940 --> 00:14:53.940]  以及殺了種子
[00:14:53.940 --> 00:14:55.940]  為何你會發覺他現在這三個形容
[00:14:55.940 --> 00:14:57.940]  都是得個吉
[00:14:57.940 --> 00:14:59.940]  無花果樹不發旺
[00:14:59.940 --> 00:15:01.940]  發旺的意思是不發芽
[00:15:01.940 --> 00:15:03.940]  你下了種又怎樣
[00:15:03.940 --> 00:15:04.940]  不發芽
[00:15:04.940 --> 00:15:08.940]  葡萄樹它就要發芽 開花
[00:15:08.940 --> 00:15:10.940]  但它又不結果
[00:15:10.940 --> 00:15:12.940]  到了橄欖樹又怎樣
[00:15:12.940 --> 00:15:15.940]  也不效力的意思是它有出產
[00:15:15.940 --> 00:15:19.940]  不過出產強差 人意好多好多
[00:15:19.940 --> 00:15:23.940]  你原本期望是100%收成
[00:15:23.940 --> 00:15:26.940]  但現在1%可能都沒有
[00:15:26.940 --> 00:15:32.940]  這種處境是要帶出一個災難性的結果
[00:15:32.940 --> 00:15:35.940]  那個損失不是說他有少少投資失利
[00:15:35.940 --> 00:15:36.940]  不是
[00:15:36.940 --> 00:15:39.940]  這是在說他們的亡國
[00:15:39.940 --> 00:15:42.940]  他們的田地再不會有出產
[00:15:42.940 --> 00:15:45.940]  他們甚至圈中沒有羊
[00:15:45.940 --> 00:15:47.940]  棚內沒有牛
[00:15:47.940 --> 00:15:49.940]  這個是他們的生計
[00:15:49.940 --> 00:15:50.940]  是他們的財富
[00:15:50.940 --> 00:15:54.940]  他們所有整個國破家亡的時候
[00:15:54.940 --> 00:15:59.940]  就在這個災難性的損失底下
[00:15:59.940 --> 00:16:01.940]  才知道他的反應是怎樣
[00:16:01.940 --> 00:16:03.940]  他說然而
[00:16:03.940 --> 00:16:05.940]  我要因而和華 歡恩
[00:16:05.940 --> 00:16:07.940]  因救我的神 喜樂
[00:16:07.940 --> 00:16:10.940]  神是自幼永幼
[00:16:10.940 --> 00:16:12.940]  從耿古到永遠都沒有改變
[00:16:12.940 --> 00:16:13.940]  他是信實可靠
[00:16:13.940 --> 00:16:15.940]  所以他名字叫耶和華
[00:16:15.940 --> 00:16:17.940]  而他是拯救我的神
[00:16:17.940 --> 00:16:20.940]  我們認識的神不只是歷史上的
[00:16:20.940 --> 00:16:23.940]  一個統管萬有的創造主
