
[00:00:00.000 --> 00:00:04.640]  好 今日就同大家一齊嚟到繼續睇馬可福音嘅訊息
[00:05:39.560 --> 00:05:43.120]  其實這個是出埃及事件的重演
[00:05:43.120 --> 00:05:44.800]  我給大家看兩節經文
[00:05:44.800 --> 00:05:47.240]  一個在出埃及記的十二章十一節
[00:05:47.240 --> 00:05:50.120]  一個在十二章的三十九節
[00:05:50.120 --> 00:05:53.240]  這裡提到當他們準備要離開埃及的時候
[00:05:53.240 --> 00:05:56.120]  他們要預備過第一個月節
[00:05:56.120 --> 00:05:59.440]  所以神透過摩西吩咐他們
[00:05:59.440 --> 00:06:01.440]  你們要腰間束帶
[00:06:01.440 --> 00:06:03.440]  腳上穿鞋
[00:06:03.440 --> 00:06:05.440]  手中拿杖
[00:06:05.440 --> 00:06:07.440]  這個裝備如果大家看回第六章的時候
[00:06:07.440 --> 00:06:09.440]  就是類似的
[00:06:09.440 --> 00:06:11.440]  所以其實當耶穌吩咐這群門徒
[00:06:11.440 --> 00:06:14.240]  你們要出去領首這個差遣的時候
[00:06:14.240 --> 00:06:18.760]  其實就是將這個出埃及的事件重演
[00:06:18.760 --> 00:06:20.760]  另外一節十二章的三十九節裡面
[00:06:20.760 --> 00:06:26.440]  他提到他們不需要為自己預備什麼食物
[00:06:26.440 --> 00:06:29.880]  當以色列人要離開埃及的時候他們就是這樣的
[00:06:29.880 --> 00:06:33.440]  同樣在耶穌對門徒的吩咐
[00:06:33.440 --> 00:06:37.440]  基本上都是一個出埃及事件的重演
[00:06:37.440 --> 00:06:39.040]  出埃及的事件
[00:06:39.040 --> 00:06:42.440]  我們都知道以色列人他們離開埃及之後
[00:06:42.440 --> 00:06:45.440]  他們進入一個新的地方
[00:06:45.440 --> 00:06:47.440]  他們開始一個新的生活
[00:06:47.440 --> 00:06:51.440]  最主要的生活是在什麼地方
[00:06:51.440 --> 00:06:58.440]  出埃及的時候他們在曠野經歷了四十年
[00:06:58.440 --> 00:07:01.440]  大致上我們會用這個來做看
[00:07:01.440 --> 00:07:04.440]  所以其實出埃及的事件重演提醒我們
[00:07:04.440 --> 00:07:07.440]  以色列人領首耶和華神的吩咐
[00:07:07.440 --> 00:07:09.440]  他們就離開埃及
[00:07:09.440 --> 00:07:11.440]  去到曠野
[00:07:11.440 --> 00:07:13.440]  去到曠野之前
[00:07:13.440 --> 00:07:16.440]  耶和華神吩咐他們什麼都不用帶
[00:07:16.440 --> 00:07:18.440]  簡簡單單就可以了
[00:07:18.440 --> 00:07:21.440]  同樣好像耶穌吩咐這幫門徒
[00:07:21.440 --> 00:07:23.440]  你們出去吧
[00:07:23.440 --> 00:07:24.440]  你們什麼都不用帶了
[00:07:24.440 --> 00:07:26.440]  衣服都不要多帶一件
[00:07:26.440 --> 00:07:28.440]  錢都不用了
[00:07:28.440 --> 00:07:31.440]  帶支拐杖就什麼都不需要了
[00:07:31.440 --> 00:07:33.440]  這個就是剛才第六章裡面
[00:07:33.440 --> 00:07:35.440]  其實這個代表著
[00:07:35.440 --> 00:07:39.440]  無論是曠野或者是耶穌吩咐這幫門徒
[00:07:39.440 --> 00:07:40.440]  其實是提醒他們
[00:07:40.440 --> 00:07:43.440]  他們要過一個新的生活
[00:07:43.440 --> 00:07:47.440]  而這個新的生活就好像以色列人過在曠野裡面的生活
[00:07:47.440 --> 00:07:49.440]  代表什麼呢
[00:07:49.440 --> 00:07:50.440]  如果大家看回聖經
[00:07:50.440 --> 00:07:53.440]  無論是耶穌受試探的時候
[00:07:53.440 --> 00:07:55.440]  他所處的地方是什麼
[00:07:55.440 --> 00:07:57.440]  是曠野
[00:07:57.440 --> 00:07:59.440]  很多時候他們經過的
[00:07:59.440 --> 00:08:00.440]  如果你記得好撒瑪利亞人
[00:08:00.440 --> 00:08:02.440]  其實都經過一些曠野
[00:08:02.440 --> 00:08:04.440]  荒山野嶺的地方
[00:08:04.440 --> 00:08:06.440]  當人進入曠野的時候
[00:08:06.440 --> 00:08:08.440]  其實一個很重要的提醒是
[00:08:08.440 --> 00:08:13.440]  人是沒有一些可以依靠的資源
[00:08:13.440 --> 00:08:17.440]  在曠野的生活其實正正就是代表人
[00:08:17.440 --> 00:08:21.440]  可能會沒有了任何的供應
[00:08:21.440 --> 00:08:22.440]  我不知道大家有沒有
[00:08:22.440 --> 00:08:24.440]  有時候看一些電視節目
[00:08:24.440 --> 00:08:27.440]  有些比較刺激的
[00:08:27.440 --> 00:08:30.440]  就是講一些人他們荒野求生
[00:08:30.440 --> 00:08:32.440]  有一隊攝影隊跟著去
[00:08:32.440 --> 00:08:34.440]  去到不知道什麼國家也好
[00:08:34.440 --> 00:08:36.440]  什麼荒山野嶺去
[00:08:36.440 --> 00:08:41.440]  有不同的求生的比賽
[00:08:41.440 --> 00:08:45.440]  當然這些都是節目
[00:08:45.440 --> 00:08:47.440]  這些可能是一個遊戲
[00:08:47.440 --> 00:08:49.440]  但他們都是要經歷一些
[00:08:49.440 --> 00:08:51.440]  沒什麼資源的時候
[00:08:51.440 --> 00:08:55.440]  怎樣去生存
[00:08:55.440 --> 00:08:59.440]  所以其實在曠野裡面
[00:08:59.440 --> 00:09:01.440]  耶穌怎樣去打發這些門徒
[00:09:01.440 --> 00:09:02.440]  其實就是讓他們知道
[00:09:02.440 --> 00:09:05.440]  他們要過一個沒什麼資源的
[00:09:05.440 --> 00:09:08.440]  好像曠野一樣的人生
[00:09:08.440 --> 00:09:10.440]  好像以色列人出去埃及的時候
[00:09:10.440 --> 00:09:11.440]  所以這個就是門徒
[00:09:11.440 --> 00:09:14.440]  他們開始一個新的生活
[00:09:14.440 --> 00:09:15.440]  如果你說好像
[00:09:15.440 --> 00:09:17.440]  那個荒野求生那班人
[00:09:17.440 --> 00:09:19.440]  他們好像在玩一個遊戲
[00:09:19.440 --> 00:09:21.440]  他們有一個遊戲規則的時候
[00:09:21.440 --> 00:09:22.440]  門徒的生活
[00:09:22.440 --> 00:09:26.440]  就是開始一個新的遊戲的規則
[00:09:26.440 --> 00:09:28.440]  他們不是再需要
[00:09:28.440 --> 00:09:30.440]  靠他們自己有多少裝備
[00:09:30.440 --> 00:09:33.440]  靠他們能夠籌募到多少經費
[00:09:33.440 --> 00:09:35.440]  他們才出去做傳道
[00:09:35.440 --> 00:09:37.440]  當然這個現代
[00:09:37.440 --> 00:09:40.440]  有我們的宣教士的支持
[00:09:40.440 --> 00:09:42.440]  他們是需要這些的
[00:09:42.440 --> 00:09:46.440]  但在當時門徒所經歷的
[00:09:46.440 --> 00:09:47.440]  他們不是這些
[00:09:47.440 --> 00:09:49.440]  當然我們說在路加福音提到
[00:09:49.440 --> 00:09:52.440]  耶穌差遣七十二個人出去的時候
[00:09:52.440 --> 00:09:54.440]  其實耶穌的吩咐是另外一個
[00:09:54.440 --> 00:09:56.440]  他們要好好準備才可以
[00:09:56.440 --> 00:09:58.440]  但在這裡一個十二門徒被差遣
[00:09:58.440 --> 00:10:00.440]  其實是一個很新的
[00:10:00.440 --> 00:10:01.440]  就是讓他們知道
[00:10:01.440 --> 00:10:04.440]  他們要去到一個沒什麼供應的地方
[00:10:04.440 --> 00:10:06.440]  沒什麼資源給他們的地方
[00:10:06.440 --> 00:10:08.440]  所以秘訣是什麼?
[00:10:08.440 --> 00:10:13.440]  就是要依靠主來過每一天
[00:10:13.440 --> 00:10:16.440]  所以如果耶穌給他們權柄趕鬼的話
[00:10:16.440 --> 00:10:17.440]  很想告訴大家
[00:10:17.440 --> 00:10:21.440]  這個權柄在門徒被差遣
[00:10:21.440 --> 00:10:23.440]  要過一個新的生活的時候
[00:10:23.440 --> 00:10:25.440]  其實這個權柄是代表著他們
[00:10:25.440 --> 00:10:28.440]  他們拿到的權柄是要過一個
[00:10:28.440 --> 00:10:32.440]  完全依靠主的人生
[00:10:32.440 --> 00:10:34.440]  是每一天
[00:10:34.440 --> 00:10:36.440]  他們要知道 他們要明白到
[00:10:36.440 --> 00:10:37.440]  他們去到一個曠野
[00:10:37.440 --> 00:10:38.440]  他們要明白到
[00:10:38.440 --> 00:10:39.440]  其實耶穌告訴他們
[00:10:39.440 --> 00:10:40.440]  你不要大
[00:10:40.440 --> 00:10:41.440]  當然有一點
[00:10:41.440 --> 00:10:42.440]  如果你看到
[00:10:42.440 --> 00:10:43.440]  我們說了一句話
[00:10:43.440 --> 00:10:45.440]  好像耶穌叫他們
[00:10:45.440 --> 00:10:46.440]  你們去到哪裡
[00:10:46.440 --> 00:10:48.440]  就吃到哪裡
[00:10:48.440 --> 00:10:49.440]  就住到哪裡
[00:10:49.440 --> 00:10:51.440]  敲門如果有人接待你
[00:10:51.440 --> 00:10:53.440]  你就進去
[00:10:53.440 --> 00:10:55.440]  但其實這個當中的最重要
[00:10:55.440 --> 00:10:56.440]  都是提醒他們
[00:10:56.440 --> 00:10:59.440]  其實這個是你要依靠神
[00:10:59.440 --> 00:11:02.440]  來過你每天的生活
[00:11:02.440 --> 00:11:04.440]  你不能夠保證
[00:11:04.440 --> 00:11:06.440]  你又不是上什麼網站
[00:11:06.440 --> 00:11:08.440]  幫你預訂好房間
[00:11:08.440 --> 00:11:09.440]  買好機票
[00:11:09.440 --> 00:11:11.440]  什麼套餐給你比較
[00:11:11.440 --> 00:11:12.440]  不用格價的進去
[00:11:12.440 --> 00:11:15.440]  不是這樣去提醒你
[00:11:15.440 --> 00:11:17.440]  不需要四處去找
[00:11:17.440 --> 00:11:18.440]  也是的
[00:11:18.440 --> 00:11:19.440]  祂告訴你
[00:11:19.440 --> 00:11:22.440]  你不要好像要去敲門
[00:11:22.440 --> 00:11:24.440]  你今天接待我的地方
[00:11:24.440 --> 00:11:26.440]  多少星級的住宅
[00:11:26.440 --> 00:11:28.440]  去這裡都不是這個意思
[00:11:28.440 --> 00:11:29.440]  祂會告訴你
[00:11:29.440 --> 00:11:31.440]  其實你敲到哪一間門
[00:11:31.440 --> 00:11:33.440]  那個門的主人
[00:11:33.440 --> 00:11:34.440]  那間屋的主人
[00:11:34.440 --> 00:11:35.440]  接待你進去
[00:11:35.440 --> 00:11:37.440]  你就進去了
[00:11:37.440 --> 00:11:38.440]  你不要再找
[00:11:38.440 --> 00:11:39.440]  你不要再去敲別的門
[00:11:39.440 --> 00:11:41.440]  那間屋好像比較漂亮
[00:11:41.440 --> 00:11:42.440]  這個地點
[00:11:42.440 --> 00:11:44.440]  可能我敲這門一星級的
[00:11:44.440 --> 00:11:45.440]  他就接待我
[00:11:45.440 --> 00:11:46.440]  我不如去找一間五星級的
[00:11:46.440 --> 00:11:47.440]  看看接不接待我
[00:11:47.440 --> 00:11:49.440]  祂不是這個意思
[00:11:49.440 --> 00:11:50.440]  祂告訴你
[00:11:50.440 --> 00:11:52.440]  你不要嫌棄什麼地方
[00:11:52.440 --> 00:11:54.440]  只要你去到那個地方
[00:11:54.440 --> 00:11:55.440]  你一敲門
[00:11:55.440 --> 00:11:57.440]  那個主人接待你
[00:11:57.440 --> 00:11:58.440]  你就進去
[00:11:58.440 --> 00:12:00.440]  不要四處找
[00:12:00.440 --> 00:12:02.440]  不是你去購物
[00:12:02.440 --> 00:12:05.440]  找找哪間比較漂亮才去住
[00:12:05.440 --> 00:12:06.440]  最重要的是
[00:12:06.440 --> 00:12:08.440]  你自己帶著一個謙卑的心
[00:12:08.440 --> 00:12:09.440]  你就知道
[00:12:09.440 --> 00:12:11.440]  這個是神為你預備
[00:12:11.440 --> 00:12:13.440]  你就要去
[00:12:13.440 --> 00:12:14.440]  所以這個是門徒
[00:12:14.440 --> 00:12:17.440]  生活一個新的開始
[00:12:17.440 --> 00:12:18.440]  但到底這些人
[00:12:18.440 --> 00:12:20.440]  接待這些門徒的時候
[00:12:20.440 --> 00:12:22.440]  是怎樣呢
[00:12:22.440 --> 00:12:23.440]  就不要期望
[00:12:23.440 --> 00:12:26.440]  人人都接待你
[00:12:26.440 --> 00:12:27.440]  門徒在當時候
[00:12:27.440 --> 00:12:29.440]  可以有一種比較
[00:12:29.440 --> 00:12:32.440]  不同的身份
[00:12:32.440 --> 00:12:35.440]  叫做屬神的人
[00:12:35.440 --> 00:12:37.440]  但這群屬神的人
[00:12:37.440 --> 00:12:40.440]  可能只不過是一群平凡的人
[00:12:40.440 --> 00:12:44.440]  所以作主門徒的張力是什麼呢
[00:12:44.440 --> 00:12:46.440]  耶穌其實提醒他們
[00:12:46.440 --> 00:12:47.440]  你不要覺得你自己
[00:12:47.440 --> 00:12:49.440]  是一個超然的身份
[00:12:49.440 --> 00:12:50.440]  雖然你是
[00:12:50.440 --> 00:12:53.440]  耶穌基督所揀選的人
[00:12:53.440 --> 00:12:54.440]  甚至可以說
[00:12:54.440 --> 00:12:56.440]  耶穌基督特別揀選了12個門徒
[00:12:56.440 --> 00:12:58.440]  跟祂更加親密
[00:12:58.440 --> 00:13:00.440]  但這個不代表
[00:13:00.440 --> 00:13:03.440]  你有一個很超然的身份
[00:13:03.440 --> 00:13:04.440]  你領受了
[00:13:04.440 --> 00:13:06.440]  耶穌基督給你的權柄之後
[00:13:06.440 --> 00:13:07.440]  就好像
[00:13:07.440 --> 00:13:09.440]  我握著耶穌基督的權柄
[00:13:09.440 --> 00:13:11.440]  我就可以
[00:13:11.440 --> 00:13:13.440]  多威風
[00:13:13.440 --> 00:13:14.440]  有一點像
[00:13:14.440 --> 00:13:15.440]  塞爾及的時候
[00:13:15.440 --> 00:13:16.440]  以色列人經歷了
[00:13:16.440 --> 00:13:18.440]  紅海的神蹟
[00:13:18.440 --> 00:13:20.440]  在曠野他們經歷了
[00:13:20.440 --> 00:13:22.440]  不同的神蹟的時候
[00:13:22.440 --> 00:13:25.440]  其實他們可以感覺良好
[00:13:25.440 --> 00:13:26.440]  但我想直著
[00:13:26.440 --> 00:13:28.440]  無論是塞爾及
[00:13:28.440 --> 00:13:30.440]  以色列人的經歷
[00:13:30.440 --> 00:13:31.440]  或者在這裡
[00:13:31.440 --> 00:13:33.440]  耶穌吩咐這班門徒的時候
[00:13:33.440 --> 00:13:35.440]  其實他們要很小心
[00:13:35.440 --> 00:13:37.440]  其實他們真的
[00:13:37.440 --> 00:13:40.440]  可以說有一個超然的身份
[00:13:40.440 --> 00:13:42.440]  他們作為耶穌基督的門徒
[00:13:42.440 --> 00:13:44.440]  我們今天作為主的門徒
[00:13:44.440 --> 00:13:47.440]  你也可以真的有一個超然的身份
[00:13:47.440 --> 00:13:49.440]  你是不同的
[00:13:49.440 --> 00:13:51.440]  如果我們都記得
[00:13:51.440 --> 00:13:53.440]  可能不是在這裡說
[00:13:53.440 --> 00:13:55.440]  我上次在說守安息日的時候
[00:13:55.440 --> 00:13:56.440]  或者我們說到
[00:13:56.440 --> 00:13:58.440]  最初神的召命
[00:13:58.440 --> 00:14:00.440]  我們都是分別為性的人
[00:14:00.440 --> 00:14:02.440]  所以我們是與別不同
[00:14:02.440 --> 00:14:05.440]  我們成為分別為性
[00:14:05.440 --> 00:14:07.440]  成為一個性別的國度的時候
[00:14:07.440 --> 00:14:09.440]  我們真的可以與別不同
[00:14:09.440 --> 00:14:10.440]  以致你可以說
[00:14:10.440 --> 00:14:12.440]  我有一個超然的身份
[00:14:12.440 --> 00:14:14.440]  但這個超然的身份
[00:14:14.440 --> 00:14:17.440]  不要成為我們一個的驕傲
[00:14:17.440 --> 00:14:20.440]  否則我們就會很容易
[00:14:20.440 --> 00:14:23.440]  被這個身份所累
[00:14:23.440 --> 00:14:25.440]  所以剛才我提到
[00:14:25.440 --> 00:14:26.440]  當這班門徒
[00:14:26.440 --> 00:14:28.440]  耶穌為什麼要這麼吩咐他們
[00:14:28.440 --> 00:14:30.440]  就是你們去到哪一家
[00:14:30.440 --> 00:14:31.440]  你敲門
[00:14:31.440 --> 00:14:33.440]  那一家人接待你
[00:14:33.440 --> 00:14:34.440]  你就不要看那一家
[00:14:34.440 --> 00:14:38.440]  好像不是很乾淨
[00:14:38.440 --> 00:14:41.440]  或者不要嫌棄別人的地方
[00:14:41.440 --> 00:14:44.440]  你就去很安心的進去
[00:14:44.440 --> 00:14:46.440]  接受這一家人的接待
[00:14:46.440 --> 00:14:47.440]  不要因為你覺得
[00:14:47.440 --> 00:14:49.440]  好像是耶穌基督十二個門徒
[00:14:49.440 --> 00:14:51.440]  最親密的那十二個
[00:14:51.440 --> 00:14:54.440]  我就可以要求一些不同的待遇
[00:14:54.440 --> 00:14:56.440]  我就覺得因為這個身份
[00:14:56.440 --> 00:15:00.440]  我又有那份驕傲的時候
[00:15:00.440 --> 00:15:03.440]  這個就會成為我們一個的難阻
[00:15:03.440 --> 00:15:05.440]  這個提醒我們要謙卑
[00:15:05.440 --> 00:15:09.440]  是領受神為我們的預備
[00:15:09.440 --> 00:15:12.440]  當神預備了這一家人接待你的
[00:15:12.440 --> 00:15:14.440]  你就帶著一個謙卑的心
[00:15:14.440 --> 00:15:17.440]  你知道這個就是神供應你
[00:15:17.440 --> 00:15:18.440]  就正正意思就是
[00:15:18.440 --> 00:15:19.440]  人在埃及裡面的經歷
[00:15:19.440 --> 00:15:22.440]  仰望神的供應
[00:15:22.440 --> 00:15:24.440]  你就去領受
[00:15:24.440 --> 00:15:26.440]  你就要很謙卑
[00:15:26.440 --> 00:15:28.440]  很有禮貌
[00:15:28.440 --> 00:15:31.440]  很尊重這個主人來去接受
[00:15:31.440 --> 00:15:33.440]  不要想著因為你是耶穌的門徒
[00:15:33.440 --> 00:15:35.440]  你就一定要有五星級
[00:15:35.440 --> 00:15:38.440]  六星級的豪華的接待
[00:15:38.440 --> 00:15:40.440]  所以我們是屬神的人
[00:15:40.440 --> 00:15:42.440]  也是一個平凡的人
[00:15:42.440 --> 00:15:44.440]  我們真的有超然的身份
[00:15:44.440 --> 00:15:47.440]  但我們要帶著謙卑的心
[00:15:47.440 --> 00:15:48.440]  來去領受
[00:15:48.440 --> 00:15:50.440]  不是因為覺得這個身份
[00:15:50.440 --> 00:15:52.440]  我就好像特別不同
[00:15:52.440 --> 00:15:55.440]  我就要求多多
[00:15:55.440 --> 00:15:57.440]  所以這裡提醒我們
[00:15:57.440 --> 00:15:58.440]  我們有耶穌基督
[00:15:58.440 --> 00:16:01.440]  給我們這個權柄的時候
[00:16:01.440 --> 00:16:04.440]  到底是一個怎樣屬靈的權柄呢?
[00:16:04.440 --> 00:16:06.440]  我相信在聖經裡面提醒我們
[00:16:06.440 --> 00:16:08.440]  這個權柄最重要就是
[00:16:08.440 --> 00:16:10.440]  神讓我們去更多的
[00:16:10.440 --> 00:16:13.440]  依靠祂每天的生活
[00:16:13.440 --> 00:16:15.440]  而在我們活出這個生活的時候
[00:16:15.440 --> 00:16:17.440]  我們更加要成為一個什麼呢?
[00:16:17.440 --> 00:16:19.440]  榜樣
[00:16:19.440 --> 00:16:21.440]  這個屬靈權柄其實不是說
[00:16:21.440 --> 00:16:25.440]  神給了你一個門徒身份也好
[00:16:25.440 --> 00:16:27.440]  給了你一個領袖的身份也好
[00:16:27.440 --> 00:16:29.440]  你就可以不同
[00:16:29.440 --> 00:16:34.440]  你就可以好像很有權力去說是或者怎樣
[00:16:34.440 --> 00:16:36.440]  但其實在聖經裡面
[00:16:36.440 --> 00:16:38.440]  從來提醒我們這個屬靈權柄
[00:16:38.440 --> 00:16:40.440]  是依靠神的供應
[00:16:40.440 --> 00:16:41.440]  更加成為一個
[00:16:41.440 --> 00:16:45.440]  可以被人見到的一個榜樣
[00:16:45.440 --> 00:16:47.440]  哥倫多前書11章
[00:16:47.440 --> 00:16:51.440]  是我時時都很喜歡用的經文
[00:16:51.440 --> 00:16:54.440]  提醒我們這個榜樣是怎樣呢?
[00:16:54.440 --> 00:16:56.440]  是你可以夠膽叫人效法你
[00:16:56.440 --> 00:16:58.440]  就好像保羅所說
[00:16:58.440 --> 00:17:00.440]  但效法你的時候要怎樣?
[00:17:00.440 --> 00:17:04.440]  好像你效法耶穌基督一樣
[00:17:04.440 --> 00:17:07.440]  效法你不是因為你做得好
[00:17:07.440 --> 00:17:09.440]  不是我做得好
[00:17:09.440 --> 00:17:11.440]  其實是因為我要怎樣去繼續
[00:17:11.440 --> 00:17:13.440]  效法耶穌基督
[00:17:13.440 --> 00:17:16.440]  去跟從耶穌基督
[00:17:16.440 --> 00:17:18.440]  這個才是那個可以
[00:17:18.440 --> 00:17:21.440]  愛心、信心、清潔上
[00:17:21.440 --> 00:17:24.440]  不是你自己的能力
