
[00:00:00.000 --> 00:00:01.000]  哈咯嚕咿呀
[00:01:15.000 --> 00:01:18.740]  特別他講到說曉得祂復活的大人
[00:01:18.740 --> 00:01:23.240]  後面提到說曉得和祂一同受苦
[00:01:23.240 --> 00:01:24.820]  效法祂的死
[00:01:25.200 --> 00:01:29.120]  或者我也得以從死裡復活
[00:01:29.120 --> 00:01:31.120]  保羅說我認識基督
[00:01:31.120 --> 00:01:32.760]  不僅你認識祂的死
[00:01:32.760 --> 00:01:35.600]  我同時也要認識耶穌基督祂的復活
[00:01:35.600 --> 00:01:37.600]  Amen
[00:01:37.600 --> 00:01:41.720]  復活節其實
[00:01:41.720 --> 00:01:45.200]  比耶穌基督的受難
[00:01:45.200 --> 00:01:48.520]  更行的也讓我們帶出盼望來
[00:01:48.520 --> 00:01:51.400]  天主教非常著重受難
[00:01:51.400 --> 00:01:54.240]  所以他們在受難節的時候
[00:01:54.240 --> 00:01:56.240]  還有他們整個聖週
[00:01:56.240 --> 00:01:58.240]  都是在那邊盡時預備
[00:01:58.240 --> 00:02:00.240]  很好 但是呢
[00:02:00.240 --> 00:02:01.240]  親愛的同志們
[00:02:01.240 --> 00:02:03.240]  我們不能夠停留在Good Friday
[00:02:03.240 --> 00:02:05.240]  不能夠停留在耶穌基督的死
[00:02:05.240 --> 00:02:07.240]  我們一定要進入到耶穌基督的復活
[00:02:07.240 --> 00:02:09.240]  Amen
[00:02:09.240 --> 00:02:11.240]  因為耶穌基督的復活
[00:02:11.240 --> 00:02:13.240]  帶給我們盼望
[00:02:13.240 --> 00:02:15.240]  Amen
[00:02:15.240 --> 00:02:19.080]  保羅在這個地方提到說
[00:02:19.080 --> 00:02:21.080]  耶穌基督的復活
[00:02:23.080 --> 00:02:25.080]  他說在羅馬書
[00:02:25.080 --> 00:02:27.080]  第一章的第三第四節
[00:02:27.080 --> 00:02:29.080]  我們一起來念好不好
[00:02:29.080 --> 00:02:31.080]  論到祂兒子我主耶穌基督
[00:02:31.080 --> 00:02:33.080]  按聖善的靈說
[00:02:33.080 --> 00:02:35.080]  應從死裡復活
[00:02:35.080 --> 00:02:37.080]  以大人顯明是
[00:02:37.080 --> 00:02:39.080]  神的兒子
[00:02:39.080 --> 00:02:41.080]  以大人顯明什麼大人
[00:02:41.080 --> 00:02:43.080]  復活的大人
[00:02:43.080 --> 00:02:45.080]  復活顯出來的這個
[00:02:45.080 --> 00:02:47.080]  Power
[00:02:47.080 --> 00:02:49.080]  The power of resurrection
[00:02:49.080 --> 00:02:51.080]  就證明祂是
[00:02:51.080 --> 00:02:53.080]  神的兒子Amen
[00:02:53.080 --> 00:02:55.080]  所以換句話說復活
[00:02:55.080 --> 00:02:57.080]  是要來證明耶穌基督
[00:02:57.080 --> 00:02:59.080]  是神的兒子
[00:02:59.080 --> 00:03:01.080]  講神的兒子
[00:03:01.080 --> 00:03:03.080]  簡單來說就是神
[00:03:03.080 --> 00:03:07.080]  聖經裡面特別是在講
[00:03:07.080 --> 00:03:09.080]  耶穌基督是神的兒子
[00:03:09.080 --> 00:03:11.080]  這個身份的時候
[00:03:11.080 --> 00:03:13.080]  他要特別表明就是說
[00:03:13.080 --> 00:03:15.080]  祂是神Amen
[00:03:15.080 --> 00:03:17.080]  Amen
[00:03:17.080 --> 00:03:19.080]  親愛的同志們
[00:03:19.080 --> 00:03:21.080]  祂是神
[00:03:21.080 --> 00:03:23.080]  祂不是一位已經死的
[00:03:23.080 --> 00:03:25.080]  這一位的教主
[00:03:25.080 --> 00:03:27.080]  祂是神
[00:03:27.080 --> 00:03:31.080]  今天這個世界
[00:03:31.080 --> 00:03:33.080]  有許多的人跟隨
[00:03:33.080 --> 00:03:35.080]  所謂的宗教的教主
[00:03:35.080 --> 00:03:39.080]  所以全世界目前
[00:03:39.080 --> 00:03:41.080]  人數除了基督教之外
[00:03:41.080 --> 00:03:43.080]  最多的
[00:03:43.080 --> 00:03:45.080]  一個宗教是什麼你知道嗎
[00:03:47.080 --> 00:03:49.080]  三十天的摘戒月
[00:03:49.080 --> 00:03:51.080]  就是在為這些人禱告
[00:03:51.080 --> 00:03:53.080]  伊斯蘭教
[00:03:53.080 --> 00:03:55.080]  現在全世界大概有
[00:03:55.080 --> 00:03:57.080]  17億的伊斯蘭教徒
[00:03:57.080 --> 00:03:59.080]  但是你看看
[00:03:59.080 --> 00:04:01.080]  伊斯蘭教的
[00:04:01.080 --> 00:04:03.080]  教主莫翰默德
[00:04:03.080 --> 00:04:05.080]  他在麥地
[00:04:05.080 --> 00:04:07.080]  蠟
[00:04:07.080 --> 00:04:09.080]  麥地
[00:04:09.080 --> 00:04:11.080]  蠟
[00:04:11.080 --> 00:04:13.080]  他在麥地蠟
[00:04:13.080 --> 00:04:15.080]  他的墳墓
[00:04:15.080 --> 00:04:17.080]  我沒去過
[00:04:17.080 --> 00:04:19.080]  我這是從網路上找來的
[00:04:19.080 --> 00:04:21.080]  但是網路上去過的人也告訴我們說
[00:04:21.080 --> 00:04:23.080]  他們也沒有辦法去看到
[00:04:23.080 --> 00:04:25.080]  真正的墓是什麼樣子
[00:04:25.080 --> 00:04:27.080]  據歷史上面說
[00:04:27.080 --> 00:04:29.080]  其實他的墓只不過
[00:04:29.080 --> 00:04:31.080]  就是當時候他在死的地方
[00:04:31.080 --> 00:04:33.080]  就在下面挖
[00:04:33.080 --> 00:04:35.080]  他交代在那下面挖了一坑把他埋了
[00:04:35.080 --> 00:04:37.080]  所以說黃土一堆
[00:04:37.080 --> 00:04:39.080]  後來的人因為有什麼的
[00:04:39.080 --> 00:04:41.080]  他們的繼承者
[00:04:41.080 --> 00:04:43.080]  連續有兩個繼承者
[00:04:43.080 --> 00:04:45.080]  就也說要埋在那邊
[00:04:45.080 --> 00:04:47.080]  所以那邊一共有三個墓
[00:04:47.080 --> 00:04:49.080]  他們就把這些墓
[00:04:49.080 --> 00:04:51.080]  用圍牆把它圍起來
[00:04:51.080 --> 00:04:53.080]  因為很多的穆斯林以前去那邊
[00:04:53.080 --> 00:04:55.080]  祭拜的時候就跪
[00:04:55.080 --> 00:04:57.080]  這是穆斯林也不准
[00:04:57.080 --> 00:04:59.080]  做的事情
[00:04:59.080 --> 00:05:01.080]  這是伊蘭教不准做的
[00:05:01.080 --> 00:05:03.080]  因為他們是人你懂我意思嗎
[00:05:03.080 --> 00:05:05.080]  他們不拜偶像的
[00:05:05.080 --> 00:05:07.080]  其實他們跟舊約的觀念一樣是不拜偶像的
[00:05:07.080 --> 00:05:09.080]  所以這個墓
[00:05:09.080 --> 00:05:11.080]  你現在去看其實就是一個
[00:05:11.080 --> 00:05:13.080]  因為那邊把它圍起來了
[00:05:13.080 --> 00:05:15.080]  墻把它圍起來了
[00:05:15.080 --> 00:05:17.080]  你根本沒有辦法看到裡面的
[00:05:17.080 --> 00:05:19.080]  怎麼樣子
[00:05:19.080 --> 00:05:21.080]  總之
[00:05:21.080 --> 00:05:23.080]  莫喊莫得他是先知
[00:05:23.080 --> 00:05:25.080]  這是伊斯蘭教說的
[00:05:25.080 --> 00:05:27.080]  他是創立
[00:05:27.080 --> 00:05:29.080]  伊斯蘭教的但是他死了
[00:05:29.080 --> 00:05:31.080]  你們怎麼都沒反應啊
[00:05:31.080 --> 00:05:33.080]  你們怎麼都沒反應啊
[00:05:33.080 --> 00:05:35.080]  你們怎麼都沒反應啊
[00:05:35.080 --> 00:05:37.080]  你怕伊斯蘭教報復嗎
[00:05:37.080 --> 00:05:39.080]  真的
[00:05:39.080 --> 00:05:41.080]  你知道
[00:05:41.080 --> 00:05:43.080]  如果你在伊斯蘭教裡面
[00:05:43.080 --> 00:05:45.080]  這樣說的話
[00:05:45.080 --> 00:05:47.080]  但是親愛的六子妹
[00:05:47.080 --> 00:05:49.080]  這是一個事實對不對
[00:05:49.080 --> 00:05:51.080]  這個事實不是我說的
[00:05:51.080 --> 00:05:53.080]  他們也知道
[00:05:53.080 --> 00:05:55.080]  莫喊莫得死了沒有
[00:05:55.080 --> 00:05:57.080]  他活了沒有
[00:05:57.080 --> 00:05:59.080]  沒有
[00:05:59.080 --> 00:06:01.080]  親愛的六子妹所以
[00:06:01.080 --> 00:06:03.080]  伊斯蘭教的教主莫喊莫得死了
[00:06:03.080 --> 00:06:05.080]  但是他沒有復活
[00:06:05.080 --> 00:06:11.080]  好
[00:06:11.080 --> 00:06:13.080]  那我們再看右下角這邊
[00:06:13.080 --> 00:06:15.080]  右下角這邊
[00:06:15.080 --> 00:06:17.080]  右下角這邊是
[00:06:17.080 --> 00:06:19.080]  這個是
[00:06:19.080 --> 00:06:21.080]  釋迦摩尼
[00:06:21.080 --> 00:06:23.080]  釋迦摩尼
[00:06:23.080 --> 00:06:25.080]  他出生的地方我去看過
[00:06:25.080 --> 00:06:27.080]  也是把它蓋了一個建築物
[00:06:27.080 --> 00:06:29.080]  然後人家告訴你
[00:06:29.080 --> 00:06:31.080]  那是他出生的地方
[00:06:31.080 --> 00:06:33.080]  好像一個地窖一樣
[00:06:33.080 --> 00:06:35.080]  但是這一個
[00:06:35.080 --> 00:06:37.080]  他死的地方
[00:06:37.080 --> 00:06:39.080]  他的墓地我沒有去過
[00:06:39.080 --> 00:06:41.080]  在印度聽說在印度
[00:06:41.080 --> 00:06:43.080]  那麼在印度的
[00:06:43.080 --> 00:06:45.080]  叫做一個地方叫做
[00:06:45.080 --> 00:06:49.080]  Kusinagara
[00:06:49.080 --> 00:06:51.080]  在這個地方
[00:06:51.080 --> 00:06:53.080]  在印度的北邊的這個地方
[00:06:53.080 --> 00:06:57.080]  他死在那個地方
[00:06:57.080 --> 00:06:59.080]  那現在也是一樣
[00:06:59.080 --> 00:07:03.080]  就是一個墓地在那個地方
[00:07:03.080 --> 00:07:05.080]  莫喊莫得
[00:07:05.080 --> 00:07:07.080]  釋迦摩尼他們都很偉大
[00:07:07.080 --> 00:07:09.080]  是不是
[00:07:09.080 --> 00:07:11.080]  他們影響了十七億的
[00:07:11.080 --> 00:07:15.080]  這個穆斯林
[00:07:15.080 --> 00:07:17.080]  釋迦摩尼有六億的
[00:07:17.080 --> 00:07:19.080]  佛教徒的信眾
[00:07:19.080 --> 00:07:21.080]  他們稱他叫做佛陀
[00:07:21.080 --> 00:07:23.080]  但是請問佛陀
[00:07:23.080 --> 00:07:25.080]  現在在哪裡
[00:07:25.080 --> 00:07:27.080]  死了
[00:07:27.080 --> 00:07:29.080]  佛陀有沒有活過來
[00:07:29.080 --> 00:07:31.080]  雖然他說他
[00:07:31.080 --> 00:07:33.080]  那個叫做
[00:07:33.080 --> 00:07:35.080]  作畫
[00:07:35.080 --> 00:07:37.080]  就是
[00:07:37.080 --> 00:07:39.080]  你知道什麼是例子這些
[00:07:39.080 --> 00:07:41.080]  可是他還是人
[00:07:41.080 --> 00:07:43.080]  你懂我意思嗎
[00:07:43.080 --> 00:07:45.080]  親愛的幼稚妹
[00:07:45.080 --> 00:07:47.080]  如果你到耶路撒冷去看
[00:07:47.080 --> 00:07:49.080]  一定會去看到
[00:07:49.080 --> 00:07:51.080]  耶穌的墳墓
[00:07:51.080 --> 00:07:53.080]  是不是
[00:07:53.080 --> 00:07:55.080]  請問你進去看過的人舉手
[00:07:55.080 --> 00:07:57.080]  有沒有看到耶穌
[00:07:57.080 --> 00:07:59.080]  沒有
[00:07:59.080 --> 00:08:01.080]  你看到的是什麼
[00:08:01.080 --> 00:08:03.080]  你看到的是一個空的墳墓
[00:08:03.080 --> 00:08:05.080]  親愛的幼稚妹
[00:08:05.080 --> 00:08:07.080]  耶穌基督死了
[00:08:07.080 --> 00:08:09.080]  莫喊莫得死了
[00:08:09.080 --> 00:08:11.080]  釋迦摩尼死了
[00:08:11.080 --> 00:08:13.080]  是不是
[00:08:13.080 --> 00:08:15.080]  但是耶穌基督復活了
[00:08:15.080 --> 00:08:17.080]  Amen
[00:08:17.080 --> 00:08:19.080]  這就是
[00:08:19.080 --> 00:08:21.080]  我們所信的這位主
[00:08:21.080 --> 00:08:23.080]  藉著實力復活
[00:08:23.080 --> 00:08:25.080]  證明他是神的兒子
[00:08:25.080 --> 00:08:27.080]  也就是說證明他是神
[00:08:27.080 --> 00:08:29.080]  這是保羅在
[00:08:29.080 --> 00:08:31.080]  羅馬書一開始的時候
[00:08:31.080 --> 00:08:33.080]  極力所要傳講的一個信息
[00:08:33.080 --> 00:08:35.080]  的中心
[00:08:35.080 --> 00:08:37.080]  因為耶穌基督
[00:08:37.080 --> 00:08:39.080]  他復活
[00:08:39.080 --> 00:08:41.080]  所以證明他是神的兒子
[00:08:41.080 --> 00:08:43.080]  也因為耶穌基督的復活
[00:08:43.080 --> 00:08:45.080]  剛才我們那段經文裡面講不講呢
[00:08:45.080 --> 00:08:47.080]  保羅說
[00:08:47.080 --> 00:08:49.080]  或者我也得以
[00:08:49.080 --> 00:08:51.080]  從實力復活
[00:08:51.080 --> 00:08:53.080]  講的這個意思就是說
[00:08:53.080 --> 00:08:55.080]  他知道將來有一天
[00:08:55.080 --> 00:08:56.080]  他雖然死了
[00:08:56.080 --> 00:08:58.080]  當時他在菲律賓
[00:08:58.080 --> 00:09:00.080]  是他坐監牢的時候
[00:09:00.080 --> 00:09:02.080]  他知道他有一天他可能會死
[00:09:02.080 --> 00:09:03.080]  是不是
[00:09:03.080 --> 00:09:05.080]  現在不是只有他以為他會死了
[00:09:05.080 --> 00:09:07.080]  請問你會不會死
[00:09:07.080 --> 00:09:09.080]  我們當中有沒有
[00:09:09.080 --> 00:09:11.080]  哪一個說你知道你不會死的
[00:09:11.080 --> 00:09:12.080]  有沒有
[00:09:12.080 --> 00:09:14.080]  每一個人都知道會死吧
[00:09:14.080 --> 00:09:15.080]  是不是
[00:09:15.080 --> 00:09:17.080]  所以保羅他知道
[00:09:17.080 --> 00:09:18.080]  有一天他會死
[00:09:18.080 --> 00:09:20.080]  但是他知道死了以後
[00:09:20.080 --> 00:09:22.080]  有一天我也得以從
[00:09:22.080 --> 00:09:24.080]  實力怎麼樣復活
[00:09:24.080 --> 00:09:26.080]  保羅在
[00:09:26.080 --> 00:09:28.080]  哥林多前書十五章三十二節
[00:09:28.080 --> 00:09:30.080]  就清楚的講
[00:09:30.080 --> 00:09:32.080]  保羅用了將近一章的
[00:09:32.080 --> 00:09:34.080]  聖經來證明說
[00:09:34.080 --> 00:09:36.080]  如果死人不復活
[00:09:36.080 --> 00:09:38.080]  我們就吃吃喝喝吧
[00:09:38.080 --> 00:09:40.080]  因為明天要
[00:09:40.080 --> 00:09:42.080]  死了
[00:09:42.080 --> 00:09:44.080]  這就是今天
[00:09:44.080 --> 00:09:46.080]  很多人的人生的寫照
[00:09:46.080 --> 00:09:48.080]  吃吃喝喝吧
[00:09:48.080 --> 00:09:50.080]  及時行了吧
[00:09:50.080 --> 00:09:52.080]  因為明天就要
[00:09:52.080 --> 00:09:54.080]  死了
[00:09:54.080 --> 00:09:56.080]  死了就不能吃了
[00:09:56.080 --> 00:09:58.080]  康德
[00:09:58.080 --> 00:10:02.080]  康德大家都知道吧
[00:10:02.080 --> 00:10:08.080]  很有名的
[00:10:08.080 --> 00:10:10.080]  康德他說這是一個哲學家
[00:10:10.080 --> 00:10:12.080]  他在離開要世界的時候
[00:10:12.080 --> 00:10:14.080]  他在他的一封信當中
[00:10:14.080 --> 00:10:16.080]  說到
[00:10:16.080 --> 00:10:18.080]  他說人生要知道的四件事
[00:10:18.080 --> 00:10:20.080]  我要知道
[00:10:20.080 --> 00:10:22.080]  第一件事情我要知道我是誰
[00:10:22.080 --> 00:10:24.080]  第二我要知道
[00:10:24.080 --> 00:10:26.080]  我能知道什麼
[00:10:26.080 --> 00:10:28.080]  第三我要知道我應當
[00:10:28.080 --> 00:10:30.080]  做什麼
[00:10:30.080 --> 00:10:32.080]  第四我要知道我能有什麼
[00:10:32.080 --> 00:10:34.080]  盼望
[00:10:34.080 --> 00:10:36.080]  這四個問題都很重要
[00:10:36.080 --> 00:10:38.080]  我今天沒有時間講
[00:10:38.080 --> 00:10:40.080]  但是最後的第四個他說
[00:10:40.080 --> 00:10:42.080]  我要知道我能有什麼盼望
[00:10:42.080 --> 00:10:44.080]  康德這樣說
[00:10:44.080 --> 00:10:46.080]  跟康德講了這句話之後
[00:10:46.080 --> 00:10:48.080]  他有沒有答案
[00:10:48.080 --> 00:10:52.080]  康德最後他的
[00:10:52.080 --> 00:10:54.080]  結論他說
[00:10:54.080 --> 00:10:56.080]  如果人死後沒有生命
[00:10:56.080 --> 00:10:58.080]  我們就沒有什麼盼望
[00:10:58.080 --> 00:11:00.080]  如果沒有上帝
[00:11:00.080 --> 00:11:02.080]  人就不知道
[00:11:02.080 --> 00:11:04.080]  應該怎樣活
[00:11:04.080 --> 00:11:06.080]  阿門
[00:11:06.080 --> 00:11:08.080]  今天我們收集的六位弟兄姊妹
[00:11:08.080 --> 00:11:12.080]  因為你知道
[00:11:12.080 --> 00:11:14.080]  你認識了上帝
[00:11:14.080 --> 00:11:16.080]  你才知道你的人生要怎麼樣活
[00:11:16.080 --> 00:11:18.080]  還記得我剛才告訴
[00:11:18.080 --> 00:11:20.080]  你說你要怎麼活嗎
[00:11:20.080 --> 00:11:26.080]  禮物拿了證書拿了
[00:11:26.080 --> 00:11:28.080]  還是可以討回來的
[00:11:28.080 --> 00:11:30.080]  知不知道
[00:11:30.080 --> 00:11:32.080]  人生要為主
[00:11:32.080 --> 00:11:34.080]  而活
[00:11:34.080 --> 00:11:36.080]  親愛的兄姊妹
[00:11:36.080 --> 00:11:40.080]  但是一個人不認識上帝
[00:11:40.080 --> 00:11:42.080]  不知道人生這樣為什麼活
[00:11:42.080 --> 00:11:44.080]  可能為兒子活為妻子活
[00:11:44.080 --> 00:11:46.080]  可能是為錢活
[00:11:46.080 --> 00:11:52.080]  但是一個人如果
[00:11:52.080 --> 00:11:54.080]  不知道復活
[00:11:54.080 --> 00:11:56.080]  他不認識復活
[00:11:56.080 --> 00:11:58.080]  他沒有復活的盼望
[00:11:58.080 --> 00:12:00.080]  他的人生活著就
[00:12:00.080 --> 00:12:02.080]  一點意義都沒有
[00:12:02.080 --> 00:12:04.080]  阿門
[00:12:04.080 --> 00:12:06.080]  所以耶穌基督的復活帶給我們盼望
[00:12:06.080 --> 00:12:08.080]  保羅在哥林多前書
[00:12:08.080 --> 00:12:10.080]  上那個地方一再強調
[00:12:10.080 --> 00:12:12.080]  他說耶穌基督的復活
[00:12:12.080 --> 00:12:14.080]  帶給我們盼望
[00:12:14.080 --> 00:12:16.080]  因為祂復活了祂是出手的果子
[00:12:16.080 --> 00:12:18.080]  有一天我們也要復活
[00:12:18.080 --> 00:12:20.080]  這是什麼意思你知道嗎
[00:12:20.080 --> 00:12:22.080]  這一天我們信的人
[00:12:22.080 --> 00:12:24.080]  雖然死了
[00:12:24.080 --> 00:12:26.080]  但是將來
[00:12:26.080 --> 00:12:28.080]  事實上說當主耶穌再來的時候
[00:12:28.080 --> 00:12:30.080]  所有還活著死的
[00:12:30.080 --> 00:12:32.080]  都要復活
[00:12:32.080 --> 00:12:34.080]  怎麼樣
[00:12:34.080 --> 00:12:36.080]  跟主一同在
[00:12:36.080 --> 00:12:38.080]  榮耀的裡面
[00:12:38.080 --> 00:12:40.080]  一同在進入神的國度裡面
[00:12:40.080 --> 00:12:42.080]  那是我們帶著嶄新的身體
[00:12:42.080 --> 00:12:44.080]  不再是你看到你的父親
[00:12:44.080 --> 00:12:46.080]  你的母親或者你的親人
[00:12:46.080 --> 00:12:48.080]  插著筆管身上有
[00:12:48.080 --> 00:12:50.080]  許多的管子的那樣子的一個人
[00:12:50.080 --> 00:12:52.080]  是帶著復活的身體榮耀的身體
[00:12:52.080 --> 00:12:54.080]  一個靈犀的身體不朽壞的身體
[00:12:54.080 --> 00:12:56.080]  進入神的國裡面
[00:12:56.080 --> 00:12:58.080]  那是復活
[00:12:58.080 --> 00:13:00.080]  阿門你相信嗎
[00:13:00.080 --> 00:13:02.080]  今天很多人
[00:13:02.080 --> 00:13:04.080]  覺得這是天方夜譚
[00:13:04.080 --> 00:13:06.080]  因為他不相信
[00:13:06.080 --> 00:13:08.080]  因為他不相信所以他沒有盼望
[00:13:08.080 --> 00:13:10.080]  但是你相信的人
[00:13:10.080 --> 00:13:12.080]  你就有盼望阿門
[00:13:12.080 --> 00:13:14.080]  所以
[00:13:14.080 --> 00:13:16.080]  耶穌基督的復活太重要了
[00:13:16.080 --> 00:13:20.080]  那這裡講到復活的大人
[00:13:20.080 --> 00:13:22.080]  什麼是復活的大人
[00:13:22.080 --> 00:13:24.080]  復活的大人
[00:13:24.080 --> 00:13:26.080]  第一
[00:13:26.080 --> 00:13:28.080]  這個復活的大人是一個外在
[00:13:28.080 --> 00:13:30.080]  的能力
[00:13:32.080 --> 00:13:34.080]  此東西你再一章八節
[00:13:34.080 --> 00:13:36.080]  會背的跟我一起來背好不好
[00:13:36.080 --> 00:13:38.080]  這節聖經
[00:13:38.080 --> 00:13:40.080]  琳瑯堂的弟兄姊妹一定要會背
[00:13:40.080 --> 00:13:42.080]  不會中午就不要
[00:13:42.080 --> 00:13:46.080]  反正也沒飯吃
[00:13:46.080 --> 00:13:48.080]  一起來背來
[00:13:48.080 --> 00:13:50.080]  但聖靈降臨在你們身上
[00:13:50.080 --> 00:13:52.080]  你們就必得著能力
[00:13:52.080 --> 00:13:54.080]  並要在耶路撒冷
[00:13:54.080 --> 00:13:56.080]  猶太全地和撒瑪利亞
[00:13:56.080 --> 00:13:58.080]  遲到第幾座
[00:14:02.080 --> 00:14:04.080]  此東西就像耶穌跟門徒們
[00:14:04.080 --> 00:14:06.080]  聖聽之前所說的
[00:14:06.080 --> 00:14:08.080]  最重要這段話
[00:14:08.080 --> 00:14:10.080]  說你們要去傳福音
[00:14:10.080 --> 00:14:12.080]  是不是
[00:14:12.080 --> 00:14:14.080]  去傳福音
[00:14:14.080 --> 00:14:16.080]  從耶路撒冷猶太全地撒瑪利亞
[00:14:16.080 --> 00:14:18.080]  遲到第幾座我的見證就是傳福音
[00:14:18.080 --> 00:14:20.080]  但是耶穌說
[00:14:20.080 --> 00:14:22.080]  很重要前面這一段很重要
[00:14:22.080 --> 00:14:24.080]  但聖靈降臨
[00:14:24.080 --> 00:14:26.080]  在你們身上
[00:14:30.080 --> 00:14:32.080]  所以為什麼很多基督徒
[00:14:32.080 --> 00:14:34.080]  沒有去傳福音
[00:14:34.080 --> 00:14:36.080]  其中一個很重要的原因
[00:14:36.080 --> 00:14:38.080]  是因為沒有經驗
[00:14:38.080 --> 00:14:40.080]  上面說這句話
[00:14:40.080 --> 00:14:44.080]  使耶穌基督
[00:14:44.080 --> 00:14:46.080]  從死裡復活的這個能力
[00:14:46.080 --> 00:14:48.080]  這個叫做復活的大人
[00:14:48.080 --> 00:14:50.080]  他也可以說是
[00:14:50.080 --> 00:14:52.080]  使聖靈的能力
[00:14:52.080 --> 00:14:56.080]  使聖靈叫耶穌基督
[00:14:56.080 --> 00:14:58.080]  從死裡復活的這個大人
[00:14:58.080 --> 00:15:00.080]  因此保羅用這個復活的大人
[00:15:00.080 --> 00:15:02.080]  來講的時候其實
[00:15:02.080 --> 00:15:04.080]  他講到的就是那個聖靈
[00:15:04.080 --> 00:15:06.080]  所帶出來的那個大人
[00:15:06.080 --> 00:15:10.080]  你有經歷過這個大人嗎
[00:15:10.080 --> 00:15:12.080]  這是聖靈的大人
[00:15:12.080 --> 00:15:16.080]  在這個
[00:15:16.080 --> 00:15:20.080]  1904年的時候
[00:15:20.080 --> 00:15:24.080]  英國的威爾斯
[00:15:24.080 --> 00:15:26.080]  這個地方
[00:15:26.080 --> 00:15:28.080]  發生了一次大復興
[00:15:28.080 --> 00:15:30.080]  上帝使用了一個年輕人
[00:15:30.080 --> 00:15:32.080]  這個年輕人叫做
[00:15:32.080 --> 00:15:34.080]  羅巴斯
[00:15:34.080 --> 00:15:40.080]  那麼他
[00:15:40.080 --> 00:15:42.080]  從13歲的時候
[00:15:42.080 --> 00:15:44.080]  他就渴慕被聖靈充滿
[00:15:44.080 --> 00:15:46.080]  從13歲他就禱告
[00:15:46.080 --> 00:15:48.080]  祈求聖靈
[00:15:48.080 --> 00:15:50.080]  能夠充滿他
[00:15:50.080 --> 00:15:52.080]  這個年輕的孩子
[00:15:52.080 --> 00:15:54.080]  長得瘦瘦的
[00:15:54.080 --> 00:15:56.080]  長得一看起來就有點
[00:15:56.080 --> 00:15:58.080]  弱不禁風
[00:15:58.080 --> 00:16:00.080]  這樣子的人很奇怪
[00:16:00.080 --> 00:16:02.080]  上帝可以用他嗎
[00:16:02.080 --> 00:16:04.080]  他長得也不帥
[00:16:04.080 --> 00:16:06.080]  也不是很強壯
[00:16:06.080 --> 00:16:08.080]  這樣子的人上帝可以用他嗎
[00:16:08.080 --> 00:16:10.080]  但是他有一個謙卑
[00:16:10.080 --> 00:16:12.080]  一個可慕的心
[00:16:12.080 --> 00:16:14.080]  13歲就禱告
[00:16:14.080 --> 00:16:16.080]  一直禱告了13年
[00:16:16.080 --> 00:16:18.080]  在他26歲的那一年
[00:16:18.080 --> 00:16:20.080]  有一個神的僕人來講道
[00:16:20.080 --> 00:16:22.080]  他在聚會的當中
[00:16:22.080 --> 00:16:24.080]  聽到這個僕人傳講
[00:16:24.080 --> 00:16:26.080]  聖靈充滿了信息
[00:16:26.080 --> 00:16:28.080]  他心中很可慕
[00:16:28.080 --> 00:16:30.080]  當講到完之後他禱告
[00:16:30.080 --> 00:16:32.080]  他一直在禱告
[00:16:32.080 --> 00:16:34.080]  禱告的時候他喊出了這句話
[00:16:34.080 --> 00:16:36.080]  也就是歷世歷代常常就很著名的
[00:16:36.080 --> 00:16:38.080]  他的一個禱告
[00:16:38.080 --> 00:16:40.080]  他說Lord Holy Spirit
