
[00:00:00.000 --> 00:00:04.200]  今日當然係要講祝福嘅說話啦
[00:04:17.600 --> 00:04:21.600]  突然間係銷量大增
[00:04:21.600 --> 00:04:25.600]  只要你十二分之一中其中一樣
[00:04:25.600 --> 00:04:30.600]  你都會去睇自己嗰一份係乜嘢
[00:04:30.600 --> 00:04:33.600]  我懷疑我哋豐盛生命堂呢一度
[00:04:33.600 --> 00:04:37.600]  應該冇啲咁低端嘅基督徒
[00:04:37.600 --> 00:04:44.600]  不過萬一有就實在係令人慨嘆
[00:04:44.600 --> 00:04:47.600]  不過亦都唔至於絕望
[00:04:47.600 --> 00:04:50.600]  因為其實我哋都係由好低嗰處
[00:04:50.600 --> 00:04:53.600]  開始慢慢向高而行
[00:04:53.600 --> 00:04:55.600]  如果你啱啱今年
[00:04:55.600 --> 00:05:00.600]  係行緊一啲低低地嘅動作去求福
[00:05:00.600 --> 00:05:06.600]  我希望今日你從此告別呢啲愚昧嘅行為
[00:05:06.600 --> 00:05:09.600]  另外一個情況當然你係睇見
[00:05:09.600 --> 00:05:15.600]  電視嘅或者係一啲媒體嘅播放出嚟
[00:05:15.600 --> 00:05:19.600]  就係世界各處都有人做同樣嘅嘢
[00:05:19.600 --> 00:05:22.600]  就係湧入去一啲廟宇嗰處
[00:05:22.600 --> 00:05:26.600]  嚟到為自己攞最勁嘅福
[00:05:26.600 --> 00:05:30.600]  到底真正嘅福係點
[00:05:30.600 --> 00:05:33.600]  我諗我哋喺呢個亞倫嘅福裏面
[00:05:33.600 --> 00:05:37.600]  睇見有一個狀態
[00:05:37.600 --> 00:05:39.600]  就係呢段嘅經文夾在
[00:05:39.600 --> 00:05:42.600]  喺呢個拿世爾人嘅嗰一種嘅
[00:05:42.600 --> 00:05:46.600]  佢哋生活佢哋嘅盟誓嗰個規則
[00:05:46.600 --> 00:05:51.600]  佢哋個別嘅對主有一個好嚴格嘅承諾
[00:05:51.600 --> 00:05:54.600]  然後要過一種係好律己嘅生活
[00:05:54.600 --> 00:05:57.600]  然後文素記亦都係記載咗
[00:05:57.600 --> 00:06:01.600]  呢12個支派佢哋分佈佢哋住宿
[00:06:01.600 --> 00:06:05.600]  然後佢哋需要奉行嘅嗰種嘅生活係點樣呢
[00:06:05.600 --> 00:06:08.600]  就係一種要被淨化嘅生活
[00:06:08.600 --> 00:06:11.600]  或許呢個都俾我哋一個好重要嘅提醒
[00:06:11.600 --> 00:06:16.600]  原來嗰個福同嗰個喺上主面前嗰個生命
[00:06:16.600 --> 00:06:19.600]  嗰個生活嗰個為人嗰個操守
[00:06:19.600 --> 00:06:21.600]  可能係分唔開㗎
[00:06:21.600 --> 00:06:25.600]  不過我哋人都總係好鍾意就話
[00:06:25.600 --> 00:06:27.600]  你唔好理我點啦
[00:06:27.600 --> 00:06:29.600]  你總之我要向你求福
[00:06:29.600 --> 00:06:31.600]  你就賜福畀我啦
[00:06:31.600 --> 00:06:36.600]  所以時常有啲人將呢一個嘅係聖經嘅信仰
[00:06:36.600 --> 00:06:40.600]  同埋民間嘅信仰作一個比較
[00:06:40.600 --> 00:06:45.600]  聖經嘅信仰係講求人與主之間
[00:06:45.600 --> 00:06:49.600]  嗰一個正常化嘅關係
[00:06:49.600 --> 00:06:53.600]  而唔係以主作為一道嘅橋樑
[00:06:53.600 --> 00:06:55.600]  借佢過橋
[00:06:55.600 --> 00:06:58.600]  民間嘅信仰求嘅福係點樣呢
[00:06:58.600 --> 00:07:01.600]  用佢哋嘅神奇用佢哋嘅偶像
[00:07:01.600 --> 00:07:04.600]  作為一道嘅橋
[00:07:04.600 --> 00:07:08.600]  係借佢過橋為咗求自己所有嘅
[00:07:08.600 --> 00:07:10.600]  有啲人講得更加直接
[00:07:10.600 --> 00:07:13.600]  就係呢個聖經嘅信仰係使人在上主嘅面前謙卑
[00:07:13.600 --> 00:07:15.600]  甚至係懺悔
[00:07:15.600 --> 00:07:19.600]  而嗰啲民間嘅信仰只不過嚟到佢嘅神面前
[00:07:19.600 --> 00:07:21.600]  係施行賄賂
[00:07:21.600 --> 00:07:22.600]  親愛嘅弟兄姊妹
[00:07:22.600 --> 00:07:25.600]  讓我哋今日嚟到睇呢一段嘅福嘅時候
[00:07:25.600 --> 00:07:28.600]  我哋新年真係要繼續嘅
[00:07:28.600 --> 00:07:31.600]  嚟到在主面前成為蒙福嘅人
[00:07:31.600 --> 00:07:33.600]  好唔好呀
[00:07:33.600 --> 00:07:36.600]  真真正正嘅祝福嘅時候
[00:07:36.600 --> 00:07:39.600]  真係深知到我哋所祝嘅福
[00:07:39.600 --> 00:07:42.600]  係一定會實現嘅
[00:07:42.600 --> 00:07:45.600]  咁我哋就真係非常之得織
[00:07:45.600 --> 00:07:47.600]  所以我希望我哋嘅目者
[00:07:47.600 --> 00:07:49.600]  事實上會祝福你
[00:07:49.600 --> 00:07:52.600]  希望弟兄姊妹事實上彼此之間嚟到祝福
[00:07:52.600 --> 00:07:54.600]  咁呢一個祝福
[00:07:54.600 --> 00:07:56.600]  其實係神吩咐摩西
[00:07:56.600 --> 00:07:59.600]  叫佢話畀阿倫同佢嘅兒子講
[00:07:59.600 --> 00:08:04.600]  你要咁樣嚟到為以色列人祝福
[00:08:04.600 --> 00:08:05.600]  話實話呢
[00:08:05.600 --> 00:08:07.600]  你知唔知道
[00:08:07.600 --> 00:08:08.600]  祝福呢
[00:08:08.600 --> 00:08:10.600]  同賜福呢
[00:08:10.600 --> 00:08:13.600]  係有唔同㗎
[00:08:13.600 --> 00:08:15.600]  你知唔知㗎
[00:08:15.600 --> 00:08:17.600]  有啲人就會話
[00:08:17.600 --> 00:08:20.600]  願天父祝福你
[00:08:20.600 --> 00:08:22.600]  我一聽到就打冷顫㗎
[00:08:22.600 --> 00:08:26.600]  因為我對於呢一個嘅文字呢
[00:08:26.600 --> 00:08:29.600]  我覺得我哋在信仰上
[00:08:29.600 --> 00:08:30.600]  在措辭上呢
[00:08:30.600 --> 00:08:31.600]  在文化上呢
[00:08:31.600 --> 00:08:36.600]  都應該係要求精準少少
[00:08:36.600 --> 00:08:38.600]  有啲唔可以亂㗎
[00:08:38.600 --> 00:08:41.600]  祝呢係向上求
[00:08:41.600 --> 00:08:43.600]  然之後降落嚟
[00:08:43.600 --> 00:08:46.600]  賜呢就係至高嗰一位
[00:08:46.600 --> 00:08:48.600]  佢唔會向上求㗎啦
[00:08:48.600 --> 00:08:50.600]  佢就係賜下嚟
[00:08:50.600 --> 00:08:55.600]  咁呢個就係祝與賜之間嗰個分別
[00:08:55.600 --> 00:08:56.600]  不過最重要嘅
[00:08:56.600 --> 00:08:58.600]  我哋喺呢度睇見唔係語文嘅嘢
[00:08:58.600 --> 00:09:01.600]  最緊要睇見係神嘅心意
[00:09:01.600 --> 00:09:04.600]  係佢主動嘅吩咐摩西
[00:09:04.600 --> 00:09:05.600]  去吩咐阿倫
[00:09:05.600 --> 00:09:06.600]  做乜嘢呢
[00:09:06.600 --> 00:09:10.600]  做要叫以色列人蒙福嘅呢件事情
[00:09:10.600 --> 00:09:14.600]  我哋呢位嘅主係幾咁嘅好
[00:09:14.600 --> 00:09:18.600]  全世界嘅人都應該嚟到佢嘅面前
[00:09:18.600 --> 00:09:20.600]  向佢仰望
[00:09:20.600 --> 00:09:21.600]  得佢嘅福
[00:09:21.600 --> 00:09:24.600]  因為佢嘅福係無可限量嘅
[00:09:24.600 --> 00:09:27.600]  因為只有佢先至係萬福嘅源頭
[00:09:27.600 --> 00:09:31.600]  一切美善嘅恩賜都係由上頭嚟嘅
[00:09:31.600 --> 00:09:33.600]  所以親愛嘅
[00:09:33.600 --> 00:09:35.600]  如果你想蒙福嘅話
[00:09:35.600 --> 00:09:39.600]  千祈唔好再去搵啲假嘅
[00:09:39.600 --> 00:09:41.600]  搵啲古靈精怪嘅
[00:09:41.600 --> 00:09:43.600]  無論你嘅人生嘅際遇遇到點樣
[00:09:43.600 --> 00:09:45.600]  你都唔好去
[00:09:45.600 --> 00:09:50.600]  求奔其他嘅古靈精怪嘅源頭
[00:09:50.600 --> 00:09:52.600]  古靈精怪嘅來源
[00:09:52.600 --> 00:09:54.600]  好唔好呀
[00:09:54.600 --> 00:09:57.600]  所以真係唔使去到
[00:09:57.600 --> 00:09:59.600]  睇人哋點樣蒙福嘅
[00:09:59.600 --> 00:10:01.600]  睇人哋有乜嘢板附嘅
[00:10:01.600 --> 00:10:06.600]  只要專心仰賴耶和華
[00:10:06.600 --> 00:10:08.600]  專心仰賴佢嘅
[00:10:08.600 --> 00:10:10.600]  乜嘢好處都不缺
[00:10:10.600 --> 00:10:12.600]  我識得有個人
[00:10:12.600 --> 00:10:15.600]  十六歲嘅時候係鄉下信耶穌
[00:10:15.600 --> 00:10:17.600]  全鄉下都係迷信嘅
[00:10:17.600 --> 00:10:19.600]  鄉下嘅人趕逐佢
[00:10:19.600 --> 00:10:20.600]  逼迫佢
[00:10:20.600 --> 00:10:22.600]  但係佢認識呢一位
[00:10:22.600 --> 00:10:24.600]  創天造地嘅主
[00:10:24.600 --> 00:10:26.600]  佢就話我係死心塌地
[00:10:26.600 --> 00:10:28.600]  專依靠呢一位
[00:10:28.600 --> 00:10:29.600]  點解呀
[00:10:29.600 --> 00:10:32.600]  佢話因為笑葬獅子上缺食忍餓
[00:10:32.600 --> 00:10:35.600]  但係敬畏耶和華的
[00:10:35.600 --> 00:10:37.600]  乜嘢好處都不缺
[00:10:37.600 --> 00:10:39.600]  結果佢離開黑暗
[00:10:39.600 --> 00:10:41.600]  離開假神
[00:10:41.600 --> 00:10:44.600]  一生一世仰望呢一位嘅主
[00:10:44.600 --> 00:10:46.600]  冇中咗鄉下人
[00:10:46.600 --> 00:10:49.600]  冇中咗民間宗教嘅愚昧
[00:10:49.600 --> 00:10:52.600]  冇中咗呢個命理術術嘅迷惑
[00:10:52.600 --> 00:10:54.600]  佢係清心嘅
[00:10:54.600 --> 00:10:56.600]  跟從耶穌基督
[00:10:56.600 --> 00:10:59.600]  遠離其他嘅古靈精怪嘅
[00:10:59.600 --> 00:11:01.600]  尊心仰賴主
[00:11:01.600 --> 00:11:03.600]  呢一個十六歲嘅女孩子
[00:11:03.600 --> 00:11:05.600]  後來成為我嘅媽媽
[00:11:05.600 --> 00:11:10.600]  願耶和華賜福比你
[00:11:10.600 --> 00:11:13.600]  願耶和華施恩保護你
[00:11:13.600 --> 00:11:16.600]  呢個係第一句嘅宣告
[00:11:16.600 --> 00:11:20.600]  呢一個係對住全群嚟到宣講嘅
[00:11:20.600 --> 00:11:22.600]  但係呢個你字
[00:11:22.600 --> 00:11:26.600]  係個別一個一個一個
[00:11:26.600 --> 00:11:30.600]  佢會賜福比你
[00:11:30.600 --> 00:11:32.600]  保護你
[00:11:32.600 --> 00:11:35.600]  保護呢個字
[00:11:35.600 --> 00:11:37.600]  係乜嘢意思呢?
[00:11:37.600 --> 00:11:39.600]  當我思想到話
[00:11:39.600 --> 00:11:42.600]  神保護神保護神保護
[00:11:42.600 --> 00:11:44.600]  我又諗下
[00:11:44.600 --> 00:11:49.600]  其實基督徒都會遭遇不測㗎
[00:11:49.600 --> 00:11:53.600]  基督徒都會遭遇病患㗎
[00:11:53.600 --> 00:11:57.600]  基督徒都會遭遇艱苦㗎
[00:11:57.600 --> 00:12:01.600]  咁你話佢嘅保護係點樣嘅一回事呢?
[00:12:01.600 --> 00:12:03.600]  如果佢
[00:12:03.600 --> 00:12:09.600]  冇令到我
[00:12:09.600 --> 00:12:12.600]  係一啲嘅損傷都冇
[00:12:12.600 --> 00:12:14.600]  如果佢冇令到我
[00:12:14.600 --> 00:12:20.600]  係所有嘅嘢都係縫空化吉嘅話
[00:12:20.600 --> 00:12:21.600]  如果佢冇咁樣做
[00:12:21.600 --> 00:12:24.600]  咁佢係咪冇保護我呢?
[00:12:24.600 --> 00:12:28.600]  第一我想我哋大家真係好安然嘅
[00:12:28.600 --> 00:12:30.600]  係接受呢個福
[00:12:30.600 --> 00:12:32.600]  願主保護你
[00:12:32.600 --> 00:12:35.600]  咁你今日我哋都好多人出咗去旅遊
[00:12:35.600 --> 00:12:37.600]  願主保護佢哋
[00:12:37.600 --> 00:12:40.600]  保護佢哋平安嘅去平安嘅返
[00:12:40.600 --> 00:12:44.600]  我哋時常都願主係咁樣保護得唔得呀?
[00:12:44.600 --> 00:12:47.600]  你信唔信得過佢會保護你呀?
[00:12:47.600 --> 00:12:48.600]  ok唔ok呀?
[00:12:48.600 --> 00:12:50.600]  如果佢時常都保護我哋
[00:12:50.600 --> 00:12:53.600]  我哋使唔使驚頭驚尾呀?
[00:12:53.600 --> 00:12:56.600]  唔使成日好驚驚青青咁
[00:12:56.600 --> 00:12:59.600]  我經歷嘅就係有人問我
[00:12:59.600 --> 00:13:02.600]  其實你有冇驚呀?
[00:13:02.600 --> 00:13:03.600]  我驚乜嘢呀?
[00:13:03.600 --> 00:13:06.600]  佢話你搭飛機成架飛機都燒咗
[00:13:06.600 --> 00:13:09.600]  咁以後你仲驚唔驚呀?
[00:13:09.600 --> 00:13:11.600]  我話其實呢
[00:13:11.600 --> 00:13:13.600]  喺三十年前
[00:13:13.600 --> 00:13:16.600]  三十年前係咪有計錯數?
[00:13:16.600 --> 00:13:18.600]  其實我計錯數呀
[00:13:18.600 --> 00:13:21.600]  係三十七年前呀
[00:13:21.600 --> 00:13:23.600]  即係我三十歲嘅時候
[00:13:23.600 --> 00:13:25.600]  唔係三十年前呀
[00:13:25.600 --> 00:13:27.600]  係三十七年前呀
[00:13:27.600 --> 00:13:29.600]  即係嗰陣時我搭呢個飛機呢
[00:13:29.600 --> 00:13:31.600]  咪燒咗嘅
[00:13:31.600 --> 00:13:33.600]  然之後有啲人冇出到嚟嘅
[00:13:33.600 --> 00:13:35.600]  咁跟住啲人問我
[00:13:35.600 --> 00:13:37.600]  咁你搭飛機仲驚唔驚呀?
[00:13:37.600 --> 00:13:39.600]  我諗落呢
[00:13:39.600 --> 00:13:43.600]  其實喺燒完飛機嘅第二日
[00:13:43.600 --> 00:13:47.600]  要搭飛機返嚟香港嘅時候呢
[00:13:47.600 --> 00:13:49.600]  我覺得呢行公司呢
[00:13:49.600 --> 00:13:52.600]  真係冇良心呀
[00:13:52.600 --> 00:13:55.600]  佢應該係直航送我返香港呀嘛
[00:13:55.600 --> 00:13:58.600]  但係佢仲要我再飛一次
[00:13:58.600 --> 00:14:00.600]  去台灣上一次
[00:14:00.600 --> 00:14:01.600]  降落一次
[00:14:01.600 --> 00:14:02.600]  再上一次
[00:14:02.600 --> 00:14:03.600]  再降落一次
[00:14:03.600 --> 00:14:07.600]  然之後被哥窿都侮辱先返嚟香港
[00:14:07.600 --> 00:14:09.600]  但係自從嗰次之後呢
[00:14:09.600 --> 00:14:11.600]  我完全冇咗驚慌
[00:14:11.600 --> 00:14:15.600]  我跟住都唔知搭過幾多幾多次
[00:14:15.600 --> 00:14:17.600]  神係會保護嘅
[00:14:17.600 --> 00:14:19.600]  我安然嘅
[00:14:19.600 --> 00:14:21.600]  我亦都係時常向人見證話
[00:14:21.600 --> 00:14:24.600]  我炒飛機嗰陣時
[00:14:24.600 --> 00:14:26.600]  神真係保護我
[00:14:26.600 --> 00:14:31.600]  係連一條頭髮都冇損失㗎
[00:14:31.600 --> 00:14:33.600]  如果你唔信
[00:14:33.600 --> 00:14:37.600]  其實後來呢頭髮先至生事㗎啫
[00:14:37.600 --> 00:14:40.600]  嗰日真係冇事㗎
[00:14:40.600 --> 00:14:42.600]  我三十歲嘅時候
[00:14:42.600 --> 00:14:45.600]  真係一條頭髮都冇缺少㗎
[00:14:45.600 --> 00:14:48.600]  但係跟住我炒過電單車囉
[00:14:48.600 --> 00:14:50.600]  你都聽過我講啦
[00:14:50.600 --> 00:14:52.600]  去講呢個次平安的主
[00:14:52.600 --> 00:14:54.600]  嗰晚報道會嘅主題
[00:14:54.600 --> 00:14:57.600]  然之後我就炒電單車甩咗教呀
[00:14:57.600 --> 00:14:59.600]  咁就去唔到港呀
[00:14:59.600 --> 00:15:03.600]  但係第二日揹住條三角巾
[00:15:03.600 --> 00:15:05.600]  再去講
[00:15:05.600 --> 00:15:07.600]  好多人信主呀
[00:15:07.600 --> 00:15:09.600]  咁呢啲人傻㗎咩?唔係
[00:15:09.600 --> 00:15:11.600]  佢哋開始明白到
[00:15:11.600 --> 00:15:15.600]  神嘅保護唔一定係照你所諗嘅
[00:15:15.600 --> 00:15:19.600]  但係一定係照佢嘅恩典慈愛
[00:15:19.600 --> 00:15:21.600]  嚟到看顧住我
[00:15:21.600 --> 00:15:25.600]  當醫院啲人幫我掹呢個教掹返正嘅時候
[00:15:25.600 --> 00:15:27.600]  佢講咗幾樣嘢
[00:15:27.600 --> 00:15:30.600]  第一呢就係以後你會繼續甩教呀
[00:15:30.600 --> 00:15:33.600]  即係好似即刻咁樣托返入嚟咁
[00:15:33.600 --> 00:15:35.600]  但係我自從甩咗嗰次之後
[00:15:35.600 --> 00:15:37.600]  我完全一次都未甩過
[00:15:37.600 --> 00:15:38.600]  然之後佢話畀我聽
[00:15:38.600 --> 00:15:40.600]  先生你真係好彩呀
[00:15:40.600 --> 00:15:44.600]  啲骨冇碎骨如果有好麻煩
[00:15:44.600 --> 00:15:46.600]  啲筋冇拉撐
[00:15:46.600 --> 00:15:48.600]  冇拉斷
[00:15:48.600 --> 00:15:50.600]  啲血管都冇事
[00:15:50.600 --> 00:15:53.600]  佢話你真係好有
[00:15:53.600 --> 00:15:56.600]  佢講唔出啦,不過我知道啦
[00:15:56.600 --> 00:15:58.600]  佢係一個神嘅保護
[00:15:58.600 --> 00:15:59.600]  不過親愛的兄姊妹
[00:15:59.600 --> 00:16:03.600]  面對住人世間嘅變幻莫測
[00:16:03.600 --> 00:16:07.600]  面對住基督徒都冇呢個豁免權
[00:16:07.600 --> 00:16:09.600]  都會遇到艱難嘅時候
[00:16:09.600 --> 00:16:10.600]  我想話畀你聽
[00:16:10.600 --> 00:16:15.600]  呢支經文可能仲有一個更加重要嘅意思
[00:16:15.600 --> 00:16:18.600]  佢保護你英文話protect you
[00:16:18.600 --> 00:16:22.600]  不過我讀嘅英文聖經似乎又唔用protect呢個字
[00:16:22.600 --> 00:16:24.600]  嚟到直接翻譯
[00:16:24.600 --> 00:16:26.600]  蔡博士會話畀我哋聽
[00:16:26.600 --> 00:16:29.600]  保護呢個字原來係講緊乜嘢
[00:16:29.600 --> 00:16:32.600]  但係有啲英文聖經就譯咗做呢個
[00:16:32.600 --> 00:16:34.600]  bless you頭先你聽到
[00:16:34.600 --> 00:16:36.600]  and keep you
[00:16:36.600 --> 00:16:42.600]  呢個keep字真係好緊要嘅一個字
[00:16:42.600 --> 00:16:44.600]  佢keep住我
[00:16:44.600 --> 00:16:46.600]  就係佢守護住我
[00:16:46.600 --> 00:16:50.600]  佢一路都擁有住我
[00:16:50.600 --> 00:16:53.600]  一路都陪伴住我
[00:16:53.600 --> 00:16:56.600]  keep住就係我屬於佢
[00:16:56.600 --> 00:17:01.600]  我覺得我哋只要知道自己夢嘅福係永屬於佢
[00:17:01.600 --> 00:17:03.600]  呢個咪幾咁好
[00:17:03.600 --> 00:17:06.600]  神對我哋永遠係好嘅
[00:17:06.600 --> 00:17:09.600]  佢永遠都係對我哋好嘅
[00:17:09.600 --> 00:17:11.600]  Amen
[00:17:11.600 --> 00:17:13.600]  Amen
[00:17:13.600 --> 00:17:16.600]  佢永遠都對我哋好嘅
[00:17:16.600 --> 00:17:18.600]  我就算唔明當時嘅情況
[00:17:18.600 --> 00:17:22.600]  我可以相信佢個心腸
[00:17:22.600 --> 00:17:25.600]  我就算睇唔到當時嘅嗰種嘅能力
[00:17:25.600 --> 00:17:28.600]  我可以深信佢嘅美意
[00:17:28.600 --> 00:17:33.600]  無論如何我相信呢一位慈恩嘅主
[00:17:33.600 --> 00:17:35.600]  呢一段嘅說話
[00:17:35.600 --> 00:17:39.600]  願耶和華賜福你保護你
[00:17:39.600 --> 00:17:42.600]  在希伯來文只係三個字
[00:17:42.600 --> 00:17:45.600]  跟住第二句就用咗五個字
[00:17:45.600 --> 00:17:50.600]  願耶和華使他的念光照你
[00:17:50.600 --> 00:17:53.600]  慈恩給你
[00:17:53.600 --> 00:17:55.600]  使佢嘅念光
[00:17:55.600 --> 00:18:01.600]  有人話呢一段嘅祝福係一個充滿住光嘅一個祝福
[00:18:01.600 --> 00:18:03.600]  我好鍾意呢句說話
[00:18:03.600 --> 00:18:08.600]  神嘅光表示著佢嗰一種嘅同在
[00:18:08.600 --> 00:18:13.600]  神嘅同在就係帶嚟呢個生命嘅亮光
[00:18:13.600 --> 00:18:15.600]  如果我哋真係夢福嘅話
[00:18:15.600 --> 00:18:20.600]  親愛嘅弟兄姊妹我哋一定要就近神嘅光
[00:18:20.600 --> 00:18:23.600]  我哋一定要俾神嘅光照住我哋
[00:18:23.600 --> 00:18:25.600]  因為如果冇光嘅話
[00:18:25.600 --> 00:18:29.600]  我哋所有嘅福都會係虛空
[00:18:29.600 --> 00:18:32.600]  但係如果我哋行在神嘅光中
[00:18:32.600 --> 00:18:34.600]  如果我哋事實上夢佢嘅光照
[00:18:34.600 --> 00:18:37.600]  如果佢嘅面光真係照耀住我哋
[00:18:37.600 --> 00:18:41.600]  咁佢係向我哋係施恩嘅上帝
[00:18:41.600 --> 00:18:44.600]  乜嘢叫做Be Gracious to You呢
[00:18:44.600 --> 00:18:47.600]  點解當時呢一個祝福要話
[00:18:47.600 --> 00:18:51.600]  願主係向你嚟到以佢嘅恩慈
[00:18:51.600 --> 00:18:53.600]  嚟到對待你呢
[00:18:53.600 --> 00:18:55.600]  因為在當時佢哋一個背景
[00:18:55.600 --> 00:18:57.600]  有一個西乃山嘅
[00:18:57.600 --> 00:19:01.600]  嗰一個在脈運雷轟閃電
[00:19:01.600 --> 00:19:03.600]  係生人勿近嘅
[00:19:03.600 --> 00:19:06.600]  嗰一種上主彰顯佢嘅榮耀嘅時候
[00:19:06.600 --> 00:19:09.600]  對人嚟講係有一種嘅可怖感嘅
[00:19:09.600 --> 00:19:12.600]  我覺得呢一種嘅恐懼感
[00:19:12.600 --> 00:19:14.600]  呢一種嘅驚慌
[00:19:14.600 --> 00:19:16.600]  唔應該完全被抹殺晒
[00:19:16.600 --> 00:19:18.600]  但係我哋更加需要知道
[00:19:18.600 --> 00:19:20.600]  呢一位咁榮耀嘅上主
[00:19:20.600 --> 00:19:24.600]  佢係樂意嚟到同我哋相近嘅
[00:19:24.600 --> 00:19:28.600]  讓我哋追求嘅就係話主呀
[00:19:28.600 --> 00:19:32.600]  你向我施恩施憐憫
[00:19:32.600 --> 00:19:35.600]  俾我可以親近你
[00:19:35.600 --> 00:19:38.600]  有你嘅同在
[00:19:38.600 --> 00:19:41.600]  有神同在嘅福氣
[00:19:41.600 --> 00:19:45.600]  係我哋嘅主樂意賜畀我哋嘅
[00:19:45.600 --> 00:19:49.600]  佢係樂意同埋我哋喺埋一齊嘅
[00:19:49.600 --> 00:19:52.600]  佢係樂意看顧我哋嘅
[00:19:52.600 --> 00:19:54.600]  有一位咁樣嘅主
[00:19:54.600 --> 00:19:57.600]  我哋真係喺呢個世界上
[00:19:57.600 --> 00:20:00.600]  應該活得更加嘅安心
[00:20:00.600 --> 00:20:02.600]  更加嘅平安
[00:20:02.600 --> 00:20:07.600]  好似啟見今朝早帶我哋嚟到敬拜嘅時候
[00:20:07.600 --> 00:20:13.600]  多次嘅叫我哋係不要憂慮
[00:20:13.600 --> 00:20:16.600]  也不要懼怕
[00:20:16.600 --> 00:20:20.600]  第三個嘅福氣願耶和華向你養念
[00:20:20.600 --> 00:20:22.600]  賜你平安
[00:20:22.600 --> 00:20:26.600]  呢一個養念就係將佢嘅面轉向你
[00:20:26.600 --> 00:20:29.600]  唔係將佢嘅面轉離開你
[00:20:29.600 --> 00:20:31.600]  用呢一個意義嘅方法就係
[00:20:31.600 --> 00:20:35.600]  讓佢向你展顏歡笑
[00:20:35.600 --> 00:20:42.600]  我哋願主至上向我哋展露佢嘅笑容
[00:20:42.600 --> 00:20:46.600]  神會唔會向我哋黑面
[00:20:46.600 --> 00:20:49.600]  我諗有時都會掛
[00:20:49.600 --> 00:20:52.600]  因為我哋惹佢憤怒嘅時候
[00:20:52.600 --> 00:20:56.600]  神會唔會向我哋皺埋眉頭
[00:20:56.600 --> 00:21:00.600]  我諗我都好多時候令佢真係皺埋眉頭
[00:21:00.600 --> 00:21:03.600]  點解你呢個嘢教極都唔聽
[00:21:03.600 --> 00:21:05.600]  因為呢個陳忍明咁難搞
[00:21:05.600 --> 00:21:07.600]  越老越麻煩
[00:21:07.600 --> 00:21:10.600]  越老越嬲教
[00:21:10.600 --> 00:21:16.600]  我諗我哋要學習真係求我哋嘅主幫助我哋
[00:21:16.600 --> 00:21:20.600]  好似Iris教師剛才帶我哋祈禱
[00:21:20.600 --> 00:21:24.600]  我哋要俾聖靈嚟到改變我哋
