
[00:00:00.000 --> 00:00:06.160]  今早我選擇了C篇17篇跟大家分享
[00:06:20.560 --> 00:06:23.400]  其實就是我們一般人所說的福氣
[00:06:23.400 --> 00:06:26.720]  這裡說到充滿他的圖福
[00:06:26.720 --> 00:06:29.000]  其實你看英文那裡是什麼意思
[00:06:29.000 --> 00:06:32.400]  其實是一些藏起來的錢
[00:06:32.400 --> 00:06:34.520]  好像這個
[00:06:36.160 --> 00:06:39.840]  我們身邊有很多隱形富豪
[00:06:39.840 --> 00:06:40.760]  為什麼呢
[00:06:40.760 --> 00:06:42.920]  如果你不隱形你會怎樣
[00:06:42.920 --> 00:06:43.920]  你會被人劫
[00:06:43.920 --> 00:06:45.280]  你會被人搶
[00:06:45.280 --> 00:06:47.200]  所以財不可露眼
[00:06:47.200 --> 00:06:49.080]  我們很希望我們有很多錢
[00:06:49.080 --> 00:06:51.000]  慢慢地一輩子花
[00:06:51.000 --> 00:06:52.320]  但是又不要被人知道
[00:06:52.320 --> 00:06:54.720]  因為被人知道了怕有人搶我們的東西
[00:06:54.720 --> 00:06:58.600]  所以身邊有很多隱形富豪出現
[00:06:58.600 --> 00:07:03.240]  但是其實我們內心裡面的盼望是三代同堂
[00:07:03.240 --> 00:07:06.600]  或者我們內心裡面的希望是
[00:07:06.600 --> 00:07:08.760]  就像《非洲台》的劇集說的
[00:07:08.760 --> 00:07:11.440]  齊齊整整一家人一起吃一頓飯
[00:07:11.440 --> 00:07:15.760]  這是他們所宣傳的那種福氣
[00:07:15.760 --> 00:07:16.400]  好了
[00:07:16.400 --> 00:07:18.000]  你可不可以看看你旁邊那個跟他說
[00:07:18.000 --> 00:07:19.840]  你有沒有福氣
[00:07:19.840 --> 00:07:22.800]  你看看他有沒有福氣
[00:07:22.800 --> 00:07:26.680]  你看一看他夠不夠福相
[00:07:26.680 --> 00:07:29.480]  現在的福氣不是肥肥白白
[00:07:29.480 --> 00:07:31.720]  現在的福氣要黑得實實
[00:07:31.720 --> 00:07:34.280]  要紮實一點
[00:07:34.280 --> 00:07:35.960]  看一看他夠不夠實際
[00:07:35.960 --> 00:07:38.040]  夠不夠清秀
[00:07:38.040 --> 00:07:39.920]  適不適合
[00:07:39.920 --> 00:07:41.600]  膽固醇千萬不要太高
[00:07:41.600 --> 00:07:43.440]  你抓你衣服高就慘了
[00:07:43.440 --> 00:07:44.520]  要衣服低
[00:07:44.520 --> 00:07:47.200]  淫得三宗
[00:07:47.200 --> 00:07:50.240]  其實這個所謂世人的福氣
[00:07:50.240 --> 00:07:54.200]  其實我們不會很抗拒
[00:07:54.200 --> 00:07:58.320]  我們都覺得這些似乎都是人之常情
[00:07:58.320 --> 00:08:00.600]  但是當你有了這種錢
[00:08:00.600 --> 00:08:04.520]  你也有了為子女鋪路的時候
[00:08:04.520 --> 00:08:08.720]  同時你也會擔心
[00:08:08.720 --> 00:08:11.600]  這個孩子的前面是怎樣
[00:08:11.600 --> 00:08:13.120]  你看這兩張
[00:08:13.120 --> 00:08:16.560]  窮的人有窮的人入學的準備
[00:08:16.560 --> 00:08:18.160]  套餐就是這樣
[00:08:18.160 --> 00:08:21.040]  我家裡的差不多
[00:08:21.040 --> 00:08:23.880]  那有錢的入學禮是怎樣
[00:08:23.880 --> 00:08:27.840]  這樣比較豪氣
[00:08:27.840 --> 00:08:28.920]  你們準備好了嗎
[00:08:28.920 --> 00:08:30.320]  你們子女入大學了嗎
[00:08:30.320 --> 00:08:30.840]  準備好了嗎
[00:08:30.840 --> 00:08:31.600]  是不是正在準備
[00:08:31.600 --> 00:08:32.800]  你正在準備這一款
[00:08:32.800 --> 00:08:35.160]  還是正在準備這一款
[00:08:35.160 --> 00:08:36.160]  還是中間
[00:08:36.160 --> 00:08:39.880]  有個中間版
[00:08:39.880 --> 00:08:43.640]  我們都在運子孫
[00:08:43.640 --> 00:08:45.880]  為我們自己準備將來
[00:08:45.880 --> 00:08:47.880]  所以在準備期間
[00:08:47.880 --> 00:08:50.400]  我們同一時間很希望
[00:08:50.400 --> 00:08:51.680]  那個社會的制度
[00:08:51.680 --> 00:08:53.960]  可以確保我們人身安全
[00:08:53.960 --> 00:08:55.480]  又希望這個社會制度
[00:08:55.480 --> 00:08:59.480]  能夠保我們有高質素的生活指數
[00:08:59.480 --> 00:09:05.600]  所以人們一直在不同的大城市裡搬遷搵食
[00:09:05.600 --> 00:09:08.040]  跟大家說話比較容易聊天
[00:09:08.040 --> 00:09:08.440]  為什麼呢
[00:09:08.440 --> 00:09:10.400]  因為大家多數是移民
[00:09:10.400 --> 00:09:12.480]  有沒有人真的在三藩市出生
[00:09:12.480 --> 00:09:13.640]  然後住在這裡
[00:09:13.640 --> 00:09:14.440]  沒有
[00:09:14.440 --> 00:09:17.200]  差不多每個人都在其他地方搬進來
[00:09:17.200 --> 00:09:19.840]  所以跟大家說很容易明白
[00:09:19.840 --> 00:09:22.760]  其實我們都在尋找一個安樂窩
[00:09:22.760 --> 00:09:26.880]  一個我們覺得生活有保障和安全的地方
[00:09:26.880 --> 00:09:31.040]  所以我亦都在預備這篇講章時
[00:09:31.040 --> 00:09:34.160]  尋找了最近在世界各地
[00:09:34.160 --> 00:09:37.320]  哪個城市人們覺得較好
[00:09:37.320 --> 00:09:40.000]  和願意搬去居住
[00:09:40.000 --> 00:09:43.440]  所以Time Out就做了一個資料搜集
[00:09:43.440 --> 00:09:48.160]  每年都有登出哪個是Top 50
[00:09:48.160 --> 00:09:53.600]  2019年其實他們都有一個新的名單出來了
[00:09:53.600 --> 00:09:55.200]  這個名單其實他們訪問了
[00:09:55.200 --> 00:09:57.560]  全世界各大城市三萬多人
[00:09:57.560 --> 00:09:59.600]  就是問他們關於食品安全
[00:09:59.600 --> 00:10:01.520]  文化 社區
[00:10:01.520 --> 00:10:03.880]  城市靚不靚 方不方便等等
[00:10:03.880 --> 00:10:05.160]  就是這些因素
[00:10:05.160 --> 00:10:06.640]  而他們自己就說
[00:10:06.640 --> 00:10:08.400]  他們全球有很大的網絡
[00:10:08.400 --> 00:10:09.640]  有很多的編輯
[00:10:09.640 --> 00:10:12.240]  他們都會問全球各地的人
[00:10:12.240 --> 00:10:16.280]  都同意這些其實是一些優質城市的指數
[00:10:16.280 --> 00:10:17.720]  大家看上去OK嗎
[00:10:17.720 --> 00:10:19.840]  都比較OK吧
[00:10:19.840 --> 00:10:20.400]  好了
[00:10:20.400 --> 00:10:23.320]  知不知道哪個城市上榜
[00:10:23.320 --> 00:10:27.240]  你們猜猜你們上不上榜
[00:10:27.240 --> 00:10:28.520]  不好意思
[00:10:28.520 --> 00:10:30.600]  LA好像他們覺得好一點
[00:10:30.600 --> 00:10:32.520]  你搬來我那裏吧
[00:10:32.520 --> 00:10:34.640]  我住在LA
[00:10:34.640 --> 00:10:37.280]  紐約排第一
[00:10:37.280 --> 00:10:39.000]  墨爾本排第二
[00:10:39.000 --> 00:10:40.240]  芝加哥排第三
[00:10:40.240 --> 00:10:41.520]  洛杉磯排第四
[00:10:41.520 --> 00:10:42.800]  然後倫敦排第五
[00:10:42.800 --> 00:10:44.360]  你看看頭五名裏面
[00:10:44.360 --> 00:10:48.120]  美國已經佔了三大城市
[00:10:48.120 --> 00:10:51.240]  這個是世界各地人的選舉
[00:10:51.240 --> 00:10:53.200]  其實我也準備了另外一個選舉
[00:10:53.200 --> 00:10:54.760]  但我沒有登出來
[00:10:54.760 --> 00:10:56.360]  因為我不想花太多時間
[00:10:56.360 --> 00:10:58.320]  就是美國人自己選
[00:10:58.320 --> 00:11:01.400]  美國人自己選三藩市就排得很高
[00:11:01.400 --> 00:11:02.280]  排第七
[00:11:02.280 --> 00:11:03.640]  LA排得很差
[00:11:03.640 --> 00:11:04.840]  第幾十名之後
[00:11:04.840 --> 00:11:07.600]  所以是剛剛相反的
[00:11:07.600 --> 00:11:12.120]  所以這些其實是一些別人嚮往的城市
[00:11:12.120 --> 00:11:13.280]  簡單來說
[00:11:13.280 --> 00:11:15.880]  你和我都住在一些
[00:11:15.880 --> 00:11:17.400]  別人一般人
[00:11:17.400 --> 00:11:19.240]  這個世界裏面的人
[00:11:19.240 --> 00:11:22.360]  覺得比較好的大城市
[00:11:22.360 --> 00:11:24.520]  這裏也有其他一些大城市
[00:11:24.520 --> 00:11:27.880]  三藩市排在世界榜裏面排31
[00:11:27.880 --> 00:11:29.800]  上海經常經商的地方
[00:11:29.800 --> 00:11:32.040]  都排第35
[00:11:32.040 --> 00:11:35.320]  然後我們生於斯長於斯的地方
[00:11:35.320 --> 00:11:38.360]  在香港排第41
[00:11:38.360 --> 00:11:41.520]  在世界人的眼光裏排第41
[00:11:41.520 --> 00:11:42.800]  但是我們知道
[00:11:42.800 --> 00:11:45.240]  近這個月
[00:11:45.240 --> 00:11:47.200]  這個城市裏面的人走上街
[00:11:47.200 --> 00:11:49.440]  他們反對
[00:11:49.440 --> 00:11:52.720]  一些法例將會剝削他們的幸福
[00:11:52.720 --> 00:11:55.720]  他們想有更安全的保障
[00:11:55.720 --> 00:11:58.280]  所以在這個過程裏面
[00:11:58.280 --> 00:12:00.400]  你會怎樣想像到
[00:12:00.400 --> 00:12:04.680]  一個排在全世界41名的一個這麼好的城市
[00:12:04.680 --> 00:12:07.920]  但是這個城市裏面的七分之二的人
[00:12:07.920 --> 00:12:10.840]  很公開地告訴你
[00:12:10.840 --> 00:12:11.840]  我是很害怕
[00:12:11.840 --> 00:12:14.160]  我很擔心我的前景
[00:12:14.160 --> 00:12:16.680]  我的生活是不得保障
[00:12:16.680 --> 00:12:20.120]  對很多人來說是不是很難明白
[00:12:20.120 --> 00:12:23.800]  但是坐下來安靜想一想
[00:12:23.800 --> 00:12:28.080]  究竟是這個城市裏面的法律制度令人恐懼
[00:12:28.080 --> 00:12:30.960]  還是你覺得哪一個會執法的人
[00:12:30.960 --> 00:12:32.120]  會令人恐懼
[00:12:32.120 --> 00:12:33.960]  大家明白我說什麼嗎
[00:12:33.960 --> 00:12:36.920]  所以這種是一個信心的指標
[00:12:36.920 --> 00:12:40.040]  就算這個城市今天是金漆
[00:12:40.040 --> 00:12:43.560]  是非常用黃金砌出來的
[00:12:43.560 --> 00:12:45.760]  但是當你住在那個城市裏面
[00:12:45.760 --> 00:12:48.040]  你感受到你有一種不安
[00:12:48.040 --> 00:12:51.000]  或者一種不信任的處境
[00:12:51.000 --> 00:12:54.560]  你就會令你擔心
[00:12:54.560 --> 00:12:57.160]  究竟這個世界有沒有一個城市
[00:12:57.160 --> 00:13:01.640]  是令你住在那裏保平安的呢
[00:13:01.640 --> 00:13:03.080]  我不知道在你怎樣看
[00:13:03.080 --> 00:13:05.880]  你今天打開電視機
[00:13:05.880 --> 00:13:07.440]  只要你打開電視機
[00:13:07.440 --> 00:13:10.800]  你就發覺世界各地的人都在抗爭
[00:13:10.800 --> 00:13:12.360]  這個好像是一個新的趨勢
[00:13:12.360 --> 00:13:16.200]  是一個新時代的產品
[00:13:16.200 --> 00:13:20.120]  就是這個國家人從本土國家分了出來之後
[00:13:20.120 --> 00:13:22.360]  沒多久在這個小國家裏面
[00:13:22.360 --> 00:13:23.880]  他們又會再分
[00:13:23.880 --> 00:13:26.760]  然後在那個小國家裏面又會再分
[00:13:26.760 --> 00:13:28.640]  這是一個大國家的趨勢
[00:13:28.640 --> 00:13:30.560]  你少看我們的家庭
[00:13:30.560 --> 00:13:33.760]  這個小家庭裏面會有離婚
[00:13:33.760 --> 00:13:35.200]  離婚之後會再分
[00:13:35.200 --> 00:13:37.240]  再分之後也會再離婚
[00:13:37.240 --> 00:13:39.640]  我們感受到其實這種抗爭
[00:13:39.640 --> 00:13:44.400]  是成為這個世紀裏面一個很大的特色
[00:13:44.400 --> 00:13:45.960]  就是剛才我所講的
[00:13:45.960 --> 00:13:51.800]  我們那種的滿足感其實是很短暫的
[00:13:51.800 --> 00:13:53.240]  我們是很短暫的
[00:13:53.240 --> 00:13:54.760]  就算今天我們爭取到
[00:13:54.760 --> 00:13:57.000]  下一分鐘我們也會怕失去
[00:13:57.000 --> 00:13:58.400]  下一分鐘我們再爭取到
[00:13:58.400 --> 00:13:59.560]  我們再下一分鐘
[00:13:59.560 --> 00:14:01.200]  我們仍然會感受到
[00:14:01.200 --> 00:14:03.120]  有些事情是令我們很擔憂
[00:14:03.120 --> 00:14:05.800]  令我們不滿足的
[00:14:05.800 --> 00:14:07.360]  所以今天我的堂導
[00:14:07.360 --> 00:14:09.760]  我不是在這裏想和大家講
[00:14:09.760 --> 00:14:12.400]  香港街頭上應該怎樣爭取
[00:14:12.400 --> 00:14:14.280]  或者我們應該怎樣行動
[00:14:14.280 --> 00:14:16.480]  這個並不是我的本意
[00:14:16.480 --> 00:14:18.280]  而我就是擔憂
[00:14:18.280 --> 00:14:22.160]  我們整個世界正在進入一個抗爭的世紀裏面
[00:14:22.160 --> 00:14:26.120]  我們怎能夠在這種抗爭的生命裏面
[00:14:26.120 --> 00:14:30.120]  在主裏面得到一個引導和平安
[00:14:30.120 --> 00:14:30.800]  可以嗎?
[00:14:30.800 --> 00:14:35.400]  這個是今天我的目標
[00:14:35.400 --> 00:14:37.080]  我選擇了大衛的詩篇
[00:14:37.080 --> 00:14:39.040]  不是因為大衛的詩篇和香港是一樣
[00:14:39.040 --> 00:14:41.920]  所以請不要對號入座
[00:14:41.920 --> 00:14:44.480]  大衛面臨著生命的危機
[00:14:44.480 --> 00:14:49.680]  危機他被人害他
[00:14:49.680 --> 00:14:52.480]  而他的對手是要置他於死地
[00:14:52.480 --> 00:14:55.720]  和我們今天講的香港抗爭的重點不同
[00:14:55.720 --> 00:14:58.040]  所以我們不是將他們扯在一起去講
[00:14:58.040 --> 00:15:00.840]  但是在一個困境裏面
[00:15:00.840 --> 00:15:02.240]  一個信主的人
[00:15:02.240 --> 00:15:03.600]  一個倚靠神的人
[00:15:03.600 --> 00:15:05.040]  他要怎樣來祈禱
[00:15:05.040 --> 00:15:06.040]  來自處
[00:15:06.040 --> 00:15:08.640]  這就是我們今天想要思考的
[00:15:08.640 --> 00:15:12.120]  首先我們看看大衛所面對的對象是甚麼人
[00:15:12.120 --> 00:15:13.440]  你知道他的對象是誰嗎?
[00:15:13.440 --> 00:15:17.600]  他在形容他的對手是這樣的
[00:15:17.600 --> 00:15:20.840]  第一是心被滋油包裹
[00:15:20.840 --> 00:15:23.440]  我想跟你說這是很physical的
[00:15:23.440 --> 00:15:25.760]  你在舊時誰可以吃得肥肥白白
[00:15:25.760 --> 00:15:27.520]  有油可以塞在你的心裏
[00:15:27.520 --> 00:15:29.280]  就是有錢
[00:15:29.280 --> 00:15:30.880]  你窮你怎能吃得那麼多
[00:15:30.880 --> 00:15:32.360]  現在我們就反過來
[00:15:32.360 --> 00:15:34.800]  完全是不同體態
[00:15:34.800 --> 00:15:38.280]  但是當時其實你能夠吃得那麼肥
[00:15:38.280 --> 00:15:41.360]  其實代表你是一個有錢食用的人
[00:15:41.360 --> 00:15:43.760]  另外講的很驕傲很傲慢的
[00:15:43.760 --> 00:15:47.200]  一個有權有勢的人
[00:15:47.200 --> 00:15:49.320]  他面對的人不單有權有勢
[00:15:49.320 --> 00:15:51.440]  還有兵力
[00:15:51.440 --> 00:15:54.000]  他所得罪的人也是政治的政客
[00:15:54.000 --> 00:15:56.080]  這班人可以有人圍攻他
[00:15:56.080 --> 00:15:57.880]  圍困他
[00:15:57.880 --> 00:15:59.360]  即是兵臨城下那種
[00:15:59.360 --> 00:16:01.520]  然後盯著他預備動他的
[00:16:01.520 --> 00:16:05.680]  還有這班人在暗中要來迫害他
[00:16:05.680 --> 00:16:07.720]  是不是很恐怖?
[00:16:07.720 --> 00:16:10.440]  他形容這班人好像獅子急著要找食物
[00:16:10.440 --> 00:16:11.480]  餓獅來的
[00:16:11.480 --> 00:16:13.240]  隨時捉到你就要吃你的
[00:16:13.240 --> 00:16:14.480]  那種處境
[00:16:14.480 --> 00:16:17.760]  你怕不怕?
[00:16:17.760 --> 00:16:18.920]  我不知道你在人生裏面
[00:16:18.920 --> 00:16:21.320]  有沒有經歷過一種很大的困惑
[00:16:21.320 --> 00:16:22.880]  曾經很大的困難
[00:16:22.880 --> 00:16:23.760]  你覺得你的人生
[00:16:23.760 --> 00:16:26.680]  其實是在一個很危險的狀態裏面
[00:16:26.680 --> 00:16:28.960]  你曾經有沒有這樣去經歷?
[00:16:28.960 --> 00:16:30.760]  如果你在這樣的困惑裏面
[00:16:30.760 --> 00:16:32.920]  或者你現在面對一個這麼大的危機
[00:16:32.920 --> 00:16:36.720]  你會怎樣做?
[00:16:36.720 --> 00:16:38.440]  跟你拼了
[00:16:38.440 --> 00:16:40.200]  我會跟你拼了
[00:16:40.200 --> 00:16:42.000]  所以其實某程度上
[00:16:42.000 --> 00:16:43.600]  大衛其實也帶了一些兵
[00:16:43.600 --> 00:16:45.000]  他也有一班人跟著他
[00:16:45.000 --> 00:16:46.920]  他也是在武力上抗衡的
[00:16:46.920 --> 00:16:48.880]  他不是坐在那裏等死的
[00:16:48.880 --> 00:16:50.680]  但是他仍然知道
[00:16:50.680 --> 00:16:52.280]  就算他怎樣去抗爭
[00:16:52.280 --> 00:16:53.440]  怎樣去抗衡
[00:16:53.440 --> 00:16:55.720]  其實他的命也是凍過水
[00:16:55.720 --> 00:16:59.560]  其實他需要一個更大的能力來保護他
[00:16:59.560 --> 00:17:04.720]  所以他向在天坐著為王的神來呼求
[00:17:04.720 --> 00:17:08.000]  大衛求神來保護和拯救他
[00:17:08.000 --> 00:17:09.120]  所以我再進一步
