
[00:00:00.000 --> 00:00:00.800]  開不開心?
[00:03:51.080 --> 00:03:52.320]  我們就想起
[00:03:52.320 --> 00:03:55.880]  好像在報道會里面我們最喜歡用這個經文
[00:03:55.880 --> 00:03:58.800]  鼓勵那些未信的朋友要打開你的心門
[00:03:58.800 --> 00:04:03.320]  讓耶穌進去裏面去決治信主要悔改
[00:04:03.320 --> 00:04:05.240]  但如果我們看清楚一點
[00:04:05.240 --> 00:04:11.760]  我們看回從14節讀回整段的上文下里
[00:04:11.760 --> 00:04:17.000]  我們看到原來經文的對象不是未信的朋友
[00:04:17.320 --> 00:04:20.480]  我們讀完再講一二三
[00:04:20.480 --> 00:04:25.040]  你要寫信給老底家教會的使者說
[00:04:25.040 --> 00:04:29.440]  那位阿門誠信真誠的見證者
[00:04:29.440 --> 00:04:32.320]  神創造的根源這樣說
[00:04:32.320 --> 00:04:34.240]  我知道你的行爲
[00:04:34.240 --> 00:04:36.400]  你也不冷也不熱
[00:04:36.400 --> 00:04:39.200]  我巴不得你或冷或熱
[00:04:39.200 --> 00:04:42.960]  既然你如溫水也不冷也不熱
[00:04:42.960 --> 00:04:46.000]  我要從我口中把你吐出來
[00:04:46.600 --> 00:04:48.560]  你說我是負足的
[00:04:48.560 --> 00:04:50.200]  已經發了財
[00:04:50.200 --> 00:04:51.680]  一樣都不缺
[00:04:51.680 --> 00:04:57.880]  卻不知道你是困苦可憐貧窮核眼赤身的
[00:04:57.880 --> 00:05:03.440]  我勸你向我買從火中鍛煉出來的金子
[00:05:03.440 --> 00:05:04.760]  使你負足
[00:05:04.760 --> 00:05:07.320]  又買書上
[00:05:07.320 --> 00:05:10.720]  使你赤身的羞恥不露出來
[00:05:10.720 --> 00:05:13.840]  又買眼藥抹你的眼睛
[00:05:13.840 --> 00:05:15.600]  使你能看見
[00:05:16.200 --> 00:05:17.560]  凡我所痛愛的
[00:05:17.560 --> 00:05:19.720]  我就責備管教
[00:05:19.720 --> 00:05:22.240]  所以你要發熱心
[00:05:22.240 --> 00:05:23.840]  也要悔改
[00:05:23.840 --> 00:05:24.880]  看啊
[00:05:24.880 --> 00:05:26.960]  我站在門外扣門
[00:05:26.960 --> 00:05:30.240]  若有聽見我聲音而開門的
[00:05:30.240 --> 00:05:32.720]  我要進到他那裏去
[00:05:32.720 --> 00:05:36.440]  我與他他與我一同一起喫飯
[00:05:36.440 --> 00:05:37.640]  得勝的
[00:05:37.640 --> 00:05:41.760]  我要似他在我寶座上與我同座
[00:05:41.760 --> 00:05:43.720]  就如我得了聖
[00:05:44.320 --> 00:05:47.600]  在我父的寶座上與他同座一般
[00:05:47.600 --> 00:05:50.280]  凡有耳的都聽當聽
[00:05:50.280 --> 00:05:53.760]  聖靈向衆教會所說的話
[00:05:53.760 --> 00:05:56.000]  如果熟識《啟示錄》的話
[00:05:56.000 --> 00:05:59.440]  應該知道這個是教會七封信
[00:05:59.440 --> 00:06:03.880]  是約翰寫給七教會的
[00:06:03.880 --> 00:06:07.080]  但知道約翰其實只是一個寫信佬
[00:06:07.080 --> 00:06:10.680]  他只不過是代耶穌寫出這七封信
[00:06:11.520 --> 00:06:14.840]  這個七燈臺象徵着七教會
[00:06:14.840 --> 00:06:17.000]  主耶穌就在七燈臺當中
[00:06:17.000 --> 00:06:19.720]  象徵着主耶穌基督要將祂的光
[00:06:19.720 --> 00:06:20.720]  祂的熱
[00:06:20.720 --> 00:06:24.240]  給七教會繼續發光發亮發熱
[00:06:24.240 --> 00:06:26.760]  而這封信就是
[00:06:26.760 --> 00:06:31.040]  耶穌有話要跟老底家教會說
[00:06:31.040 --> 00:06:33.680]  老底家教會有什麼問題呢
[00:06:33.680 --> 00:06:35.440]  我們看回經文
[00:06:35.440 --> 00:06:37.880]  耶穌如何批評教會
[00:06:37.880 --> 00:06:39.080]  甚至說
[00:06:39.080 --> 00:06:40.560]  我知道你的行爲
[00:06:40.880 --> 00:06:42.720]  你也不冷也不熱
[00:06:42.720 --> 00:06:45.040]  只是說這家教會
[00:06:45.040 --> 00:06:47.160]  又不是很火熱
[00:06:47.160 --> 00:06:48.920]  又不是很冷淡
[00:06:48.920 --> 00:06:50.440]  就在不冷不熱的裏面
[00:06:50.440 --> 00:06:52.280]  耶穌說我寧願你很冷
[00:06:52.280 --> 00:06:53.320]  寧願你很熱
[00:06:53.320 --> 00:06:55.160]  像溫水那樣
[00:06:55.160 --> 00:06:59.920]  可能有些老人家喜歡喝很熱的水
[00:06:59.920 --> 00:07:02.320]  溫水就不夠
[00:07:02.320 --> 00:07:06.040]  耶穌對教會有這樣的看法
[00:07:06.040 --> 00:07:08.040]  當我們回想
[00:07:08.040 --> 00:07:09.720]  後面這段要說
[00:07:10.240 --> 00:07:14.960]  今天我們的教會是否不冷不熱呢
[00:07:14.960 --> 00:07:18.720]  你又是否一個半冷半熱的基督徒呢
[00:07:18.720 --> 00:07:21.440]  可能我有時也會想
[00:07:21.440 --> 00:07:22.960]  我還蠻可以
[00:07:22.960 --> 00:07:23.840]  我已經受災
[00:07:23.840 --> 00:07:26.000]  也花了教會很多年
[00:07:26.000 --> 00:07:28.360]  我雖然不太熱心
[00:07:28.360 --> 00:07:30.520]  但我起碼每個星期都回來崇拜
[00:07:30.520 --> 00:07:32.240]  每個星期都回來聚會
[00:07:32.240 --> 00:07:34.160]  也不算很懶惰
[00:07:34.160 --> 00:07:36.680]  或者看聖經或祈禱
[00:07:36.680 --> 00:07:38.640]  我雖然不是每天都做
[00:07:38.640 --> 00:07:40.400]  但我回來教會
[00:07:40.400 --> 00:07:42.280]  起碼也會看一次聽一次
[00:07:42.280 --> 00:07:45.200]  或者在幾個羣體當中
[00:07:45.200 --> 00:07:47.080]  我們見到面也會打招呼
[00:07:47.080 --> 00:07:50.760]  但要深入地一起查經一起祈禱
[00:07:50.760 --> 00:07:53.240]  又好像要安排一下時間
[00:07:53.240 --> 00:07:56.640]  這是不是我們的宿命的光景
[00:07:56.640 --> 00:08:00.320]  耶穌如何批評這個半冷半熱的
[00:08:00.320 --> 00:08:01.840]  不冷不熱的教會呢
[00:08:01.840 --> 00:08:05.200]  在第十七節尾說
[00:08:05.680 --> 00:08:09.840]  你是困苦可憐貧窮核眼赤身
[00:08:09.840 --> 00:08:11.680]  當我們以爲我們很富足
[00:08:11.680 --> 00:08:12.680]  當我們以爲很足夠
[00:08:12.680 --> 00:08:15.160]  當我們以爲已經是很合格的基督徒時
[00:08:15.160 --> 00:08:17.080]  耶穌竟然批評教會
[00:08:17.080 --> 00:08:21.040]  困苦可憐貧窮核眼赤身
[00:08:21.040 --> 00:08:22.800]  我們仍然未得到
[00:08:22.800 --> 00:08:24.800]  耶穌要給我們的豐盛生命
[00:08:24.800 --> 00:08:26.760]  耶穌給我們很多的恩典
[00:08:26.760 --> 00:08:27.800]  很多的富足
[00:08:27.800 --> 00:08:30.520]  我們仍然未能夠得到
[00:08:30.520 --> 00:08:34.800]  因爲我們仍然在半冷半熱的情況當中
[00:08:35.120 --> 00:08:36.080]  我們的靈命
[00:08:36.080 --> 00:08:38.400]  我們會不會有親近主呢
[00:08:38.400 --> 00:08:41.480]  我們會不會好這樣將神的話語
[00:08:41.480 --> 00:08:44.920]  放在心裏面並且走出來呢
[00:08:44.920 --> 00:08:46.800]  我們的教會
[00:08:46.800 --> 00:08:49.240]  是不是半冷半熱,不冷不熱呢
[00:08:49.240 --> 00:08:52.120]  我們會不會真正做到那份彼此相愛呢
[00:08:52.120 --> 00:08:54.760]  我們會不會真正將教會的使命走出來呢
[00:08:54.760 --> 00:09:00.200]  這是耶穌要老底家教會去悔改
[00:09:00.200 --> 00:09:03.280]  我們土浸需不需要去悔改呢
[00:09:06.120 --> 00:09:10.160]  主耶穌在第十九節尾說
[00:09:10.160 --> 00:09:14.000]  所以你要發熱心也要悔改
[00:09:14.000 --> 00:09:16.280]  發熱心也要悔改
[00:09:16.280 --> 00:09:20.360]  就是要點燃老底家教會的火
[00:09:20.360 --> 00:09:22.760]  要重新去更新教會
[00:09:22.760 --> 00:09:25.120]  我們又願不願意開我們的心
[00:09:25.120 --> 00:09:27.360]  讓耶穌去更新我們的靈命
[00:09:27.360 --> 00:09:28.960]  更新我們的教會呢
[00:09:28.960 --> 00:09:31.440]  當中有一個許多宗旨
[00:09:31.440 --> 00:09:35.400]  是向我們的靈命更新我們的教會
[00:09:35.400 --> 00:09:37.840]  當中有三個步驟
[00:09:37.840 --> 00:09:39.600]  耶穌在敲門
[00:09:39.600 --> 00:09:41.360]  不是向那些未信者
[00:09:41.360 --> 00:09:44.200]  不是向那些無道朋友敲門去悔改
[00:09:44.200 --> 00:09:48.480]  而是向那些半冷半熱的基督徒
[00:09:48.480 --> 00:09:51.680]  我們基督教的教會去敲門
[00:09:51.680 --> 00:09:53.800]  要發熱心要悔改
[00:09:53.800 --> 00:09:57.680]  這裏叫「讓主居我心」有三部曲
[00:09:57.680 --> 00:09:58.840]  第一部
[00:09:58.840 --> 00:10:01.400]  要留意主敲門的聲音
[00:10:01.440 --> 00:10:04.960]  要聆聽我們有沒有留意主敲門的聲音
[00:10:04.960 --> 00:10:06.640]  這裏告訴我們要有熱心
[00:10:06.640 --> 00:10:08.240]  這個熱心
[00:10:08.240 --> 00:10:11.800]  意思就是說我們要有一個很戀慕神的心
[00:10:11.800 --> 00:10:14.040]  時常都想着神
[00:10:14.040 --> 00:10:15.840]  就好像你剛剛拍拖的時候
[00:10:15.840 --> 00:10:19.720]  經常都想着你想求偶的對象
[00:10:19.720 --> 00:10:21.440]  或者你剛剛拍拖的對象
[00:10:21.440 --> 00:10:22.680]  日思夜想
[00:10:22.680 --> 00:10:25.640]  你有沒有這樣時常都去思念
[00:10:25.640 --> 00:10:28.720]  愛慕想念主耶穌基督呢
[00:10:28.720 --> 00:10:30.880]  這個熱心背後要悔改
[00:10:30.880 --> 00:10:32.360]  這個悔改不是剛纔說
[00:10:32.360 --> 00:10:37.280]  未信的朋友要悔改成爲信的朋友
[00:10:37.280 --> 00:10:39.640]  而是要我們由不肯不義
[00:10:39.640 --> 00:10:44.160]  悔改成爲一個熱心火熱的基督徒
[00:10:44.160 --> 00:10:46.120]  耶穌是敲門
[00:10:46.120 --> 00:10:48.880]  你聽不聽到敲門的聲音
[00:10:48.880 --> 00:10:50.760]  原來敲門的聲音不是那麼容易聽到
[00:10:50.760 --> 00:10:52.520]  當你在家裏很熱鬧
[00:10:52.520 --> 00:10:56.000]  當你在聽流行曲
[00:10:56.000 --> 00:10:57.120]  在看電視
[00:10:57.120 --> 00:11:00.600]  你可能會聽不到門中的聲音
[00:11:00.600 --> 00:11:02.880]  所以我們要聽主的聲音
[00:11:02.880 --> 00:11:05.640]  我們要有一個安靜的心
[00:11:05.640 --> 00:11:09.120]  我們要有一個敏感聖靈的心
[00:11:09.120 --> 00:11:10.720]  我們要有安靜
[00:11:10.720 --> 00:11:12.280]  要有聆聽
[00:11:12.280 --> 00:11:13.920]  要去信服
[00:11:13.920 --> 00:11:19.280]  我們才能夠留意到主敲門的聲音
[00:11:19.280 --> 00:11:22.160]  當你聽到主耶穌敲門的聲音的時候
[00:11:22.160 --> 00:11:23.560]  會怎樣?
[00:11:23.560 --> 00:11:25.240]  你會怎樣做?
[00:11:25.240 --> 00:11:26.720]  就好像經文說
[00:11:26.720 --> 00:11:29.560]  我們就要去開門
[00:11:29.560 --> 00:11:32.240]  我們願意打開門
[00:11:32.240 --> 00:11:33.600]  打開門不容易
[00:11:33.600 --> 00:11:35.240]  不是說
[00:11:35.240 --> 00:11:37.440]  「財神來了,我們要開門了」
[00:11:37.440 --> 00:11:38.320]  主耶穌來了
[00:11:38.320 --> 00:11:40.120]  你願意開門給祂
[00:11:40.120 --> 00:11:42.720]  讓耶穌進入
[00:11:42.720 --> 00:11:46.920]  這個開門是代表着人的一個回應
[00:11:46.920 --> 00:11:51.080]  對主的聲音敲門的回應
[00:11:51.080 --> 00:11:53.200]  我們就要決定
[00:11:53.200 --> 00:11:59.880]  立志向主開放
[00:11:59.880 --> 00:12:03.000]  向主開放我們的心
[00:12:03.000 --> 00:12:04.640]  但當你願意開放的時候
[00:12:04.640 --> 00:12:06.760]  你就會完全不一樣
[00:12:06.760 --> 00:12:08.800]  當我再看這些經文
[00:12:08.800 --> 00:12:11.360]  我要進入祂那裏
[00:12:11.360 --> 00:12:13.200]  耶穌要進入我們的心門裏面
[00:12:13.200 --> 00:12:14.680]  要進入我們的心裏面
[00:12:14.680 --> 00:12:15.840]  進入我們心的每一部分
[00:12:15.840 --> 00:12:17.280]  進入我們生命的每一部分
[00:12:17.280 --> 00:12:20.120]  我們生命當中一生的所有東西
[00:12:20.120 --> 00:12:22.280]  主耶穌都要進入
[00:12:22.280 --> 00:12:25.520]  祂說「我與他,他與我」
[00:12:25.520 --> 00:12:27.280]  「我與他,他與我」
[00:12:27.280 --> 00:12:29.960]  經文有兩次
[00:12:29.960 --> 00:12:31.520]  爲什麼要重複?
[00:12:31.520 --> 00:12:34.280]  因爲「與」代表着「一起」的意思
[00:12:34.280 --> 00:12:35.720]  是一個互動
[00:12:35.720 --> 00:12:37.240]  耶穌和你一起
[00:12:37.240 --> 00:12:38.920]  你又要和耶穌一起
[00:12:38.920 --> 00:12:41.560]  是一個平等互動的關係
[00:12:41.560 --> 00:12:42.880]  主耶穌很渴望
[00:12:42.880 --> 00:12:45.160]  在我們心裏和我們一起
[00:12:45.160 --> 00:12:46.160]  一起做什麼?
[00:12:46.160 --> 00:12:47.680]  一起喫飯
[00:12:47.680 --> 00:12:50.600]  這個「喫飯」是緣分用「喫飯」的
[00:12:50.600 --> 00:12:52.720]  即是說我們一起很輕鬆
[00:12:52.720 --> 00:12:54.640]  一家人能夠一起喫飯
[00:12:54.640 --> 00:12:56.080]  特別是當我們現在喫團圓飯
[00:12:56.080 --> 00:12:57.040]  我們知道
[00:12:57.040 --> 00:12:59.200]  能夠喫團圓飯真是很珍惜
[00:12:59.200 --> 00:13:00.720]  一家人的關係
[00:13:00.720 --> 00:13:02.520]  是一個互動平等
[00:13:02.520 --> 00:13:03.720]  很輕鬆
[00:13:03.720 --> 00:13:05.360]  當中又好像有信任
[00:13:05.360 --> 00:13:06.720]  很親密的
[00:13:06.720 --> 00:13:08.680]  主耶穌又和我們一起建立一個
[00:13:08.680 --> 00:13:10.080]  那麼親密
[00:13:10.080 --> 00:13:13.680]  那麼深入的關係
[00:13:13.680 --> 00:13:16.680]  很想和大家分享一本書
[00:13:16.680 --> 00:13:23.160]  這本書叫做《主居我心》
[00:13:23.160 --> 00:13:25.440]  可能很多人都曾經看過
[00:13:25.440 --> 00:13:27.920]  如果你沒看過
[00:13:27.920 --> 00:13:30.800]  我鼓勵你一會兒我會送一本給大家
[00:13:30.800 --> 00:13:32.000]  每個人都有
[00:13:32.000 --> 00:13:32.480]  每個人都有
[00:13:32.480 --> 00:13:33.680]  還沒派好
[00:13:33.680 --> 00:13:34.720]  一會兒會請先使派
[00:13:34.720 --> 00:13:36.440]  到最後纔派
[00:13:36.440 --> 00:13:38.920]  這本書其實都伴着我成長
[00:13:38.920 --> 00:13:42.160]  我一方面自己初誠的時候看過
[00:13:42.160 --> 00:13:45.000]  當我栽培初誠的弟兄姐妹
[00:13:45.000 --> 00:13:46.880]  我都會和他們看一次
[00:13:46.880 --> 00:13:48.560]  而我最近看過一次的時候
[00:13:48.560 --> 00:13:50.120]  我都很有感動
[00:13:50.120 --> 00:13:52.160]  特別當我栽培到中間
[00:13:52.160 --> 00:13:54.280]  第十至十一頁
[00:13:54.280 --> 00:13:55.960]  我和大家經歷下
[00:13:55.960 --> 00:13:57.720]  當《主居我心》的時候
[00:13:57.720 --> 00:13:59.000]  生命會怎麼不一樣
[00:13:59.000 --> 00:14:00.000]  會怎麼不同
[00:14:00.000 --> 00:14:01.240]  這裏說
[00:14:01.240 --> 00:14:02.320]  就是這樣
[00:14:02.320 --> 00:14:04.200]  早晨伏早晨
[00:14:04.200 --> 00:14:06.680]  我下樓梯到客廳
[00:14:06.680 --> 00:14:10.160]  耶穌基督就在書架上拿着聖經打開
[00:14:10.160 --> 00:14:12.080]  然後和我一起去試讀
[00:14:12.080 --> 00:14:14.320]  他告訴我很多珍寶
[00:14:14.320 --> 00:14:17.480]  向我顯明瞭很多真理
[00:14:17.480 --> 00:14:19.360]  令我心裏很溫暖
[00:14:19.360 --> 00:14:22.640]  因爲他向我啓示了他的慈愛的恩典
[00:14:22.640 --> 00:14:25.440]  在那段時間是一個很美妙的時間
[00:14:25.440 --> 00:14:27.600]  在客廳在正室裏面
[00:14:27.600 --> 00:14:31.160]  我就享受和耶穌一起靈脩的時間
[00:14:31.160 --> 00:14:32.600]  但漸漸這樣
[00:14:32.600 --> 00:14:34.720]  因爲很多的責任和壓力
[00:14:34.720 --> 00:14:36.440]  在這段時間就縮短了
[00:14:36.440 --> 00:14:38.200]  爲什麼呢 我都不知道
[00:14:38.200 --> 00:14:41.480]  我就是忙 沒時間給耶穌
[00:14:41.480 --> 00:14:42.720]  你知道的
[00:14:42.720 --> 00:14:44.040]  我不是故意的
[00:14:44.040 --> 00:14:46.080]  但是外面真的太多事情發生了
[00:14:46.080 --> 00:14:47.120]  真的不夠時間了
[00:14:47.120 --> 00:14:48.200]  我真的有時候很匆忙
[00:14:48.200 --> 00:14:49.600]  我真的沒空陪
[00:14:49.600 --> 00:14:51.960]  有時候要搞項目
[00:14:51.960 --> 00:14:54.960]  家裏又有一些突發事情發生
[00:14:54.960 --> 00:14:55.920]  越來越多
[00:14:55.920 --> 00:14:59.400]  令我都不能夠每天去靈脩 去親近主
[00:14:59.400 --> 00:15:00.440]  我還記得有一天
[00:15:00.440 --> 00:15:01.840]  當我很匆忙地
[00:15:01.840 --> 00:15:05.080]  從二樓下樓準備出門的時候
[00:15:05.080 --> 00:15:08.880]  我看到在客廳裏面
[00:15:08.880 --> 00:15:11.320]  耶穌坐在那裏
[00:15:11.320 --> 00:15:13.880]  我心裏真的覺得很難過
[00:15:13.880 --> 00:15:15.480]  耶穌是我的客人
[00:15:15.480 --> 00:15:17.440]  我竟然請祂坐在我家裏
[00:15:17.440 --> 00:15:18.520]  我不理祂
[00:15:18.520 --> 00:15:21.480]  我真是很怠慢了祂
[00:15:21.480 --> 00:15:22.280]  但我還是沒辦法
[00:15:22.280 --> 00:15:23.360]  我跟耶穌說
[00:15:23.360 --> 00:15:25.000]  主耶穌 禰原諒我吧
[00:15:25.000 --> 00:15:27.920]  我過幾天再來找禰
[00:15:27.920 --> 00:15:28.920]  耶穌說
[00:15:28.920 --> 00:15:30.800]  你不是帶領過我每一天
[00:15:30.800 --> 00:15:33.040]  都和我相處
[00:15:33.040 --> 00:15:34.920]  和我去看聖經嗎
[00:15:34.920 --> 00:15:36.640]  我很慚愧
[00:15:36.640 --> 00:15:38.480]  很匆忙地走了
[00:15:38.480 --> 00:15:40.160]  主耶穌求禰原諒我
[00:15:40.160 --> 00:15:42.160]  寬恕我
[00:15:42.160 --> 00:15:44.760]  耶穌說禰的煩惱
[00:15:44.760 --> 00:15:46.280]  是禰一直以爲
[00:15:46.280 --> 00:15:48.680]  靈脩讀經祈禱
[00:15:48.680 --> 00:15:51.000]  就是禰靈命成長的因素
[00:15:51.000 --> 00:15:52.560]  但禰忘記了
[00:15:52.560 --> 00:15:55.800]  最重要的是我
[00:15:55.800 --> 00:15:56.960]  我愛禰
[00:15:56.960 --> 00:15:58.440]  耶穌這麼說
[00:15:58.440 --> 00:16:01.040]  我以極重的代價來救贖禰
[00:16:01.040 --> 00:16:04.640]  我恪無和禰團契相交
[00:16:04.640 --> 00:16:06.680]  因爲這樣的緣故
[00:16:06.680 --> 00:16:08.520]  我們不可以輕揮一段時間
[00:16:08.520 --> 00:16:10.440]  無論你懷着什麼的意念
[00:16:10.440 --> 00:16:14.400]  我很希望能夠和你深入的相交
[00:16:14.400 --> 00:16:15.400]  你知道嗎
[00:16:15.400 --> 00:16:16.880]  這個真理就是耶穌基督
[00:16:16.880 --> 00:16:18.320]  希望和我們每一個人
[00:16:18.320 --> 00:16:20.280]  都能夠團契相交
[00:16:20.280 --> 00:16:21.160]  祂與我
[00:16:21.160 --> 00:16:23.480]  我與祂一同喫飯
[00:16:23.480 --> 00:16:24.800]  一同坐席
[00:16:24.800 --> 00:16:26.280]  一同去看聖經
[00:16:26.280 --> 00:16:27.800]  一同去祈禱
[00:16:27.800 --> 00:16:29.120]  這就是靈脩
[00:16:29.120 --> 00:16:32.480]  去改變我們的生命的重要片段
[00:16:32.480 --> 00:16:34.640]  然而我們都能夠好好的
[00:16:34.640 --> 00:16:37.280]  同主去開放我們的心
[00:16:37.280 --> 00:16:40.720]  求主幫助我們
[00:16:40.720 --> 00:16:47.120]  我們看第二章的經文
[00:16:47.120 --> 00:16:48.640]  以夫所書三章
[00:16:48.640 --> 00:16:50.040]  十六至十七節
[00:16:50.040 --> 00:16:51.640]  我希望和大家讀完
[00:16:51.640 --> 00:16:53.160]  十八和十九節
[00:16:53.160 --> 00:16:53.720]  我們一起讀
[00:16:53.720 --> 00:16:55.720]  一二三
[00:16:55.720 --> 00:16:59.200]  爲要祂按着祂豐盛的榮耀
[00:16:59.200 --> 00:17:00.400]  食着祂的靈
[00:17:00.400 --> 00:17:02.280]  使你們內心的力量
[00:17:02.280 --> 00:17:03.960]  光強起來
[00:17:03.960 --> 00:17:05.480]  又要祂使基督
[00:17:05.480 --> 00:17:08.880]  因着你們的信住在你們心裏
[00:17:08.880 --> 00:17:12.280]  使你們既在愛中生根立基
[00:17:12.280 --> 00:17:14.480]  能夠和衆聖徒一同明白
[00:17:14.480 --> 00:17:18.440]  基督的愛是何等的長闊高深
[00:17:18.440 --> 00:17:21.360]  並知道這愛是超過人的知識
[00:17:21.360 --> 00:17:22.920]  所能測度的
[00:17:22.920 --> 00:17:26.760]  爲要使你們充滿神一切的奉承
[00:17:26.760 --> 00:17:29.760]  除了我們要開放我們的心
[00:17:29.760 --> 00:17:31.720]  讓耶穌基督去進入
[00:17:31.720 --> 00:17:34.880]  我們的心要去強壯起來
[00:17:34.880 --> 00:17:36.960]  堅固起來
