
[00:00:00.000 --> 00:00:03.500]  在過年前說八福相當好
[00:03:59.500 --> 00:04:04.500]  還是在天上的賞賜是大的
[00:04:04.500 --> 00:04:07.500]  究竟那個福氣是誰呢
[00:04:07.500 --> 00:04:10.500]  兩樣東西是不是相同呢
[00:04:10.500 --> 00:04:14.500]  我相信兩樣東西不是相同
[00:04:14.500 --> 00:04:16.500]  天國是你們的
[00:04:16.500 --> 00:04:18.500]  他們的就是福氣
[00:04:18.500 --> 00:04:20.500]  不過這個第八福呢
[00:04:20.500 --> 00:04:22.500]  是有額外的
[00:04:22.500 --> 00:04:26.500]  就是說在天上的賞賜是很大的
[00:04:26.500 --> 00:04:28.500]  還有一些bonus
[00:04:28.500 --> 00:04:30.500]  你知不知道馬雲
[00:04:30.500 --> 00:04:33.500]  他作為阿里巴巴的CEO
[00:04:33.500 --> 00:04:35.500]  他年尾的bonus是多少
[00:04:35.500 --> 00:04:38.500]  有沒有人看過這個新聞
[00:04:38.500 --> 00:04:40.500]  他薪金是多少
[00:04:40.500 --> 00:04:43.500]  你們在市場裡面都不知道
[00:04:43.500 --> 00:04:45.500]  獵頭公司找到你
[00:04:45.500 --> 00:04:47.500]  讓你去做馬雲接班人
[00:04:47.500 --> 00:04:50.500]  你都不懂得開價怎麼辦
[00:04:50.500 --> 00:04:53.500]  他剩下年尾的花紅bonus
[00:04:53.500 --> 00:04:56.500]  是三十二個月工資
[00:04:56.500 --> 00:04:58.500]  想不想
[00:04:58.500 --> 00:05:00.500]  大家都太大了
[00:05:00.500 --> 00:05:02.500]  不敢開價
[00:05:02.500 --> 00:05:04.500]  我在上海看報紙
[00:05:04.500 --> 00:05:09.500]  他年尾的bonus是三十二個月工資
[00:05:09.500 --> 00:05:11.500]  很厲害
[00:05:11.500 --> 00:05:14.500]  當然一個月的工資都不少
[00:05:14.500 --> 00:05:17.500]  這個天上賞賜是大的
[00:05:17.500 --> 00:05:19.500]  他的業績很好
[00:05:19.500 --> 00:05:21.500]  每年十一月一號
[00:05:21.500 --> 00:05:24.500]  這個叫做江郡節
[00:05:24.500 --> 00:05:26.500]  香港叫做夫妻節
[00:05:26.500 --> 00:05:29.500]  原來人家國外叫做大江郡節
[00:05:29.500 --> 00:05:32.500]  一月一號叫做小江郡節
[00:05:32.500 --> 00:05:34.500]  江郡是什麼
[00:05:34.500 --> 00:05:36.500]  未結婚那些
[00:05:36.500 --> 00:05:38.500]  江郡
[00:05:38.500 --> 00:05:40.500]  剛剛香港又將它調轉
[00:05:40.500 --> 00:05:42.500]  江郡節那天
[00:05:42.500 --> 00:05:44.500]  淘寶買的
[00:05:44.500 --> 00:05:48.500]  差不多接近他一年的收益
[00:05:48.500 --> 00:05:50.500]  不知道幾多個百分比
[00:05:50.500 --> 00:05:53.500]  所以他賺到這樣的話
[00:05:53.500 --> 00:05:54.500]  他一定
[00:05:54.500 --> 00:05:56.500]  公司因為的業績
[00:05:56.500 --> 00:05:58.500]  比他的bonus好大
[00:05:58.500 --> 00:06:00.500]  去年馬年
[00:06:00.500 --> 00:06:02.500]  所以
[00:06:02.500 --> 00:06:04.500]  馬化騰的騰訊
[00:06:04.500 --> 00:06:06.500]  馬雲的阿里巴巴
[00:06:06.500 --> 00:06:08.500]  都是業績相當好的
[00:06:08.500 --> 00:06:11.500]  而且在美國上市
[00:06:11.500 --> 00:06:13.500]  假如一個人
[00:06:13.500 --> 00:06:16.500]  是為上帝和為了真理
[00:06:16.500 --> 00:06:19.500]  而堅持受了這麼多苦的話
[00:06:19.500 --> 00:06:23.500]  不單止天國是他
[00:06:23.500 --> 00:06:26.500]  就是說他能夠轉入天國
[00:06:26.500 --> 00:06:28.500]  成為天國的一份子
[00:06:28.500 --> 00:06:29.500]  我相信
[00:06:29.500 --> 00:06:33.500]  還有一些賞賜是更大的
[00:06:33.500 --> 00:06:36.500]  比如我們看打網球
[00:06:36.500 --> 00:06:38.500]  網球
[00:06:38.500 --> 00:06:40.500]  打得好有一個叫
[00:06:40.500 --> 00:06:42.500]  Hall of Fame
[00:06:42.500 --> 00:06:44.500]  即是名人榜
[00:06:44.500 --> 00:06:47.500]  你打了多少次溫布頓
[00:06:47.500 --> 00:06:48.500]  進了多少
[00:06:48.500 --> 00:06:50.500]  所有的網球賽
[00:06:50.500 --> 00:06:52.500]  都進去了
[00:06:52.500 --> 00:06:53.500]  你就算退休
[00:06:53.500 --> 00:06:56.500]  都是名人榜裏面的一份子
[00:06:56.500 --> 00:07:00.500]  我相信天國也有一種名人榜
[00:07:00.500 --> 00:07:02.500]  如果不是的話
[00:07:02.500 --> 00:07:03.500]  殺人放火
[00:07:03.500 --> 00:07:05.500]  臨最後槍決前去信耶穌
[00:07:05.500 --> 00:07:09.500]  和一個畢生人為了真理
[00:07:09.500 --> 00:07:13.500]  而在工作上吃虧很多
[00:07:13.500 --> 00:07:15.500]  受同事的逼迫
[00:07:15.500 --> 00:07:16.500]  老闆的逼迫
[00:07:16.500 --> 00:07:18.500]  而不放棄真理的人
[00:07:18.500 --> 00:07:20.500]  那就很吃虧
[00:07:20.500 --> 00:07:22.500]  我相信是公平的
[00:07:22.500 --> 00:07:25.500]  有很多種不同的冠冕獎賞
[00:07:25.500 --> 00:07:27.500]  在天上恩著你
[00:07:27.500 --> 00:07:31.500]  愛上帝和堅持真理的付出
[00:07:31.500 --> 00:07:33.500]  是不會徒勞的
[00:07:33.500 --> 00:07:36.500]  所以說這種為而受迫迫的人
[00:07:36.500 --> 00:07:40.500]  而且是人因為主的緣故
[00:07:40.500 --> 00:07:41.500]  信仰的緣故
[00:07:41.500 --> 00:07:44.500]  辱罵你們
[00:07:44.500 --> 00:07:47.500]  以前信耶穌的人很少
[00:07:47.500 --> 00:07:48.500]  我記得
[00:07:48.500 --> 00:07:52.500]  我很年輕的時候
[00:07:52.500 --> 00:07:55.500]  去做暑期工
[00:07:55.500 --> 00:07:57.500]  暑期工在工廠裏面
[00:07:57.500 --> 00:08:01.500]  做一些未到合法年齡做的事
[00:08:01.500 --> 00:08:03.500]  那時候是很普遍的
[00:08:03.500 --> 00:08:05.500]  薪金又低很多
[00:08:05.500 --> 00:08:08.500]  成年人的薪金是一個價錢
[00:08:08.500 --> 00:08:10.500]  你年輕的暑期工
[00:08:10.500 --> 00:08:12.500]  做一個成年人同樣做的事
[00:08:12.500 --> 00:08:17.500]  價錢至少三分一甚至一半
[00:08:17.500 --> 00:08:20.500]  如果在今天的勞工法例來說
[00:08:20.500 --> 00:08:23.500]  那間工廠或者那間公司
[00:08:23.500 --> 00:08:24.500]  要被人告的
[00:08:24.500 --> 00:08:27.500]  那時候每個人都很盛行
[00:08:27.500 --> 00:08:29.500]  去做暑期工賺學費
[00:08:29.500 --> 00:08:32.500]  那些工人一起吃飯
[00:08:32.500 --> 00:08:33.500]  你祈禱的時候
[00:08:33.500 --> 00:08:35.500]  那些人看著你
[00:08:35.500 --> 00:08:36.500]  除了笑你
[00:08:36.500 --> 00:08:38.500]  你一祈禱
[00:08:38.500 --> 00:08:40.500]  張開眼睛
[00:08:40.500 --> 00:08:42.500]  渣都沒得整
[00:08:42.500 --> 00:08:45.500]  我們在圓桌上吃
[00:08:45.500 --> 00:08:46.500]  不是一盒一盒的
[00:08:46.500 --> 00:08:49.500]  有多少碟菜、湯、飯
[00:08:49.500 --> 00:08:50.500]  你一祈禱
[00:08:50.500 --> 00:08:51.500]  祈耐一點吧
[00:08:51.500 --> 00:08:52.500]  你這麼虔誠
[00:08:52.500 --> 00:08:53.500]  你起來
[00:08:53.500 --> 00:08:55.500]  吃白飯拌水
[00:08:55.500 --> 00:08:59.500]  碼頭飯和鹽水都沒有
[00:08:59.500 --> 00:09:02.500]  那你是吃虧很多的
[00:09:02.500 --> 00:09:03.500]  那個信仰
[00:09:03.500 --> 00:09:05.500]  在這裡和為二受逼迫
[00:09:05.500 --> 00:09:08.500]  有關的一些經文
[00:09:08.500 --> 00:09:11.500]  就是聖經告訴我們
[00:09:11.500 --> 00:09:12.500]  不但如此
[00:09:12.500 --> 00:09:15.500]  凡立志在耶穌基督裡面
[00:09:15.500 --> 00:09:17.500]  敬虔度日的
[00:09:17.500 --> 00:09:19.500]  也要受逼迫
[00:09:19.500 --> 00:09:20.500]  司徒彼得說
[00:09:20.500 --> 00:09:22.500]  學生不能高過先生
[00:09:22.500 --> 00:09:24.500]  那些人逼迫你們
[00:09:24.500 --> 00:09:27.500]  不是因為你和他不相配
[00:09:27.500 --> 00:09:29.500]  而是因為你的價值觀
[00:09:29.500 --> 00:09:31.500]  信仰和他不同
[00:09:31.500 --> 00:09:33.500]  他覺得在對比之下
[00:09:33.500 --> 00:09:35.500]  他受到威脅
[00:09:35.500 --> 00:09:37.500]  和在對比之下
[00:09:37.500 --> 00:09:39.500]  他是被貶下來
[00:09:39.500 --> 00:09:41.500]  你是有道德光環
[00:09:41.500 --> 00:09:42.500]  你是高超的
[00:09:42.500 --> 00:09:44.500]  我是不行的
[00:09:44.500 --> 00:09:45.500]  因此
[00:09:45.500 --> 00:09:48.500]  人因著我的緣故
[00:09:48.500 --> 00:09:49.500]  就要用你們
[00:09:49.500 --> 00:09:51.500]  詆毀你們的人格
[00:09:51.500 --> 00:09:52.500]  逼迫你們
[00:09:52.500 --> 00:09:54.500]  排擠你們
[00:09:54.500 --> 00:09:55.500]  捏造各種壞話
[00:09:55.500 --> 00:09:56.500]  毀謗
[00:09:56.500 --> 00:09:58.500]  毀謗的意思就是抹黑你們
[00:09:58.500 --> 00:10:01.500]  讓你們沒有這種道德光環
[00:10:01.500 --> 00:10:02.500]  在那裡
[00:10:02.500 --> 00:10:03.500]  他說
[00:10:03.500 --> 00:10:06.500]  如果因為是主的緣故
[00:10:06.500 --> 00:10:08.500]  如果不是因為主的緣故
[00:10:08.500 --> 00:10:09.500]  就沒得說了
[00:10:09.500 --> 00:10:11.500]  如果因為主的緣故
[00:10:11.500 --> 00:10:14.500]  你堅持受到這些東西
[00:10:14.500 --> 00:10:16.500]  在天上的獎賞是大的
[00:10:16.500 --> 00:10:18.500]  而且說以前的先知
[00:10:18.500 --> 00:10:20.500]  都經歷這些事
[00:10:20.500 --> 00:10:22.500]  使徒彼得說
[00:10:22.500 --> 00:10:26.500]  凡立志跟隨耶穌基督的人
[00:10:26.500 --> 00:10:29.500]  就要按他的腳蹤來走
[00:10:29.500 --> 00:10:31.500]  耶穌背負十字架
[00:10:31.500 --> 00:10:34.500]  耶穌經歷過世人的詆毀各樣東西
[00:10:34.500 --> 00:10:37.500]  我們作為他的門徒
[00:10:37.500 --> 00:10:39.500]  我們也沒辦法逃避
[00:10:39.500 --> 00:10:41.500]  因為信仰的緣故
[00:10:41.500 --> 00:10:43.500]  別人將我們邊緣化
[00:10:43.500 --> 00:10:45.500]  但我們要記得一件事
[00:10:45.500 --> 00:10:48.500]  神自己應許
[00:10:48.500 --> 00:10:51.500]  我們能夠進入神的國
[00:10:51.500 --> 00:10:52.500]  以及
[00:10:52.500 --> 00:10:56.500]  應許我們在天上的獎賞是大的
[00:10:56.500 --> 00:10:57.500]  所以
[00:10:57.500 --> 00:10:58.500]  在這裡說
[00:10:58.500 --> 00:10:59.500]  如果因為你的
[00:10:59.500 --> 00:11:03.500]  在馬可福音第十章說
[00:11:03.500 --> 00:11:07.500]  如果因為我和福音的緣故
[00:11:07.500 --> 00:11:08.500]  撇下房屋
[00:11:08.500 --> 00:11:12.500]  兄弟姐妹父母兒女田地
[00:11:12.500 --> 00:11:14.500]  他說沒有不在今世
[00:11:14.500 --> 00:11:16.500]  只有八倍
[00:11:16.500 --> 00:11:17.500]  原來所應許的福氣
[00:11:17.500 --> 00:11:20.500]  不僅是來生
[00:11:20.500 --> 00:11:22.500]  一個愛神
[00:11:22.500 --> 00:11:25.500]  一個堅持真理的人
[00:11:25.500 --> 00:11:26.500]  上帝說
[00:11:26.500 --> 00:11:29.500]  那種報應和福氣
[00:11:29.500 --> 00:11:32.500]  是今生就能夠體驗
[00:11:32.500 --> 00:11:34.500]  我記得我在大家當中
[00:11:34.500 --> 00:11:36.500]  說過一些例子
[00:11:36.500 --> 00:11:38.500]  有兩間玩具廠
[00:11:38.500 --> 00:11:39.500]  一個是基督徒
[00:11:39.500 --> 00:11:41.500]  一個是不基督徒
[00:11:41.500 --> 00:11:43.500]  為了要申請麥當勞
[00:11:43.500 --> 00:11:49.500]  將一張玩具贈品的訂單給他
[00:11:49.500 --> 00:11:51.500]  麥當勞你吃的那些兒童餐
[00:11:51.500 --> 00:11:53.500]  不是有很多公仔菜嗎
[00:11:53.500 --> 00:11:55.500]  如果你接到那張訂單
[00:11:55.500 --> 00:11:57.500]  就長期犯票
[00:11:57.500 --> 00:11:58.500]  那麼
[00:11:58.500 --> 00:11:59.500]  當你在國內開廠
[00:11:59.500 --> 00:12:00.500]  你要申報
[00:12:00.500 --> 00:12:02.500]  美國那種條例
[00:12:02.500 --> 00:12:03.500]  就問你
[00:12:03.500 --> 00:12:06.500]  你有沒有用童工
[00:12:06.500 --> 00:12:07.500]  如果有
[00:12:07.500 --> 00:12:08.500]  違反人權
[00:12:08.500 --> 00:12:10.500]  不會
[00:12:10.500 --> 00:12:11.500]  你用那些漆
[00:12:11.500 --> 00:12:12.500]  有沒有毒品
[00:12:12.500 --> 00:12:14.500]  應不應該考驗
[00:12:14.500 --> 00:12:15.500]  還有
[00:12:15.500 --> 00:12:16.500]  你有沒有超時
[00:12:16.500 --> 00:12:18.500]  要那些工人工作
[00:12:18.500 --> 00:12:19.500]  你有沒有好的環境
[00:12:19.500 --> 00:12:21.500]  等等
[00:12:21.500 --> 00:12:23.500]  那個基督徒玩具商
[00:12:23.500 --> 00:12:24.500]  就覺得
[00:12:24.500 --> 00:12:26.500]  他有些事情做不足
[00:12:26.500 --> 00:12:28.500]  但是他誠實去報
[00:12:28.500 --> 00:12:30.500]  那個不是基督徒的玩具商
[00:12:30.500 --> 00:12:31.500]  他說
[00:12:31.500 --> 00:12:32.500]  拿這個訂單
[00:12:32.500 --> 00:12:33.500]  蓋上蓋上掃下
[00:12:33.500 --> 00:12:35.500]  這個地毯底才算
[00:12:35.500 --> 00:12:36.500]  結果
[00:12:36.500 --> 00:12:37.500]  那個誠實的人
[00:12:37.500 --> 00:12:38.500]  就拿不到這張訂單
[00:12:38.500 --> 00:12:39.500]  不誠實的人
[00:12:39.500 --> 00:12:41.500]  就拿了一張
[00:12:41.500 --> 00:12:42.500]  非常的漂亮
[00:12:42.500 --> 00:12:44.500]  很大的訂單
[00:12:44.500 --> 00:12:45.500]  那麼你說
[00:12:45.500 --> 00:12:47.500]  基督徒是不是吃虧很多呢
[00:12:47.500 --> 00:12:48.500]  怎麼不知
[00:12:48.500 --> 00:12:51.500]  十年後一個翻天
[00:12:51.500 --> 00:12:52.500]  十年後
[00:12:52.500 --> 00:12:54.500]  原來這間製造玩具
[00:12:54.500 --> 00:12:57.500]  美國的承辦商
[00:12:57.500 --> 00:12:59.500]  被揭發
[00:12:59.500 --> 00:13:01.500]  當時我看香港報紙就看到
[00:13:01.500 --> 00:13:02.500]  就說
[00:13:02.500 --> 00:13:04.500]  他的家族
[00:13:04.500 --> 00:13:05.500]  是怎樣呢
[00:13:05.500 --> 00:13:06.500]  扮很多人
[00:13:06.500 --> 00:13:07.500]  用很多獎品券
[00:13:07.500 --> 00:13:08.500]  拿了這些東西
[00:13:08.500 --> 00:13:09.500]  然後去賣
[00:13:09.500 --> 00:13:10.500]  被麥當勞發現了
[00:13:10.500 --> 00:13:13.500]  停止和罰款
[00:13:13.500 --> 00:13:15.500]  就停止罰款破產
[00:13:15.500 --> 00:13:16.500]  破產那怎麼辦呢
[00:13:16.500 --> 00:13:18.500]  國內所有
[00:13:18.500 --> 00:13:20.500]  拿到這個玩具單的公司
[00:13:20.500 --> 00:13:23.500]  一毫子都拿不到
[00:13:23.500 --> 00:13:24.500]  結果
[00:13:24.500 --> 00:13:26.500]  以為拿到長期飯票
[00:13:26.500 --> 00:13:27.500]  那間公司
[00:13:27.500 --> 00:13:29.500]  清盤破產
[00:13:29.500 --> 00:13:34.500]  解散數以千計論萬的員工
[00:13:34.500 --> 00:13:35.500]  而那間
[00:13:35.500 --> 00:13:36.500]  誠實
[00:13:36.500 --> 00:13:38.500]  來到申報的公司
[00:13:38.500 --> 00:13:40.500]  雖然當時
[00:13:40.500 --> 00:13:41.500]  競爭上輸蝕
[00:13:41.500 --> 00:13:44.500]  他專心做他原本有的東西
[00:13:44.500 --> 00:13:46.500]  竟然在十年之間
[00:13:46.500 --> 00:13:47.500]  起了身
[00:13:47.500 --> 00:13:48.500]  而且
[00:13:48.500 --> 00:13:51.500]  在行業裏面成功
[00:13:51.500 --> 00:13:52.500]  所以呢
[00:13:52.500 --> 00:13:53.500]  神
[00:13:53.500 --> 00:13:55.500]  應許我們的東西
[00:13:55.500 --> 00:13:56.500]  你不要說
[00:13:56.500 --> 00:13:57.500]  若然未報
[00:13:57.500 --> 00:13:58.500]  時辰未到
[00:13:58.500 --> 00:13:59.500]  是的
[00:13:59.500 --> 00:14:00.500]  來生先報
[00:14:00.500 --> 00:14:02.500]  不用那麼遠
[00:14:02.500 --> 00:14:03.500]  你不要說
[00:14:03.500 --> 00:14:04.500]  中國人
[00:14:04.500 --> 00:14:05.500]  連聖經這裏說
[00:14:05.500 --> 00:14:08.500]  他説是什麽呢
[00:14:08.500 --> 00:14:09.500]  他説你們
[00:14:09.500 --> 00:14:12.500]  一定在今世裏面
[00:14:12.500 --> 00:14:13.500]  得到八倍
[00:14:13.500 --> 00:14:15.500]  八倍的報應是什麽呢
[00:14:15.500 --> 00:14:16.500]  房屋
[00:14:16.500 --> 00:14:17.500]  弟兄
[00:14:17.500 --> 00:14:18.500]  姐妹
[00:14:18.500 --> 00:14:19.500]  母親
[00:14:19.500 --> 00:14:20.500]  兒女
[00:14:20.500 --> 00:14:21.500]  田地
[00:14:21.500 --> 00:14:24.500]  在來生和今生裏面
[00:14:24.500 --> 00:14:27.500]  都要經歷到上帝的祝福
[00:14:27.500 --> 00:14:28.500]  我做牧師
[00:14:28.500 --> 00:14:29.500]  佔平四十年
[00:14:29.500 --> 00:14:31.500]  若然處許我
[00:14:31.500 --> 00:14:33.500]  我就將快退休
[00:14:33.500 --> 00:14:36.500]  看盡很多人生的經歷
[00:14:36.500 --> 00:14:38.500]  看很多人的出世
[00:14:38.500 --> 00:14:39.500]  看很多人結婚
[00:14:39.500 --> 00:14:42.500]  看很多人去世
[00:14:42.500 --> 00:14:45.500]  數以百計的安息禮拜
[00:14:45.500 --> 00:14:46.500]  看他們的人生
[00:14:46.500 --> 00:14:49.500]  看他們的生平
[00:14:49.500 --> 00:14:51.500]  我今晚要負責
[00:14:51.500 --> 00:14:53.500]  一個喪禮
[00:14:53.500 --> 00:14:55.500]  就是他的家人在加拿大飛來
[00:14:55.500 --> 00:14:59.500]  他是樓下那間萬寧的始創人
[00:14:59.500 --> 00:15:03.500]  當時在加拿大開始
[00:15:03.500 --> 00:15:05.500]  很有生意頭腦
[00:15:05.500 --> 00:15:08.500]  這個人是
[00:15:08.500 --> 00:15:12.500]  我記得好像是這個禮拜
[00:15:12.500 --> 00:15:16.500]  報紙是成板那麽大的一個
[00:15:16.500 --> 00:15:21.500]  有一次我坐車去到銅鑼灣那邊
[00:15:21.500 --> 00:15:25.500]  要轉入香港仔隧道那邊
[00:15:25.500 --> 00:15:27.500]  有一個大廈一面牆
[00:15:27.500 --> 00:15:28.500]  我不知道你們有沒有發覺
[00:15:28.500 --> 00:15:31.500]  整面牆賣了幾個禮拜
[00:15:31.500 --> 00:15:33.500]  原來一個隱形富豪
[00:15:33.500 --> 00:15:35.500]  他是專門投資物業的
[00:15:35.500 --> 00:15:37.500]  去世他造為很多人
[00:15:37.500 --> 00:15:39.500]  他單單登報紙
[00:15:39.500 --> 00:15:41.500]  直接在他的物業那裏
[00:15:41.500 --> 00:15:44.500]  弄一個很大幅的
[00:15:44.500 --> 00:15:46.500]  富民的廣告
[00:15:46.500 --> 00:15:48.500]  這些很厲害吧
[00:15:48.500 --> 00:15:50.500]  夠厲害吧
[00:15:50.500 --> 00:15:53.500]  有些人是蓋國旗的
[00:15:53.500 --> 00:15:55.500]  中央派人下來
[00:15:55.500 --> 00:15:59.500]  香港由特首到首富都要扶救
[00:15:59.500 --> 00:16:01.500]  坐在那裏
[00:16:01.500 --> 00:16:03.500]  風光了吧
[00:16:03.500 --> 00:16:05.500]  但也有很多在歷史裏面
[00:16:05.500 --> 00:16:08.500]  你讀歷史書讀到的人
[00:16:08.500 --> 00:16:11.500]  是躲在殯儀館一個暗角
[00:16:11.500 --> 00:16:13.500]  不單止報紙不賣
[00:16:13.500 --> 00:16:16.500]  所有的人都不通知
[00:16:16.500 --> 00:16:19.500]  只有直系的親屬來出席
[00:16:19.500 --> 00:16:21.500]  因為在歷史裏面
[00:16:21.500 --> 00:16:24.500]  人認為他是罪人
[00:16:24.500 --> 00:16:28.500]  所以當你看見這些人生百態的時候
[00:16:28.500 --> 00:16:30.500]  你就會知道
[00:16:30.500 --> 00:16:33.500]  人生不只是表面上的得失
[00:16:33.500 --> 00:16:35.500]  而是長遠甚至
[00:16:35.500 --> 00:16:39.500]  基督徒相信有來生體永恆的時候
[00:16:39.500 --> 00:16:42.500]  你不是爭一時之氣
[00:16:42.500 --> 00:16:44.500]  和打一時之間這場仗
[00:16:44.500 --> 00:16:46.500]  那種的福
[00:16:46.500 --> 00:16:48.500]  基督徒的福
[00:16:48.500 --> 00:16:52.500]  和一般中國人的福
[00:16:52.500 --> 00:16:55.500]  不同地方有兩個點
[00:16:55.500 --> 00:16:59.500]  第一是物質和非物質
[00:16:59.500 --> 00:17:02.500]  是今生和來生
[00:17:02.500 --> 00:17:06.500]  中國人的福大部分是物質性
[00:17:06.500 --> 00:17:08.500]  和今生
[00:17:08.500 --> 00:17:12.500]  但基督徒的福不單止是今生物質
[00:17:12.500 --> 00:17:16.500]  也講到非物質和來生
[00:17:16.500 --> 00:17:19.500]  這就是很特別的地方
[00:17:19.500 --> 00:17:22.500]  除此之外我們看見
[00:17:22.500 --> 00:17:24.500]  聖經說到
[00:17:24.500 --> 00:17:27.500]  八福裏面有兩個福
[00:17:27.500 --> 00:17:29.500]  那個福氣是相同的
[00:17:29.500 --> 00:17:31.500]  就是第一個福
