
[00:00:00.000 --> 00:00:04.520]  今天我們會講《使徒行轉》第十二章
[00:09:16.680 --> 00:09:20.640]  人的盡頭就是神的起頭
[00:09:20.640 --> 00:09:22.600]  當我們靠著神的力量
[00:09:22.600 --> 00:09:24.240]  做到我們做不到的事
[00:09:24.240 --> 00:09:27.640]  就能夠彰顯出神的大能
[00:09:27.640 --> 00:09:30.760]  你說:不是啊,牧師
[00:09:30.760 --> 00:09:32.640]  我沒有什麼我做不到的
[00:09:32.640 --> 00:09:34.800]  我樣樣都做到
[00:09:34.800 --> 00:09:36.760]  如果真的這樣的時候
[00:09:36.760 --> 00:09:41.680]  可能你是沒有為神去做更大的事
[00:09:41.680 --> 00:09:44.760]  William Carey他曾經說過
[00:09:44.760 --> 00:09:47.320]  要期待更大的事
[00:09:47.320 --> 00:09:50.320]  要為神嘗試更大的事
[00:09:50.320 --> 00:09:51.480]  如果我們發覺
[00:09:51.480 --> 00:09:54.200]  我們什麼都做到靠自己的能力
[00:09:54.200 --> 00:10:00.720]  可能就是我們沒有為神來做更大的事
[00:10:00.720 --> 00:10:06.560]  彼得他日後會寫了《彼得前後書》
[00:10:06.560 --> 00:10:09.200]  他在書《彼得前書》引用了
[00:10:09.200 --> 00:10:13.520]  詩篇的三十四篇 十五至十六節
[00:10:13.520 --> 00:10:17.680]  經文說 因為主的眼看顧二人
[00:10:17.680 --> 00:10:20.400]  主的耳聽他們的祈禱
[00:10:20.400 --> 00:10:24.840]  唯有恆惡的人主向他們辯念
[00:10:24.840 --> 00:10:27.680]  彼得前書的三章十二節
[00:10:27.680 --> 00:10:29.440]  在這一節的經文給了我們
[00:10:29.440 --> 00:10:32.280]  有三個很寶貴的應許
[00:10:32.280 --> 00:10:33.360]  是什麼?
[00:10:33.360 --> 00:10:37.000]  第一 神是看到我們的苦難
[00:10:37.000 --> 00:10:38.800]  就算我們在絕境
[00:10:38.800 --> 00:10:41.640]  就算我們在絕望的情形當中
[00:10:41.640 --> 00:10:43.960]  神是知道的
[00:10:43.960 --> 00:10:47.920]  第二 神是聽我們的禱告
[00:10:47.920 --> 00:10:53.800]  第三 神甚至是會處置我們的敵人
[00:10:53.800 --> 00:10:57.320]  給了我們有三個很寶貴的應許
[00:10:57.320 --> 00:11:01.400]  所以我們不怕為神來做更大的事
[00:11:01.400 --> 00:11:04.960]  期待更大的事
[00:11:04.960 --> 00:11:07.760]  很多時神就是將我們放在一個
[00:11:07.760 --> 00:11:11.640]  我們沒有可能自己解決問題的地方
[00:11:11.640 --> 00:11:14.000]  為什麼神要這樣做?
[00:11:14.000 --> 00:11:18.920]  就是因為他要我們全心全意來依靠他
[00:11:18.920 --> 00:11:20.400]  有很多時你有沒有發覺
[00:11:20.400 --> 00:11:22.760]  真的沒有可能自己做任何事
[00:11:22.760 --> 00:11:23.960]  沒有東西可以做
[00:11:23.960 --> 00:11:27.480]  你就只可以求神 依靠神
[00:11:27.480 --> 00:11:29.160]  第二個原因
[00:11:29.160 --> 00:11:32.280]  就是當我們靠著神的能力
[00:11:32.280 --> 00:11:33.920]  能夠勝過這一切
[00:11:33.920 --> 00:11:36.400]  就能夠彰顯出神的大能
[00:11:36.400 --> 00:11:38.280]  將榮耀歸給他
[00:11:38.280 --> 00:11:41.040]  所以神很多時是容許我們
[00:11:41.040 --> 00:11:45.240]  處於絕境或者絕望的當中
[00:11:45.240 --> 00:11:46.480]  但我們不用怕
[00:11:46.480 --> 00:11:48.960]  剛才我們說有三個應許
[00:11:48.960 --> 00:11:52.360]  第一個就是神會看顧我們
[00:11:52.360 --> 00:11:54.520]  主的眼看顧異人
[00:11:54.520 --> 00:11:56.960]  彼得前書的三章十二節
[00:11:56.960 --> 00:11:58.360]  神是會看緊我們
[00:11:58.360 --> 00:12:00.800]  不會讓我們有閃失
[00:12:00.800 --> 00:12:03.080]  無論目前的環境
[00:12:03.080 --> 00:12:05.200]  你覺得是多麼令你失望
[00:12:05.200 --> 00:12:08.760]  無論你的試驗有多艱難
[00:12:08.760 --> 00:12:11.960]  但神仍然坐在祂的寶座上
[00:12:11.960 --> 00:12:13.840]  神仍然掌權
[00:12:13.840 --> 00:12:16.240]  我們要記得這一點
[00:12:16.240 --> 00:12:17.760]  雖然我們不知道
[00:12:17.760 --> 00:12:20.480]  神用什麼辦法來幫助我們
[00:12:20.480 --> 00:12:22.960]  但我們知道神的辦法
[00:12:22.960 --> 00:12:28.000]  神的旨意永遠是最好的
[00:12:28.000 --> 00:12:32.480]  不單止祂是看到我們的苦難
[00:12:32.480 --> 00:12:35.040]  祂也是聽我們的禱告
[00:12:35.040 --> 00:12:37.280]  彼得前書的三章十二節
[00:12:37.280 --> 00:12:40.600]  主的義聽他們的祈禱
[00:12:40.600 --> 00:12:44.200]  明天彼得就會被審判
[00:12:44.200 --> 00:12:46.800]  很可能他就會連命都沒有
[00:12:46.800 --> 00:12:51.720]  所以教會是徹徹地為他來禱告
[00:12:51.720 --> 00:12:56.040]  在使徒行傳的十二章是一個轉捩點
[00:12:56.040 --> 00:12:59.360]  當教會發覺他們沒有事情可以做的時候
[00:12:59.360 --> 00:13:01.840]  他們就開始禱告
[00:13:01.840 --> 00:13:05.960]  千萬不要小看一個教會的禱告
[00:13:05.960 --> 00:13:09.840]  我時時都說我們粵語堂的人數不是那麼多
[00:13:09.840 --> 00:13:12.760]  但我們的禱告是很有力量的
[00:13:12.760 --> 00:13:16.080]  當一間教會禱告的時候
[00:13:16.080 --> 00:13:19.040]  我們看到三件事發生
[00:13:19.040 --> 00:13:20.840]  第一件是什麼?
[00:13:20.840 --> 00:13:22.960]  是合一的禱告
[00:13:22.960 --> 00:13:25.520]  在使徒行傳的十二章五節
[00:13:25.520 --> 00:13:28.960]  說:於是彼得被困在監獄
[00:13:28.960 --> 00:13:32.640]  教會卻為他徹徹地禱告神
[00:13:32.640 --> 00:13:34.320]  他們在哪裡禱告?
[00:13:34.320 --> 00:13:37.800]  在馬可媽媽瑪利亞的家裡
[00:13:37.800 --> 00:13:39.640]  在那裡經文說
[00:13:39.640 --> 00:13:43.360]  「在那裡有好些人聚集禱告」
[00:13:43.360 --> 00:13:46.200]  使徒行傳的十二章十二節
[00:13:46.200 --> 00:13:50.200]  大家不單止是為了同一件事來禱告
[00:13:50.200 --> 00:13:55.440]  這個禱告也是團結了所有禱告的弟兄姊妹
[00:13:55.440 --> 00:13:57.360]  所以當我們禱告的時候
[00:13:57.360 --> 00:14:00.440]  就表現出我們的合一
[00:14:00.440 --> 00:14:06.080]  第二件事就是這個不住的禱告
[00:14:06.080 --> 00:14:08.360]  很多的神學家都說
[00:14:08.360 --> 00:14:12.080]  當彼得被天使救他出監獄的時候
[00:14:12.080 --> 00:14:15.000]  是凌晨三、四點鐘
[00:14:15.000 --> 00:14:17.320]  彼得去到這個禱告會
[00:14:17.320 --> 00:14:19.240]  告訴弟兄姊妹
[00:14:19.240 --> 00:14:21.640]  你們的禱告神實現了
[00:14:21.640 --> 00:14:24.560]  是凌晨三點至四點
[00:14:24.560 --> 00:14:27.000]  他們什麼時候開始禱告?
[00:14:27.000 --> 00:14:32.320]  很可能就像我們這樣五、六點鐘下班
[00:14:32.320 --> 00:14:34.080]  回家洗個澡
[00:14:34.080 --> 00:14:35.600]  吃晚飯
[00:14:35.600 --> 00:14:37.240]  我們粵語堂的禱告會
[00:14:37.240 --> 00:14:39.480]  就是每個星期三的八點鐘
[00:14:39.480 --> 00:14:42.400]  又在這裡做廣告
[00:14:42.400 --> 00:14:44.400]  所以相信他們的禱告會
[00:14:44.400 --> 00:14:46.680]  也是八點鐘開始
[00:14:46.680 --> 00:14:48.760]  一直禱告到幾點?
[00:14:48.760 --> 00:14:51.480]  凌晨三、四點鐘
[00:14:51.480 --> 00:14:54.520]  你說他們是不是不住的禱告?
[00:14:54.520 --> 00:14:56.160]  第三點呢
[00:14:56.160 --> 00:14:58.360]  是徹徹的禱告
[00:14:58.360 --> 00:15:02.760]  在《術語使徒行傳》的十二章五節
[00:15:02.760 --> 00:15:06.600]  我們知道路加是醫生
[00:15:06.600 --> 00:15:09.880]  所以他用了一個醫學上的名詞
[00:15:09.880 --> 00:15:11.240]  徹徹的禱告
[00:15:11.240 --> 00:15:13.760]  徹徹這個字是什麼意思?
[00:15:13.760 --> 00:15:15.840]  醫學上就是拉長
[00:15:15.840 --> 00:15:18.560]  拉緊肌肉的意思
[00:15:18.560 --> 00:15:22.520]  你能不能想像那些弟兄姊妹在禱告會
[00:15:22.520 --> 00:15:24.400]  禱告到肉緊的時候
[00:15:24.400 --> 00:15:25.640]  張開兩隻手
[00:15:25.640 --> 00:15:27.320]  拉長了肌肉
[00:15:27.320 --> 00:15:29.120]  神啊!你要救彼得啊!
[00:15:29.120 --> 00:15:30.880]  我們已經失去了牙角
[00:15:30.880 --> 00:15:33.400]  你一定要救彼得啊!
[00:15:33.400 --> 00:15:34.880]  所以我們看到
[00:15:34.880 --> 00:15:36.440]  禱告是怎樣的?
[00:15:36.440 --> 00:15:38.280]  合一的禱告
[00:15:38.280 --> 00:15:40.560]  禱告是不住的禱告
[00:15:40.560 --> 00:15:45.240]  禱告還是徹徹的禱告
[00:15:45.240 --> 00:15:48.080]  彼得在《術語使徒行傳》裡面
[00:15:48.080 --> 00:15:50.640]  三次是睡著覺
[00:15:50.640 --> 00:15:52.640]  第一次是什麼時候?
[00:15:52.640 --> 00:15:54.480]  登山變象
[00:15:54.480 --> 00:15:58.200]  《路加福音》的九章三十二節
[00:15:58.200 --> 00:16:01.280]  喂!登山變象那麼精彩
[00:16:01.280 --> 00:16:03.240]  充滿神的榮耀
[00:16:03.240 --> 00:16:05.480]  彼得居然可以睡著
[00:16:05.480 --> 00:16:07.320]  這個就是彼得
[00:16:07.320 --> 00:16:08.880]  第二次呢
[00:16:08.880 --> 00:16:11.840]  當耶穌基督去到赫西瑪利縣
[00:16:11.840 --> 00:16:14.000]  叫那些門徒看清楚
[00:16:14.000 --> 00:16:15.800]  我去禱告了
[00:16:15.800 --> 00:16:16.920]  三次回來
[00:16:16.920 --> 00:16:18.920]  那些門徒都睡著了
[00:16:18.920 --> 00:16:23.400]  這件事記載在全部四福音裡面都有記載
[00:16:23.400 --> 00:16:27.680]  但尤其在馬太、馬可和《路加》都告訴我們
[00:16:27.680 --> 00:16:30.880]  那些門徒三次睡著了
[00:16:30.880 --> 00:16:33.720]  這兩次彼得都不應該睡覺
[00:16:33.720 --> 00:16:35.200]  他也睡著了
[00:16:35.200 --> 00:16:37.160]  第三次呢
[00:16:37.160 --> 00:16:39.120]  是不可能睡著
[00:16:39.120 --> 00:16:40.280]  不是不應該
[00:16:40.280 --> 00:16:42.040]  這次是不可能睡著
[00:16:42.040 --> 00:16:43.520]  他也睡著
[00:16:43.520 --> 00:16:45.840]  為什麼不可能睡著呢?
[00:16:45.840 --> 00:16:48.160]  換作你和我
[00:16:48.160 --> 00:16:50.280]  有兩個士兵鎖著
[00:16:50.280 --> 00:16:52.960]  一左一右
[00:16:52.960 --> 00:16:56.600]  明天就可能提你出去審判處斬
[00:16:56.600 --> 00:16:58.480]  睡不睡得著?
[00:16:58.480 --> 00:17:00.480]  我想我就睡不著了
[00:17:00.480 --> 00:17:03.560]  但是彼得仍然都睡得著
[00:17:03.560 --> 00:17:05.840]  三次他都睡著了
[00:17:05.840 --> 00:17:08.000]  天使去到監獄的時候
[00:17:08.000 --> 00:17:10.840]  彼得睡得很熟
[00:17:10.840 --> 00:17:12.720]  他要拍彼得的肋膀
[00:17:12.720 --> 00:17:16.480]  才能夠叫醒彼得
[00:17:16.480 --> 00:17:19.040]  有很多人說
[00:17:19.040 --> 00:17:23.240]  你也說牧師第三次入獄
[00:17:23.240 --> 00:17:25.800]  對他來說是家常便飯
[00:17:25.800 --> 00:17:27.320]  當作吃生菜
[00:17:27.320 --> 00:17:30.080]  所以就睡得著
[00:17:30.080 --> 00:17:31.640]  但是其實他這次入獄
[00:17:31.640 --> 00:17:34.520]  和他前面兩次是很不同的
[00:17:34.520 --> 00:17:37.800]  前面兩次都有其他的門徒
[00:17:37.800 --> 00:17:39.240]  和他一起入獄
[00:17:39.240 --> 00:17:41.400]  這次他是一個人
[00:17:41.400 --> 00:17:44.760]  前面兩次神也很快救了他出來
[00:17:44.760 --> 00:17:46.920]  這次是等了很久
[00:17:46.920 --> 00:17:51.680]  要逾越節之後才拘捕他出來審判
[00:17:51.680 --> 00:17:54.920]  前面兩次他都是意氣高昂
[00:17:54.920 --> 00:17:57.920]  講了一篇道有幾千人信主
[00:17:57.920 --> 00:17:59.960]  你拘捕我坐牢就坐牢吧
[00:17:59.960 --> 00:18:01.320]  他都不知道多開心
[00:18:01.320 --> 00:18:03.360]  意氣風發
[00:18:03.360 --> 00:18:06.440]  這次他意氣消沉
[00:18:06.440 --> 00:18:09.720]  因為他的親密戰友
[00:18:09.720 --> 00:18:11.680]  他的好朋友瓦割
[00:18:11.680 --> 00:18:13.880]  已經被處斬
[00:18:13.880 --> 00:18:16.360]  你想想他的意志是有多消沉
[00:18:16.360 --> 00:18:20.080]  下一個就會輪到他
[00:18:20.080 --> 00:18:23.040]  為什麼給得這麼大的信心
[00:18:23.040 --> 00:18:25.320]  我相信是有三個原因
[00:18:25.320 --> 00:18:28.040]  以致他能夠睡得著
[00:18:28.040 --> 00:18:29.720]  第一就是他知道
[00:18:29.720 --> 00:18:33.560]  有人正徹徹為他來禱告
[00:18:33.560 --> 00:18:39.000]  教會已經晝夜不停地為他禱告了一個星期
[00:18:39.000 --> 00:18:43.000]  所以他知道有人禱告是來托著自己
[00:18:43.000 --> 00:18:45.320]  讓他有平安
[00:18:45.320 --> 00:18:47.080]  第二個原因
[00:18:47.080 --> 00:18:51.800]  就是因為禱告時時都會提醒我們神的話語
[00:18:51.800 --> 00:18:53.320]  神的應許
[00:18:53.320 --> 00:18:57.040]  我曾經講過一篇道叫做禱告的智慧
[00:18:57.040 --> 00:19:00.880]  就是教我們用神的話語來禱告
[00:19:00.880 --> 00:19:04.440]  神的話語時時都會給我們安慰
[00:19:04.440 --> 00:19:06.960]  例如在詩篇的三章五節
[00:19:06.960 --> 00:19:13.160]  詩人說:「我躺下睡覺,我醒著,耶和華都保佑我。」
[00:19:13.160 --> 00:19:17.640]  詩篇四章八節說:「我必安然躺下睡覺,
[00:19:17.640 --> 00:19:22.760]  因為獨有祢,耶和華使我安然居住。」
[00:19:22.760 --> 00:19:25.800]  而日後彼得在他自己的書信
[00:19:25.800 --> 00:19:28.160]  彼得前書的五章七節
[00:19:28.160 --> 00:19:29.680]  彼得提醒我們
[00:19:29.680 --> 00:19:33.200]  「你們要將一切的憂慮卸給神,
[00:19:33.200 --> 00:19:35.680]  因為他顧念你們。」
[00:19:35.680 --> 00:19:39.280]  神的話語時時都會給我們安慰
[00:19:39.280 --> 00:19:40.520]  所以彼得
[00:19:40.520 --> 00:19:43.280]  不單止第一,他知道有人為他禱告
[00:19:43.280 --> 00:19:47.160]  第二,他知道神的話語是確實的
[00:19:47.160 --> 00:19:52.240]  第三,因為耶穌基督曾經應許他
[00:19:52.240 --> 00:19:55.360]  說他沒有死得那麼快
[00:19:55.360 --> 00:19:56.760]  記不記得這件事?
[00:19:56.760 --> 00:19:58.560]  耶穌復活之後
[00:19:58.560 --> 00:20:01.480]  彼得指著約翰問耶穌
[00:20:01.480 --> 00:20:03.640]  這個人將來會怎樣?
[00:20:03.640 --> 00:20:05.960]  耶穌說:「你不要理別人怎樣,
[00:20:05.960 --> 00:20:08.680]  你來跟從我。」
[00:20:08.680 --> 00:20:12.040]  耶穌應許他將會活到年老
[00:20:12.040 --> 00:20:14.000]  然後為主殉道
