
[00:00:00.000 --> 00:00:04.280]  感恩今天能跟大家分享上帝的話語
[00:05:05.760 --> 00:05:07.840]  他們告訴我這個世界的智慧
[00:05:07.840 --> 00:05:10.320]  這個世界的道德和論理
[00:05:10.320 --> 00:05:13.440]  《創世紀》不是小小的故事
[00:05:13.440 --> 00:05:16.720]  集在一起的一個合集
[00:05:16.720 --> 00:05:20.320]  《創世紀》是在《春埃及記》的時候寫的
[00:05:20.320 --> 00:05:24.240]  它包含一個很重要的神學信息
[00:05:24.240 --> 00:05:26.160]  這個神學信息就是
[00:05:26.160 --> 00:05:29.360]  《創世紀》的作者要透過講述歷史
[00:05:29.360 --> 00:05:33.200]  要呼召以色列人離開埃及
[00:05:33.200 --> 00:05:35.600]  前往英許之地
[00:05:35.600 --> 00:05:37.120]  今天我們將要看這段經文
[00:05:37.120 --> 00:05:40.560]  每一個的細節都是精心安排
[00:05:40.560 --> 00:05:42.640]  要傳達這個神學信息
[00:05:42.640 --> 00:05:43.520]  什麼神學信息?
[00:05:43.520 --> 00:05:45.200]  就是你要離開埃及
[00:05:45.200 --> 00:05:48.240]  你要進入英許之地
[00:05:48.240 --> 00:05:49.680]  所以第一件事就是你要明白
[00:05:49.680 --> 00:05:51.360]  當我們讀《創世紀》的時候
[00:05:51.360 --> 00:05:54.960]  這本書是寫給《春埃及記》的以色列人
[00:05:54.960 --> 00:05:57.520]  這個帶我們來到第二點
[00:05:57.520 --> 00:05:59.680]  《創世紀》是整本《聖經》
[00:05:59.680 --> 00:06:03.040]  一個更大救贖計劃的開始
[00:06:03.040 --> 00:06:05.440]  《創世紀》最重要的福音信息在哪裏?
[00:06:05.440 --> 00:06:07.120]  在第三章
[00:06:07.120 --> 00:06:08.800]  《創世紀》第三章發生什麼事?
[00:06:08.800 --> 00:06:10.640]  人的墮落犯罪
[00:06:10.640 --> 00:06:12.960]  罪藉着一個人進入這個世界
[00:06:12.960 --> 00:06:14.320]  死亡藉着罪
[00:06:14.320 --> 00:06:15.840]  臨到所有人身上
[00:06:15.840 --> 00:06:18.000]  而上帝在《創世紀》裏面
[00:06:18.000 --> 00:06:21.280]  又開始一個浩瀚無比的救贖計劃
[00:06:21.280 --> 00:06:23.680]  這個救贖計劃的開始是什麼?
[00:06:23.680 --> 00:06:24.800]  《創世紀》第三章裏面
[00:06:24.800 --> 00:06:28.320]  上帝預言到將來有一個女人的後裔
[00:06:28.320 --> 00:06:31.520]  她要打敗罪惡的權勢
[00:06:31.520 --> 00:06:34.400]  所以你開始理解爲什麼《創世紀》十二章
[00:06:34.400 --> 00:06:36.960]  就是《創世紀》的下半段開始
[00:06:36.960 --> 00:06:38.160]  各作者要開始講
[00:06:38.160 --> 00:06:41.200]  阿伯拉罕、伊撒和雅各的故事
[00:06:41.200 --> 00:06:42.240]  因爲有一天
[00:06:42.240 --> 00:06:45.120]  在阿伯拉罕、伊撒和雅各的後裔裏面
[00:06:45.120 --> 00:06:46.400]  有一個人出來
[00:06:46.400 --> 00:06:49.040]  他要消滅罪惡的權勢
[00:06:49.040 --> 00:06:52.560]  他要帶領上帝的子民來到上帝的面前
[00:06:52.560 --> 00:06:53.920]  由於你有看《新約聖經》
[00:06:53.920 --> 00:06:56.960]  就知道那個人是耶穌
[00:06:56.960 --> 00:07:00.480]  所以《創世紀》好像是一個很美的油畫
[00:07:00.480 --> 00:07:03.440]  不過這個油畫是剛剛開始的
[00:07:03.440 --> 00:07:04.960]  是未完成的
[00:07:04.960 --> 00:07:08.160]  你只看到這個油畫很模糊的輪廓
[00:07:08.160 --> 00:07:09.440]  雖然只是輪廓
[00:07:09.440 --> 00:07:11.920]  但是你已經覺得很美了
[00:07:11.920 --> 00:07:16.000]  等到有一天這個作者完成這個油畫的時候
[00:07:16.000 --> 00:07:19.120]  你會發現這個油畫是何等的榮耀
[00:07:19.120 --> 00:07:21.120]  何等的漂亮和美麗
[00:07:21.120 --> 00:07:23.440]  當你在《創世紀》的時候
[00:07:23.440 --> 00:07:26.800]  你只是看到救恩計劃的輪廓
[00:07:26.800 --> 00:07:29.200]  有一天你會看到救恩計劃的全貌
[00:07:29.200 --> 00:07:31.760]  你必須要回去《新約聖經》
[00:07:31.760 --> 00:07:34.800]  上帝救恩計劃的全貌在哪裏
[00:07:34.800 --> 00:07:36.560]  就在耶穌基督身上
[00:07:36.560 --> 00:07:37.760]  祂就是《創世紀》
[00:07:37.760 --> 00:07:42.080]  以撒阿伯拉罕那國所指向的那一位
[00:07:42.080 --> 00:07:43.120]  有些人在說
[00:07:43.120 --> 00:07:45.600]  Dennis 你搞得太複雜了
[00:07:45.600 --> 00:07:47.120]  你今天在講《創世紀》
[00:07:47.120 --> 00:07:48.720]  你不用講完整本《聖經》
[00:07:48.720 --> 00:07:50.800]  是 沒錯 我在講《創世紀》
[00:07:50.800 --> 00:07:52.000]  但是從另外一個角度
[00:07:52.000 --> 00:07:53.920]  我也不是在講《創世紀》
[00:07:53.920 --> 00:07:57.600]  我在講的是一個浩瀚無比的救贖故事
[00:07:57.600 --> 00:08:00.240]  而這個救贖故事的起點
[00:08:00.240 --> 00:08:01.840]  是在於《創世紀》
[00:08:01.840 --> 00:08:08.000]  所以爲什麼閱讀《創世紀》是多麼的困難
[00:08:08.000 --> 00:08:11.440]  今天我們看的好像是一個啞角的故事
[00:08:11.440 --> 00:08:15.280]  但實際上這是一個小小的故事
[00:08:15.280 --> 00:08:18.000]  向我們指出一個更大的故事
[00:08:18.000 --> 00:08:22.320]  就是以色列人前往英許之地的故事
[00:08:22.320 --> 00:08:24.160]  而這個以色列人的故事
[00:08:24.160 --> 00:08:28.000]  將要在另一個更大的故事達到他的高潮
[00:08:28.000 --> 00:08:30.880]  就是基督和他的教會的故事
[00:08:30.880 --> 00:08:33.520]  當我們來看《創世紀》第二十八章的時候
[00:08:33.520 --> 00:08:35.760]  這篇經文有幾個不同的層次
[00:08:35.760 --> 00:08:37.600]  第一 上帝和啞角
[00:08:37.600 --> 00:08:39.280]  第二 上帝和以色列人
[00:08:39.280 --> 00:08:42.560]  第三 最後是上帝和他的教會
[00:08:42.560 --> 00:08:43.520]  你看到的是
[00:08:43.520 --> 00:08:45.520]  每一個層次和每一個層次
[00:08:45.520 --> 00:08:47.600]  都是緊密的相連
[00:08:47.600 --> 00:08:49.200]  從上帝如何呼召啞角
[00:08:49.200 --> 00:08:51.760]  你看到上帝如何呼召以色列人
[00:08:51.760 --> 00:08:54.320]  而最後我們去到新約
[00:08:54.320 --> 00:08:57.360]  基督和上帝的教會
[00:08:57.360 --> 00:08:59.680]  我們先看第一個層次
[00:08:59.680 --> 00:09:03.120]  我們先從《創世紀》第二十八章
[00:09:03.120 --> 00:09:05.680]  第十節開始
[00:09:05.680 --> 00:09:08.080]  啞角離開別士巴
[00:09:08.080 --> 00:09:10.560]  前往哈嵐去
[00:09:10.560 --> 00:09:12.240]  如果你有印象
[00:09:12.240 --> 00:09:16.160]  二十八章之前有些事情發生的
[00:09:16.160 --> 00:09:18.720]  以色列啞角的哥哥很生氣
[00:09:18.720 --> 00:09:21.040]  他想要殺啞角
[00:09:21.040 --> 00:09:23.680]  因爲啞角兩次欺騙了以色列人
[00:09:23.680 --> 00:09:26.080]  偷走了以色列人的祝福
[00:09:26.080 --> 00:09:31.200]  於是啞角就去哈嵐找他的叔叔
[00:09:31.200 --> 00:09:33.520]  如果你是《創世紀》的讀者
[00:09:33.520 --> 00:09:36.240]  你看到二十八章第十節
[00:09:36.240 --> 00:09:40.480]  你會開始感受到經文裏面緊張的氣氛
[00:09:40.480 --> 00:09:43.920]  這個不是因爲啞角在危險的當中
[00:09:43.920 --> 00:09:46.320]  他要離開別士巴
[00:09:46.320 --> 00:09:50.880]  重點是因爲他要離開別士巴這個地方
[00:09:50.880 --> 00:09:52.640]  別士巴有什麼特別呢
[00:09:52.640 --> 00:09:57.520]  別士巴在《創世紀》裏是上帝呼召的目的地
[00:09:57.520 --> 00:09:59.120]  上帝呼召阿伯拉罕
[00:09:59.120 --> 00:10:01.680]  之後阿伯拉罕去別士巴
[00:10:01.680 --> 00:10:03.520]  上帝呼召以撒
[00:10:03.520 --> 00:10:05.120]  以撒又去別士巴
[00:10:05.120 --> 00:10:07.840]  然後上帝向以撒啓示他的旨意
[00:10:07.840 --> 00:10:10.320]  所有這些經文和故事告訴你
[00:10:10.320 --> 00:10:12.800]  每次當上帝呼召的時候
[00:10:12.800 --> 00:10:14.880]  別士巴這個地方就出現了
[00:10:14.880 --> 00:10:17.840]  爲什麼別士巴是這麼重要呢
[00:10:17.840 --> 00:10:19.920]  如果你看地圖就知道
[00:10:19.920 --> 00:10:24.400]  別士巴其實是位於上帝應許給阿伯拉罕
[00:10:24.400 --> 00:10:26.560]  和他後裔的土地之上
[00:10:26.560 --> 00:10:30.400]  所以這個就是上帝呼召的目的地
[00:10:30.400 --> 00:10:33.040]  上帝呼召阿伯拉罕、以撒、啞角
[00:10:33.040 --> 00:10:35.280]  和他們的後裔以色列人
[00:10:35.280 --> 00:10:38.960]  要去到別士巴這個應許之地去敬拜上帝
[00:10:38.960 --> 00:10:41.200]  所以爲什麼別士巴是這麼重要
[00:10:41.200 --> 00:10:45.840]  這個意味着上帝聖約救恩應許的祝福
[00:10:45.840 --> 00:10:47.840]  是非常重要的一件事
[00:10:47.840 --> 00:10:50.720]  而現在這個上帝呼召的啞角
[00:10:50.720 --> 00:10:54.640]  他竟然要離開別士巴
[00:10:54.640 --> 00:10:58.080]  你會感受到那種緊張、那種張力
[00:10:58.080 --> 00:11:00.960]  這個不是因爲啞角身在危險
[00:11:00.960 --> 00:11:03.840]  而是因爲你在擔心
[00:11:03.840 --> 00:11:06.880]  上帝的祝福會不會臨到啞角身上
[00:11:06.880 --> 00:11:09.120]  如果啞角他離開別士巴
[00:11:09.120 --> 00:11:11.280]  他不再回到別士巴的話
[00:11:11.280 --> 00:11:14.320]  上帝的祝福就不會臨到啞角身上
[00:11:14.320 --> 00:11:17.120]  繼續下去發生了一個非常特別的事情
[00:11:17.120 --> 00:11:19.680]  改變了啞角的一生
[00:11:19.680 --> 00:11:21.360]  改變了他人生的方向
[00:11:21.360 --> 00:11:24.160]  將他帶回去別士巴
[00:11:24.160 --> 00:11:25.600]  這個就是經文的重點
[00:11:25.600 --> 00:11:28.080]  好 第十一節
[00:11:28.080 --> 00:11:30.560]  到了一個地方因爲已經日落
[00:11:30.560 --> 00:11:32.320]  就在那裏過夜
[00:11:32.320 --> 00:11:35.520]  他扔起了一塊石頭就枕在頭下
[00:11:35.520 --> 00:11:37.680]  就躺在這個地方
[00:11:37.680 --> 00:11:41.840]  當時的人不是很流行在帳篷外面睡覺
[00:11:41.840 --> 00:11:43.520]  不過作者爲什麼說這件事
[00:11:43.520 --> 00:11:47.440]  作者說這件事的目的是爲了highlight這個地方
[00:11:47.440 --> 00:11:51.600]  不是爲了告訴你他在哪裏睡覺 如何睡覺
[00:11:51.600 --> 00:11:53.520]  當到了經文的尾端之後
[00:11:53.520 --> 00:11:58.240]  這個地方會成爲一個非常特別和重要的地方
[00:11:58.240 --> 00:11:59.840]  第十二節
[00:11:59.840 --> 00:12:03.920]  他做夢看着一個梯子立在地上
[00:12:03.920 --> 00:12:06.560]  梯子的頂端直伸到天
[00:12:06.560 --> 00:12:11.440]  看着神的使者在梯子上上去下來
[00:12:11.440 --> 00:12:13.920]  看着耶和華站在梯子上面說
[00:12:13.920 --> 00:12:15.200]  我是耶和華
[00:12:15.200 --> 00:12:17.040]  你祖父阿伯拉罕的神
[00:12:17.040 --> 00:12:18.080]  以撒的神
[00:12:18.080 --> 00:12:19.040]  你現在躺我之地
[00:12:19.040 --> 00:12:22.720]  我要將祂賜給你和你的後裔
[00:12:22.720 --> 00:12:28.560]  他做夢看到一個梯子通上天堂
[00:12:28.560 --> 00:12:30.640]  通上天上
[00:12:30.640 --> 00:12:34.640]  上帝的天使在這個梯子上面上上落落
[00:12:34.640 --> 00:12:37.760]  這個異象有非常重大的意義
[00:12:37.760 --> 00:12:39.120]  值得注意的是
[00:12:39.120 --> 00:12:42.160]  我必須告訴你 在希伯來文裏
[00:12:42.160 --> 00:12:47.040]  梯子這個字不是說真正的一堂梯
[00:12:47.040 --> 00:12:50.640]  而是說一個這樣的結構
[00:12:50.640 --> 00:12:56.400]  一個安裝有樓梯的金字塔神塔的結構
[00:12:56.400 --> 00:12:58.640]  而這個結構這個建築物
[00:12:58.640 --> 00:13:01.200]  它是直通上天上的
[00:13:01.200 --> 00:13:02.640]  在古代神話裏面
[00:13:02.640 --> 00:13:07.680]  這種的梯子金字塔結構的建築物
[00:13:07.680 --> 00:13:11.120]  它將塔的每一層連接起來
[00:13:11.120 --> 00:13:13.120]  這種的建築物是直通天上
[00:13:13.120 --> 00:13:14.080]  是什麼意思呢
[00:13:14.080 --> 00:13:17.680]  是說這個建築物可以將死者和神靈
[00:13:17.680 --> 00:13:19.920]  從地上帶到天上
[00:13:19.920 --> 00:13:21.040]  換句話說
[00:13:21.040 --> 00:13:23.680]  這個結構 這個建築物是什麼來的
[00:13:23.680 --> 00:13:25.280]  這個建築物建立了某種
[00:13:25.280 --> 00:13:28.480]  是天和地之間的連接
[00:13:28.480 --> 00:13:29.200]  不單止是這樣
[00:13:29.200 --> 00:13:30.080]  阿國還說
[00:13:30.080 --> 00:13:34.240]  有天使在這個樓梯上面上上落落
[00:13:34.240 --> 00:13:35.760]  在古代裏面 天使是誰
[00:13:35.760 --> 00:13:38.800]  天使是傳達神明旨意的使者
[00:13:38.800 --> 00:13:40.480]  上帝旨意的使者
[00:13:40.480 --> 00:13:43.200]  所以作者在說什麼
[00:13:43.200 --> 00:13:46.160]  作者在說這個梯子有一個很重要的作用
[00:13:46.160 --> 00:13:47.520]  就是它要將上帝的旨意
[00:13:47.520 --> 00:13:49.920]  從天上帶到地上
[00:13:49.920 --> 00:13:53.680]  並且將人帶到上帝的面前
[00:13:53.680 --> 00:13:55.520]  如果你是《創世紀》的讀者
[00:13:55.520 --> 00:13:57.840]  你看到這個異象
[00:13:57.840 --> 00:13:59.840]  你會覺得非常震驚
[00:13:59.840 --> 00:14:01.280]  爲什麼呢
[00:14:01.280 --> 00:14:04.240]  你記不記得《創世紀》上一次提起
[00:14:04.240 --> 00:14:08.080]  天上發生了什麼事
[00:14:08.080 --> 00:14:10.080]  《創世紀》有幾個場景關於天上
[00:14:10.080 --> 00:14:12.240]  是我們必須要記住的
[00:14:12.240 --> 00:14:15.120]  第一是洪水的故事
[00:14:15.120 --> 00:14:18.640]  在《創世紀》第七章裏這麼說
[00:14:18.640 --> 00:14:21.280]  上帝打開了天上的窗戶
[00:14:21.280 --> 00:14:22.480]  洪水降臨
[00:14:22.480 --> 00:14:25.760]  毀滅了這個世界所有的生物
[00:14:25.760 --> 00:14:27.360]  這是第一個圖畫《洪水》
[00:14:27.360 --> 00:14:29.440]  當天上打開的時候有洪水過來
[00:14:29.440 --> 00:14:33.120]  第二個是索多瑪和惡魔拉的故事
[00:14:33.120 --> 00:14:37.440]  上帝將火從天上降下來
[00:14:37.440 --> 00:14:41.360]  降在索多瑪和惡魔拉的身上
[00:14:41.360 --> 00:14:44.720]  每一次《創世紀》提到天上的時候
[00:14:44.720 --> 00:14:46.720]  都不是一件好事
[00:14:46.720 --> 00:14:48.480]  每一次天上打開的時候
[00:14:48.480 --> 00:14:51.520]  上帝的審判就淋到這個世界
[00:14:51.520 --> 00:14:52.080]  什麼意思
[00:14:52.080 --> 00:14:52.960]  他說的是
[00:14:52.960 --> 00:14:54.240]  人在墮落之後
[00:14:54.240 --> 00:14:59.440]  唯一一個人能夠親近上帝的結果
[00:14:59.440 --> 00:15:00.880]  就是上帝的審判
[00:15:00.880 --> 00:15:03.440]  每一次當上帝打開他的天窗
[00:15:03.440 --> 00:15:05.040]  會淋到的是
[00:15:05.040 --> 00:15:08.240]  上帝的審判是洪水和火焰
[00:15:08.240 --> 00:15:09.600]  但是
[00:15:09.600 --> 00:15:10.640]  我們回到這個異象
[00:15:10.640 --> 00:15:13.440]  這個異象最特別的地方是
[00:15:13.440 --> 00:15:16.560]  當這個梯形的結構到達天堂的時候
[00:15:16.560 --> 00:15:18.640]  竟然沒有審判
[00:15:18.640 --> 00:15:19.600]  這個意味着什麼
[00:15:19.600 --> 00:15:22.080]  這個意味着藉着這個建築物
[00:15:22.080 --> 00:15:24.720]  天地之間神和人之間
[00:15:24.720 --> 00:15:28.640]  有某種程度的復活
[00:15:28.640 --> 00:15:29.760]  讓我們來總結一下
[00:15:29.760 --> 00:15:31.600]  這個建築物是代表什麼
[00:15:31.600 --> 00:15:32.640]  簡單來說
[00:15:32.640 --> 00:15:35.120]  從它的性質和它的功能來說
[00:15:35.120 --> 00:15:38.560]  這個建築物是上帝的聖殿
[00:15:38.560 --> 00:15:41.920]  它是最早上帝聖殿的初形
[00:15:41.920 --> 00:15:43.840]  透過這個聖殿
[00:15:43.840 --> 00:15:46.400]  上帝將祂的旨意從天上降到地下
[00:15:46.400 --> 00:15:51.040]  上帝和祂的子民之間實現了真正的復活
[00:15:51.040 --> 00:15:53.280]  你見不見到瓦國所看到的異象
[00:15:53.280 --> 00:15:55.600]  是一個多麼偉大的異象
[00:15:55.600 --> 00:15:57.760]  誰給予瓦國這個異象
[00:15:57.760 --> 00:16:00.720]  是耶和華
[00:16:00.720 --> 00:16:02.160]  讓我們來看看
[00:16:02.160 --> 00:16:03.760]  之後第十三節
[00:16:03.760 --> 00:16:05.760]  耶和華站在梯子上
[00:16:05.760 --> 00:16:07.360]  祂說了一堆話
[00:16:07.360 --> 00:16:09.600]  注意這裏開始是耶和華
[00:16:09.600 --> 00:16:12.640]  祂不是說一般隨機的神靈
[00:16:12.640 --> 00:16:14.560]  祂說獨一的天上上帝
[00:16:14.560 --> 00:16:17.040]  祂說天地的創造者
[00:16:17.040 --> 00:16:20.080]  然後祂興許了一堆話
[00:16:20.080 --> 00:16:21.760]  如果你有印象
[00:16:21.760 --> 00:16:25.120]  這些興許在之前也有出現過
[00:16:25.120 --> 00:16:27.200]  上帝和阿伯拉罕和以撒
[00:16:27.200 --> 00:16:29.760]  都有說過相同的興許
[00:16:29.760 --> 00:16:30.720]  什麼意思
[00:16:30.720 --> 00:16:34.480]  上帝愈祝福阿伯拉罕和以撒的後裔
[00:16:34.480 --> 00:16:36.400]  並且祝福萬國
[00:16:36.400 --> 00:16:40.080]  而現在上帝給阿伯拉罕和以撒的祝福
[00:16:40.080 --> 00:16:42.000]  也都會降臨在瓦國身上
[00:16:42.000 --> 00:16:42.960]  你可能覺得沒有什麼特別
[00:16:42.960 --> 00:16:44.640]  我們看故事看慣了
[00:16:44.640 --> 00:16:47.440]  但是祂告訴我們一個很重要的信息
[00:16:47.440 --> 00:16:49.600]  祂告訴我們在創世紀裏面
[00:16:49.600 --> 00:16:51.280]  現在瓦國見到這個異象
[00:16:51.280 --> 00:16:53.840]  不是一個新的呼召
[00:16:53.840 --> 00:16:58.080]  它是一個連續連貫的呼召
[00:16:58.080 --> 00:17:00.240]  事實上這個異象和之前
[00:17:00.240 --> 00:17:04.880]  上帝給阿伯拉罕和以撒的異象是一致的
[00:17:04.880 --> 00:17:08.160]  只是這個異象在這裏越來越清晰
[00:17:08.160 --> 00:17:10.720]  上帝彰顯祂的旨意給世人知道
[00:17:10.720 --> 00:17:12.480]  祂究竟要在這個世界上做什麼
[00:17:12.480 --> 00:17:13.840]  祂要在這個世界上
