
[00:00:00.000 --> 00:00:03.000]  今天是2015年的最後一年
[00:02:40.600 --> 00:02:41.600]  我們是一間浸信會
[00:02:41.600 --> 00:02:46.000]  你都講得這麼鬼祟
[00:02:46.000 --> 00:02:48.900]  浸信會的信仰特色
[00:02:48.900 --> 00:02:51.000]  在你受浸的時候都會問
[00:02:51.000 --> 00:02:52.000]  你必須要回答的
[00:02:52.000 --> 00:02:54.900]  其實是我們浸信會過份霸道
[00:02:54.900 --> 00:02:56.600]  這不是浸信會的特色
[00:02:56.600 --> 00:02:59.200]  不過我們勉強這樣說
[00:02:59.200 --> 00:03:02.200]  我們是主張政教分離的
[00:03:02.200 --> 00:03:03.600]  什麼叫做政教分離
[00:03:03.600 --> 00:03:06.400]  我要重新的去解釋
[00:03:06.400 --> 00:03:11.000]  因為在2014年尾到2015年期間
[00:03:11.000 --> 00:03:15.300]  很多的教徒神學院的教師和牧師
[00:03:15.300 --> 00:03:19.900]  不斷鞭撻我們這個政教分離的觀念
[00:03:19.900 --> 00:03:22.200]  甚至今天的浸信會神學院
[00:03:22.200 --> 00:03:23.900]  我錄影了都是這麼說的
[00:03:23.900 --> 00:03:26.400]  就是很多教神學的人
[00:03:26.400 --> 00:03:28.700]  非出自浸信會傳統
[00:03:28.700 --> 00:03:31.500]  對政教分離的理解都完全錯誤
[00:03:31.500 --> 00:03:32.800]  教錯了學生
[00:03:32.800 --> 00:03:34.100]  我投訴了
[00:03:34.100 --> 00:03:36.100]  但是不接受投訴
[00:03:36.100 --> 00:03:39.300]  因為叫做學術自由就大了
[00:03:39.300 --> 00:03:40.400]  我們知道
[00:03:40.400 --> 00:03:42.400]  不可能學術自由就大了
[00:03:42.400 --> 00:03:46.000]  因為這個是違反了我們浸信會的傳統
[00:03:46.000 --> 00:03:47.700]  政教分離是什麼回事
[00:03:47.700 --> 00:03:49.900]  有人說政教分離是一件很離譜的事
[00:03:49.900 --> 00:03:51.700]  就是說對政治濫談
[00:03:51.700 --> 00:03:54.100]  逃避政治的一個方法
[00:03:54.100 --> 00:03:54.900]  很對不起
[00:03:54.900 --> 00:03:58.500]  這個也是對政教分離一個錯誤的理解
[00:03:58.500 --> 00:04:01.200]  政教分離是一個歷史的
[00:04:01.200 --> 00:04:04.900]  遺留下來的一個政治的態度
[00:04:04.900 --> 00:04:10.100]  也是今天歐美大部分國家採納的態度
[00:04:10.100 --> 00:04:12.900]  所以說就不是一個浸信會特色這麼簡單
[00:04:12.900 --> 00:04:16.700]  而是歐美的政制都是採取了政教分離的
[00:04:16.700 --> 00:04:18.100]  如果你要鞭撻政教分離
[00:04:18.100 --> 00:04:20.700]  你要鞭撻整個歐美國家
[00:04:20.700 --> 00:04:23.700]  第一方面你講的專屬民主政制
[00:04:23.700 --> 00:04:25.900]  第二方面你又鞭撻這個政教分離
[00:04:25.900 --> 00:04:28.700]  我覺得你有些精神分裂
[00:04:28.700 --> 00:04:30.500]  政教分離的意思是什麼呢
[00:04:30.500 --> 00:04:32.900]  政教分離不是不可以談政治
[00:04:32.900 --> 00:04:36.800]  政教分離是不容許用宗教力量
[00:04:36.800 --> 00:04:42.500]  去鼓動信徒迫害政治的方向
[00:04:42.500 --> 00:04:43.800]  也不容許
[00:04:43.800 --> 00:04:44.700]  相對地
[00:04:44.700 --> 00:04:49.700]  不容許政治的力量迫害宗教的信仰
[00:04:49.700 --> 00:04:51.300]  聽得明白我說什麼嗎
[00:04:51.300 --> 00:04:52.200]  就是說
[00:04:52.200 --> 00:04:53.700]  如果具體一點這麼說
[00:04:53.700 --> 00:04:58.500]  我們可以崇拜呼籲弟兄姊妹去參選
[00:04:58.500 --> 00:04:59.600]  去投票
[00:04:59.600 --> 00:05:01.400]  這個是公民的責任
[00:05:01.400 --> 00:05:02.900]  我們可以說的
[00:05:02.900 --> 00:05:06.300]  但是我們不可以說鼓動你去投
[00:05:06.300 --> 00:05:09.800]  幾多號幾多號幾多號一票
[00:05:09.800 --> 00:05:11.600]  聽得清楚嗎
[00:05:11.600 --> 00:05:14.500]  因為這個就並不是政教分離
[00:05:14.500 --> 00:05:19.300]  已經是用宗教力量鼓動我的信眾
[00:05:19.300 --> 00:05:23.500]  然後去影響政治結果
[00:05:23.500 --> 00:05:24.800]  想像一下
[00:05:24.800 --> 00:05:27.200]  如果宗教團體運用政治力量
[00:05:27.200 --> 00:05:29.200]  去迫害政府一些的政策
[00:05:29.200 --> 00:05:30.000]  與此同時
[00:05:30.000 --> 00:05:33.200]  政府也用政治力量迫害宗教團體
[00:05:33.200 --> 00:05:36.500]  社會就會沒完沒了
[00:05:36.500 --> 00:05:38.200]  這個是並不理想的事情
[00:05:38.200 --> 00:05:42.000]  因為在歐美幾百年的歷史裡面
[00:05:42.000 --> 00:05:43.000]  也產生了這個問題
[00:05:43.000 --> 00:05:44.600]  美國為什麼會立國
[00:05:44.600 --> 00:05:47.200]  是因為這一班人上了五月花號的時候
[00:05:47.200 --> 00:05:50.000]  是受到政治和宗教的迫害下
[00:05:50.000 --> 00:05:51.900]  產生而來的
[00:05:51.900 --> 00:05:53.300]  所以立國的時候
[00:05:53.300 --> 00:05:54.800]  他們的憲章就說
[00:05:54.800 --> 00:05:57.200]  人人在上帝面前平等
[00:05:57.200 --> 00:05:59.400]  這是第一句非常重要的話
[00:05:59.400 --> 00:06:02.200]  接著他們的立憲裡面就要說出
[00:06:02.200 --> 00:06:03.600]  政教分離
[00:06:03.600 --> 00:06:04.800]  從那天開始
[00:06:04.800 --> 00:06:07.700]  政治不可以用手段去迫害宗教
[00:06:07.700 --> 00:06:12.800]  宗教不可以鼓動信眾去迫害政治群體
[00:06:12.800 --> 00:06:17.300]  所以政教分離並不是在說我們要政治冷淡
[00:06:17.300 --> 00:06:20.100]  政教分離並不是在說我們不參與政治
[00:06:20.100 --> 00:06:22.800]  這是完全是抹黑
[00:06:22.800 --> 00:06:24.300]  以及扣帽子
[00:06:24.300 --> 00:06:28.500]  以及對政教分離完全不明白的
[00:06:28.500 --> 00:06:31.100]  一些神學教授所說的話
[00:06:31.100 --> 00:06:33.600]  甚至是一些教牧童工所說的話
[00:06:33.600 --> 00:06:35.700]  我必須在這裡鄭重地
[00:06:35.700 --> 00:06:40.000]  代表著浸信會去回應和詮釋這個問題
[00:06:40.000 --> 00:06:41.100]  所以弟兄姊妹
[00:06:41.100 --> 00:06:43.200]  你可不可以自己去參選呢
[00:06:43.200 --> 00:06:44.500]  當然可以
[00:06:44.500 --> 00:06:46.200]  我們也鼓勵你可以
[00:06:46.200 --> 00:06:48.000]  你可不可以去投票呢
[00:06:48.000 --> 00:06:49.000]  當然可以
[00:06:49.000 --> 00:06:50.300]  我們也鼓勵你可以
[00:06:50.300 --> 00:06:51.300]  不過你不要問我
[00:06:51.300 --> 00:06:54.200]  我投誰一票
[00:06:54.200 --> 00:06:57.800]  這是非常尊重民主的原因
[00:06:57.800 --> 00:06:59.700]  台灣為什麼會離婚呢
[00:06:59.700 --> 00:07:03.700]  就是因為大家問了對方投藍營還是綠營
[00:07:03.700 --> 00:07:05.900]  這是極不民主的態度
[00:07:05.900 --> 00:07:07.500]  我們尊重民主的話
[00:07:07.500 --> 00:07:08.600]  一家人
[00:07:08.600 --> 00:07:11.400]  我們也尊重我們的家人投票投給誰
[00:07:11.400 --> 00:07:13.400]  我不需要過問
[00:07:13.400 --> 00:07:15.400]  這就是民主精神
[00:07:15.400 --> 00:07:19.500]  現在香港鼓動民主的一群人
[00:07:19.500 --> 00:07:22.800]  有部分人士是極權主義
[00:07:22.800 --> 00:07:25.300]  就是你不同我的做法
[00:07:25.300 --> 00:07:27.200]  你不認同我的做法
[00:07:27.200 --> 00:07:28.500]  你就是異類
[00:07:28.500 --> 00:07:30.200]  必然是我的敵人
[00:07:30.200 --> 00:07:31.100]  我要攻擊你
[00:07:31.100 --> 00:07:34.600]  這種是極不尊重民主精神的人
[00:07:34.600 --> 00:07:35.800]  如果這樣的話
[00:07:35.800 --> 00:07:37.600]  我們更加要回應的就是
[00:07:37.600 --> 00:07:41.500]  民主並不等於基督教
[00:07:41.500 --> 00:07:45.000]  基督教並不等於民主
[00:07:45.000 --> 00:07:48.500]  今天有人試圖將這兩件事完全對等
[00:07:48.500 --> 00:07:55.500]  是一個完全沒有聖經根據的說法
[00:07:55.500 --> 00:07:57.600]  所以我們必須要清楚
[00:07:57.600 --> 00:07:59.500]  基督徒支持民主
[00:07:59.500 --> 00:08:04.000]  但是並不是因為聖經支持民主
[00:08:04.000 --> 00:08:07.700]  這是一個很清晰的課題
[00:08:07.700 --> 00:08:11.600]  如果你硬要將經文提出的時候
[00:08:11.600 --> 00:08:15.600]  我就看不到合理的解釋
[00:08:15.600 --> 00:08:18.400]  所以最近也有一批教務同工
[00:08:18.400 --> 00:08:20.100]  有一個聯署寫了
[00:08:20.100 --> 00:08:23.400]  是曲解聖經的勸喻
[00:08:23.400 --> 00:08:25.700]  叫教不要參與選委會
[00:08:25.700 --> 00:08:28.000]  我分清楚
[00:08:28.000 --> 00:08:30.800]  希望大家聽我講到是聽一句
[00:08:30.800 --> 00:08:33.000]  不要聽了半句
[00:08:33.000 --> 00:08:38.300]  呼籲信徒不參與選委會是沒有問題的
[00:08:38.300 --> 00:08:40.300]  我並不評論這句話
[00:08:40.300 --> 00:08:41.500]  你可以呼籲的
[00:08:41.500 --> 00:08:43.900]  人人都有言論自由
[00:08:43.900 --> 00:08:46.500]  但是如果你扭曲聖經
[00:08:46.500 --> 00:08:48.200]  支持你的呼籲
[00:08:48.200 --> 00:08:50.300]  那部分就是問題了
[00:08:50.300 --> 00:08:51.700]  聽得清楚我講嗎
[00:08:51.700 --> 00:08:54.200]  我要回應的是扭曲聖經的部分
[00:08:54.200 --> 00:08:57.900]  而不是要回應的是否呼籲的部分
[00:08:57.900 --> 00:08:59.700]  無論你贊成還是反對
[00:08:59.700 --> 00:09:01.900]  都是你個人的政治立場
[00:09:01.900 --> 00:09:05.900]  但是不要扭曲聖經去遷就你的政治立場
[00:09:05.900 --> 00:09:11.100]  這是我們一直做教務同工堅持的立場
[00:09:11.100 --> 00:09:12.700]  你不可以扭曲聖經
[00:09:12.700 --> 00:09:14.300]  在經文裡面
[00:09:14.300 --> 00:09:17.100]  我們知道我們不能夠逃避政治
[00:09:17.100 --> 00:09:22.100]  因為耶穌基督君王的稱號叫和平之君
[00:09:22.100 --> 00:09:26.200]  君王難道要跟政治分不開嗎
[00:09:26.200 --> 00:09:28.100]  提親君王一定是政治的問題
[00:09:28.100 --> 00:09:29.200]  對不對
[00:09:29.200 --> 00:09:31.400]  提親君王不是宗教的問題
[00:09:31.400 --> 00:09:34.900]  所以我們看到耶穌基督來到這個世界上
[00:09:34.900 --> 00:09:36.300]  他找尼塞亞
[00:09:36.300 --> 00:09:38.800]  這四位稱為奇妙的賊士
[00:09:38.800 --> 00:09:41.800]  也是一位賊士的奇妙
[00:09:41.800 --> 00:09:44.600]  跟我們中文的形容詞剛剛相反
[00:09:44.600 --> 00:09:46.100]  剛剛倒過來
[00:09:46.100 --> 00:09:48.500]  我們看看整個《以賽亞書》提到的
[00:09:48.500 --> 00:09:50.400]  就是這位尼塞亞
[00:09:50.400 --> 00:09:53.700]  是力量蘊含在軟弱當中
[00:09:53.700 --> 00:09:56.400]  德性蘊含在降伏當中
[00:09:56.400 --> 00:09:59.100]  生命蘊含在死亡當中
[00:09:59.100 --> 00:10:03.400]  這是超越人類的智慧無法想像的事情
[00:10:03.400 --> 00:10:08.400]  如果你問我香港人想像力量的代表
[00:10:08.400 --> 00:10:12.100]  我們這些60後一想就想起李小龍
[00:10:12.100 --> 00:10:13.400]  他的速度之快
[00:10:13.400 --> 00:10:16.100]  你還沒動手他的腳就在你的鼻子那裡
[00:10:16.100 --> 00:10:19.600]  他可以用一隻手指做掌上壓
[00:10:19.600 --> 00:10:21.100]  簡直難以想像
[00:10:21.100 --> 00:10:22.500]  看到都讚嘆
[00:10:22.500 --> 00:10:24.400]  一隻手指功啊 弟兄姊妹
[00:10:24.400 --> 00:10:26.300]  你今天回家試一下
[00:10:26.300 --> 00:10:30.700]  千萬不要扭斷
[00:10:30.700 --> 00:10:32.600]  他在《猛龍過江》電影裡
[00:10:32.600 --> 00:10:35.200]  一早起床一運勁的時候
[00:10:35.200 --> 00:10:37.500]  兩邊的三角肌出來的時候
[00:10:37.500 --> 00:10:40.500]  你覺得這不是人類能夠所為的
[00:10:40.500 --> 00:10:43.000]  有沒有可能啊
[00:10:43.000 --> 00:10:44.700]  三角肌一拱出來的時候
[00:10:44.700 --> 00:10:47.500]  比你的軀殼還要厚
[00:10:47.500 --> 00:10:48.800]  真的很恐怖
[00:10:48.800 --> 00:10:51.100]  李小龍的力量很大
[00:10:51.100 --> 00:10:52.500]  我們自然想像
[00:10:52.500 --> 00:10:53.900]  耶穌基督的降生
[00:10:53.900 --> 00:10:56.400]  是不是像李小龍一樣速度這麼快
[00:10:56.400 --> 00:10:58.200]  反應這麼厲害
[00:10:58.200 --> 00:11:01.000]  可以在很短的距離一拳打到你
[00:11:01.000 --> 00:11:02.700]  整個可以彈開
[00:11:02.700 --> 00:11:04.600]  弟兄姊妹
[00:11:04.600 --> 00:11:07.100]  這個是人類的智慧
[00:11:07.100 --> 00:11:10.100]  彌賽亞的出現竟然超越了人類的智慧
[00:11:10.100 --> 00:11:14.800]  耶穌在軟弱裡面蘊含了力量
[00:11:14.800 --> 00:11:16.300]  我很難想像
[00:11:16.300 --> 00:11:20.100]  耶穌基督的得勝竟然在降服當中來得勝
[00:11:20.100 --> 00:11:22.000]  我更加難以想像
[00:11:22.000 --> 00:11:25.500]  生命竟然在死亡當中彰顯出來
[00:11:25.500 --> 00:11:26.700]  耶穌基督的死亡
[00:11:26.700 --> 00:11:28.600]  彰顯出復活的大能
[00:11:28.600 --> 00:11:32.400]  這個是超越了人類的智慧所想像的事情
[00:11:32.400 --> 00:11:36.600]  所以他有一位很奇妙的賊士
[00:11:36.600 --> 00:11:38.900]  這位賊士非常奇妙
[00:11:38.900 --> 00:11:40.700]  彌賽亞就說
[00:11:40.700 --> 00:11:43.000]  我的意念非同你們的意念
[00:11:43.000 --> 00:11:44.600]  我的道路非同你們的道路
[00:11:44.600 --> 00:11:45.400]  此時耶和華說
[00:11:45.400 --> 00:11:46.900]  天怎樣高過地
[00:11:46.900 --> 00:11:49.200]  照樣我的道路也高過你們的道路
[00:11:49.200 --> 00:11:52.500]  我的意念也高過你們的意念
[00:11:52.500 --> 00:11:56.000]  才知彌賽亞是憑著信心
[00:11:56.000 --> 00:11:57.000]  說出這個預言
[00:11:57.000 --> 00:11:59.100]  讚嘆上帝的智慧
[00:11:59.100 --> 00:12:00.800]  在新約裡面的羅馬書
[00:12:00.800 --> 00:12:02.900]  保羅不是憑信心
[00:12:02.900 --> 00:12:05.300]  他看到事實發生了
[00:12:05.300 --> 00:12:06.900]  這位彌賽亞的出現
[00:12:06.900 --> 00:12:09.000]  由他降生成人
[00:12:09.000 --> 00:12:12.900]  上十字架到復活那一刻
[00:12:12.900 --> 00:12:17.000]  令到保羅無法不讚嘆
[00:12:17.000 --> 00:12:19.200]  所以在羅馬書11章33號3號之外
[00:12:19.200 --> 00:12:21.600]  心莊是神豐富的智慧和知識
[00:12:21.600 --> 00:12:23.100]  他的判斷何其難測
[00:12:23.100 --> 00:12:25.000]  他的蹤跡何其難尋
[00:12:25.000 --> 00:12:26.800]  誰知道主的心
[00:12:26.800 --> 00:12:28.400]  誰作過他的謀士
[00:12:28.400 --> 00:12:29.400]  誰事先給了他
[00:12:29.400 --> 00:12:30.800]  死他後來償還
[00:12:30.800 --> 00:12:32.400]  因為萬有都事本於他
[00:12:32.400 --> 00:12:33.600]  已靠他歸於他
[00:12:33.600 --> 00:12:34.600]  願榮耀皆給他
[00:12:34.600 --> 00:12:35.700]  直到永遠
[00:12:35.700 --> 00:12:36.800]  阿門
[00:12:36.800 --> 00:12:40.400]  所以今天聖經不斷勸喻你同我一件事
[00:12:40.400 --> 00:12:43.500]  人的智慧沒有辦法明白上帝的智慧
[00:12:43.500 --> 00:12:46.300]  人只能夠做兩件事
[00:12:46.300 --> 00:12:49.400]  第一就是專心仰賴耶和華
[00:12:49.400 --> 00:12:53.900]  要專心仰賴耶和華
[00:12:53.900 --> 00:12:55.300]  不要依靠自己的聰明
[00:12:55.300 --> 00:12:56.700]  在你一切所行的路上
[00:12:56.700 --> 00:12:57.500]  都要認定他
[00:12:57.500 --> 00:13:00.000]  他必駛到你的道路平直
[00:13:00.000 --> 00:13:02.700]  不要自以為有智慧
[00:13:02.700 --> 00:13:03.700]  要敬畏耶和華
[00:13:03.700 --> 00:13:04.500]  遠離惡事
[00:13:04.500 --> 00:13:05.700]  在一邊醫治你的肉體
[00:13:05.700 --> 00:13:06.900]  滋潤你的白骨
[00:13:06.900 --> 00:13:09.500]  你要以財物和一切初熟的土產
[00:13:09.500 --> 00:13:10.900]  尊崇耶和華
[00:13:10.900 --> 00:13:12.900]  這樣你的倉庫必充滿有餘
[00:13:12.900 --> 00:13:15.800]  你的酒池也有新酒盈日
[00:13:15.800 --> 00:13:17.400]  第二個我們要做的
[00:13:17.400 --> 00:13:21.400]  是在你所擁有的一切物質上
[00:13:21.400 --> 00:13:23.700]  尊崇耶和華
[00:13:23.700 --> 00:13:24.600]  向你解釋一下
[00:13:24.600 --> 00:13:27.800]  你要尊崇耶和華
[00:13:27.800 --> 00:13:29.600]  我們所得的一切
[00:13:29.600 --> 00:13:31.700]  為什麼要尊崇耶和華
[00:13:31.700 --> 00:13:37.200]  因為我們人很容易陷在一個驕傲的裡面
[00:13:37.200 --> 00:13:38.600]  今天我這份糧
[00:13:38.600 --> 00:13:39.600]  今天這間屋
[00:13:39.600 --> 00:13:40.600]  這架車
[00:13:40.600 --> 00:13:43.800]  一切都是我努力賺取回來的
[00:13:43.800 --> 00:13:45.800]  因為我在社會上很厲害
[00:13:45.800 --> 00:13:47.000]  我考過10A
[00:13:47.000 --> 00:13:49.000]  我出來就扶搖直上
[00:13:49.000 --> 00:13:51.000]  在這裡平步青雲
[00:13:51.000 --> 00:13:52.000]  上到這個位置
[00:13:52.000 --> 00:13:53.200]  我今天擁有的一切
[00:13:53.200 --> 00:13:56.200]  是我的能力得來的
[00:13:56.200 --> 00:13:59.000]  人就開始不依靠耶和華
[00:13:59.000 --> 00:14:01.400]  所以為什麼在智慧書就說
[00:14:01.400 --> 00:14:03.600]  你要尊崇耶和華
[00:14:03.600 --> 00:14:07.400]  是將你所得來的一切財物尊崇它
[00:14:07.400 --> 00:14:09.400]  因為這個尊崇就代表
[00:14:09.400 --> 00:14:13.400]  你是依靠神而得這一切
[00:14:13.400 --> 00:14:14.400]  弟兄姊妹
[00:14:14.400 --> 00:14:16.800]  為什麼今天我們要奉獻
[00:14:16.800 --> 00:14:21.400]  為什麼我們要將禮物獻上給這位上帝
[00:14:21.400 --> 00:14:23.800]  是要尊崇祂
[00:14:23.800 --> 00:14:26.400]  顯示出這一切不是來自我自己
[00:14:26.400 --> 00:14:28.000]  是來自上帝
[00:14:28.000 --> 00:14:29.200]  我們更加見到
[00:14:29.200 --> 00:14:32.200]  我們需要在上帝面前求智慧
[00:14:32.200 --> 00:14:35.000]  《亞國書》裡面說到智慧有兩種來源
[00:14:35.000 --> 00:14:35.800]  第一
[00:14:35.800 --> 00:14:37.600]  在三章十五到十六節
[00:14:37.600 --> 00:14:44.200]  這樣的智慧不是從上頭來的,而是從地上,屬情慾的,屬鬼魔來的
[00:14:44.200 --> 00:14:46.200]  在哪裡有嫉妒紛爭
[00:14:46.200 --> 00:14:49.800]  就在哪裡有擾亂和各樣的壞事
[00:14:49.800 --> 00:14:52.200]  弟兄姊妹不要對我入座,我在讀聖經
[00:14:52.200 --> 00:14:56.400]  聖經說
[00:14:56.400 --> 00:14:59.000]  耶穌說
[00:14:59.000 --> 00:15:01.000]  《亞國》是源於耶穌的說話
[00:15:01.000 --> 00:15:03.600]  耶穌說你怎麼知道這棵樹是好樹呢?
[00:15:03.600 --> 00:15:06.200]  從它的果子就知道了,是不是?
[00:15:06.200 --> 00:15:08.400]  同樣地,你怎麼知道這個人的智慧
[00:15:08.400 --> 00:15:10.800]  或者這件事件的智慧是從哪裡來的呢?
[00:15:10.800 --> 00:15:13.600]  從結果和過程可以看到
[00:15:13.600 --> 00:15:15.400]  過程和結果在裡面
[00:15:15.400 --> 00:15:17.200]  是產生嫉妒紛爭的
[00:15:17.200 --> 00:15:18.400]  有擾亂的
[00:15:18.400 --> 00:15:20.000]  有各樣的壞事的
[00:15:20.000 --> 00:15:23.200]  這些智慧是來自魔鬼的
[00:15:23.200 --> 00:15:24.800]  但是,另一方面
[00:15:24.800 --> 00:15:26.000]  在《亞國》裡面就說
[00:15:26.000 --> 00:15:27.400]  在三章十七到十八節
[00:15:27.400 --> 00:15:29.000]  唯獨從上頭來的智慧
[00:15:29.000 --> 00:15:30.600]  才是清潔的,後事和平的
[00:15:30.600 --> 00:15:32.400]  溫良柔順的
[00:15:32.400 --> 00:15:33.400]  滿有憐憫的
[00:15:33.400 --> 00:15:34.400]  多潔善果的
[00:15:34.400 --> 00:15:35.400]  沒有偏見的
[00:15:35.400 --> 00:15:36.400]  沒有假冒的
[00:15:36.400 --> 00:15:38.000]  並且使人和平的
[00:15:38.000 --> 00:15:43.000]  是用和平所栽種的異果
[00:15:43.000 --> 00:15:44.400]  各位姐妹
[00:15:44.400 --> 00:15:45.800]  在這幾年裡面
[00:15:45.800 --> 00:15:50.000]  我們經歷了很多政棍
[00:15:50.000 --> 00:15:51.400]  什麼叫做政棍呢?
[00:15:51.400 --> 00:15:53.200]  就是政治的一些
[00:15:53.200 --> 00:15:59.000]  在那裡混飯吃的人
[00:15:59.000 --> 00:16:03.000]  今年加拿大執政黨選輸了
[00:16:03.000 --> 00:16:04.800]  選輸的原因是什麼呢?
[00:16:04.800 --> 00:16:07.400]  執政的九年裡面
[00:16:07.400 --> 00:16:13.000]  他們由選舉的過程
[00:16:13.000 --> 00:16:15.000]  所有的政綱的承諾
[00:16:15.000 --> 00:16:17.200]  大部分在執政過程裡面
[00:16:17.200 --> 00:16:18.800]  並沒有應驗
[00:16:18.800 --> 00:16:22.000]  還有一幫基督徒覺得被欺騙
[00:16:22.000 --> 00:16:23.400]  以為這幫執政黨
[00:16:23.400 --> 00:16:25.800]  是幫助教會的信仰
[00:16:25.800 --> 00:16:27.400]  維護教會信仰
[00:16:27.400 --> 00:16:30.600]  最終就是執政黨這九年裡面
[00:16:30.600 --> 00:16:35.400]  通過了同性婚姻合法化的法案
[00:16:35.400 --> 00:16:37.200]  九年後的今天
[00:16:37.200 --> 00:16:39.000]  教會和基督徒
[00:16:39.000 --> 00:16:41.400]  眼睛才開始雪亮
[00:16:41.400 --> 00:16:45.600]  看清楚這個政黨是虛假的
[00:16:45.600 --> 00:16:47.200]  各位姐妹
[00:16:47.200 --> 00:16:50.200]  今天不要只看鏡頭
[00:16:50.200 --> 00:16:51.800]  不要只看報紙
[00:16:51.800 --> 00:16:54.000]  也不要只看一份報紙
[00:16:54.000 --> 00:16:55.000]  這樣說是多餘的
[00:16:55.000 --> 00:16:57.800]  現在的年輕人一份報紙都不看
[00:16:57.800 --> 00:17:00.000]  不要看一段報紙
[00:17:00.000 --> 00:17:01.000]  和你姐妹一份報紙
