
[00:00:00.000 --> 00:00:06.000]  這場講道是神感動我去選擇這篇經文
[00:10:40.000 --> 00:10:42.000]  那個是右大
[00:10:42.000 --> 00:10:45.000]  約翰這個就不是使徒約翰
[00:10:45.000 --> 00:10:47.000]  我們從這個耶穌
[00:10:47.000 --> 00:10:50.000]  被釘十字架的經文當中
[00:10:50.000 --> 00:10:54.000]  在事後他有三個姊妹
[00:10:54.000 --> 00:10:56.000]  我看了三位姊妹
[00:10:56.000 --> 00:10:58.000]  有末大拉的瑪利亞
[00:10:58.000 --> 00:11:00.000]  有末
[00:11:00.000 --> 00:11:02.000]  我漏了經文在這裡
[00:11:02.000 --> 00:11:04.000]  有末大拉的瑪利亞
[00:11:04.000 --> 00:11:07.000]  有耶穌的母親瑪利亞
[00:11:07.000 --> 00:11:12.000]  以及有耶穌母親的姊妹薩諾米
[00:11:12.000 --> 00:11:17.000]  薩諾米的丈夫就是西比泰
[00:11:17.000 --> 00:11:21.000]  西比泰的兒子就是約翰
[00:11:21.000 --> 00:11:24.000]  所以很可能這個約翰
[00:11:24.000 --> 00:11:26.000]  使徒約翰就是耶穌的表弟
[00:11:26.000 --> 00:11:29.000]  他是耶穌所愛的門徒
[00:11:29.000 --> 00:11:31.000]  他就坐在耶穌的右手邊
[00:11:31.000 --> 00:11:33.000]  我們看經文的時候
[00:11:33.000 --> 00:11:37.000]  當中之後十三章的經文
[00:11:37.000 --> 00:11:40.000]  原來他請了由大坐在旁邊
[00:11:40.000 --> 00:11:43.000]  他的重要嘉賓在他當中
[00:11:43.000 --> 00:11:45.000]  坐在旁邊
[00:11:45.000 --> 00:11:49.000]  彼得有時在言語當中就問
[00:11:49.000 --> 00:11:51.000]  約翰究竟賣耶穌的是誰
[00:11:51.000 --> 00:11:53.000]  就是坐在他旁邊
[00:11:53.000 --> 00:11:55.000]  和他分餅吃
[00:11:55.000 --> 00:11:57.000]  和他點餅吃的那個
[00:11:57.000 --> 00:11:59.000]  就是由大坐在左手邊
[00:11:59.000 --> 00:12:01.000]  當時他們的坐法是這樣的
[00:12:01.000 --> 00:12:03.000]  那些桌子
[00:12:03.000 --> 00:12:05.000]  如果大家有去以色列
[00:12:05.000 --> 00:12:07.000]  都可能看過一些博物館
[00:12:07.000 --> 00:12:09.000]  看過幾吋高 一尺都不夠
[00:12:09.000 --> 00:12:11.000]  那些人是躺在那裡
[00:12:11.000 --> 00:12:13.000]  用左手靠在那裡
[00:12:13.000 --> 00:12:15.000]  右手就在那裡吃東西
[00:12:15.000 --> 00:12:17.000]  他們是吃東西的
[00:12:17.000 --> 00:12:19.000]  約翰就坐在那邊
[00:12:19.000 --> 00:12:21.000]  耶穌就坐在旁邊
[00:12:21.000 --> 00:12:23.000]  他們是吃東西的
[00:12:23.000 --> 00:12:25.000]  我們看到原來經文指出
[00:12:25.000 --> 00:12:29.000]  彼得他的身份地位被排在
[00:12:29.000 --> 00:12:32.000]  雖然他是成為教會的
[00:12:32.000 --> 00:12:34.000]  主要教會領袖之一
[00:12:34.000 --> 00:12:36.000]  但是有一個重要的功課
[00:12:36.000 --> 00:12:38.000]  主耶穌基督從
[00:12:38.000 --> 00:12:40.000]  在最後晚餐教導我的一個功課
[00:12:40.000 --> 00:12:42.000]  這個功課是什麼呢
[00:12:42.000 --> 00:12:44.000]  我們繼續去看
[00:12:44.000 --> 00:12:46.000]  主耶穌基督已經知道
[00:12:46.000 --> 00:12:48.000]  已將萬有交在他手上
[00:12:48.000 --> 00:12:50.000]  主耶穌基督受到
[00:12:50.000 --> 00:12:52.000]  且知道自己從神出來
[00:12:52.000 --> 00:12:56.000]  又要歸去神那裡去
[00:12:56.000 --> 00:12:58.000]  主耶穌基督已經明白到
[00:12:58.000 --> 00:13:01.000]  清楚知道祂的時候到了
[00:13:01.000 --> 00:13:03.000]  祂要成就神的救恩的時候
[00:13:03.000 --> 00:13:04.000]  已經到了
[00:13:04.000 --> 00:13:06.000]  祂明白到祂要
[00:13:06.000 --> 00:13:08.000]  被釘十字架的計劃
[00:13:08.000 --> 00:13:11.000]  已經要成就這件事情出來
[00:13:11.000 --> 00:13:15.000]  所以祂知道一切的事情
[00:13:15.000 --> 00:13:16.000]  將會發生
[00:13:16.000 --> 00:13:18.000]  有些人說
[00:13:18.000 --> 00:13:21.000]  猶大是不是真的會替祂可憐
[00:13:21.000 --> 00:13:23.000]  猶大這個角色
[00:13:23.000 --> 00:13:25.000]  又要做壞人
[00:13:25.000 --> 00:13:26.000]  神的計劃
[00:13:26.000 --> 00:13:27.000]  又要去找這個壞人出來
[00:13:27.000 --> 00:13:29.000]  這個壞人是不是一個
[00:13:29.000 --> 00:13:32.000]  我們值得可憐的人呢
[00:13:32.000 --> 00:13:34.000]  其實不是
[00:13:34.000 --> 00:13:36.000]  在十二章那裡
[00:13:36.000 --> 00:13:38.000]  耶穌說祂根本就是一個賊
[00:13:38.000 --> 00:13:40.000]  去穿鬼通地
[00:13:40.000 --> 00:13:42.000]  拿著為門徒
[00:13:42.000 --> 00:13:45.000]  拿著收錢去供飯吃
[00:13:45.000 --> 00:13:47.000]  去出入
[00:13:47.000 --> 00:13:49.000]  都是靠祂去做財政
[00:13:49.000 --> 00:13:50.000]  誰知原來穿鬼通地
[00:13:50.000 --> 00:13:52.000]  祂是一個賊
[00:13:52.000 --> 00:13:54.000]  主耶穌基督
[00:13:54.000 --> 00:13:57.000]  這個猶大不是一個受害者
[00:13:57.000 --> 00:13:59.000]  不是一個可憐
[00:13:59.000 --> 00:14:00.000]  值得可憐的人
[00:14:00.000 --> 00:14:01.000]  是一個幫兇
[00:14:01.000 --> 00:14:04.000]  一個同謀的壞人
[00:14:04.000 --> 00:14:05.000]  但是主耶穌基督知道
[00:14:05.000 --> 00:14:08.000]  祂要被賣
[00:14:08.000 --> 00:14:09.000]  那晚
[00:14:09.000 --> 00:14:10.000]  那晚就會被賣
[00:14:10.000 --> 00:14:17.000]  所以祂在晚餐時教導他們
[00:14:17.000 --> 00:14:18.000]  主耶穌基督的身份
[00:14:18.000 --> 00:14:21.000]  在約翰福音大一章已經看出來了
[00:14:21.000 --> 00:14:24.000]  當司洗約翰
[00:14:24.000 --> 00:14:27.000]  司洗約翰是主耶穌基督的表哥
[00:14:27.000 --> 00:14:28.000]  不要鬧亂
[00:14:28.000 --> 00:14:31.000]  司洗約翰是主耶穌基督的表哥
[00:14:31.000 --> 00:14:32.000]  為他開爐
[00:14:32.000 --> 00:14:35.000]  這樣去介紹主耶穌基督
[00:14:35.000 --> 00:14:36.000]  去介紹祂的時候
[00:14:36.000 --> 00:14:39.000]  祂就這樣說
[00:14:39.000 --> 00:14:41.000]  約翰看到耶穌來到那裡
[00:14:41.000 --> 00:14:43.000]  就跟祂作見證
[00:14:43.000 --> 00:14:46.000]  說祂是神的高揚
[00:14:46.000 --> 00:14:49.000]  除去世人的罪孽
[00:14:49.000 --> 00:14:50.000]  主耶穌基督
[00:14:50.000 --> 00:14:51.000]  是來到我們當中
[00:14:51.000 --> 00:14:54.000]  是為我們而罪而受死
[00:14:54.000 --> 00:14:57.000]  祂是除去我們世人的罪孽
[00:14:57.000 --> 00:15:00.000]  我剛剛在一個
[00:15:00.000 --> 00:15:03.000]  上個月有個追思會的時候
[00:15:03.000 --> 00:15:05.000]  我都分享了一段經文
[00:15:05.000 --> 00:15:08.000]  就是尼哥底部
[00:15:08.000 --> 00:15:10.000]  問祂重生的
[00:15:10.000 --> 00:15:11.000]  即是第三章那裡
[00:15:11.000 --> 00:15:14.000]  用那段經文在追思會裡分享
[00:15:14.000 --> 00:15:16.000]  大家明白到
[00:15:16.000 --> 00:15:18.000]  約翰福音三章十六節那裡提到
[00:15:18.000 --> 00:15:21.000]  神愛世人 甚至將他的獨生子
[00:15:21.000 --> 00:15:22.000]  賜給他們
[00:15:22.000 --> 00:15:23.000]  叫一切信他的
[00:15:23.000 --> 00:15:24.000]  不知滅亡 反得永生
[00:15:24.000 --> 00:15:27.000]  在這句說話之前
[00:15:27.000 --> 00:15:31.000]  尼哥底部就問祂找耶穌
[00:15:31.000 --> 00:15:32.000]  究竟耶穌
[00:15:32.000 --> 00:15:35.000]  我怎樣可以得到重生
[00:15:35.000 --> 00:15:36.000]  原來祂說
[00:15:36.000 --> 00:15:40.000]  你是要做一個
[00:15:40.000 --> 00:15:41.000]  要信靠耶穌
[00:15:41.000 --> 00:15:44.000]  不是靠一些表面的行為
[00:15:44.000 --> 00:15:48.000]  就像法律裁人一樣守著行為
[00:15:48.000 --> 00:15:50.000]  規矩就是要信耶穌
[00:15:50.000 --> 00:15:53.000]  我們做基督的要得到重生
[00:15:53.000 --> 00:15:54.000]  因為主耶穌基督
[00:15:54.000 --> 00:15:55.000]  來到我們當中
[00:15:55.000 --> 00:15:57.000]  是為我們罪而死
[00:15:57.000 --> 00:15:59.000]  凡信祂的
[00:15:59.000 --> 00:16:01.000]  我們當中有主來大興子妹
[00:16:01.000 --> 00:16:02.000]  能夠重生的時候
[00:16:02.000 --> 00:16:05.000]  我們就得到永生
[00:16:05.000 --> 00:16:08.000]  這個永生的確句是告訴我們
[00:16:08.000 --> 00:16:11.000]  我們是可以得到永生
[00:16:11.000 --> 00:16:16.000]  但是要有重生
[00:16:16.000 --> 00:16:18.000]  猶大是不是呢
[00:16:18.000 --> 00:16:20.000]  猶大不是
[00:16:20.000 --> 00:16:24.000]  猶大是混在這班門徒當中
[00:16:24.000 --> 00:16:26.000]  去想著
[00:16:26.000 --> 00:16:29.000]  這個主耶穌基督將來做亡
[00:16:29.000 --> 00:16:31.000]  跟著祂不要死
[00:16:31.000 --> 00:16:35.000]  看到祂的動機
[00:16:35.000 --> 00:16:38.000]  從祂穿季統帝的事情
[00:16:38.000 --> 00:16:39.000]  你已經知道
[00:16:39.000 --> 00:16:41.000]  其實祂是靠自己的利益
[00:16:41.000 --> 00:16:43.000]  但是這裡告訴我們
[00:16:43.000 --> 00:16:49.000]  主耶穌基督祂是為猶大都死了
[00:16:49.000 --> 00:16:50.000]  都為猶大死
[00:16:50.000 --> 00:16:52.000]  主耶穌基督在最後晚餐的時候
[00:16:52.000 --> 00:16:55.000]  不停一次又一次提醒我們
[00:16:55.000 --> 00:16:58.000]  猶大我就會被人出賣
[00:16:58.000 --> 00:17:02.000]  猶大會不會有個轉機的時候呢
[00:17:02.000 --> 00:17:04.000]  猶大選擇不去
[00:17:04.000 --> 00:17:05.000]  不回頭
[00:17:05.000 --> 00:17:09.000]  但是主耶穌基督都為祂洗腳
[00:17:09.000 --> 00:17:11.000]  在第四節開始這樣說
[00:17:11.000 --> 00:17:14.000]  祂站起來
[00:17:14.000 --> 00:17:16.000]  祂不站著 靠著 站起來
[00:17:16.000 --> 00:17:21.000]  祂脫了祂的外衣
[00:17:21.000 --> 00:17:24.000]  脫那一條的手巾
[00:17:24.000 --> 00:17:26.000]  束著腰 紮著腰
[00:17:26.000 --> 00:17:30.000]  準備跟班門徒去洗腳
[00:17:30.000 --> 00:17:33.000]  看到剛才那個擺設的時候
[00:17:33.000 --> 00:17:35.000]  去到旁邊會有一些水缸
[00:17:35.000 --> 00:17:36.000]  去圍門徒洗腳
[00:17:36.000 --> 00:17:39.000]  當時耶路撒冷的環境
[00:17:39.000 --> 00:17:41.000]  雖然是一個大城
[00:17:41.000 --> 00:17:43.000]  但是我們當時沒有這些石屎路
[00:17:43.000 --> 00:17:45.000]  路沒有鋪立青
