
[00:00:00.000 --> 00:00:04.320]  今天很開心可以來到桃福堂跟大家分享
[00:01:54.600 --> 00:01:59.000]  是一個後真相的年代來形容今天的處境
[00:01:59.000 --> 00:02:00.120]  什麼叫後真相呢?
[00:02:00.120 --> 00:02:03.560]  其實牛津志典選了這個字
[00:02:03.560 --> 00:02:06.200]  幾年前做了一個年度的詞語
[00:02:06.200 --> 00:02:07.960]  簡單來說
[00:02:07.960 --> 00:02:08.920]  以前是什麼?
[00:02:08.920 --> 00:02:10.600]  事實勝於雄辯
[00:02:10.600 --> 00:02:11.880]  現在反過來
[00:02:11.880 --> 00:02:14.280]  就是雄辯勝於事實
[00:02:14.280 --> 00:02:16.040]  數據不是最重要
[00:02:16.040 --> 00:02:17.600]  Facts不是最重要
[00:02:17.600 --> 00:02:18.840]  總之我要你相信
[00:02:18.840 --> 00:02:19.600]  我要你說的話
[00:02:19.600 --> 00:02:22.720]  當然是從一個政治的角度來說
[00:02:22.720 --> 00:02:25.320]  但是你看回
[00:02:25.320 --> 00:02:27.560]  當然這本書的例子很多都是講
[00:02:27.560 --> 00:02:28.520]  Donald Trump
[00:02:28.520 --> 00:02:30.720]  講Brexit
[00:02:30.720 --> 00:02:32.360]  很多這些例子
[00:02:32.360 --> 00:02:33.680]  但是如果你看回香港的處境
[00:02:33.680 --> 00:02:34.400]  你就會發現
[00:02:34.400 --> 00:02:36.360]  原來今天
[00:02:36.360 --> 00:02:39.960]  真相是這麼難去講出來的
[00:02:39.960 --> 00:02:41.640]  特別是由我們的政府
[00:02:41.640 --> 00:02:42.760]  很多東西都掩蓋著
[00:02:42.760 --> 00:02:44.640]  很多東西都不告訴你
[00:02:44.640 --> 00:02:46.920]  明明那件事是真的
[00:02:46.920 --> 00:02:48.800]  他都不肯告訴你
[00:02:48.800 --> 00:02:50.640]  以致我們今天
[00:02:50.640 --> 00:02:51.760]  你講的東西出來之前
[00:02:51.760 --> 00:02:53.960]  全部都說我fact check(事實查核)了
[00:02:53.960 --> 00:02:57.080]  原來fact(事實)是這麼重要的
[00:02:57.080 --> 00:03:00.120]  剛剛大家可能都有看新聞
[00:03:00.120 --> 00:03:02.880]  內地武漢其中一個醫生
[00:03:02.880 --> 00:03:05.680]  李文亮醫生昨天過身
[00:03:05.680 --> 00:03:09.240]  他最後說了一句
[00:03:09.240 --> 00:03:11.040]  很多人都說要幫他平反
[00:03:11.040 --> 00:03:13.320]  因為他是第一個whistleblower
[00:03:13.320 --> 00:03:14.960]  將這個消息說出來
[00:03:14.960 --> 00:03:15.600]  他說不是
[00:03:15.600 --> 00:03:18.480]  有時候真相比平反更加重要
[00:03:18.480 --> 00:03:21.120]  原來是一個今天亂世的處境
[00:03:21.120 --> 00:03:22.560]  我想不只是香港
[00:03:22.560 --> 00:03:24.880]  甚至全世界
[00:03:24.880 --> 00:03:25.840]  有沒有真相
[00:03:25.840 --> 00:03:29.760]  都不是必然
[00:03:29.760 --> 00:03:32.440]  後真相跟我們的信仰
[00:03:32.440 --> 00:03:34.240]  是有一個很大的衝擊
[00:03:34.240 --> 00:03:35.760]  當然我們是講真理
[00:03:35.760 --> 00:03:37.640]  真理跟真相是兩回事
[00:03:37.640 --> 00:03:40.200]  但是有時候我們講真話
[00:03:40.200 --> 00:03:42.360]  是不是我們應該要做的事情
[00:03:42.360 --> 00:03:43.960]  但是活在一個這樣的亂世
[00:03:43.960 --> 00:03:45.360]  這樣的社會
[00:03:45.360 --> 00:03:46.480]  無論政治的事情
[00:03:46.480 --> 00:03:48.200]  無論很多的事情
[00:03:48.200 --> 00:03:50.520]  你看回的時候
[00:03:50.520 --> 00:03:52.040]  我猜過去半年
[00:03:52.040 --> 00:03:53.920]  講得最多是荒謬
[00:03:53.920 --> 00:03:55.920]  甚至有些字可能在這裡講不到
[00:03:55.920 --> 00:03:57.280]  不可以講出口
[00:03:57.280 --> 00:03:58.480]  在一個這樣的處境
[00:03:58.480 --> 00:04:03.440]  我們怎樣去活出上帝給我們的盼望
[00:04:03.440 --> 00:04:05.120]  另一本書
[00:04:05.120 --> 00:04:06.800]  這本書很多人都介紹
[00:04:06.800 --> 00:04:09.240]  之前在突破書廊也有賣
[00:04:09.240 --> 00:04:11.200]  叫《暴政》
[00:04:11.200 --> 00:04:13.000]  《暴政》這本書是一本很薄的書
[00:04:13.000 --> 00:04:14.120]  裡面有二十課
[00:04:14.120 --> 00:04:17.280]  他在講不同的題目
[00:04:17.280 --> 00:04:19.600]  其實這本書是一本歷史書
[00:04:19.600 --> 00:04:22.760]  他在講很多二次世界大戰
[00:04:22.760 --> 00:04:24.360]  納粹的時候
[00:04:24.360 --> 00:04:27.160]  一些的手法
[00:04:27.160 --> 00:04:29.360]  去對待可能猶太人
[00:04:29.360 --> 00:04:32.080]  共產黨一些不同的手法去對待別人
[00:04:32.080 --> 00:04:33.760]  二十課
[00:04:33.760 --> 00:04:35.440]  當你看這本書的時候
[00:04:35.440 --> 00:04:38.440]  很多的課題
[00:04:38.440 --> 00:04:40.360]  你會覺得好像跟今天
[00:04:40.360 --> 00:04:42.320]  香港的社會是一模一樣
[00:04:42.320 --> 00:04:44.280]  無論在講制度的問題
[00:04:44.280 --> 00:04:45.960]  相信事實
[00:04:45.960 --> 00:04:48.800]  我們要挺身而出
[00:04:48.800 --> 00:04:52.280]  我們要追求一個真相的調查者
[00:04:52.280 --> 00:04:55.040]  我們不要忘了我們的專業倫理
[00:04:55.040 --> 00:04:59.040]  我們要保持我們的勇氣
[00:04:59.040 --> 00:05:00.520]  這些課題其實是在講
[00:05:00.520 --> 00:05:02.200]  幾十年前二次大戰
[00:05:02.200 --> 00:05:03.800]  甚至更早
[00:05:03.800 --> 00:05:05.840]  一些極權的國家底下
[00:05:05.840 --> 00:05:08.320]  怎樣去對待他們的人民
[00:05:08.320 --> 00:05:12.040]  很不幸我們今天處於一個
[00:05:12.040 --> 00:05:14.320]  很多人都說是一個極權臨近
[00:05:14.320 --> 00:05:18.440]  甚至乎已經是極權來到的時間
[00:05:18.440 --> 00:05:20.560]  在這樣的處境
[00:05:20.560 --> 00:05:24.760]  我們對未來的想像又是怎樣呢
[00:05:24.760 --> 00:05:27.880]  突破今天仍然出的一本雜誌叫《Break a Scene》
[00:05:27.880 --> 00:05:29.400]  不知道大家有沒有看
[00:05:29.400 --> 00:05:31.480]  都鼓勵大家
[00:05:31.480 --> 00:05:33.480]  買一本來看支持一下我們
[00:05:33.480 --> 00:05:34.480]  三個月出一本
[00:05:34.480 --> 00:05:36.760]  這個是上一期
[00:05:36.760 --> 00:05:37.680]  催淚香港
[00:05:37.680 --> 00:05:40.320]  記錄了過去這幾個月
[00:05:40.320 --> 00:05:42.680]  其實香港一個的歷史
[00:05:42.680 --> 00:05:44.280]  甚至乎一個傷口
[00:05:44.280 --> 00:05:47.160]  記錄一個很多傷痛
[00:05:47.160 --> 00:05:48.520]  不詳細跟大家講一本書
[00:05:48.520 --> 00:05:50.080]  但裏面在講
[00:05:50.080 --> 00:05:53.520]  其實經歷了一個社會運動之後
[00:05:53.520 --> 00:05:55.240]  一個亂世之後
[00:05:55.240 --> 00:05:57.400]  其實很多的創傷
[00:05:57.400 --> 00:05:59.600]  無論是身體的創傷
[00:05:59.600 --> 00:06:01.840]  甚至乎覺得是很多PTSD
[00:06:01.840 --> 00:06:05.240]  很多情緒的創傷後遺症
[00:06:05.240 --> 00:06:07.040]  面對這麼多的創傷底下
[00:06:07.040 --> 00:06:09.760]  我們怎樣繼續向前行呢
[00:06:09.760 --> 00:06:12.080]  甚至乎面對很多後真相
[00:06:12.080 --> 00:06:14.200]  面對很多荒謬
[00:06:14.200 --> 00:06:17.760]  我們怎樣去找回一個人性化的社會呢
[00:06:17.760 --> 00:06:20.600]  重建一個所謂的re-humanize
[00:06:20.600 --> 00:06:23.120]  怎樣重拾人性呢
[00:06:23.120 --> 00:06:26.760]  原來今天你聽人話都是
[00:06:26.760 --> 00:06:28.200]  很難得的
[00:06:28.200 --> 00:06:30.640]  講回人話已經很正常
[00:06:30.640 --> 00:06:32.120]  但我們今天打開新聞
[00:06:32.120 --> 00:06:34.360]  所看的未必是人話
[00:06:34.360 --> 00:06:36.520]  甚至乎未必是有真相
[00:06:36.520 --> 00:06:38.440]  這些都是衝擊著我們
[00:06:38.440 --> 00:06:42.320]  很多時候怎樣看我們的信仰
[00:06:42.320 --> 00:06:44.600]  究竟面對香港的未來
[00:06:44.600 --> 00:06:46.360]  一個亂世
[00:06:46.360 --> 00:06:49.040]  我們的生活和我們的信仰
[00:06:49.040 --> 00:06:51.160]  還有什麼可以想像呢
[00:06:51.160 --> 00:06:52.400]  先不要說盼望
[00:06:52.400 --> 00:06:54.680]  我們還有什麼可以想像呢
[00:06:54.680 --> 00:06:56.360]  你想想你自己
[00:06:56.360 --> 00:06:58.680]  大家都可能剛剛出來工作
[00:06:58.680 --> 00:07:00.960]  你想想這個香港幾年之後
[00:07:00.960 --> 00:07:03.240]  你處於一個怎樣的香港
[00:07:03.240 --> 00:07:04.560]  幾年前都有人問我
[00:07:04.560 --> 00:07:06.560]  你覺得香港的未來會是怎樣
[00:07:06.560 --> 00:07:09.560]  我坦白說香港的未來會越來越差
[00:07:09.560 --> 00:07:10.760]  不是嚇大家
[00:07:10.760 --> 00:07:13.240]  而是事實放在眼前
[00:07:13.240 --> 00:07:15.480]  我們有沒有做好心理準備
[00:07:15.480 --> 00:07:17.760]  去面對很多的挑戰
[00:07:17.760 --> 00:07:20.040]  面對很多的苦難
[00:07:20.040 --> 00:07:22.400]  我們的出路又是怎樣呢
[00:07:22.400 --> 00:07:25.920]  我們的信仰給不給我們一些力量
[00:07:25.920 --> 00:07:27.960]  給不給我們一些答案
[00:07:27.960 --> 00:07:29.600]  今天和大家選了一段經文
[00:07:29.600 --> 00:07:32.800]  是保羅所寫的一段經文
[00:07:32.800 --> 00:07:37.360]  是哥林多後書四章
[00:07:37.360 --> 00:07:39.120]  哥林多教會是
[00:07:39.120 --> 00:07:44.600]  保羅在第二次報道所成立的一間教會
[00:07:44.600 --> 00:07:46.720]  大家知道哥林多前後書
[00:07:46.720 --> 00:07:49.560]  其實他不止寫過這兩封信
[00:07:49.560 --> 00:07:51.480]  有些書信是寫了出去
[00:07:51.480 --> 00:07:52.920]  但應該是遺失了
[00:07:52.920 --> 00:07:55.240]  現在聖經有的就是這兩章
[00:07:55.240 --> 00:07:56.440]  其實都是在說
[00:07:56.440 --> 00:07:58.600]  他對哥林多教會的一些提醒
[00:07:58.600 --> 00:08:01.000]  特別當時教會有不同的問題
[00:08:01.000 --> 00:08:02.200]  有分黨
[00:08:02.200 --> 00:08:05.320]  甚至當時有很多的異端
[00:08:05.320 --> 00:08:06.960]  更加當時我猜
[00:08:06.960 --> 00:08:10.200]  哥林多是一個羅馬希臘的殖民地
[00:08:10.200 --> 00:08:11.280]  當時是一個港口
[00:08:11.280 --> 00:08:12.280]  一個政治中心
[00:08:12.280 --> 00:08:13.880]  一個文化中心
[00:08:13.880 --> 00:08:15.440]  很多希臘的文化
[00:08:15.440 --> 00:08:16.320]  很多的神廟
[00:08:16.320 --> 00:08:17.840]  很多的科學
[00:08:17.840 --> 00:08:21.680]  都是一個很興旺的地方
[00:08:21.680 --> 00:08:24.920]  就是一個那麼多元
[00:08:24.920 --> 00:08:25.640]  那麼多異端
[00:08:25.640 --> 00:08:27.520]  甚至當時的道德很敗壞
[00:08:27.520 --> 00:08:29.840]  那麼多淫亂當中
[00:08:29.840 --> 00:08:32.080]  哥林多面對很多不同的挑戰
[00:08:32.080 --> 00:08:35.240]  而保羅也是很關心這間教會
[00:08:35.240 --> 00:08:39.760]  以至他很多次都去過這間教會
[00:08:39.760 --> 00:08:41.280]  保羅就是寫了這封信
[00:08:41.280 --> 00:08:42.560]  在這樣的處境
[00:08:42.560 --> 00:08:46.320]  去提醒哥林多教會的弟兄
[00:08:46.320 --> 00:08:48.040]  哥林多後書也很特別
[00:08:48.040 --> 00:08:49.400]  很多人都說是
[00:08:49.400 --> 00:08:51.120]  保羅的半自傳
[00:08:51.120 --> 00:08:52.840]  說他一些的經歷
[00:08:52.840 --> 00:08:55.320]  特別說他一些受苦的經歷
[00:08:55.320 --> 00:08:57.080]  所以特別選擇這篇經文
[00:08:57.080 --> 00:08:58.600]  跟大家去思考
[00:08:58.600 --> 00:09:00.360]  我覺得今天是一個亂世
[00:09:00.360 --> 00:09:02.440]  是一個很多的苦痛
[00:09:02.440 --> 00:09:03.480]  很多的苦難當中
[00:09:03.480 --> 00:09:07.000]  我們怎樣去看到的盼望呢?
[00:09:07.000 --> 00:09:08.480]  我們有打翻這篇經文
[00:09:08.480 --> 00:09:09.160]  希望大家看到
[00:09:09.160 --> 00:09:10.600]  我們一起讀這篇經文好嗎?
[00:09:10.600 --> 00:09:13.200]  第四章一至十八節
[00:09:13.200 --> 00:09:14.440]  我們一起讀
[00:09:14.440 --> 00:09:15.680]  預備起
[00:09:15.680 --> 00:09:17.440]  我們既然蒙憐民
[00:09:17.440 --> 00:09:18.960]  受了這積分
[00:09:18.960 --> 00:09:20.520]  就不喪膽
[00:09:20.520 --> 00:09:23.160]  乃將那些暗昧可恥的事
[00:09:23.160 --> 00:09:24.320]  棄絕了
[00:09:24.320 --> 00:09:25.640]  不幸詭詐
[00:09:25.640 --> 00:09:27.760]  不謀講神的道理
[00:09:27.760 --> 00:09:30.360]  只將真理表明出來
[00:09:30.360 --> 00:09:31.520]  好在神面前
[00:09:31.520 --> 00:09:34.720]  把自己佔於各人的良心
[00:09:34.720 --> 00:09:37.280]  如果我們被福音蒙蔽
[00:09:37.280 --> 00:09:40.600]  就是蒙蔽在滅亡的人身上
[00:09:40.600 --> 00:09:42.080]  此等不信之人
[00:09:42.080 --> 00:09:43.680]  被這世界的神
[00:09:43.680 --> 00:09:45.560]  弄黑了心眼
[00:09:45.560 --> 00:09:47.400]  不叫基督榮耀
[00:09:47.400 --> 00:09:50.160]  福音的光照著他們
[00:09:50.160 --> 00:09:52.480]  基督本是神的液
[00:09:52.480 --> 00:09:55.040]  我們原不是全自己
[00:09:55.040 --> 00:09:58.040]  乃是全耶穌基督為主
[00:09:58.040 --> 00:10:01.960]  並且自己因耶穌做你們的僕人
[00:10:01.960 --> 00:10:05.440]  那分乎光從黑暗裡照出來的神
[00:10:05.440 --> 00:10:07.840]  已經照在我們心裡
[00:10:07.840 --> 00:10:10.360]  叫我們得知神榮耀的光
[00:10:10.360 --> 00:10:13.320]  顯在耶穌基督的面上
[00:10:13.320 --> 00:10:16.560]  我們有這寶貝放在雅氣裡
[00:10:16.560 --> 00:10:18.840]  要顯明這莫大的能力
[00:10:18.840 --> 00:10:20.200]  是出於神
[00:10:20.200 --> 00:10:22.000]  不是出於我們
[00:10:22.000 --> 00:10:23.800]  我們四面受敵
[00:10:23.800 --> 00:10:25.400]  卻不被困住
[00:10:25.400 --> 00:10:26.800]  心裡作難
[00:10:26.800 --> 00:10:28.360]  卻不致失望
[00:10:28.360 --> 00:10:29.440]  遭逼迫
[00:10:29.440 --> 00:10:31.160]  卻不被刁棄
[00:10:31.160 --> 00:10:32.160]  打倒了
[00:10:32.160 --> 00:10:33.880]  卻不致死亡
[00:10:33.880 --> 00:10:36.560]  身上常帶著耶穌的死
[00:10:36.560 --> 00:10:37.760]  使耶穌的生
[00:10:37.760 --> 00:10:40.360]  也顯明在我們身上
[00:10:40.360 --> 00:10:42.520]  因為我們這活著的人
[00:10:42.520 --> 00:10:45.880]  時常為耶穌被交於死地
[00:10:45.880 --> 00:10:47.120]  使耶穌的生
[00:10:47.120 --> 00:10:49.280]  在我們這必死的身上
[00:10:49.280 --> 00:10:50.720]  顯明出來
[00:10:50.720 --> 00:10:51.800]  這樣看來
[00:10:51.800 --> 00:10:54.280]  死是在我們身上發動
[00:10:54.280 --> 00:10:57.160]  生卻在你們身上發動
[00:10:57.160 --> 00:10:59.080]  但我們既有信心
[00:10:59.080 --> 00:11:01.160]  正如經上記著說
[00:11:01.160 --> 00:11:04.160]  我因信所以如此說話
[00:11:04.160 --> 00:11:05.480]  我們也信
[00:11:05.480 --> 00:11:07.320]  所以也說話
[00:11:07.320 --> 00:11:10.080]  自己知道那叫主耶穌復活的
[00:11:10.080 --> 00:11:13.400]  也必叫我們與耶穌一同復活
[00:11:13.400 --> 00:11:17.760]  並且叫我們與你們一同站在他面前
[00:11:17.760 --> 00:11:19.960]  凡事都是你們
[00:11:19.960 --> 00:11:21.800]  好叫因為因人多
[00:11:21.800 --> 00:11:23.160]  越發加增
[00:11:23.160 --> 00:11:25.400]  感謝而顯多
[00:11:25.400 --> 00:11:28.480]  以致榮耀歸於神
[00:11:28.480 --> 00:11:30.680]  所以我們不喪膽
[00:11:30.680 --> 00:11:32.600]  外體雖然毀壞
[00:11:32.600 --> 00:11:35.520]  內心卻一天生似一天
[00:11:35.520 --> 00:11:38.720]  我們這至暫至輕的苦楚
[00:11:38.720 --> 00:11:43.120]  要為我們成就極重無比永遠的榮耀
[00:11:43.120 --> 00:11:45.960]  原來我們不是顧念所見的
[00:11:45.960 --> 00:11:48.480]  乃是顧念所不見的
[00:11:48.480 --> 00:11:51.000]  因為所見的是暫時的
[00:11:51.000 --> 00:11:55.880]  所不見的是永遠的
[00:11:55.880 --> 00:11:58.520]  這段經文
[00:11:58.520 --> 00:12:03.720]  講述了很多保羅受苦的經歷
[00:12:03.720 --> 00:12:10.280]  一開始說明他是蒙年敏
[00:12:10.280 --> 00:12:12.040]  蒙年敏說了很多話
[00:12:12.040 --> 00:12:15.560]  但同一時間這段頭六字的經文
[00:12:15.560 --> 00:12:17.440]  原來除了蒙年敏
[00:12:17.440 --> 00:12:20.000]  蒙年敏的對比就是一個不蒙年敏
[00:12:20.000 --> 00:12:23.040]  表裡的一至六字
[00:12:23.040 --> 00:12:25.160]  就簡單總結在這表裡
[00:12:25.160 --> 00:12:27.480]  大家可以慢慢去看
[00:12:27.480 --> 00:12:30.120]  但他一開始說
[00:12:30.120 --> 00:12:33.320]  他是蒙年敏受了這個積分
[00:12:33.320 --> 00:12:37.600]  這很清楚是說保羅被召的積分
[00:12:37.600 --> 00:12:39.280]  你知道保羅被召
[00:12:39.280 --> 00:12:41.840]  是要成為外邦人的使徒
[00:12:41.840 --> 00:12:43.640]  跟外邦人去傳福音
[00:12:43.640 --> 00:12:46.800]  所以這裡是說他侍奉的心態
[00:12:46.800 --> 00:12:51.840]  甚至裡面是說他試圖侍奉的原則
[00:12:51.840 --> 00:12:54.440]  蒙年敏是回應主的呼召
[00:12:54.440 --> 00:12:58.200]  這是保羅第一節很清楚說出來的
[00:12:58.200 --> 00:13:00.200]  接著他列出蒙年敏有幾點
[00:13:00.200 --> 00:13:02.960]  他說這個不喪膽
[00:13:02.960 --> 00:13:04.520]  受了這個積分之後不喪膽
[00:13:04.520 --> 00:13:06.240]  什麼是不喪膽呢
[00:13:06.240 --> 00:13:09.440]  簡單來說就是我們不會投降
[00:13:09.440 --> 00:13:11.080]  或者英文是不會lose heart
[00:13:11.080 --> 00:13:12.360]  或者是不會舉高雙手
[00:13:12.360 --> 00:13:13.040]  我不會投降
[00:13:13.040 --> 00:13:14.440]  遇到困難
[00:13:14.440 --> 00:13:16.600]  我領受了這個使命遇到什麼困難呢
[00:13:16.600 --> 00:13:18.120]  我不會舉白旗
[00:13:18.120 --> 00:13:19.280]  我不會投降
[00:13:19.280 --> 00:13:20.440]  就是不喪膽
[00:13:20.440 --> 00:13:21.680]  而只是
[00:13:21.680 --> 00:13:24.880]  保羅在他所有的書信裡面都說得很清楚
[00:13:24.880 --> 00:13:27.960]  他只是將真理表明出來
[00:13:27.960 --> 00:13:32.080]  當然整個處境是在一個黑暗的環境裡面表明出來
[00:13:32.080 --> 00:13:33.120]  甚至他接著說
[00:13:33.120 --> 00:13:37.000]  他說我要把自己佔於各人的良心
[00:13:37.000 --> 00:13:40.880]  什麼叫做好在神面前把自己佔於各人的良心
[00:13:40.880 --> 00:13:42.560]  簡單來說就是
[00:13:42.560 --> 00:13:44.880]  你整個人被人看到你在做什麼
[00:13:44.880 --> 00:13:46.600]  沒有東西可以high給別人看的
[00:13:46.600 --> 00:13:49.280]  別人去評價你是一個怎樣的人
[00:13:49.280 --> 00:13:52.560]  我們有時候會遮遮掩掩
[00:13:52.560 --> 00:13:54.680]  不會顯露給別人看我們是一個怎樣的人
[00:13:54.680 --> 00:13:55.880]  但保羅不是
[00:13:55.880 --> 00:13:58.560]  我們的良心要佔在各人面前
[00:13:58.560 --> 00:14:00.200]  我們躺開給別人看
[00:14:00.200 --> 00:14:01.960]  別人去評價我們是一個怎樣的人
[00:14:01.960 --> 00:14:05.960]  我們是一個屬神的人
[00:14:05.960 --> 00:14:07.040]  然後
[00:14:07.040 --> 00:14:12.280]  他這裡說是被神光照
[00:14:12.280 --> 00:14:15.520]  夢憐憫是得著上帝的呼召
[00:14:15.520 --> 00:14:19.560]  然後在我們的生命裡面活出這個呼召
[00:14:19.560 --> 00:14:21.320]  不怕被人看
[00:14:21.320 --> 00:14:22.520]  甚至他講得很清楚
[00:14:22.520 --> 00:14:23.560]  他不是
[00:14:23.560 --> 00:14:25.320]  保羅講了很多次
[00:14:25.320 --> 00:14:26.720]  我可以整篇講這麼多次嗎
[00:14:26.720 --> 00:14:28.280]  他不是傳自己
[00:14:28.280 --> 00:14:30.040]  不是為了自己而是傳耶穌
[00:14:30.040 --> 00:14:32.280]  他很清楚他的恩典
[00:14:32.280 --> 00:14:35.360]  他的憐憫是從哪裡來的
[00:14:35.360 --> 00:14:37.920]  但相反不夢憐憫
[00:14:37.920 --> 00:14:39.080]  他開始
[00:14:39.080 --> 00:14:42.200]  如果他不夢憐憫就是走一些暗會
[00:14:42.200 --> 00:14:43.680]  可恥的事
[00:14:43.680 --> 00:14:44.800]  剛才講
[00:14:44.800 --> 00:14:45.880]  什麼都表明了出來
[00:14:45.880 --> 00:14:46.480]  原來不是
[00:14:46.480 --> 00:14:48.280]  原來不夢憐憫
[00:14:48.280 --> 00:14:49.600]  就是走一些
[00:14:49.600 --> 00:14:51.520]  不見得光看不到的事
[00:14:51.520 --> 00:14:52.560]  為什麼不見得光
[00:14:52.560 --> 00:14:55.120]  因為這裡講得很清楚
[00:14:55.120 --> 00:14:58.720]  是世界的神撒旦蒙蔽了這些人
[00:14:58.720 --> 00:15:00.920]  以致你傳呼音給別人聽
[00:15:00.920 --> 00:15:02.640]  他聽不到嗎
[00:15:02.640 --> 00:15:04.560]  他不是因為你的原因
[00:15:04.560 --> 00:15:08.920]  而是因為他們被世界的神撒旦蒙蔽了
[00:15:08.920 --> 00:15:11.080]  以致他們行鬼詐
[00:15:11.080 --> 00:15:14.840]  以致他們妙講神的道理
[00:15:14.840 --> 00:15:16.440]  傳遞一些異端
[00:15:16.440 --> 00:15:20.840]  以致他們被撒旦蒙蔽了心脈
[00:15:20.840 --> 00:15:22.920]  明明是真理的事
[00:15:22.920 --> 00:15:24.400]  他看不到
[00:15:24.400 --> 00:15:25.720]  以致保羅說
[00:15:25.720 --> 00:15:27.120]  他不信耶穌
[00:15:27.120 --> 00:15:27.880]  不聽到這個呼音
[00:15:27.880 --> 00:15:29.800]  是因為他被世界的神
[00:15:29.800 --> 00:15:30.840]  他不夢憐憫
[00:15:30.840 --> 00:15:33.120]  就是因為他不被光照
[00:15:33.120 --> 00:15:36.080]  不被真理
[00:15:36.080 --> 00:15:39.400]  照到他裡面是一個怎樣的人
[00:15:39.400 --> 00:15:40.600]  所以這裡講得很清楚
[00:15:40.600 --> 00:15:41.680]  有兩個對比
[00:15:41.680 --> 00:15:43.720]  其實整段經文有很多個對比
[00:15:43.720 --> 00:15:44.640]  這是第一個對比
[00:15:44.640 --> 00:15:48.560]  不夢憐憫和夢憐憫的對比
[00:15:48.560 --> 00:15:53.520]  但我們怎樣在黑暗中被主耶穌光照呢
[00:15:53.520 --> 00:15:57.880]  我馬上想起保羅被照的一刻
[00:15:57.880 --> 00:15:59.200]  大家都記得
[00:15:59.200 --> 00:16:00.960]  保羅之前叫蘇羅
[00:16:00.960 --> 00:16:03.240]  在丹麥士格魯上
[00:16:03.240 --> 00:16:06.360]  他就被主耶穌光照
[00:16:06.360 --> 00:16:08.760]  當然他瞎了幾天
[00:16:08.760 --> 00:16:10.880]  然後看見就很清楚
[00:16:10.880 --> 00:16:14.000]  知道是主耶穌對他的呼召
[00:16:14.000 --> 00:16:16.040]  在這個呼召裡面
[00:16:16.040 --> 00:16:18.960]  我猜他是真的見到主耶穌
[00:16:18.960 --> 00:16:22.080]  他真的被這個光所光照
[00:16:22.080 --> 00:16:25.360]  以致他知道這是復活主的榮光
[00:16:25.360 --> 00:16:28.600]  照在他的心裡面
[00:16:28.600 --> 00:16:31.960]  保羅的生命得著更新
[00:16:31.960 --> 00:16:33.560]  然後他去服侍主
