
[00:00:00.000 --> 00:00:01.900]  基督徒屬靈生命的成長
[00:01:57.800 --> 00:02:00.800]  是跟他們生活息息相關的抉擇
[00:02:00.800 --> 00:02:02.300]  以及行動
[00:02:02.300 --> 00:02:03.800]  頂姐妹
[00:02:03.800 --> 00:02:06.000]  我們在認識神的課題上
[00:02:06.000 --> 00:02:07.300]  我們思想神的時候
[00:02:07.300 --> 00:02:10.100]  究竟我們是旁觀者
[00:02:10.100 --> 00:02:11.400]  還是好像那些旅客一樣
[00:02:11.400 --> 00:02:12.800]  我們是天路客
[00:02:12.800 --> 00:02:14.700]  是跟我們生命和每日的生活
[00:02:14.700 --> 00:02:17.300]  息息相關的呢?
[00:02:17.300 --> 00:02:19.600]  今天我想跟大家一起去看的經文
[00:02:19.600 --> 00:02:22.100]  是保羅在《已忽所書》第一章裏面
[00:02:22.100 --> 00:02:23.400]  一段經文
[00:02:23.400 --> 00:02:28.100]  這段經文是保羅為著已忽所信徒的一個祈禱
[00:02:28.100 --> 00:02:29.000]  剛才說過
[00:02:29.000 --> 00:02:33.600]  這段經文是保羅為已忽所信徒的一個祈禱
[00:02:33.600 --> 00:02:35.800]  這個祈禱的主要目的是
[00:02:35.800 --> 00:02:38.100]  保羅很渴望這班頂姐妹
[00:02:38.100 --> 00:02:40.400]  他們能夠不斷地
[00:02:40.400 --> 00:02:43.400]  更深去追求認識神
[00:02:43.400 --> 00:02:47.000]  以致他們的信心能夠得到堅固
[00:02:47.000 --> 00:02:51.000]  經文是記載在已忽所書一章
[00:02:51.000 --> 00:02:53.200]  十五至二十三節
[00:02:53.200 --> 00:02:56.000]  我們同讀這幾個經文好嗎?
[00:02:56.000 --> 00:02:57.100]  因此
[00:02:57.100 --> 00:03:00.100]  我既聽見你們順從主耶穌
[00:03:00.100 --> 00:03:01.900]  親愛眾聖徒
[00:03:01.900 --> 00:03:04.700]  就為你們不住的感謝神
[00:03:04.700 --> 00:03:08.100]  禱告的時候常提到你們
[00:03:08.100 --> 00:03:10.600]  求我們主耶穌基督的神
[00:03:10.600 --> 00:03:12.000]  榮耀的父
[00:03:12.000 --> 00:03:15.000]  將那賜人智慧和啟示的靈
[00:03:15.000 --> 00:03:16.400]  賞給你們
[00:03:16.400 --> 00:03:18.900]  使你們真知道他
[00:03:18.900 --> 00:03:22.100]  並且照明你們心中的眼睛
[00:03:22.100 --> 00:03:26.100]  使你們知道他的恩兆有何等指望
[00:03:26.100 --> 00:03:28.400]  他在聖徒中得的基業
[00:03:28.400 --> 00:03:30.900]  有何等豐盛的榮耀
[00:03:30.900 --> 00:03:35.100]  並知道他向我們這信的人所
[00:03:35.100 --> 00:03:37.600]  歷史何等浩大
[00:03:37.600 --> 00:03:40.200]  就是照他在基督身上
[00:03:40.200 --> 00:03:42.700]  所運行的大能大力
[00:03:42.700 --> 00:03:45.000]  使他從死裡復活
[00:03:45.000 --> 00:03:48.700]  叫他在天上坐在自己的右邊
[00:03:48.700 --> 00:03:51.000]  遠超一切執政的
[00:03:51.000 --> 00:03:54.100]  掌權的、有能的、主治的
[00:03:54.100 --> 00:03:55.700]  和一切有名的
[00:03:55.700 --> 00:03:57.700]  不但是今世的
[00:03:57.700 --> 00:04:00.500]  連來世的也都超過了
[00:04:00.500 --> 00:04:03.800]  又將萬有都服在他的腳下
[00:04:03.800 --> 00:04:07.100]  使他為教會作萬有之首
[00:04:07.100 --> 00:04:09.200]  教會是他的身體
[00:04:09.200 --> 00:04:14.300]  是那充滿萬有者所充滿的
[00:04:14.300 --> 00:04:16.300]  這段經文的上文
[00:04:16.300 --> 00:04:18.200]  一開始已不所書
[00:04:18.200 --> 00:04:21.200]  是保羅對神發出的頌讚
[00:04:21.200 --> 00:04:24.800]  神畏著他給已不所書
[00:04:24.800 --> 00:04:28.100]  與已不所眾聖徒的恩典
[00:04:28.100 --> 00:04:29.800]  揀選的恩典
[00:04:29.800 --> 00:04:33.800]  各樣贖靈福氣來感謝神
[00:04:33.800 --> 00:04:35.400]  信徒蒙神的揀選
[00:04:35.400 --> 00:04:36.700]  得著兒女的名分
[00:04:36.700 --> 00:04:37.800]  有聖靈的印記
[00:04:37.800 --> 00:04:39.500]  作為得基業的憑據
[00:04:39.500 --> 00:04:41.400]  這段頌讚
[00:04:41.400 --> 00:04:43.500]  是用來剛剛所讀這段經文
[00:04:43.500 --> 00:04:46.200]  一個很重要的基礎
[00:04:46.200 --> 00:04:48.400]  剛才看到已不所的信徒
[00:04:48.400 --> 00:04:49.800]  他們有好的見證
[00:04:49.800 --> 00:04:52.500]  在經文裏面十五節裏說
[00:04:52.500 --> 00:04:55.200]  保羅聽見他們順從主耶穌
[00:04:55.200 --> 00:04:58.500]  親愛眾聖徒
[00:04:58.500 --> 00:05:02.800]  他們對主耶穌有很堅固的信心
[00:05:02.800 --> 00:05:04.500]  弟兄姊妹之間
[00:05:04.500 --> 00:05:06.900]  亦有彼此相愛的見證
[00:05:06.900 --> 00:05:10.200]  不過保羅在為他們感恩的同時
[00:05:10.200 --> 00:05:12.400]  卻非常記掛他們
[00:05:12.400 --> 00:05:14.600]  贖靈生命的成長
[00:05:14.600 --> 00:05:18.800]  保羅特別為這群弟兄姊妹認識神
[00:05:18.800 --> 00:05:20.700]  來祈禱
[00:05:20.700 --> 00:05:21.900]  在華本的翻譯裏面
[00:05:21.900 --> 00:05:24.600]  是要他們真知道神
[00:05:24.600 --> 00:05:26.800]  其實已不所的信徒
[00:05:26.800 --> 00:05:28.100]  已經信了主
[00:05:28.100 --> 00:05:29.500]  他們有好的信心
[00:05:29.500 --> 00:05:31.500]  有好的見證
[00:05:31.500 --> 00:05:32.900]  或者我們會問
[00:05:32.900 --> 00:05:39.000]  為何保羅這麼緊張他們要認識神
[00:05:39.000 --> 00:05:40.900]  他們不是已經認識了神了嗎
[00:05:40.900 --> 00:05:44.300]  為何保羅仍然要為他們這方面來祈禱
[00:05:44.300 --> 00:05:45.200]  我相信
[00:05:45.200 --> 00:05:51.200]  因為認識神是你要一生追求的功課
[00:05:51.200 --> 00:05:53.600]  是一生的學習
[00:05:53.600 --> 00:05:56.500]  著名的神學家巴赫
[00:05:56.500 --> 00:06:00.500]  在他的經典著作《認識神》裏面提醒我們
[00:06:00.500 --> 00:06:07.200]  我們可以擁有不少關於神的知識
[00:06:07.200 --> 00:06:10.800]  但並不等於我們真正認識神
[00:06:10.800 --> 00:06:14.300]  我們有關於神的知識
[00:06:14.300 --> 00:06:18.000]  但不等於我們有關於神的知識
[00:06:18.000 --> 00:06:19.700]  不等於我們知道神
[00:06:19.700 --> 00:06:21.600]  我們有關於神的知識
[00:06:21.600 --> 00:06:25.500]  我們有關於神的一些資料
[00:06:25.500 --> 00:06:27.700]  但不代表我們懂得信靠神
[00:06:27.700 --> 00:06:30.400]  不代表我們真正認識祂
[00:06:30.400 --> 00:06:32.900]  就好像我們可以搜集
[00:06:32.900 --> 00:06:35.400]  一些我們所仰慕的名人
[00:06:35.400 --> 00:06:37.700]  近來世界盃的一些球星
[00:06:37.700 --> 00:06:39.800]  我們可以搜集很多關於祂的資料
[00:06:39.800 --> 00:06:40.900]  祂的檔案
[00:06:40.900 --> 00:06:42.100]  祂做了什麼
[00:06:42.100 --> 00:06:43.700]  我們一清二楚
[00:06:43.700 --> 00:06:47.200]  但我們卻不是真正認識祂
[00:06:47.200 --> 00:06:51.700]  因為我們跟祂之間沒有一份關係
[00:06:51.700 --> 00:06:55.100]  真正的認識是什麼呢?
[00:06:55.100 --> 00:06:56.200]  真正的認識
[00:06:56.200 --> 00:06:59.200]  我相信是需要在知識之上
[00:06:59.200 --> 00:07:02.700]  加上一份很緊密的關係
[00:07:02.700 --> 00:07:05.600]  並且我們跟神之間的關係
[00:07:05.600 --> 00:07:09.300]  是需要一份信靠、馴服的關係
[00:07:09.300 --> 00:07:13.700]  是一份要不斷經歷的關係
[00:07:13.700 --> 00:07:17.300]  詩篇103是一篇我很喜歡的詩篇
[00:07:17.300 --> 00:07:20.700]  詩人對神的認識
[00:07:20.700 --> 00:07:26.400]  是他一生與神同行的經歷中歸結出來
[00:07:26.400 --> 00:07:28.400]  他不是一生在順境中
[00:07:28.400 --> 00:07:30.300]  他經歷過人生的高低起跌
[00:07:30.300 --> 00:07:32.600]  他仍然要不斷提醒自己
[00:07:32.600 --> 00:07:34.900]  我的心我要感謝神
[00:07:34.900 --> 00:07:37.800]  我的心我要稱謝神
[00:07:37.800 --> 00:07:40.300]  他在經文中這樣說:天理地何等高
[00:07:40.300 --> 00:07:42.700]  祂的慈愛向敬畏祂的人
[00:07:42.700 --> 00:07:44.600]  也是何等大
[00:07:44.600 --> 00:07:46.200]  東離西有多遠
[00:07:46.200 --> 00:07:47.600]  祂叫我們過凡
[00:07:47.600 --> 00:07:49.000]  離我們也有多遠
[00:07:49.000 --> 00:07:50.800]  父親怎樣連恤祂的兒女
[00:07:50.800 --> 00:07:55.400]  也怎樣連恤敬畏祂的人
[00:07:55.400 --> 00:07:58.400]  我相信如果沒有經歷
[00:07:58.400 --> 00:08:00.500]  沒有關係
[00:08:00.500 --> 00:08:05.600]  是寫不出一段這樣的宣告
[00:08:05.600 --> 00:08:06.500]  說到經歷
[00:08:06.500 --> 00:08:08.900]  當然我們不是要追求那種
[00:08:08.900 --> 00:08:10.400]  曾經滄海
[00:08:10.400 --> 00:08:12.000]  有很大的經歷
[00:08:12.000 --> 00:08:14.400]  或者我們要轟轟烈烈那種經歷
[00:08:14.400 --> 00:08:16.000]  我相信不需要這樣
[00:08:16.000 --> 00:08:17.700]  我相信經歷
[00:08:17.700 --> 00:08:20.300]  可能只是我們每一天
[00:08:20.300 --> 00:08:23.300]  簡單單純地信靠這位主
[00:08:23.300 --> 00:08:27.200]  每一天我們恆常地跟隨祂
[00:08:27.200 --> 00:08:28.500]  就足夠了
[00:08:28.500 --> 00:08:31.200]  這就是經歷神
[00:08:31.200 --> 00:08:34.600]  認識神一個很重要的途徑
[00:08:34.600 --> 00:08:36.200]  真正的認識神
[00:08:36.200 --> 00:08:38.300]  如果帶著一份剛才我所說
[00:08:38.300 --> 00:08:41.100]  是敬畏馴服的心
[00:08:41.100 --> 00:08:43.400]  在《要人一書》這樣說
[00:08:43.400 --> 00:08:45.500]  「我們若遵守祂的誡命
[00:08:45.500 --> 00:08:48.000]  就曉得是認識祂」
[00:08:48.000 --> 00:08:49.600]  「人若說我認識祂
[00:08:49.600 --> 00:08:52.100]  卻不遵守祂的誡命
[00:08:52.100 --> 00:08:53.600]  便是說方話的
[00:08:53.600 --> 00:08:56.400]  真理也不在祂心裡」
[00:08:56.400 --> 00:08:57.400]  認識神的人
[00:08:57.400 --> 00:08:59.500]  真正認識神的人
[00:08:59.500 --> 00:09:02.200]  不只是頭腦上的認識
[00:09:02.200 --> 00:09:05.200]  是由頭腦到我們的心裡面
[00:09:05.200 --> 00:09:07.900]  是遵行耶和華的引導
[00:09:07.900 --> 00:09:10.100]  約翰很清楚地提醒我們
[00:09:10.100 --> 00:09:14.700]  是要活出我們對祂的認識
[00:09:14.700 --> 00:09:16.300]  好像剛才我所說
[00:09:16.300 --> 00:09:20.700]  不只是坐在露台上遠觀
[00:09:20.700 --> 00:09:22.400]  我們是置身其中
[00:09:22.400 --> 00:09:25.800]  去活出我們對神的認識
[00:09:25.800 --> 00:09:30.000]  要真正地認識神
[00:09:30.000 --> 00:09:32.000]  保羅在祈禱的裡面
[00:09:32.000 --> 00:09:36.300]  首先祂求神賜給這群已不左的信徒
[00:09:36.300 --> 00:09:39.500]  要有智慧和啟示的靈
[00:09:39.500 --> 00:09:42.100]  究竟是什麼意思?
[00:09:42.100 --> 00:09:46.000]  意思是祈求聖靈的幫助
[00:09:46.000 --> 00:09:47.500]  祈求聖靈去啟迪
[00:09:47.500 --> 00:09:51.300]  去甦醒信徒他們的心靈
[00:09:51.300 --> 00:09:56.000]  以至信徒能夠有深度地看見
[00:09:56.000 --> 00:10:02.300]  能夠品嘗神的智慧和啟示
[00:10:02.300 --> 00:10:06.900]  能夠體會到當中的甘甜和寶貴
[00:10:06.900 --> 00:10:08.700]  我相信如果你們試過
[00:10:08.700 --> 00:10:11.000]  試過被聖靈來充滿的時候
[00:10:11.000 --> 00:10:13.700]  被聖靈來幫助你明白神的時候
[00:10:13.700 --> 00:10:15.000]  你的心靈裡面
[00:10:15.000 --> 00:10:20.900]  是有一份說不出來的喜樂和平安
[00:10:20.900 --> 00:10:22.900]  我們不再一樣
[00:10:22.900 --> 00:10:29.300]  當我們聽到一篇充滿神的話的道的時候
[00:10:29.300 --> 00:10:32.900]  當我們去認真看聖經的時候
[00:10:32.900 --> 00:10:35.400]  我們的心靈不會沒有反應
[00:10:35.400 --> 00:10:37.700]  我們的心靈會有共鳴
[00:10:37.700 --> 00:10:39.700]  我們的心靈會有迴響
[00:10:39.700 --> 00:10:40.900]  我們的心會說
[00:10:40.900 --> 00:10:42.300]  神啊,我很愛你
[00:10:42.300 --> 00:10:43.900]  神啊,你的話語很寶貴
[00:10:43.900 --> 00:10:46.500]  你的話語很甘甜
[00:10:46.500 --> 00:10:48.300]  我們有沒有試過這樣
[00:10:48.300 --> 00:10:50.500]  心靈的迴響
[00:10:50.500 --> 00:10:52.400]  每次當我們翻開聖經的時候
[00:10:52.400 --> 00:10:54.900]  還是我們只見到一堆文字
[00:10:54.900 --> 00:10:58.700]  我們心靈裡面有沒有這個共鳴
[00:10:58.700 --> 00:11:02.200]  如果我們沒有這樣的感受的時候
[00:11:02.200 --> 00:11:04.900]  我想我們需要學習
[00:11:04.900 --> 00:11:06.700]  保羅今天為信徒祈禱
[00:11:06.700 --> 00:11:08.100]  為我們自己祈禱
[00:11:08.100 --> 00:11:09.900]  求聖靈來幫助我們
[00:11:09.900 --> 00:11:12.100]  甦醒我們的心靈
[00:11:12.100 --> 00:11:15.900]  以致我們能夠體會神的豐盛
[00:11:15.900 --> 00:11:17.800]  我們能夠享受當中
[00:11:17.800 --> 00:11:22.600]  和神結連的那份關係的喜樂和滿足
[00:11:22.600 --> 00:11:24.400]  保羅在剛才所讀經文裡面
[00:11:24.400 --> 00:11:26.000]  另一個祈求是什麼
[00:11:26.000 --> 00:11:33.600]  是要祈求神去光照信徒心裡面的眼睛
[00:11:33.600 --> 00:11:38.200]  或者是保羅求神
[00:11:38.200 --> 00:11:40.800]  賜給他們啟示和智慧的靈
[00:11:40.800 --> 00:11:42.700]  另一個表達
[00:11:42.700 --> 00:11:44.800]  要照亮他們心裡面的眼睛
[00:11:44.800 --> 00:11:47.200]  聖靈要照亮他們心裡面的眼睛
[00:11:47.200 --> 00:11:48.400]  要讓他們看得見
[00:11:48.400 --> 00:11:49.900]  看得見什麼
[00:11:49.900 --> 00:11:53.400]  看得見屬靈的美事
[00:11:53.400 --> 00:11:57.600]  看得見屬靈事情的價值和寶貴
[00:11:57.600 --> 00:11:59.500]  看得見神的榮耀
[00:11:59.500 --> 00:12:01.500]  為什麼有時候我們會發覺
[00:12:01.500 --> 00:12:05.200]  有些人總是不能夠明白屬靈的事情
[00:12:05.200 --> 00:12:06.400]  我們所看的事情
[00:12:06.400 --> 00:12:08.600]  他所看的事情都是一樣
[00:12:08.600 --> 00:12:11.800]  但是為什麼對他們來說是沒有意義
[00:12:11.800 --> 00:12:13.900]  甚至這些人可能他們都是信耶穌的
[00:12:13.900 --> 00:12:18.000]  但是對他們來說卻是沒有任何的感動
[00:12:18.000 --> 00:12:19.600]  沒有任何的回應
[00:12:19.600 --> 00:12:23.200]  因為很可能他們心裡面的眼睛
[00:12:23.200 --> 00:12:26.000]  仍然未蒙神去光照
[00:12:26.000 --> 00:12:28.200]  仍然很需要聖靈的幫助
[00:12:28.200 --> 00:12:30.500]  以致他們不知道自己缺少什麼
[00:12:30.500 --> 00:12:35.400]  也不知道自己究竟真正需要什麼
[00:12:35.400 --> 00:12:36.800]  各位姐妹
[00:12:36.800 --> 00:12:39.700]  當我們去看聖經的時候
[00:12:39.700 --> 00:12:41.500]  我們會不會很多時候
[00:12:41.500 --> 00:12:44.500]  都有一個感覺空手而回
[00:12:44.500 --> 00:12:46.400]  我們有時候會不會都這樣
[00:12:46.400 --> 00:12:48.400]  有時候我們可能說我們太忙碌了
[00:12:48.400 --> 00:12:50.300]  於是我們只可以拿捺
[00:12:50.300 --> 00:12:51.200]  看看聖經
[00:12:51.200 --> 00:12:53.100]  看看標題就算了
[00:12:53.100 --> 00:12:55.800]  或者我們有時候可能覺得那卷書太沉悶了
[00:12:55.800 --> 00:12:56.600]  很多的族譜
[00:12:56.600 --> 00:12:59.700]  很多的禮儀等等
[00:12:59.700 --> 00:13:02.900]  有時候我們可能都覺得是這個原因
[00:13:02.900 --> 00:13:04.600]  但是可能保羅提醒我們
[00:13:04.600 --> 00:13:06.400]  另一個更重要的原因是
[00:13:06.400 --> 00:13:09.900]  我們心裡面的眼睛仍然未蘇醒
[00:13:09.900 --> 00:13:12.200]  仍然未被照亮
[00:13:12.200 --> 00:13:14.700]  仍然未是明亮的眼睛
[00:13:14.700 --> 00:13:16.600]  以致我們對屬靈的事情
[00:13:16.600 --> 00:13:19.800]  我們提不起興趣
[00:13:19.800 --> 00:13:22.100]  我們有沒有這樣的經歷
[00:13:22.100 --> 00:13:24.800]  當我們的心靈的眼睛
[00:13:24.800 --> 00:13:28.600]  真的能夠敏銳屬靈的事情的時候
[00:13:28.600 --> 00:13:32.800]  神的話會剋著我們
[00:13:32.800 --> 00:13:34.100]  當我們看神的話的時候
[00:13:34.100 --> 00:13:37.400]  我們心靈裡面會有一份雀躍的心情
[00:13:37.400 --> 00:13:40.100]  我們心裡面會覺得得到幫助
[00:13:40.100 --> 00:13:41.400]  得到滋潤
[00:13:41.400 --> 00:13:42.500]  我們會看到
[00:13:42.500 --> 00:13:45.200]  這是神很寶貴的屬靈的引導
[00:13:45.200 --> 00:13:46.400]  臨到我們的身上
[00:13:46.400 --> 00:13:49.800]  今天就藉著神的話臨到我們的身上
[00:13:49.800 --> 00:13:52.600]  內享聖賢已經開始了半年的時間
[00:13:52.600 --> 00:13:56.100]  昨天我相信大部分人都出了埃及了
[00:13:56.100 --> 00:13:57.500]  眨一下眼
[00:13:57.500 --> 00:13:59.800]  我們看了聖經六分之一
[00:13:59.800 --> 00:14:01.100]  是不是很快?
[00:14:01.100 --> 00:14:02.400]  如果你有運動的時候
[00:14:02.400 --> 00:14:03.500]  你要跑六個圈
[00:14:03.500 --> 00:14:05.200]  你跑一個圈
[00:14:05.200 --> 00:14:08.800]  其實很快就能夠一直這樣看下去
[00:14:08.800 --> 00:14:11.100]  我不知道你能不能夠每天這樣去享受
[00:14:11.100 --> 00:14:12.100]  這個聖賢
[00:14:12.100 --> 00:14:14.100]  享受神的話
[00:14:14.100 --> 00:14:16.600]  法國人有一個很好的說法
[00:14:16.600 --> 00:14:18.100]  他們說
[00:14:18.100 --> 00:14:20.600]  一餐美味的筵席
[00:14:20.600 --> 00:14:24.900]  是必須由飢餓的感覺開始
[00:14:24.900 --> 00:14:27.300]  法國菜大家知道很好吃
[00:14:27.300 --> 00:14:29.300]  但是他們一句至理名言就是
[00:14:29.300 --> 00:14:31.100]  無論你多好吃的菜式
[00:14:31.100 --> 00:14:35.500]  你必須要由一個飢餓的感覺開始
[00:14:35.500 --> 00:14:36.400]  是不是?
[00:14:36.400 --> 00:14:38.200]  如果我們不肚餓的時候
[00:14:38.200 --> 00:14:41.200]  我們很難去享受到一餐
[00:14:41.200 --> 00:14:44.300]  非常之美味豐富的筵席
[00:14:44.300 --> 00:14:47.000]  有時候我和太太在吃晚飯的時候
[00:14:47.000 --> 00:14:49.800]  都說不如一會兒去超市買點東西
[00:14:49.800 --> 00:14:51.400]  打算要買很多東西
[00:14:51.400 --> 00:14:53.900]  但是吃飽飯之後進去超市
[00:14:53.900 --> 00:14:54.900]  這個又放下
[00:14:54.900 --> 00:14:56.300]  那個看看又放下
[00:14:56.300 --> 00:14:58.000]  最後空手而回
[00:14:58.000 --> 00:14:58.900]  有時候可能都是這樣
[00:14:58.900 --> 00:15:00.000]  不過都是好的
[00:15:00.000 --> 00:15:02.300]  不用浪費 買少一點
[00:15:02.300 --> 00:15:03.700]  弟兄姊妹
[00:15:03.700 --> 00:15:05.200]  伯福告訴我們
[00:15:05.200 --> 00:15:07.100]  飢渴慕義的人有福
[00:15:07.100 --> 00:15:10.300]  因為我們必得飽足
[00:15:10.300 --> 00:15:11.700]  就是這個意思
[00:15:11.700 --> 00:15:13.900]  當我們渴慕神的話
[00:15:13.900 --> 00:15:15.700]  渴慕被祂充滿的時候
[00:15:15.700 --> 00:15:18.100]  被祂感動 被祂引導的時候
[00:15:18.100 --> 00:15:21.600]  我們就能夠得到飽足
[00:15:21.600 --> 00:15:23.900]  近來我再翻看
[00:15:23.900 --> 00:15:27.900]  上世紀中國著名的報道家宋尚哲
[00:15:27.900 --> 00:15:29.800]  他的一本書
[00:15:29.800 --> 00:15:31.900]  《失而復得的日記》
[00:15:31.900 --> 00:15:33.900]  裡面記載了一件事情
[00:15:33.900 --> 00:15:35.100]  我很感動
[00:15:35.100 --> 00:15:36.600]  有一次
[00:15:36.600 --> 00:15:38.700]  他和他太太和同工
[00:15:38.700 --> 00:15:43.000]  要去上海出席一個聚會
[00:15:43.000 --> 00:15:44.700]  他們上了一艘輪船
[00:15:44.700 --> 00:15:46.100]  但是上船沒多久
[00:15:46.100 --> 00:15:47.900]  輪船入水
[00:15:47.900 --> 00:15:49.400]  於是乎很快很快
[00:15:49.400 --> 00:15:51.300]  輪船傾側
[00:15:51.300 --> 00:15:53.000]  將要沉沒
[00:15:53.000 --> 00:15:54.300]  就在這個
[00:15:54.300 --> 00:15:57.400]  逃生最危急關頭的時候
[00:15:57.400 --> 00:16:01.000]  宋尚哲這樣來益述當時他所作的事情
[00:16:01.000 --> 00:16:04.200]  他說:我將《血經》和《日記》
[00:16:04.200 --> 00:16:06.000]  用油紙包上
[00:16:06.000 --> 00:16:07.800]  用草繩捆好
[00:16:07.800 --> 00:16:09.400]  繫在背上
[00:16:09.400 --> 00:16:11.400]  因我寧願失去世界一切
[00:16:11.400 --> 00:16:15.400]  不願失去《血經》和《日記》
[00:16:15.400 --> 00:16:16.800]  什麼是血經?
[00:16:16.800 --> 00:16:19.000]  大家知不知道?
[00:16:19.000 --> 00:16:21.100]  血經就是聖經
[00:16:21.100 --> 00:16:23.600]  為什麼叫它做血經?
[00:16:23.600 --> 00:16:25.200]  宋尚哲
[00:16:25.200 --> 00:16:31.400]  因為他覺得聖經就像血對人一樣重要
[00:16:31.400 --> 00:16:33.000]  我們不可以失去血
[00:16:33.000 --> 00:16:38.000]  聖經就像血一樣對我們同樣重要
[00:16:38.000 --> 00:16:40.800]  一個很深刻的榜樣
[00:16:40.800 --> 00:16:41.800]  弟子們
[00:16:41.800 --> 00:16:45.500]  我們會不會也有這份渴慕神的情懷?
[00:16:45.500 --> 00:16:47.900]  我們的眼睛
[00:16:47.900 --> 00:16:49.400]  心裡的眼睛
[00:16:49.400 --> 00:16:52.100]  對屬靈的事情是否明亮?
[00:16:52.100 --> 00:16:53.700]  我們要學習保羅的祈禱
[00:16:53.700 --> 00:16:55.700]  靠聖靈去幫助我們
[00:16:55.700 --> 00:16:57.900]  如果沒有聖靈的幫助
[00:16:57.900 --> 00:17:01.400]  我們很難去真正的認識神
[00:17:01.400 --> 00:17:02.700]  去明白神的啟示
[00:17:02.700 --> 00:17:05.700]  去能夠有屬天的智慧來認識祂
[00:17:05.700 --> 00:17:07.700]  但是我們也有人的責任
[00:17:07.700 --> 00:17:08.900]  我們不只是站在一旁
[00:17:08.900 --> 00:17:09.900]  我們可以躺在一旁
[00:17:09.900 --> 00:17:13.000]  然後我們就可以休息了
[00:17:13.000 --> 00:17:16.800]  人仍然有勤奮的責任在當中
[00:17:16.800 --> 00:17:18.200]  我舉一個例子
[00:17:18.200 --> 00:17:22.000]  如果我們去玩滑浪風帆的時候
[00:17:22.000 --> 00:17:24.900]  就算有多大的風也好
[00:17:24.900 --> 00:17:28.500]  我們仍然要用力去拉著帆
[00:17:28.500 --> 00:17:32.200]  按著風向來迎著風
[00:17:32.200 --> 00:17:33.700]  我們仍然有要努力
[00:17:33.700 --> 00:17:35.100]  我們要去發奮
[00:17:35.100 --> 00:17:37.100]  去配合的部分
[00:17:37.100 --> 00:17:41.700]  我很喜歡聖經裡面有兩個這方面的記載
[00:17:41.700 --> 00:17:48.100]  第一個是在以色列記七章十節
[00:17:48.100 --> 00:17:49.200]  經文這樣說
[00:17:49.200 --> 00:17:52.000]  以色列定志考究遵行耶和華的律法
[00:17:52.000 --> 00:17:55.500]  又將律例典章教訓以色列人
