
[00:00:00.000 --> 00:00:03.500]  所以在《蘇黎公》有六十六章
[00:02:58.000 --> 00:03:01.000]  因為他講的時候我們就看見
[00:03:01.000 --> 00:03:04.000]  耶穌基督在地上這一生
[00:03:04.000 --> 00:03:08.000]  他怎樣的完成神的旨意這樣的情形
[00:03:08.000 --> 00:03:12.000]  可以說這四首詩歌所講的
[00:03:12.000 --> 00:03:16.000]  比聖經中任何的經文
[00:03:16.000 --> 00:03:19.000]  更加與新約很接近
[00:03:19.000 --> 00:03:22.000]  所以你讀到這四首詩歌的時候
[00:03:22.000 --> 00:03:25.000]  因為常常被新約的聖經所引用
[00:03:25.000 --> 00:03:27.000]  所以你覺得讀起來
[00:03:27.000 --> 00:03:29.000]  不覺得是很困難
[00:03:29.000 --> 00:03:31.000]  不覺得是很新
[00:03:31.000 --> 00:03:33.000]  好像很過去的
[00:03:33.000 --> 00:03:37.000]  好像跟耶穌基督有密切的相關的關係
[00:03:37.000 --> 00:03:40.000]  所以我們用這樣的幾次的時間
[00:03:40.000 --> 00:03:44.000]  想把耶穌基督這個彌賽亞
[00:03:44.000 --> 00:03:48.000]  在聖經裡頭先知所預言的
[00:03:48.000 --> 00:03:50.000]  我們一同來試想
[00:03:50.000 --> 00:03:52.000]  從這裡我們可以看見
[00:03:52.000 --> 00:03:56.000]  神的救恩所定的是非常的完全
[00:03:56.000 --> 00:04:02.000]  非常的很恰合我們的需要
[00:04:02.000 --> 00:04:05.000]  那我們讀到五十章
[00:04:05.000 --> 00:04:10.000]  十一節聖經其實就講兩件事情
[00:04:10.000 --> 00:04:14.000]  第一節到第三節
[00:04:14.000 --> 00:04:18.000]  是講到以色列被神棄絕
[00:04:18.000 --> 00:04:21.000]  是他們自己造成的
[00:04:21.000 --> 00:04:23.000]  並不是神不要他們
[00:04:23.000 --> 00:04:26.000]  而是他們自己離開了神
[00:04:26.000 --> 00:04:31.000]  到下面第四節到第十一節
[00:04:31.000 --> 00:04:36.000]  就講到這位普人他怎樣的順服神
[00:04:36.000 --> 00:04:41.000]  怎樣的在難處當中他能信靠神
[00:04:41.000 --> 00:04:45.000]  講到這位普人的順服跟信靠
[00:04:45.000 --> 00:04:49.000]  我們先來看第一段
[00:04:49.000 --> 00:04:52.000]  一節到三節
[00:04:52.000 --> 00:04:55.000]  以色列被神棄絕
[00:04:55.000 --> 00:04:58.000]  是他們自己造成的
[00:04:58.000 --> 00:05:01.000]  所以在第一節就說
[00:05:01.000 --> 00:05:04.000]  我休你們的母親
[00:05:04.000 --> 00:05:06.000]  休庶在哪裡呢
[00:05:06.000 --> 00:05:11.000]  我將你們賣給我哪一個債主呢
[00:05:11.000 --> 00:05:14.000]  因為以色列人說
[00:05:14.000 --> 00:05:16.000]  神不要他們了
[00:05:16.000 --> 00:05:19.000]  因為你看到以色列人他們所經過的苦難
[00:05:19.000 --> 00:05:23.000]  實在是非常的深重
[00:05:23.000 --> 00:05:25.000]  好像是神離開他們了
[00:05:25.000 --> 00:05:28.000]  神把他們從埃及領出來
[00:05:28.000 --> 00:05:30.000]  到巴勒斯坦這個地方
[00:05:30.000 --> 00:05:32.000]  給他們的英許是地
[00:05:32.000 --> 00:05:34.000]  有各樣豐富的東西
[00:05:34.000 --> 00:05:39.000]  但是現在落到這樣的貧困的地步
[00:05:39.000 --> 00:05:43.000]  受到外邦的人的欺壓
[00:05:43.000 --> 00:05:47.000]  甚至將來要被巴比倫國滅掉
[00:05:47.000 --> 00:05:50.000]  所以好像神不要他們了
[00:05:50.000 --> 00:05:56.000]  好像神說你們說我休你們的母親
[00:05:56.000 --> 00:06:01.000]  好像以色列就像他們的母親一樣的
[00:06:01.000 --> 00:06:03.000]  現在神不要了
[00:06:03.000 --> 00:06:05.000]  把他賣掉了
[00:06:05.000 --> 00:06:08.000]  神就說那休庶在哪裡呢
[00:06:08.000 --> 00:06:10.000]  真的有休嗎
[00:06:10.000 --> 00:06:13.000]  如果把他休掉就有休庶了
[00:06:13.000 --> 00:06:18.000]  好像丈夫把妻子休掉了
[00:06:18.000 --> 00:06:25.000]  神告訴他們其實因為是百姓犯罪
[00:06:25.000 --> 00:06:28.000]  神其實沒有放棄他們
[00:06:28.000 --> 00:06:33.000]  神一直還在挽回他們
[00:06:33.000 --> 00:06:35.000]  在九月的時候
[00:06:35.000 --> 00:06:37.000]  在以色列的律法裡頭
[00:06:37.000 --> 00:06:41.000]  如果一個丈夫把妻子休掉以後
[00:06:41.000 --> 00:06:45.000]  如果他有不好的行為
[00:06:45.000 --> 00:06:48.000]  如果丈夫知道了
[00:06:48.000 --> 00:06:51.000]  他把妻子休掉的話
[00:06:51.000 --> 00:06:53.000]  他要寫修書
[00:06:53.000 --> 00:06:54.000]  要寫書面
[00:06:54.000 --> 00:06:57.000]  修書說那我們就離開
[00:06:57.000 --> 00:06:59.000]  你就離開
[00:06:59.000 --> 00:07:02.000]  但是在律法上有規定
[00:07:02.000 --> 00:07:05.000]  如果是休妻的話
[00:07:05.000 --> 00:07:09.000]  那麼就不可以把他再娶回來
[00:07:09.000 --> 00:07:12.000]  如果你把他休了以後
[00:07:12.000 --> 00:07:14.000]  他跟別人結婚了
[00:07:14.000 --> 00:07:16.000]  是別人的妻子了
[00:07:16.000 --> 00:07:18.000]  那現在別人又不要他了
[00:07:18.000 --> 00:07:20.000]  你不能說我重新把他娶回來
[00:07:20.000 --> 00:07:22.000]  不可以的
[00:07:22.000 --> 00:07:26.000]  那麼這個是神在律法上的規定
[00:07:26.000 --> 00:07:27.000]  其實呢
[00:07:27.000 --> 00:07:29.000]  神沒有休他們
[00:07:29.000 --> 00:07:32.000]  沒有把他們離妻
[00:07:32.000 --> 00:07:36.000]  他是為了要挽救跟挽回他們
[00:07:36.000 --> 00:07:39.000]  所以神離開他的百姓
[00:07:39.000 --> 00:07:42.000]  把他們放在一個地步
[00:07:42.000 --> 00:07:45.000]  讓周圍的仇敵來欺壓他們
[00:07:45.000 --> 00:07:47.000]  是為了管教他們
[00:07:47.000 --> 00:07:48.000]  叫他們想想
[00:07:48.000 --> 00:07:52.000]  為什麼我們會落在這個情況當中呢
[00:07:52.000 --> 00:07:54.000]  那不是神不好
[00:07:54.000 --> 00:07:57.000]  那是我們自己犯了罪
[00:07:57.000 --> 00:08:00.000]  所以有的時候我們遇到難處的時候
[00:08:00.000 --> 00:08:03.000]  或者遇到一些災難的時候
[00:08:03.000 --> 00:08:05.000]  我們也得來有時候想想
[00:08:05.000 --> 00:08:07.000]  那到底是我的原因呢
[00:08:07.000 --> 00:08:09.000]  還是別人的原因
[00:08:09.000 --> 00:08:11.000]  那如果是我的原因
[00:08:11.000 --> 00:08:12.000]  我犯了罪
[00:08:12.000 --> 00:08:14.000]  我得罪了神
[00:08:14.000 --> 00:08:16.000]  那麼神就藉著這樣的事情
[00:08:16.000 --> 00:08:18.000]  提醒我們要回來
[00:08:18.000 --> 00:08:20.000]  那如果你思想以後
[00:08:20.000 --> 00:08:22.000]  這個不是我的過錯
[00:08:22.000 --> 00:08:24.000]  是別人的過錯
[00:08:24.000 --> 00:08:28.000]  那麼你就可以安心把自己交託給神
[00:08:28.000 --> 00:08:31.000]  所以神讓一些難處領導我們
[00:08:31.000 --> 00:08:33.000]  不是叫難處來壓倒我們
[00:08:33.000 --> 00:08:36.000]  但是給我們有機會來想一想
[00:08:36.000 --> 00:08:40.000]  到底我們是不是還一直跟隨神
[00:08:40.000 --> 00:08:43.000]  我們是不是一直還聽神的話
[00:08:43.000 --> 00:08:45.000]  如果我們是聽神的話
[00:08:45.000 --> 00:08:47.000]  我們相信這些難處的話
[00:08:47.000 --> 00:08:49.000]  不是為了傷害我們
[00:08:49.000 --> 00:08:52.000]  那是為了要幫助我們
[00:08:52.000 --> 00:08:53.000]  鍛煉我們
[00:08:53.000 --> 00:08:56.000]  叫我們的生命更加強壯
[00:08:56.000 --> 00:08:57.000]  更加有力
[00:08:57.000 --> 00:08:59.000]  所以神跟他們說
[00:08:59.000 --> 00:09:04.000]  不是神不要你們
[00:09:04.000 --> 00:09:07.000]  而是你們離開了神
[00:09:07.000 --> 00:09:10.000]  所以下面神說呢
[00:09:10.000 --> 00:09:15.000]  祂說我來的時候
[00:09:15.000 --> 00:09:17.000]  祂說我的膀臂其實縮短
[00:09:17.000 --> 00:09:19.000]  不能救贖
[00:09:19.000 --> 00:09:22.000]  如果是你們有犯罪了
[00:09:22.000 --> 00:09:24.000]  神要你們回來
[00:09:24.000 --> 00:09:26.000]  神可以救贖你們
[00:09:26.000 --> 00:09:28.000]  神的膀臂不縮短了
[00:09:28.000 --> 00:09:29.000]  沒有力量了
[00:09:29.000 --> 00:09:31.000]  不能夠救你們
[00:09:31.000 --> 00:09:34.000]  其實神沒有放棄他們
[00:09:34.000 --> 00:09:37.000]  當以賽亞在說著預言的時候
[00:09:37.000 --> 00:09:41.000]  還離開他們被巴比倫滅掉的時候
[00:09:41.000 --> 00:09:43.000]  還有一段距離
[00:09:43.000 --> 00:09:47.000]  但是神已經接著以賽亞說著預言
[00:09:47.000 --> 00:09:50.000]  即使將來被辱的話
[00:09:50.000 --> 00:09:53.000]  神還是要挽回他們
[00:09:53.000 --> 00:09:55.000]  但是呢
[00:09:55.000 --> 00:09:59.000]  當主耶穌來到地上的時候
[00:09:59.000 --> 00:10:03.000]  也不是每個人都歡迎祂
[00:10:03.000 --> 00:10:06.000]  很多人聽到耶穌以後
[00:10:06.000 --> 00:10:08.000]  還拒絕耶穌
[00:10:08.000 --> 00:10:11.000]  所以約翰福音第一章就說
[00:10:11.000 --> 00:10:15.000]  耶穌來到自己的地方
[00:10:15.000 --> 00:10:18.000]  自己的人倒不接待祂
[00:10:18.000 --> 00:10:21.000]  當耶穌剛來到世上的時候
[00:10:21.000 --> 00:10:25.000]  真正認識願意接受耶穌的人
[00:10:25.000 --> 00:10:27.000]  不是很多
[00:10:27.000 --> 00:10:32.000]  很多人認為耶穌不是他們的救主
[00:10:32.000 --> 00:10:35.000]  不是他們所希望的
[00:10:35.000 --> 00:10:41.000]  所以這個人實在是很敗壞
[00:10:41.000 --> 00:10:43.000]  神要救他們
[00:10:43.000 --> 00:10:48.000]  但是他們常常是拒絕神所傳的福音
[00:10:48.000 --> 00:10:53.000]  拒絕神派來的救主
[00:10:53.000 --> 00:10:55.000]  看起來好像神沒有辦法了
[00:10:55.000 --> 00:10:56.000]  不是的
[00:10:56.000 --> 00:10:59.000]  神說我的膀臂沒有縮短
[00:10:59.000 --> 00:11:04.000]  要差遣米賽亞這位僕人來救他們
[00:11:04.000 --> 00:11:08.000]  所以我們常常是錯怪神
[00:11:08.000 --> 00:11:10.000]  遇到什麼難處的話
[00:11:10.000 --> 00:11:14.000]  為什麼神會讓這個事情臨到我呢
[00:11:14.000 --> 00:11:19.000]  這個往往是我們沒有很深入想
[00:11:19.000 --> 00:11:22.000]  我們到底在哪個地方不聽神的話
[00:11:22.000 --> 00:11:24.000]  哪個地方我們不順服
[00:11:24.000 --> 00:11:26.000]  我們不悔改
[00:11:26.000 --> 00:11:30.000]  以致神要用這些的難處來管教我們
[00:11:30.000 --> 00:11:32.000]  來提醒我們
[00:11:32.000 --> 00:11:35.000]  叫我們回來
[00:11:35.000 --> 00:11:40.000]  其實神很不願意我們受苦
[00:11:40.000 --> 00:11:44.000]  一個母親她不希望她的兒女受苦
[00:11:44.000 --> 00:11:47.000]  當一個孩子生病的時候
[00:11:47.000 --> 00:11:49.000]  不但是孩子痛苦
[00:11:49.000 --> 00:11:52.000]  這個母親比她更痛苦
[00:11:52.000 --> 00:11:57.000]  她有時候恨不得我能夠去這個兒女生病
[00:11:57.000 --> 00:12:01.000]  神比得父母更愛我們
[00:12:01.000 --> 00:12:04.000]  祂不願意我們在難處當中
[00:12:04.000 --> 00:12:08.000]  所以耶律米埃哥有一篇聖經就說了
[00:12:08.000 --> 00:12:15.000]  因祂並不甘心使人受苦使人憂愁
[00:12:15.000 --> 00:12:16.000]  神不甘心
[00:12:16.000 --> 00:12:18.000]  看見你受苦了
[00:12:18.000 --> 00:12:19.000]  神祂不甘心
[00:12:19.000 --> 00:12:21.000]  祂不願意
[00:12:21.000 --> 00:12:24.000]  祂不要叫你憂愁
[00:12:24.000 --> 00:12:29.000]  但是神為什麼不立刻就把他救出來
[00:12:29.000 --> 00:12:33.000]  神有功課要他們學習
[00:12:33.000 --> 00:12:37.000]  所以神不是沒有能力
[00:12:37.000 --> 00:12:40.000]  常常是我們的心剛硬
[00:12:40.000 --> 00:12:42.000]  我們不肯悔改
[00:12:42.000 --> 00:12:46.000]  所以我們常常就落在困難當中
[00:12:46.000 --> 00:12:50.000]  而且不能夠出來
[00:12:50.000 --> 00:12:53.000]  這是講到神沒有放棄以色列
[00:12:53.000 --> 00:12:56.000]  到下面第四節開始
[00:12:56.000 --> 00:12:58.000]  我們就看見
[00:12:58.000 --> 00:13:04.000]  他差遣一位仆人米賽亞耶穌基督來了
[00:13:04.000 --> 00:13:09.000]  那麼我們在第四節到第九節這段聖經
[00:13:09.000 --> 00:13:16.000]  我們就看到這位仆人是堅定的順從神
[00:13:16.000 --> 00:13:19.000]  所以在第四節說了
[00:13:19.000 --> 00:13:24.000]  祖原話賜我受教者的舌頭
[00:13:24.000 --> 00:13:28.000]  就是他怎麼樣的順從神呢
[00:13:28.000 --> 00:13:32.000]  神給他一個受教者的這樣一個心態
[00:13:32.000 --> 00:13:34.000]  他來說話
[00:13:34.000 --> 00:13:36.000]  他來到地上來安慰
[00:13:36.000 --> 00:13:37.000]  來勸告
[00:13:37.000 --> 00:13:40.000]  來帶領人離開黑暗
[00:13:40.000 --> 00:13:43.000]  能夠進到光明
[00:13:43.000 --> 00:13:44.000]  在地上的時候
[00:13:44.000 --> 00:13:49.000]  米賽亞基督經過了很多的艱苦
[00:13:49.000 --> 00:13:51.000]  他為了神的旨意
[00:13:51.000 --> 00:13:53.000]  辛勤的勞碌
[00:13:53.000 --> 00:13:55.000]  他被人棄絕
[00:13:55.000 --> 00:13:57.000]  被人苦待
[00:13:57.000 --> 00:14:00.000]  但是他沒有灰心
[00:14:00.000 --> 00:14:02.000]  他也沒有退卻
[00:14:02.000 --> 00:14:07.000]  他只一生就是走世子家的道路
[00:14:07.000 --> 00:14:08.000]  因為他生下來
[00:14:08.000 --> 00:14:13.000]  不是一下來就要得到榮耀
[00:14:13.000 --> 00:14:17.000]  他乃是要來拯救我們這些罪人
[00:14:17.000 --> 00:14:21.000]  所以他一生下來
[00:14:21.000 --> 00:14:24.000]  神的旨意就是要他死在世子家
[00:14:24.000 --> 00:14:27.000]  所以在他地上三十三年
[00:14:27.000 --> 00:14:30.000]  從小一直等到三十多歲
[00:14:30.000 --> 00:14:34.000]  他出來傳道以後有三年多的功夫
[00:14:34.000 --> 00:14:36.000]  最後被釘世子家
[00:14:36.000 --> 00:14:39.000]  這是神預定給他的結果
[00:14:39.000 --> 00:14:45.000]  神知道他走這條道路是很困難的
[00:14:45.000 --> 00:14:48.000]  他來到世上
[00:14:48.000 --> 00:14:50.000]  猶太人自己不接待他
[00:14:50.000 --> 00:14:53.000]  外邦人也不認識他
[00:14:53.000 --> 00:14:55.000]  多方面
[00:14:55.000 --> 00:14:59.000]  很多時候給他很多的難處
[00:14:59.000 --> 00:15:00.000]  反對他
[00:15:00.000 --> 00:15:01.000]  譏笑他
[00:15:01.000 --> 00:15:02.000]  試探他
[00:15:02.000 --> 00:15:05.000]  最後把他釘在世子家
[00:15:05.000 --> 00:15:10.000]  但是主耶穌他沒有迴行
[00:15:10.000 --> 00:15:11.000]  他沒有迴行
[00:15:11.000 --> 00:15:12.000]  他也沒有退卻
[00:15:12.000 --> 00:15:15.000]  他一直走到世子家
[00:15:15.000 --> 00:15:17.000]  死在世子家上
[00:15:17.000 --> 00:15:20.000]  完成了救贖的工作
[00:15:20.000 --> 00:15:22.000]  他在地上的時候
[00:15:22.000 --> 00:15:29.000]  不要說這些普通的一般的人不信他
[00:15:29.000 --> 00:15:34.000]  連他的門徒常常是也不明白
[00:15:34.000 --> 00:15:36.000]  不懂得他的話
[00:15:36.000 --> 00:15:40.000]  有一次耶穌帶了門徒
[00:15:40.000 --> 00:15:43.000]  跟他們說
[00:15:43.000 --> 00:15:46.000]  你們說我是誰
[00:15:46.000 --> 00:15:48.000]  這個說你像耶利米
[00:15:48.000 --> 00:15:50.000]  這個說另外像一個先知
[00:15:50.000 --> 00:15:55.000]  那彼得說你是基督是神的兒子
[00:15:55.000 --> 00:15:57.000]  耶穌就稱讚他
[00:15:57.000 --> 00:16:03.000]  他說拉蒙彼得你是有福的
[00:16:03.000 --> 00:16:06.000]  因為你能夠認識我是基督
[00:16:06.000 --> 00:16:08.000]  是神的兒子
[00:16:08.000 --> 00:16:11.000]  那麼他說這樣的話
[00:16:11.000 --> 00:16:13.000]  我將來
[00:16:13.000 --> 00:16:16.000]  下面我要到耶路撒冷
[00:16:16.000 --> 00:16:18.000]  我要受苦
[00:16:18.000 --> 00:16:23.000]  我要被長老這些領袖們所逼迫
[00:16:23.000 --> 00:16:26.000]  這個時候彼得就不明白了
[00:16:26.000 --> 00:16:29.000]  他聽不懂耶穌的話
[00:16:29.000 --> 00:16:33.000]  怎麼他是神所預備的比賽
[00:16:33.000 --> 00:16:35.000]  要救他們
[00:16:35.000 --> 00:16:41.000]  竟然還要被人殺害
[00:16:41.000 --> 00:16:42.000]  所以他就勸他
[00:16:42.000 --> 00:16:45.000]  萬萬不可
[00:16:45.000 --> 00:16:49.000]  他說這個事一定是不能夠領導你
[00:16:49.000 --> 00:16:53.000]  不要耶穌上耶路撒冷
[00:16:53.000 --> 00:16:56.000]  不要耶穌受施這樣的事
[00:16:56.000 --> 00:16:59.000]  你看就這樣的門徒
[00:16:59.000 --> 00:17:02.000]  最親近最認識的耶穌的門徒
[00:17:02.000 --> 00:17:05.000]  都誤會他都不認識他
[00:17:05.000 --> 00:17:09.000]  何況其他的一般的百姓呢
[00:17:09.000 --> 00:17:11.000]  但是耶穌呢
[00:17:11.000 --> 00:17:15.000]  他知道自己要走的路是什麼
[00:17:15.000 --> 00:17:19.000]  因為為了施加罪人死
[00:17:19.000 --> 00:17:24.000]  是神父給他們給他定的旨意
[00:17:24.000 --> 00:17:27.000]  所以他必須要完成
[00:17:27.000 --> 00:17:30.000]  為什麼他能這麼順服呢
[00:17:30.000 --> 00:17:34.000]  我們在五十章第四節
[00:17:34.000 --> 00:17:36.000]  開始就看到
[00:17:36.000 --> 00:17:39.000]  為什麼他能夠這樣的順服
[00:17:39.000 --> 00:17:41.000]  第一點
[00:17:41.000 --> 00:17:44.000]  他稱自己為受教者
[00:17:44.000 --> 00:17:46.000]  耶穌基督這回比賽
[00:17:46.000 --> 00:17:49.000]  稱自己是受教者
[00:17:49.000 --> 00:17:50.000]  第四節說
[00:17:50.000 --> 00:17:54.000]  主耶和華賜我受教者的舌頭
[00:17:54.000 --> 00:17:55.000]  受教者
[00:17:55.000 --> 00:17:57.000]  受教者是什麼
[00:17:57.000 --> 00:17:58.000]  學生
[00:17:58.000 --> 00:17:59.000]  學的
[00:17:59.000 --> 00:18:01.000]  來學習的
[00:18:01.000 --> 00:18:04.000]  他就像一個學生一樣
[00:18:04.000 --> 00:18:07.000]  接受老師的教導
[00:18:07.000 --> 00:18:09.000]  他是神的兒子
[00:18:09.000 --> 00:18:12.000]  他跟父是同等的尊貴
[00:18:12.000 --> 00:18:14.000]  可是當他來到地上
[00:18:14.000 --> 00:18:17.000]  要來成就神的旨意的時候
[00:18:17.000 --> 00:18:19.000]  他降低自己
[00:18:19.000 --> 00:18:23.000]  他不以自己與神同等為搶奪的
[00:18:23.000 --> 00:18:25.000]  反倒虛己
[00:18:25.000 --> 00:18:26.000]  反倒虛己就是
[00:18:26.000 --> 00:18:30.000]  反倒放下自己
[00:18:30.000 --> 00:18:32.000]  那麼就這樣的話
[00:18:32.000 --> 00:18:35.000]  他就完全像個學生一樣的
[00:18:35.000 --> 00:18:39.000]  來聽老師對他說的話
[00:18:39.000 --> 00:18:41.000]  他不說自己的話
[00:18:41.000 --> 00:18:43.000]  他說
[00:18:43.000 --> 00:18:46.000]  我所說的乃是從父來的
[00:18:46.000 --> 00:18:48.000]  我從父那裡聽到的
[00:18:48.000 --> 00:18:50.000]  我就說出來
[00:18:50.000 --> 00:18:53.000]  你看他把自己放下
[00:18:53.000 --> 00:18:57.000]  就完全來順服
[00:18:57.000 --> 00:18:59.000]  雖然他跟父是同等的
[00:18:59.000 --> 00:19:01.000]  他也滿有智慧
[00:19:01.000 --> 00:19:02.000]  但是這裡說
[00:19:02.000 --> 00:19:05.000]  他是站在一個受教者
[00:19:05.000 --> 00:19:06.000]  一個學生
[00:19:06.000 --> 00:19:08.000]  接受教導的
[00:19:08.000 --> 00:19:11.000]  這樣一個學生的位置
[00:19:11.000 --> 00:19:13.000]  來聽神的話
[00:19:13.000 --> 00:19:15.000]  所以他就這樣的話
[00:19:15.000 --> 00:19:18.000]  他就這麼樣順服
[00:19:18.000 --> 00:19:20.000]  第二點
[00:19:20.000 --> 00:19:22.000]  為什麼他能這麼順服呢
[00:19:22.000 --> 00:19:27.000]  他常常跟父神親近
[00:19:27.000 --> 00:19:28.000]  他說
[00:19:28.000 --> 00:19:31.000]  主每早晨提醒
[00:19:31.000 --> 00:19:34.000]  使我能聽
[00:19:34.000 --> 00:19:36.000]  像受教者一樣
[00:19:36.000 --> 00:19:39.000]  受教者就是學生
[00:19:39.000 --> 00:19:41.000]  學生第一步的話
[00:19:41.000 --> 00:19:43.000]  怎麼要聽
[00:19:43.000 --> 00:19:45.000]  一聽老師說的話
[00:19:45.000 --> 00:19:47.000]  教師說的話
[00:19:47.000 --> 00:19:49.000]  所以主耶穌說
[00:19:49.000 --> 00:19:52.000]  他每天都來聽
[00:19:52.000 --> 00:19:54.000]  他天父的聲音
[00:19:54.000 --> 00:19:56.000]  每早晨
[00:19:56.000 --> 00:19:58.000]  不是說偶爾聽一下
[00:19:58.000 --> 00:20:00.000]  不是等到有事情了
[00:20:00.000 --> 00:20:01.000]  神跟他怎麼說
[00:20:01.000 --> 00:20:02.000]  他就怎麼做
[00:20:02.000 --> 00:20:04.000]  他說我每早晨
[00:20:04.000 --> 00:20:06.000]  每早晨
[00:20:06.000 --> 00:20:08.000]  神都提醒他
[00:20:08.000 --> 00:20:10.000]  提醒他的耳朵
[00:20:10.000 --> 00:20:12.000]  使我能聽
[00:20:12.000 --> 00:20:15.000]  像那個受教者一樣
[00:20:15.000 --> 00:20:19.000]  這就是遵行神旨意的秘訣
[00:20:19.000 --> 00:20:21.000]  怎樣來遵行神的旨意呢
[00:20:21.000 --> 00:20:24.000]  不是說神說了我就做
[00:20:24.000 --> 00:20:27.000]  遵行神旨意的秘訣
[00:20:27.000 --> 00:20:31.000]  就是每天都來聽神的話
[00:20:31.000 --> 00:20:34.000]  為什麼我每天要來讀聖經
[00:20:34.000 --> 00:20:35.000]  讀神的話呢
[00:20:35.000 --> 00:20:37.000]  我們要從神的話裡頭
[00:20:37.000 --> 00:20:39.000]  來明白神的心
[00:20:39.000 --> 00:20:41.000]  明白神的旨意
[00:20:41.000 --> 00:20:42.000]  那這樣的話
[00:20:42.000 --> 00:20:45.000]  我們就像學生一樣的
[00:20:45.000 --> 00:20:49.000]  我們基督徒一生中間
[00:20:49.000 --> 00:20:52.000]  剛清楚說你是他們學生
[00:20:52.000 --> 00:20:54.000]  你再長大了
[00:20:54.000 --> 00:20:56.000]  生命再長大了
[00:20:56.000 --> 00:20:58.000]  你還是學生
[00:20:58.000 --> 00:21:00.000]  你這一生都是學生
[00:21:00.000 --> 00:21:03.000]  不像學開車的
[00:21:03.000 --> 00:21:06.000]  有學多少時間
[00:21:06.000 --> 00:21:08.000]  開始學的時候要掛一個牌子
[00:21:08.000 --> 00:21:10.000]  是學習的N
[00:21:10.000 --> 00:21:13.000]  過段時間到一年還多好
[00:21:13.000 --> 00:21:16.000]  可能就已經可以考上執照了
[00:21:16.000 --> 00:21:18.000]  就不是學生了
[00:21:18.000 --> 00:21:20.000]  基督徒不是這樣的
[00:21:20.000 --> 00:21:22.000]  神的兒女一生中間
[00:21:22.000 --> 00:21:24.000]  都是當學生
[00:21:24.000 --> 00:21:27.000]  都是要來聽神的話
[00:21:27.000 --> 00:21:28.000]  這樣的話
[00:21:28.000 --> 00:21:30.000]  常常來傾聽神
[00:21:30.000 --> 00:21:32.000]  常常來聽神的話的話
[00:21:32.000 --> 00:21:35.000]  就能夠被神所用
[00:21:35.000 --> 00:21:38.000]  神能用的就是學生
[00:21:38.000 --> 00:21:42.000]  神用的不是你來當個老師
[00:21:42.000 --> 00:21:44.000]  你什麼都懂了
[00:21:44.000 --> 00:21:45.000]  等到你學會了
[00:21:45.000 --> 00:21:46.000]  你不需要什麼了
