
[00:00:00.000 --> 00:00:03.140]  各位觀眾姐妹 大家平安
[00:06:28.780 --> 00:06:30.980]  要放的一個影片
[00:06:30.980 --> 00:06:32.680]  很短的影片給大家看
[00:06:32.680 --> 00:06:35.980]  這個影片他是主要描述說什麼呢
[00:06:35.980 --> 00:06:40.440]  說我們的話語是有力量的
[00:06:40.440 --> 00:06:43.780]  有摧毀的力量
[00:06:43.780 --> 00:06:45.240]  而且這個人
[00:06:45.240 --> 00:06:49.520]  這個話語可能是對你不認識的人
[00:06:49.520 --> 00:06:51.140]  他所發出來的
[00:06:51.140 --> 00:06:52.820]  這個影片是一個實驗
[00:06:52.820 --> 00:06:55.820]  他找了20個人是在路人
[00:06:55.820 --> 00:06:58.580]  然後請他們來到這個會場當中
[00:06:58.580 --> 00:07:03.720]  另外請了三位主角站在台上
[00:07:03.720 --> 00:07:10.220]  講述他們對20個人做了一個自我介紹
[00:07:10.220 --> 00:07:12.180]  但是這20個人有一個很特別的
[00:07:12.180 --> 00:07:15.540]  就是他們要蒙上白色的面具
[00:07:15.540 --> 00:07:20.840]  所以台上跟台下就沒有很直接的互動
[00:07:20.840 --> 00:07:24.540]  另外每一個人都有一個手機
[00:07:24.540 --> 00:07:27.440]  他們就可以針對台上的那一位
[00:07:27.440 --> 00:07:30.680]  他們在台下做評論
[00:07:30.680 --> 00:07:33.180]  所以請了三位男主角
[00:07:33.180 --> 00:07:34.920]  第一位三位主角
[00:07:34.920 --> 00:07:36.920]  一位是紋身師
[00:07:36.920 --> 00:07:41.340]  第二位是一個晚上工作的看護工
[00:07:41.340 --> 00:07:43.840]  一個姐妹一個女生
[00:07:43.840 --> 00:07:47.580]  第三個其實是一個老師
[00:07:47.580 --> 00:07:52.020]  等到這個影片放完了之後
[00:07:52.020 --> 00:07:53.240]  你們就會知道
[00:07:53.240 --> 00:07:54.620]  我要告訴你們的信息
[00:07:54.620 --> 00:07:58.480]  這時候我們請馬鬼幫我們放影片
[00:07:58.480 --> 00:08:00.320]  職業是一名紋身師
[00:08:00.320 --> 00:08:03.680]  閒暇的時候會跟朋友一起做一些
[00:08:03.680 --> 00:08:05.120]  大家喜歡吃的東西
[00:08:05.120 --> 00:08:07.040]  我現在也是有養一些小動物
[00:08:07.040 --> 00:08:09.240]  然後平常也會說去一些
[00:08:09.240 --> 00:08:11.640]  這些流浪狗的救助站做一些義工
[00:08:11.640 --> 00:08:14.180]  其實我是一名夜間看護
[00:08:14.180 --> 00:08:16.880]  主要負責病人晚上的照看
[00:08:16.880 --> 00:08:18.040]  朋友也很少
[00:08:18.040 --> 00:08:20.480]  平常的時候我就比較喜歡
[00:08:20.480 --> 00:08:25.120]  就是花一些心思在我的穿衣打扮上
[00:08:25.120 --> 00:08:28.720]  因為我覺得如果未來的那個他來了
[00:08:28.720 --> 00:08:30.420]  我不至於很狼狽
[00:08:30.420 --> 00:08:33.680]  現在是小學的一名音樂老師
[00:08:33.680 --> 00:08:36.780]  我特別享受和孩子們相處的過程
[00:08:36.780 --> 00:08:38.980]  也覺得這個職業特別適合我
[00:08:38.980 --> 00:08:42.240]  因為我覺得我的個性不太適合
[00:08:42.240 --> 00:08:43.840]  太複雜的圈子
[00:08:43.840 --> 00:08:47.920]  看吧
[00:08:47.920 --> 00:08:49.440]  看一下
[00:08:58.720 --> 00:08:59.720]  看吧
[00:09:29.720 --> 00:09:31.520]  我想要安靜一下
[00:09:31.520 --> 00:09:36.080]  我可以離開嗎
[00:09:59.520 --> 00:10:02.440]  當我看到屏幕上的那些畫的時候
[00:10:02.440 --> 00:10:05.040]  自己的腦袋是一片空白的
[00:10:05.040 --> 00:10:09.280]  沒想到現實中看到會有這麼大的衝擊
[00:10:09.280 --> 00:10:12.080]  就已經超出我的一個
[00:10:12.080 --> 00:10:13.480]  心裡面的一個想像吧
[00:10:13.480 --> 00:10:17.520]  當時的情緒確實不太受控制
[00:10:17.520 --> 00:10:19.120]  真的感覺像一把刀一樣的
[00:10:19.120 --> 00:10:21.120]  就扎在心上
[00:10:25.640 --> 00:10:29.040]  當語言暴力沒有發生在你自己身上的時候
[00:10:29.040 --> 00:10:30.840]  你覺得沒什麼
[00:10:30.840 --> 00:10:33.240]  自己切身體會之後
[00:10:33.240 --> 00:10:37.240]  其實要花很多時間去慢慢想好的
[00:10:37.240 --> 00:10:38.040]  過再久的話
[00:10:38.040 --> 00:10:42.540]  可能心裡面還是會在意這些的
[00:10:42.540 --> 00:10:46.040]  我們應該尊重每一個人的選擇
[00:10:46.040 --> 00:10:48.720]  因為肆意的評論
[00:10:48.720 --> 00:10:52.840]  有可能就會對別人造成無法挽回的傷害
[00:10:55.640 --> 00:11:01.840]  好
[00:11:01.840 --> 00:11:04.640]  當我看完這個影片的時候
[00:11:04.640 --> 00:11:06.040]  我就在想
[00:11:06.040 --> 00:11:09.240]  這如果是我的孩子
[00:11:09.240 --> 00:11:11.640]  這是我自己的小孩
[00:11:11.640 --> 00:11:16.440]  我這個做父母的會是什麼樣的心情
[00:11:16.440 --> 00:11:22.040]  突然有一個聲音就在我心裡面問我
[00:11:22.040 --> 00:11:27.240]  他說你覺得天父怎麼看這樣的事情
[00:11:27.240 --> 00:11:32.040]  天父怎麼想
[00:11:32.040 --> 00:11:33.840]  我突然明白
[00:11:33.840 --> 00:11:37.040]  我們這些都是神所愛的
[00:11:37.040 --> 00:11:40.240]  神所造的都是神所愛的
[00:11:40.240 --> 00:11:46.240]  都原有上帝的形象在每一位人的生命中
[00:11:46.240 --> 00:11:49.840]  那是因為我們在罪的世界裡面
[00:11:49.840 --> 00:11:52.240]  我們不認識神
[00:11:52.240 --> 00:11:54.640]  我們很自然的用我們的口
[00:11:54.640 --> 00:11:58.040]  在表達我們的意見
[00:11:58.040 --> 00:12:01.240]  那位二十位路人
[00:12:01.240 --> 00:12:03.640]  其實他們也是好人
[00:12:03.640 --> 00:12:07.240]  並不是特別去挑選說這些人是毒蛇
[00:12:07.240 --> 00:12:13.040]  他們只不過是根據他們自己的意見來發表
[00:12:13.040 --> 00:12:17.440]  所以有的人就是說你裝可愛
[00:12:17.440 --> 00:12:21.640]  或者就有些很不雅的文字
[00:12:21.640 --> 00:12:22.640]  可能對他來講
[00:12:22.640 --> 00:12:25.640]  我看到這個姐妹站在台上
[00:12:25.640 --> 00:12:27.240]  她穿這樣的衣服
[00:12:27.240 --> 00:12:29.840]  我就覺得她是這樣
[00:12:29.840 --> 00:12:33.840]  其實這二十位對於在台上的這幾位
[00:12:33.840 --> 00:12:37.840]  他們完全不認識
[00:12:37.840 --> 00:12:39.640]  所以當我看完這個影片的時候
[00:12:39.640 --> 00:12:41.440]  我就在反省
[00:12:41.440 --> 00:12:43.240]  主啊
[00:12:43.240 --> 00:12:49.440]  我們教會裡面是不是也是像這樣子呢
[00:12:49.440 --> 00:12:55.040]  我們弟兄姐妹是不是也是這樣子呢
[00:12:55.040 --> 00:12:57.040]  我另外又轉念了
[00:12:57.040 --> 00:12:57.640]  是的
[00:12:57.640 --> 00:13:00.440]  我們剛開始信耶穌的時候是
[00:13:00.440 --> 00:13:03.640]  但是聖經告訴我們主祂是愛
[00:13:03.640 --> 00:13:06.640]  我們要用言語來扶持軟弱的人
[00:13:06.640 --> 00:13:08.840]  我們要常常頌讚我們的主
[00:13:08.840 --> 00:13:13.840]  我們不可以又讚美我們的神又咒諸我們的弟兄
[00:13:13.840 --> 00:13:19.040]  所以在神的愛裡面的生命是一個轉換的生命
[00:13:19.040 --> 00:13:21.040]  是一個不斷進步的生命
[00:13:21.040 --> 00:13:24.640]  可是很現實的是
[00:13:24.640 --> 00:13:26.040]  我們在一起
[00:13:26.040 --> 00:13:29.040]  我們就是一個罪人的
[00:13:29.040 --> 00:13:33.440]  還沒有完全的這個生命聖潔的過程中
[00:13:33.440 --> 00:13:35.640]  我們聚在一起的時候很抱歉
[00:13:35.640 --> 00:13:39.040]  有時候就真的會彼此傷害
[00:13:39.040 --> 00:13:42.840]  所以在教會裡面也會有這樣的問題
[00:13:42.840 --> 00:13:44.840]  大家承認嗎
[00:13:44.840 --> 00:13:46.640]  這是一個現實
[00:13:46.640 --> 00:13:48.440]  我們必須接受它
[00:13:48.440 --> 00:13:52.640]  但是我們生命怎麼樣可以更好呢
[00:13:52.640 --> 00:13:55.640]  就是要轉
[00:13:55.640 --> 00:14:01.640]  有時候我們並沒有遇到這種天災人禍
[00:14:01.640 --> 00:14:07.040]  但是有時候我們好像就面對了這些的惡言惡語
[00:14:07.040 --> 00:14:09.240]  是你不知道從哪裡來的
[00:14:09.240 --> 00:14:10.840]  我不是說在教會
[00:14:10.840 --> 00:14:12.640]  也許在外面你的工作場所
[00:14:12.640 --> 00:14:16.040]  也許從你的家人來的
[00:14:16.040 --> 00:14:18.240]  但是我們基督徒生命我們知道
[00:14:18.240 --> 00:14:21.440]  我們要有一個轉換
[00:14:21.440 --> 00:14:24.640]  今天我們要從大衛的故事
[00:14:24.640 --> 00:14:28.040]  他在他生命裡面最悲慘的時候
[00:14:28.040 --> 00:14:31.840]  他怎麼樣去面對他的處境
[00:14:31.840 --> 00:14:36.640]  怎麼樣在這個困難沒有希望的時候
[00:14:36.640 --> 00:14:40.040]  他可以有一個轉換
[00:14:40.040 --> 00:14:43.040]  這時候我們來做個禱告好不好
[00:14:43.040 --> 00:14:44.840]  天父我們讚美祢
[00:14:44.840 --> 00:14:47.840]  祢是那位創造我們的神
[00:14:47.840 --> 00:14:50.240]  我們本有祢的形象
[00:14:50.240 --> 00:14:56.240]  主但我們真的是在罪惡裡面
[00:14:56.240 --> 00:14:58.640]  當我們不認識祢的時候
[00:14:58.640 --> 00:15:00.640]  祢卻為我們
[00:15:00.640 --> 00:15:02.440]  定義要為我們死
[00:15:02.440 --> 00:15:05.240]  就是要為了拯救我們
[00:15:05.240 --> 00:15:08.040]  但主我們今天在祢面前
[00:15:08.040 --> 00:15:11.640]  我們要來說我們要更多的依靠祢
[00:15:11.640 --> 00:15:16.840]  好叫祢的能力可以幫助我們脫離罪的生命
[00:15:16.840 --> 00:15:20.840]  可以在生命中面對罪惡
[00:15:20.840 --> 00:15:22.840]  面對惡事
[00:15:22.840 --> 00:15:26.240]  我們有更大的能力是從祢那裡來的
[00:15:26.240 --> 00:15:30.240]  幫助我們也願祢的話語紮在我們的心裡面
[00:15:30.240 --> 00:15:31.840]  感動我們
[00:15:31.840 --> 00:15:33.240]  垂聽我們的禱告
[00:15:33.240 --> 00:15:34.840]  奉考耶穌的名
[00:15:34.840 --> 00:15:36.040]  Amen
[00:15:36.040 --> 00:15:39.840]  接下來我們要看
[00:15:39.840 --> 00:15:42.240]  大衛在他的人生裡面
[00:15:42.240 --> 00:15:47.840]  他曾經把哥利亞
[00:15:47.840 --> 00:15:50.040]  不會動了
[00:15:50.040 --> 00:15:54.240]  把非利式人哥利亞給打敗了
[00:15:54.240 --> 00:15:56.440]  結果以色列的王
[00:15:56.440 --> 00:15:58.440]  掃羅怎樣呢
[00:15:58.440 --> 00:15:59.840]  都嫉妒他
[00:15:59.840 --> 00:16:01.040]  嫉妒他
[00:16:01.040 --> 00:16:02.840]  所以有一句話就是
[00:16:02.840 --> 00:16:04.240]  大衛
[00:16:04.240 --> 00:16:06.840]  掃羅殺死千千
[00:16:06.840 --> 00:16:09.440]  大衛殺死萬萬
[00:16:09.440 --> 00:16:12.840]  這句話不僅是以色列人都知道
[00:16:12.840 --> 00:16:17.440]  連非利式人也都知道
[00:16:17.440 --> 00:16:19.040]  掃羅裡面有一個嫉妒的心
[00:16:19.040 --> 00:16:21.040]  他就開始要追殺大衛
[00:16:21.040 --> 00:16:24.640]  所以大衛就怎樣逃亡
[00:16:24.640 --> 00:16:25.640]  逃亡先保命
[00:16:25.640 --> 00:16:28.840]  所以你看到這個圖上面
[00:16:28.840 --> 00:16:31.440]  他輾轉到了最後一個地方叫做哪裡
[00:16:31.440 --> 00:16:33.840]  喜格
[00:16:33.840 --> 00:16:36.840]  大衛最後他就逃亡逃到
[00:16:36.840 --> 00:16:41.040]  他跑去投靠非利式人
[00:16:41.040 --> 00:16:44.240]  可是以前他把非利式人的巨人給打敗了
[00:16:44.240 --> 00:16:46.240]  如今他沒有地方再跑了
[00:16:46.240 --> 00:16:49.240]  他最後只能投靠敵人去了
[00:16:49.240 --> 00:16:51.240]  投靠非利式人
[00:16:51.240 --> 00:16:53.040]  跑到那邊的時候
[00:16:53.040 --> 00:16:57.040]  掃羅就不追殺他了
[00:16:57.040 --> 00:17:01.240]  然後大衛在他投靠的這個王叫做什麼呢
[00:17:01.240 --> 00:17:04.640]  叫做雅吉王在這裡
[00:17:04.640 --> 00:17:06.040]  雅吉
[00:17:06.040 --> 00:17:08.640]  雅吉就恩戴大衛
[00:17:08.640 --> 00:17:14.040]  後來就把大衛安置在一個地方叫做喜格
[00:17:14.040 --> 00:17:17.840]  就是他最後到的那個點
[00:17:17.840 --> 00:17:21.040]  不巧非利式人跟以色列人要怎樣
[00:17:21.040 --> 00:17:22.040]  打仗
[00:17:22.040 --> 00:17:25.840]  因為非利式人跟以色列人他們當時是對敵的
[00:17:25.840 --> 00:17:28.440]  所以大衛好像就
[00:17:28.440 --> 00:17:30.040]  他面臨一個處境
[00:17:30.040 --> 00:17:32.840]  就是大衛參軍
[00:17:32.840 --> 00:17:36.240]  同時他要去跟以色列人征戰
[00:17:36.240 --> 00:17:39.240]  可打不可打弟兄姊妹
[00:17:39.240 --> 00:17:41.040]  可打不可打
[00:17:41.040 --> 00:17:42.840]  不可打
[00:17:42.840 --> 00:17:44.040]  他自己是以色列人啊
[00:17:44.040 --> 00:17:46.440]  他怎麼可以打
[00:17:46.440 --> 00:17:49.240]  上帝就派他做了一個事情
[00:17:49.240 --> 00:17:51.040]  聖經並沒有特別說上帝出手
[00:17:51.040 --> 00:17:52.840]  但是我們知道
[00:17:52.840 --> 00:17:55.040]  以色列
[00:17:55.040 --> 00:17:57.240]  上帝要保守以色列
[00:17:57.240 --> 00:18:01.440]  所以也不要讓大衛去犯下這樣的罪
[00:18:01.440 --> 00:18:03.840]  殺自己的百姓的罪
[00:18:03.840 --> 00:18:06.040]  非利式的首領突然就說
[00:18:06.040 --> 00:18:08.240]  就跟著這個雅吉說
[00:18:08.240 --> 00:18:09.840]  你沒有聽過大衛殺死
[00:18:09.840 --> 00:18:10.840]  掃羅殺死千千
[00:18:10.840 --> 00:18:12.640]  大衛殺死萬萬嗎
[00:18:12.640 --> 00:18:15.240]  萬一大衛跟我們一起去
[00:18:15.240 --> 00:18:16.440]  他成了窩裡反
[00:18:16.440 --> 00:18:18.440]  把我們這些的頭都給殺掉
[00:18:18.440 --> 00:18:19.640]  都給砍下來
[00:18:19.640 --> 00:18:22.640]  然後他去跟掃羅和好
[00:18:22.640 --> 00:18:24.240]  怎麼辦
[00:18:24.240 --> 00:18:26.240]  所以大衛能打不能打
[00:18:26.240 --> 00:18:27.240]  他不能打
[00:18:27.240 --> 00:18:30.440]  所以他就回到他的老家喜格拉了
[00:18:30.440 --> 00:18:33.640]  他回去喜格拉的時候發現什麼呢
[00:18:33.640 --> 00:18:38.640]  發現亞馬利人竟然來攻打這個城
[00:18:38.640 --> 00:18:40.440]  因為以前在這裡
[00:18:40.440 --> 00:18:41.840]  亞馬利人的勢力在這裡
[00:18:41.840 --> 00:18:46.240]  亞馬利人是不甘心這個城
[00:18:46.240 --> 00:18:49.640]  被輸給了非利式人
[00:18:49.640 --> 00:18:52.240]  所以亞馬利人要把這個城
[00:18:52.240 --> 00:18:53.440]  怎樣再奪回來
[00:18:53.440 --> 00:18:55.840]  因為大衛本來安置在這邊
[00:18:55.840 --> 00:18:57.440]  所以大衛去參軍了
[00:18:57.440 --> 00:18:59.440]  城裡面就沒有人可以打仗了
[00:18:59.440 --> 00:19:02.640]  所以亞馬利人就來搶奪大衛
[00:19:02.640 --> 00:19:04.640]  最後的他的一個屈身之所
[00:19:04.640 --> 00:19:06.040]  喜格拉
[00:19:06.040 --> 00:19:08.640]  在這邊我們看見城怎樣
[00:19:08.640 --> 00:19:10.240]  被火燒了
[00:19:10.240 --> 00:19:14.040]  然後他們的城裡面的妻子兒女都怎樣
[00:19:14.040 --> 00:19:15.440]  被擄去了
[00:19:15.440 --> 00:19:20.640]  結果大衛跟隨他的人就怎樣呢
[00:19:20.640 --> 00:19:22.240]  放聲大哭
[00:19:22.240 --> 00:19:23.440]  你們看過
[00:19:23.440 --> 00:19:26.240]  有知道大衛放聲大哭嗎
[00:19:26.240 --> 00:19:28.240]  我們知道他禱告敬拜的時候
[00:19:28.240 --> 00:19:30.240]  好像他cry out
[00:19:30.240 --> 00:19:32.840]  他向神呼求
[00:19:32.840 --> 00:19:34.440]  在這裡我們看見
[00:19:34.440 --> 00:19:39.640]  大衛跟他的一群的百姓在那裡放聲大哭
[00:19:39.640 --> 00:19:42.840]  而且聖經描述的很微妙
[00:19:42.840 --> 00:19:43.640]  微俏
[00:19:43.640 --> 00:19:46.040]  說到什麼呢
[00:19:46.040 --> 00:19:51.640]  哭到沒有力氣
[00:19:51.640 --> 00:19:54.440]  中姐妹你們有沒有哭到沒有力氣過
[00:19:54.440 --> 00:19:55.440]  有
[00:19:55.440 --> 00:19:57.240]  哭到最後就怎樣
[00:19:57.240 --> 00:20:01.040]  睡著了
[00:20:01.040 --> 00:20:04.240]  但是大衛沒有這麼好命
[00:20:04.240 --> 00:20:06.440]  他才沒有這個好命可以睡
[00:20:06.440 --> 00:20:07.640]  接下來是怎樣
[00:20:07.640 --> 00:20:12.240]  這是他第一個打擊
[00:20:12.240 --> 00:20:14.240]  第二個打擊是什麼呢
[00:20:14.240 --> 00:20:19.040]  他的妻子也被擄走了
[00:20:19.040 --> 00:20:20.840]  他的兩個妻子一個是亞新婉
[00:20:20.840 --> 00:20:22.440]  一個是雅比蓋
[00:20:22.440 --> 00:20:25.640]  這個故事大家回去看沙漠的紀喪
[00:20:25.640 --> 00:20:29.040]  雅比蓋是一個很聰明又美麗的女子
