
[00:00:00.000 --> 00:00:02.000]  各位敵視的姐妹早
[00:07:26.000 --> 00:07:28.000]  英文的ABC都不懂
[00:07:28.000 --> 00:07:30.000]  我要用
[00:07:30.000 --> 00:07:32.000]  一年的時間來追
[00:07:32.000 --> 00:07:34.000]  別人六年的英文
[00:07:34.000 --> 00:07:36.000]  我第一次上英文課的時間
[00:07:36.000 --> 00:07:38.000]  那種痛苦
[00:07:38.000 --> 00:07:40.000]  無法形容
[00:07:40.000 --> 00:07:42.000]  一開始
[00:07:42.000 --> 00:07:44.000]  那個補習的老師
[00:07:44.000 --> 00:07:46.000]  a man and a hand
[00:07:46.000 --> 00:07:48.000]  a hand and a pen
[00:07:48.000 --> 00:07:50.000]  this is a man
[00:07:50.000 --> 00:07:52.000]  this is a pen
[00:07:52.000 --> 00:07:54.000]  she is a woman
[00:07:54.000 --> 00:07:56.000]  he is a man
[00:07:56.000 --> 00:07:58.000]  it is a pen
[00:07:58.000 --> 00:08:00.000]  it is a hand
[00:08:00.000 --> 00:08:02.000]  我根本不知道
[00:08:02.000 --> 00:08:04.000]  他說什麼
[00:08:04.000 --> 00:08:06.000]  交完了一堂
[00:08:06.000 --> 00:08:08.000]  到第二堂回來的時間
[00:08:08.000 --> 00:08:10.000]  考試
[00:08:10.000 --> 00:08:12.000]  就拍考卷
[00:08:12.000 --> 00:08:14.000]  結果呢
[00:08:14.000 --> 00:08:16.000]  我全部亨普朗都看不懂
[00:08:16.000 --> 00:08:18.000]  他問的是什麼東西
[00:08:18.000 --> 00:08:20.000]  你要記得
[00:08:20.000 --> 00:08:22.000]  我連二十六字母我都不懂
[00:08:22.000 --> 00:08:24.000]  我到底怎麼樣懂那些東西呢
[00:08:24.000 --> 00:08:26.000]  只是憑記憶來的
[00:08:26.000 --> 00:08:28.000]  亂來碰碰碰碰而已
[00:08:28.000 --> 00:08:30.000]  結果呢
[00:08:30.000 --> 00:08:32.000]  考完了以後
[00:08:32.000 --> 00:08:34.000]  這個老師拍卷
[00:08:34.000 --> 00:08:36.000]  非常可惡的
[00:08:36.000 --> 00:08:38.000]  他拍試卷
[00:08:38.000 --> 00:08:40.000]  是怎麼樣拍的呢
[00:08:40.000 --> 00:08:42.000]  把你的成績都讀出來
[00:08:42.000 --> 00:08:46.000]  第一名
[00:08:46.000 --> 00:08:48.000]  九十五分
[00:08:48.000 --> 00:08:50.000]  很好
[00:08:50.000 --> 00:08:52.000]  這個李沖我記得很印象很深刻
[00:08:52.000 --> 00:08:54.000]  這個李沖
[00:08:54.000 --> 00:08:56.000]  九十五分
[00:08:56.000 --> 00:08:58.000]  很棒
[00:08:58.000 --> 00:09:00.000]  八十七分
[00:09:00.000 --> 00:09:02.000]  不錯
[00:09:02.000 --> 00:09:04.000]  繼續讀讀讀讀讀讀
[00:09:04.000 --> 00:09:06.000]  到最後
[00:09:06.000 --> 00:09:08.000]  這個蘇什麼志
[00:09:08.000 --> 00:09:10.000]  十五分
[00:09:10.000 --> 00:09:12.000]  十五分的好意思拿的
[00:09:12.000 --> 00:09:18.000]  我在拿卷的時候
[00:09:18.000 --> 00:09:20.000]  我告訴你
[00:09:20.000 --> 00:09:22.000]  我當時對我的學生說
[00:09:22.000 --> 00:09:24.000]  我真的很希望地有一個洞
[00:09:24.000 --> 00:09:26.000]  我就捐進去
[00:09:26.000 --> 00:09:28.000]  進去了以後
[00:09:28.000 --> 00:09:30.000]  不要見人了算了
[00:09:30.000 --> 00:09:32.000]  那是我從來沒有試過的自卑感
[00:09:32.000 --> 00:09:34.000]  我從來沒有感覺
[00:09:34.000 --> 00:09:36.000]  被人羞辱到這樣一個地步
[00:09:36.000 --> 00:09:38.000]  無地自容
[00:09:38.000 --> 00:09:40.000]  我把我的見證講出來
[00:09:40.000 --> 00:09:42.000]  那接下來
[00:09:42.000 --> 00:09:44.000]  我想不再補習了
[00:09:44.000 --> 00:09:46.000]  以後都不要讀了
[00:09:46.000 --> 00:09:48.000]  但回到家中被爸爸罵
[00:09:48.000 --> 00:09:50.000]  你不讀書做乞丐啊
[00:09:50.000 --> 00:09:52.000]  你要幹什麼
[00:09:52.000 --> 00:09:54.000]  你要做什麼打工嗎
[00:09:54.000 --> 00:09:56.000]  一定要
[00:09:56.000 --> 00:10:00.000]  結果因為這個緣故
[00:10:00.000 --> 00:10:02.000]  發憤
[00:10:02.000 --> 00:10:04.000]  決心
[00:10:04.000 --> 00:10:06.000]  挑當夜讀
[00:10:06.000 --> 00:10:10.000]  結果
[00:10:10.000 --> 00:10:12.000]  到我會考的時間
[00:10:12.000 --> 00:10:14.000]  我考到比較好的成績
[00:10:14.000 --> 00:10:18.000]  能夠進到
[00:10:18.000 --> 00:10:20.000]  很多人很羨慕進去的一個中學
[00:10:20.000 --> 00:10:22.000]  華人中學
[00:10:22.000 --> 00:10:24.000]  華人書院
[00:10:24.000 --> 00:10:26.000]  Queens College
[00:10:26.000 --> 00:10:28.000]  我記得放榜
[00:10:28.000 --> 00:10:30.000]  這個成績公佈的時間
[00:10:30.000 --> 00:10:32.000]  我拿著那個報紙
[00:10:32.000 --> 00:10:34.000]  因為當時是每個人的姓名
[00:10:34.000 --> 00:10:36.000]  考的成績第幾名在報章登出來的
[00:10:36.000 --> 00:10:38.000]  我跟你講
[00:10:38.000 --> 00:10:40.000]  哇當時
[00:10:40.000 --> 00:10:42.000]  真的恨不得拿著這個報章
[00:10:42.000 --> 00:10:44.000]  去到那個胖胖的補習老師
[00:10:44.000 --> 00:10:46.000]  那個地方給他看的
[00:10:46.000 --> 00:10:50.000]  但結果沒有
[00:10:50.000 --> 00:10:52.000]  我還以為
[00:10:52.000 --> 00:10:54.000]  從今以後我的自卑就沒有了
[00:10:54.000 --> 00:10:56.000]  錯了
[00:10:56.000 --> 00:10:58.000]  當我進到
[00:10:58.000 --> 00:11:00.000]  Queens College 華人書院
[00:11:00.000 --> 00:11:02.000]  在那個地方念書的時候
[00:11:02.000 --> 00:11:04.000]  我第一年第一個學期
[00:11:04.000 --> 00:11:06.000]  我已經感覺到非常自卑
[00:11:06.000 --> 00:11:08.000]  每個人進去都是這樣進去的
[00:11:08.000 --> 00:11:10.000]  很多的同學都是
[00:11:10.000 --> 00:11:12.000]  獎學金進去的
[00:11:12.000 --> 00:11:14.000]  五年都不需要交學費
[00:11:14.000 --> 00:11:16.000]  但第一個學期
[00:11:16.000 --> 00:11:18.000]  40個人我考31
[00:11:20.000 --> 00:11:22.000]  英文
[00:11:22.000 --> 00:11:24.000]  也是很差
[00:11:24.000 --> 00:11:26.000]  另外一方面呢
[00:11:26.000 --> 00:11:28.000]  除了中文
[00:11:28.000 --> 00:11:30.000]  全部全部的科目
[00:11:30.000 --> 00:11:32.000]  都是英文來的
[00:11:32.000 --> 00:11:34.000]  有時候我根本沒有辦法發揮
[00:11:34.000 --> 00:11:36.000]  我的那種智能
[00:11:36.000 --> 00:11:38.000]  因為那個語言的問題
[00:11:38.000 --> 00:11:40.000]  所以第一個學期差得不得了
[00:11:40.000 --> 00:11:42.000]  又自卑了
[00:11:42.000 --> 00:11:44.000]  到第二個學期努力了
[00:11:44.000 --> 00:11:46.000]  又稍微好一點
[00:11:46.000 --> 00:11:48.000]  我以為當我繼續努力的時候
[00:11:48.000 --> 00:11:50.000]  就可以把我的自卑感除去
[00:11:50.000 --> 00:11:52.000]  原來不是如此的
[00:11:52.000 --> 00:11:54.000]  縱使你非常的努力
[00:11:54.000 --> 00:11:56.000]  但是當你要
[00:11:56.000 --> 00:11:58.000]  跟人比較的時間
[00:11:58.000 --> 00:12:00.000]  你往往不是跟那些
[00:12:00.000 --> 00:12:02.000]  比你差的人比較的
[00:12:02.000 --> 00:12:04.000]  你是跟誰比較啊
[00:12:04.000 --> 00:12:06.000]  是那些比你好的人比較
[00:12:06.000 --> 00:12:08.000]  我把這個事情
[00:12:08.000 --> 00:12:10.000]  跟我的學生分享
[00:12:10.000 --> 00:12:12.000]  然後最後
[00:12:12.000 --> 00:12:14.000]  我告訴他
[00:12:14.000 --> 00:12:16.000]  原來我的自卑感
[00:12:16.000 --> 00:12:18.000]  我信了耶穌以後
[00:12:18.000 --> 00:12:20.000]  我才真正找到
[00:12:20.000 --> 00:12:22.000]  我真正的價值
[00:12:22.000 --> 00:12:24.000]  人活著
[00:12:24.000 --> 00:12:26.000]  不是光光為讀書
[00:12:26.000 --> 00:12:28.000]  人活著
[00:12:28.000 --> 00:12:30.000]  不是光光為我們的成就
[00:12:30.000 --> 00:12:32.000]  人活著
[00:12:32.000 --> 00:12:34.000]  不是為了錢財
[00:12:34.000 --> 00:12:36.000]  人活著
[00:12:36.000 --> 00:12:38.000]  是有些永恆的東西
[00:12:38.000 --> 00:12:40.000]  來的追求的
[00:12:40.000 --> 00:12:44.000]  信報的
[00:12:44.000 --> 00:12:46.000]  金融
[00:12:46.000 --> 00:12:48.000]  財經
[00:12:48.000 --> 00:12:50.000]  一個雜誌
[00:12:50.000 --> 00:12:52.000]  最近
[00:12:52.000 --> 00:12:56.000]  登了一篇文章出來
[00:12:56.000 --> 00:12:58.000]  就是未來十多二十年
[00:12:58.000 --> 00:13:02.000]  出路的趨勢
[00:13:02.000 --> 00:13:06.000]  他說
[00:13:06.000 --> 00:13:08.000]  過去我們感覺到出路最好的
[00:13:08.000 --> 00:13:10.000]  是會計師
[00:13:10.000 --> 00:13:12.000]  是醫師
[00:13:14.000 --> 00:13:16.000]  會計師
[00:13:16.000 --> 00:13:18.000]  大師剛才下來
[00:13:18.000 --> 00:13:20.000]  他說
[00:13:20.000 --> 00:13:22.000]  很快你們看見這個世界會改變
[00:13:22.000 --> 00:13:26.000]  藥計師醫師
[00:13:26.000 --> 00:13:28.000]  很多可能失業
[00:13:28.000 --> 00:13:30.000]  會計師也可能會消失
[00:13:30.000 --> 00:13:34.000]  原因在哪裡
[00:13:34.000 --> 00:13:36.000]  原因就是因為現在
[00:13:36.000 --> 00:13:38.000]  已經越來越多
[00:13:38.000 --> 00:13:40.000]  運算智能化
[00:13:40.000 --> 00:13:42.000]  網上服務開始出來了
[00:13:42.000 --> 00:13:44.000]  他說未來這個世界
[00:13:44.000 --> 00:13:46.000]  一個人生病
[00:13:46.000 --> 00:13:48.000]  你只要把你身體檢查的各樣的數據
[00:13:48.000 --> 00:13:50.000]  輸到這個電腦裡面
[00:13:50.000 --> 00:13:52.000]  輸到電腦的時候
[00:13:52.000 --> 00:13:54.000]  電腦自然就把這個藥方
[00:13:54.000 --> 00:13:56.000]  列出來告訴你
[00:13:56.000 --> 00:13:58.000]  你要吃什麼什麼什麼藥
[00:13:58.000 --> 00:14:00.000]  當你買這個藥的時候
[00:14:00.000 --> 00:14:02.000]  原來你可以不需要到這個藥房了
[00:14:02.000 --> 00:14:04.000]  你在網上
[00:14:04.000 --> 00:14:06.000]  用paypal付了錢
[00:14:06.000 --> 00:14:08.000]  付了以後
[00:14:08.000 --> 00:14:10.000]  那個藥會專門送到你的家
[00:14:10.000 --> 00:14:12.000]  就給你吃
[00:14:12.000 --> 00:14:14.000]  資深的醫師
[00:14:14.000 --> 00:14:16.000]  有可能有一個作用
[00:14:16.000 --> 00:14:18.000]  這個作用就是心理輔導你
[00:14:18.000 --> 00:14:20.000]  第二個方面跟你分析
[00:14:20.000 --> 00:14:22.000]  你的病有第一個選擇第二個選擇
[00:14:22.000 --> 00:14:24.000]  第三個選擇怎麼樣
[00:14:24.000 --> 00:14:26.000]  有什麼是更好
[00:14:26.000 --> 00:14:28.000]  那會計師呢更容易失業了
[00:14:28.000 --> 00:14:30.000]  原因就是因為這個
[00:14:30.000 --> 00:14:32.000]  運算智能化
[00:14:32.000 --> 00:14:34.000]  會計也要轉型
[00:14:34.000 --> 00:14:36.000]  因為所有的數據
[00:14:36.000 --> 00:14:38.000]  你只要放到這個電腦
[00:14:38.000 --> 00:14:40.000]  就是
[00:14:40.000 --> 00:14:42.000]  輸了進去了以後
[00:14:42.000 --> 00:14:44.000]  你要什麼東西
[00:14:44.000 --> 00:14:46.000]  他就把這個數據
[00:14:46.000 --> 00:14:48.000]  一下子就告訴你
[00:14:48.000 --> 00:14:50.000]  快得不得了
[00:14:50.000 --> 00:14:52.000]  就好像最近的圍棋
[00:14:52.000 --> 00:14:54.000]  你知道最高的高手
[00:14:54.000 --> 00:14:56.000]  都輸給那個圍棋
[00:14:56.000 --> 00:14:58.000]  就是那個
[00:14:58.000 --> 00:15:00.000]  IBM這個圍棋
[00:15:00.000 --> 00:15:02.000]  Google贏了
[00:15:02.000 --> 00:15:04.000]  所以因為這個緣故
[00:15:04.000 --> 00:15:06.000]  這些的事情會改變了
[00:15:06.000 --> 00:15:08.000]  他們也說
[00:15:08.000 --> 00:15:10.000]  未來也會越來越多的行業
[00:15:10.000 --> 00:15:12.000]  不受歡迎
[00:15:12.000 --> 00:15:14.000]  但將來受歡迎的行業
[00:15:14.000 --> 00:15:16.000]  你想不到的
[00:15:16.000 --> 00:15:18.000]  打擊不再是費青
[00:15:18.000 --> 00:15:20.000]  才做的
[00:15:20.000 --> 00:15:22.000]  因為打擊的選手
[00:15:22.000 --> 00:15:24.000]  隨時身價千萬
[00:15:24.000 --> 00:15:26.000]  另外
[00:15:26.000 --> 00:15:28.000]  寵物的心理輔導
[00:15:28.000 --> 00:15:30.000]  行為治療
[00:15:30.000 --> 00:15:32.000]  將會吃香
[00:15:32.000 --> 00:15:34.000]  所以要是你一個選手師
[00:15:34.000 --> 00:15:36.000]  要是你能夠糾正
[00:15:36.000 --> 00:15:38.000]  那個寵物的行為的話
[00:15:38.000 --> 00:15:40.000]  隨時你的月薪
[00:15:40.000 --> 00:15:42.000]  過十萬以上
[00:15:42.000 --> 00:15:44.000]  因為
[00:15:44.000 --> 00:15:46.000]  越來越多人發現
[00:15:46.000 --> 00:15:48.000]  未來人不如狗
[00:15:48.000 --> 00:15:50.000]  獸醫
[00:15:50.000 --> 00:15:52.000]  看獸醫
[00:15:52.000 --> 00:15:54.000]  你要出的錢
[00:15:54.000 --> 00:15:56.000]  比看人的醫生
[00:15:56.000 --> 00:15:58.000]  更多費用
[00:15:58.000 --> 00:16:00.000]  因為這個緣故
[00:16:00.000 --> 00:16:02.000]  這些也會非常吃香
[00:16:02.000 --> 00:16:04.000]  某個行業也越來越吃香了
[00:16:04.000 --> 00:16:06.000]  就是
[00:16:06.000 --> 00:16:08.000]  有一些特別的
[00:16:08.000 --> 00:16:10.000]  N次分辨水的素質
[00:16:10.000 --> 00:16:12.000]  這些的人
[00:16:12.000 --> 00:16:14.000]  你每天只是喝水
[00:16:14.000 --> 00:16:16.000]  喝一點點就告訴他
[00:16:16.000 --> 00:16:18.000]  這個水質
[00:16:18.000 --> 00:16:20.000]  大概七分五分八分
[00:16:20.000 --> 00:16:22.000]  什麼什麼
[00:16:22.000 --> 00:16:24.000]  那他缺乏的是什麼
[00:16:24.000 --> 00:16:26.000]  有什麼東西過多
[00:16:26.000 --> 00:16:28.000]  你也可以告訴人
[00:16:28.000 --> 00:16:30.000]  這些的人要是他
[00:16:30.000 --> 00:16:32.000]  能夠喝水的時間
[00:16:32.000 --> 00:16:34.000]  能夠分辨到這些東西的話
[00:16:34.000 --> 00:16:36.000]  他的年薪
[00:16:36.000 --> 00:16:38.000]  隨時過百萬的
[00:16:38.000 --> 00:16:40.000]  哇
[00:16:40.000 --> 00:16:42.000]  分析的出來了以後
[00:16:42.000 --> 00:16:44.000]  但是這個雜誌
[00:16:44.000 --> 00:16:46.000]  最後都告訴我們
[00:16:46.000 --> 00:16:48.000]  但是
[00:16:48.000 --> 00:16:50.000]  未來的趨勢
[00:16:50.000 --> 00:16:52.000]  保障保障
[00:16:52.000 --> 00:16:54.000]  不會失業的
[00:16:54.000 --> 00:16:56.000]  醫師
[00:16:56.000 --> 00:16:58.000]  最好要學
[00:16:58.000 --> 00:17:00.000]  心理輔導
[00:17:00.000 --> 00:17:02.000]  所以你除了醫藥以外
