
[00:00:00.000 --> 00:00:05.940]  「馬槽聖嬰」是我那個年代聖誕節的一個標誌
[00:06:09.720 --> 00:06:12.720]  他們對這件事的感覺是怎樣呢
[00:06:12.720 --> 00:06:14.720]  我相信
[00:06:14.720 --> 00:06:15.720]  或者自己去想
[00:06:15.720 --> 00:06:16.720]  都是很強烈的
[00:06:16.720 --> 00:06:18.720]  每次回想
[00:06:18.720 --> 00:06:20.720]  原來當年見到
[00:06:20.720 --> 00:06:23.720]  一年前見到這件事發生
[00:06:23.720 --> 00:06:25.720]  覺得見到神
[00:06:25.720 --> 00:06:26.720]  見到天使
[00:06:26.720 --> 00:06:27.720]  好了
[00:06:27.720 --> 00:06:30.720]  不過
[00:06:30.720 --> 00:06:31.720]  過了十年
[00:06:31.720 --> 00:06:33.720]  你猜有什麼感覺
[00:06:33.720 --> 00:06:36.720]  耶穌十歲的時候
[00:06:36.720 --> 00:06:38.720]  這群人
[00:06:38.720 --> 00:06:40.720]  記不記得這件事呢
[00:06:40.720 --> 00:06:42.720]  都記得的
[00:06:42.720 --> 00:06:43.720]  看的時候
[00:06:43.720 --> 00:06:45.720]  心情是怎樣呢
[00:06:45.720 --> 00:06:47.720]  過了二十年
[00:06:47.720 --> 00:06:52.720]  又有什麼感覺呢
[00:06:52.720 --> 00:06:54.720]  有時候這個感覺
[00:06:54.720 --> 00:06:59.720]  都是很似曾相識的
[00:06:59.720 --> 00:07:02.720]  我在讀神學的時候
[00:07:02.720 --> 00:07:05.720]  有一年在教會實習
[00:07:05.720 --> 00:07:07.720]  教會就在暑期
[00:07:07.720 --> 00:07:11.720]  搞了一個中學生的夏令會
[00:07:11.720 --> 00:07:14.720]  這次營會
[00:07:14.720 --> 00:07:15.720]  是很豐富的
[00:07:15.720 --> 00:07:17.720]  大家都可以有很多得著
[00:07:17.720 --> 00:07:19.720]  很多感動
[00:07:19.720 --> 00:07:22.720]  營會最後一晚是一個獻心會
[00:07:22.720 --> 00:07:26.720]  在大廳的中間點一支蠟燭
[00:07:26.720 --> 00:07:28.720]  只有一支蠟燭
[00:07:28.720 --> 00:07:31.720]  每個同學就逐個逐個
[00:07:31.720 --> 00:07:33.720]  走到那支蠟燭那裡
[00:07:33.720 --> 00:07:37.720]  分享整個營會的得著
[00:07:37.720 --> 00:07:39.720]  我們看到每一個
[00:07:39.720 --> 00:07:41.720]  每一個同學
[00:07:41.720 --> 00:07:43.720]  分享的時候
[00:07:43.720 --> 00:07:47.720]  都哭著分享
[00:07:47.720 --> 00:07:49.720]  作為導師的
[00:07:49.720 --> 00:07:50.720]  都是很感動
[00:07:50.720 --> 00:07:52.720]  因為看到這班少年人
[00:07:52.720 --> 00:07:56.720]  那種真誠 單純
[00:07:56.720 --> 00:07:58.720]  第二天我們就離開了
[00:07:58.720 --> 00:08:03.720]  大家都很不捨得
[00:08:03.720 --> 00:08:05.720]  也都導師其實
[00:08:05.720 --> 00:08:06.720]  或者是我
[00:08:06.720 --> 00:08:07.720]  我不知道其他導師怎樣
[00:08:07.720 --> 00:08:08.720]  我都有個期盼
[00:08:08.720 --> 00:08:10.720]  這班少年人
[00:08:10.720 --> 00:08:11.720]  他朝一日
[00:08:11.720 --> 00:08:15.720]  他們會成為教會的接班人
[00:08:15.720 --> 00:08:17.720]  在十幾年後
[00:08:17.720 --> 00:08:18.720]  大概幾年前
[00:08:18.720 --> 00:08:21.720]  我約了其中的幾位同學
[00:08:21.720 --> 00:08:24.720]  一起吃飯
[00:08:24.720 --> 00:08:29.720]  都問起當年的團友現在怎樣
[00:08:29.720 --> 00:08:30.720]  聊著聊著
[00:08:30.720 --> 00:08:36.720]  發覺大部分都沒有再回教會
[00:08:36.720 --> 00:08:41.720]  是很令人唏噓的感覺
[00:08:41.720 --> 00:08:46.720]  在奮興過後
[00:08:46.720 --> 00:08:48.720]  曲終人散的時候
[00:08:48.720 --> 00:08:52.720]  一切都會歸於平淡
[00:08:52.720 --> 00:08:54.720]  你還記不記得
[00:08:54.720 --> 00:08:58.720]  當日發生了什麼事
[00:08:58.720 --> 00:08:59.720]  你還記不記得
[00:08:59.720 --> 00:09:03.720]  上次你因為神去感動流淚
[00:09:03.720 --> 00:09:05.720]  是幾時
[00:09:05.720 --> 00:09:08.720]  是因為什麼
[00:09:08.720 --> 00:09:09.720]  你記不記得有一次
[00:09:09.720 --> 00:09:11.720]  你信誓旦旦地
[00:09:11.720 --> 00:09:14.720]  在神面前立志
[00:09:14.720 --> 00:09:18.720]  為祂做什麼什麼
[00:09:18.720 --> 00:09:24.720]  那個是什麼場合
[00:09:24.720 --> 00:09:26.720]  另一個人物
[00:09:26.720 --> 00:09:30.720]  在今日經文的
[00:09:30.720 --> 00:09:32.720]  是瑪利亞
[00:09:32.720 --> 00:09:33.720]  我們一起讀
[00:09:39.720 --> 00:09:41.720]  反覆思量
[00:09:41.720 --> 00:09:43.720]  藏在心裡
[00:09:43.720 --> 00:09:46.720]  英文版本
[00:09:46.720 --> 00:09:50.720]  是Treasure at Heart
[00:09:50.720 --> 00:09:52.720]  珍藏
[00:09:52.720 --> 00:09:54.720]  然後反覆思量
[00:09:54.720 --> 00:09:56.720]  意思是很深思熟慮
[00:09:56.720 --> 00:09:59.720]  在想想
[00:09:59.720 --> 00:10:02.720]  當好戲連場
[00:10:02.720 --> 00:10:07.720]  我們經常教會都是好戲連場
[00:10:07.720 --> 00:10:10.720]  我們那些亢奮
[00:10:10.720 --> 00:10:14.720]  都慢慢冷靜下來
[00:10:14.720 --> 00:10:16.720]  其實這個時候
[00:10:16.720 --> 00:10:21.720]  才是我們要好好思想的時間
[00:10:21.720 --> 00:10:24.720]  瑪利亞是很特別的
[00:10:24.720 --> 00:10:27.720]  聖經提到她
[00:10:27.720 --> 00:10:29.720]  她不是做很多事
[00:10:29.720 --> 00:10:31.720]  但是她做一件很重要的事
[00:10:31.720 --> 00:10:37.720]  就是經常去想 經常去思想
[00:10:37.720 --> 00:10:40.720]  當天使加巴列向她宣告
[00:10:40.720 --> 00:10:42.720]  她要懷孕生子
[00:10:42.720 --> 00:10:45.720]  並且是至高者的兒子
[00:10:45.720 --> 00:10:48.720]  《路加福音》記載
[00:10:48.720 --> 00:10:50.720]  她因者說驚慌起來
[00:10:50.720 --> 00:10:51.720]  當然驚慌了
[00:10:51.720 --> 00:10:54.720]  因為她還沒有出嫁
[00:10:54.720 --> 00:10:56.720]  然後就反覆思想
[00:10:56.720 --> 00:11:01.720]  祝賀是什麼意思
[00:11:01.720 --> 00:11:03.720]  她不是推卻
[00:11:03.720 --> 00:11:05.720]  又不是在吵
[00:11:05.720 --> 00:11:07.720]  又不是跪拜
[00:11:07.720 --> 00:11:12.720]  而是她反覆思想
[00:11:12.720 --> 00:11:18.720]  然後在路加二章五十一節
[00:11:18.720 --> 00:11:22.720]  她說她是耶穌
[00:11:22.720 --> 00:11:24.720]  其實這裡是說
[00:11:24.720 --> 00:11:26.720]  當耶穌十二歲的時候
[00:11:26.720 --> 00:11:29.720]  和父母一起去聖殿
[00:11:29.720 --> 00:11:31.720]  在耶路撒冷聖殿
[00:11:31.720 --> 00:11:34.720]  瑪利亞目擊耶穌
[00:11:34.720 --> 00:11:39.720]  和一群猶太的教師
[00:11:39.720 --> 00:11:41.720]  一起討論聖經
[00:11:41.720 --> 00:11:43.720]  而當時那群教師
[00:11:43.720 --> 00:11:48.720]  都很驚訝耶穌的智慧
[00:11:48.720 --> 00:11:50.720]  祂 這個就是耶穌
[00:11:50.720 --> 00:11:56.720]  和他們 就是父母 回去拿撒勒
[00:11:56.720 --> 00:11:58.720]  並且順從他們
[00:11:58.720 --> 00:12:01.720]  母親就將他們在聖殿所見到的一切
[00:12:01.720 --> 00:12:06.720]  都存在心裡
[00:12:06.720 --> 00:12:08.720]  究竟瑪利亞
[00:12:08.720 --> 00:12:13.720]  明不明白這一切的發生是什麼
[00:12:13.720 --> 00:12:15.720]  我們可以看一些例子
[00:12:15.720 --> 00:12:19.720]  都可以約略估計到瑪利亞的情況
[00:12:19.720 --> 00:12:24.720]  第一個就是當父母約瑟瑪利亞
[00:12:24.720 --> 00:12:28.720]  帶耶穌去耶路撒冷聖殿
[00:12:28.720 --> 00:12:32.720]  去獻感恩祭的時候
[00:12:32.720 --> 00:12:35.720]  他們在聖殿裡面遇到一個人
[00:12:35.720 --> 00:12:37.720]  叫西面 是很老的
[00:12:37.720 --> 00:12:39.720]  他一見到耶穌
[00:12:39.720 --> 00:12:41.720]  就馬上祝福他
[00:12:41.720 --> 00:12:43.720]  並且他講預言
[00:12:43.720 --> 00:12:46.720]  預言耶穌將來會做的事
[00:12:46.720 --> 00:12:50.720]  接著他的父母 約瑟瑪利亞
[00:12:50.720 --> 00:12:53.720]  輪到他這些話
[00:12:53.720 --> 00:12:55.720]  稀奇
[00:12:55.720 --> 00:13:01.720]  不太明白 覺得很奇怪
[00:13:01.720 --> 00:13:04.720]  接著到了耶穌大了
[00:13:04.720 --> 00:13:09.720]  和瑪利亞一起去參加加拿大婚宴的時候
[00:13:09.720 --> 00:13:14.720]  瑪利亞向耶穌提出了一個比較為難的要求
[00:13:14.720 --> 00:13:17.720]  當時酒已經用盡了
[00:13:17.720 --> 00:13:19.720]  婚宴的酒已經用盡了
[00:13:19.720 --> 00:13:22.720]  瑪利亞對耶穌說
[00:13:22.720 --> 00:13:24.720]  他們沒有酒了
[00:13:24.720 --> 00:13:28.720]  第二句話不用說 你知道想怎樣
[00:13:28.720 --> 00:13:29.720]  耶穌就說
[00:13:29.720 --> 00:13:32.720]  母親 我跟你有什麼關係呢
[00:13:32.720 --> 00:13:34.720]  我的時候還沒到
[00:13:34.720 --> 00:13:36.720]  第一 瑪利亞應該知道
[00:13:36.720 --> 00:13:39.720]  耶穌可以解決的
[00:13:39.720 --> 00:13:41.720]  不知道用什麼方法可以補充酒
[00:13:41.720 --> 00:13:47.720]  第二 瑪利亞顯然和耶穌的看法
[00:13:47.720 --> 00:13:51.720]  或者是那時候有些差距
[00:13:51.720 --> 00:13:56.720]  他未必明白耶穌全套的計劃
[00:13:56.720 --> 00:14:00.720]  也不知道耶穌的時間是怎樣
[00:14:00.720 --> 00:14:06.720]  不過他依然是將事藏在心裡
[00:14:06.720 --> 00:14:09.720]  反覆思量
[00:14:09.720 --> 00:14:15.720]  不過去到今天那段經文最後一節
[00:14:15.720 --> 00:14:19.720]  有些特別的東西我們看到
[00:14:19.720 --> 00:14:23.720]  滿了八天體孩子行各禮的日子到了
[00:14:23.720 --> 00:14:26.720]  他在父母給他取名叫耶穌
[00:14:26.720 --> 00:14:31.720]  這是他成胎之前天使所取的名字
[00:14:31.720 --> 00:14:34.720]  無論瑪利亞是否明白
[00:14:34.720 --> 00:14:38.720]  他生耶穌的意義在哪裡
[00:14:38.720 --> 00:14:40.720]  他做了一件很重要的事
[00:14:40.720 --> 00:14:43.720]  就是按天使的吩咐
[00:14:43.720 --> 00:14:46.720]  改他孩子的名字叫耶穌
[00:14:46.720 --> 00:14:52.720]  正如早前瑪利亞表親伊麗莎白
[00:14:52.720 --> 00:14:54.720]  丈夫撒加利亞
[00:14:54.720 --> 00:14:59.720]  他同樣是按天使的指示
[00:14:59.720 --> 00:15:02.720]  改他的兒子叫約翰
[00:15:02.720 --> 00:15:05.720]  改名在以色列人裡面是很重要的
[00:15:05.720 --> 00:15:08.720]  不可以隨便改
[00:15:08.720 --> 00:15:10.720]  所以他這樣做
[00:15:10.720 --> 00:15:14.720]  也表明了其實他雖然未完全明白
[00:15:14.720 --> 00:15:17.720]  但他信服
[00:15:17.720 --> 00:15:21.720]  他是照著神的旨意去做
[00:15:21.720 --> 00:15:23.720]  我們很多時候信耶穌也是
[00:15:23.720 --> 00:15:25.720]  很多東西我們都不明白
[00:15:25.720 --> 00:15:27.720]  不過我們照做
[00:15:27.720 --> 00:15:32.720]  接著慢慢我們就知道原來這樣做
[00:15:32.720 --> 00:15:36.720]  是有神的心意在裡面
[00:15:36.720 --> 00:15:39.720]  在舊約聖經裡面同樣有兩個人
[00:15:39.720 --> 00:15:41.720]  都是會這樣
[00:15:41.720 --> 00:15:45.720]  藏在心裡反覆思量
[00:15:45.720 --> 00:15:51.720]  其中一個是約瑟的爸爸亞國
[00:15:51.720 --> 00:15:55.720]  當時約瑟做了夢
[00:15:55.720 --> 00:15:59.720]  他說做夢見所有哥哥
[00:15:59.720 --> 00:16:04.720]  和他的父母都向他跪拜
[00:16:04.720 --> 00:16:06.720]  於是他說了出來
[00:16:06.720 --> 00:16:08.720]  然後聖經就說
[00:16:08.720 --> 00:16:11.720]  他哥哥們都嫉妒他
[00:16:11.720 --> 00:16:16.720]  他父親卻把這事記在心裡
[00:16:16.720 --> 00:16:19.720]  照計這件事最生氣的應該是父親
[00:16:19.720 --> 00:16:22.720]  但是他不是
[00:16:22.720 --> 00:16:23.720]  不要說他生氣
[00:16:23.720 --> 00:16:28.720]  而是他將這件事記在心裡
[00:16:28.720 --> 00:16:31.720]  第二個就是但義理
[00:16:31.720 --> 00:16:33.720]  他說這事到此完畢
[00:16:33.720 --> 00:16:37.720]  什麼事呢?但義理做了夢
[00:16:37.720 --> 00:16:39.720]  就是神向他啟示
[00:16:39.720 --> 00:16:42.720]  末世那個可怕的現象
[00:16:42.720 --> 00:16:45.720]  接著他說我但義理心中十分驚惶
[00:16:45.720 --> 00:16:47.720]  臉色也變了
[00:16:47.720 --> 00:16:53.720]  但我把這事存放在心裡
[00:16:53.720 --> 00:16:57.720]  在往後亞國
[00:16:57.720 --> 00:17:00.720]  到了臨終向眾子祝福
[00:17:00.720 --> 00:17:03.720]  特別是祝福約瑟的時候
[00:17:03.720 --> 00:17:06.720]  他有這樣的說話
[00:17:06.720 --> 00:17:07.720]  你父親的神必幫助你
[00:17:07.720 --> 00:17:13.720]  那全能者必將天上所有的福都賜給你
[00:17:13.720 --> 00:17:16.720]  你父親所祝的福勝過我祖先所祝的福
[00:17:16.720 --> 00:17:20.720]  這些福必降在約瑟的頭上
[00:17:20.720 --> 00:17:26.720]  臨到那與弟兄貴別之人的頂上
[00:17:26.720 --> 00:17:29.720]  這裡講到明
[00:17:29.720 --> 00:17:32.720]  亞國的祝福給約瑟的祝福
[00:17:32.720 --> 00:17:36.720]  是與其他的兒子不同的
[00:17:36.720 --> 00:17:39.720]  是更加大的祝福
[00:17:39.720 --> 00:17:45.720]  我們可以明白到其實亞國已經明白
[00:17:45.720 --> 00:17:50.720]  已經明白神要特別給祝福給約瑟
[00:17:50.720 --> 00:17:52.720]  是更多的祝福
[00:17:52.720 --> 00:17:55.720]  而亞國在臨終的祝福裡
[00:17:55.720 --> 00:18:02.720]  是配合著神的心意
[00:18:02.720 --> 00:18:04.720]  在往後的但爾里
[00:18:04.720 --> 00:18:06.720]  他又遇到什麼呢
[00:18:06.720 --> 00:18:09.720]  他很熱心地想知道
[00:18:09.720 --> 00:18:12.720]  那末世的異象是為什麼
[00:18:12.720 --> 00:18:14.720]  於是很努力地尋求
[00:18:14.720 --> 00:18:16.720]  很努力地祈禱
[00:18:16.720 --> 00:18:19.720]  於是出現了這件事
[00:18:19.720 --> 00:18:22.720]  有天使突然來到他面前
[00:18:22.720 --> 00:18:24.720]  然後對但爾里說
[00:18:24.720 --> 00:18:26.720]  親愛的但爾里
[00:18:26.720 --> 00:18:29.720]  我現在奉差獻到你這裡來
[00:18:29.720 --> 00:18:32.720]  自從你第一天決心要明白這些事
[00:18:32.720 --> 00:18:35.720]  又在你在神面前謙卑自己
[00:18:35.720 --> 00:18:38.720]  你禱告的話已蒙誰聽
[00:18:38.720 --> 00:18:44.720]  我就是因你禱告的話而來
[00:18:44.720 --> 00:18:47.720]  但爾里用追尋神心意的心
[00:18:47.720 --> 00:18:50.720]  以及不斷地思考
[00:18:50.720 --> 00:18:55.720]  然後竟然是天使親自向他顯現
[00:18:55.720 --> 00:18:58.720]  所以從這兩件事我們看到
[00:18:58.720 --> 00:19:02.720]  神其實很喜歡很想我們知道祂的心意
[00:19:02.720 --> 00:19:14.720]  很想我們去尋求祂對我們說的話是什麼意思
[00:19:14.720 --> 00:19:16.720]  那瑪利亞呢
[00:19:16.720 --> 00:19:18.720]  瑪利亞又是怎樣呢
[00:19:18.720 --> 00:19:20.720]  瑪利亞不斷地思考
[00:19:20.720 --> 00:19:24.720]  她往後的人生又有什麼經歷呢
[00:19:24.720 --> 00:19:29.720]  在約翰福音十九章
[00:19:29.720 --> 00:19:31.720]  站在耶穌十字架旁邊的
[00:19:31.720 --> 00:19:36.720]  有他母親和他母親的姐妹
[00:19:36.720 --> 00:19:42.720]  原來瑪利亞就一直守護在耶穌的身旁
[00:19:42.720 --> 00:19:44.720]  甚至上十字架
[00:19:44.720 --> 00:19:46.720]  她一直都守護在身旁
[00:19:46.720 --> 00:19:53.720]  但我們知道當時幾乎所有門徒都雞飛狗走
[00:19:53.720 --> 00:19:55.720]  很害怕被人拘捕
[00:19:55.720 --> 00:20:02.720]  瑪利亞就守護在耶穌的身旁直到最後
[00:20:02.720 --> 00:20:04.720]  瑪福音十六章說
[00:20:04.720 --> 00:20:10.720]  「過了安息日,沒大奶的瑪利亞,亞國的母親瑪利亞」
[00:20:10.720 --> 00:20:13.720]  這個亞國即是耶穌的兄弟
[00:20:13.720 --> 00:20:16.720]  這個瑪利亞即是耶穌的母親
[00:20:16.720 --> 00:20:20.720]  她買了香膏要去告耶穌
[00:20:20.720 --> 00:20:26.720]  在當時耶穌死了之後
[00:20:26.720 --> 00:20:30.720]  他們所有門徒都躲起來了
[00:20:30.720 --> 00:20:32.720]  又害怕又灰心
[00:20:32.720 --> 00:20:36.720]  只有瑪利亞和幾個婦女
[00:20:36.720 --> 00:20:38.720]  等安息日過了之後
[00:20:38.720 --> 00:20:45.720]  他們馬上帶著香膏去告耶穌
[00:20:45.720 --> 00:20:48.720]  然後路加福音二十四章說
[00:20:48.720 --> 00:20:54.720]  「那些婦女就是沒大奶的瑪利亞和約阿娜和亞國的母親瑪利亞
[00:20:54.720 --> 00:20:56.720]  以及其他一起的婦女
[00:20:56.720 --> 00:20:59.720]  她們把這些事向仕途說了」
[00:20:59.720 --> 00:21:01.720]  這些事是甚麼
[00:21:01.720 --> 00:21:05.720]  原來他們知道耶穌復活
[00:21:05.720 --> 00:21:10.720]  因為有天使向他們報信
[00:21:10.720 --> 00:21:14.720]  他們就是第一批知道耶穌復活的基督徒
[00:21:14.720 --> 00:21:21.720]  他們亦都是第一批向仕途報告耶穌復活的事
[00:21:21.720 --> 00:21:22.720]  到仕途行轉
[00:21:22.720 --> 00:21:25.720]  他說「這些人和幾個婦女
[00:21:25.720 --> 00:21:28.720]  耶穌的母親瑪利亞還有她的弟兄們
[00:21:28.720 --> 00:21:30.720]  都在一起同心行切禱告」
[00:21:30.720 --> 00:21:32.720]  在哪裡禱告?
[00:21:32.720 --> 00:21:35.720]  當耶穌復活升天之後
[00:21:35.720 --> 00:21:39.720]  他們就躲在耶路撒冷一個樓房裡
[00:21:39.720 --> 00:21:43.720]  他們等候聖靈的降臨
[00:21:43.720 --> 00:21:47.720]  他和其他120位信徒一起
[00:21:47.720 --> 00:21:54.720]  瑪利亞就是第一批領受聖靈的基督徒
[00:21:54.720 --> 00:21:57.720]  瑪利亞就是這樣
[00:21:57.720 --> 00:22:03.720]  一生跟隨耶穌的腳踪
[00:22:03.720 --> 00:22:08.720]  這些事對我們有甚麼啟示呢?
[00:22:08.720 --> 00:22:11.720]  或者我們都知道信耶穌
[00:22:11.720 --> 00:22:14.720]  不是一信就甚麼都明白
[00:22:14.720 --> 00:22:15.720]  甚麼都知道
[00:22:15.720 --> 00:22:16.720]  就算告訴你
[00:22:16.720 --> 00:22:21.720]  耶穌為我們罪釘死在十字架上
[00:22:21.720 --> 00:22:23.720]  怎樣偉大?
[00:22:23.720 --> 00:22:25.720]  怎樣偉大?
[00:22:25.720 --> 00:22:28.720]  我們都要經歷很多年的人生
[00:22:28.720 --> 00:22:35.720]  我們才感受到原來那種偉大是很深沉的
[00:22:35.720 --> 00:22:37.720]  但是重要的是
[00:22:37.720 --> 00:22:40.720]  我們要記住這件事
