
[00:00:00.000 --> 00:00:02.240]  「我是復活,我是生命」
[00:04:07.040 --> 00:04:08.280]  「復活在我 生命也在我」
[00:04:08.280 --> 00:04:10.040]  「信我的人 雖然死了 也必復活」
[00:04:10.040 --> 00:04:10.880]  他馬上起來
[00:04:10.880 --> 00:04:14.280]  如果真的起來 你會怎樣?
[00:04:14.280 --> 00:04:16.320]  你們會不會害怕?
[00:04:16.320 --> 00:04:17.080]  我不知道大家害不害怕
[00:04:17.080 --> 00:04:19.440]  我不知道 我就先走了
[00:04:19.440 --> 00:04:21.840]  我沒見過 我不知道
[00:04:21.840 --> 00:04:23.040]  弟兄姊妹
[00:04:23.040 --> 00:04:25.680]  耶穌說「復活在我 生命也在我」
[00:04:25.680 --> 00:04:27.640]  究竟祂的含義是甚麼?
[00:04:27.640 --> 00:04:28.960]  究竟祂的含義
[00:04:28.960 --> 00:04:30.920]  如果看《約翰福音11章》的時候
[00:04:30.920 --> 00:04:33.360]  祂的而且確走到墳墓那邊
[00:04:33.360 --> 00:04:35.760]  走到拉薩路埋葬的墳墓那邊
[00:04:35.760 --> 00:04:37.960]  死了四天的拉薩路
[00:04:37.960 --> 00:04:39.400]  埋葬了四天的拉薩路
[00:04:39.400 --> 00:04:42.560]  祂真的在墳墓那邊宣告
[00:04:42.560 --> 00:04:44.480]  「拉薩路 出來」
[00:04:44.480 --> 00:04:46.520]  哇 拉薩路真的出來
[00:04:46.520 --> 00:04:47.480]  祂怎樣出來的?
[00:04:47.480 --> 00:04:49.200]  我懷疑祂是跳出來的
[00:04:49.200 --> 00:04:52.000]  因為祂是有東西包著祂
[00:04:52.000 --> 00:04:53.880]  以致祂不可能走出來
[00:04:53.880 --> 00:04:56.040]  祂是跳著跳著走出來
[00:04:56.040 --> 00:04:58.040]  但這就是一個背景
[00:04:58.040 --> 00:04:59.280]  弟兄姊妹
[00:04:59.280 --> 00:05:00.040]  在這個背景那邊
[00:05:00.040 --> 00:05:02.920]  耶穌說「我是復活 我是生命」
[00:05:02.920 --> 00:05:05.720]  究竟對我們的生命有甚麼提醒?
[00:05:05.720 --> 00:05:08.480]  究竟耶穌說這番話的深意是甚麼?
[00:05:08.480 --> 00:05:10.360]  更深層的含義是甚麼?
[00:05:10.360 --> 00:05:12.640]  我相信有三方面給我們一個反省
[00:05:12.640 --> 00:05:14.000]  第一個反省就是
[00:05:14.000 --> 00:05:15.840]  我們從這句聖經看到
[00:05:15.840 --> 00:05:18.640]  我們的主是掌管時間
[00:05:18.640 --> 00:05:20.720]  我們的主是掌管人生
[00:05:20.720 --> 00:05:24.120]  很明顯 人的生命不是時間
[00:05:24.120 --> 00:05:26.280]  不過人的生命的長短
[00:05:26.280 --> 00:05:28.880]  是用時間的長短來衡量
[00:05:28.880 --> 00:05:30.520]  所以我們在安息禮拜那邊
[00:05:30.520 --> 00:05:32.640]  我們經常都會用一個例子
[00:05:32.640 --> 00:05:33.800]  這個例子就是說
[00:05:33.800 --> 00:05:36.200]  人生就好像坐地鐵
[00:05:36.200 --> 00:05:37.480]  有些人在中環下車
[00:05:37.480 --> 00:05:39.120]  有些人在堅尼地鐵下車
[00:05:39.120 --> 00:05:42.160]  即是每個人有不同的時間下車
[00:05:42.160 --> 00:05:47.000]  不過每個人一定有他自己特定的時間
[00:05:47.000 --> 00:05:48.000]  就會下車
[00:05:48.000 --> 00:05:50.640]  正如人生 有些人長 有些人短
[00:05:50.640 --> 00:05:53.320]  換言之 今天我們不知道
[00:05:53.320 --> 00:05:57.480]  我們的生命可以去到多長 或者去到多短
[00:05:57.480 --> 00:06:00.520]  縱然今天香港人的壽命其實算是挺長的
[00:06:00.520 --> 00:06:01.880]  其實我到現在都不太明白
[00:06:01.880 --> 00:06:03.680]  為甚麼香港人的壽命這麼長
[00:06:03.680 --> 00:06:06.240]  因為香港人經常都說很大壓力
[00:06:06.240 --> 00:06:08.680]  但反而香港人的生命是長過在加拿大
[00:06:08.680 --> 00:06:10.520]  所以大家移民不要去加拿大
[00:06:10.520 --> 00:06:13.680]  即是香港人的壽命是會長過加拿大的
[00:06:13.680 --> 00:06:18.080]  即是香港平均女性的壽命是84歲多
[00:06:18.080 --> 00:06:21.400]  如果不是你25歲 有一段時間了
[00:06:21.400 --> 00:06:23.640]  男性是83歲多 挺好的
[00:06:23.640 --> 00:06:25.720]  相差一歲而已 也不是相差很遠
[00:06:25.720 --> 00:06:27.240]  其實香港人的壽命很長
[00:06:27.240 --> 00:06:29.160]  到現在都不明白為甚麼香港人的壽命這麼長
[00:06:29.160 --> 00:06:31.320]  香港人這麼多壓力 又這麼辛苦
[00:06:31.320 --> 00:06:34.600]  又經常都71歲 上班
[00:06:34.600 --> 00:06:35.560]  不知道為甚麼
[00:06:35.560 --> 00:06:39.080]  但可能因為壓力越大 壽命越長
[00:06:39.080 --> 00:06:41.560]  但我不知道我的壽命有多長
[00:06:41.560 --> 00:06:42.960]  耶穌基督曾經說過
[00:06:42.960 --> 00:06:45.000]  他在《馬太福音》第七章第五章裏說
[00:06:45.000 --> 00:06:54.040]  「你們哪一個能夠用思慮使壽數多加一克呢?」
[00:06:54.040 --> 00:06:58.960]  即是說沒有人可以靠自己任何的方法
[00:06:58.960 --> 00:07:03.760]  去想自己可不可以長命多一點
[00:07:03.760 --> 00:07:07.360]  但很明顯我們的神是掌管我們的生命
[00:07:07.360 --> 00:07:09.600]  我們的神是掌管我們的時間
[00:07:09.600 --> 00:07:11.240]  我們的神是有時間觀的
[00:07:11.240 --> 00:07:13.720]  如果看《約翰福音》第十一章 很明顯的
[00:07:13.720 --> 00:07:18.680]  當耶穌說 「這個病不至於死 乃是為神的榮耀」
[00:07:18.680 --> 00:07:22.440]  是叫神的兒子因此得著榮耀
[00:07:22.440 --> 00:07:25.920]  因為耶穌知道今天拉撒路和死裡復活
[00:07:25.920 --> 00:07:31.680]  祂的目的是甚麼 祂的目的是要耶穌得著榮耀
[00:07:31.680 --> 00:07:35.480]  因為拉撒路復活之後 祂始終有一天都會死
[00:07:35.480 --> 00:07:38.320]  大家明白意思嗎? 今天坐在旁邊的不是拉撒路
[00:07:38.320 --> 00:07:39.880]  祂始終都會死
[00:07:39.880 --> 00:07:44.640]  換言之 耶穌在特定的時間要拉撒路復活
[00:07:44.640 --> 00:07:49.360]  祂是讓祂的復活要榮耀神的兒子
[00:07:49.360 --> 00:07:50.920]  而耶穌有祂的時間觀
[00:07:50.920 --> 00:07:54.280]  因為祂說過 「八日不是有十二小時嗎?」
[00:07:54.280 --> 00:07:58.200]  「乃是人在八日走路 就不至跌倒
[00:07:58.200 --> 00:08:00.640]  因為看見這世上的光」
[00:08:00.640 --> 00:08:02.520]  很明顯耶穌有時間觀
[00:08:02.520 --> 00:08:05.240]  十二小時是早上 十二小時是晚上
[00:08:05.240 --> 00:08:08.360]  祂說十二小時我們走路是有光照著
[00:08:08.360 --> 00:08:10.440]  我們不怕跌倒
[00:08:10.440 --> 00:08:11.840]  上帝怎樣看見?
[00:08:11.840 --> 00:08:14.800]  上帝掌管我們的時間 掌管我們的壽命
[00:08:14.800 --> 00:08:17.320]  長長短短我們不知道
[00:08:17.320 --> 00:08:19.440]  但是我們很放心
[00:08:19.440 --> 00:08:23.000]  原來我們的人生是被神所掌管
[00:08:23.000 --> 00:08:25.160]  祂不單止掌管我們的生命
[00:08:25.160 --> 00:08:28.800]  在詩篇第三十一篇很精彩的一句聖經
[00:08:28.800 --> 00:08:33.880]  祂說「你是我的神 我終生的事都在你的手裏」
[00:08:33.880 --> 00:08:35.760]  祂說我一生的事
[00:08:35.760 --> 00:08:38.600]  這個終生的事不是我們結婚的那個終生
[00:08:38.600 --> 00:08:40.200]  不只是終生大事的終生
[00:08:40.200 --> 00:08:42.960]  而是我們一生的人生
[00:08:42.960 --> 00:08:46.320]  都是在神的掌管裏面
[00:08:46.320 --> 00:08:48.640]  所以我們今天活在這個人生當中
[00:08:48.640 --> 00:08:50.720]  我們可以很被安慰
[00:08:50.720 --> 00:08:53.000]  我們可以很被放心
[00:08:53.000 --> 00:08:55.520]  原來今天我的壽命有多長有多短
[00:08:55.520 --> 00:08:58.360]  都是完全在神的手裏
[00:08:58.360 --> 00:09:00.240]  當然我不會自己坎坷埋牆
[00:09:00.240 --> 00:09:04.960]  而是我相信上帝今天讓我仍然有生命有氣息
[00:09:04.960 --> 00:09:07.120]  一定有祂的心意
[00:09:07.120 --> 00:09:08.720]  一定有祂的使命
[00:09:08.720 --> 00:09:10.720]  這個就是我為什麼初初和大家說
[00:09:10.720 --> 00:09:12.240]  今天你能夠回來教會
[00:09:12.240 --> 00:09:13.440]  今天你能夠敬拜
[00:09:13.440 --> 00:09:14.560]  今天你能夠走路
[00:09:14.560 --> 00:09:15.680]  你可以吃東西
[00:09:15.680 --> 00:09:17.440]  完全都是神的恩典
[00:09:17.440 --> 00:09:19.680]  都是神給我們有這樣的福分
[00:09:19.680 --> 00:09:21.040]  但是這個福分的背後
[00:09:21.040 --> 00:09:22.440]  就要我們問上帝
[00:09:22.440 --> 00:09:26.800]  究竟上帝你仍然存留我的生命在這個世代裏面
[00:09:26.800 --> 00:09:30.400]  究竟我有什麼可以為你而做呢?
[00:09:30.400 --> 00:09:31.720]  當然詩篇繼續說
[00:09:31.720 --> 00:09:35.720]  使我在生命光中行在神的面前
[00:09:35.720 --> 00:09:36.480]  英文就說
[00:09:36.480 --> 00:09:39.880]  That I may walk before God in the light of the living
[00:09:39.880 --> 00:09:42.480]  上帝讓我們看到我的一生
[00:09:42.480 --> 00:09:46.680]  我很希望能夠活在神的光裏面
[00:09:46.680 --> 00:09:47.760]  弟兄姊妹
[00:09:47.760 --> 00:09:49.800]  神掌管我們的生命
[00:09:49.800 --> 00:09:52.080]  神掌管我們的時間
[00:09:52.080 --> 00:09:53.800]  所以其實我們可以很放心
[00:09:53.800 --> 00:09:55.520]  其實對我來說是一個挑戰來的
[00:09:55.520 --> 00:09:57.040]  我曾經有一段很長的時間
[00:09:57.040 --> 00:09:58.480]  我是很怕一件事
[00:09:58.480 --> 00:10:00.680]  我很怕一件事就是坐飛機
[00:10:00.680 --> 00:10:02.000]  我一段時間很怕坐飛機
[00:10:02.000 --> 00:10:04.400]  我坐飛機的怕不是因為那種侷縮
[00:10:04.400 --> 00:10:06.160]  不是說飛機很侷
[00:10:06.160 --> 00:10:08.040]  我經常覺得坐飛機在當時來說
[00:10:08.040 --> 00:10:11.840]  對我來說是永遠不是腳踏實地的
[00:10:11.840 --> 00:10:13.760]  一飛上去之後已經不是腳踏實地
[00:10:13.760 --> 00:10:14.920]  就是我的感覺
[00:10:14.920 --> 00:10:17.280]  但是當我自己慢慢慢慢成長的時候
[00:10:17.280 --> 00:10:20.040]  慢慢慢慢對神的信心越來越大的時候
[00:10:20.040 --> 00:10:21.960]  我慢慢慢慢看到神的話語
[00:10:21.960 --> 00:10:26.000]  原來今天我的生命仍然都在神的掌管裏面
[00:10:26.000 --> 00:10:27.280]  我不是不擔心
[00:10:27.280 --> 00:10:28.880]  我不是不怕
[00:10:28.880 --> 00:10:31.000]  也不是說我不憂慮
[00:10:31.000 --> 00:10:32.480]  不過我這個憂慮
[00:10:32.480 --> 00:10:33.760]  我這個恐懼
[00:10:33.760 --> 00:10:36.160]  慢慢慢慢越來越少
[00:10:36.160 --> 00:10:41.160]  我相信我的人生仍然是掌管在神的手裏面
[00:10:41.160 --> 00:10:42.560]  所以第一點
[00:10:42.560 --> 00:10:44.880]  我們知道神是掌管我們的時間
[00:10:44.880 --> 00:10:46.000]  掌管我們的生命
[00:10:46.000 --> 00:10:47.640]  掌管我們的終身
[00:10:47.640 --> 00:10:49.280]  以致到我們得著安慰
[00:10:49.280 --> 00:10:50.200]  所以跟別人說
[00:10:50.200 --> 00:10:52.760]  你說主掌管你的不用怕
[00:10:52.760 --> 00:10:54.560]  第二
[00:10:54.560 --> 00:10:57.600]  主的話語是有能力
[00:10:57.600 --> 00:10:59.800]  主的話是有能力
[00:10:59.800 --> 00:11:01.400]  我們人生很有趣
[00:11:01.400 --> 00:11:03.320]  我們說人死如燈滅
[00:11:03.320 --> 00:11:05.720]  我們經常覺得中國人好像很悲觀
[00:11:05.720 --> 00:11:06.600]  人死如燈滅
[00:11:06.600 --> 00:11:09.240]  唉呀好像很瀟灑其實很悲觀
[00:11:09.240 --> 00:11:10.240]  我們有永別亭
[00:11:10.240 --> 00:11:11.640]  嘩真是永別亭
[00:11:11.640 --> 00:11:12.880]  一別就走
[00:11:12.880 --> 00:11:13.960]  真是永別的
[00:11:13.960 --> 00:11:16.440]  其實不只是我們中國人
[00:11:16.440 --> 00:11:19.280]  其實猶太人在傳道書都是這樣說
[00:11:19.280 --> 00:11:20.680]  傳道書曾經說過
[00:11:20.680 --> 00:11:25.560]  「與一切活人相連的那人還有死亡」
[00:11:25.560 --> 00:11:28.280]  但是死是眾人的結局
[00:11:28.280 --> 00:11:32.880]  我們經常都覺得死是眾人的結局
[00:11:32.880 --> 00:11:34.600]  我們仍然活著的
[00:11:34.600 --> 00:11:37.240]  就算病都有些死亡
[00:11:37.240 --> 00:11:39.560]  病同樣有機會康復
[00:11:39.560 --> 00:11:42.480]  就是說當拉西路病的時候
[00:11:42.480 --> 00:11:44.240]  他們的姐姐去找耶穌
[00:11:44.240 --> 00:11:46.600]  耶穌說拉西路病了
[00:11:46.600 --> 00:11:50.120]  他們很希望耶穌立刻走去奉主的名起來
[00:11:50.120 --> 00:11:51.880]  即是立刻沒事康復
[00:11:51.880 --> 00:11:53.280]  但是死了
[00:11:53.280 --> 00:11:55.720]  連這麼熟悉的瑪麗亞
[00:11:55.720 --> 00:11:58.560]  瑪麗亞跪在耶穌面前
[00:11:58.560 --> 00:12:01.360]  來聆聽耶穌自己的教導
[00:12:01.360 --> 00:12:03.880]  但瑪麗亞當她見到耶穌的時候
[00:12:03.880 --> 00:12:04.920]  她同樣說
[00:12:04.920 --> 00:12:06.960]  她說你如果早點來這裡
[00:12:06.960 --> 00:12:09.720]  我的兄弟必不死
[00:12:09.720 --> 00:12:12.400]  就是說在猶太人的傳統
[00:12:12.400 --> 00:12:16.080]  在馬大瑪麗亞的觀點當中
[00:12:16.080 --> 00:12:18.440]  如果拉西路仍然是病的
[00:12:18.440 --> 00:12:20.360]  耶穌你來就有意思
[00:12:20.360 --> 00:12:22.000]  但到他死了之後
[00:12:22.000 --> 00:12:25.960]  耶穌你來已經是沒有意思
[00:12:25.960 --> 00:12:30.200]  我們的觀點其實跟舊約傳道書的觀點
[00:12:30.200 --> 00:12:31.560]  其實沒有分別
[00:12:31.560 --> 00:12:34.120]  我們仍然覺得死是一個終結
[00:12:34.120 --> 00:12:36.160]  但耶穌在那個時刻
[00:12:36.160 --> 00:12:37.480]  就去到墳墓那邊
[00:12:37.480 --> 00:12:38.840]  去到拉西路墳墓那邊
[00:12:38.840 --> 00:12:40.800]  他說奉主的名你走出來
[00:12:40.800 --> 00:12:42.920]  拉西路聽了神的吩咐
[00:12:42.920 --> 00:12:47.200]  就馬上從墳墓那邊跳出來
[00:12:47.200 --> 00:12:48.200]  弟兄姊妹
[00:12:48.200 --> 00:12:51.640]  神的話是能夠宣告
[00:12:51.640 --> 00:12:53.040]  能夠帶有能力
[00:12:53.040 --> 00:12:54.920]  所以聖經那邊創世紀就說
[00:12:54.920 --> 00:12:57.760]  神說有光就有光
[00:12:57.760 --> 00:12:58.760]  詩篇那裡說
[00:12:58.760 --> 00:13:00.480]  神命立就立
[00:13:00.480 --> 00:13:04.040]  就是神的話是充滿了能力
[00:13:04.040 --> 00:13:05.680]  以致到我們教會過去
[00:13:05.680 --> 00:13:06.920]  我們的傳統那邊
[00:13:06.920 --> 00:13:10.560]  我們每逢第五個星期三晚上的祈禱會
[00:13:10.560 --> 00:13:14.520]  我們特別拿出來是為有病的弟兄姊妹祈禱
[00:13:14.520 --> 00:13:15.920]  我們為病人祈禱
[00:13:15.920 --> 00:13:17.560]  不是因為我們很了不起
[00:13:17.560 --> 00:13:18.600]  不是因為我們很厲害
[00:13:18.600 --> 00:13:19.520]  我們經常都說
[00:13:19.520 --> 00:13:22.000]  而是神自己掌權
[00:13:22.000 --> 00:13:23.240]  神有祂的主權
[00:13:23.240 --> 00:13:25.120]  醫或者不醫
[00:13:25.120 --> 00:13:26.600]  祂有絕對的主權
[00:13:26.600 --> 00:13:30.320]  不過在我們的學習那邊
[00:13:30.320 --> 00:13:33.040]  我們仍然用神的話來宣告
[00:13:33.040 --> 00:13:34.840]  你的病是得著醫治
[00:13:34.840 --> 00:13:36.280]  在神的話語那邊
[00:13:36.280 --> 00:13:40.320]  我們很深信神的宣告是帶有能力
[00:13:40.320 --> 00:13:42.360]  死人復活對我們來說
[00:13:42.360 --> 00:13:44.480]  是真是不可思議
[00:13:44.480 --> 00:13:45.960]  耶穌說我是復活
[00:13:45.960 --> 00:13:46.880]  我是生命
[00:13:46.880 --> 00:13:48.680]  對我們的觀點來說
[00:13:48.680 --> 00:13:49.640]  是不可思議
[00:13:49.640 --> 00:13:51.920]  我真的沒見過死人復活
[00:13:51.920 --> 00:13:52.840]  不過十幾年前
[00:13:52.840 --> 00:13:54.920]  我們看過一套紀錄片
[00:13:54.920 --> 00:13:56.040]  這個紀錄片是說到
[00:13:56.040 --> 00:13:58.960]  在非洲有一個牧師死了
[00:13:58.960 --> 00:13:59.920]  死了之後三天
[00:13:59.920 --> 00:14:01.880]  他在停屍間死了三天
[00:14:01.880 --> 00:14:03.520]  打了防腐針下去
[00:14:03.520 --> 00:14:05.280]  已經是三天的時間
[00:14:05.280 --> 00:14:06.920]  誰知有一個德國的牧師
[00:14:06.920 --> 00:14:08.240]  一個報導家
[00:14:08.240 --> 00:14:09.840]  有一次剛好去到非洲
[00:14:09.840 --> 00:14:12.600]  在一個大型的報導會那邊
[00:14:12.600 --> 00:14:14.400]  他聽到這個牧師死了
[00:14:14.400 --> 00:14:16.400]  於是他就在那個聚會的地方
[00:14:16.400 --> 00:14:19.120]  他不是去到遺體旁邊為他祈禱
[00:14:19.120 --> 00:14:20.960]  他就在那個聚會的地方
[00:14:20.960 --> 00:14:22.960]  宣告這個牧師
[00:14:22.960 --> 00:14:25.160]  在停屍間的牧師能夠復活
[00:14:25.160 --> 00:14:28.600]  當時死了的牧師的師母
[00:14:28.600 --> 00:14:30.080]  就在停屍間那邊
[00:14:30.080 --> 00:14:32.680]  正在幫他處理身後事
[00:14:32.680 --> 00:14:34.240]  誰知他在那邊祈禱
[00:14:34.240 --> 00:14:36.040]  他在這個停屍間那邊
[00:14:36.040 --> 00:14:38.560]  就見到那個遺體開始手指動
[00:14:38.560 --> 00:14:41.280]  開始眼睛張開跟著起身
[00:14:41.280 --> 00:14:42.240]  在那邊祈禱
[00:14:42.240 --> 00:14:44.120]  見到這裏有人復活
[00:14:44.120 --> 00:14:48.000]  當時我們看這個紀錄片的時候
[00:14:48.000 --> 00:14:51.000]  我相信我們不同人不同的疑惑
[00:14:51.000 --> 00:14:52.000]  我的疑惑就是
[00:14:52.000 --> 00:14:53.520]  不知道是不是剪接
[00:14:53.520 --> 00:14:56.240]  一定有很多的疑惑
[00:14:56.240 --> 00:14:57.920]  因為我們的觀點
[00:14:57.920 --> 00:15:00.960]  從來沒有一個這樣的觀點
[00:15:00.960 --> 00:15:02.880]  所以有時你看那些鬼片
[00:15:02.880 --> 00:15:05.360]  見到殭屍手指動才是對的
[00:15:05.360 --> 00:15:07.160]  跟著起身
[00:15:07.160 --> 00:15:09.840]  我們有一個觀點真的害怕
[00:15:09.840 --> 00:15:11.600]  真的還是假的 復活
[00:15:11.600 --> 00:15:14.120]  有機會我幾年前去韓國港島
[00:15:14.120 --> 00:15:15.560]  碰到一個宣教士
[00:15:15.560 --> 00:15:18.600]  這個宣教士是台灣去非洲做宣教士
[00:15:18.600 --> 00:15:20.000]  我就問他
[00:15:20.000 --> 00:15:23.800]  喂 你有沒有見到在非洲死人復活
[00:15:23.800 --> 00:15:25.600]  你知道他怎樣回答嗎
[00:15:25.600 --> 00:15:26.960]  我期待他回答
[00:15:26.960 --> 00:15:28.920]  傻的 怎會有死人復活
[00:15:28.920 --> 00:15:30.200]  我期待他這樣回答
[00:15:30.200 --> 00:15:31.280]  但他回答甚麼
[00:15:31.280 --> 00:15:32.560]  閒事
[00:15:32.560 --> 00:15:33.520]  閒事
[00:15:33.520 --> 00:15:35.000]  在旁邊說閒事
[00:15:35.000 --> 00:15:37.240]  各位兄弟姐妹 如果大家想看死人復活
