
[00:00:00.000 --> 00:00:02.560]  看個視頻,先看下個視頻
[00:04:03.240 --> 00:04:04.880]  都當神呢
[00:04:04.880 --> 00:04:07.200]  好似我哋人咁樣
[00:04:07.200 --> 00:04:09.400]  即係將神定格
[00:04:09.400 --> 00:04:10.920]  鋼格應該係咁樣講
[00:04:10.920 --> 00:04:12.480]  好似變成人咁樣
[00:04:12.480 --> 00:04:13.160]  因為點解呀?
[00:04:13.160 --> 00:04:14.720]  中國人就
[00:04:14.720 --> 00:04:16.880]  我哋嘅傳統文化
[00:04:16.880 --> 00:04:19.440]  民間宗教滿天神佛㗎嘛
[00:04:19.440 --> 00:04:20.840]  希臘好多神話㗎嘛
[00:04:20.840 --> 00:04:22.240]  嘩你睇過呢個故仔
[00:04:22.240 --> 00:04:23.320]  電影都睇得多啦
[00:04:23.320 --> 00:04:24.560]  同人有咩分別呀?
[00:04:24.560 --> 00:04:26.720]  除咗有啲super power之外
[00:04:26.720 --> 00:04:28.120]  除咗有啲超能力之外
[00:04:28.120 --> 00:04:29.600]  同人冇分別㗎
[00:04:29.600 --> 00:04:31.240]  所以不知不覺我哋受影響呢
[00:04:31.240 --> 00:04:31.960]  我哋覺得
[00:04:31.960 --> 00:04:33.400]  我哋所相信嘅上帝
[00:04:33.400 --> 00:04:36.360]  都好似嗰啲咁嘅神一樣㗎啫
[00:04:36.360 --> 00:04:38.360]  如果係咁樣嘅時候呢
[00:04:38.360 --> 00:04:39.880]  咁我哋唔係唔相信
[00:04:39.880 --> 00:04:41.080]  唔係唔知道個神
[00:04:41.080 --> 00:04:42.200]  不過
[00:04:42.200 --> 00:04:43.560]  即係
[00:04:43.560 --> 00:04:45.600]  有啲question mark囉
[00:04:45.600 --> 00:04:47.120]  有啲問號囉
[00:04:47.120 --> 00:04:48.640]  我哋唔係唔信
[00:04:48.640 --> 00:04:49.680]  我哋信不足
[00:04:49.680 --> 00:04:52.440]  呢個題目我已經講過喇
[00:04:52.440 --> 00:04:53.320]  問題係
[00:04:53.320 --> 00:04:55.160]  如果係咁
[00:04:55.160 --> 00:04:56.360]  如果係咁
[00:04:56.360 --> 00:04:58.360]  我哋可以點樣培養
[00:04:58.360 --> 00:05:00.960]  我哋對上帝嘅信心呢?
[00:05:00.960 --> 00:05:02.040]  嗱今日呢
[00:05:02.040 --> 00:05:03.040]  我同大家講一個
[00:05:03.040 --> 00:05:05.680]  大家都好熟識嘅人物喇
[00:05:05.680 --> 00:05:08.480]  叫做朝世超
[00:05:08.480 --> 00:05:11.320]  你知唔知我英文叫咩嘢?
[00:05:11.320 --> 00:05:12.920]  阿伯拉罕
[00:05:12.920 --> 00:05:15.640]  其實今日同大家好好識嘅人物阿伯拉罕
[00:05:15.640 --> 00:05:17.760]  阿伯拉罕大家教嘅成日聽到嘅
[00:05:17.760 --> 00:05:18.520]  係咪呢?
[00:05:18.520 --> 00:05:19.960]  阿伯拉罕呢係
[00:05:19.960 --> 00:05:21.720]  即係大家好熟識嘅聖經人物啦
[00:05:21.720 --> 00:05:22.520]  咁
[00:05:22.520 --> 00:05:25.040]  特別我哋對印尼三胞嘅原因係咩嘢呢?
[00:05:25.040 --> 00:05:26.120]  一講到阿伯拉罕
[00:05:26.120 --> 00:05:28.520]  啲人就話佢係咩嘢呀?
[00:05:28.520 --> 00:05:30.720]  信心之父喎
[00:05:30.720 --> 00:05:32.560]  咩叫信心之父呀?
[00:05:32.560 --> 00:05:33.320]  吓
[00:05:33.320 --> 00:05:34.600]  咁即係我哋嘅解讀喇
[00:05:34.600 --> 00:05:35.720]  我講我哋嘅解讀
[00:05:35.720 --> 00:05:36.720]  咩叫信心之父呀?
[00:05:36.720 --> 00:05:38.400]  好有信心嘅人囉
[00:05:38.400 --> 00:05:39.040]  係咪呀
[00:05:39.040 --> 00:05:40.440]  係有信心人嘅鼻祖囉
[00:05:40.440 --> 00:05:41.320]  咁樣
[00:05:43.200 --> 00:05:46.240]  係所有對神有信心嘅人嘅代表
[00:05:46.240 --> 00:05:47.920]  咁我哋叫做信心之父
[00:05:47.920 --> 00:05:50.200]  係咪咁樣解釋呀?
[00:05:50.200 --> 00:05:51.040]  係咪
[00:05:51.040 --> 00:05:52.840]  我哋以為係咁解釋囉
[00:05:52.840 --> 00:05:54.320]  事實上呢
[00:05:54.320 --> 00:05:55.160]  即係
[00:05:55.160 --> 00:05:57.000]  喺希伯來書裏面
[00:05:57.000 --> 00:06:00.560]  提到有好多有信心嘅人嘅
[00:06:00.560 --> 00:06:01.440]  ok
[00:06:01.440 --> 00:06:02.480]  但係呢
[00:06:02.480 --> 00:06:04.720]  講阿伯拉罕係講最多嘅
[00:06:04.720 --> 00:06:06.720]  即係提到阿伯拉罕呢個名呢
[00:06:06.720 --> 00:06:08.240]  係最多嘅
[00:06:08.240 --> 00:06:11.000]  咁其實呢我想同大家講一樣嘢呢
[00:06:11.000 --> 00:06:13.720]  而家人叫做信心之父
[00:06:13.720 --> 00:06:14.720]  但其實呢
[00:06:14.720 --> 00:06:17.200]  阿伯拉罕同你同我一樣呢
[00:06:17.200 --> 00:06:20.720]  唔係一開始就對神係好有信心嘅
[00:06:20.720 --> 00:06:22.120]  事實上你睇聖經嘅時候呢
[00:06:22.120 --> 00:06:25.680]  你發覺佢係多次對神冇信心
[00:06:25.680 --> 00:06:26.880]  你睇聖經嘅時候呢
[00:06:26.880 --> 00:06:27.880]  你會發覺呢
[00:06:27.880 --> 00:06:30.480]  阿伯拉罕相信自己嘅判斷
[00:06:30.480 --> 00:06:33.080]  多過相信神會保守佢
[00:06:33.080 --> 00:06:34.440]  呢個我就唔詳細講啦
[00:06:34.440 --> 00:06:35.920]  不過你返去睇聖經嘅時候呢
[00:06:35.920 --> 00:06:37.560]  你會發覺有好多咁嘅例子嘅
[00:06:37.560 --> 00:06:39.240]  佢老婆都唔認兩次啦
[00:06:39.240 --> 00:06:40.200]  呢個唔係我老婆嚟㗎
[00:06:40.200 --> 00:06:41.160]  呢個我妹嚟嘅就係咁
[00:06:41.160 --> 00:06:42.680]  大家記得係咪
[00:06:42.680 --> 00:06:44.400]  所以呢佢唔係一開始呢
[00:06:44.400 --> 00:06:45.600]  就對上帝呢
[00:06:45.600 --> 00:06:47.360]  就咁有信心嘅人㗎喇
[00:06:47.360 --> 00:06:49.280]  喺聖經裏面呢
[00:06:49.280 --> 00:06:50.400]  其實我哋搵唔到
[00:06:50.400 --> 00:06:54.400]  阿伯拉罕個人叫做信心之父㗎喎
[00:06:54.400 --> 00:06:55.960]  你搵唔到㗎
[00:06:55.960 --> 00:06:57.280]  你搵到嘅係咩嘢呢
[00:06:57.280 --> 00:06:59.200]  你可能搵到羅馬書十四章呢
[00:06:59.200 --> 00:07:00.360]  第四章
[00:07:00.360 --> 00:07:02.160]  嗰度講到呢個係保羅話
[00:07:02.160 --> 00:07:06.040]  阿伯拉罕係所有受過割禮
[00:07:06.040 --> 00:07:08.480]  同埋嗰啲冇受過割禮嘅人
[00:07:08.480 --> 00:07:13.440]  都因為信而被神稱為義嘅人嘅父
[00:07:13.440 --> 00:07:14.640]  唔同㗎喎
[00:07:14.640 --> 00:07:15.480]  你明唔明啊
[00:07:15.480 --> 00:07:17.560]  無論嗰啲受過割禮嘅以色列人
[00:07:17.560 --> 00:07:21.440]  冇受過割禮嘅非以色列人
[00:07:21.440 --> 00:07:23.200]  只要佢哋相信上帝
[00:07:23.200 --> 00:07:24.680]  佢就因信稱義喇
[00:07:24.680 --> 00:07:26.520]  所以喺希伯來書呢邊嚟講呢
[00:07:26.520 --> 00:07:28.640]  阿伯拉罕被稱為義
[00:07:28.640 --> 00:07:30.040]  係因為佢相信神
[00:07:30.040 --> 00:07:31.880]  所以呢佢係嗰啲代表
[00:07:31.880 --> 00:07:35.520]  所有因信稱義嘅人嗰個嘅之父
[00:07:35.520 --> 00:07:37.960]  就唔係話信心特別大㗎喎
[00:07:37.960 --> 00:07:40.320]  冇呢個咁嘅意思喺裏面㗎喎
[00:07:40.320 --> 00:07:42.000]  不過呢
[00:07:42.000 --> 00:07:43.360]  無論如何
[00:07:43.360 --> 00:07:44.600]  阿伯拉罕呢
[00:07:44.600 --> 00:07:47.120]  即係佢嘅信心之類
[00:07:47.120 --> 00:07:48.840]  即係由佢唔係個信心
[00:07:48.840 --> 00:07:50.920]  變成好有信心
[00:07:50.920 --> 00:07:53.480]  呢個過程嚟㗎喎
[00:07:53.480 --> 00:07:56.120]  我哋可以喺其中學到啲功課
[00:07:56.120 --> 00:07:58.560]  今日就同大家一齊去睇下
[00:07:58.560 --> 00:08:00.160]  我哋可以點樣培養呢
[00:08:00.160 --> 00:08:02.960]  即係我哋自己對上帝嘅信心
[00:08:02.960 --> 00:08:05.240]  而家你對上帝信心喺邊度啊
[00:08:05.240 --> 00:08:08.720]  由開始到到像呢個阿伯拉罕一樣
[00:08:08.720 --> 00:08:12.480]  你點樣能夠向前走
[00:08:12.480 --> 00:08:14.440]  讓你嘅信心越嚟越大
[00:08:14.440 --> 00:08:17.000]  對神嘅信心越嚟越堅固呢
[00:08:17.000 --> 00:08:20.360]  我哋今日同阿伯拉罕身上面去睇睇
[00:08:20.360 --> 00:08:22.200]  首先呢即係我睇到係乜嘢嘢呢
[00:08:22.200 --> 00:08:23.600]  阿伯拉罕相信呢
[00:08:23.600 --> 00:08:25.520]  我哋想相信呢個神
[00:08:25.520 --> 00:08:29.880]  係一個賜福畀我哋嘅神嚟嘅
[00:08:29.880 --> 00:08:30.840]  佢相信呢
[00:08:30.840 --> 00:08:33.400]  神賜福畀佢嘅應許
[00:08:33.400 --> 00:08:34.720]  我哋先睇第十一章
[00:08:34.720 --> 00:08:36.080]  我繼續睇十一章
[00:08:36.080 --> 00:08:38.760]  第八到第十節
[00:08:38.760 --> 00:08:40.040]  呢度話呢
[00:08:40.040 --> 00:08:41.120]  因著信
[00:08:41.120 --> 00:08:42.760]  阿伯拉罕在蒙招嘅時候
[00:08:42.760 --> 00:08:47.360]  就聽命往他將要承受遺孽嘅地方去
[00:08:47.360 --> 00:08:48.560]  他出去嘅時候
[00:08:48.560 --> 00:08:51.080]  還不知道要往哪裏去
[00:08:51.080 --> 00:08:51.920]  因著信
[00:08:51.920 --> 00:08:54.000]  他在應許之地寄居
[00:08:54.000 --> 00:08:55.880]  好像是在異鄉
[00:08:55.880 --> 00:08:58.320]  與承受同樣應許嘅以撒
[00:08:58.320 --> 00:09:01.400]  阿閣一樣住在帳棚裏
[00:09:01.400 --> 00:09:03.520]  因為他在等待
[00:09:03.520 --> 00:09:06.000]  那座由根基嘅城
[00:09:06.000 --> 00:09:10.120]  就係神所設計所建造嘅
[00:09:10.120 --> 00:09:11.960]  咁如果我哋喺久耐
[00:09:11.960 --> 00:09:12.680]  大家聽過呢
[00:09:12.680 --> 00:09:14.440]  其實阿伯拉罕呢
[00:09:14.440 --> 00:09:15.320]  喺邊度出世呀
[00:09:15.320 --> 00:09:16.480]  喺邊度長大呀
[00:09:16.480 --> 00:09:18.480]  係加拿大嘅唔耳呀嘛
[00:09:18.480 --> 00:09:19.680]  呢個唔耳嘅地方呢
[00:09:19.680 --> 00:09:22.200]  其實就喺米索不遞米亞
[00:09:22.200 --> 00:09:24.880]  兩河流域南邊
[00:09:24.880 --> 00:09:26.480]  係一座文明古城嚟嘅
[00:09:26.480 --> 00:09:27.200]  呢個唔耳
[00:09:27.200 --> 00:09:28.480]  係一座文明古城
[00:09:28.480 --> 00:09:30.520]  咁如果再講今日一啲嘅話呢
[00:09:30.520 --> 00:09:33.360]  其實就喺今日呢個伊拉克嗰個嘅境內
[00:09:33.360 --> 00:09:35.680]  咁當時呢
[00:09:35.680 --> 00:09:37.800]  喺呢個唔耳城裏面呢
[00:09:37.800 --> 00:09:39.920]  流行嘅宗教信仰係乜嘢呀
[00:09:39.920 --> 00:09:41.520]  唔係敬拜耶和華上帝喎
[00:09:41.520 --> 00:09:42.960]  係拜月神喎
[00:09:42.960 --> 00:09:44.320]  叫Nanon喎
[00:09:44.320 --> 00:09:46.080]  咁呢個嘅拜月神之外呢
[00:09:46.080 --> 00:09:47.800]  仲有拜太陽神喎
[00:09:47.800 --> 00:09:49.560]  又有拜火神喎
[00:09:49.560 --> 00:09:50.800]  簡單裏面嚟講呢
[00:09:50.800 --> 00:09:52.520]  仲有好多其他嘅神明
[00:09:52.520 --> 00:09:54.480]  喺唔耳嘅地方裏面嚟講呢
[00:09:54.480 --> 00:09:55.960]  又係冇天神佛嘅
[00:09:55.960 --> 00:09:57.120]  ok
[00:09:57.120 --> 00:09:59.720]  咁好明顯喺阿伯拉罕時代裏面嚟講呢
[00:09:59.720 --> 00:10:02.000]  好耶和華上帝
[00:10:02.000 --> 00:10:05.760]  即係已經唔係當時一個流行嘅信仰嚟㗎喇
[00:10:05.760 --> 00:10:08.680]  已經畀好多其他民間嘅信仰呢
[00:10:08.680 --> 00:10:09.840]  係取代咗
[00:10:09.840 --> 00:10:12.440]  包括阿伯拉罕的父親
[00:10:12.440 --> 00:10:14.600]  阿伯拉罕的父親叫他拉
[00:10:14.600 --> 00:10:15.400]  ok
[00:10:15.400 --> 00:10:17.680]  咁佢都係信咗拜月神㗎喇
[00:10:17.680 --> 00:10:18.960]  所以如果你睇聖經嘅時候
[00:10:18.960 --> 00:10:20.040]  你會留意到呢
[00:10:20.040 --> 00:10:21.440]  呢個他拉呢
[00:10:21.440 --> 00:10:23.640]  就帶住阿伯拉罕兩公婆啦
[00:10:23.640 --> 00:10:25.880]  仲有佢個孫叫羅德
[00:10:25.880 --> 00:10:29.960]  就由唔耳就搬咗去哈蘭呢個地方
[00:10:29.960 --> 00:10:31.600]  咁哈蘭係咩嘅地方嚟㗎
[00:10:31.600 --> 00:10:35.080]  哈蘭呢就係拜月神嘅中心
[00:10:35.080 --> 00:10:35.840]  ok
[00:10:35.840 --> 00:10:39.680]  所以呢佢就呢個去阿伯拉罕嘅爸爸呢
[00:10:39.680 --> 00:10:42.800]  就帶住佢兩夫婦同埋佢個孫
[00:10:42.800 --> 00:10:44.080]  就去咗呢個地方
[00:10:44.080 --> 00:10:47.080]  咁佢仲有啲仔嘅拿殼嗰啲就留返喺唔耳啦
[00:10:47.080 --> 00:10:49.400]  咁樣後嚟佢都搬埋去㗎喇
[00:10:49.400 --> 00:10:50.640]  無論如何呢
[00:10:50.640 --> 00:10:54.120]  即係當阿伯拉罕被上帝呼住嘅時候呢
[00:10:54.120 --> 00:10:54.960]  喺邊度呀
[00:10:54.960 --> 00:10:56.960]  唔喺唔耳喎喺哈蘭
[00:10:56.960 --> 00:10:57.600]  ok
[00:10:57.600 --> 00:11:00.560]  你要離開本地本族附家
[00:11:00.560 --> 00:11:03.400]  要去一個呢你唔知道係點嘅地方
[00:11:03.400 --> 00:11:06.960]  你又唔知道去邊度喺一個乜嘢嘅地方
[00:11:06.960 --> 00:11:10.400]  咁呢個就係上帝喺哈蘭嘅時候
[00:11:10.400 --> 00:11:13.280]  畀呢個阿伯拉罕嘅呼召
[00:11:13.280 --> 00:11:15.840]  咁所以呢大家諗下諗下
[00:11:15.840 --> 00:11:18.040]  呢個阿伯拉罕呢
[00:11:18.040 --> 00:11:21.400]  喺一個相信滿天神佛嘅地方
[00:11:21.400 --> 00:11:26.760]  就聽到一個不知名嘅神嘅呼召
[00:11:26.760 --> 00:11:28.360]  佢嗰時唔知道呢個神叫咩名
[00:11:28.360 --> 00:11:31.080]  摩西都唔知喇摩西問你係邊個呀咁樣㗎喇
[00:11:31.080 --> 00:11:33.000]  你叫咩名呀
[00:11:33.000 --> 00:11:34.240]  佢只係知道呢
[00:11:34.240 --> 00:11:37.640]  呢個係佢祖宗一路敬拜嘅上帝
[00:11:37.640 --> 00:11:39.240]  咩名呀唔知道ok
[00:11:39.240 --> 00:11:40.640]  咁呢個唔知道名嘅神
[00:11:40.640 --> 00:11:43.480]  拜月神你知道拜月啦拜月係太陽啦係咪呀
[00:11:43.480 --> 00:11:44.680]  呢個咩神嚟㗎
[00:11:44.680 --> 00:11:45.880]  係我祖宗嘅神囉
[00:11:45.880 --> 00:11:48.560]  ok佢聽到佢祖宗嘅神畀佢個呼召
[00:11:48.560 --> 00:11:51.720]  叫佢要連根拔起
[00:11:51.720 --> 00:11:53.080]  帶埋佢嘅妻子呀
[00:11:53.080 --> 00:11:55.200]  所有財產五個金銀珠寶呀
[00:11:55.200 --> 00:11:58.760]  包括佢啲奴婢呀佢啲個生畜呀
[00:11:58.760 --> 00:12:00.320]  去另外一個地方居住
[00:12:00.320 --> 00:12:01.520]  ok
[00:12:01.520 --> 00:12:04.440]  咁嗰陣時呢呢個阿伯拉罕
[00:12:04.440 --> 00:12:06.320]  仲老過我喎
[00:12:06.320 --> 00:12:08.280]  七十五歲喎
[00:12:08.280 --> 00:12:11.480]  到七十五歲喺度住咗咁耐喇
[00:12:11.480 --> 00:12:16.240]  要連根拔起搬走去另外一個地方
[00:12:16.240 --> 00:12:18.640]  呢個係個唔容易嘅決定嚟㗎喎
[00:12:18.640 --> 00:12:19.520]  唔好講你啦
[00:12:19.520 --> 00:12:20.600]  而家唔好講我啦
[00:12:20.600 --> 00:12:21.040]  講你啦
[00:12:21.040 --> 00:12:22.120]  如果你搬都搬
[00:12:22.120 --> 00:12:24.720]  我嚟美國四十幾年啦
[00:12:24.720 --> 00:12:27.040]  你要我搬到第幾個州我都唔想㗎而家
[00:12:27.040 --> 00:12:29.040]  因為好大件事㗎喎
[00:12:29.040 --> 00:12:31.440]  雖然我冇去咁富有啦係咪呀
[00:12:31.440 --> 00:12:34.400]  所以阿伯拉罕聽到神咁嘅呼召
[00:12:34.400 --> 00:12:37.800]  要佢搬去一個佢已經落咗腳
[00:12:37.800 --> 00:12:39.160]  生咗根嘅地方
[00:12:39.160 --> 00:12:42.080]  去一個唔知到邊度嘅地方
[00:12:42.080 --> 00:12:45.000]  乜嘢能夠讓呢個阿伯拉罕
[00:12:45.000 --> 00:12:46.400]  做咗咁嘅決定呀
[00:12:46.400 --> 00:12:47.680]  你明唔明我講咩呀
[00:12:47.680 --> 00:12:49.480]  你會唔會做咩決定呀
[00:12:49.480 --> 00:12:52.360]  一個不知名嘅神向你發咗咁嘅呼召
[00:12:52.360 --> 00:12:54.120]  咁我哋睇下點解囉
[00:12:54.120 --> 00:12:55.200]  我哋睇呢第
[00:12:55.200 --> 00:12:57.520]  創世紀啦睇返轉頭啦
[00:12:57.520 --> 00:13:00.480]  第十二章第一到第三節
[00:13:00.480 --> 00:13:01.360]  呢度話呢
[00:13:01.360 --> 00:13:02.880]  要我話對阿伯拉罕
[00:13:02.880 --> 00:13:03.520]  阿伯拉罕
[00:13:03.520 --> 00:13:05.040]  阿伯拉罕以前叫阿伯拉罕
[00:13:05.040 --> 00:13:07.000]  後來叫阿伯拉罕嘅
[00:13:07.000 --> 00:13:09.240]  你要離開本地本族附加
[00:13:09.240 --> 00:13:11.800]  往我所要指示你嘅地方去
