
[00:00:00.000 --> 00:00:08.000]  《文素記》之前有三本書,這三本書就是《創世記》、《出埃及記》、《利未記》。
[00:04:05.000 --> 00:04:10.000]  那個地方叫做伊甸園,看不看到?
[00:04:10.000 --> 00:04:19.000]  其實這個《流奶與脈》之地,其實是伊甸園的一個映射來的。
[00:04:19.000 --> 00:04:21.000]  是同一塊東西來的。
[00:04:21.000 --> 00:04:29.000]  伊甸園就是那個Original,就是上帝做的第一個最好的一片土地。
[00:04:29.000 --> 00:04:32.000]  現在有另外一片土地,也是很好的。
[00:04:32.000 --> 00:04:37.000]  這個東西很明顯是映射著前面那一套,因為前面那個是失落了。
[00:04:37.000 --> 00:04:39.000]  伊甸園的意思是什麼呢?
[00:04:39.000 --> 00:04:41.000]  如果你以前聽我說過,你也知道。
[00:04:41.000 --> 00:04:44.000]  伊甸的意思是Joy,是喜樂。
[00:04:44.000 --> 00:04:47.000]  伊甸園是一個喜樂之源。
[00:04:47.000 --> 00:04:52.000]  伊甸園是一個很得無比的地方。
[00:04:52.000 --> 00:04:53.000]  好在哪裡呢?
[00:04:53.000 --> 00:04:56.000]  如果我問你,伊甸園好在哪裡呢?
[00:04:56.000 --> 00:04:59.000]  我告訴你幾樣東西,伊甸園好在哪裡呢?
[00:04:59.000 --> 00:05:02.000]  伊甸園好的地方就是做事不流汗。
[00:05:02.000 --> 00:05:04.000]  有沒有聽過?
[00:05:04.000 --> 00:05:05.000]  我怎麼知道呢?
[00:05:05.000 --> 00:05:11.000]  因為後來他們被上帝叛逆了之後,上帝詛咒他,就做事要流汗。
[00:05:11.000 --> 00:05:13.000]  伊甸園做事不辛苦的。
[00:05:13.000 --> 00:05:16.000]  我不知道你覺得香港上班辛苦嗎?
[00:05:16.000 --> 00:05:20.000]  其實教會也很舒服的,我也覺得,很開心的。
[00:05:20.000 --> 00:05:22.000]  其實也挺伊甸園的。
[00:05:22.000 --> 00:05:27.000]  不過你知道在我們這個世界裏面,做事是辛苦的。
[00:05:27.000 --> 00:05:29.000]  伊甸園有什麼好處呢?
[00:05:29.000 --> 00:05:30.000]  有三樣好處。
[00:05:30.000 --> 00:05:34.000]  第一,做事不用流汗,不用出力。
[00:05:34.000 --> 00:05:36.000]  第二,生孩子不痛的。
[00:05:36.000 --> 00:05:39.000]  我不知道我們當中有多少人生過孩子。
[00:05:39.000 --> 00:05:41.000]  上帝,我又知道這件事,
[00:05:41.000 --> 00:05:45.000]  因為之後又是夏娃被上帝詛咒的時候,生孩子要痛。
[00:05:45.000 --> 00:05:48.000]  第三,是不會死人的。
[00:05:48.000 --> 00:05:51.000]  哇,好東西,好地。
[00:05:51.000 --> 00:05:56.000]  伊甸園好,是一個極美好的地方。
[00:05:56.000 --> 00:06:01.000]  最終的原因,從人的角度來講,就是沒有了這幾樣東西。
[00:06:01.000 --> 00:06:05.000]  最終的原因,是聖經的原因,伊甸園是一個好的地方,
[00:06:05.000 --> 00:06:07.000]  因為有神在那裏。
[00:06:07.000 --> 00:06:09.000]  大家明不明白?
[00:06:09.000 --> 00:06:13.000]  神是讓伊甸園好的因由。
[00:06:13.000 --> 00:06:16.000]  如果你記得,我們現在說的是文數記,
[00:06:16.000 --> 00:06:19.000]  不過我們其實要明白《創世記》。
[00:06:19.000 --> 00:06:21.000]  《創世記》的第一章裏面,
[00:06:21.000 --> 00:06:24.000]  上帝用六天創造了世界。
[00:06:24.000 --> 00:06:27.000]  每天創造完,上帝都說了一個字。
[00:06:27.000 --> 00:06:29.000]  那個字叫什麼?
[00:06:29.000 --> 00:06:33.000]  好,英文就是good,中文就是好。
[00:06:33.000 --> 00:06:36.000]  接著到了第六天,做完了。
[00:06:36.000 --> 00:06:42.000]  very good,非常之好,極其好,極好。
[00:06:42.000 --> 00:06:46.000]  那是一個最美好的世界。
[00:06:46.000 --> 00:06:51.000]  一個美好的世界裏面,什麼叫做一個美好的世界呢?
[00:06:51.000 --> 00:06:53.000]  這個很重要,大家留心聽著。
[00:06:53.000 --> 00:06:55.000]  什麼是一個美好的世界呢?
[00:06:55.000 --> 00:07:01.000]  一個好上帝,再加一對好男女。
[00:07:01.000 --> 00:07:04.000]  那如果我問你,什麼是一個不好的世界?
[00:07:04.000 --> 00:07:05.000]  你知道吧?
[00:07:05.000 --> 00:07:08.000]  不好的世界就是一個好上帝再加一對,
[00:07:08.000 --> 00:07:12.000]  你自己說吧,be in the blank,一對狗男女。
[00:07:12.000 --> 00:07:15.000]  那就變成一個不好的世界了。
[00:07:15.000 --> 00:07:19.000]  所以,伊甸園起初的世界是一個極美好的世界。
[00:07:19.000 --> 00:07:22.000]  一個好上帝,一對好男女。
[00:07:22.000 --> 00:07:26.000]  什麼叫做好男女呢?什麼叫做好人呢?
[00:07:26.000 --> 00:07:28.000]  好人的意思就是,
[00:07:28.000 --> 00:07:31.000]  順服上帝就是好人。
[00:07:31.000 --> 00:07:33.000]  你現在開始明白為什麼聖經說,
[00:07:33.000 --> 00:07:37.000]  沒有一個是好,就是沒有一個是惡人。
[00:07:37.000 --> 00:07:38.000]  你現在知道為什麼這個世界,
[00:07:38.000 --> 00:07:42.000]  在上帝眼中這個世界是沒有好人的。
[00:07:42.000 --> 00:07:45.000]  因為什麼叫做好人呢?
[00:07:45.000 --> 00:07:47.000]  什麼叫做美好的世界?
[00:07:47.000 --> 00:07:49.000]  一個好上帝和一對好男女。
[00:07:49.000 --> 00:07:51.000]  未到我之前就是好男女。
[00:07:51.000 --> 00:07:52.000]  好男女做什麼?
[00:07:52.000 --> 00:07:54.000]  順服上帝。
[00:07:54.000 --> 00:07:55.000]  好人做什麼?
[00:07:55.000 --> 00:07:56.000]  順服上帝。
[00:07:56.000 --> 00:08:00.000]  不順服上帝的人,無論他道德多好,
[00:08:00.000 --> 00:08:01.000]  他都是壞人。
[00:08:01.000 --> 00:08:02.000]  他不是好人。
[00:08:02.000 --> 00:08:07.000]  你開始明白,好字是只有上帝配得著的。
[00:08:07.000 --> 00:08:10.000]  上帝拿著好字,只有上帝是好。
[00:08:10.000 --> 00:08:13.000]  你和上帝的關係正確,就是你順服他。
[00:08:13.000 --> 00:08:15.000]  那你就是一個好人。
[00:08:15.000 --> 00:08:17.000]  你和上帝正確不一樣,
[00:08:17.000 --> 00:08:19.000]  就是說他有他做,我有我行。
[00:08:19.000 --> 00:08:21.000]  我不會順服他。
[00:08:21.000 --> 00:08:23.000]  我做我自己眼中看為對的事,
[00:08:23.000 --> 00:08:25.000]  那你就是壞人。
[00:08:25.000 --> 00:08:28.000]  無論你從人的角度裡面多道德,
[00:08:28.000 --> 00:08:32.000]  所以你完全是明白這個情況。
[00:08:32.000 --> 00:08:35.000]  一個好的上帝,再加亞當夏娃,
[00:08:35.000 --> 00:08:40.000]  上帝給了他們一個命令,
[00:08:40.000 --> 00:08:42.000]  當然他干犯了。
[00:08:42.000 --> 00:08:45.000]  那個故事就是撒旦進來了,
[00:08:45.000 --> 00:08:49.000]  結果令到他們墮落了。
[00:08:49.000 --> 00:08:52.000]  好,那我們要去看一些經文了。
[00:08:52.000 --> 00:08:55.000]  第一個讀經員,我也不知道是誰,
[00:08:55.000 --> 00:09:01.000]  可以幫我們讀一讀這兩次聖經創世紀第二章十五和十六節。
[00:09:05.000 --> 00:09:08.000]  耶和華上帝把那人安置在伊甸園,
[00:09:08.000 --> 00:09:10.000]  讓他耕耘看管。
[00:09:10.000 --> 00:09:13.000]  耶和華上帝吩咐那人說,
[00:09:13.000 --> 00:09:16.000]  園中各樣樹上所出的,
[00:09:16.000 --> 00:09:18.000]  你可以隨意吃。
[00:09:18.000 --> 00:09:21.000]  OK,那我們未去下一節之前,
[00:09:21.000 --> 00:09:24.000]  我想講一講這一節其實很有意思。
[00:09:24.000 --> 00:09:26.000]  他說耶和華上帝把那人,
[00:09:26.000 --> 00:09:29.000]  即亞當安置在伊甸園,
[00:09:29.000 --> 00:09:32.000]  讓他耕耘看管。
[00:09:32.000 --> 00:09:35.000]  這個很有趣的,聖經神學家告訴我們,
[00:09:35.000 --> 00:09:38.000]  看管這個字在園文裡面,
[00:09:38.000 --> 00:09:42.000]  有一個做祭司的意義。
[00:09:42.000 --> 00:09:44.000]  上帝把亞當安置在那裡,
[00:09:44.000 --> 00:09:46.000]  是做什麼呢?
[00:09:46.000 --> 00:09:47.000]  是做祭司。
[00:09:47.000 --> 00:09:50.000]  看管上帝的東西是做祭司。
[00:09:50.000 --> 00:09:53.000]  在那裡敬拜上帝就是做祭司。
[00:09:53.000 --> 00:09:56.000]  原來看管的意思是說做祭司。
[00:09:56.000 --> 00:09:58.000]  為什麼這個重要呢?
[00:09:58.000 --> 00:10:02.000]  你記得文素企之前那本書叫什麼書畫嗎?
[00:10:02.820 --> 00:10:10.500]  利尾記,利尾記講什麼?講利尾,利尾是什麼?利尾是十二支派裏面其中一個支派
[00:10:10.500 --> 00:10:18.180]  而利尾記裏面其中的一班人就是亞倫的後代,就是摩西都是利尾人
[00:10:18.180 --> 00:10:22.020]  不過亞倫的後代就是做祭司的,你明不明白?
[00:10:22.020 --> 00:10:27.140]  所以為什麼文素記之前有利尾記?
[00:10:27.140 --> 00:10:30.980]  因為以色列人去到應許之地應該做什麼?
[00:10:30.980 --> 00:10:38.660]  做祭司的,厲不厲害?做祭司,當然祭司又會帶著一班利尾人
[00:10:38.660 --> 00:10:43.780]  利尾人再帶著其他十一支派去做什麼?一齊敬拜上帝
[00:10:43.780 --> 00:10:52.740]  這個就是上帝的意象,上帝是要他們進去應許之地裏面做祭司
[00:10:52.740 --> 00:10:57.860]  去帶領全地去敬拜他,當然他們失敗了,完全失敗了
[00:10:57.860 --> 00:11:01.700]  這個起初的意念其實在創世紀裏面已經有了
[00:11:01.700 --> 00:11:10.660]  上帝吩咐那人說:圓中各樣的樹所出的都可以隨意吃
[00:11:10.660 --> 00:11:15.780]  下一位讀經員幫我讀第二章第十七節
[00:11:15.780 --> 00:11:22.420]  耶和華上帝把那人安置在伊甸園,讓他耕耘看管
[00:11:22.420 --> 00:11:32.660]  「之善惡的樹所出的你不可吃,因為你吃他的日子必定死」
[00:11:32.660 --> 00:11:37.780]  我不知道你橫看怎樣看這兩節聖經,上帝跟他們說
[00:11:37.780 --> 00:11:43.540]  在園中所有的樹所出的樹都可以隨意吃,唯有一棵不能吃
[00:11:43.540 --> 00:11:48.020]  我們暫時不要想「之善惡樹是什麼水仙」
[00:11:48.020 --> 00:11:51.860]  我不知道你覺得上帝對他們好不好呢?
[00:11:51.860 --> 00:11:55.700]  我今天跟那些小孩說
[00:11:55.700 --> 00:12:02.100]  你猜伊甸園的樹裏面是不是十棵九棵的蘋果都爛掉了?
[00:12:02.100 --> 00:12:08.500]  那些橙都發霉了,不過有一棵特別好看,上帝自己留給自己吃
[00:12:08.500 --> 00:12:12.340]  叫大家不可以碰那棵,有沒有是這樣的呢?
[00:12:12.340 --> 00:12:15.140]  還是其實每一棵都是這麼好看的?
[00:12:15.140 --> 00:12:21.060]  而且是無數數不盡有多少棵的果樹?
[00:12:21.060 --> 00:12:28.740]  但是上帝通過這個指令,想教導他們一件事,叫他們做好人
[00:12:28.740 --> 00:12:33.220]  什麼叫做好人呢?就是因為,為什麼我這樣說呢?
[00:12:33.220 --> 00:12:37.700]  因為很多人都說,我都不明白,為什麼上帝偷個蘋果吃
[00:12:37.700 --> 00:12:40.260]  by the way 我都不知道是不是蘋果
[00:12:40.260 --> 00:12:45.380]  偷個蘋果吃有什麼大罪呢?你現代那樣,給錢就行了
[00:12:45.380 --> 00:12:49.220]  為什麼要這麼大罪?其實它不是蘋果的問題
[00:12:49.220 --> 00:12:52.020]  它是由好人變成壞人的問題
[00:12:52.020 --> 00:12:58.180]  它是由善變成惡,什麼叫做好人?好人就是馴服上帝
[00:12:58.180 --> 00:13:02.020]  它由馴服上帝變成不馴服上帝
[00:13:02.020 --> 00:13:06.500]  這個善惡樹的意思,有些神學家的意思就是說
[00:13:06.500 --> 00:13:11.220]  它未吃之前,只知道善,不知道惡,未吃之前是好人
[00:13:11.220 --> 00:13:18.020]  吃了之後,善惡都知道了,就不是說它吃了那棵樹突然間中了毒
[00:13:18.020 --> 00:13:21.860]  於是,為什麼赤身露體?不是
[00:13:21.860 --> 00:13:28.260]  是它那個動作,不是因為果樹裡面有毒素
[00:13:28.260 --> 00:13:35.940]  上帝是在教它做好人,什麼叫做好人?就是要它馴服在上帝面前
[00:13:35.940 --> 00:13:42.340]  當你馴服在上帝面前裡面,不單止你是一個好人,你會是一個好的世界
[00:13:42.340 --> 00:13:47.700]  你所有的環境,所有的人生,就是一個美好的人生
[00:13:47.700 --> 00:13:56.260]  而干犯上帝的話,是一個很傻很傻的動作來的
[00:13:56.260 --> 00:13:59.220]  但很可惜,他們就干犯了
[00:13:59.220 --> 00:14:04.340]  我們去到《創世紀》第三章第四節,下一位獨經員幫我讀一讀
[00:14:04.340 --> 00:14:09.460]  聽對女人說,你們不一定死
[00:14:09.460 --> 00:14:14.580]  因為上帝知道你們吃的日子,眼睛就開了
[00:14:14.580 --> 00:14:19.700]  你就像上帝一樣,知道善惡
[00:14:19.700 --> 00:14:26.100]  這個蛇,就是我們大家都知道,是撒旦的化身,魔鬼的化身
[00:14:26.100 --> 00:14:30.580]  魔鬼最喜歡說謊,從某個角度來講,跟上帝說謊
[00:14:30.580 --> 00:14:33.780]  上帝說你吃的日子,一定死
[00:14:33.780 --> 00:14:36.340]  魔鬼很厲害,不一定死
[00:14:36.340 --> 00:14:41.460]  我今早問一些小朋友,如果今天有人跟你說
[00:14:41.460 --> 00:14:49.140]  小朋友,你好像骨骼精奇,我想你不會死的,你不一定死
[00:14:49.140 --> 00:14:54.260]  如果這個小朋友讀書都有功,你會怎樣說?你都瘋了
[00:14:54.260 --> 00:14:59.380]  我當然會死,雖然我現在這麼小,十歲還不夠
[00:14:59.380 --> 00:15:04.500]  不過我讀書都讀過,世人每個人都會死的
[00:15:04.500 --> 00:15:10.900]  大家沒那麼蠢,說你不一定死,但如果我跟你們說
[00:15:10.900 --> 00:15:16.020]  有一個人跟你說,你不一定會落地獄,你會怎樣想?
[00:15:16.020 --> 00:15:19.860]  你會不會說這個人瘋了,我當然會落地獄,很少人會這樣想
[00:15:19.860 --> 00:15:22.420]  一個不信主義的人最大的問題是什麼?
[00:15:22.420 --> 00:15:26.260]  他覺得他是不會落地獄的
[00:15:26.260 --> 00:15:32.660]  你有沒有發覺,如果你訪問全香港全世界,他沒有信仰的
[00:15:32.660 --> 00:15:39.060]  如果真的有天堂地獄,你猜你上天堂落地獄,你猜有多少人會說他自己上天堂
[00:15:39.060 --> 00:15:43.940]  不會落地獄,不一定死,我不一定會落地獄,為什麼?
[00:15:43.940 --> 00:15:50.340]  原來是撒旦在背後的一些動作,一些妖言惑眾
[00:15:50.340 --> 00:15:53.140]  所以我們今天就不會死,因為我們看到
[00:15:53.140 --> 00:15:59.540]  你是不是COVID死,其實COVID就不會弄死你,COVID只是讓你早一點死
[00:15:59.540 --> 00:16:04.660]  你死的原因,橫死都可以死,是因為罪的緣故
[00:16:04.660 --> 00:16:08.500]  但是撒旦會告訴你,是,你一定會死,不過你不一定
[00:16:08.500 --> 00:16:13.620]  一定下地獄,如果你打開聖經,聖經怎麼跟你說的?
[00:16:13.620 --> 00:16:16.420]  不信耶穌的人,一定落地獄
[00:16:16.420 --> 00:16:20.020]  上帝這樣說的,世人都犯了罪,規決了上帝的榮耀
[00:16:20.020 --> 00:16:24.100]  罪的公教乃是死,死後且有審判,你是過不了審判的
[00:16:24.100 --> 00:16:30.900]  但是撒旦會告訴你,你不一定落地獄,那些這麼好人,你這麼帥
[00:16:30.900 --> 00:16:37.300]  沒可能,如果要選,就選第二個,有多少壞人,打開報紙
[00:16:37.300 --> 00:16:41.140]  輪到他們也不輪到你,是,輪到他們,不過你也有份
[00:16:41.140 --> 00:16:48.180]  你的問題就是這裡,撒旦是用這一招去蒙騙了世人
[00:16:48.180 --> 00:16:52.660]  你不一定會死,你不一定會受到上帝的審判
[00:16:52.660 --> 00:16:57.780]  因為上帝知道,接著就跟你說另一件事,就是其實上帝對你不是很好
[00:16:57.780 --> 00:17:04.180]  因為上帝知道,你吃的日子眼睛就會開了,你就會像上帝知道善惡
[00:17:04.180 --> 00:17:11.220]  他其實,他博大武,他根本就知道亞當哈灣不知道發生,不知道什麼叫做
[00:17:11.220 --> 00:17:16.740]  知道善惡是怎麼一回事,但是他跟他說,他說,你知道上帝留了一些東西
[00:17:16.740 --> 00:17:24.660]  好東西只是給自己吃的,他叫你不要吃,其實因為他想凌駕於你
[00:17:24.660 --> 00:17:29.140]  他有些好東西沒有給你,你吃了,你就可以好像他那樣了
[00:17:29.140 --> 00:17:35.540]  其實那個矛盾的地方就是,其實上帝用他自己形象做亞當哈灣
[00:17:35.540 --> 00:17:40.660]  上帝愛不愛他?當然愛,上帝有沒有用自己形象去做動物?沒有
[00:17:40.660 --> 00:17:48.340]  上帝用他自己形象去做亞當哈灣,上帝愛不愛亞當哈灣?愛,愛到極點
[00:17:48.340 --> 00:17:53.460]  為什麼我這樣說呢?因為就算他們墮落了之後,上帝都不惜功本
[00:17:53.460 --> 00:17:59.620]  差派獨生兒子去拯救他們,你說愛不愛?上帝愛世人,真是愛到這樣了
[00:17:59.620 --> 00:18:05.460]  但是他竟然,他說,上帝其實不愛你,他有些東西保留了,你吃了,你就很像他
[00:18:05.460 --> 00:18:11.380]  其實你已經像他,你吃了就不像他,問題就在這裡,全部都是反話
[00:18:11.380 --> 00:18:15.220]  我們繼續讀,下一位讀經員,謝謝
[00:18:15.220 --> 00:18:28.020]  於是女人見那棵樹好作成物,又悅人的眼目,那樹令人喜愛,能使人有智慧,她就摘下果子吃
[00:18:28.020 --> 00:18:34.420]  吸了丈夫吃了,謝謝
[00:18:34.420 --> 00:18:43.380]  女人,或者男女人都壞,因為男人都在那裡,他都吃了,亞當哈灣兩個都吃了
[00:18:43.380 --> 00:18:52.340]  原因是因為在他自己眼目裡,捍衛隊的事情,但是在上帝眼目裡,捍衛惡的事情,他們做了這件事
[00:18:52.340 --> 00:19:00.020]  在這裡的時候,你發現他們已經離開了好,我再說一次,什麼叫好?
[00:19:00.020 --> 00:19:08.980]  好就不是做很多,做好事,不做壞事,或者做好事多過做壞事,我們通常說好人就是這樣
[00:19:08.980 --> 00:19:21.780]  就是哪個人不犯罪,哪個人不做壞事,不過如果你做多些好事,你的好事可以好過,積些陰德,好過壞事,那你就一個好人
[00:19:21.780 --> 00:19:30.740]  但其實所謂好,不是從一個道德來講,是從上帝,信不信服上帝的關係,他從某人的角度來講
[00:19:30.740 --> 00:19:40.980]  吃了一個小小的果子而已,有那麼大一把,但從上帝的角度來講,他從一個好男女變成狗男女,真是狗男女
[00:19:40.980 --> 00:19:52.500]  因為他們完全偏離了上帝,我想帶你回去這個故事裡面,我們現在從一個喜樂園變成一個失樂園
[00:19:52.500 --> 00:20:05.540]  上帝知道他們犯罪之後當然很生氣,但生氣之餘還有一件事,就是上帝將他們趕出了伊甸園,你明白嗎?
