
[00:00:00.000 --> 00:00:02.660]  成為生命的好管家
[00:06:18.020 --> 00:06:21.580]  知道我們每一個人生命裏面的寶座
[00:06:21.580 --> 00:06:22.820]  不是你的子女去坐
[00:06:22.820 --> 00:06:23.900]  不是財富去坐
[00:06:23.900 --> 00:06:25.500]  不是榮譽去坐
[00:06:25.500 --> 00:06:27.420]  不是健康去坐
[00:06:27.420 --> 00:06:31.060]  不是你自己的意念去坐
[00:06:31.060 --> 00:06:35.300]  我們有一個寶座需要邀請我們的主人去坐
[00:06:35.300 --> 00:06:38.500]  我們要認定我們生命裏面有一個主人
[00:06:38.500 --> 00:06:40.020]  剛才那段經文
[00:06:40.020 --> 00:06:43.660]  其實兩位主人的行為和結果不相同
[00:06:43.660 --> 00:06:45.420]  但有一樣東西是一樣的
[00:06:45.420 --> 00:06:49.420]  就是他們都是被主人所派
[00:06:49.420 --> 00:06:53.540]  《詩經》裏面很真實
[00:06:53.540 --> 00:06:55.540]  我會想為何主人這麼差勁
[00:06:55.540 --> 00:06:58.140]  為何選擇主人這麼差勁
[00:06:58.140 --> 00:06:59.860]  不是Doremi Dazo
[00:06:59.860 --> 00:07:01.300]  隨便選一個
[00:07:01.300 --> 00:07:03.900]  誰知就選中了
[00:07:03.900 --> 00:07:05.060]  我自己在想
[00:07:05.060 --> 00:07:06.900]  其實主人選擇的時候
[00:07:06.900 --> 00:07:10.580]  會不會他都是選一個在他眼前是忠心的呢
[00:07:10.580 --> 00:07:12.620]  在他眼前是很會做事
[00:07:12.620 --> 00:07:15.060]  在他眼前是很殷勤的人呢
[00:07:15.060 --> 00:07:18.100]  但當主人離開的時候
[00:07:18.100 --> 00:07:22.820]  那個僕人就以他自己為主人
[00:07:22.820 --> 00:07:26.180]  他的心忘記了他有一個主人
[00:07:26.180 --> 00:07:28.700]  以致他在他的行為
[00:07:28.700 --> 00:07:30.380]  只以他的慾念
[00:07:30.380 --> 00:07:33.540]  只以他自己的喜好
[00:07:33.540 --> 00:07:34.860]  而以他為先
[00:07:34.860 --> 00:07:38.180]  以致他成為了惡僕
[00:07:38.180 --> 00:07:40.020]  有主人的意思是很好的
[00:07:40.020 --> 00:07:42.060]  大家記不記得
[00:07:42.060 --> 00:07:44.660]  五月的時候我講過一篇講道裏面
[00:07:44.660 --> 00:07:46.580]  講道《傳道書》
[00:07:46.580 --> 00:07:49.460]  《傳道書》講道我們每人都有一份
[00:07:49.460 --> 00:07:50.740]  上帝派給你
[00:07:50.740 --> 00:07:52.100]  派給我不同
[00:07:52.100 --> 00:07:53.140]  所以我不需要羨慕你
[00:07:53.140 --> 00:07:54.700]  你也不需要羨慕我
[00:07:54.700 --> 00:07:56.260]  你不需要藐視我
[00:07:56.260 --> 00:07:59.020]  我也不需要外室不需要藐視你
[00:07:59.020 --> 00:08:01.460]  每個人那份
[00:08:01.460 --> 00:08:03.780]  都是精彩
[00:08:03.780 --> 00:08:07.380]  上帝要我們在我們人生的追求成長
[00:08:07.380 --> 00:08:09.260]  和在當中每一天
[00:08:09.260 --> 00:08:11.780]  去尋索一下我的份是什麼
[00:08:11.780 --> 00:08:13.900]  然後我好好享受其中
[00:08:13.900 --> 00:08:17.300]  同時我能夠將我的份演繹出來
[00:08:17.300 --> 00:08:19.460]  這就是我們一個
[00:08:19.460 --> 00:08:24.140]  能夠在人生很多不能定奪的時空裏面
[00:08:24.140 --> 00:08:27.260]  我能夠活出的活在當下的人生
[00:08:27.260 --> 00:08:30.420]  主人他將一些東西分給我們
[00:08:30.420 --> 00:08:34.660]  我再講你和我的不同不過每個人都有份
[00:08:34.660 --> 00:08:37.020]  他派給我們一些工作
[00:08:37.020 --> 00:08:39.460]  派給我們生命有些的目的
[00:08:39.460 --> 00:08:43.460]  他讓我和你都有充足的資源能夠演繹出來
[00:08:43.460 --> 00:08:45.260]  是很寶貴的
[00:08:45.260 --> 00:08:49.340]  但是這兩個僕人的演繹出來又很不同
[00:08:49.340 --> 00:08:51.220]  大家都是為主人所派
[00:08:51.220 --> 00:08:53.940]  不過在對比裏面你仍然是看到
[00:08:53.940 --> 00:08:55.860]  忠心有見識的僕人
[00:08:55.860 --> 00:08:57.580]  他很記得他要做的事
[00:08:57.580 --> 00:09:00.500]  所以他有做好他管理的工作
[00:09:00.500 --> 00:09:06.300]  有做好主人分派他要去按時分糧給同伴的工作
[00:09:06.300 --> 00:09:09.420]  但是惡人 惡僕又怎樣呢
[00:09:09.420 --> 00:09:11.740]  他心裏面沒有主
[00:09:11.740 --> 00:09:14.500]  他只是說主人哪來得及呢
[00:09:14.500 --> 00:09:17.180]  讓我先享受一下我的人生
[00:09:17.180 --> 00:09:18.940]  讓我先做一下主
[00:09:18.940 --> 00:09:19.820]  所以他一直看著
[00:09:19.820 --> 00:09:21.620]  這個懶不行 打他
[00:09:21.620 --> 00:09:23.940]  那個不行 打他
[00:09:23.940 --> 00:09:25.140]  人都是這樣的
[00:09:25.140 --> 00:09:28.100]  有把尺量度那些尺
[00:09:28.100 --> 00:09:29.820]  量度別人是很嚴的
[00:09:29.820 --> 00:09:31.220]  所以做得不好 打
[00:09:31.220 --> 00:09:32.260]  做得不好 打
[00:09:32.260 --> 00:09:36.780]  我做得不好 去喝喝酒先
[00:09:36.780 --> 00:09:38.620]  惡僕就是這樣
[00:09:38.620 --> 00:09:41.340]  他沒有主人在他心裏面
[00:09:41.340 --> 00:09:43.860]  以致他回來 主人回來的時候
[00:09:43.860 --> 00:09:48.100]  和他心想會來得及的時候完全相反
[00:09:48.100 --> 00:09:50.860]  以致回來的時候他被懲罰
[00:09:50.860 --> 00:09:55.020]  並且聖經說定他與假冒為善的人同罪
[00:09:55.020 --> 00:09:57.420]  假冒為善其實在馬太二十三章
[00:09:57.420 --> 00:09:59.700]  有一個七禍 很嚴肅
[00:09:59.700 --> 00:10:01.620]  耶穌不斷說這些假冒為善的人
[00:10:01.620 --> 00:10:03.260]  只有外表
[00:10:03.260 --> 00:10:05.460]  他形容他們是粉色的墳墓
[00:10:05.460 --> 00:10:06.300]  即是怎樣
[00:10:06.300 --> 00:10:08.260]  即是裏面裝著死人的墳墓
[00:10:08.260 --> 00:10:09.540]  裝死的人
[00:10:09.540 --> 00:10:12.020]  即是說那些假冒為善的人裏面是死的生命
[00:10:12.020 --> 00:10:13.220]  但他演繹出來
[00:10:13.220 --> 00:10:16.100]  外面裝得很漂亮 敬虔端正
[00:10:16.100 --> 00:10:20.780]  不斷地拿著聖經來罵人
[00:10:20.780 --> 00:10:22.220]  假冒為善的罪
[00:10:22.220 --> 00:10:25.820]  其實意思就是當一個人
[00:10:25.820 --> 00:10:29.140]  不能夠認識他生命裏面有一個主人
[00:10:29.140 --> 00:10:32.820]  他沒有認定他的神是他的主人的時候
[00:10:32.820 --> 00:10:34.900]  他的人生就充滿放蕩
[00:10:34.900 --> 00:10:36.380]  充滿虛偽
[00:10:36.380 --> 00:10:39.140]  而他演繹出來的只有宗教的外衣
[00:10:39.140 --> 00:10:41.460]  沒有真實裏面的警揭
[00:10:41.460 --> 00:10:44.260]  多麼可惜 多麼可憐
[00:10:44.260 --> 00:10:46.060]  但忠心的僕人
[00:10:46.060 --> 00:10:47.940]  當主人回來
[00:10:47.940 --> 00:10:50.380]  他就派他去管理一切
[00:10:50.380 --> 00:10:54.700]  是因為第一個很關鍵的原因
[00:10:54.700 --> 00:10:57.540]  是我認定我人生有主人
[00:10:57.540 --> 00:10:59.420]  剛才我講到我們三十週年
[00:10:59.420 --> 00:11:00.380]  我畢竟是籌委
[00:11:00.380 --> 00:11:02.380]  所以經常記住這些事情
[00:11:02.380 --> 00:11:05.220]  三十週年有三場講座
[00:11:05.220 --> 00:11:07.220]  這場講座是我們第一場講座
[00:11:07.220 --> 00:11:09.340]  八月份 羅錫堅牧師
[00:11:09.340 --> 00:11:11.500]  其實羅牧師在他的生命裏面
[00:11:11.500 --> 00:11:16.140]  他經歷上很多調配
[00:11:16.140 --> 00:11:18.860]  他在香港去到加拿大讀書
[00:11:18.860 --> 00:11:22.100]  再建立家庭 一路成長
[00:11:22.100 --> 00:11:23.660]  順利給他一個階梯
[00:11:23.660 --> 00:11:25.420]  一路在他工作的範圍裏面
[00:11:25.420 --> 00:11:27.500]  一路升一路升
[00:11:27.500 --> 00:11:31.020]  他的管理的知識和他的眼界
[00:11:31.020 --> 00:11:34.860]  就是他在職場裏面一路累積上來
[00:11:34.860 --> 00:11:38.060]  後來他專心去做傳道的工作
[00:11:38.060 --> 00:11:39.660]  到了2008年這張照片
[00:11:39.660 --> 00:11:42.940]  在他當日的講座最後的那張powerpoint
[00:11:42.940 --> 00:11:47.060]  就畫到他怎樣離開加拿大
[00:11:47.060 --> 00:11:49.060]  回來香港侍奉
[00:11:49.060 --> 00:11:51.460]  當時他在波道會一間堂會做牧羊
[00:11:51.460 --> 00:11:53.220]  後來2017年的時候
[00:11:53.220 --> 00:11:54.740]  總會很欣賞他
[00:11:54.740 --> 00:11:57.700]  邀請他成為總會總幹事直到今天
[00:11:57.700 --> 00:11:59.220]  但他的人生
[00:11:59.220 --> 00:12:01.700]  他知道自己有主人
[00:12:01.700 --> 00:12:04.340]  他沒有想過介意在哪裏
[00:12:04.340 --> 00:12:06.660]  所以這張照片所謂超越時空
[00:12:06.660 --> 00:12:08.860]  很有趣 這張照片不是2022年發生的
[00:12:08.860 --> 00:12:12.860]  否則會很奇怪
[00:12:12.860 --> 00:12:15.060]  其實我沒有記錯是2018年
[00:12:15.060 --> 00:12:16.020]  因為我也在這裏
[00:12:16.020 --> 00:12:17.460]  我不記得了
[00:12:17.460 --> 00:12:18.260]  他說在馬來西亞
[00:12:18.260 --> 00:12:20.260]  但我印象是在台灣
[00:12:20.260 --> 00:12:24.340]  我們這班其實都是有不同國籍的波道會
[00:12:24.340 --> 00:12:25.740]  做猜拳的工作
[00:12:25.740 --> 00:12:27.340]  我們大家一起圍聚
[00:12:27.340 --> 00:12:30.580]  在這裏建構和計劃我們怎樣可以合作
[00:12:30.580 --> 00:12:32.900]  為這個世界做更多的事
[00:12:32.900 --> 00:12:34.180]  未來2022年
[00:12:34.180 --> 00:12:38.060]  羅牧師會帶領一些新的工作開展
[00:12:38.060 --> 00:12:39.300]  他有一個主人
[00:12:39.300 --> 00:12:42.020]  所以他甘心樂意
[00:12:42.020 --> 00:12:45.220]  按著主人的吩咐向前行
[00:12:45.220 --> 00:12:49.500]  第二位講員叫馮煥華博士
[00:12:49.500 --> 00:12:52.140]  他分享他自己的題目
[00:12:52.140 --> 00:12:54.300]  投資有道 道在投資
[00:12:54.300 --> 00:12:56.380]  他說你不要叫我講投資的事
[00:12:56.380 --> 00:12:58.860]  其實我投資生都輸的
[00:12:58.860 --> 00:13:01.820]  但他說他自己將生命投資
[00:13:01.820 --> 00:13:03.700]  其實是很感人的故事
[00:13:03.700 --> 00:13:08.420]  因為他現身自己很多片段
[00:13:08.420 --> 00:13:10.780]  很真實的生命
[00:13:10.780 --> 00:13:12.660]  他按著上帝的帶領
[00:13:12.660 --> 00:13:15.180]  雖然經歷很多高與低
[00:13:15.180 --> 00:13:16.340]  有些難度
[00:13:16.340 --> 00:13:17.780]  難度我們都覺得
[00:13:17.780 --> 00:13:20.340]  聽見心都寒
[00:13:20.340 --> 00:13:23.820]  但他知道他有個主人
[00:13:23.820 --> 00:13:26.980]  他向上帝 向他的主人
[00:13:26.980 --> 00:13:29.700]  去倚靠 以致他在很多低位裏面
[00:13:29.700 --> 00:13:33.100]  看見上帝豐盛的恩典
[00:13:33.100 --> 00:13:37.060]  所以馮博士的分享令我們很感動
[00:13:37.060 --> 00:13:39.060]  因為我們覺得
[00:13:39.060 --> 00:13:41.260]  他都好像一隻麻雀
[00:13:41.260 --> 00:13:42.860]  他這樣講
[00:13:42.860 --> 00:13:45.460]  聖經說 麻雀學甚麼都不會
[00:13:45.460 --> 00:13:48.220]  以我都是甚麼都學甚麼都不會
[00:13:48.220 --> 00:13:50.260]  他學不懂 麻雀學甚麼都不會
[00:13:50.260 --> 00:13:52.220]  即速
[00:13:52.220 --> 00:13:52.940]  然後他說
[00:13:52.940 --> 00:13:57.300]  不過上帝是不斷按時供應他
[00:13:57.300 --> 00:13:59.500]  他自己就是一個麻雀的見證
[00:13:59.500 --> 00:14:01.220]  第三位就是剛好星期四
[00:14:01.220 --> 00:14:02.300]  我們很熟悉的
[00:14:02.300 --> 00:14:04.540]  我們的何志廸牧師
[00:14:04.540 --> 00:14:07.140]  我很喜歡這張照片 很有型
[00:14:07.140 --> 00:14:08.180]  他的手指一出來
[00:14:08.180 --> 00:14:11.180]  其實我經常記得他很多片段
[00:14:11.180 --> 00:14:13.340]  在這個台 在教會裏面
[00:14:13.340 --> 00:14:15.220]  這麼多年來 他帶領
[00:14:15.220 --> 00:14:16.340]  他怎樣祝福我們
[00:14:16.340 --> 00:14:18.500]  所以那天他做回自己
[00:14:18.500 --> 00:14:21.380]  馮博士演繹主人給他的恩賜
[00:14:21.380 --> 00:14:23.900]  主人給他的負擔
[00:14:23.900 --> 00:14:25.340]  給我們的關係
[00:14:25.340 --> 00:14:28.020]  他禱告 祝福 敬拜
[00:14:28.020 --> 00:14:30.780]  他和師母一起
[00:14:30.780 --> 00:14:34.220]  去將他那種生命去演繹
[00:14:34.220 --> 00:14:37.980]  我再講我們每一個人需要知道
[00:14:37.980 --> 00:14:39.780]  生命裏面
[00:14:39.780 --> 00:14:42.380]  我們要將我們的主權交出
[00:14:42.380 --> 00:14:45.100]  為要我們能夠更加明白
[00:14:45.100 --> 00:14:46.980]  如何在此時此刻
[00:14:46.980 --> 00:14:49.580]  活出我們的人生照明
[00:14:49.580 --> 00:14:50.180]  第二方面
[00:14:50.180 --> 00:14:52.300]  我們很想今天和大家分享
[00:14:52.300 --> 00:14:54.580]  是選取方面
[00:14:54.580 --> 00:14:56.980]  怎樣能夠活出一個
[00:14:56.980 --> 00:14:58.940]  上帝喜悅的生命
[00:14:58.940 --> 00:15:00.780]  以致我們能夠在此時此刻
[00:15:00.780 --> 00:15:03.980]  準備好自己去預備迎見神
[00:15:03.980 --> 00:15:05.980]  我們要選取
[00:15:05.980 --> 00:15:11.260]  選取做那個忠心有見識的僕人
[00:15:11.260 --> 00:15:13.900]  剛才我講到那個
[00:15:13.900 --> 00:15:15.380]  惡僕
[00:15:15.380 --> 00:15:19.380]  惡僕有個想法
[00:15:19.380 --> 00:15:21.980]  他被稱為「惡」
[00:15:21.980 --> 00:15:24.660]  我們一會兒研究下發生什麼事
[00:15:24.660 --> 00:15:27.060]  他的想法 人都是這樣
[00:15:27.060 --> 00:15:29.660]  有個想法 你就會有這樣的行為
[00:15:29.660 --> 00:15:30.500]  很有趣的
[00:15:30.500 --> 00:15:32.260]  我想我們平時走路
[00:15:32.260 --> 00:15:33.980]  有個想法 你要去七十一
[00:15:33.980 --> 00:15:35.980]  你自然一腳就會
[00:15:35.980 --> 00:15:37.580]  就算你在打手機
[00:15:37.580 --> 00:15:38.660]  在做很多其他事
[00:15:38.660 --> 00:15:40.060]  你都會去
[00:15:40.060 --> 00:15:41.780]  或者你的想法
[00:15:41.780 --> 00:15:43.460]  好像這個僕人一樣
[00:15:43.460 --> 00:15:45.660]  我主人很久都沒回來
[00:15:45.660 --> 00:15:47.060]  先玩玩
[00:15:47.060 --> 00:15:48.980]  先吃吃
[00:15:48.980 --> 00:15:50.060]  到他回來之前
[00:15:50.060 --> 00:15:51.980]  我才搞定那盤東西
[00:15:51.980 --> 00:15:55.180]  他就可以交他的帳
[00:15:55.180 --> 00:15:56.580]  很多人都是這樣想
[00:15:56.580 --> 00:15:57.780]  所以我們總是覺得
[00:15:57.780 --> 00:15:58.860]  很久了
[00:15:58.860 --> 00:15:59.860]  關我事嗎
[00:15:59.860 --> 00:16:01.780]  不會關我事
[00:16:01.780 --> 00:16:03.180]  想法影響行為
[00:16:03.180 --> 00:16:05.980]  而行為出來就是結果
[00:16:05.980 --> 00:16:07.580]  人生就是這樣
[00:16:07.580 --> 00:16:09.060]  我們要調整我們的想法
[00:16:09.060 --> 00:16:10.980]  以致我們的行為被調整
[00:16:10.980 --> 00:16:15.180]  以致我們能夠得到生命的果效
[00:16:15.180 --> 00:16:17.580]  我又反過來想
[00:16:17.580 --> 00:16:20.980]  惡人 惡僕就是這樣形容他
[00:16:20.980 --> 00:16:22.780]  喂 那個忠心有見識
[00:16:22.780 --> 00:16:23.780]  是不是這樣想
[00:16:23.780 --> 00:16:24.580]  他會不會想
[00:16:24.580 --> 00:16:25.780]  主人一定快回來
[00:16:25.780 --> 00:16:26.780]  所以快點做
[00:16:26.780 --> 00:16:29.580]  快點做好它
[00:16:29.580 --> 00:16:30.660]  還是你會想
[00:16:30.660 --> 00:16:31.980]  主人遲回來
[00:16:31.980 --> 00:16:33.380]  所以我們有很多時間
[00:16:33.380 --> 00:16:38.180]  不過將那個東西更加預備好
[00:16:38.180 --> 00:16:39.580]  奇妙的是
[00:16:39.580 --> 00:16:42.380]  聖經完全沒有提到
[00:16:42.380 --> 00:16:44.780]  這個忠心有見識的僕人
[00:16:44.780 --> 00:16:47.180]  有什麼想法
[00:16:47.180 --> 00:16:48.780]  但我從他生命裏面
[00:16:48.780 --> 00:16:52.580]  我被提醒被鼓勵一個事情
[00:16:52.580 --> 00:16:56.580]  主人就是主人
[00:16:56.580 --> 00:16:58.580]  他的想法
[00:16:58.580 --> 00:17:00.180]  他的行動
[00:17:00.180 --> 00:17:01.580]  其實某程度來說
[00:17:01.580 --> 00:17:04.380]  何時輪到我干涉
[00:17:04.380 --> 00:17:06.180]  他是主人
[00:17:06.180 --> 00:17:09.780]  何時輪到我干涉
[00:17:09.780 --> 00:17:11.780]  所以有時我們
[00:17:11.780 --> 00:17:14.580]  做基督徒有時會有些錯失
[00:17:14.580 --> 00:17:15.380]  我們經常說
