
[00:00:00.000 --> 00:00:05.900]  鼎姊妹包括同步直播觀看崇拜的鼎姊妹平安
[00:02:50.780 --> 00:02:52.780]  不至於懶惰
[00:02:52.780 --> 00:02:54.500]  和不結果之了
[00:02:55.020 --> 00:02:56.380]  會有這幾樣的人
[00:02:56.380 --> 00:02:57.580]  就是黑暗
[00:02:57.580 --> 00:02:59.020]  是短視
[00:02:59.020 --> 00:03:00.660]  忘他過去的罪
[00:03:00.660 --> 00:03:02.020]  已經得了潔淨
[00:03:02.020 --> 00:03:03.780]  所以弟兄們
[00:03:03.780 --> 00:03:05.580]  要更加努力
[00:03:05.580 --> 00:03:09.500]  使你們蒙召和被選堅定不移
[00:03:09.500 --> 00:03:11.460]  你們實行這幾樣
[00:03:11.460 --> 00:03:13.380]  就永不失腳
[00:03:13.380 --> 00:03:15.380]  這樣必叫你們
[00:03:15.380 --> 00:03:16.980]  豐豐富富地
[00:03:16.980 --> 00:03:18.100]  得以進入
[00:03:18.100 --> 00:03:19.020]  我們主
[00:03:19.020 --> 00:03:20.340]  救主耶穌基督
[00:03:20.340 --> 00:03:22.020]  永遠的國度
[00:03:23.660 --> 00:03:25.380]  彼得候書只有三章
[00:03:25.380 --> 00:03:29.780]  主要是針對當時一些道德的問題
[00:03:29.780 --> 00:03:33.020]  一些解釋聖經的謬誤
[00:03:33.020 --> 00:03:37.700]  甚至是一些對主在內的錯誤理解而寫的
[00:03:37.700 --> 00:03:40.660]  在三至十一節
[00:03:40.660 --> 00:03:45.580]  是整個彼得候書一個很重要的處子
[00:03:45.580 --> 00:03:49.380]  彼得是要抗衡當時的假教師
[00:03:49.380 --> 00:03:51.140]  所謂的老師
[00:03:51.140 --> 00:03:52.820]  他們的講解方法
[00:03:53.780 --> 00:03:56.340]  彼得以一個很命令的語氣
[00:03:56.340 --> 00:03:58.220]  提醒信徒
[00:03:58.220 --> 00:04:00.260]  在這個光景
[00:04:00.260 --> 00:04:04.260]  你們要加倍或者更加努力
[00:04:04.260 --> 00:04:09.340]  彼得為什麼要提醒他們要更加努力呢?
[00:04:09.340 --> 00:04:11.660]  在這幾個聖經裡面
[00:04:11.660 --> 00:04:13.820]  特別是第五至七節裡面
[00:04:13.820 --> 00:04:15.780]  我今天會用多一點時間
[00:04:15.780 --> 00:04:17.180]  在這幾節裡面
[00:04:17.180 --> 00:04:21.460]  講出一個很重要的原因
[00:04:22.660 --> 00:04:23.740]  五至七節
[00:04:23.740 --> 00:04:25.460]  彼得要告訴我們
[00:04:25.460 --> 00:04:27.260]  其實我們信耶穌的人
[00:04:27.260 --> 00:04:31.780]  在基督裡面擁有一個很特別的權柄
[00:04:31.780 --> 00:04:34.180]  在未信耶穌的時候是沒有的
[00:04:34.180 --> 00:04:37.500]  正因者緣故
[00:04:37.500 --> 00:04:40.380]  你就要努力
[00:04:40.380 --> 00:04:41.980]  這個緣故是什麼呢?
[00:04:41.980 --> 00:04:43.620]  就是我在一月五號
[00:04:43.620 --> 00:04:46.580]  跟大家在崇拜裡面所宣講的信息
[00:04:46.580 --> 00:04:49.140]  彼得告訴你
[00:04:49.660 --> 00:04:52.660]  神已經將祂神聖的能力
[00:04:52.660 --> 00:04:56.740]  就是一切關乎生命和敬虔的事
[00:04:56.740 --> 00:04:58.940]  賜給每一個信祂的人
[00:04:58.940 --> 00:05:00.340]  就是你和我
[00:05:00.340 --> 00:05:02.380]  得到神給我們的能力
[00:05:02.380 --> 00:05:06.540]  以致我們可以分享神的本性
[00:05:06.540 --> 00:05:07.460]  或者
[00:05:07.460 --> 00:05:08.500]  和本所說
[00:05:08.500 --> 00:05:10.780]  是與神的聖情有份
[00:05:10.780 --> 00:05:11.980]  我上次也說過
[00:05:11.980 --> 00:05:14.420]  我們不是等於神
[00:05:14.420 --> 00:05:17.700]  不過我們和上帝的聖情是很相近的
[00:05:18.060 --> 00:05:20.060]  我們有著上帝那種公義
[00:05:20.060 --> 00:05:21.580]  那種憐憫
[00:05:21.580 --> 00:05:22.700]  那種慈愛
[00:05:22.700 --> 00:05:25.060]  那種分別是非的心
[00:05:25.060 --> 00:05:28.460]  是因著耶穌基督給我們這份恩典
[00:05:28.460 --> 00:05:31.780]  五至七節
[00:05:31.780 --> 00:05:34.820]  彼得展現了我們基督徒
[00:05:34.820 --> 00:05:37.660]  一個很重要信仰的階梯
[00:05:37.660 --> 00:05:39.980]  提到幾個美德
[00:05:39.980 --> 00:05:42.780]  每一個美德彼此之間都是緊扣的
[00:05:42.780 --> 00:05:43.900]  不是獨立的
[00:05:43.900 --> 00:05:46.660]  他要告訴我們
[00:05:46.660 --> 00:05:49.580]  信心不是叫我們懶惰
[00:05:49.580 --> 00:05:51.500]  現在信耶穌了
[00:05:51.500 --> 00:05:52.900]  行了,翹起手
[00:05:52.900 --> 00:05:55.420]  等耶穌回來我們就上天堂了
[00:05:55.420 --> 00:05:58.420]  沒錯,上帝賜給我們恩典
[00:05:58.420 --> 00:06:00.780]  上帝無條件的恩待我們
[00:06:00.780 --> 00:06:03.780]  使我們可以恩信而清義
[00:06:03.780 --> 00:06:05.780]  不是要我們翹起手
[00:06:05.780 --> 00:06:06.740]  不用做事
[00:06:06.740 --> 00:06:09.020]  可以這麼說
[00:06:09.020 --> 00:06:11.220]  生命的美麗
[00:06:11.220 --> 00:06:14.740]  是在於上帝的恩典和人的努力配合
[00:06:15.020 --> 00:06:17.820]  所展現那種優美的境界
[00:06:17.820 --> 00:06:21.260]  一個家庭的和諧
[00:06:21.260 --> 00:06:22.820]  一個家庭的美麗
[00:06:22.820 --> 00:06:24.980]  不是父母做好事
[00:06:24.980 --> 00:06:26.460]  然後小孩坐在那裡
[00:06:26.460 --> 00:06:30.060]  一個美好和諧的家庭是什麼呢?
[00:06:30.060 --> 00:06:33.340]  小朋友和父母一起玩
[00:06:33.340 --> 00:06:35.500]  一起分工合作
[00:06:35.500 --> 00:06:39.220]  這才是一個美麗的圖畫
[00:06:39.220 --> 00:06:41.980]  上帝絕對可以做好所有事情
[00:06:41.980 --> 00:06:43.620]  不用我和你這麼辛苦
[00:06:45.020 --> 00:06:46.580]  但是上帝很希望
[00:06:46.580 --> 00:06:48.580]  讓我們體驗到
[00:06:48.580 --> 00:06:52.300]  與神同工的那種美麗的情景
[00:06:52.300 --> 00:06:56.580]  我相信對於認真信仰的人來說
[00:06:56.580 --> 00:06:58.660]  我們會明白這幅圖畫
[00:06:58.660 --> 00:07:00.380]  甚至經歷過這幅圖畫
[00:07:00.380 --> 00:07:04.900]  彼得說有了信心就怎樣怎樣
[00:07:04.900 --> 00:07:07.020]  你發覺在彼得的開始的時候
[00:07:07.020 --> 00:07:09.500]  彼得是用信心作為開始
[00:07:09.980 --> 00:07:15.140]  是的,我們整個信仰都源於信心
[00:07:15.140 --> 00:07:19.860]  信心可以說是我們信仰生命萬物的根本
[00:07:19.860 --> 00:07:24.460]  我們確信耶穌和祂所說的話是真實的
[00:07:24.460 --> 00:07:27.940]  我們絕對信靠祂的應許
[00:07:27.940 --> 00:07:30.700]  我們願意遵循祂的要求
[00:07:30.700 --> 00:07:34.620]  以致我們的喜樂、平安、能力
[00:07:34.620 --> 00:07:37.580]  就能夠讓我們去經歷和體驗
[00:07:39.300 --> 00:07:44.580]  信心是建基於這位永活的真神
[00:07:44.580 --> 00:07:46.300]  和祂的說話裏面
[00:07:46.300 --> 00:07:48.660]  所以信心不是一種理論
[00:07:48.660 --> 00:07:49.740]  不是說的
[00:07:49.740 --> 00:07:51.940]  信心不是一種知識
[00:07:51.940 --> 00:07:53.780]  而是我們可以實際經歷的
[00:07:53.780 --> 00:07:55.780]  正如宇航說
[00:07:55.780 --> 00:08:00.220]  「凡接待他的,就是信他名的人」
[00:08:00.220 --> 00:08:04.500]  原來信耶穌就是接待耶穌的人
[00:08:04.500 --> 00:08:07.260]  不是只有嘴巴說的
[00:08:09.460 --> 00:08:16.900]  你相信在你身上所發生的每一個遭遇嗎?
[00:08:16.900 --> 00:08:22.340]  你相信這些遭遇是神容許為你的好處嗎?
[00:08:22.340 --> 00:08:27.420]  可能未經歷疫情
[00:08:27.420 --> 00:08:29.620]  未經歷社會事件
[00:08:29.620 --> 00:08:32.140]  你可能就自己的遭遇
[00:08:32.140 --> 00:08:34.900]  在動搖你對上帝的信
[00:08:34.900 --> 00:08:38.620]  但彼得說你要有信心
[00:08:39.660 --> 00:08:41.420]  你要好好建立你的信心
[00:08:41.420 --> 00:08:46.260]  不因為你的遭遇是否你喜歡
[00:08:46.260 --> 00:08:48.140]  你能夠承擔
[00:08:48.140 --> 00:08:53.020]  而是你相信這個遭遇是上帝為你而設的
[00:08:53.020 --> 00:08:55.940]  或者容許給你一個考驗
[00:08:55.940 --> 00:08:58.820]  有了信心
[00:08:58.820 --> 00:09:00.820]  又要加上德行
[00:09:00.820 --> 00:09:03.980]  德行就不是普通的善行
[00:09:03.980 --> 00:09:06.620]  不是一行一善那種善行
[00:09:07.660 --> 00:09:09.700]  因為這些普通的善行
[00:09:09.700 --> 00:09:11.660]  不信耶穌的人也有
[00:09:11.660 --> 00:09:14.980]  在《創世紀》裏面記載
[00:09:14.980 --> 00:09:16.620]  阿彼米勒王
[00:09:16.620 --> 00:09:22.860]  有沒有分別被阿伯拉罕和以撒來欺控
[00:09:22.860 --> 00:09:25.660]  差點搞到局破家亡
[00:09:25.660 --> 00:09:27.980]  但阿彼米勒王
[00:09:27.980 --> 00:09:30.660]  一個不信耶穌或者不信上帝的人
[00:09:30.660 --> 00:09:35.820]  他也能夠善待欺騙過他的阿伯拉罕和以撒
[00:09:36.780 --> 00:09:38.500]  換言之一般的善行
[00:09:38.500 --> 00:09:39.660]  不信耶穌的人
[00:09:39.660 --> 00:09:41.420]  都可能做到
[00:09:41.420 --> 00:09:44.300]  所以這個德行或者美德
[00:09:44.300 --> 00:09:45.620]  不只是在這方面
[00:09:45.620 --> 00:09:48.780]  而是指著神的聖情
[00:09:48.780 --> 00:09:51.380]  而生活的那種品德
[00:09:51.380 --> 00:09:54.460]  不是普通的
[00:09:54.460 --> 00:09:56.420]  是屬於上帝的
[00:09:56.420 --> 00:09:59.100]  能夠反映上帝的那種德行
[00:09:59.100 --> 00:10:01.300]  就是彼得所說的意思
[00:10:01.300 --> 00:10:04.860]  信心使我們領受生命
[00:10:06.300 --> 00:10:09.460]  從而進入與基督在一起的那種光景裏面
[00:10:09.460 --> 00:10:11.460]  有份於神的聖情
[00:10:11.460 --> 00:10:14.100]  以致我們能夠真正活出
[00:10:14.100 --> 00:10:16.620]  卓越的德行
[00:10:16.620 --> 00:10:19.220]  彼得說我們可以活出
[00:10:19.220 --> 00:10:20.460]  因為信心
[00:10:20.460 --> 00:10:22.260]  我們可以活出
[00:10:22.260 --> 00:10:24.860]  這個卓越的德行
[00:10:24.860 --> 00:10:28.460]  這個卓越的德行是可以吸引人
[00:10:28.460 --> 00:10:31.020]  也能夠反映我們所信的神
[00:10:31.020 --> 00:10:35.180]  我們能夠將基督
[00:10:35.700 --> 00:10:36.820]  很不同的氣質
[00:10:36.820 --> 00:10:38.820]  透過我們去展現
[00:10:38.820 --> 00:10:42.340]  這件事是當時
[00:10:42.340 --> 00:10:44.780]  那些假教師做不到的
[00:10:44.780 --> 00:10:47.340]  他們會說信心是甚麼一回事
[00:10:47.340 --> 00:10:50.260]  但是他們做不到信心應有的氣質
[00:10:50.260 --> 00:10:55.220]  為何彼得說信心要加上德行呢?
[00:10:55.220 --> 00:10:59.580]  我相信
[00:10:59.580 --> 00:11:01.420]  在我經歷裏面
[00:11:01.420 --> 00:11:02.700]  我體會到
[00:11:02.700 --> 00:11:04.940]  是因為我們很多時候
[00:11:05.460 --> 00:11:07.460]  我們會錯解信心
[00:11:07.460 --> 00:11:09.900]  我以為
[00:11:09.900 --> 00:11:11.740]  我屬於上帝
[00:11:11.740 --> 00:11:12.740]  我是神所愛的
[00:11:12.740 --> 00:11:14.260]  我侍奉上帝
[00:11:14.260 --> 00:11:16.820]  神一定看顧我
[00:11:16.820 --> 00:11:18.220]  沒錯
[00:11:18.220 --> 00:11:20.220]  神看顧他的兒女
[00:11:20.220 --> 00:11:21.420]  好像聖經所說
[00:11:21.420 --> 00:11:24.660]  神看我們如眼中的瞳人
[00:11:24.660 --> 00:11:25.620]  即是很寶貝
[00:11:25.620 --> 00:11:27.380]  就好像爸爸媽媽
[00:11:27.380 --> 00:11:28.660]  愛錫子女
[00:11:28.660 --> 00:11:29.940]  不用想不用說
[00:11:29.940 --> 00:11:31.780]  正常一定很疼
[00:11:31.780 --> 00:11:34.900]  我們相信上帝會這樣看我們
[00:11:36.460 --> 00:11:37.460]  但是信心
[00:11:37.460 --> 00:11:40.500]  不是指一切困難
[00:11:40.500 --> 00:11:41.780]  苦境
[00:11:41.780 --> 00:11:43.620]  就算去到我門口
[00:11:43.620 --> 00:11:45.780]  是可以過門而不入的
[00:11:45.780 --> 00:11:46.740]  假如說
[00:11:46.740 --> 00:11:48.660]  因為有神的保守
[00:11:48.660 --> 00:11:51.380]  我一生就無災無難
[00:11:51.380 --> 00:11:52.540]  順順利利
[00:11:52.540 --> 00:11:54.380]  是不是這樣?
[00:11:54.380 --> 00:11:56.260]  如果你是這樣想
[00:11:56.260 --> 00:11:57.860]  可能你的信心
[00:11:57.860 --> 00:11:59.060]  一定會動搖
[00:11:59.060 --> 00:12:02.540]  一定會對你的信仰有懷疑
[00:12:02.540 --> 00:12:04.820]  我們的信心
[00:12:05.340 --> 00:12:06.940]  是否指上帝
[00:12:06.940 --> 00:12:08.380]  芝麻醉
[00:12:08.380 --> 00:12:10.980]  保樂巷25號是教堂
[00:12:10.980 --> 00:12:13.660]  裡面有很多淑女的兒女
[00:12:13.660 --> 00:12:14.860]  所以
[00:12:14.860 --> 00:12:18.620]  那些菌全部都不會進來25號
[00:12:18.620 --> 00:12:20.140]  是不是這樣?
[00:12:20.140 --> 00:12:22.700]  上帝要保守
[00:12:22.700 --> 00:12:24.540]  當然絕對可以
[00:12:24.540 --> 00:12:26.980]  但是我們的信心
[00:12:26.980 --> 00:12:30.020]  不只是保平安保順利
[00:12:30.020 --> 00:12:32.740]  彼得要告訴你
[00:12:32.740 --> 00:12:34.500]  信心要加上特行
[00:12:34.500 --> 00:12:36.060]  正正是要告訴我們
[00:12:36.060 --> 00:12:37.860]  我們的信心
[00:12:37.860 --> 00:12:41.780]  不是自私自利
[00:12:41.780 --> 00:12:45.020]  不是為求自保的信心
[00:12:45.020 --> 00:12:48.820]  我們有信心不怕疫情
[00:12:48.820 --> 00:12:50.500]  不是因為
[00:12:50.500 --> 00:12:52.900]  我現在已經買了很多口罩
[00:12:52.900 --> 00:12:56.940]  買了很多洗手液
[00:12:56.940 --> 00:12:59.980]  剛剛昨天才買了十多包米
[00:12:59.980 --> 00:13:01.700]  不是因為這樣
[00:13:01.700 --> 00:13:02.580]  我有信心
[00:13:03.540 --> 00:13:06.220]  是因為我相信聖經的應許
[00:13:06.220 --> 00:13:08.580]  聖經多次對先知說
[00:13:08.580 --> 00:13:10.500]  「不要懼怕
[00:13:10.500 --> 00:13:13.700]  因為我與你同在」
[00:13:13.700 --> 00:13:16.260]  這個不只是對當時的先知說的
[00:13:16.260 --> 00:13:20.940]  這個應許是對每個相信神
[00:13:20.940 --> 00:13:24.180]  和去話語人的你和我而說的
[00:13:24.180 --> 00:13:27.460]  我們的信心就是基於神的應許
[00:13:27.460 --> 00:13:28.580]  神的同在
[00:13:28.580 --> 00:13:31.700]  信心加上特行
[00:13:31.700 --> 00:13:33.220]  在這個時候
[00:13:33.700 --> 00:13:38.020]  透過我們能夠同舟共濟共渡的時間
[00:13:38.020 --> 00:13:39.380]  分享什麼呢?
[00:13:39.380 --> 00:13:42.580]  分享最寶貴的口罩
[00:13:42.580 --> 00:13:44.340]  去展現
[00:13:44.340 --> 00:13:47.180]  現在不是分享錢
[00:13:47.180 --> 00:13:50.380]  如果現在包
[00:13:50.380 --> 00:13:52.820]  包個利是是十個口罩
[00:13:52.820 --> 00:13:54.220]  我想大家會很開心
[00:13:54.220 --> 00:14:01.260]  我們有從主義來的信心
[00:14:01.260 --> 00:14:03.460]  是會分享的
[00:14:03.460 --> 00:14:06.260]  這個就是信心加上特行
[00:14:06.260 --> 00:14:10.460]  最具體最道地的一個實踐
[00:14:10.460 --> 00:14:13.100]  也是我們應有的彼得
[00:14:13.100 --> 00:14:16.940]  特行又要加上知識
[00:14:16.940 --> 00:14:19.980]  現在的通訊發達
[00:14:19.980 --> 00:14:21.100]  消息很快
[00:14:21.100 --> 00:14:22.340]  又快又多
[00:14:22.340 --> 00:14:23.780]  收到你不收
[00:14:23.780 --> 00:14:29.020]  不同的疫情的信息
[00:14:29.020 --> 00:14:31.380]  不同的防疫方法
[00:14:31.380 --> 00:14:33.060]  正所謂五花八門
[00:14:34.180 --> 00:14:35.180]  哪些是真
[00:14:35.180 --> 00:14:36.940]  哪些是有效呢?
[00:14:36.940 --> 00:14:40.260]  最簡單的就是多曬太陽
[00:14:40.260 --> 00:14:41.900]  最簡單的就是不用錢
[00:14:41.900 --> 00:14:44.620]  但是想深一層
[00:14:44.620 --> 00:14:46.620]  有時候越多知識
[00:14:46.620 --> 00:14:49.140]  越多資訊
[00:14:49.140 --> 00:14:52.020]  反而叫我更驚慌
[00:14:52.020 --> 00:14:54.620]  不知道大家同不同意
[00:14:54.620 --> 00:14:56.460]  原本你都沒有什麼
[00:14:56.460 --> 00:14:59.180]  但是當你收到
[00:14:59.180 --> 00:15:02.700]  一幅貨架近乎空空的照片
[00:15:04.100 --> 00:15:05.620]  還有幾包麵包
[00:15:05.620 --> 00:15:07.580]  你會怎麼想呢?
[00:15:07.580 --> 00:15:11.020]  立刻去樓下的超市
[00:15:11.020 --> 00:15:12.180]  看看有沒有貨未收
[00:15:12.180 --> 00:15:16.780]  我認識有醫生
[00:15:16.780 --> 00:15:18.300]  他親口說
[00:15:18.300 --> 00:15:21.140]  我不相信其他的醫生
[00:15:21.140 --> 00:15:24.660]  我們很相信醫生
[00:15:24.660 --> 00:15:26.380]  甚至我們覺得
[00:15:26.380 --> 00:15:28.940]  醫生你救救我的誰吧
[00:15:28.940 --> 00:15:30.860]  差不多要去起死回生
[00:15:30.860 --> 00:15:33.140]  但是有醫生說
[00:15:33.460 --> 00:15:34.380]  我不相信醫生
[00:15:34.380 --> 00:15:35.620]  我認識有一個醫生
[00:15:35.620 --> 00:15:36.780]  真的因為這樣
[00:15:36.780 --> 00:15:38.020]  不肯去接受醫治
[00:15:38.020 --> 00:15:39.900]  離開塵世
[00:15:39.900 --> 00:15:42.660]  我想我明白
[00:15:42.660 --> 00:15:44.500]  閱讀醫的人
[00:15:44.500 --> 00:15:45.660]  我們當中有醫生
[00:15:45.660 --> 00:15:48.300]  我們所能夠做的很有限
[00:15:48.300 --> 00:15:50.420]  醫生是天職
[00:15:50.420 --> 00:15:52.500]  是專業
[00:15:52.500 --> 00:15:53.820]  我們很尊重
[00:15:53.820 --> 00:15:55.260]  是神容許的
[00:15:55.260 --> 00:15:57.020]  是神的工具
[00:15:57.020 --> 00:15:57.940]  器皿
[00:15:57.940 --> 00:16:00.460]  但是我想閱讀醫的人越覺得
[00:16:00.460 --> 00:16:02.900]  我們自己的專業
[00:16:03.340 --> 00:16:04.340]  只不過很有限
[00:16:04.340 --> 00:16:06.220]  我們的無能無知
[00:16:06.220 --> 00:16:07.420]  只有醫生才知道
[00:16:07.420 --> 00:16:12.140]  正如沈祖兒醫生說
[00:16:12.140 --> 00:16:13.700]  在沙士的時候
[00:16:13.700 --> 00:16:17.540]  他向這位全能全知的上帝說
[00:16:17.540 --> 00:16:20.260]  求神赦免我們的無知
[00:16:20.260 --> 00:16:21.940]  我們做醫生的無知
[00:16:21.940 --> 00:16:24.860]  神的憐憫就在人
[00:16:24.860 --> 00:16:26.620]  願意謙卑降服
[00:16:26.620 --> 00:16:28.660]  承認無知的時候彰顯
[00:16:28.660 --> 00:16:30.780]  我相信
[00:16:30.780 --> 00:16:32.820]  何時我們不願意謙卑
[00:16:33.340 --> 00:16:35.620]  何時我們願意狂妄自大的時候
[00:16:35.620 --> 00:16:38.660]  我們一路要等候上帝的憐憫
[00:16:38.660 --> 00:16:42.020]  信心加上德行的操練
[00:16:42.020 --> 00:16:44.660]  使我們獲得真正寶貴的知識
[00:16:44.660 --> 00:16:46.460]  這個知識不是一般的
[00:16:46.460 --> 00:16:48.260]  不是只有得救的知識
[00:16:48.260 --> 00:16:51.180]  而是能夠分辨是非
[00:16:51.180 --> 00:16:52.540]  脫離罪惡
[00:16:52.540 --> 00:16:54.940]  認識基督那種真正的知識
[00:16:54.940 --> 00:16:57.180]  透過這些經歷
[00:16:57.180 --> 00:16:58.980]  透過這些德行
[00:16:58.980 --> 00:17:02.300]  使我們明白耶穌對我們的重要
[00:17:02.820 --> 00:17:04.940]  耶穌是一個怎樣的基督
[00:17:04.940 --> 00:17:07.460]  另一方面
[00:17:07.460 --> 00:17:09.660]  從神而來的辨識力
[00:17:09.660 --> 00:17:13.060]  使我們的德行能夠蒙神月立
[00:17:13.060 --> 00:17:16.300]  好心不一定做好事
[00:17:16.300 --> 00:17:19.020]  如果我們沒有真正的辨識力
[00:17:19.020 --> 00:17:21.300]  好心可以做壞事
[00:17:21.300 --> 00:17:24.540]  我們今天你和我要努力追求的
[00:17:24.540 --> 00:17:26.180]  不只是從人而來
[00:17:26.180 --> 00:17:27.820]  很動聽的學說
[00:17:27.820 --> 00:17:29.660]  很偉大的理論
[00:17:29.660 --> 00:17:30.980]  第一,不知道是真是假
[00:17:31.620 --> 00:17:33.020]  第二,是否真的能幫到我們
[00:17:33.020 --> 00:17:34.540]  我們都需要了解
[00:17:34.540 --> 00:17:36.460]  我們今天要努力追求的
[00:17:36.460 --> 00:17:39.820]  就是上帝已經留給我們最寶貴的說話
[00:17:39.820 --> 00:17:42.180]  這句說話我相信
[00:17:42.180 --> 00:17:45.620]  我們目者在講壇已經講了幾十年了
[00:17:45.620 --> 00:17:48.620]  講到真的很沉
[00:17:48.620 --> 00:17:52.540]  但卻是一個至理名言
[00:17:52.540 --> 00:17:54.060]  頂姐妹
[00:17:54.060 --> 00:17:55.660]  趁我現在眼睛還未蒙
[00:17:55.660 --> 00:17:57.300]  耳朵還未聾
[00:17:57.300 --> 00:17:59.380]  心智仍然清醒的時候
[00:17:59.820 --> 00:18:02.740]  願我們好好地在神的話語上得著安慰
[00:18:02.740 --> 00:18:03.860]  得著力量
[00:18:03.860 --> 00:18:04.740]  得著指引
[00:18:04.740 --> 00:18:08.060]  疫情的源頭可能是關乎飲食
[00:18:08.060 --> 00:18:09.420]  可能
[00:18:09.420 --> 00:18:13.540]  但疫情的擴散也可能涉及到其他的因素
[00:18:13.540 --> 00:18:15.300]  其實
[00:18:15.300 --> 00:18:16.740]  哪些東西應該吃
[00:18:16.740 --> 00:18:18.140]  哪些東西不應該吃
[00:18:18.140 --> 00:18:21.140]  聖經利美記、生命記早就講了
[00:18:21.140 --> 00:18:24.860]  問題是我們有沒有很留心地去遵行
[00:18:26.740 --> 00:18:30.420]  知識配合德行或者德行配合知識
[00:18:30.420 --> 00:18:32.620]  使我們做應該做的事
[00:18:32.620 --> 00:18:35.180]  知識加上節制
[00:18:35.180 --> 00:18:37.140]  節制可以解作自律
[00:18:37.140 --> 00:18:40.860]  節制就是說因順服在我們裏面的基督
[00:18:40.860 --> 00:18:43.380]  願意在我們生活的每一個層面
[00:18:43.380 --> 00:18:44.700]  自我克制
[00:18:44.700 --> 00:18:47.180]  理智控制情感
