
[00:00:00.000 --> 00:00:02.400]  請我們再次同心,我們同禱告
[00:06:13.560 --> 00:06:15.560]  黯然返回家
[00:06:15.560 --> 00:06:21.680]  電影就在這麼悲慘的情況下結束
[00:06:21.680 --> 00:06:30.400]  日本是一個長期在地震、海嘯、戰爭、貧窮
[00:06:30.400 --> 00:06:34.640]  最低限度以前是這樣的恐嚇之下生存
[00:06:34.640 --> 00:06:38.320]  日本人對死亡是特別敏感
[00:06:38.320 --> 00:06:42.720]  如果大家有機會涉獵日本的文學或電影
[00:06:43.440 --> 00:06:47.640]  你會發覺對死亡有一個特別的看法
[00:06:47.640 --> 00:06:52.480]  很出名的文學家川端康成
[00:06:52.480 --> 00:06:55.280]  三島游記庫都是自殺身亡
[00:06:55.280 --> 00:06:59.360]  著名的導演黑澤明曾經幾次企圖自殺
[00:06:59.360 --> 00:07:03.080]  無論他如何美化這個死亡
[00:07:03.080 --> 00:07:06.840]  看來都是非常灰暗和悲慘
[00:07:06.840 --> 00:07:09.120]  我想起我們中國人
[00:07:09.720 --> 00:07:13.760]  中國人的「中」字是一個很古的字
[00:07:13.760 --> 00:07:17.280]  這個字在甲骨文已經有
[00:07:17.280 --> 00:07:19.280]  甲骨文的「中」字是這樣寫的
[00:07:19.280 --> 00:07:22.040]  有兩種不同的看法
[00:07:22.040 --> 00:07:25.040]  文字學家說第一種看法是這條是繩子
[00:07:25.040 --> 00:07:28.240]  以前是沒有文字記載的時候
[00:07:28.240 --> 00:07:33.400]  就以紮繩為結來記事
[00:07:33.400 --> 00:07:36.440]  當繩子用到末端的時候
[00:07:36.440 --> 00:07:38.440]  紮了個結就稱為「中」
[00:07:38.440 --> 00:07:40.440]  即是末了「中」
[00:07:40.440 --> 00:07:42.920]  也有些文字學家說不是這個意思
[00:07:42.920 --> 00:07:46.120]  這兩個字是一個金屬來的
[00:07:46.120 --> 00:07:50.040]  當一首樂章或是一首歌完結的時候
[00:07:50.040 --> 00:07:53.040]  兩個金屬相撞
[00:07:53.040 --> 00:07:54.640]  亨然一聲
[00:07:54.640 --> 00:07:57.640]  丁曲中人散
[00:07:57.640 --> 00:08:03.720]  無論是遇上成結之末
[00:08:03.720 --> 00:08:06.840]  或者是曲中人散也好
[00:08:07.400 --> 00:08:09.400]  「中」這個字在中國人的文字來看
[00:08:09.400 --> 00:08:15.400]  是一種神秘、壯麗、悲痛的氣氛
[00:08:15.400 --> 00:08:18.480]  我想起杜甫的一首詩
[00:08:18.480 --> 00:08:21.400]  郭庭的這首詩
[00:08:21.400 --> 00:08:24.400]  歲母陰陽吹短影
[00:08:24.400 --> 00:08:27.400]  天涯相雪齊寒宵
[00:08:27.400 --> 00:08:29.400]  五間古國
[00:08:29.400 --> 00:08:31.400]  聲碧撞
[00:08:31.400 --> 00:08:34.400]  三合星何影動搖
[00:08:34.400 --> 00:08:37.400]  以哭幾家文戰乏
[00:08:37.400 --> 00:08:40.400]  兒歌掃廁喜如潮
[00:08:40.400 --> 00:08:42.400]  臥龍躍馬
[00:08:42.400 --> 00:08:44.400]  中皇土人事
[00:08:44.400 --> 00:08:46.400]  欽恕萬籍寮
[00:08:46.400 --> 00:08:49.400]  所謂歲母
[00:08:49.400 --> 00:08:50.400]  歲就是一年
[00:08:50.400 --> 00:08:52.400]  母就是年中
[00:08:52.400 --> 00:08:54.400]  陰陽就是時間
[00:08:54.400 --> 00:08:57.400]  到年中的時候覺得時間過得很快
[00:08:57.400 --> 00:08:59.400]  吹短景很快
[00:08:59.400 --> 00:09:01.400]  眨眼11月17日
[00:09:01.400 --> 00:09:03.400]  沒多久就過年了
[00:09:03.400 --> 00:09:05.400]  很快就一年了
[00:09:05.400 --> 00:09:07.400]  來得快去得快
[00:09:07.400 --> 00:09:09.400]  不單止時間
[00:09:09.400 --> 00:09:11.400]  天涯天的終極
[00:09:11.400 --> 00:09:13.400]  天邊的雪在天涯裡面
[00:09:13.400 --> 00:09:15.400]  已經終止了
[00:09:15.400 --> 00:09:18.400]  正是天涯相雪齊寒宵
[00:09:18.400 --> 00:09:20.400]  但這個都不是最淒厲
[00:09:20.400 --> 00:09:22.400]  夜之中
[00:09:22.400 --> 00:09:24.400]  午間時分
[00:09:24.400 --> 00:09:26.400]  軍中的戰鼓起了
[00:09:26.400 --> 00:09:29.400]  配上長江三峽急流的水聲
[00:09:29.400 --> 00:09:31.400]  特別悲壯
[00:09:31.400 --> 00:09:33.400]  到悲慘的時候
[00:09:33.400 --> 00:09:37.400]  接著生命就結束了
[00:09:37.400 --> 00:09:40.400]  無論你是臥龍的
[00:09:40.400 --> 00:09:42.400]  臥龍先生諸葛亮
[00:09:42.400 --> 00:09:45.400]  或者是躍馬稱帝的公孫術
[00:09:45.400 --> 00:09:47.400]  雖然是一時英雄豪傑
[00:09:47.400 --> 00:09:50.400]  沒多久都是終於皇土
[00:09:50.400 --> 00:09:53.400]  所謂臥龍躍馬中皇土
[00:09:53.400 --> 00:09:56.400]  人事欽恕萬籍寮
[00:09:56.400 --> 00:09:59.400]  這首詩就好像敲響喪鐘一樣
[00:09:59.400 --> 00:10:01.400]  叮一聲
[00:10:01.400 --> 00:10:03.400]  全盤皆落索
[00:10:03.400 --> 00:10:05.400]  來得很淒厲
[00:10:05.400 --> 00:10:08.400]  這個就是中國人的忠義
[00:10:08.400 --> 00:10:11.400]  或者大家會問
[00:10:11.400 --> 00:10:13.400]  牧師為什麼你在這個時候說這些
[00:10:13.400 --> 00:10:17.400]  我說這些有意思
[00:10:17.400 --> 00:10:19.400]  無論是中國人
[00:10:19.400 --> 00:10:21.400]  日本人
[00:10:21.400 --> 00:10:23.400]  一個武神的人
[00:10:23.400 --> 00:10:26.400]  看人生生離死別
[00:10:26.400 --> 00:10:28.400]  是很悲哀的
[00:10:30.400 --> 00:10:33.400]  但是你看看聖經
[00:10:33.400 --> 00:10:36.400]  聖經有一個字叫talos
[00:10:36.400 --> 00:10:38.400]  忠
[00:10:38.400 --> 00:10:41.400]  這個字出現過四十二次
[00:10:41.400 --> 00:10:45.400]  但是你看到
[00:10:45.400 --> 00:10:48.400]  是和中國人說的忠字完全不同
[00:10:48.400 --> 00:10:51.400]  沒錯是解忠
[00:10:51.400 --> 00:10:53.400]  有時會說到世界的終結
[00:10:53.400 --> 00:10:55.400]  人生的終結
[00:10:55.400 --> 00:10:57.400]  但是
[00:10:57.400 --> 00:10:59.400]  不是好像中國人所說的忠
[00:10:59.400 --> 00:11:01.400]  沒有盼望沒有前途
[00:11:01.400 --> 00:11:04.400]  世界之末就是新天新地的開始
[00:11:04.400 --> 00:11:08.400]  舊人之終就是新人之始
[00:11:08.400 --> 00:11:11.400]  隨著死亡就是復活和永生
[00:11:11.400 --> 00:11:15.400]  這個字不是帶給人一個傷感和悲哀
[00:11:15.400 --> 00:11:18.400]  而是帶給人一個活潑的盼望
[00:11:18.400 --> 00:11:20.400]  和生命力
[00:11:20.400 --> 00:11:24.400]  最近很多人問我
[00:11:24.400 --> 00:11:26.400]  牧師你的心情如何
[00:11:26.400 --> 00:11:28.400]  明天就要走了
[00:11:28.400 --> 00:11:30.400]  你心情如何
[00:11:30.400 --> 00:11:33.400]  我不知道用一個什麼字去形容
[00:11:33.400 --> 00:11:35.400]  一言難盡
[00:11:35.400 --> 00:11:37.400]  心情複雜
[00:11:37.400 --> 00:11:39.400]  不過有一個英文字是好
[00:11:39.400 --> 00:11:41.400]  overwhelming
[00:11:41.400 --> 00:11:43.400]  有時我想想
[00:11:43.400 --> 00:11:45.400]  這幾個禮拜都想想
[00:11:45.400 --> 00:11:47.400]  覺得自己是
[00:11:47.400 --> 00:11:50.400]  好像有些狂躁抑鬱
[00:11:50.400 --> 00:11:52.400]  bipolar
[00:11:52.400 --> 00:11:54.400]  當我看到
[00:11:54.400 --> 00:11:57.400]  大家寫的卡給我們
[00:11:57.400 --> 00:12:00.400]  或者在紀念冊裡面所說的話
[00:12:00.400 --> 00:12:02.400]  或者電郵
[00:12:02.400 --> 00:12:04.400]  或者在分享會上所說的
[00:12:04.400 --> 00:12:08.400]  很開心
[00:12:08.400 --> 00:12:10.400]  我和我太太
[00:12:10.400 --> 00:12:12.400]  帶給人的祝福
[00:12:12.400 --> 00:12:14.400]  真的很開心
[00:12:14.400 --> 00:12:18.400]  但另一方面我又想一想
[00:12:18.400 --> 00:12:20.400]  我是不是真的這麼好
[00:12:24.400 --> 00:12:26.400]  上個禮拜
[00:12:26.400 --> 00:12:28.400]  我兒子打電話給我
[00:12:28.400 --> 00:12:32.400]  他說
[00:12:32.400 --> 00:12:34.400]  我孫子想和我face time
[00:12:34.400 --> 00:12:37.400]  那我就開了一個ipad
[00:12:37.400 --> 00:12:39.400]  我又論論盡盡
[00:12:39.400 --> 00:12:43.400]  凡是搞這些高科技的東西
[00:12:43.400 --> 00:12:45.400]  我都是萬人幾拍的
[00:12:45.400 --> 00:12:48.400]  不知道為什麼ipad的聲音很小
[00:12:48.400 --> 00:12:51.400]  所以聽得很不清楚
[00:12:51.400 --> 00:12:54.400]  於是我兒子和我孫子
[00:12:54.400 --> 00:12:56.400]  大聲叫我也聽不到
[00:12:56.400 --> 00:12:58.400]  好像教我怎樣弄大
[00:12:58.400 --> 00:13:00.400]  我又說也說不到
[00:13:00.400 --> 00:13:02.400]  於是我拿著ipad周圍問人
[00:13:02.400 --> 00:13:04.400]  怎樣弄大
[00:13:04.400 --> 00:13:07.400]  於是畫面就動來動去
[00:13:07.400 --> 00:13:11.400]  看見他們都有點不耐煩
[00:13:11.400 --> 00:13:13.400]  不過也沒辦法
[00:13:13.400 --> 00:13:16.400]  這些東西對我來說是很新的
[00:13:16.400 --> 00:13:18.400]  然後
[00:13:18.400 --> 00:13:20.400]  我兒子跟我說
[00:13:20.400 --> 00:13:23.400]  你們下個禮拜回來就好了
[00:13:23.400 --> 00:13:31.400]  因為現在請保姆很貴
[00:13:31.400 --> 00:13:37.400]  我們回來就好了
[00:13:37.400 --> 00:13:39.400]  他的積蓄都用了很多
[00:13:39.400 --> 00:13:41.400]  我心裏想
[00:13:41.400 --> 00:13:43.400]  你不是用到我盡吧
[00:13:43.400 --> 00:13:47.400]  我都需要寫論文
[00:13:47.400 --> 00:13:50.400]  我都需要空間
[00:13:50.400 --> 00:13:56.400]  心裏有些不舒服的感覺
[00:13:56.400 --> 00:14:00.400]  留在窩服多好
[00:14:00.400 --> 00:14:03.400]  我回家後跟太太說
[00:14:03.400 --> 00:14:06.400]  我們都有些心理預備
[00:14:06.400 --> 00:14:09.400]  回家後會這樣
[00:14:09.400 --> 00:14:12.400]  太太跟我說了一番說話
[00:14:12.400 --> 00:14:15.400]  對我來說是當頭棒汗
[00:14:15.400 --> 00:14:18.400]  她問我怕些甚麼
[00:14:18.400 --> 00:14:23.400]  你有沒有想過我們為何要回去
[00:14:23.400 --> 00:14:26.400]  回去是為了幫兒子
[00:14:26.400 --> 00:14:29.400]  和希望讓兩個孫子
[00:14:29.400 --> 00:14:33.400]  在一個健康的環境裏長大
[00:14:33.400 --> 00:14:37.400]  她給我們那麼多時間去看
[00:14:37.400 --> 00:14:40.400]  恨都恨成這樣
[00:14:40.400 --> 00:14:43.400]  如果說不用你看了
[00:14:43.400 --> 00:14:46.400]  那就更差
[00:14:46.400 --> 00:14:51.400]  我自己就去想
[00:14:51.400 --> 00:14:54.400]  為何我那麼自私
[00:14:54.400 --> 00:14:57.400]  為何只想我
[00:14:57.400 --> 00:14:59.400]  為何不去想想
[00:14:59.400 --> 00:15:02.400]  為何我們要回去
[00:15:02.400 --> 00:15:05.400]  第二天她再打電話來
[00:15:05.400 --> 00:15:06.400]  她說了一句
[00:15:06.400 --> 00:15:08.400]  我太太告訴我
[00:15:08.400 --> 00:15:10.400]  我都想了很久
[00:15:10.400 --> 00:15:13.400]  她告訴我
[00:15:13.400 --> 00:15:14.400]  就算你回來
[00:15:14.400 --> 00:15:17.400]  我都想多些和兒子在一起
[00:15:17.400 --> 00:15:22.400]  因為我不想突然之間沒了
[00:15:22.400 --> 00:15:28.400]  想多些時間和兩個兒子在一起
[00:15:28.400 --> 00:15:33.400]  我覺得我自己很過份
[00:15:33.400 --> 00:15:35.400]  很自私
[00:15:35.400 --> 00:15:38.400]  再想一想大家對我說的話
[00:15:38.400 --> 00:15:43.400]  真的不是很對程
[00:15:43.400 --> 00:15:45.400]  除了這件事
[00:15:45.400 --> 00:15:48.400]  還有幾件事看到自己的廬山面目
[00:15:48.400 --> 00:15:54.400]  不過我突然間想一件事
[00:15:54.400 --> 00:15:57.400]  就算像我這樣的人
[00:15:57.400 --> 00:15:59.400]  上帝都會使用
[00:15:59.400 --> 00:16:03.400]  帶給一些弟兄姊妹的祝福
[00:16:03.400 --> 00:16:05.400]  我只能說
[00:16:05.400 --> 00:16:08.400]  全是恩典
[00:16:08.400 --> 00:16:10.400]  完全是上帝的恩典
[00:16:10.400 --> 00:16:13.400]  我想起有一次父親節
[00:16:13.400 --> 00:16:18.400]  我女兒送了一個圍裙給我
[00:16:18.400 --> 00:16:21.400]  就是想我煮多些東西
[00:16:21.400 --> 00:16:23.400]  圍裙上寫著
[00:16:23.400 --> 00:16:25.400]  她手上寫著幾個字
[00:16:25.400 --> 00:16:29.400]  If Yen can cook, my dad still can
[00:16:29.400 --> 00:16:30.400]  Yen是甚麼呢
[00:16:30.400 --> 00:16:38.400]  Yen是恩文達在美國節目裡的家人煮菜
[00:16:38.400 --> 00:16:39.400]  他最喜歡說
[00:16:39.400 --> 00:16:43.400]  If Yen can cook, so can you
[00:16:43.400 --> 00:16:46.400]  我女兒稍微改了一句
[00:16:46.400 --> 00:16:47.400]  恩文達煮不到的東西
[00:16:47.400 --> 00:16:50.400]  我爸爸都可以煮
[00:16:50.400 --> 00:16:53.400]  那你沒辦法不煮
[00:16:53.400 --> 00:16:56.400]  我今天都可以說一句
[00:16:56.400 --> 00:17:01.400]  神都可以用蘇Sir這樣的人
[00:17:01.400 --> 00:17:05.400]  上帝一定可以用你們
[00:17:05.400 --> 00:17:08.400]  不是因為我們有甚麼
[00:17:08.400 --> 00:17:11.400]  全是恩典
[00:17:11.400 --> 00:17:17.400]  終不是一個悲觀
[00:17:17.400 --> 00:17:21.400]  是神動手的時候
[00:17:21.400 --> 00:17:24.400]  不過希伯來書的作者
[00:17:24.400 --> 00:17:26.400]  在他講這一篇道
[00:17:26.400 --> 00:17:28.400]  希伯來書給的一篇道
[00:17:28.400 --> 00:17:30.400]  到最後十三章的時候
[00:17:30.400 --> 00:17:32.400]  他都有些期望
[00:17:32.400 --> 00:17:34.400]  同樣我今天都有些期望
[00:17:34.400 --> 00:17:35.400]  想跟大家分享
[00:17:35.400 --> 00:17:37.400]  其實不是我的期望
[00:17:37.400 --> 00:17:38.400]  也是上帝的期望
[00:17:38.400 --> 00:17:40.400]  也是聖經給我們的期望
[00:17:40.400 --> 00:17:42.400]  我們看看這個期望是甚麼期望
[00:17:42.400 --> 00:17:44.400]  首先我們看第一節到第二節
[00:17:44.400 --> 00:17:46.400]  我還是讀和學本
[00:17:46.400 --> 00:17:49.400]  你們務要常存弟兄相愛的心
[00:17:49.400 --> 00:17:52.400]  不可忘記用愛心接待客女
[00:17:52.400 --> 00:17:54.400]  因為當接待客女的
[00:17:54.400 --> 00:17:57.400]  不知不覺接待了天使
[00:17:57.400 --> 00:17:59.400]  教會第一個特點
[00:17:59.400 --> 00:18:02.400]  也是我的第一個期望
[00:18:02.400 --> 00:18:04.400]  也是聖經第一個期望
[00:18:04.400 --> 00:18:05.400]  就是接待
[00:18:05.400 --> 00:18:08.400]  第一節說你們務要常存弟兄相愛的心
[00:18:08.400 --> 00:18:10.400]  在原文裡面只有兩個字
[00:18:10.400 --> 00:18:13.400]  第一個字希臘文叫Meno
[00:18:13.400 --> 00:18:15.400]  Meno是甚麼意思
[00:18:15.400 --> 00:18:18.400]  保持住 持守住 留住
[00:18:18.400 --> 00:18:20.400]  而且這個字是一個
[00:18:20.400 --> 00:18:23.400]  Continuous sense是不住的守住
[00:18:23.400 --> 00:18:24.400]  不住的留住
[00:18:24.400 --> 00:18:26.400]  永不放棄
[00:18:26.400 --> 00:18:27.400]  永不輕視
[00:18:27.400 --> 00:18:30.400]  不會因為環境改變你就拋棄了
[00:18:30.400 --> 00:18:33.400]  不會因為時局改變了你就不做
[00:18:33.400 --> 00:18:35.400]  不會因為人事改變你就不去做
[00:18:35.400 --> 00:18:36.400]  不會的
[00:18:36.400 --> 00:18:39.400]  是不住的不住的去抓住
[00:18:39.400 --> 00:18:40.400]  抓住甚麼呢
[00:18:40.400 --> 00:18:42.400]  Philadelphia第二個字
[00:18:42.400 --> 00:18:44.400]  弟兄相愛的心
[00:18:44.400 --> 00:18:46.400]  Philadelphia不是指美國的費城
[00:18:46.400 --> 00:18:48.400]  這個字由兩個字組成
[00:18:48.400 --> 00:18:50.400]  一個是Phileo 愛
[00:18:50.400 --> 00:18:52.400]  第二個是Adolphus 弟兄
[00:18:52.400 --> 00:18:53.400]  這個字很有趣
[00:18:53.400 --> 00:18:55.400]  如果打開一本新的聖經來看一看
[00:18:55.400 --> 00:18:57.400]  只是出現過六次
[00:18:57.400 --> 00:18:59.400]  六次都是在弟兄姊妹
[00:18:59.400 --> 00:19:01.400]  教會裡面的弟兄姊妹
[00:19:01.400 --> 00:19:03.400]  中國人說打死不離親兄弟
[00:19:03.400 --> 00:19:06.400]  我們就是主內裡面的弟兄姊妹
[00:19:06.400 --> 00:19:09.400]  神是用重價買送我們來
[00:19:09.400 --> 00:19:11.400]  是弟兄姊妹
[00:19:11.400 --> 00:19:14.400]  所以一開始的時候
[00:19:14.400 --> 00:19:15.400]  他就告訴你
[00:19:15.400 --> 00:19:17.400]  你要甚麼
[00:19:17.400 --> 00:19:20.400]  要持守住這個弟兄相愛的心
[00:19:20.400 --> 00:19:22.400]  具體行動是甚麼呢
[00:19:22.400 --> 00:19:25.400]  不可忘記用愛心接待客人
[00:19:25.400 --> 00:19:27.400]  因為當接待客人的時候
[00:19:27.400 --> 00:19:29.400]  不知不覺就接待了天使
[00:19:29.400 --> 00:19:30.400]  客人是甚麼
[00:19:30.400 --> 00:19:31.400]  陌生人
[00:19:31.400 --> 00:19:33.400]  異鄉人
[00:19:33.400 --> 00:19:34.400]  流蕩者
[00:19:34.400 --> 00:19:36.400]  沒有家規的
[00:19:36.400 --> 00:19:39.400]  以前的旅店是龍蛇混雜的地方
[00:19:39.400 --> 00:19:40.400]  和這屆差不多
[00:19:40.400 --> 00:19:43.400]  所以普通人不會去旅店的
[00:19:43.400 --> 00:19:45.400]  再加上當時有很多傳道人
[00:19:45.400 --> 00:19:47.400]  周圍走來走去的港道
[00:19:47.400 --> 00:19:50.400]  他們的弟兄姊妹就接待他們
[00:19:50.400 --> 00:19:53.400]  還有其他的旅客去接待他們
[00:19:53.400 --> 00:19:55.400]  今日窩福
[00:19:55.400 --> 00:19:59.400]  亦都是需要一個接待旅客的教會
[00:19:59.400 --> 00:20:00.400]  在今日窩福裡面
[00:20:00.400 --> 00:20:02.400]  我們問誰是旅客
[00:20:02.400 --> 00:20:04.400]  我們想想很簡單的
[00:20:04.400 --> 00:20:06.400]  有不少的人
[00:20:06.400 --> 00:20:09.400]  是從中國內地來到香港讀書的
[00:20:09.400 --> 00:20:11.400]  留學生
[00:20:11.400 --> 00:20:13.400]  離鄉別井
[00:20:13.400 --> 00:20:14.400]  語言不通
[00:20:14.400 --> 00:20:16.400]  人地三疏
[00:20:16.400 --> 00:20:17.400]  又沒有朋友
[00:20:17.400 --> 00:20:18.400]  你以為容易嗎
[00:20:18.400 --> 00:20:20.400]  一點都不容易
[00:20:20.400 --> 00:20:22.400]  久不久你會聽到消息說
[00:20:22.400 --> 00:20:24.400]  某某在中國來的學生
[00:20:24.400 --> 00:20:27.400]  跳樓死了
[00:20:27.400 --> 00:20:30.400]  可能中間有人扶他們一把
[00:20:30.400 --> 00:20:31.400]  接待他們
[00:20:31.400 --> 00:20:33.400]  會完全不同
[00:20:33.400 --> 00:20:35.400]  我很感謝神
[00:20:35.400 --> 00:20:39.400]  教會窩福裡面有些弟兄姊妹去接待他們
[00:20:39.400 --> 00:20:41.400]  請他們吃飯
