
[00:00:00.000 --> 00:00:03.600]  我們的天父我們實在感謝你
[00:02:17.080 --> 00:02:25.320]  祢呼召我們用一個這麼短促的生命去投資
[00:02:25.320 --> 00:02:31.080]  成為一個永遠的家鄉
[00:02:31.080 --> 00:02:35.560]  不能留壞的財寶
[00:02:35.560 --> 00:02:36.960]  主求主祢幫助我們
[00:02:36.960 --> 00:02:44.640]  讓我們的教會成為一個發天獲夢的教會
[00:02:44.640 --> 00:02:49.160]  讓我們的教會成為一個
[00:02:49.160 --> 00:02:56.000]  去思想天上的樓市、天上的股市的教會
[00:02:56.000 --> 00:03:02.280]  讓我們的財寶不再於我們所擁有的
[00:03:02.280 --> 00:03:07.240]  讓我們的財寶完全是因著基督
[00:03:07.240 --> 00:03:10.520]  傾倒在這個世界
[00:03:10.520 --> 00:03:13.960]  祝福我們一起讀聖經的時間
[00:03:13.960 --> 00:03:20.160]  讓我們看見主耶穌基督的榮美
[00:03:20.160 --> 00:03:26.600]  讓我們從心裏面
[00:03:26.600 --> 00:03:30.840]  不單止是以歌曲去讚美祢
[00:03:30.840 --> 00:03:33.480]  更是傾倒我們的一生
[00:03:33.480 --> 00:03:37.040]  問我們究竟主啊
[00:03:37.040 --> 00:03:43.680]  祢要我如何回應祢
[00:03:43.680 --> 00:03:46.640]  祝福我們以下的這段時間
[00:03:46.640 --> 00:03:47.560]  我們今天的祈禱是
[00:03:47.560 --> 00:03:51.360]  「奉主耶穌基督的名求 阿們」
[00:03:51.360 --> 00:03:54.000]  上個星期我曾經說過
[00:03:54.000 --> 00:03:56.040]  你來這裡幫我們祈禱就好了
[00:03:56.040 --> 00:03:58.120]  不要給奉獻了
[00:03:58.120 --> 00:04:01.400]  接著我有些大英姐妹跟我說
[00:04:01.400 --> 00:04:03.960]  都不用去到這麼盡的
[00:04:03.960 --> 00:04:07.640]  意思是有時候我們聽了福音的時候
[00:04:07.640 --> 00:04:10.560]  我們自己都很想對福音有個回應
[00:04:10.560 --> 00:04:14.000]  她說不如你也放一個奉獻箱在外面
[00:04:14.000 --> 00:04:16.560]  有時候我也想去奉獻一點
[00:04:16.560 --> 00:04:19.080]  於是我就改了一點
[00:04:19.080 --> 00:04:21.520]  我寧願要祈禱
[00:04:21.520 --> 00:04:25.600]  如果你兩者其中一件要給
[00:04:25.600 --> 00:04:28.240]  我寧願你給我你的祈禱
[00:04:28.240 --> 00:04:29.680]  我不要你的奉獻
[00:04:29.680 --> 00:04:32.120]  不過如果你自己有感動
[00:04:32.120 --> 00:04:34.080]  你覺得你想回應上帝
[00:04:34.080 --> 00:04:37.280]  我們外面都放了一個奉獻箱
[00:04:37.280 --> 00:04:38.600]  是完全自由奉獻
[00:04:38.600 --> 00:04:41.520]  你走過就走吧 沒所謂的
[00:04:41.520 --> 00:04:43.760]  如果你想有個感動
[00:04:43.760 --> 00:04:45.920]  你要寫一個禱告事項
[00:04:45.920 --> 00:04:52.680]  你說主啊我要將我自己一生拜祢受眾
[00:04:52.680 --> 00:04:55.200]  你都可以寫張紙祭放下去
[00:04:55.200 --> 00:04:57.600]  讓我們為你不斷的祈禱
[00:04:57.600 --> 00:05:02.920]  這件事都是一件
[00:05:02.920 --> 00:05:07.320]  我們還沒開始讀史詩記的時候
[00:05:07.320 --> 00:05:10.080]  我一樣說我們有我的電郵地址
[00:05:10.080 --> 00:05:14.920]  歡迎大家有什麼問題可以寫電郵給我
[00:05:14.920 --> 00:05:22.080]  tiny.cc/judges裡面會帶你去MP3
[00:05:22.080 --> 00:05:23.880]  還有PowerPoint如果你有興趣
[00:05:23.880 --> 00:05:30.040]  也可以去truekitchentv.tk那裡看YouTube
[00:05:30.040 --> 00:05:31.160]  我們今天入正題
[00:05:31.160 --> 00:05:34.880]  我們要讀的經文都是不短的
[00:05:34.880 --> 00:05:37.920]  或者都是文昌幫我讀 好嗎?
[00:05:37.920 --> 00:05:40.240]  我決定要大家這樣讀
[00:05:40.240 --> 00:05:41.920]  就是糟蹋一下你們
[00:05:41.920 --> 00:05:44.120]  讓你知道讀舊約聖經
[00:05:44.120 --> 00:05:47.600]  或者讀史詩記的挑戰在哪裡
[00:05:47.600 --> 00:05:51.960]  這麼多人名、地名
[00:05:51.960 --> 00:05:53.400]  究竟發生了什麼事呢?
[00:05:53.400 --> 00:05:55.120]  我想你讀到第三節左右
[00:05:55.120 --> 00:05:56.960]  你已經沒有心情
[00:05:56.960 --> 00:05:59.760]  不知道怎麼去看這段聖經了
[00:05:59.760 --> 00:06:02.600]  所以我今天給你看
[00:06:02.600 --> 00:06:05.920]  第一我們不會有時間逐一去看
[00:06:05.920 --> 00:06:08.320]  甚至一些很有名的故事
[00:06:08.320 --> 00:06:10.840]  包括那個凱勒那些故事
[00:06:10.840 --> 00:06:13.120]  我們都不會有機會去看的
[00:06:13.120 --> 00:06:15.520]  但是我想給你看一個大圖畫
[00:06:15.520 --> 00:06:16.920]  今天最主要的東西
[00:06:16.920 --> 00:06:20.720]  也是你們自己去讀聖經最困難的地方
[00:06:20.720 --> 00:06:22.320]  就是怎麼看到大圖畫
[00:06:22.320 --> 00:06:23.720]  你看不到大圖畫 你就這樣讀
[00:06:23.720 --> 00:06:25.320]  你不知道發生了什麼事
[00:06:25.320 --> 00:06:28.240]  然後你其實很快就會失去興趣了
[00:06:28.240 --> 00:06:30.520]  所以今天的主題叫做
[00:06:30.520 --> 00:06:34.800]  Think Big
[00:06:34.800 --> 00:06:39.720]  那麼究竟史詩記是一本什麼書呢?
[00:06:39.720 --> 00:06:44.120]  很多人就不是很清楚知道史詩記是什麼書
[00:06:44.120 --> 00:06:45.320]  只知道是一本史詩
[00:06:45.320 --> 00:06:49.240]  於是按照中國人的構思
[00:06:49.240 --> 00:06:51.480]  在一個動盪的時代裡面
[00:06:51.480 --> 00:06:53.400]  黑暗蒙了曙光
[00:06:53.400 --> 00:06:57.280]  亂世中出現了一群英雄
[00:06:57.280 --> 00:07:00.760]  民間哀號 惡勢力 猖狂
[00:07:00.760 --> 00:07:03.720]  卻有勇者在當中脫穎而出
[00:07:03.720 --> 00:07:05.600]  領導大家踏向正途
[00:07:05.600 --> 00:07:07.280]  這就是史詩記了
[00:07:07.280 --> 00:07:08.760]  我不知道你有沒有聽過這樣的東西
[00:07:08.760 --> 00:07:11.600]  或者你把它拍成電影
[00:07:11.600 --> 00:07:14.600]  跟我們中國的差不多
[00:07:14.600 --> 00:07:17.000]  我們講每一個故事
[00:07:17.000 --> 00:07:18.640]  講他們當時有多黑暗
[00:07:18.640 --> 00:07:21.840]  於是上帝興起了亂世中的英雄
[00:07:21.840 --> 00:07:23.040]  講了他們的事跡
[00:07:23.040 --> 00:07:25.760]  當然他們都不是完美的
[00:07:25.760 --> 00:07:27.040]  我們講他們的壞事
[00:07:27.040 --> 00:07:28.080]  但是也講他們的好事
[00:07:28.080 --> 00:07:29.840]  於是就說不要學他們的壞事
[00:07:29.840 --> 00:07:30.480]  學他們的好事
[00:07:30.480 --> 00:07:32.800]  那就完了史詩記了
[00:07:32.800 --> 00:07:36.400]  這個是不是真的史詩記想告訴我們信息呢?
[00:07:36.400 --> 00:07:38.560]  當然不是
[00:07:38.560 --> 00:07:41.600]  但是我們怎麼去明白史詩記呢?
[00:07:41.600 --> 00:07:43.640]  我想跟你說一件事
[00:07:43.640 --> 00:07:45.480]  我知道在希伯來書裡面
[00:07:45.480 --> 00:07:48.600]  是有提到史詩的名字的
[00:07:48.600 --> 00:07:52.560]  我沒辦法很快跟你討論
[00:07:52.560 --> 00:07:54.080]  甚至這個問題
[00:07:54.080 --> 00:07:55.760]  為什麼在希伯來書裡面
[00:07:55.760 --> 00:07:57.720]  史詩記的四個史詩
[00:07:57.720 --> 00:08:01.040]  包括《機電》、《巴拉》、《參孫》、《耶佛他》
[00:08:01.040 --> 00:08:03.600]  其實是做了信心英雄的
[00:08:03.600 --> 00:08:06.200]  因為我想帶你去看的史詩記
[00:08:06.200 --> 00:08:07.760]  他們完全都不是英雄
[00:08:07.760 --> 00:08:10.280]  《九雄》都不是
[00:08:10.280 --> 00:08:12.160]  我沒辦法有時間去討論
[00:08:12.160 --> 00:08:12.920]  或者第一
[00:08:12.920 --> 00:08:17.160]  這個我想神學家都沒辦法有一個共識的答案
[00:08:17.160 --> 00:08:19.320]  第二就是
[00:08:19.320 --> 00:08:22.440]  你要看整個希伯來書第十一章
[00:08:22.440 --> 00:08:23.040]  他講的是什麼?
[00:08:23.040 --> 00:08:25.080]  就是出埃及入應許之地
[00:08:25.080 --> 00:08:27.680]  而史詩為什麼一定要quote這些史詩人呢?
[00:08:27.680 --> 00:08:28.960]  因為他們所做的
[00:08:28.960 --> 00:08:32.960]  跟他們得到應許之地有關係的
[00:08:32.960 --> 00:08:33.920]  所以我想
[00:08:33.920 --> 00:08:36.880]  所以他們一定要加入了他們的名字
[00:08:36.880 --> 00:08:38.720]  第三件事就是
[00:08:38.720 --> 00:08:40.040]  我不知道你知不知道
[00:08:40.040 --> 00:08:44.920]  在舊的聖經裡面有幾本書是很有趣的
[00:08:44.920 --> 00:08:48.040]  《1 Samuel》、《2 Samuel》、《撒姆爾上下》
[00:08:48.040 --> 00:08:52.640]  然後有《列王記上下》和《列代志上下》
[00:08:52.640 --> 00:08:54.240]  如果你大概有個印象
[00:08:54.240 --> 00:08:55.200]  我不知道你知不知道
[00:08:55.200 --> 00:08:57.280]  其實《列代志上下》
[00:08:57.280 --> 00:09:01.600]  就是等於《撒姆爾上下》再加《列王記上下》的
[00:09:01.600 --> 00:09:03.200]  就是從那個時代來說
[00:09:03.200 --> 00:09:06.720]  他基本上是重寫那些故事
[00:09:06.720 --> 00:09:13.880]  但是他假設讀者已經看過《撒姆爾上下》和《列王記上下》的
[00:09:13.880 --> 00:09:15.440]  他們兩個角度是很不同的
[00:09:15.440 --> 00:09:16.560]  比如說
[00:09:16.560 --> 00:09:19.760]  我們知道大衛是失敗了
[00:09:19.760 --> 00:09:22.200]  就是淫淫妻 殺人老公
[00:09:22.200 --> 00:09:24.960]  但是在《列代志上下》
[00:09:24.960 --> 00:09:27.280]  大衛是沒有做這些事情的
[00:09:27.280 --> 00:09:29.600]  他是一個很完美的
[00:09:29.600 --> 00:09:31.160]  另外一個例子是很有趣的
[00:09:31.160 --> 00:09:35.800]  就是在《列王記上下》裡面
[00:09:35.800 --> 00:09:38.880]  其中一個最失敗的皇帝叫馬蘭西
[00:09:38.880 --> 00:09:41.760]  但是在《列代志》3到3章那裡
[00:09:41.760 --> 00:09:45.920]  是講到馬蘭西是佩蓋的
[00:09:45.920 --> 00:09:49.840]  就是說每本書都是在拿一個神學的角度
[00:09:49.840 --> 00:09:51.440]  我想我都不講太多了
[00:09:51.440 --> 00:09:54.920]  但是我想告訴你
[00:09:54.920 --> 00:10:00.960]  史詩記是拿了一個比較黑暗一點的神學角度去看這幫時事
[00:10:00.960 --> 00:10:04.160]  因為上帝要傳遞一個很重要的訊息
[00:10:04.160 --> 00:10:05.840]  你聽得明白也好 聽不明白也好
[00:10:05.840 --> 00:10:07.520]  不要緊啦 無所謂啦
[00:10:07.520 --> 00:10:10.080]  你現在聽史詩記
[00:10:10.080 --> 00:10:11.840]  史詩記是關於什麼呢
[00:10:11.840 --> 00:10:15.760]  其實我的題目已經給了你答案
[00:10:15.760 --> 00:10:18.760]  史詩記是關於認清候選人
[00:10:18.760 --> 00:10:20.920]  投票選現任
[00:10:20.920 --> 00:10:24.160]  這不是2017年的香港普選
[00:10:24.160 --> 00:10:26.880]  是在講三千多年前
[00:10:26.880 --> 00:10:31.520]  在聖地認許之際裡面
[00:10:31.520 --> 00:10:35.080]  都要有一個選皇帝的爭鬥
[00:10:35.080 --> 00:10:36.480]  選皇帝的爭鬥
[00:10:36.480 --> 00:10:40.160]  誰做我們的領袖
[00:10:40.160 --> 00:10:44.400]  史詩記是聖經裡面第幾本書呢
[00:10:44.400 --> 00:10:47.720]  摩西五經第七本
[00:10:47.720 --> 00:10:49.480]  第六本是什麼呢
[00:10:49.480 --> 00:10:50.160]  約書亞記
[00:10:50.160 --> 00:10:52.000]  摩西五經第六本就是約書亞記
[00:10:52.000 --> 00:10:54.480]  我想帶你去看看約書亞記的開始
[00:10:54.480 --> 00:10:55.840]  約書亞記的開始是這樣
[00:10:55.840 --> 00:10:58.280]  摩西死後
[00:10:58.280 --> 00:11:02.400]  耶和華對摩西的助手亂的兒子約書亞說
[00:11:02.400 --> 00:11:03.960]  基本上就是告訴他
[00:11:03.960 --> 00:11:07.320]  約書亞會承繼摩西的
[00:11:07.320 --> 00:11:09.400]  我想你看看史詩記的開始
[00:11:09.400 --> 00:11:11.080]  史詩記是什麼呢
[00:11:11.080 --> 00:11:12.560]  約書亞死後
[00:11:12.560 --> 00:11:15.000]  你看不看到那個平衡呢
[00:11:15.000 --> 00:11:18.360]  一個是說摩西死後
[00:11:18.360 --> 00:11:20.080]  誰要帶領以色列人
[00:11:20.080 --> 00:11:22.520]  這是很重要的一個問題
[00:11:22.520 --> 00:11:24.360]  而上帝馬上已經安排了一個
[00:11:24.360 --> 00:11:25.480]  就是約書亞
[00:11:25.480 --> 00:11:28.720]  約書亞沒有其他競爭的對手
[00:11:28.720 --> 00:11:32.120]  史詩記約書亞死後
[00:11:32.120 --> 00:11:34.080]  以色列又求問上帝
[00:11:34.080 --> 00:11:35.320]  求問誰呢
[00:11:35.320 --> 00:11:40.160]  誰應該當首先帶我們上去打江北九十五人
[00:11:40.160 --> 00:11:41.080]  你看不看到
[00:11:41.080 --> 00:11:42.920]  是一個承繼的問題
[00:11:42.920 --> 00:11:44.080]  所以如果別人問你
[00:11:44.080 --> 00:11:45.880]  史詩記是關於什麼的話
[00:11:45.880 --> 00:11:47.120]  其中一個答案就是
[00:11:47.120 --> 00:11:50.840]  史詩記是關於一個承繼的問題
[00:11:50.840 --> 00:11:53.320]  聖經學者告訴我們
[00:11:53.320 --> 00:11:55.720]  史詩記很有可能
[00:11:55.720 --> 00:12:06.160]  是在一個蘇羅和大衛家族搶奪王位之間的那段日子發生的
[00:12:06.160 --> 00:12:08.000]  如果我們現在帶你看
[00:12:08.000 --> 00:12:10.880]  撒姆爾記下第二章裡面
[00:12:10.880 --> 00:12:13.040]  說到蘇羅死後
[00:12:13.040 --> 00:12:15.440]  蘇羅死後我們通常會主要學問題
[00:12:15.440 --> 00:12:16.680]  蘇羅死後誰當上皇帝
[00:12:16.680 --> 00:12:18.360]  馬上舉手就說
[00:12:18.360 --> 00:12:19.640]  大衛
[00:12:19.640 --> 00:12:21.280]  其實不是的
[00:12:21.280 --> 00:12:22.800]  不是這麼簡單的
[00:12:22.800 --> 00:12:26.240]  蘇羅死後蘇羅的元帥
[00:12:26.240 --> 00:12:30.160]  將蘇羅的兒子
[00:12:30.160 --> 00:12:32.880]  伊斯波切大過河
[00:12:32.880 --> 00:12:35.120]  勒他作王
[00:12:35.120 --> 00:12:36.120]  當皇帝死了
[00:12:36.120 --> 00:12:38.520]  誰做他的繼承人呢
[00:12:38.520 --> 00:12:40.080]  他的兒子
[00:12:40.080 --> 00:12:41.520]  然後他在那裡
[00:12:41.520 --> 00:12:42.600]  他說作王
[00:12:42.600 --> 00:12:44.560]  他作王的時候是四十歲
[00:12:44.560 --> 00:12:47.680]  他作以色列人王兩年
[00:12:47.680 --> 00:12:48.920]  然後你看看
[00:12:48.920 --> 00:12:50.840]  撒姆爾記下第二章十一節
[00:12:50.840 --> 00:12:55.680]  大衛在希伯倫作猶太家的王供
[00:12:55.680 --> 00:12:57.320]  七年六個月
[00:12:57.320 --> 00:12:59.000]  看不看到
[00:12:59.000 --> 00:13:01.120]  是那七年六個月之後
[00:13:01.120 --> 00:13:04.240]  大衛才做整個以色列的國王
[00:13:04.240 --> 00:13:06.160]  七年六個月裡面
[00:13:06.160 --> 00:13:09.720]  當大衛在希伯倫作王的時候
[00:13:09.720 --> 00:13:11.680]  在北面是誰當上皇帝呢
[00:13:11.680 --> 00:13:13.800]  是蘇羅的後代
[00:13:13.800 --> 00:13:15.280]  問題在這裡
[00:13:15.280 --> 00:13:16.680]  在這個時候
[00:13:16.680 --> 00:13:19.440]  誰贏誰輸都不知道
[00:13:19.440 --> 00:13:22.800]  究竟誰會當上皇帝呢
[00:13:22.800 --> 00:13:24.680]  所以聖經學者相信
[00:13:24.680 --> 00:13:27.560]  就在這個時代裡面
[00:13:27.560 --> 00:13:28.520]  寫了《史詩記》
[00:13:28.520 --> 00:13:30.080]  《史詩記》是有一個歷史背景
[00:13:30.080 --> 00:13:33.800]  歷史背景就是蘇羅的兒子和大衛
[00:13:33.800 --> 00:13:43.360]  要爭奪誰是最後統領整個以色列的皇帝
[00:13:43.360 --> 00:13:46.680]  《史詩記》之後那本書是甚麼
[00:13:46.680 --> 00:13:50.240]  《路德記》
[00:13:50.240 --> 00:13:55.040]  《路德記》最後是誰的名字出來的
[00:13:55.040 --> 00:13:56.360]  是大衛的
[00:13:56.360 --> 00:13:58.480]  如果別人問你《路德記》是關於甚麼
[00:13:58.480 --> 00:14:01.520]  你就不要說談情說愛
[00:14:01.520 --> 00:14:06.440]  今天《路德記》大家將它變成韓劇來演
[00:14:06.440 --> 00:14:08.960]  要麼就說上帝愛窮人
[00:14:08.960 --> 00:14:09.760]  那又可以
[00:14:09.760 --> 00:14:10.760]  要麼就說
[00:14:10.760 --> 00:14:12.800]  你看看兩個年輕人
[00:14:12.800 --> 00:14:14.520]  不是一個很老的
[00:14:14.520 --> 00:14:16.600]  一個年輕一個寡婦
[00:14:16.600 --> 00:14:18.880]  上帝撮合他們一段姻緣
[00:14:18.880 --> 00:14:20.240]  不是的
[00:14:20.240 --> 00:14:22.040]  《路德記》不是說這件事
[00:14:22.040 --> 00:14:25.120]  《路德記》最後那一節告訴你
[00:14:25.120 --> 00:14:28.200]  為甚麼《路德記》寫下來
[00:14:28.200 --> 00:14:32.880]  是因為要幫大衛講好說話
[00:14:32.880 --> 00:14:33.800]  OK
[00:14:33.800 --> 00:14:35.960]  我現在開估
[00:14:35.960 --> 00:14:38.360]  《史詩記》和《路德記》是貓公仔
[00:14:38.360 --> 00:14:40.040]  是龍鳳胎
[00:14:40.040 --> 00:14:42.640]  兩個都是政治議題
[00:14:42.640 --> 00:14:45.600]  兩個都是為政治而寫的書
[00:14:45.600 --> 00:14:47.000]  甚麼政治呢
[00:14:47.000 --> 00:14:49.360]  《史詩記》是告訴你
[00:14:49.360 --> 00:14:52.280]  蘇羅實非皆損
[00:14:52.280 --> 00:14:53.600]  《路德記》告訴你
[00:14:53.600 --> 00:14:56.240]  大衛才是賢君
[00:14:56.240 --> 00:14:57.800]  聽不聽得懂
[00:14:57.800 --> 00:15:02.560]  如果我們相信這兩本書都是那七年六個月裡面所寫的
[00:15:02.560 --> 00:15:05.360]  他們當時有一個主要的目的
[00:15:05.360 --> 00:15:07.160]  就是第一要告訴你
[00:15:07.160 --> 00:15:08.760]  蘇羅是不行的
[00:15:08.760 --> 00:15:10.760]  當然蘇羅是其中一個支派出來的
[00:15:10.760 --> 00:15:12.400]  大衛是另一個支派出來的
[00:15:12.400 --> 00:15:13.480]  所以你明白
[00:15:13.480 --> 00:15:14.840]  所以大衛的支派一定要贏
[00:15:14.840 --> 00:15:16.520]  蘇羅的支派一定輸的
[00:15:16.520 --> 00:15:18.680]  就是認清候選人
[00:15:18.680 --> 00:15:20.080]  投票選賢民
[00:15:20.080 --> 00:15:23.640]  而《路德記》是要告訴你大衛是賢君
[00:15:23.640 --> 00:15:25.240]  為甚麼要寫《路德記》
[00:15:25.240 --> 00:15:28.680]  因為路德是一個愛邦人
[00:15:28.680 --> 00:15:31.360]  他不是猶太人
[00:15:31.360 --> 00:15:34.160]  於是大衛是一個
[00:15:34.160 --> 00:15:35.840]  暫種
[00:15:35.840 --> 00:15:40.320]  大衛其實是有愛邦人的血流在他身體裡面
[00:15:40.320 --> 00:15:45.360]  那怎麼可以找一個有愛邦人的血的人做皇帝呢
[00:15:45.360 --> 00:15:46.360]  所以寫《路德記》
[00:15:46.360 --> 00:15:47.840]  《路德記》裡面告訴你
[00:15:47.840 --> 00:15:50.560]  儘管路德是一個愛邦人
[00:15:50.560 --> 00:15:52.080]  但是他在屬靈上
[00:15:52.080 --> 00:15:53.760]  他生活上的表現
[00:15:53.760 --> 00:15:54.960]  他信心上的表現
[00:15:54.960 --> 00:15:58.840]  他完完全全是一個
[00:15:58.840 --> 00:16:01.520]  是一個阿爸漢的兒女
[00:16:01.520 --> 00:16:02.160]  所以你記得
[00:16:02.160 --> 00:16:06.480]  路德是離開了他的本族本鄉
[00:16:06.480 --> 00:16:08.360]  然後來到以色列的人
[00:16:08.360 --> 00:16:09.720]  這個像誰呢
[00:16:09.720 --> 00:16:11.560]  就是阿爸漢
[00:16:11.560 --> 00:16:14.640]  所以他是在幫大衛說好話
[00:16:14.640 --> 00:16:17.600]  告訴你大衛是值得選的
[00:16:17.600 --> 00:16:20.840]  因為儘管他的祖母是愛邦人
[00:16:20.840 --> 00:16:21.840]  但是你看清楚一點
[00:16:21.840 --> 00:16:23.440]  他其實是以色列人
[00:16:23.440 --> 00:16:27.600]  所以這是一個很重要的背景
[00:16:27.600 --> 00:16:31.280]  好,我現在帶你去看史詩記的文學結構
[00:16:31.280 --> 00:16:32.480]  這個我會不斷重複的
[00:16:32.480 --> 00:16:33.960]  我們的學習裡面
[00:16:33.960 --> 00:16:37.440]  我不是很主張大家死背東西
[00:16:37.440 --> 00:16:39.280]  不過這個是值得背的
[00:16:39.280 --> 00:16:40.520]  你要看清楚史詩記
[00:16:40.520 --> 00:16:42.320]  你需要知道它的文學結構
[00:16:42.320 --> 00:16:44.720]  文學結構很簡單
[00:16:44.720 --> 00:16:45.320]  三點
[00:16:45.320 --> 00:16:48.480]  第一,兩個不同層次的失敗
[00:16:48.480 --> 00:16:52.040]  第二,兩個持續下降的妥善
[00:16:52.040 --> 00:16:57.160]  第三,兩個無妄妄為的呼喊
[00:16:57.160 --> 00:16:58.000]  OK,行不行
[00:16:58.000 --> 00:16:59.640]  我們說double introduction
[00:16:59.640 --> 00:17:00.920]  它有兩個
[00:17:00.920 --> 00:17:03.360]  通常你寫一個故事的時候
[00:17:03.360 --> 00:17:05.320]  都有一個介紹的
[00:17:05.320 --> 00:17:08.400]  但是它的介紹是一個double introduction
[00:17:08.400 --> 00:17:10.320]  我們剛才只是讀了第一個介紹
[00:17:10.320 --> 00:17:13.640]  其實第二段介紹就是第二章六字
[00:17:13.640 --> 00:17:15.440]  第三章六字
[00:17:15.440 --> 00:17:16.840]  接著它有body
[00:17:16.840 --> 00:17:18.600]  它的身體
[00:17:18.600 --> 00:17:19.280]  它的主體
[00:17:19.280 --> 00:17:22.400]  主體裡面又是有兩個部分的
[00:17:22.400 --> 00:17:23.560]  有A和B的
[00:17:23.560 --> 00:17:25.080]  持續下降的妥善
[00:17:25.080 --> 00:17:26.480]  我再告訴你是什麼
[00:17:26.480 --> 00:17:32.840]  第三最後是有兩個無妄妄為的呼喊
[00:17:32.840 --> 00:17:36.480]  就是double conclusion
[00:17:36.480 --> 00:17:38.160]  兩個不同層次的失敗
[00:17:38.160 --> 00:17:39.400]  第一個層次的失敗
[00:17:39.400 --> 00:17:41.120]  剛才我們主要讀的第一章裡面
[00:17:41.120 --> 00:17:44.520]  說到他們在軍事上完全失敗
[00:17:44.520 --> 00:17:46.320]  但是到了第二章的開始
[00:17:46.320 --> 00:17:47.440]  已經開始告訴你
[00:17:47.440 --> 00:17:49.760]  為什麼他們在軍事上失敗
[00:17:49.760 --> 00:17:53.160]  是因為他們在屬靈上的失敗
[00:17:53.160 --> 00:17:54.960]  如果你習慣了看《舊約聖經》
[00:17:54.960 --> 00:17:58.040]  你就知道這兩件事是分不開的
[00:17:58.040 --> 00:18:00.360]  他們在軍事上的失敗
[00:18:00.360 --> 00:18:02.000]  是一個症狀
[00:18:02.000 --> 00:18:04.760]  它真正根源的問題是什麼呢
[00:18:04.760 --> 00:18:07.400]  就是他們在屬靈上
[00:18:07.400 --> 00:18:11.320]  是拜了當地人的偶像
[00:18:11.320 --> 00:18:14.800]  於是上帝去處罰他們
[00:18:14.800 --> 00:18:16.720]  我們再回來看這件事
[00:18:16.720 --> 00:18:19.600]  兩個持續下降的妥善
[00:18:19.600 --> 00:18:22.440]  我怎麼知道是兩個持續下降的妥善呢
[00:18:22.440 --> 00:18:23.680]  我給你看
[00:18:23.680 --> 00:18:26.520]  一看你就看得到
[00:18:26.520 --> 00:18:29.080]  史詩記第三章第七節
[00:18:29.080 --> 00:18:33.800]  以色列人行耶和華眼中看為惡的事
[00:18:33.800 --> 00:18:35.280]  三章十二節
[00:18:35.280 --> 00:18:39.440]  以色列人行耶和華眼中看為惡的事
[00:18:39.440 --> 00:18:40.680]  四章一節
[00:18:40.680 --> 00:18:44.680]  以色列人行耶和華眼中看為惡的事
[00:18:44.680 --> 00:18:46.600]  你看不看到這個圖案
[00:18:46.600 --> 00:18:48.000]  他們第一個是什麼
[00:18:48.000 --> 00:18:49.800]  行 接著呢
[00:18:49.800 --> 00:18:51.240]  又行又行
[00:18:51.240 --> 00:18:54.400]  所以這個是第一個妥善
[00:18:54.400 --> 00:18:55.640]  第二個妥善
[00:18:55.640 --> 00:18:56.960]  第六章開始的
[00:18:56.960 --> 00:18:58.200]  六章一節
[00:18:58.200 --> 00:18:59.840]  以色列
[00:18:59.840 --> 00:19:00.640]  你看看
[00:19:00.640 --> 00:19:05.560]  你那本中文翻譯 我看過幾本中文翻譯都是右行的
[00:19:05.560 --> 00:19:07.280]  它不是翻字 它是翻譯
[00:19:07.280 --> 00:19:09.960]  它覺得前面已經有三個行
