
[00:00:00.000 --> 00:00:05.900]  今日我們繼續講這個《馬太十三章》
[00:03:44.640 --> 00:03:48.560]  耶利米書、以塞瓦書都有講到
[00:03:48.560 --> 00:03:52.820]  我們剛剛讀完的《但以理書》就更加清楚了
[00:03:52.820 --> 00:03:56.300]  我們剛剛讀完的《但以理書》第七、第二章
[00:03:56.300 --> 00:03:58.560]  第七章、第八章
[00:03:58.560 --> 00:04:04.300]  都是講到這些不同的外邦人的國家的預言
[00:04:04.300 --> 00:04:08.080]  耶穌基督第二次來臨之後
[00:04:08.080 --> 00:04:11.480]  他會帶我們進入千年國度
[00:04:11.480 --> 00:04:13.780]  會帶我們進入新天新地
[00:04:13.780 --> 00:04:16.620]  接著就會沒有人的國家了
[00:04:16.620 --> 00:04:19.580]  只有神的國,只有天國
[00:04:19.580 --> 00:04:21.780]  關於千年國度的預言
[00:04:21.780 --> 00:04:24.860]  聖經也很詳細地記載
[00:04:24.860 --> 00:04:29.060]  在大仙之書裡面有以塞瓦書和以西傑書
[00:04:29.060 --> 00:04:33.160]  在小仙之書裡面有很多書都有提到
[00:04:33.160 --> 00:04:35.300]  千年的國度會是怎樣
[00:04:35.300 --> 00:04:37.160]  啟示錄二十章
[00:04:37.160 --> 00:04:40.700]  四到六節也都講到
[00:04:40.700 --> 00:04:45.140]  但是在我們耶穌基督兩次來到世上的中間
[00:04:45.140 --> 00:04:47.540]  這一段這麼奧秘的時間
[00:04:47.540 --> 00:04:49.980]  我們教會的時期
[00:04:49.980 --> 00:04:52.140]  有沒有罪?
[00:04:52.140 --> 00:04:53.980]  當然有罪
[00:04:53.980 --> 00:04:55.820]  是一段很奧秘的時候
[00:04:55.820 --> 00:04:57.620]  在舊約沒有講
[00:04:57.620 --> 00:04:59.220]  只是在新約有講
[00:04:59.220 --> 00:05:02.460]  就是我們現在的《馬太福音》十三章
[00:05:02.460 --> 00:05:04.060]  還有《馬可》四章
[00:05:04.060 --> 00:05:07.160]  還有《盧伽福音》十三章
[00:05:07.160 --> 00:05:09.000]  《馬太福音》十三章
[00:05:09.000 --> 00:05:11.740]  耶穌基督用了八個比喻告訴我們
[00:05:11.740 --> 00:05:17.540]  這一段的時間會是怎樣
[00:05:17.540 --> 00:05:22.040]  我們也不妨看看這些國的權柄是怎樣
[00:05:22.040 --> 00:05:24.280]  最終我們要知道的就是
[00:05:24.280 --> 00:05:26.280]  神是永遠掌權
[00:05:26.280 --> 00:05:28.380]  永遠都是神掌權
[00:05:28.380 --> 00:05:31.980]  是神將這些權柄給不同的人
[00:05:31.980 --> 00:05:34.620]  甚至撒旦
[00:05:34.620 --> 00:05:36.620]  在耶穌基督第一次來臨之前
[00:05:36.620 --> 00:05:38.300]  我們說是人的國度
[00:05:38.300 --> 00:05:40.420]  是外方人的國度
[00:05:40.420 --> 00:05:45.400]  這些權柄給所有的國度都是神給的
[00:05:45.400 --> 00:05:48.300]  在《但義理書》四章十七
[00:05:48.300 --> 00:05:49.240]  二十五
[00:05:49.240 --> 00:05:51.480]  和《但義理書》五章二十一
[00:05:51.480 --> 00:05:56.340]  都有講到神要將國賜給誰就賜給誰
[00:05:56.340 --> 00:06:00.480]  是神將這些權柄給不同的國家
[00:06:00.480 --> 00:06:05.280]  到了耶穌基督第二次來臨
[00:06:05.280 --> 00:06:10.120]  之後我們知道全部掌權的都是耶穌基督
[00:06:10.120 --> 00:06:13.720]  世上再沒有人的國度
[00:06:13.720 --> 00:06:17.960]  在千禧年的國度是絕對公義的
[00:06:17.960 --> 00:06:22.840]  一有罪的話就立刻會受到審判
[00:06:22.840 --> 00:06:27.640]  這也是門徒和猶太人最熟悉的國度
[00:06:27.640 --> 00:06:29.980]  他們很喜歡這個天國
[00:06:29.980 --> 00:06:31.840]  他們很嚮往這個天國
[00:06:31.840 --> 00:06:34.480]  因為他們覺得有公義
[00:06:34.480 --> 00:06:35.960]  一有罪就立刻審判
[00:06:35.960 --> 00:06:37.920]  他們很喜歡
[00:06:37.920 --> 00:06:39.820]  接著到了新天新地
[00:06:39.820 --> 00:06:42.220]  就更加沒有罪了
[00:06:42.220 --> 00:06:47.660]  但是在這兩個耶穌基督來臨的中間的時候
[00:06:47.660 --> 00:06:51.240]  我剛才說是充滿罪惡
[00:06:51.240 --> 00:06:53.640]  充滿罪惡到一個程度
[00:06:53.640 --> 00:06:57.980]  耶穌基督在約翰福音三次講到
[00:06:57.980 --> 00:07:03.380]  世界的王是撒旦
[00:07:03.380 --> 00:07:06.320]  但是和這個世界同時進行的
[00:07:06.320 --> 00:07:07.980]  有很多的基督徒
[00:07:07.980 --> 00:07:10.120]  在我們基督徒的心裡面
[00:07:10.120 --> 00:07:13.020]  我們每個人都有神的國在我們裡面
[00:07:13.020 --> 00:07:15.720]  有天國在我們裡面
[00:07:15.720 --> 00:07:17.760]  在約翰福音十七章
[00:07:17.760 --> 00:07:21.000]  耶穌基督是為門徒來禱告
[00:07:21.000 --> 00:07:22.500]  耶穌基督說
[00:07:22.500 --> 00:07:26.200]  我們這些基督徒是在世上
[00:07:26.200 --> 00:07:27.940]  但是我們不屬於這個世上
[00:07:27.940 --> 00:07:32.980]  我們每個人心裡面都有天國
[00:07:32.980 --> 00:07:38.080]  今天要講的物質和敗質的比喻
[00:07:38.080 --> 00:07:41.820]  就是天國和世界的關係
[00:07:41.820 --> 00:07:46.720]  就是信主的人和不信主的人的關係
[00:07:46.720 --> 00:07:49.560]  很有意思
[00:07:49.560 --> 00:07:51.160]  我們一起來看看
[00:07:51.160 --> 00:07:53.140]  經文剛才已經讀過
[00:07:53.140 --> 00:07:55.460]  在馬太福音十三章十一節
[00:07:55.460 --> 00:07:56.340]  耶穌說
[00:07:56.340 --> 00:08:00.800]  這個天國的奧秘只叫你們知道
[00:08:00.800 --> 00:08:02.380]  不叫他們知道
[00:08:02.380 --> 00:08:03.780]  上次也說過
[00:08:03.780 --> 00:08:05.480]  他是跟門徒說的
[00:08:05.480 --> 00:08:07.680]  所以這個奧秘只叫門徒
[00:08:07.680 --> 00:08:10.880]  和跟隨耶穌基督的人
[00:08:10.880 --> 00:08:12.520]  接受耶穌基督的人
[00:08:12.520 --> 00:08:15.980]  這些人是會知道天國的奧秘
[00:08:15.980 --> 00:08:17.320]  但是他們
[00:08:17.320 --> 00:08:20.020]  就是那些不接受耶穌基督的人
[00:08:20.020 --> 00:08:22.420]  是不能夠明白
[00:08:22.420 --> 00:08:24.600]  耶穌基督在馬太福音十三章
[00:08:24.600 --> 00:08:27.860]  用了八個比喻來講天國
[00:08:27.860 --> 00:08:30.500]  上次跟大家講了第一個比喻
[00:08:30.500 --> 00:08:32.540]  就是撒種的比喻
[00:08:32.540 --> 00:08:35.400]  在這個教會的時期
[00:08:35.400 --> 00:08:37.380]  在我們現在這個時期
[00:08:37.380 --> 00:08:39.080]  你去跟別人傳福音
[00:08:39.080 --> 00:08:41.780]  不是每個人都會接受
[00:08:41.780 --> 00:08:43.380]  我們上次說
[00:08:43.380 --> 00:08:45.580]  有很多人聽都聽不進去
[00:08:45.580 --> 00:08:46.780]  都不會去聽
[00:08:46.780 --> 00:08:49.920]  就好像泥土是很硬的一樣
[00:08:49.920 --> 00:08:51.220]  我們也講過
[00:08:51.220 --> 00:08:54.000]  另外有些泥土是淺土
[00:08:54.000 --> 00:08:55.700]  很淺的土地
[00:08:55.700 --> 00:08:57.460]  但是下面有石頭
[00:08:57.460 --> 00:08:59.900]  那些根是不能夠深入去
[00:08:59.900 --> 00:09:03.240]  那些人不能夠真真正正認罪悔改
[00:09:03.240 --> 00:09:06.000]  來接受耶穌基督
[00:09:06.000 --> 00:09:07.740]  第三種
[00:09:07.740 --> 00:09:10.780]  泥土裡面是有荊棘
[00:09:10.780 --> 00:09:12.080]  是有野草
[00:09:12.080 --> 00:09:15.080]  和植物一起爭取太陽
[00:09:15.080 --> 00:09:17.320]  水分、營養
[00:09:17.320 --> 00:09:19.680]  就好像世上有很多人
[00:09:19.680 --> 00:09:21.780]  世上有很多很多花花世界
[00:09:21.780 --> 00:09:23.420]  追求很多東西
[00:09:23.420 --> 00:09:24.920]  不能夠專一
[00:09:24.920 --> 00:09:27.260]  不能夠跟隨神
[00:09:27.260 --> 00:09:29.220]  只有一種泥土是好的
[00:09:29.220 --> 00:09:31.900]  這個泥土是很鬆化
[00:09:31.900 --> 00:09:33.900]  那些種子能夠深入
[00:09:33.900 --> 00:09:35.860]  又沒有石頭
[00:09:35.860 --> 00:09:39.000]  也沒有野草來阻礙
[00:09:39.000 --> 00:09:41.040]  才能夠結果子
[00:09:41.040 --> 00:09:44.280]  能夠真真正正接受福音
[00:09:44.280 --> 00:09:46.880]  今天要講的是第二個比喻
[00:09:46.880 --> 00:09:49.580]  就是物質和敗質
[00:09:49.580 --> 00:09:52.580]  是世界和天國的關係
[00:09:52.580 --> 00:09:53.920]  耶穌基督說
[00:09:53.920 --> 00:09:59.920]  這個天國就好像有人殺好種在地上
[00:09:59.920 --> 00:10:02.260]  到人睡覺的時候
[00:10:02.260 --> 00:10:07.960]  就有仇敵來殺敗子
[00:10:07.960 --> 00:10:11.700]  相信是殺了很多敗子在田裡
[00:10:11.700 --> 00:10:12.740]  為什麼呢
[00:10:12.740 --> 00:10:16.840]  因為到長苗兔睡的時候
[00:10:16.840 --> 00:10:20.780]  田主的僕人
[00:10:20.780 --> 00:10:25.620]  就知道原來田裡有這麼多敗子
[00:10:25.620 --> 00:10:27.080]  如果是少少的話
[00:10:27.080 --> 00:10:29.520]  他們相信都不會去找田主
[00:10:29.520 --> 00:10:31.460]  就是因為有很多
[00:10:31.460 --> 00:10:34.160]  以致他們這麼大驚小怪
[00:10:34.160 --> 00:10:35.320]  要去找田主
[00:10:35.320 --> 00:10:36.660]  不得了
[00:10:36.660 --> 00:10:37.900]  怎麼做呢
[00:10:37.900 --> 00:10:40.140]  這些僕人問主人
[00:10:40.140 --> 00:10:45.280]  明明看到你殺好種在田裡
[00:10:45.280 --> 00:10:47.240]  為什麼會變成敗子
[00:10:47.240 --> 00:10:50.780]  這個主人就說是仇敵做的事
[00:10:50.780 --> 00:10:53.520]  然後這些僕人就問
[00:10:53.520 --> 00:10:58.780]  要不要將這些敗子耗了出來
[00:10:58.780 --> 00:11:01.080]  將他們掹了出來
[00:11:01.080 --> 00:11:03.960]  田主就跟他們說
[00:11:03.960 --> 00:11:04.960]  不要
[00:11:04.960 --> 00:11:07.320]  因為如果你將他們掹了出來
[00:11:07.320 --> 00:11:09.760]  可能會傷到物質
[00:11:09.760 --> 00:11:10.700]  這樣就不好
[00:11:10.700 --> 00:11:14.100]  容許他們在田裡一起生長
[00:11:14.100 --> 00:11:15.940]  到收割的時候
[00:11:15.940 --> 00:11:20.100]  先將這些敗子收割了
[00:11:20.100 --> 00:11:21.300]  然後捆起來
[00:11:21.300 --> 00:11:23.040]  然後遲些拿來燒
[00:11:23.040 --> 00:11:24.940]  而物質就收割了
[00:11:24.940 --> 00:11:27.240]  放在倉庫裡
[00:11:27.240 --> 00:11:29.680]  在《馬太福音》11章36節
[00:11:29.680 --> 00:11:35.320]  當下耶穌離開眾人
[00:11:35.320 --> 00:11:36.920]  進了房子
[00:11:36.920 --> 00:11:39.200]  他的門徒進前來說
[00:11:39.200 --> 00:11:44.100]  請把田間敗子的比喻講給我們聽
[00:11:44.100 --> 00:11:46.460]  那些門徒聽不明白
[00:11:46.460 --> 00:11:48.960]  要耶穌基督來解釋
[00:11:48.960 --> 00:11:49.900]  感謝神
[00:11:49.900 --> 00:11:53.780]  雖然我們沒有耶穌基督在我們旁邊解釋經文
[00:11:53.780 --> 00:11:59.380]  我們有聖靈來解釋給我們聽
[00:11:59.380 --> 00:12:00.520]  耶穌基督說
[00:12:00.520 --> 00:12:03.020]  殺好種的人就是仁子
[00:12:03.020 --> 00:12:04.720]  就是耶穌基督
[00:12:04.720 --> 00:12:05.920]  耶穌基督說
[00:12:05.920 --> 00:12:09.220]  殺不好種的人就是仇敵
[00:12:09.220 --> 00:12:14.160]  「仇敵」這個字在天道的翻譯是「妒忌」
[00:12:14.160 --> 00:12:15.860]  是妒忌的人
[00:12:15.860 --> 00:12:18.100]  妒忌的人是撒旦
[00:12:18.100 --> 00:12:19.940]  是惡者
[00:12:19.940 --> 00:12:21.440]  他來搞鬼
[00:12:21.440 --> 00:12:23.940]  然後「物質」是天國之子
[00:12:23.940 --> 00:12:25.480]  是屬神的人
[00:12:25.480 --> 00:12:27.740]  「敗子」就是惡者之子
[00:12:27.740 --> 00:12:29.820]  是屬撒旦的人
[00:12:29.820 --> 00:12:31.420]  這個田地很有趣
[00:12:31.420 --> 00:12:32.720]  如果你看經文
[00:12:32.720 --> 00:12:35.380]  耶穌基督說是世界
[00:12:35.380 --> 00:12:36.780]  有很多牧師
[00:12:36.780 --> 00:12:38.280]  很多傳道人
[00:12:38.280 --> 00:12:41.720]  都會說這個田地是教會
[00:12:41.720 --> 00:12:44.060]  稍後我會跟大家解釋
[00:12:44.060 --> 00:12:46.360]  為何田地不會是教會
[00:12:46.360 --> 00:12:48.560]  當然經文講得很清楚
[00:12:48.560 --> 00:12:50.960]  但還有很多其他的原因
[00:12:50.960 --> 00:12:51.760]  我們會看
[00:12:51.760 --> 00:12:53.540]  一個人有三個原因
[00:12:53.540 --> 00:12:57.840]  收割的人就是天使
[00:12:57.840 --> 00:13:01.340]  我們先看看「敗子」是怎樣的
[00:13:01.340 --> 00:13:03.580]  「敗子」猶太人的拉比
[00:13:03.580 --> 00:13:05.580]  叫他「私生子」
[00:13:05.580 --> 00:13:07.380]  為何叫他「私生子」
[00:13:07.380 --> 00:13:09.320]  因為不知從何而來
[00:13:09.320 --> 00:13:11.420]  不知從何而來的「敗子」
[00:13:11.420 --> 00:13:14.280]  「敗子」最初發芽時
[00:13:14.280 --> 00:13:16.060]  與「物質」一模一樣
[00:13:16.060 --> 00:13:17.960]  大家都是綠色的
[00:13:17.960 --> 00:13:19.720]  根本分不清楚
[00:13:19.720 --> 00:13:22.460]  誰是「敗子」誰是「物質」
[00:13:22.460 --> 00:13:26.060]  但到掌廟套稅時
[00:13:26.060 --> 00:13:27.600]  有結果子
[00:13:27.600 --> 00:13:29.740]  你便能夠分辨出來
[00:13:29.740 --> 00:13:33.640]  但你仍然看到是很相似的
[00:13:33.640 --> 00:13:36.380]  大家都是綠色 很相似
[00:13:36.380 --> 00:13:38.440]  要到收割時
[00:13:38.440 --> 00:13:40.640]  真正熟悉的時候
[00:13:40.640 --> 00:13:42.020]  你便會分辨出來
[00:13:42.020 --> 00:13:43.120]  為甚麼呢
[00:13:43.120 --> 00:13:47.060]  因為「物質」會變成金黃色
[00:13:47.060 --> 00:13:48.960]  在太陽下一曬
[00:13:48.960 --> 00:13:51.160]  會變成一片白色
[00:13:51.160 --> 00:13:52.660]  很美麗
[00:13:52.660 --> 00:13:55.760]  在《約翰福音》四章三十五節
[00:13:55.760 --> 00:13:56.860]  不知大家是否記得
[00:13:56.860 --> 00:13:59.140]  撒瑪利亞婦人的故事
[00:13:59.140 --> 00:14:00.500]  耶穌基督講甚麼
[00:14:00.500 --> 00:14:03.540]  耶穌舉目向田觀看
[00:14:03.540 --> 00:14:05.740]  莊稼已經熟了
[00:14:05.740 --> 00:14:07.840]  然後有個括弧寫著
[00:14:07.840 --> 00:14:11.580]  原文是「發白」的意思
[00:14:11.580 --> 00:14:12.880]  發了白色
[00:14:12.880 --> 00:14:14.280]  可以收割
[00:14:14.280 --> 00:14:16.240]  所以我們見到
[00:14:16.240 --> 00:14:18.020]  「物質」會變成金黃色
[00:14:18.020 --> 00:14:20.380]  在太陽下一片白色
[00:14:20.380 --> 00:14:22.220]  那「敗子」呢
[00:14:22.220 --> 00:14:24.560]  「敗子」會變成黑色
[00:14:24.560 --> 00:14:27.500]  所以到收割時你便會發覺
[00:14:27.500 --> 00:14:28.800]  黑白分明
[00:14:28.800 --> 00:14:30.300]  很難弄錯
[00:14:30.300 --> 00:14:32.540]  另外有一樣不同的地方
[00:14:32.540 --> 00:14:36.800]  就是物質由於物水很重
[00:14:36.800 --> 00:14:41.580]  慢慢地物質會彎腰
[00:14:41.580 --> 00:14:44.020]  好像一個成熟的基督徒
[00:14:44.020 --> 00:14:45.380]  很謙卑
[00:14:45.380 --> 00:14:46.880]  彎腰
[00:14:46.880 --> 00:14:48.120]  敗子呢
[00:14:48.120 --> 00:14:50.020]  敗子仍然是高高的
[00:14:50.020 --> 00:14:51.660]  很直很高
[00:14:51.660 --> 00:14:53.620]  好像很驕傲
[00:14:53.620 --> 00:14:55.920]  所以到收割時
[00:14:55.920 --> 00:14:58.320]  要先把敗子拔出來很容易
[00:14:58.320 --> 00:15:01.660]  因為他們很高很直
[00:15:01.660 --> 00:15:03.300]  吃了敗子
[00:15:03.300 --> 00:15:05.360]  其實是很糟糕的
[00:15:05.360 --> 00:15:08.100]  人和動物吃了敗子都會怎樣呢
[00:15:08.100 --> 00:15:09.500]  都會失眠
[00:15:09.500 --> 00:15:11.040]  可能會嘔吐
[00:15:11.040 --> 00:15:12.740]  可能還會抽筋
[00:15:12.740 --> 00:15:14.380]  甚至是死亡
[00:15:14.380 --> 00:15:16.280]  所以吃了敗子是很糟糕的
[00:15:16.280 --> 00:15:18.380]  羅馬政府
[00:15:18.380 --> 00:15:20.780]  原來有一條律例
[00:15:20.780 --> 00:15:23.820]  是禁止人們把敗子
[00:15:23.820 --> 00:15:27.060]  殺在別人的田裡
[00:15:27.060 --> 00:15:29.200]  有一條特別的律例
[00:15:29.200 --> 00:15:32.020]  可想而知當時有很多人
[00:15:32.020 --> 00:15:33.300]  來報仇
[00:15:33.300 --> 00:15:35.100]  那些農夫的敵人
[00:15:35.100 --> 00:15:37.300]  你剛剛殺完那些物質
[00:15:37.300 --> 00:15:40.800]  讓我來殺敗子的種在你的田裡
[00:15:40.800 --> 00:15:42.240]  真的有人這樣做
[00:15:42.240 --> 00:15:48.080]  所以羅馬政府有這樣的條例
[00:15:48.080 --> 00:15:52.140]  相信大家聽過有很多牧師講道
[00:15:52.140 --> 00:15:56.380]  都說這個田地就是教會
[00:15:56.380 --> 00:15:59.460]  即是教會裏面有很多物質
[00:15:59.460 --> 00:16:00.860]  有很多敗子
[00:16:00.860 --> 00:16:03.360]  有很多屬基屬神的人
[00:16:03.360 --> 00:16:06.060]  有很多不屬神的人在教會裏面
[00:16:06.060 --> 00:16:08.200]  一同來成長
[00:16:08.200 --> 00:16:11.360]  如果是這樣就很大問題了
[00:16:11.360 --> 00:16:13.300]  其中有三個問題
[00:16:13.300 --> 00:16:15.040]  我先講兩個
[00:16:15.040 --> 00:16:17.580]  留一個遲一點再講
[00:16:17.580 --> 00:16:19.640]  第一個就很簡單
[00:16:19.640 --> 00:16:21.180]  第一個是什麼
[00:16:21.180 --> 00:16:25.080]  就是馬太福音13:38講得很清楚
[00:16:25.080 --> 00:16:28.620]  這個田地是世界不是教會
[00:16:28.620 --> 00:16:30.820]  耶穌基督自己講的
[00:16:30.820 --> 00:16:34.460]  所以單靠這個我們就知道不用講了
[00:16:34.460 --> 00:16:36.460]  是世界不是教會
[00:16:36.460 --> 00:16:38.960]  但如果有人仍然爭拗的時候
[00:16:38.960 --> 00:16:41.400]  我要講第二點
[00:16:41.400 --> 00:16:44.500]  就是在馬太福音13:38
[00:16:44.500 --> 00:16:46.240]  有八個比喻
[00:16:46.240 --> 00:16:48.340]  今天是講第二個比喻
[00:16:48.340 --> 00:16:49.940]  還有第三和第四
[00:16:49.940 --> 00:16:52.180]  第五和第六一共有八個
[00:16:52.180 --> 00:16:54.640]  第三和第四是講教會
[00:16:54.640 --> 00:16:56.920]  是講天國的勢力
[00:16:56.920 --> 00:16:58.880]  天國的力量
[00:16:58.880 --> 00:17:03.080]  是芥菜種的比喻
[00:17:03.080 --> 00:17:06.060]  和麵包的比喻
[00:17:06.060 --> 00:17:09.500]  第五和第六是講天國的價值
[00:17:09.500 --> 00:17:12.060]  是講藏寶的比喻
[00:17:12.060 --> 00:17:13.960]  和珍珠的比喻
[00:17:13.960 --> 00:17:16.840]  如果真的教會裏面有這麼多敗子
[00:17:16.840 --> 00:17:19.040]  這麼多撒旦的人
[00:17:19.040 --> 00:17:21.500]  你猜這個天國還有沒有勢力
[00:17:21.500 --> 00:17:23.000]  還有沒有力量
[00:17:23.000 --> 00:17:24.680]  還有沒有價值
[00:17:24.680 --> 00:17:26.840]  相信沒有
[00:17:26.840 --> 00:17:29.540]  所以這個就是第二個原因
[00:17:29.540 --> 00:17:33.720]  第三個原因我留待稍後再講
[00:17:33.720 --> 00:17:36.460]  其實在這個世界裏面
[00:17:36.460 --> 00:17:39.060]  神真的將基督徒
[00:17:39.060 --> 00:17:41.900]  將屬祂的人殺在不同的角落
[00:17:41.900 --> 00:17:44.260]  而撒旦也將屬祂的人
[00:17:44.260 --> 00:17:47.600]  遍佈在全世界
[00:17:47.600 --> 00:17:49.000]  其實一開始
[00:17:49.000 --> 00:17:52.700]  在《創世紀》三章十五節
[00:17:52.700 --> 00:17:57.380]  已經講到有蛇的後裔和女人的後裔
[00:17:57.380 --> 00:18:00.180]  蛇的後裔就是屬撒旦的人
[00:18:00.180 --> 00:18:03.620]  女人的後裔就是屬神的人
[00:18:03.620 --> 00:18:08.220]  在《約翰福音》百章四十三至四十四節
[00:18:08.220 --> 00:18:12.820]  耶穌說:你們為什麼不明白我的話?
[00:18:12.820 --> 00:18:15.900]  無非是因你們不能聽我的道
[00:18:15.900 --> 00:18:19.900]  你們是出於你們的附魔鬼
[00:18:19.900 --> 00:18:23.000]  所有不能聽神的道
[00:18:23.000 --> 00:18:25.740]  不能接受神的道的人
[00:18:25.740 --> 00:18:27.280]  都是出於魔鬼
[00:18:27.280 --> 00:18:29.140]  都是屬於撒旦的人
[00:18:29.140 --> 00:18:31.840]  都是屬於蛇的後裔
[00:18:31.840 --> 00:18:34.440]  這也是第一個比喻
[00:18:34.440 --> 00:18:35.340]  記不記得?
[00:18:35.340 --> 00:18:37.580]  我們剛才說神的話語
[00:18:37.580 --> 00:18:39.420]  不是每個人都會接受
[00:18:39.420 --> 00:18:42.360]  四種土地只有一種接受
[00:18:42.360 --> 00:18:44.760]  其他三種都不接受
[00:18:44.760 --> 00:18:47.160]  上一次也跟大家講過
[00:18:47.160 --> 00:18:52.160]  是否真的接受神的話語是用什麼來做標準?
[00:18:52.160 --> 00:18:54.960]  是看有沒有結果子
[00:18:54.960 --> 00:19:00.200]  因為我們看到三種不好的土地
[00:19:00.200 --> 00:19:03.200]  其中兩種都有接受了種子進去
[00:19:03.200 --> 00:19:04.640]  都有發芽
[00:19:04.640 --> 00:19:06.840]  但他們是沒有結果子
[00:19:06.840 --> 00:19:09.220]  所以是否一個真真正正的基督徒
[00:19:09.220 --> 00:19:10.820]  不是說有沒有發芽
[00:19:10.820 --> 00:19:14.220]  不是你說我已經接受了耶穌基督
