
[00:00:00.000 --> 00:00:06.000]  我想問下大家,你知唔知聖經裏面有幾多卷的書信?
[00:03:20.000 --> 00:03:22.000]  我們聽了很多聖經的教導
[00:03:22.000 --> 00:03:24.000]  其實我們最終都是要
[00:03:24.000 --> 00:03:26.000]  落實回到生活的實踐
[00:03:26.000 --> 00:03:30.000]  才不會成為一個頭大身小的人
[00:03:30.000 --> 00:03:33.000]  現在我就很想和大家先來讀一次
[00:03:33.000 --> 00:03:37.000]  已忽所書四章一到十六節的經文
[00:03:37.000 --> 00:03:39.000]  我單純請大家讀雙數的節
[00:03:39.000 --> 00:03:43.000]  因此我這位主被囚禁地勸你們
[00:03:43.000 --> 00:03:47.000]  行事為人要配得上你們所夢的夫照
[00:03:47.000 --> 00:03:53.000]  以和睦聯繫
[00:03:53.000 --> 00:03:56.000]  竭力持守聖靈所賜的合一
[00:03:56.000 --> 00:04:05.000]  主只有一位
[00:04:05.000 --> 00:04:08.000]  信仰只有一個,洗禮只有一種
[00:04:08.000 --> 00:04:20.000]  我們個人蒙恩是照著基督量給我們的恩賜
[00:04:20.000 --> 00:04:39.000]  他升上這句話是什麼意思呢?他不是也曾降到地上嗎?
[00:04:39.000 --> 00:04:46.000]  他所賜的有作使徒的,有作先知的,有作傳福音的,也有作牧養和教導的
[00:04:46.000 --> 00:04:56.000]  直到我們眾人對神的兒子都有一致的信仰和認識
[00:04:56.000 --> 00:05:01.000]  可以長大成人,達到基督豐盛長成的新量
[00:05:01.000 --> 00:05:18.000]  卻要在外中國誠實地生活,在各方面長進,達到基督的新量,他是教會的頭
[00:05:18.000 --> 00:05:38.000]  多謝大家,我又要問大家一個問題了,什麼是教會?
[00:05:38.000 --> 00:05:45.000]  知道的請舉手,你覺得你明白教會是什麼的請舉手
[00:05:45.000 --> 00:05:51.000]  不是很多,那我要找個不舉手的了
[00:05:51.000 --> 00:05:56.000]  Apple,什麼是教會?
[00:05:56.000 --> 00:06:02.000]  我們的身體,有沒有人補充一下?
[00:06:02.000 --> 00:06:09.000]  你猜教會是指傳恩堂這個環境,還是指裡面的餡呢?
[00:06:09.000 --> 00:06:18.000]  包括你和我,餡是吧?我猜大家都知道的,不過大家都是害羞,不敢出聲
[00:06:18.000 --> 00:06:25.000]  原來教會這個詞,我今天要講的是在榮耀中的教會
[00:06:25.000 --> 00:06:32.000]  教會這個詞原來是翻譯自希臘文的,有沒有人會讀?
[00:06:32.000 --> 00:06:39.000]  阿兄仔好像會讀,我猜而已,這個字原來有兩部份
[00:06:39.000 --> 00:06:47.000]  頭部份的這個字的意思是「出來」,而這個字的意思是「呼召」
[00:06:47.000 --> 00:06:53.000]  所以教會這個名詞的意思是一群被呼召出來的群體
[00:06:53.000 --> 00:07:01.000]  如果在新約裡面提到教會,就是指一群被神用基督的寶血救贖
[00:07:01.000 --> 00:07:07.000]  從世界裡面出來歸屬耶穌基督的人,這個就是教會的定義
[00:07:07.000 --> 00:07:11.000]  所以教會就不是指一棟建築物
[00:07:11.000 --> 00:07:18.000]  既然我們知道教會,到底神對教會有什麼心意呢?
[00:07:18.000 --> 00:07:22.000]  祂對教會的基準目標又是什麼呢?
[00:07:22.000 --> 00:07:25.000]  神怎樣能夠在教會裡面得到榮耀呢?
[00:07:25.000 --> 00:07:31.000]  我們從今天剛才那16節的經文裡面總結出4點
[00:07:31.000 --> 00:07:37.000]  首先,神的心意就是要祂的子民,教會這個群體
[00:07:37.000 --> 00:07:41.000]  要與行事為人,要與蒙召的恩相稱
[00:07:41.000 --> 00:07:48.000]  這裡,經文「行事為人」是指我們所做的,我們所行的
[00:07:48.000 --> 00:07:51.000]  我們也有個說法,就是我們的doing
[00:07:51.000 --> 00:07:57.000]  所蒙的呼召,就是我們的所事,我們的being
[00:07:57.000 --> 00:08:02.000]  所蒙的呼召是什麼呢?其實神呼召我們做什麼呢?
[00:08:02.000 --> 00:08:09.000]  其實我們可以簡單從已忽所書的第一章3-14節總結出來
[00:08:09.000 --> 00:08:15.000]  其實神原先呼召我們的時候,是出於祂一個主動的計劃
[00:08:15.000 --> 00:08:23.000]  祂發出的呼召是定義要將人帶向祂所指定的一個目標
[00:08:23.000 --> 00:08:28.000]  而這些屬靈的福氣是包括有8點
[00:08:28.000 --> 00:08:32.000]  神揀選我們,叫我們因愛得兒子的名分
[00:08:32.000 --> 00:08:36.000]  神的名得著稱頌,藉基督我們可以得恩
[00:08:36.000 --> 00:08:40.000]  還有我們享有基督帶來的救贖
[00:08:40.000 --> 00:08:44.000]  真理也在我們裡面逐步推展
[00:08:44.000 --> 00:08:50.000]  我們得到福分,我們有聖靈成為我們的產業
[00:08:50.000 --> 00:08:55.000]  神的計劃和呼召是很豐富很廣大
[00:08:55.000 --> 00:09:00.000]  遠遠不只是我們去接受福音這麼簡單
[00:09:00.000 --> 00:09:05.000]  所以我們信徒也應當竭盡全力
[00:09:05.000 --> 00:09:10.000]  以同樣尺度的豐富和廣大
[00:09:10.000 --> 00:09:16.000]  去活出與神的呼召相配或符合神計劃的生活
[00:09:16.000 --> 00:09:19.000]  這是上帝第一個對我們的心意
[00:09:19.000 --> 00:09:23.000]  第二就是我們要竭盡全力保守靈裡面的合一
[00:09:23.000 --> 00:09:29.000]  我們在今日經文裡看到,祂也有提到我們一個合一的方法
[00:09:29.000 --> 00:09:30.000]  我們一起讀
[00:09:30.000 --> 00:09:33.000]  凡事謙虛、溫柔、忍耐
[00:09:33.000 --> 00:09:35.000]  用愛心彼此寬容
[00:09:35.000 --> 00:09:40.000]  以和睦聯繫,竭力持守聖靈所賜的合一
[00:09:40.000 --> 00:09:44.000]  祂教導我們有什麼方法來保守
[00:09:44.000 --> 00:09:48.000]  我們就是要凡事有謙虛、溫柔、忍耐
[00:09:48.000 --> 00:09:52.000]  用愛心彼此寬容,有和睦來聯繫
[00:09:52.000 --> 00:09:56.000]  這個合一,我們是以什麼來做根據呢?
[00:09:56.000 --> 00:09:58.000]  為什麼我們要合一呢?
[00:09:58.000 --> 00:10:04.000]  這經文提到裡面有七個一,就是合一的根據
[00:10:04.000 --> 00:10:06.000]  這裡包括有一個身體
[00:10:06.000 --> 00:10:08.000]  一位的聖靈
[00:10:08.000 --> 00:10:10.000]  一個的盼望
[00:10:10.000 --> 00:10:12.000]  還有一位的主
[00:10:12.000 --> 00:10:14.000]  一個的信仰
[00:10:14.000 --> 00:10:16.000]  一種的洗禮
[00:10:16.000 --> 00:10:18.000]  一位的神
[00:10:18.000 --> 00:10:22.000]  當我們細心去看這七個合一的時候
[00:10:22.000 --> 00:10:27.000]  我們可以有這樣的總結
[00:10:27.000 --> 00:10:32.000]  其實身體、聖靈、盼望都是指向聖靈
[00:10:32.000 --> 00:10:37.000]  因為教會本身就是由聖靈浸成一個身體
[00:10:37.000 --> 00:10:43.000]  聖靈是整個基督的身體、教會
[00:10:43.000 --> 00:10:46.000]  聖靈是教會的成因和內容
[00:10:46.000 --> 00:10:51.000]  我們夢照的時候,有聖靈做我們得基業的憑據
[00:10:51.000 --> 00:10:54.000]  等到我們得贖,進入榮耀裡面
[00:10:54.000 --> 00:10:58.000]  而這個一主一信一洗
[00:10:58.000 --> 00:11:01.000]  就是指向耶穌基督,聖旨
[00:11:01.000 --> 00:11:05.000]  我們信徒都是歸屬同一個主人
[00:11:05.000 --> 00:11:09.000]  我們都是同信耶穌基督是神的兒子
[00:11:09.000 --> 00:11:12.000]  祂為世人的罪釘死在十字架上
[00:11:12.000 --> 00:11:17.000]  我們也是奉父子、聖靈的名受浸而歸入耶穌基督
[00:11:17.000 --> 00:11:21.000]  最後一神很明顯就是指向聖父
[00:11:21.000 --> 00:11:25.000]  因為我們所敬拜的同是一位獨一的真神
[00:11:25.000 --> 00:11:32.000]  所以你看到神對教會的心意是要教會合一
[00:11:32.000 --> 00:11:37.000]  因為根據就是我們這位三位一體的神
[00:11:37.000 --> 00:11:41.000]  三位一體的神本來就是一位合一的神
[00:11:41.000 --> 00:11:46.000]  大家有沒有留意我們禮堂當中有一幅對聯
[00:11:46.000 --> 00:11:51.000]  你現在看的時候知不知道對聯是從哪裡出來的
[00:11:51.000 --> 00:11:55.000]  依佛所說就是我們今天讀這段經文
[00:11:55.000 --> 00:11:58.000]  我是特意請少方姊妹寫出來
[00:11:58.000 --> 00:12:03.000]  特別是為了很吻合我們今天講道的內容
[00:12:03.000 --> 00:12:09.000]  也希望成為我們一個提醒和勉勵
[00:12:09.000 --> 00:12:12.000]  大家欣賞完對聯就要回來了
[00:12:12.000 --> 00:12:16.000]  神對教會的第三個心意是什麼呢
[00:12:16.000 --> 00:12:21.000]  就是我們盡恩賜的職責去承傳聖徒
[00:12:21.000 --> 00:12:26.000]  經文裡提到我們的恩賜是從哪裡來的呢
[00:12:26.000 --> 00:12:29.000]  原來我們是各人蒙恩
[00:12:29.000 --> 00:12:31.000]  你和我都是蒙恩
[00:12:31.000 --> 00:12:35.000]  而這個恩是照著耶穌基督量給我們的
[00:12:35.000 --> 00:12:39.000]  可能是根據我們信心的大小量給我們
[00:12:39.000 --> 00:12:41.000]  就是說每一個人都有恩賜
[00:12:41.000 --> 00:12:43.000]  你不要說你沒有恩賜
[00:12:43.000 --> 00:12:46.000]  可能只是你沒有發掘到而已
[00:12:46.000 --> 00:12:51.000]  神給我們每一個人都有恩賜
[00:12:51.000 --> 00:12:54.000]  沒有一個人可以誇耀
[00:12:54.000 --> 00:12:56.000]  因為全部都是上帝自己賜予的
[00:12:56.000 --> 00:12:58.000]  我們不需要誇口
[00:12:58.000 --> 00:13:02.000]  也不需要看不起其他人的恩賜
[00:13:02.000 --> 00:13:05.000]  那他賜了些什麼呢
[00:13:05.000 --> 00:13:07.000]  原來恩賜在聖經裡有提到
[00:13:07.000 --> 00:13:10.000]  這裡有其中的一部分
[00:13:10.000 --> 00:13:13.000]  裡面提到有做使徒的
[00:13:13.000 --> 00:13:14.000]  有作先知的
[00:13:14.000 --> 00:13:15.000]  有傳福音的
[00:13:15.000 --> 00:13:18.000]  也有作牧養和教導的
[00:13:18.000 --> 00:13:21.000]  這裡不是所有恩賜的全部
[00:13:21.000 --> 00:13:24.000]  只是提到部分的恩賜
[00:13:24.000 --> 00:13:27.000]  這裡的恩賜雖然有不同
[00:13:27.000 --> 00:13:30.000]  但其實他們都有一個共通點
[00:13:30.000 --> 00:13:33.000]  就是這裡所說的幾樣恩賜
[00:13:33.000 --> 00:13:37.000]  都是對建立教會起著一個奠基性的作用
[00:13:37.000 --> 00:13:42.000]  作使徒的就是奉差遣
[00:13:42.000 --> 00:13:45.000]  到處開荒建立教會的人
[00:13:45.000 --> 00:13:47.000]  作先知的可以是那些
[00:13:47.000 --> 00:13:52.000]  以神的真理去造就、安慰、勸勉、信徒的人
[00:13:52.000 --> 00:13:54.000]  而作傳福音的是指那些
[00:13:54.000 --> 00:13:57.000]  對傳福音特別有負擔和才能
[00:13:57.000 --> 00:13:59.000]  可以去領人歸主的人
[00:13:59.000 --> 00:14:01.000]  而作牧養和教導的就是
[00:14:01.000 --> 00:14:04.000]  他們兼備牧養和教導兩種功能
[00:14:04.000 --> 00:14:07.000]  他們不單止藉著神的話
[00:14:07.000 --> 00:14:09.000]  藉著知識去教導人
[00:14:09.000 --> 00:14:11.000]  他們更加是帶著愛
[00:14:11.000 --> 00:14:14.000]  以一個培育、關顧和引導的心
[00:14:14.000 --> 00:14:16.000]  來去建立人
[00:14:16.000 --> 00:14:20.000]  你說神給我們這些恩賜有什麼用呢?
[00:14:20.000 --> 00:14:24.000]  其實在這段十二節到十五、十六節這段經文
[00:14:24.000 --> 00:14:27.000]  它提到包含了兩個目的
[00:14:27.000 --> 00:14:30.000]  第一個就是我們第三點所說的
[00:14:30.000 --> 00:14:31.000]  要承傳信徒
[00:14:31.000 --> 00:14:37.000]  就是裝備信徒使他們能夠有力量、有能力
[00:14:37.000 --> 00:14:39.000]  可以參與服事的工作
[00:14:39.000 --> 00:14:41.000]  以至去建立神的教會
[00:14:41.000 --> 00:14:43.000]  另外就是最後那裡說
[00:14:43.000 --> 00:14:45.000]  在愛中建立自己
[00:14:45.000 --> 00:14:49.000]  原來當你去發揮你的恩賜去服事的時候
[00:14:49.000 --> 00:14:55.000]  最終你自己首先是得到建立、得到成長的
[00:14:55.000 --> 00:14:57.000]  可以說信徒發揮恩賜
[00:14:57.000 --> 00:15:03.000]  就是你成長的過程會經歷到的
[00:15:03.000 --> 00:15:06.000]  第四個神對教會的心意就是
[00:15:06.000 --> 00:15:10.000]  要各盡其職建立基督的身體
[00:15:10.000 --> 00:15:16.000]  這裡說到我們信徒彼此去配搭、服事
[00:15:16.000 --> 00:15:19.000]  最終我們每一個人自己都成長起來
[00:15:19.000 --> 00:15:24.000]  但最終是帶著整個教會都被建立起來
[00:15:24.000 --> 00:15:29.000]  每一個信徒就好像身體裡面的不同肢體
[00:15:29.000 --> 00:15:31.000]  我們放在一起的時候
[00:15:31.000 --> 00:15:33.000]  整個身體就長大
[00:15:33.000 --> 00:15:35.000]  神的家也是這樣
[00:15:35.000 --> 00:15:38.000]  我們要在愛裡面活出真理
[00:15:38.000 --> 00:15:40.000]  每一個人
[00:15:40.000 --> 00:15:42.000]  每一個領受恩賜的人
[00:15:42.000 --> 00:15:45.000]  都要一起來裝備起來
[00:15:45.000 --> 00:15:46.000]  運用恩賜
[00:15:46.000 --> 00:15:50.000]  透過服事使整個教會都能夠得益
[00:15:50.000 --> 00:15:54.000]  使耶穌基督的身體教會能夠建立起來
[00:15:54.000 --> 00:15:57.000]  我們看完這一段經文
[00:15:57.000 --> 00:16:00.000]  我們也有一些反思和實踐
[00:16:00.000 --> 00:16:03.000]  第一,我們要去認清我們的身份
[00:16:03.000 --> 00:16:05.000]  委身給耶穌基督
[00:16:05.000 --> 00:16:07.000]  每一個信耶穌的人
[00:16:07.000 --> 00:16:09.000]  都有一個尊貴的身份
[00:16:09.000 --> 00:16:14.000]  因為我們都是耶穌用他的寶血買贖回來的
[00:16:14.000 --> 00:16:18.000]  在啟示錄裡的第一章五、六兩節
[00:16:18.000 --> 00:16:21.000]  提醒我們這件事
[00:16:21.000 --> 00:16:22.000]  我們一起讀
[00:16:22.000 --> 00:16:23.000]  他愛我們
[00:16:23.000 --> 00:16:28.000]  用自己的血把我們從我們的罪中釋放出來
[00:16:28.000 --> 00:16:30.000]  又使我們成為國道
[00:16:30.000 --> 00:16:32.000]  作他父神的祭祀
[00:16:32.000 --> 00:16:34.000]  願榮耀權能都歸給他
[00:16:34.000 --> 00:16:36.000]  直到永永遠遠
[00:16:36.000 --> 00:16:37.000]  阿們
[00:16:37.000 --> 00:16:38.000]  這個他就是耶穌
[00:16:38.000 --> 00:16:39.000]  耶穌愛我們
[00:16:39.000 --> 00:16:43.000]  耶穌的愛為我們成就了兩件事
[00:16:43.000 --> 00:16:47.000]  第一就是解決了我們罪的問題
[00:16:47.000 --> 00:16:51.000]  第二就是促進了我們和神的關係
[00:16:51.000 --> 00:16:53.000]  經文這裡說
[00:16:53.000 --> 00:16:55.000]  我們成為國道
[00:16:55.000 --> 00:16:57.000]  意思就是說
[00:16:57.000 --> 00:16:59.000]  我們成為神國道的一部分
[00:16:59.000 --> 00:17:02.000]  在神聖潔的國道裡
[00:17:02.000 --> 00:17:04.000]  我們有君尊的地位
[00:17:04.000 --> 00:17:07.000]  有些原文甚至翻譯為君王
[00:17:07.000 --> 00:17:09.000]  我們好像一個君王一樣
[00:17:09.000 --> 00:17:11.000]  所以我們有一個君尊的地位
[00:17:11.000 --> 00:17:14.000]  而作父神的祭祀
[00:17:14.000 --> 00:17:18.000]  指的是我們可以在神的面前來侍奉他
[00:17:18.000 --> 00:17:21.000]  我們既然是神用寵架去救贖
[00:17:21.000 --> 00:17:24.000]  被神呼召出來歸屬耶穌基督
[00:17:24.000 --> 00:17:27.000]  我們的身雖然在這個世界
[00:17:27.000 --> 00:17:31.000]  但其實我們卻不屬於這個世界
[00:17:31.000 --> 00:17:34.000]  如果你說耶穌是我的神
[00:17:34.000 --> 00:17:38.000]  我們就有責任要向他來毀身
[00:17:38.000 --> 00:17:41.000]  我們昨天有一個猜拳祈禱會
[00:17:41.000 --> 00:17:45.000]  有宣教士分享了一些穆斯林世界的情況
[00:17:45.000 --> 00:17:48.000]  我看到其實穆斯林他們很敬虔
[00:17:48.000 --> 00:17:51.000]  他們真的對他們的主很敬虔很忠心
[00:17:51.000 --> 00:17:53.000]  那種毀身
[00:17:53.000 --> 00:17:56.000]  我們沒有理會他們信的對象對與錯
[00:17:56.000 --> 00:17:59.000]  但是他們那種敬虔是值得我們學習的
[00:17:59.000 --> 00:18:01.000]  有時候我覺得我們基督徒都沒有
[00:18:01.000 --> 00:18:03.000]  我們所謂他們不是拜真神的人
[00:18:03.000 --> 00:18:05.000]  沒有他們那麼敬虔
[00:18:05.000 --> 00:18:08.000]  其實是值得我們來反思的
[00:18:08.000 --> 00:18:10.000]  我記得我大學二年級的時候
[00:18:10.000 --> 00:18:13.000]  我曾經試過很想放棄一切
[00:18:13.000 --> 00:18:16.000]  我就立刻去奉獻做傳道
[00:18:16.000 --> 00:18:18.000]  因為我當時看了一本書
[00:18:18.000 --> 00:18:21.000]  它講到當時的年輕人
[00:18:21.000 --> 00:18:23.000]  他為著毛澤東
[00:18:23.000 --> 00:18:25.000]  他說我要去拋頭顱灑熱血
[00:18:25.000 --> 00:18:27.000]  我覺得他假的
[00:18:27.000 --> 00:18:28.000]  只是人來的
[00:18:28.000 --> 00:18:30.000]  為什麼他都可以這樣呢
[00:18:30.000 --> 00:18:32.000]  我說我信的那個才是真的
[00:18:32.000 --> 00:18:34.000]  才是最厲害的
[00:18:34.000 --> 00:18:37.000]  我豈不是更加應該去拋頭顱灑熱血
[00:18:37.000 --> 00:18:40.000]  所以當時我突然間覺得
[00:18:40.000 --> 00:18:42.000]  我應該要去奉獻
[00:18:42.000 --> 00:18:44.000]  所以我當時就找傳道人講
[00:18:44.000 --> 00:18:46.000]  當然神的時間有祂的時間
[00:18:46.000 --> 00:18:48.000]  不是按我的時間表
[00:18:48.000 --> 00:18:52.000]  但我覺得這個我們要毀身基督的心
[00:18:52.000 --> 00:18:57.000]  是值得我們自己嘗嘗的去思想
[00:18:57.000 --> 00:18:58.000]  第二
[00:18:58.000 --> 00:19:02.000]  我們要發揮恩賜擴張我們的境界
[00:19:02.000 --> 00:19:06.000]  我們中國唐代詩人李白有句詩句
[00:19:06.000 --> 00:19:08.000]  我相信大家都知道
[00:19:08.000 --> 00:19:10.000]  天生我才必有用
[00:19:10.000 --> 00:19:11.000]  你不單止有才
[00:19:11.000 --> 00:19:13.000]  聖經告訴我們
[00:19:13.000 --> 00:19:14.000]  我們每一個人
[00:19:14.000 --> 00:19:16.000]  每一個信主的人
[00:19:16.000 --> 00:19:20.000]  你都從神領受了恩賜
[00:19:20.000 --> 00:19:23.000]  如果你的恩賜不加以發揮運用的時候
[00:19:23.000 --> 00:19:25.000]  就會逐漸萎縮
[00:19:25.000 --> 00:19:28.000]  就好像耶穌基督在馬太福音25章
[00:19:28.000 --> 00:19:31.000]  他用才幹的比喻都講過
[00:19:31.000 --> 00:19:34.000]  他說神會按著我們的能力
[00:19:34.000 --> 00:19:37.000]  賜給我們有時間、才能、恩賜
[00:19:37.000 --> 00:19:39.000]  和其他的資源
[00:19:39.000 --> 00:19:42.000]  祂期望我們能夠有智慧地去投資
[00:19:42.000 --> 00:19:44.000]  直到祂回來
[00:19:44.000 --> 00:19:46.000]  我們有責任好好地運用
[00:19:46.000 --> 00:19:48.000]  神所賜給我們的一切
[00:19:48.000 --> 00:19:51.000]  問題不在於我們擁有多少
[00:19:51.000 --> 00:19:53.000]  但卻在於我們怎樣運用
[00:19:53.000 --> 00:19:57.000]  我們所擁有的恩賜
[00:19:57.000 --> 00:19:59.000]  當你好好地運用
[00:19:59.000 --> 00:20:02.000]  神所賜給你的恩賜的時候
[00:20:02.000 --> 00:20:06.000]  我相信你的境界也會擴張
[00:20:06.000 --> 00:20:08.000]  我自己也曾經分享過
[00:20:08.000 --> 00:20:10.000]  偉雄也分享過
[00:20:10.000 --> 00:20:12.000]  我們的分享也類同
[00:20:12.000 --> 00:20:15.000]  其實我和偉雄都不是領事的人
[00:20:15.000 --> 00:20:17.000]  我本身很喜歡唱歌
[00:20:17.000 --> 00:20:21.000]  但以前我從來不敢在別人面前唱歌
[00:20:21.000 --> 00:20:24.000]  但現在你經常看到我站在台上要帶領事
[00:20:24.000 --> 00:20:26.000]  是迫於無奈的
[00:20:26.000 --> 00:20:29.000]  其實因為我們沒有人
[00:20:29.000 --> 00:20:33.000]  有需要我們唯有硬著頭皮去唱
[00:20:33.000 --> 00:20:35.000]  但我又發覺
[00:20:35.000 --> 00:20:38.000]  好像神也幫助我唱得多
[00:20:38.000 --> 00:20:40.000]  演技也好一點
[00:20:40.000 --> 00:20:42.000]  至少沒有人說你唱得很難聽
[00:20:42.000 --> 00:20:44.000]  你下來吧,讓我上台
[00:20:44.000 --> 00:20:45.000]  我現在還沒有找到
[00:20:45.000 --> 00:20:47.000]  我很希望有人可以這樣
[00:20:47.000 --> 00:20:50.000]  我相信神也在擴張我的境界
[00:20:50.000 --> 00:20:53.000]  我發覺我自己也慢慢接受自己
[00:20:53.000 --> 00:20:55.000]  可以唱一下
[00:20:55.000 --> 00:20:58.000]  我相信你們每一個人
[00:20:58.000 --> 00:21:00.000]  都有很多恩賜
[00:21:00.000 --> 00:21:01.000]  可能你們還沒有發掘
[00:21:01.000 --> 00:21:03.000]  我相信當中有很多
[00:21:03.000 --> 00:21:05.000]  比我和偉雄都唱得好
[00:21:05.000 --> 00:21:07.000]  其實神正在等待你們
[00:21:07.000 --> 00:21:12.000]  突然間忘了說到哪裏
[00:21:12.000 --> 00:21:14.000]  等著你們
[00:21:14.000 --> 00:21:16.000]  等著你們是嗎
[00:21:16.000 --> 00:21:19.000]  第三個反思就是
[00:21:19.000 --> 00:21:21.000]  我們要配搭恩賜
[00:21:21.000 --> 00:21:23.000]  一起建立神的家
[00:21:23.000 --> 00:21:25.000]  既然我們每一個人
[00:21:25.000 --> 00:21:28.000]  都有你的功用
[00:21:28.000 --> 00:21:30.000]  有你的恩賜
[00:21:30.000 --> 00:21:32.000]  我們每一個肢體就要活動起來
[00:21:32.000 --> 00:21:34.000]  就好像你做運動的時候
[00:21:34.000 --> 00:21:35.000]  你全身都在動
[00:21:35.000 --> 00:21:37.000]  以致你整個身體就建立起來
[00:21:37.000 --> 00:21:39.000]  會成長
[00:21:39.000 --> 00:21:40.000]  教會也一樣
[00:21:40.000 --> 00:21:42.000]  如果教會只有一兩個
[00:21:42.000 --> 00:21:44.000]  很有恩賜的人
[00:21:44.000 --> 00:21:46.000]  在這裏死做爛做
[00:21:46.000 --> 00:21:48.000]  其他的人就坐在這裏
[00:21:48.000 --> 00:21:50.000]  來享受屬靈的供應的話
[00:21:50.000 --> 00:21:53.000]  這樣其實也不是一間健康的教會
[00:21:53.000 --> 00:21:57.000]  這間教會仍然還在建立
[00:21:57.000 --> 00:21:59.000]  教會的建造
[00:21:59.000 --> 00:22:01.000]  必須是全民皆兵
[00:22:01.000 --> 00:22:03.000]  大家各就各位
[00:22:03.000 --> 00:22:06.000]  貢獻我們每一個人那份恩賜
[00:22:06.000 --> 00:22:09.000]  彼此配搭來服侍神
[00:22:09.000 --> 00:22:12.000]  彼得前書有一句說話
[00:22:12.000 --> 00:22:13.000]  我們一起讀
[00:22:13.000 --> 00:22:17.000]  你們要作神各樣恩賜的好管家
[00:22:17.000 --> 00:22:20.000]  各人照著所領受的恩賜
[00:22:20.000 --> 00:22:22.000]  彼此服侍
[00:22:22.000 --> 00:22:23.000]  過去一年
