
[00:00:00.000 --> 00:00:04.820]  各位弟兄姊妹 朋友們早安
[00:05:45.920 --> 00:05:46.820]  收集眼淚的
[00:05:46.820 --> 00:05:47.820]  讓它傳下去
[00:05:47.820 --> 00:05:50.320]  最後再跟著一起葬下去
[00:05:50.320 --> 00:05:52.820]  因為他們向神紀念
[00:05:52.820 --> 00:05:55.420]  你流的每一滴眼淚
[00:05:55.420 --> 00:05:56.920]  都要紀念
[00:05:56.920 --> 00:05:58.020]  Hallelujah
[00:05:58.020 --> 00:05:59.820]  劉牧師用一到四節
[00:05:59.820 --> 00:06:02.120]  他說了主的舉手何等可愛
[00:06:02.120 --> 00:06:03.120]  不是嗎
[00:06:03.120 --> 00:06:05.220]  我要用五到十二節
[00:06:05.220 --> 00:06:07.120]  來把它講完
[00:06:07.120 --> 00:06:08.620]  我們會看到
[00:06:08.620 --> 00:06:11.520]  這個作者他整篇詩篇
[00:06:11.520 --> 00:06:13.720]  他用一個心情
[00:06:13.720 --> 00:06:16.520]  就是說他不能夠去敬拜神
[00:06:16.520 --> 00:06:18.720]  但是他就非常渴望
[00:06:18.720 --> 00:06:20.020]  要來敬拜神
[00:06:20.020 --> 00:06:21.020]  那個心態
[00:06:21.020 --> 00:06:22.420]  為什麼
[00:06:22.420 --> 00:06:23.920]  可能是因為戰亂
[00:06:23.920 --> 00:06:27.320]  可能是因為分離了
[00:06:27.320 --> 00:06:29.520]  可能是因為被擄去了
[00:06:29.520 --> 00:06:31.020]  可能是因為生病了
[00:06:31.020 --> 00:06:33.220]  可能是因為不方便
[00:06:33.220 --> 00:06:35.120]  獲得其他的原因
[00:06:35.120 --> 00:06:37.920]  而離開了耶路撒冷
[00:06:37.920 --> 00:06:40.820]  但是他就一心的嚮往
[00:06:40.820 --> 00:06:42.920]  他就非常的羨慕
[00:06:42.920 --> 00:06:46.820]  甚至於說麻雀 燕子
[00:06:46.820 --> 00:06:48.720]  都能夠找到他們的房屋
[00:06:48.720 --> 00:06:50.520]  都能夠在那裡蓋窩
[00:06:50.520 --> 00:06:53.220]  養他們自己的家
[00:06:53.220 --> 00:06:57.420]  你知道神用麻雀跟燕子
[00:06:57.420 --> 00:06:59.420]  令我感觸良多
[00:06:59.420 --> 00:07:01.320]  我常常喜歡講說
[00:07:01.320 --> 00:07:02.620]  在神的家中
[00:07:02.620 --> 00:07:05.320]  有金氣 銀氣 木氣 瓦氣 還有大氣
[00:07:05.320 --> 00:07:06.120]  不是嗎
[00:07:06.120 --> 00:07:09.320]  但是你仔細想想看
[00:07:09.320 --> 00:07:12.820]  他講是燕子跟麻雀
[00:07:12.820 --> 00:07:14.820]  這兩種鳥
[00:07:14.820 --> 00:07:17.420]  麻雀你看牠飛過去
[00:07:17.420 --> 00:07:18.420]  飛半天
[00:07:18.420 --> 00:07:19.820]  飛不了多遠
[00:07:19.820 --> 00:07:21.020]  你知道嗎
[00:07:21.020 --> 00:07:23.720]  因為麻雀牠不是猴鳥
[00:07:23.720 --> 00:07:27.020]  牠不是那種能夠遷徙的
[00:07:27.020 --> 00:07:28.820]  牠不能夠飛得遠的
[00:07:28.820 --> 00:07:30.720]  甚至於麻雀跟燕子
[00:07:30.720 --> 00:07:33.520]  當牠碰到老鷹的時候
[00:07:33.520 --> 00:07:34.820]  死定
[00:07:34.820 --> 00:07:35.920]  是不是
[00:07:35.920 --> 00:07:38.820]  所以神專門看顧
[00:07:38.820 --> 00:07:40.620]  這樣弱小的
[00:07:40.620 --> 00:07:43.120]  神專門眷顧
[00:07:43.120 --> 00:07:45.020]  眷顧我的牆角
[00:07:45.020 --> 00:07:46.020]  哈雷勒亞
[00:07:46.020 --> 00:07:47.020]  感謝神
[00:07:47.020 --> 00:07:47.820]  讚美神
[00:07:47.820 --> 00:07:49.020]  我有的時候講說
[00:07:49.020 --> 00:07:52.520]  您看祭壇上面祭的是什麼
[00:07:52.520 --> 00:07:56.220]  從來沒有祭獅虎熊豹
[00:07:56.220 --> 00:07:57.220]  對不對
[00:07:57.220 --> 00:07:59.020]  那個強盜有力的
[00:07:59.020 --> 00:08:00.420]  祭壇上面不祭他們
[00:08:00.420 --> 00:08:01.920]  祭的都是怎麼樣
[00:08:01.920 --> 00:08:04.120]  羔羊牛犢
[00:08:04.120 --> 00:08:06.920]  那最微小 最微不足道
[00:08:06.920 --> 00:08:08.520]  所以我們來到神的面前
[00:08:08.520 --> 00:08:11.720]  我們獻上身體當作活祭是神所喜悅的
[00:08:11.720 --> 00:08:15.320]  是純粹善良可喜悅的質疑是神的
[00:08:15.320 --> 00:08:18.320]  所以我們不要小看著自己
[00:08:18.320 --> 00:08:22.320]  雖然我們要很驕傲地說我們很謙卑
[00:08:22.320 --> 00:08:27.020]  但是我們要真正謙卑來到神的面前
[00:08:27.020 --> 00:08:31.020]  但是我們不要小看我們自己
[00:08:31.020 --> 00:08:34.120]  啊 神的居所是何等的可慕
[00:08:34.120 --> 00:08:37.320]  我們今天可以隨時隨地來敬拜讚美
[00:08:37.320 --> 00:08:41.320]  這個整個店都是開放
[00:08:41.320 --> 00:08:44.620]  上個禮拜我的感觸真的良多
[00:08:44.620 --> 00:08:46.920]  我上個禮拜在這邊做一大堆的事情
[00:08:46.920 --> 00:08:48.920]  搬椅子弄這個插這個弄這個
[00:08:48.920 --> 00:08:50.820]  我們地球前面也有許多華人
[00:08:50.820 --> 00:08:53.420]  許多新人來的
[00:08:53.420 --> 00:08:56.320]  就陸陸續續有人來
[00:08:56.320 --> 00:08:57.720]  就路過就進來
[00:08:57.720 --> 00:08:59.120]  就跟我們來打招呼了
[00:08:59.120 --> 00:09:00.320]  韓伯伯也來過了
[00:09:00.320 --> 00:09:03.220]  呂伯伯也來過了
[00:09:03.220 --> 00:09:05.120]  我說感謝神讚美神
[00:09:05.120 --> 00:09:08.120]  我們這裡陸陸續續走走來來的
[00:09:08.120 --> 00:09:09.620]  都有很多
[00:09:09.620 --> 00:09:11.920]  但是希望不要有騙錢的來
[00:09:11.920 --> 00:09:13.920]  因為我真的是知道他騙錢
[00:09:13.920 --> 00:09:15.320]  我還是會給他錢的
[00:09:15.320 --> 00:09:17.320]  我以前在那個拉斯維加斯
[00:09:17.320 --> 00:09:19.420]  在那邊拜的時候
[00:09:19.420 --> 00:09:22.020]  一而再再而三被人家騙錢
[00:09:22.020 --> 00:09:23.520]  跑到教會來木薩
[00:09:23.520 --> 00:09:24.820]  我很想來你們教會
[00:09:24.820 --> 00:09:25.920]  我今天路過這邊
[00:09:25.920 --> 00:09:27.420]  但是我的油用完了
[00:09:27.420 --> 00:09:29.020]  你可不可以借我個幾十塊錢
[00:09:29.020 --> 00:09:30.920]  我加滿油我禮拜天來還你
[00:09:30.920 --> 00:09:33.920]  sure 耶穌愛你我也愛你
[00:09:33.920 --> 00:09:35.820]  我就知道他不會回來
[00:09:35.820 --> 00:09:37.420]  但是沒有關係
[00:09:37.420 --> 00:09:42.220]  因為神他愛每一個有需要的人
[00:09:42.220 --> 00:09:46.420]  神讓我能夠有幾十塊錢的富裕
[00:09:46.420 --> 00:09:48.020]  可以跟人家分享
[00:09:48.020 --> 00:09:51.320]  甚至跟他說耶穌愛你我也愛你
[00:09:51.320 --> 00:09:52.520]  我們在這個地方
[00:09:52.520 --> 00:09:54.420]  神要用我們每一位
[00:09:54.420 --> 00:09:56.920]  不要小看我們自己
[00:09:56.920 --> 00:09:59.920]  我看著張礦在那邊笑
[00:09:59.920 --> 00:10:01.820]  我看著范媽媽也在笑
[00:10:01.820 --> 00:10:04.520]  真的神要用你啊 你說我什麼都不會
[00:10:04.520 --> 00:10:05.620]  你會禱告嗎
[00:10:05.620 --> 00:10:06.920]  好的了讚美神
[00:10:06.920 --> 00:10:09.220]  所以我們來了神的面前
[00:10:09.220 --> 00:10:10.220]  再一次
[00:10:10.220 --> 00:10:12.920]  要如詩篇一百篇所說的
[00:10:12.920 --> 00:10:15.320]  我們要稱謝進入他的門
[00:10:15.320 --> 00:10:17.420]  讚美進入他的院
[00:10:17.420 --> 00:10:18.620]  當感謝他
[00:10:18.620 --> 00:10:20.420]  稱頌他的名
[00:10:20.420 --> 00:10:24.020]  詩篇八十四篇在聖經上面註解叫做讚美詩
[00:10:24.020 --> 00:10:26.720]  如同詩篇一百四十篇到一百五十篇
[00:10:26.720 --> 00:10:28.720]  它都是你們要讚美耶和華
[00:10:28.720 --> 00:10:32.020]  用大聲的搏讚美他等等
[00:10:32.020 --> 00:10:33.820]  我們講說萬鈞之耶和華
[00:10:33.820 --> 00:10:36.220]  還有耶和華等等
[00:10:36.220 --> 00:10:39.620]  他用了好幾個神很特殊的名字
[00:10:39.620 --> 00:10:40.520]  你知道嗎
[00:10:40.520 --> 00:10:43.520]  我上次有分享過耶和華的名不是嗎
[00:10:43.520 --> 00:10:46.720]  萬鈞之耶和華就Jahovah Shabbat
[00:10:46.720 --> 00:10:48.620]  這是神特殊的名字
[00:10:48.620 --> 00:10:50.920]  就好像Jahovah Enoch
[00:10:50.920 --> 00:10:52.620]  Jahovah Lava
[00:10:52.620 --> 00:10:54.220]  Jahovah Shalom
[00:10:54.220 --> 00:10:57.620]  平安的神萬鈞之耶和華
[00:10:57.620 --> 00:11:01.120]  就好像我們誰敢叫名臣主的名字
[00:11:01.120 --> 00:11:03.020]  只知道他叫名臣主
[00:11:03.020 --> 00:11:05.820]  久了久了都忘記他叫什麼名字
[00:11:05.820 --> 00:11:07.020]  猶太人也是一樣
[00:11:07.020 --> 00:11:08.920]  沒有人敢直呼神的名
[00:11:08.920 --> 00:11:11.620]  因為聖經有講不可忘稱他的名
[00:11:11.620 --> 00:11:12.220]  不是嗎
[00:11:12.220 --> 00:11:13.820]  雖然有不同的意思
[00:11:13.820 --> 00:11:17.420]  所以他們叫神就叫成YHWH
[00:11:17.420 --> 00:11:19.020]  沒有母音
[00:11:19.020 --> 00:11:20.620]  I-U-A-O是母音
[00:11:20.620 --> 00:11:22.220]  把母音拿掉了
[00:11:22.220 --> 00:11:23.820]  所以叫什麼
[00:11:23.820 --> 00:11:24.620]  Don't know
[00:11:24.620 --> 00:11:26.320]  後來人家加上去
[00:11:26.320 --> 00:11:29.520]  就變成了Y-A-H-O-W-A-H
[00:11:29.520 --> 00:11:30.820]  Yahovah
[00:11:30.820 --> 00:11:34.520]  就變成今天J-E-H-O-V-A-H
[00:11:34.520 --> 00:11:35.520]  Jahovah
[00:11:35.520 --> 00:11:36.420]  Hallelujah
[00:11:36.420 --> 00:11:38.220]  這是神的名字
[00:11:38.220 --> 00:11:40.120]  萬鈞之耶和華
[00:11:40.120 --> 00:11:43.520]  祂是昔在 今在 永在的神
[00:11:43.520 --> 00:11:47.720]  祂的居所要成為祂聖殿所在
[00:11:47.720 --> 00:11:48.720]  Hallelujah
[00:11:48.720 --> 00:11:49.220]  是的
[00:11:49.220 --> 00:11:50.720]  感謝神 讚美神
[00:11:50.720 --> 00:11:53.920]  這個居所不只是可愛
[00:11:53.920 --> 00:11:57.120]  祂對你講述了有三個福氣
[00:11:57.120 --> 00:11:58.120]  有沒有
[00:11:58.120 --> 00:12:00.820]  祂說心中嚮往喜安大道的人
[00:12:00.820 --> 00:12:02.520]  這為有福
[00:12:02.520 --> 00:12:03.820]  Hallelujah
[00:12:03.820 --> 00:12:06.920]  住在你殿中的便為有福
[00:12:06.920 --> 00:12:08.120]  所以有的時候
[00:12:08.120 --> 00:12:10.320]  我在那邊做事做累了
[00:12:10.320 --> 00:12:12.420]  我就跑到禱告室裡面
[00:12:12.420 --> 00:12:15.820]  半禱告 半打盹
[00:12:15.820 --> 00:12:17.320]  好有福氣
[00:12:17.320 --> 00:12:18.720]  住在耶和華殿中
[00:12:18.720 --> 00:12:20.220]  聖經還有一個地方講
[00:12:20.220 --> 00:12:22.220]  路加福音說什麼
[00:12:22.220 --> 00:12:24.220]  在神國吃飯的有福
[00:12:24.220 --> 00:12:25.720]  我們住在神的國裡面
[00:12:25.720 --> 00:12:28.020]  還在神的國裡面吃飯
[00:12:28.020 --> 00:12:29.420]  太棒
[00:12:29.420 --> 00:12:30.820]  都不會消化不良
[00:12:30.820 --> 00:12:32.620]  都不會睡眠不足
[00:12:32.620 --> 00:12:34.320]  太棒
[00:12:34.320 --> 00:12:36.220]  祂說可拉厚衣的詩
[00:12:36.220 --> 00:12:38.720]  教育領導用加特的樂器
[00:12:38.720 --> 00:12:39.720]  可拉是什麼人
[00:12:39.720 --> 00:12:41.120]  可拉是割蝦的子孫
[00:12:41.120 --> 00:12:42.420]  是立位族的人
[00:12:42.420 --> 00:12:45.120]  他們的族都是專門用來祭祀聖殿
[00:12:45.120 --> 00:12:46.520]  他們是很好的歌喉
[00:12:46.520 --> 00:12:48.520]  都是在師班唱歌的
[00:12:48.520 --> 00:12:50.420]  都是在聖殿唱詩歌的
[00:12:50.420 --> 00:12:52.220]  各位記得在舊約的時候
[00:12:52.220 --> 00:12:54.220]  可拉黨有一次叛變嗎
[00:12:54.220 --> 00:12:56.520]  但是神仍然顧念他們
[00:12:56.520 --> 00:12:58.520]  神仍然使用他們
[00:12:58.520 --> 00:13:00.620]  領導就是師班的班長
[00:13:00.620 --> 00:13:02.720]  教育領導譜成歌唱的
[00:13:02.720 --> 00:13:03.920]  用加特的樂器
[00:13:03.920 --> 00:13:06.920]  加特的樂器是弦琴
[00:13:06.920 --> 00:13:10.220]  我們要再一次來向永生神
[00:13:10.220 --> 00:13:12.320]  Elohim神
[00:13:12.320 --> 00:13:15.620]  來向祂呼籲或者說歡呼
[00:13:15.620 --> 00:13:17.820]  祂是我的神 我的王
[00:13:17.820 --> 00:13:18.520]  是的
[00:13:18.520 --> 00:13:20.920]  住在祂殿中的便為有福
[00:13:20.920 --> 00:13:22.820]  他們仍要讚美你
[00:13:22.820 --> 00:13:23.920]  希拉
[00:13:23.920 --> 00:13:26.620]  希拉這個地方總共有三個希拉
[00:13:26.620 --> 00:13:27.620]  每一次希拉
[00:13:27.620 --> 00:13:30.120]  意思一個轉折點一個停頓
[00:13:30.120 --> 00:13:31.720]  要從一個高峰
[00:13:31.720 --> 00:13:33.820]  要進入到下一個高峰的時候
[00:13:33.820 --> 00:13:35.620]  要準備跳下去
[00:13:35.620 --> 00:13:36.720]  靠祢有力量
[00:13:36.720 --> 00:13:38.320]  心中往喜安大道的人
[00:13:38.320 --> 00:13:39.720]  這為有福
[00:13:39.720 --> 00:13:42.020]  所以我們在神的殿中是有福
[00:13:42.020 --> 00:13:44.320]  所以今天我們每一位坐在這裡
[00:13:44.320 --> 00:13:45.520]  在神的殿中
[00:13:45.520 --> 00:13:47.220]  你都有福了
[00:13:47.220 --> 00:13:49.620]  而且福上加福
[00:13:49.620 --> 00:13:50.720]  第二個福
[00:13:50.720 --> 00:13:53.620]  你心中嚮往喜安大道的
[00:13:53.620 --> 00:13:55.320]  或許你不能來
[00:13:55.320 --> 00:13:57.820]  今天早上我還特別在跟七媽媽講說
[00:13:57.820 --> 00:14:03.220]  你有參加明年的全年讀心計畫嗎
[00:14:03.220 --> 00:14:04.420]  有
[00:14:04.420 --> 00:14:05.520]  給她一張表
[00:14:05.520 --> 00:14:07.220]  那麼就照著
[00:14:07.220 --> 00:14:09.620]  今天要讀什麼明天要讀什麼
[00:14:09.620 --> 00:14:12.420]  她說我們明年要開始用天國護照
[00:14:12.420 --> 00:14:13.520]  我說是的
[00:14:13.520 --> 00:14:15.520]  天國護照上面有出席率嗎
[00:14:15.520 --> 00:14:16.520]  我說是的
[00:14:16.520 --> 00:14:18.820]  那麼如果回台灣怎麼辦呢
[00:14:18.820 --> 00:14:20.320]  我說沒有關係
[00:14:20.320 --> 00:14:24.220]  你只要我們是君子之約
[00:14:24.220 --> 00:14:29.120]  我們是姐妹弟兄之約
[00:14:29.120 --> 00:14:31.120]  天國之約
[00:14:31.120 --> 00:14:32.920]  你只要上網
[00:14:32.920 --> 00:14:34.720]  你在台灣你上網
[00:14:34.720 --> 00:14:38.520]  聽那個禮拜天的教會的講台
[00:14:38.520 --> 00:14:40.320]  我就算你有出席
[00:14:40.320 --> 00:14:42.120]  好不好
[00:14:42.120 --> 00:14:43.320]  我就算你有出席
[00:14:43.320 --> 00:14:44.920]  我們就全年的出席率
[00:14:44.920 --> 00:14:46.320]  你自己就勾起來
[00:14:46.320 --> 00:14:49.520]  我們是天國之約
[00:14:49.520 --> 00:14:50.520]  感謝神
[00:14:50.520 --> 00:14:52.320]  所以我們有福了
[00:14:52.320 --> 00:14:54.320]  你雖然不能夠來到教會裡面
[00:14:54.320 --> 00:14:57.020]  但是你有福了
[00:14:57.020 --> 00:15:00.220]  因為你心中嚮往喜安大道
[00:15:00.220 --> 00:15:02.420]  喜安我們常常是講什麼
[00:15:02.420 --> 00:15:03.320]  就是教會
[00:15:03.320 --> 00:15:04.320]  所以有喜安堂
[00:15:04.320 --> 00:15:06.420]  有喜安山教會等等
[00:15:06.420 --> 00:15:07.820]  Daughter of Zion
[00:15:07.820 --> 00:15:09.220]  喜安的兒女
[00:15:09.220 --> 00:15:11.320]  你們要拿起tambourine
[00:15:11.320 --> 00:15:12.420]  就是鈴鼓
[00:15:12.420 --> 00:15:14.720]  到街上去跳舞要歌唱
[00:15:14.720 --> 00:15:19.020]  因為那萬王之王已經來了
