
[00:00:00.000 --> 00:00:10.000]  主持人:早晨,主持人朋友,今天我們會繼續從提摩太前書第三章開始,繼續看神的話語
[00:07:16.000 --> 00:07:20.000]  已經是神在你面前被饒恕、被赦免、被救贖了
[00:07:20.000 --> 00:07:23.000]  這些事情是天上的天使看見
[00:07:23.000 --> 00:07:25.000]  這個福音是傳給外邦人
[00:07:25.000 --> 00:07:28.000]  不只是在猶太人的社區當中
[00:07:28.000 --> 00:07:33.000]  我們這幫外邦人、非猶太人都能夠見到這個事實
[00:07:33.000 --> 00:07:36.000]  當你看到這幾節的經文當中
[00:07:36.000 --> 00:07:38.000]  看回他的文法上面
[00:07:38.000 --> 00:07:41.000]  他用的文法、他的語氣、他的事態
[00:07:41.000 --> 00:07:43.000]  是一個事實來的
[00:07:43.000 --> 00:07:46.000]  他告訴我,這是一個事實
[00:07:46.000 --> 00:07:53.000]  他和眾人都信服他,他自己都被戰勝了死亡、戰勝了罪
[00:07:53.000 --> 00:07:56.000]  被截到他神的榮耀當中
[00:07:56.000 --> 00:08:02.000]  所以這個基督介紹基督的神學思想也好
[00:08:02.000 --> 00:08:04.000]  這個真理也好
[00:08:04.000 --> 00:08:07.000]  我們要抓緊這個真理
[00:08:07.000 --> 00:08:11.000]  在第四章第一節繼續看下去的時候說
[00:08:11.000 --> 00:08:16.000]  但是當中提摩太面對了一個困難
[00:08:16.000 --> 00:08:18.000]  我們上兩次的主日都知道
[00:08:18.000 --> 00:08:22.000]  伊弗所教會裡面有一些異端的學說出來
[00:08:22.000 --> 00:08:24.000]  教一些假的道理
[00:08:24.000 --> 00:08:30.000]  他們假的道理當中有其他有違背真理的教導
[00:08:30.000 --> 00:08:33.000]  還有一些禁慾主義出來
[00:08:33.000 --> 00:08:36.000]  叫你們千萬提醒提摩太
[00:08:36.000 --> 00:08:41.000]  你不要被這些假的教導、不尊重神、ungodly的東西
[00:08:41.000 --> 00:08:46.000]  有些假的違背良心
[00:08:46.000 --> 00:08:50.000]  又沒有這個道德的觀念被影響到
[00:08:50.000 --> 00:08:52.000]  因為那些禁慾主義的人
[00:08:52.000 --> 00:08:55.000]  你們千萬要聖潔
[00:08:55.000 --> 00:08:57.000]  不要嫁、不要娶
[00:08:57.000 --> 00:08:59.000]  有些食物就千萬不要吃
[00:08:59.000 --> 00:09:02.000]  這些當時是影響到伊弗所教會
[00:09:02.000 --> 00:09:03.000]  我們剛才所提到
[00:09:03.000 --> 00:09:06.000]  現代的教會都有受到影響
[00:09:06.000 --> 00:09:08.000]  例如生技運動
[00:09:08.000 --> 00:09:10.000]  所以我們要搞清楚
[00:09:10.000 --> 00:09:12.000]  我們要明白真道
[00:09:12.000 --> 00:09:14.000]  哪些是真的、哪些是假的
[00:09:14.000 --> 00:09:17.000]  我們要搞清楚世間坊間的學說
[00:09:17.000 --> 00:09:19.000]  是不要去領受這些
[00:09:19.000 --> 00:09:20.000]  要搞清楚
[00:09:20.000 --> 00:09:22.000]  還有說到食物
[00:09:22.000 --> 00:09:24.000]  既然是神所做的
[00:09:24.000 --> 00:09:26.000]  我們祈禱感謝神
[00:09:26.000 --> 00:09:28.000]  這樣就可以領受
[00:09:28.000 --> 00:09:33.000]  不需要說這些食物不乾淨不性
[00:09:33.000 --> 00:09:35.000]  這裡提到就是說
[00:09:35.000 --> 00:09:37.000]  搞清楚我們的主耶穌基督
[00:09:37.000 --> 00:09:40.000]  就是我們的救主
[00:09:40.000 --> 00:09:44.000]  這個就是我們所敬虔的對象
[00:09:44.000 --> 00:09:47.000]  我們千萬不要忘記這件事情
[00:09:47.000 --> 00:09:50.000]  我們在教會裡面做領袖的
[00:09:50.000 --> 00:09:51.000]  這個是我們的責任
[00:09:51.000 --> 00:09:53.000]  無論是主要學老師、長老
[00:09:53.000 --> 00:09:58.000]  或者是執事
[00:09:58.000 --> 00:10:02.000]  我們看到歸向獨一的救主
[00:10:02.000 --> 00:10:04.000]  我們怎樣去回應呢
[00:10:04.000 --> 00:10:07.000]  我們明明知道這是獨一的救主
[00:10:07.000 --> 00:10:09.000]  但是世間坊間有很多的學說
[00:10:09.000 --> 00:10:11.000]  怎樣去發揮我們個人的潛能
[00:10:11.000 --> 00:10:14.000]  就可以搞定了
[00:10:14.000 --> 00:10:17.000]  我們當然要在神的話語裡紮根
[00:10:17.000 --> 00:10:19.000]  沒辦法了 是這樣
[00:10:19.000 --> 00:10:21.000]  我們怎樣分真和假
[00:10:21.000 --> 00:10:23.000]  就要知道什麼是真
[00:10:23.000 --> 00:10:27.000]  我們就從聖經裡面紮根
[00:10:27.000 --> 00:10:29.000]  去認識上帝、神
[00:10:29.000 --> 00:10:31.000]  以及什麼是真理
[00:10:31.000 --> 00:10:32.000]  求神幫助我們
[00:10:32.000 --> 00:10:34.000]  因為我們當中都有一群
[00:10:34.000 --> 00:10:35.000]  微信主的朋友
[00:10:35.000 --> 00:10:37.000]  我們只有藉著行節去禱告
[00:10:37.000 --> 00:10:40.000]  我們做老師的
[00:10:40.000 --> 00:10:43.000]  做執事的
[00:10:43.000 --> 00:10:44.000]  做傳道的
[00:10:44.000 --> 00:10:47.000]  我們在分享神的話語教導的時候
[00:10:47.000 --> 00:10:49.000]  我們只有藉著禱告
[00:10:49.000 --> 00:10:50.000]  求神憐憫他們
[00:10:50.000 --> 00:10:52.000]  有一天他們能夠聽得明白
[00:10:52.000 --> 00:10:54.000]  明白揀選了主耶穌基督
[00:10:54.000 --> 00:10:57.000]  真是他們唯一的救主
[00:10:57.000 --> 00:11:00.000]  我們是為此而在為這件事情禱告
[00:11:00.000 --> 00:11:03.000]  我鼓勵大家在暑假的時候
[00:11:03.000 --> 00:11:04.000]  不要疏散
[00:11:04.000 --> 00:11:06.000]  我們依然有主一學
[00:11:06.000 --> 00:11:07.000]  我們主一學
[00:11:07.000 --> 00:11:10.000]  我會有段時間給主一學老師休息一下
[00:11:10.000 --> 00:11:12.000]  我會帶一班主一學
[00:11:12.000 --> 00:11:16.000]  我們從聖地猶
[00:11:16.000 --> 00:11:18.000]  去認識主耶穌基督的生平
[00:11:18.000 --> 00:11:21.000]  究竟主耶穌基督的生平是怎樣一回事
[00:11:21.000 --> 00:11:24.000]  我期望大家在七月和八月當中
[00:11:24.000 --> 00:11:26.000]  能夠一同去參加
[00:11:26.000 --> 00:11:29.000]  我們繼續看經文當中
[00:11:29.000 --> 00:11:32.000]  從第七節到第十一節的時候
[00:11:32.000 --> 00:11:34.000]  我們看到原來
[00:11:34.000 --> 00:11:38.000]  我們當中有一個永恆的應許
[00:11:38.000 --> 00:11:42.000]  我們千萬不要搞錯
[00:11:42.000 --> 00:11:45.000]  哪些是真哪些是假
[00:11:45.000 --> 00:11:48.000]  哪些是 Godly 是敬虔的事
[00:11:48.000 --> 00:11:51.000]  哪些是世俗的言語
[00:11:51.000 --> 00:11:54.000]  哪些不是 Godly 不是歸於神
[00:11:54.000 --> 00:11:56.000]  我們弄清楚哪些是
[00:11:56.000 --> 00:12:00.000]  在說其他學說
[00:12:00.000 --> 00:12:01.000]  剛才舉了一些例子
[00:12:01.000 --> 00:12:04.000]  我們在敬虔上要操練自己
[00:12:04.000 --> 00:12:05.000]  這個操練這個字
[00:12:05.000 --> 00:12:07.000]  如果看原文
[00:12:07.000 --> 00:12:09.000]  是 Gymnastic 的意思
[00:12:09.000 --> 00:12:10.000]  做體操
[00:12:10.000 --> 00:12:11.000]  做體操
[00:12:11.000 --> 00:12:13.000]  不停想起做體操的人
[00:12:13.000 --> 00:12:15.000]  都是很厲害的
[00:12:15.000 --> 00:12:17.000]  其實做體操的
[00:12:17.000 --> 00:12:19.000]  越操練身體
[00:12:19.000 --> 00:12:20.000]  但是在這裡聖經提到
[00:12:20.000 --> 00:12:22.000]  為什麼操練身體
[00:12:22.000 --> 00:12:23.000]  說益處是少的
[00:12:23.000 --> 00:12:24.000]  我自己也掌摑了
[00:12:24.000 --> 00:12:27.000]  為什麼明明做操練身體
[00:12:27.000 --> 00:12:28.000]  個個都說操練身體好
[00:12:28.000 --> 00:12:30.000]  但是他這裡說
[00:12:30.000 --> 00:12:32.000]  不是叫我們不要做
[00:12:32.000 --> 00:12:34.000]  這裡說益處就少一點
[00:12:34.000 --> 00:12:36.000]  當然有相比
[00:12:36.000 --> 00:12:38.000]  跟什麼比較
[00:12:38.000 --> 00:12:43.000]  就跟給一些敬虔的操練相比
[00:12:43.000 --> 00:12:44.000]  那敬虔操練
[00:12:44.000 --> 00:12:47.000]  跟身體的操練怎麼比較
[00:12:47.000 --> 00:12:49.000]  因為敬虔的操練
[00:12:49.000 --> 00:12:53.000]  是直到永生的時候
[00:12:53.000 --> 00:12:56.000]  我們有今生有來世
[00:12:56.000 --> 00:12:57.000]  因為我們明白到
[00:12:57.000 --> 00:12:59.000]  我們眼前所見到的
[00:12:59.000 --> 00:13:01.000]  我們所經歷的
[00:13:01.000 --> 00:13:04.000]  是一個短暫的生命
[00:13:04.000 --> 00:13:06.000]  相對神的永恆計劃的時候
[00:13:06.000 --> 00:13:08.000]  我們人生在世
[00:13:08.000 --> 00:13:09.000]  八十歲好了嗎
[00:13:09.000 --> 00:13:10.000]  九十歲 一百歲
[00:13:10.000 --> 00:13:12.000]  但是永恆的時間
[00:13:12.000 --> 00:13:15.000]  是比我們今生長得多
[00:13:15.000 --> 00:13:18.000]  到時我們神的計劃當中
[00:13:18.000 --> 00:13:19.000]  神的救恩計劃
[00:13:19.000 --> 00:13:23.000]  剛才第一段經文當中提到
[00:13:23.000 --> 00:13:26.000]  我們能夠因信稱兒
[00:13:26.000 --> 00:13:30.000]  我們又知道將來會有榮耀
[00:13:30.000 --> 00:13:31.000]  好像主耶穌基督
[00:13:31.000 --> 00:13:33.000]  去得到榮耀一樣
[00:13:33.000 --> 00:13:37.000]  那我們現在怎麼過
[00:13:37.000 --> 00:13:40.000]  我們知道過去的事情已經過去
[00:13:40.000 --> 00:13:43.000]  未來的事情我們會得到榮耀
[00:13:43.000 --> 00:13:45.000]  我們會跟主耶穌基督
[00:13:45.000 --> 00:13:46.000]  一同得到榮耀
[00:13:46.000 --> 00:13:49.000]  我們將來會有復活的身體
[00:13:49.000 --> 00:13:50.000]  復活的身體
[00:13:50.000 --> 00:13:52.000]  那就是健康的身體
[00:13:52.000 --> 00:13:54.000]  但是在這個階段
[00:13:54.000 --> 00:13:57.000]  我們就要操練敬虔
[00:13:57.000 --> 00:13:58.000]  敬虔的操練
[00:13:58.000 --> 00:14:02.000]  我們好像做運動一樣
[00:14:02.000 --> 00:14:05.000]  我們在敬虔上面要操練
[00:14:05.000 --> 00:14:06.000]  讀經 祈禱
[00:14:06.000 --> 00:14:07.000]  這個是操練
[00:14:07.000 --> 00:14:10.000]  因為我們知道永生的應許
[00:14:10.000 --> 00:14:13.000]  這個是我們的盼望
[00:14:13.000 --> 00:14:15.000]  我們奧運選手隊當中
[00:14:15.000 --> 00:14:18.000]  我們美國隊2016年
[00:14:18.000 --> 00:14:20.000]  都有個全場冠軍
[00:14:20.000 --> 00:14:21.000]  拿了金牌
[00:14:21.000 --> 00:14:23.000]  這班的運動員當中
[00:14:23.000 --> 00:14:25.000]  當中都有基督徒
[00:14:25.000 --> 00:14:29.000]  我們之後有些雜誌訪問他們
[00:14:29.000 --> 00:14:32.000]  當中的美國體操隊
[00:14:32.000 --> 00:14:35.000]  有三個基督徒
[00:14:35.000 --> 00:14:37.000]  有一個是男的 兩個是女的
[00:14:37.000 --> 00:14:39.000]  他們就分享見證
[00:14:39.000 --> 00:14:44.000]  究竟他們的基督徒生活是怎樣的呢
[00:14:44.000 --> 00:14:46.000]  其中一位Gabby Douglas
[00:14:46.000 --> 00:14:47.000]  就寫了一本書
[00:14:47.000 --> 00:14:49.000]  他當中就提醒
[00:14:49.000 --> 00:14:52.000]  他怎樣去鼓勵自己呢
[00:14:52.000 --> 00:14:55.000]  是不是所謂的身體運動
[00:14:55.000 --> 00:14:57.000]  If you think you can, you can
[00:14:57.000 --> 00:14:59.000]  或者是靠自己的力量發揮潛能
[00:14:59.000 --> 00:15:00.000]  不是
[00:15:00.000 --> 00:15:04.000]  他說是靠著那交給他力量的
[00:15:04.000 --> 00:15:06.000]  凡事都能做
[00:15:06.000 --> 00:15:07.000]  千萬不要害怕
[00:15:07.000 --> 00:15:09.000]  要有勇氣
[00:15:09.000 --> 00:15:11.000]  他一直用聖經的話語
[00:15:11.000 --> 00:15:13.000]  去鼓勵激勵自己
[00:15:13.000 --> 00:15:16.000]  怎樣去面對這個評判
[00:15:16.000 --> 00:15:19.000]  因為評判一舉手就開始做了
[00:15:19.000 --> 00:15:20.000]  很大壓力的
[00:15:20.000 --> 00:15:23.000]  你在這個訓練了多少年
[00:15:23.000 --> 00:15:25.000]  人家三四歲開始
[00:15:25.000 --> 00:15:26.000]  有很多是三四歲開始
[00:15:26.000 --> 00:15:28.000]  到他二十歲
[00:15:28.000 --> 00:15:30.000]  二十歲拿這個獎牌
[00:15:30.000 --> 00:15:31.000]  十幾年
[00:15:31.000 --> 00:15:33.000]  都不知道用了多少時間
[00:15:33.000 --> 00:15:35.000]  有很多的犧牲
[00:15:35.000 --> 00:15:37.000]  不知道可能跌斷了幾條骨
[00:15:37.000 --> 00:15:39.000]  他們那些真的做運動的
[00:15:39.000 --> 00:15:40.000]  練習的
[00:15:40.000 --> 00:15:41.000]  有時扭傷
[00:15:41.000 --> 00:15:43.000]  到這個奧運的階段
[00:15:43.000 --> 00:15:45.000]  都經過很多老苦
[00:15:45.000 --> 00:15:47.000]  但是他都是說
[00:15:47.000 --> 00:15:50.000]  他的力量是從神而來
[00:15:50.000 --> 00:15:51.000]  從主耶穌基督而來
[00:15:51.000 --> 00:15:55.000]  另一個選手叫Laurie Hernandez
[00:15:55.000 --> 00:16:00.000]  她就是第一個西班牙裔的運動員
[00:16:00.000 --> 00:16:01.000]  她就說
[00:16:01.000 --> 00:16:03.000]  她就藉著鼓勵
[00:16:03.000 --> 00:16:05.000]  因為她都是有很大壓力
[00:16:05.000 --> 00:16:08.000]  怎樣去面對這些壓力呢
[00:16:08.000 --> 00:16:10.000]  她都說藉著吐槽
[00:16:10.000 --> 00:16:12.000]  她自己有個花名
[00:16:12.000 --> 00:16:15.000]  她的花名就叫Human Emoji
[00:16:15.000 --> 00:16:16.000]  為什麼你總是可以笑
[00:16:16.000 --> 00:16:17.000]  面對這麼大的壓力
[00:16:17.000 --> 00:16:18.000]  怎樣可以
[00:16:18.000 --> 00:16:20.000]  經常都可以這麼大笑容呢
[00:16:20.000 --> 00:16:22.000]  因為藉著吐槽
[00:16:22.000 --> 00:16:26.000]  他們除了身體上的操練之外
[00:16:26.000 --> 00:16:30.000]  很明顯他們認定了主耶穌基督
[00:16:30.000 --> 00:16:31.000]  是獨一的神
[00:16:31.000 --> 00:16:34.000]  是經前操練當中的
[00:16:34.000 --> 00:16:36.000]  唯一的目標 目的
[00:16:36.000 --> 00:16:38.000]  所以他們能夠
[00:16:38.000 --> 00:16:40.000]  這兩位選手在途中
[00:16:40.000 --> 00:16:41.000]  途中
[00:16:41.000 --> 00:16:43.000]  他們能夠面對這些挑戰
[00:16:43.000 --> 00:16:46.000]  我們繼續看下去的時候
[00:16:46.000 --> 00:16:48.000]  這句話是十分可信
[00:16:48.000 --> 00:16:49.000]  是佩服的
[00:16:49.000 --> 00:16:50.000]  不是一些
[00:16:50.000 --> 00:16:52.000]  隨口講一下
[00:16:52.000 --> 00:16:53.000]  這些沒有什麼成就
[00:16:53.000 --> 00:16:55.000]  其實是很大的成就
[00:16:55.000 --> 00:16:56.000]  可以佩服
[00:16:56.000 --> 00:16:57.000]  因為我們老虎
[00:16:57.000 --> 00:16:59.000]  因為我們指望到
[00:16:59.000 --> 00:17:01.000]  這個永生的神
[00:17:01.000 --> 00:17:03.000]  這個主耶穌基督
[00:17:03.000 --> 00:17:05.000]  是萬人的救主
[00:17:05.000 --> 00:17:07.000]  是信徒的救主
[00:17:07.000 --> 00:17:08.000]  愛的天父
[00:17:08.000 --> 00:17:09.000]  我們巴庫
[00:17:09.000 --> 00:17:11.000]  已經預備了這個救恩的計劃
[00:17:11.000 --> 00:17:14.000]  給我們在座每一個
[00:17:14.000 --> 00:17:16.000]  神是多麼愛我們
[00:17:16.000 --> 00:17:17.000]  愛到一個地步
[00:17:17.000 --> 00:17:18.000]  叫他的愛
[00:17:18.000 --> 00:17:20.000]  為我們而死
[00:17:20.000 --> 00:17:21.000]  成為我們的救主
[00:17:21.000 --> 00:17:22.000]  萬人的救主
[00:17:22.000 --> 00:17:23.000]  信徒的救主
[00:17:23.000 --> 00:17:24.000]  我們只要
[00:17:24.000 --> 00:17:26.000]  願意接受這份禮物
[00:17:26.000 --> 00:17:29.000]  我們就可以得到永生
[00:17:29.000 --> 00:17:30.000]  這個神國
[00:17:30.000 --> 00:17:32.000]  這個永生的應許
[00:17:32.000 --> 00:17:33.000]  所以我們在這裡
[00:17:33.000 --> 00:17:35.000]  要再三去思想
[00:17:35.000 --> 00:17:36.000]  究竟我們
[00:17:36.000 --> 00:17:38.000]  我們怎樣去操練
[00:17:38.000 --> 00:17:40.000]  為什麼要去操練自己呢
[00:17:40.000 --> 00:17:42.000]  因為神已經預備了
[00:17:42.000 --> 00:17:50.000]  這個救恩計劃給我們
[00:17:50.000 --> 00:17:52.000]  所以他就吩咐
[00:17:52.000 --> 00:17:53.000]  提醒保羅
[00:17:53.000 --> 00:17:54.000]  提醒提摩太
[00:17:54.000 --> 00:17:56.000]  這個年輕的傳道人
[00:17:56.000 --> 00:17:57.000]  我自己也是
[00:17:57.000 --> 00:17:58.000]  我看到提摩太前書
[00:17:58.000 --> 00:17:59.000]  都有很多感動
[00:17:59.000 --> 00:18:01.000]  為什麼我們可以
[00:18:01.000 --> 00:18:02.000]  做一個傳道人
[00:18:02.000 --> 00:18:04.000]  應該去怎樣做呢
[00:18:04.000 --> 00:18:06.000]  是鼓勵人去禱告
[00:18:06.000 --> 00:18:08.000]  將這個真理去教導給人
[00:18:08.000 --> 00:18:10.000]  所以他的任務是什麼
[00:18:10.000 --> 00:18:12.000]  這些事情提摩太
[00:18:12.000 --> 00:18:14.000]  你要去吩咐
[00:18:14.000 --> 00:18:15.000]  去指令
[00:18:15.000 --> 00:18:18.000]  以及去教這些事情
[00:18:18.000 --> 00:18:20.000]  所以我看到第二點
[00:18:20.000 --> 00:18:21.000]  我們為什麼需要
[00:18:21.000 --> 00:18:23.000]  競拳的操練呢
[00:18:23.000 --> 00:18:24.000]  第一
[00:18:24.000 --> 00:18:26.000]  我們要歸向獨一的救主
[00:18:26.000 --> 00:18:27.000]  我們的主耶穌基督
[00:18:27.000 --> 00:18:28.000]  第二
[00:18:28.000 --> 00:18:29.000]  我們有個盼望
[00:18:29.000 --> 00:18:30.000]  我們指望到
[00:18:30.000 --> 00:18:31.000]  有個永恆的盼望
[00:18:31.000 --> 00:18:33.000]  我們所遇見的
[00:18:33.000 --> 00:18:35.000]  現在這個時代
[00:18:35.000 --> 00:18:36.000]  遇見的困難
[00:18:36.000 --> 00:18:37.000]  很困難的
[00:18:37.000 --> 00:18:38.000]  每個人都有困難
[00:18:38.000 --> 00:18:40.000]  但是我們的包袱主耶穌基督
[00:18:40.000 --> 00:18:41.000]  是清楚知道
[00:18:41.000 --> 00:18:43.000]  知道這些困難
[00:18:43.000 --> 00:18:45.000]  是短暫的
[00:18:45.000 --> 00:18:47.000]  是短暫的
[00:18:47.000 --> 00:18:49.000]  相對想起
[00:18:49.000 --> 00:18:50.000]  一兩年前
[00:18:50.000 --> 00:18:52.000]  我過來明州
[00:18:52.000 --> 00:18:54.000]  好像移民一樣
[00:18:54.000 --> 00:18:56.000]  有一點像孫教士的感覺
[00:18:56.000 --> 00:18:57.000]  但是
[00:18:57.000 --> 00:18:59.000]  當然跟孫教士沒得比較
[00:18:59.000 --> 00:19:00.000]  怎會跟孫教士有得比較
[00:19:00.000 --> 00:19:01.000]  我現在的生活
[00:19:01.000 --> 00:19:02.000]  但是
[00:19:02.000 --> 00:19:04.000]  這些困難是短暫的
[00:19:04.000 --> 00:19:06.000]  無論小孩的學業
[00:19:06.000 --> 00:19:08.000]  如何安排的適應
