
[00:00:00.000 --> 00:00:03.400]  這個月,三月份剛開始
[00:02:24.100 --> 00:02:26.100]  我相信你遇過耶穌的話
[00:02:26.100 --> 00:02:29.100]  你會同樣發現你自己的生命
[00:02:29.100 --> 00:02:32.100]  有很大很大的改變
[00:02:32.100 --> 00:02:37.100]  要知道我們現在心的那個主
[00:02:37.100 --> 00:02:41.100]  可能是你沒有遇見過的
[00:02:41.100 --> 00:02:44.100]  如果你相信但是還沒遇見過的
[00:02:44.100 --> 00:02:46.100]  我希望你今天你求神
[00:02:46.100 --> 00:02:48.100]  能在你的生命裡頭
[00:02:48.100 --> 00:02:50.100]  能遇見祂
[00:02:50.100 --> 00:02:53.100]  不單單是相信而已
[00:02:53.100 --> 00:02:55.100]  在這條路上
[00:02:55.100 --> 00:02:59.100]  有好幾個人遇見過耶穌
[00:02:59.100 --> 00:03:01.100]  有傻眼的人
[00:03:01.100 --> 00:03:03.100]  他的名字叫巴迪買
[00:03:03.100 --> 00:03:05.100]  他是一個貧窮
[00:03:05.100 --> 00:03:07.100]  一個逃犯的人
[00:03:07.100 --> 00:03:09.100]  當他遇見耶穌以後
[00:03:09.100 --> 00:03:11.100]  他就能夠看見
[00:03:11.100 --> 00:03:14.100]  是一個很大的改變
[00:03:14.100 --> 00:03:16.100]  除了一些很窮的人
[00:03:16.100 --> 00:03:18.100]  還有一些富有的人
[00:03:18.100 --> 00:03:23.100]  一個富有的人叫薩蓋
[00:03:23.100 --> 00:03:25.100]  叫薩蓋的
[00:03:25.100 --> 00:03:28.100]  那個人是稅吏
[00:03:28.100 --> 00:03:31.100]  那時候還沒遇見耶穌的時候
[00:03:31.100 --> 00:03:33.100]  所有人都很不喜歡他
[00:03:33.100 --> 00:03:35.100]  為什麼呢?
[00:03:35.100 --> 00:03:38.100]  因為他為羅馬人受稅
[00:03:38.100 --> 00:03:41.100]  受的時候也受格外的稅
[00:03:41.100 --> 00:03:43.100]  比如說你要付一百塊的
[00:03:43.100 --> 00:03:46.100]  他說你要付一百五十塊
[00:03:46.100 --> 00:03:49.100]  所以很多人都不喜歡他
[00:03:49.100 --> 00:03:51.100]  但信了耶穌以後
[00:03:51.100 --> 00:03:55.100]  他一百八十度的改變
[00:03:55.100 --> 00:03:57.100]  悔改
[00:03:57.100 --> 00:04:00.100]  把所有自己家產的一半
[00:04:00.100 --> 00:04:02.100]  給窮人
[00:04:02.100 --> 00:04:04.100]  還有他銬紮過的人
[00:04:04.100 --> 00:04:06.100]  還四倍
[00:04:06.100 --> 00:04:09.100]  所以後來的人很喜歡他
[00:04:09.100 --> 00:04:12.100]  是怎樣的喜歡他嗎?
[00:04:12.100 --> 00:04:13.100]  我不知道
[00:04:13.100 --> 00:04:14.100]  可能他人已經改了
[00:04:14.100 --> 00:04:16.100]  可能以前沒那麼鬆了
[00:04:16.100 --> 00:04:18.100]  收錢的時候以前可能很鬆的
[00:04:18.100 --> 00:04:22.100]  現在收錢的時候很謙卑
[00:04:22.100 --> 00:04:26.100]  還有最後耶穌進入耶路撒冷的時候
[00:04:26.100 --> 00:04:28.100]  有一群民眾
[00:04:28.100 --> 00:04:30.100]  那群民眾不但遇見耶穌
[00:04:30.100 --> 00:04:32.100]  他更歡迎耶穌
[00:04:32.100 --> 00:04:33.100]  如果你記得
[00:04:33.100 --> 00:04:36.100]  他們講了一句很有名的話
[00:04:36.100 --> 00:04:37.100]  他們講
[00:04:37.100 --> 00:04:39.100]  和薩拉和薩拉
[00:04:39.100 --> 00:04:41.100]  奉主名來的
[00:04:41.100 --> 00:04:43.100]  應當稱頌
[00:04:43.100 --> 00:04:45.100]  所有人哄動
[00:04:45.100 --> 00:04:47.100]  那時候耶穌進城的時候
[00:04:47.100 --> 00:04:49.100]  那些人都歡迎耶穌
[00:04:49.100 --> 00:04:51.100]  遇見耶穌歡迎耶穌
[00:04:51.100 --> 00:04:54.100]  但最後僅人
[00:04:54.100 --> 00:04:56.100]  就是同一群人
[00:04:56.100 --> 00:05:00.100]  要把耶穌釘死
[00:05:00.100 --> 00:05:02.100]  對嗎?
[00:05:02.100 --> 00:05:03.100]  在傑頓路
[00:05:03.100 --> 00:05:05.100]  耶穌遇過很多不同的人
[00:05:05.100 --> 00:05:06.100]  都記載在
[00:05:06.100 --> 00:05:08.100]  路加福音十八十九
[00:05:08.100 --> 00:05:10.100]  這樣兩章特別
[00:05:10.100 --> 00:05:12.100]  今天弟兄姊妹朋友
[00:05:12.100 --> 00:05:14.100]  不論你是什麼人
[00:05:14.100 --> 00:05:16.100]  不論你是窮的
[00:05:16.100 --> 00:05:18.100]  有錢的
[00:05:18.100 --> 00:05:20.100]  但是如果你真的遇見耶穌
[00:05:20.100 --> 00:05:23.100]  你的生命會有很大的改變
[00:05:23.100 --> 00:05:26.100]  是本質的改變
[00:05:26.100 --> 00:05:29.100]  有一位先生
[00:05:29.100 --> 00:05:31.100]  他告訴我
[00:05:31.100 --> 00:05:33.100]  最近他太太問了一個
[00:05:33.100 --> 00:05:35.100]  很危險的問題
[00:05:35.100 --> 00:05:37.100]  我說什麼問題啊
[00:05:37.100 --> 00:05:38.100]  太太會問你一些
[00:05:38.100 --> 00:05:39.100]  很危險的問題嗎
[00:05:39.100 --> 00:05:40.100]  他說有啊
[00:05:40.100 --> 00:05:42.100]  太太問我跟你結婚那麼多年
[00:05:42.100 --> 00:05:44.100]  我有什麼改變
[00:05:44.100 --> 00:05:46.100]  太太這樣問的時候
[00:05:46.100 --> 00:05:50.100]  真是一個危機四伏的問題
[00:05:50.100 --> 00:05:51.100]  對丈夫來說
[00:05:51.100 --> 00:05:52.100]  很難說其實
[00:05:52.100 --> 00:05:53.100]  對嗎?
[00:05:53.100 --> 00:05:56.100]  如果真的說他有改變
[00:05:56.100 --> 00:05:58.100]  但是也不能夠
[00:05:58.100 --> 00:06:00.100]  很直接地告訴他
[00:06:00.100 --> 00:06:02.100]  如果說沒有
[00:06:02.100 --> 00:06:04.100]  你又會說你撒謊
[00:06:04.100 --> 00:06:05.100]  你騙我
[00:06:05.100 --> 00:06:06.100]  怎麼會沒有
[00:06:06.100 --> 00:06:07.100]  所以很難
[00:06:07.100 --> 00:06:09.100]  在兩難之間
[00:06:09.100 --> 00:06:12.100]  那個丈夫很聰明
[00:06:12.100 --> 00:06:15.100]  他的選擇是沒有
[00:06:15.100 --> 00:06:17.100]  你沒有改變
[00:06:17.100 --> 00:06:19.100]  跟從前一樣
[00:06:19.100 --> 00:06:21.100]  跟從前一樣的善良
[00:06:21.100 --> 00:06:24.100]  跟從前一樣的可愛
[00:06:24.100 --> 00:06:25.100]  他意思就是說
[00:06:25.100 --> 00:06:27.100]  講他裡面
[00:06:27.100 --> 00:06:29.100]  沒有講他的外面
[00:06:29.100 --> 00:06:31.100]  所以他老公看的
[00:06:31.100 --> 00:06:32.100]  不單是他外面
[00:06:32.100 --> 00:06:35.100]  看的是他那個裡面
[00:06:35.100 --> 00:06:40.100]  那他也以為危機已過了
[00:06:40.100 --> 00:06:42.100]  太太應該給他一個讚
[00:06:42.100 --> 00:06:44.100]  但是沒有
[00:06:44.100 --> 00:06:45.100]  他太太說
[00:06:45.100 --> 00:06:46.100]  不是
[00:06:46.100 --> 00:06:49.100]  我不是說那些改變
[00:06:49.100 --> 00:06:51.100]  我是說我的信仰
[00:06:51.100 --> 00:06:53.100]  我對信仰有沒有改變
[00:06:53.100 --> 00:06:58.100]  我對主有沒有改變
[00:06:58.100 --> 00:06:59.100]  那他丈夫也沒有
[00:06:59.100 --> 00:07:01.100]  直接回答這個問題
[00:07:01.100 --> 00:07:02.100]  他反問他
[00:07:02.100 --> 00:07:05.100]  難道你不知道嗎
[00:07:05.100 --> 00:07:08.100]  難道你自己看不出來嗎
[00:07:08.100 --> 00:07:09.100]  你信主那麼久
[00:07:09.100 --> 00:07:11.100]  你看不出來嗎
[00:07:11.100 --> 00:07:12.100]  我覺得這個問題
[00:07:12.100 --> 00:07:15.100]  其實也在問我們每一個人
[00:07:15.100 --> 00:07:18.100]  你信主也有一段時間
[00:07:18.100 --> 00:07:20.100]  話多話少
[00:07:20.100 --> 00:07:22.100]  難道你看不出
[00:07:22.100 --> 00:07:26.100]  你有什麼改變嗎
[00:07:26.100 --> 00:07:31.100]  當我們來到主的面前的時候
[00:07:31.100 --> 00:07:35.100]  我們需要真正的去看看我們自己
[00:07:35.100 --> 00:07:38.100]  如果你真的不知道有什麼改變
[00:07:38.100 --> 00:07:39.100]  但你要想想
[00:07:39.100 --> 00:07:41.100]  如果你真的是一個
[00:07:41.100 --> 00:07:43.100]  本來看不見的
[00:07:43.100 --> 00:07:45.100]  後來你能看見
[00:07:45.100 --> 00:07:46.100]  I was blind
[00:07:46.100 --> 00:07:48.100]  but now I see的一個人
[00:07:48.100 --> 00:07:51.100]  那你就會一定知道有什麼改變
[00:07:51.100 --> 00:07:54.100]  因為那個改變是翻天覆地的改變
[00:07:54.100 --> 00:07:56.100]  那個改變是全新的改變
[00:07:56.100 --> 00:07:58.100]  不是一般的改變
[00:07:58.100 --> 00:08:02.100]  所以今天我們就從那個傻眼的巴迪買
[00:08:02.100 --> 00:08:04.100]  來看看他遇見耶穌以後
[00:08:04.100 --> 00:08:07.100]  他的生命到底是怎麼樣
[00:08:07.100 --> 00:08:09.100]  這個盲人能夠看的
[00:08:09.100 --> 00:08:13.100]  是否我們今天也能看得到的
[00:08:13.100 --> 00:08:14.100]  那我們先讀
[00:08:14.100 --> 00:08:18.100]  路加福音十八章三十五到四十三節
[00:08:18.100 --> 00:08:22.100]  我們再一次重溫這個故事好不好
[00:08:22.100 --> 00:08:24.100]  我們一起讀好不好
[00:08:24.100 --> 00:08:28.100]  一二三 耶穌走進耶利哥的時候
[00:08:28.100 --> 00:08:32.100]  有一個傻眼的人坐在路旁討飯
[00:08:32.100 --> 00:08:36.100]  他聽見人群經過就問是什麼事
[00:08:36.100 --> 00:08:39.100]  別人告訴他是拿撒拉人
[00:08:39.100 --> 00:08:42.100]  耶穌經過就喊叫說
[00:08:42.100 --> 00:08:45.100]  大會的子孫耶穌可憐我吧
[00:08:45.100 --> 00:08:48.100]  在前頭走的人責備他
[00:08:48.100 --> 00:08:50.100]  叫他不要出聲
[00:08:50.100 --> 00:08:52.100]  但他越發喊叫
[00:08:52.100 --> 00:08:55.100]  大會的子孫可憐我吧
[00:08:55.100 --> 00:08:56.100]  耶穌站住
[00:08:56.100 --> 00:08:58.100]  吩咐領他過來
[00:08:58.100 --> 00:09:01.100]  等他走進就問他
[00:09:01.100 --> 00:09:04.100]  你要我為你做什麼
[00:09:04.100 --> 00:09:07.100]  他說主啊叫我能看見
[00:09:07.100 --> 00:09:10.100]  耶穌說你就看見吧
[00:09:10.100 --> 00:09:13.100]  你的心使你痊癒了
[00:09:13.100 --> 00:09:15.100]  他立刻看見了
[00:09:15.100 --> 00:09:19.100]  就跟隨耶穌頌讚神
[00:09:19.100 --> 00:09:24.100]  更看見的是也讚美神
[00:09:24.100 --> 00:09:27.100]  剛才我們讀這段聖經
[00:09:27.100 --> 00:09:29.100]  我們看到的一個是
[00:09:29.100 --> 00:09:32.100]  不可思議的神蹟
[00:09:32.100 --> 00:09:35.100]  這個神蹟從他的對話來說
[00:09:35.100 --> 00:09:38.100]  你有沒有發現好像一個所謂
[00:09:38.100 --> 00:09:42.100]  壓拉丁燈的一個神蹟
[00:09:42.100 --> 00:09:44.100]  非常壓拉丁
[00:09:44.100 --> 00:09:47.100]  從他的對話來看
[00:09:47.100 --> 00:09:49.100]  大眼的喊著說什麼
[00:09:49.100 --> 00:09:51.100]  大會的子孫耶穌啊
[00:09:51.100 --> 00:09:52.100]  可憐我吧
[00:09:52.100 --> 00:09:53.100]  那耶穌就問
[00:09:53.100 --> 00:09:57.100]  你要我為你做什麼呢
[00:09:57.100 --> 00:09:59.100]  那他傻子就說
[00:09:59.100 --> 00:10:01.100]  主啊叫我能看見
[00:10:01.100 --> 00:10:02.100]  然後耶穌就說
[00:10:02.100 --> 00:10:04.100]  你就能看見了
[00:10:04.100 --> 00:10:07.100]  你的心救了你
[00:10:07.100 --> 00:10:08.100]  從對話來看
[00:10:08.100 --> 00:10:11.100]  好像一個壓拉丁神蹟一樣
[00:10:11.100 --> 00:10:13.100]  這個神蹟好像是否
[00:10:13.100 --> 00:10:17.100]  神叫我們要像那個傻子一樣
[00:10:17.100 --> 00:10:18.100]  就這樣喊著
[00:10:18.100 --> 00:10:20.100]  然後耶穌神就會幫我們
[00:10:20.100 --> 00:10:22.100]  做一些事情
[00:10:22.100 --> 00:10:24.100]  當然節理也講到有信心
[00:10:24.100 --> 00:10:28.100]  但到底聖經節記載
[00:10:28.100 --> 00:10:30.100]  是否就這樣簡單地去教導
[00:10:30.100 --> 00:10:31.100]  我們要怎樣
[00:10:31.100 --> 00:10:33.100]  每次我們禱告
[00:10:33.100 --> 00:10:35.100]  成績不好的時候
[00:10:35.100 --> 00:10:38.100]  主啊我要拉A
[00:10:38.100 --> 00:10:39.100]  那你就拉A了
[00:10:39.100 --> 00:10:42.100]  你的信心讓你拉A了
[00:10:42.100 --> 00:10:45.100]  主啊我現在失業
[00:10:45.100 --> 00:10:47.100]  好吧我給你工作
[00:10:47.100 --> 00:10:50.100]  你的信心讓你有工作
[00:10:50.100 --> 00:10:51.100]  是不是這樣呢
[00:10:51.100 --> 00:10:52.100]  我相信不是
[00:10:52.100 --> 00:10:55.100]  但背後有什麼屬靈的故事
[00:10:55.100 --> 00:10:58.100]  有什麼屬靈的道理
[00:10:58.100 --> 00:10:59.100]  今天我們學習的是
[00:10:59.100 --> 00:11:04.100]  一個屬靈的眼光
[00:11:04.100 --> 00:11:07.100]  一個盲的人能看見的是什麼
[00:11:07.100 --> 00:11:09.100]  一個屬靈的人
[00:11:09.100 --> 00:11:12.100]  能看見的又是什麼
[00:11:12.100 --> 00:11:14.100]  有一本書叫
[00:11:14.100 --> 00:11:17.100]  What can a blind person see
[00:11:17.100 --> 00:11:19.100]  一個傻眼的人
[00:11:19.100 --> 00:11:21.100]  他真的能看見嗎
[00:11:21.100 --> 00:11:23.100]  他看見的是什麼東西
[00:11:23.100 --> 00:11:25.100]  BBC News
[00:11:25.100 --> 00:11:27.100]  英國廣播公司
[00:11:27.100 --> 00:11:29.100]  在上個月做了一個訪問
[00:11:29.100 --> 00:11:31.100]  訪問這個盲人
[00:11:31.100 --> 00:11:33.100]  問他到底其實你
[00:11:33.100 --> 00:11:35.100]  真正看見的是什麼東西
[00:11:35.100 --> 00:11:38.100]  是否漆黑一片而已
[00:11:38.100 --> 00:11:40.100]  盲人說不是其實
[00:11:40.100 --> 00:11:42.100]  這個都是誤會
[00:11:42.100 --> 00:11:45.100]  我們盲人不會看到黑暗
[00:11:45.100 --> 00:11:47.100]  我們看到的是一個
[00:11:47.100 --> 00:11:50.100]  朦朧的有光的
[00:11:50.100 --> 00:11:54.100]  剛才你看到的那個畫面
[00:11:54.100 --> 00:11:56.100]  看起來好像煙花一樣
[00:11:56.100 --> 00:11:58.100]  煙火一樣
[00:11:58.100 --> 00:12:00.100]  但是有時候會光
[00:12:00.100 --> 00:12:01.100]  有時候會暗
[00:12:01.100 --> 00:12:03.100]  所以他們說
[00:12:03.100 --> 00:12:05.100]  我會感受到哪裡有光
[00:12:05.100 --> 00:12:09.100]  但我看不到東西
[00:12:09.100 --> 00:12:12.100]  當然今天我們不是要討論
[00:12:12.100 --> 00:12:13.100]  肉體上
[00:12:13.100 --> 00:12:15.100]  視覺上
[00:12:15.100 --> 00:12:16.100]  我們能看到什麼
[00:12:16.100 --> 00:12:19.100]  我們講到的屬靈的眼光
[00:12:19.100 --> 00:12:21.100]  能看到什麼
[00:12:21.100 --> 00:12:23.100]  所以第一我們發現這個
[00:12:23.100 --> 00:12:25.100]  傻眼的巴迪麥
[00:12:25.100 --> 00:12:27.100]  他在絕望的時候
[00:12:27.100 --> 00:12:32.100]  能看到耶穌是他唯一的盼望
[00:12:32.100 --> 00:12:33.100]  記住啊
[00:12:33.100 --> 00:12:38.100]  他能看見耶穌是他唯一的盼望
[00:12:38.100 --> 00:12:39.100]  這個盲人
[00:12:39.100 --> 00:12:42.100]  盲人在猶太那個時代
[00:12:42.100 --> 00:12:43.100]  那個圈
[00:12:43.100 --> 00:12:47.100]  他們是屬於一群不潔淨的人
[00:12:47.100 --> 00:12:49.100]  有罪的人
[00:12:49.100 --> 00:12:52.100]  從馬太馬可夫因
[00:12:52.100 --> 00:12:55.100]  我們看到這個傻子的名字叫巴迪麥
[00:12:55.100 --> 00:12:57.100]  在儒章沒有提
[00:12:57.100 --> 00:12:58.100]  巴迪麥
[00:12:58.100 --> 00:13:00.100]  是迪麥的兒子
[00:13:00.100 --> 00:13:01.100]  迪麥的兒子
[00:13:01.100 --> 00:13:02.100]  意思是什麼呢
[00:13:02.100 --> 00:13:05.100]  意思是不潔淨的兒子
[00:13:05.100 --> 00:13:06.100]  不潔淨的兒子
[00:13:06.100 --> 00:13:07.100]  你有沒有想過
[00:13:07.100 --> 00:13:09.100]  你生一個孩子出來
[00:13:09.100 --> 00:13:10.100]  然後你把他名字改叫
[00:13:10.100 --> 00:13:13.100]  不潔淨的兒子
[00:13:13.100 --> 00:13:15.100]  誰不潔淨
[00:13:15.100 --> 00:13:17.100]  不是兒子不潔淨
[00:13:17.100 --> 00:13:18.100]  是你不潔淨
[00:13:18.100 --> 00:13:22.100]  所以在猶太人的觀念上
[00:13:22.100 --> 00:13:25.100]  哪一個人傻眼
[00:13:25.100 --> 00:13:29.100]  那個人就是有罪的人
[00:13:29.100 --> 00:13:32.100]  當然我們現在知道
[00:13:32.100 --> 00:13:34.100]  這不一定是這樣
[00:13:34.100 --> 00:13:37.100]  你還記得耶穌跟門徒
[00:13:37.100 --> 00:13:39.100]  遇見一個生來傻眼的人
[00:13:39.100 --> 00:13:42.100]  門徒問耶穌一個問題
[00:13:42.100 --> 00:13:43.100]  拉比
[00:13:43.100 --> 00:13:45.100]  這人生來傻眼的
[00:13:45.100 --> 00:13:47.100]  是誰犯了罪
[00:13:47.100 --> 00:13:48.100]  是這個人有罪
[00:13:48.100 --> 00:13:52.100]  還是他父母有罪
[00:13:52.100 --> 00:13:55.100]  但我們知道耶穌怎麼回答
[00:13:55.100 --> 00:14:01.100]  耶穌說是要在他身上顯出神的作為
[00:14:01.100 --> 00:14:02.100]  對嗎
[00:14:02.100 --> 00:14:04.100]  你還記得
[00:14:04.100 --> 00:14:05.100]  當耶穌講這話的時候
[00:14:05.100 --> 00:14:07.100]  門徒都懵了
[00:14:07.100 --> 00:14:10.100]  都不曉得什麼意思
[00:14:10.100 --> 00:14:12.100]  但當耶穌真的把這個人
[00:14:12.100 --> 00:14:16.100]  從不能看見到能看見的時候
[00:14:16.100 --> 00:14:17.100]  他們才明白
[00:14:17.100 --> 00:14:23.100]  什麼是叫顯出神的作為
[00:14:23.100 --> 00:14:26.100]  耶穌這樣的回答
[00:14:26.100 --> 00:14:29.100]  其實教懂我們一件事情
[00:14:29.100 --> 00:14:31.100]  教懂我們一件什麼事情呢
[00:14:31.100 --> 00:14:32.100]  教懂我們怎麼去看待
[00:14:32.100 --> 00:14:35.100]  我們每一個遭遇
[00:14:35.100 --> 00:14:37.100]  意思就是說有時候
[00:14:37.100 --> 00:14:41.100]  因為你的看錯
[00:14:41.100 --> 00:14:45.100]  以及事情變得更不好
[00:14:45.100 --> 00:14:46.100]  我們看錯也是因為
[00:14:46.100 --> 00:14:49.100]  我們問的問題問得不對
[00:14:49.100 --> 00:14:51.100]  如果你問對的問題的時候
[00:14:51.100 --> 00:14:54.100]  你在苦裡頭沒有那麼苦
[00:14:54.100 --> 00:14:55.100]  但你在苦裡頭
[00:14:55.100 --> 00:14:56.100]  如果你問錯問題
[00:14:56.100 --> 00:14:59.100]  你會更苦
[00:14:59.100 --> 00:15:01.100]  門徒問的問題是什麼
[00:15:01.100 --> 00:15:03.100]  他那個人怎麼苦
[00:15:03.100 --> 00:15:04.100]  誰的原因
[00:15:04.100 --> 00:15:06.100]  誰的責任
[00:15:06.100 --> 00:15:07.100]  為什麼
[00:15:07.100 --> 00:15:08.100]  對嗎
[00:15:08.100 --> 00:15:11.100]  但耶穌的回答
[00:15:11.100 --> 00:15:14.100]  其實沒有回答他們這個問題
[00:15:14.100 --> 00:15:18.100]  耶穌的回答說要顯出神的作為
[00:15:18.100 --> 00:15:21.100]  從這個人身上顯出神的作為
[00:15:21.100 --> 00:15:23.100]  不是回答門徒的問題
[00:15:23.100 --> 00:15:25.100]  回答的是另外一個問題
[00:15:25.100 --> 00:15:26.100]  這個問題就是
[00:15:26.100 --> 00:15:28.100]  我們應該怎麼樣看待
[00:15:28.100 --> 00:15:31.100]  在我們身上的苦難
[00:15:31.100 --> 00:15:34.100]  我們應該怎麼樣勝過
[00:15:34.100 --> 00:15:38.100]  在我們身上發生的苦難
[00:15:38.100 --> 00:15:40.100]  有一個姐妹
[00:15:40.100 --> 00:15:43.100]  她失去了右眼
[00:15:43.100 --> 00:15:46.100]  右邊的一個眼睛
[00:15:46.100 --> 00:15:49.100]  當她聽到這個噩耗的時候
[00:15:49.100 --> 00:15:52.100]  她背從中來
[00:15:52.100 --> 00:15:56.100]  眼裡頭很多很多的眼淚
[00:15:56.100 --> 00:16:00.100]  像千軍萬馬一樣的要奔騰出來
[00:16:00.100 --> 00:16:04.100]  但是出不來
[00:16:04.100 --> 00:16:05.100]  她怎樣說
[00:16:05.100 --> 00:16:09.100]  她說在腦海的那個時候
[00:16:09.100 --> 00:16:13.100]  盤旋著許多許多的為什麼
[00:16:13.100 --> 00:16:16.100]  恐懼好像鋪天蓋地的而來
[00:16:16.100 --> 00:16:18.100]  平靜的生活
[00:16:18.100 --> 00:16:20.100]  泛起了滔天的巨浪
[00:16:20.100 --> 00:16:22.100]  在毫無預警的情況下
[00:16:22.100 --> 00:16:28.100]  她的生命生活將永遠改變
[00:16:28.100 --> 00:16:31.100]  這個是她發的微信
[00:16:31.100 --> 00:16:32.100]  從她這個微信裡頭
[00:16:32.100 --> 00:16:35.100]  我們看不到什麼的希望
[00:16:35.100 --> 00:16:37.100]  沒有
[00:16:37.100 --> 00:16:39.100]  但有一天
[00:16:39.100 --> 00:16:41.100]  她聽了一首歌
[00:16:41.100 --> 00:16:43.100]  這首歌叫
[00:16:43.100 --> 00:16:50.100]  Turn your eyes upon Jesus
[00:16:50.100 --> 00:16:52.100]  當她看到這首歌的時候
[00:16:52.100 --> 00:16:54.100]  她很氣憤
[00:16:54.100 --> 00:16:56.100]  為什麼
[00:16:56.100 --> 00:16:58.100]  因為這個eyes
[00:16:58.100 --> 00:17:01.100]  有一個S
[00:17:01.100 --> 00:17:04.100]  當那時候是老哥
[00:17:04.100 --> 00:17:06.100]  他也跟弟兄姐妹一同
[00:17:06.100 --> 00:17:08.100]  在進拜的時候唱
[00:17:08.100 --> 00:17:10.100]  但他唱的時候
[00:17:10.100 --> 00:17:12.100]  其實不太一樣
[00:17:12.100 --> 00:17:14.100]  他只有一隻眼
[00:17:14.100 --> 00:17:18.100]  他再沒有S
[00:17:18.100 --> 00:17:22.100]  當她覺得很悲痛的時候
[00:17:22.100 --> 00:17:25.100]  她再去唱這首歌
[00:17:25.100 --> 00:17:27.100]  但她只是唱的時候
[00:17:27.100 --> 00:17:29.100]  是沒有右眼的
[00:17:29.100 --> 00:17:32.100]  她發微信
[00:17:32.100 --> 00:17:33.100]  她告訴我們
[00:17:33.100 --> 00:17:35.100]  她在唱這首歌
[00:17:35.100 --> 00:17:37.100]  但只有一隻眼來唱
[00:17:37.100 --> 00:17:39.100]  她希望我們每一個人
[00:17:39.100 --> 00:17:43.100]  現在都閉上右眼
[00:17:43.100 --> 00:17:46.100]  我們一起來唱這首歌
[00:17:46.100 --> 00:17:48.100]  好不好
[00:17:48.100 --> 00:17:52.100]  有沒有人唱過這首歌
[00:17:52.100 --> 00:17:54.100]  有中文版的
[00:17:54.100 --> 00:17:58.100]  當全眼仰望耶穌
[00:17:58.100 --> 00:18:01.100]  很好聽的一首歌
[00:18:01.100 --> 00:18:03.100]  請把我們的右眼
[00:18:03.100 --> 00:18:06.100]  先閉起來
[00:18:06.100 --> 00:18:08.100]  然後只有一隻眼
[00:18:08.100 --> 00:18:10.100]  跟這個姐妹一樣
[00:18:10.100 --> 00:18:11.100]  好 音樂
