
[00:00:00.000 --> 00:00:03.000]  早晨 各位弟兄姊妹平安
[00:01:50.900 --> 00:01:53.400]  我小時候回教會會回團契
[00:01:53.400 --> 00:01:54.600]  然後有些小組
[00:01:54.600 --> 00:01:55.900]  除了唱歌之外
[00:01:55.900 --> 00:01:58.100]  最常做的就是《查聖經》
[00:01:58.100 --> 00:02:00.000]  《查聖經》對一個小朋友來說
[00:02:00.000 --> 00:02:01.600]  或者我那時候是中學生
[00:02:01.600 --> 00:02:03.000]  覺得都挺悶的
[00:02:03.000 --> 00:02:04.800]  你覺得《查經》悶不悶
[00:02:04.800 --> 00:02:05.700]  有些電影節目都覺得悶
[00:02:05.700 --> 00:02:07.100]  不過其實《查經》很精彩的
[00:02:07.100 --> 00:02:08.300]  有興趣你跟我《查經》
[00:02:08.300 --> 00:02:09.300]  很好玩的
[00:02:09.300 --> 00:02:10.700]  但是當時我都覺得悶悶的
[00:02:10.700 --> 00:02:11.800]  那怎麼可以好一點呢
[00:02:11.800 --> 00:02:13.200]  那我經常跟導師說
[00:02:13.200 --> 00:02:15.600]  我們有些活潑一點的《查經》方法
[00:02:15.600 --> 00:02:16.800]  譬如怎樣呢
[00:02:16.800 --> 00:02:18.200]  做畫劇
[00:02:18.200 --> 00:02:20.000]  創作歌曲
[00:02:20.000 --> 00:02:21.300]  寫劇本
[00:02:21.300 --> 00:02:22.300]  套入角色
[00:02:22.300 --> 00:02:23.500]  出來角色扮演
[00:02:23.500 --> 00:02:25.000]  那就很好玩了
[00:02:25.000 --> 00:02:26.500]  這段《查聖經》是我教會
[00:02:26.500 --> 00:02:27.900]  我自己成長的團契
[00:02:27.900 --> 00:02:30.100]  最多做角色扮演的《查聖經》
[00:02:30.100 --> 00:02:32.100]  我們會搶著扮的
[00:02:32.100 --> 00:02:33.800]  如果這段《查聖經》有機會角色扮演
[00:02:33.800 --> 00:02:35.100]  你會扮什麼角色
[00:02:35.100 --> 00:02:39.200]  一定不是格拉森那個弟兄
[00:02:39.200 --> 00:02:41.200]  又要演技派
[00:02:41.200 --> 00:02:42.700]  演影帝才行
[00:02:42.700 --> 00:02:43.600]  又要拿石頭扔自己
[00:02:43.600 --> 00:02:44.600]  又大叫又不穿衣服
[00:02:44.600 --> 00:02:45.500]  不肯不肯
[00:02:45.500 --> 00:02:46.900]  說耶穌這麼威嚴
[00:02:46.900 --> 00:02:49.200]  那些當然留給一些很威嚴的人做
[00:02:49.200 --> 00:02:50.000]  所以對的
[00:02:50.000 --> 00:02:51.200]  我是跟那幫弟兄一樣的
[00:02:51.200 --> 00:02:52.200]  第一時間反應是什麼
[00:02:52.200 --> 00:02:53.000]  扮什麼
[00:02:53.000 --> 00:02:53.800]  豬
[00:02:53.800 --> 00:02:54.300]  為什麼
[00:02:54.300 --> 00:02:55.700]  豬有什麼好扮
[00:02:55.700 --> 00:02:57.500]  在教會裡面不就走上桌子跳下來
[00:02:57.500 --> 00:02:58.500]  走上桌子跳下來
[00:02:58.500 --> 00:03:00.100]  怎麼三個人扮二千隻豬
[00:03:00.100 --> 00:03:00.900]  在那裡不停跳
[00:03:00.900 --> 00:03:02.800]  跳了一個下午
[00:03:02.800 --> 00:03:04.000]  我小時候經常在想
[00:03:04.000 --> 00:03:05.400]  我看過那些什麼電影
[00:03:05.400 --> 00:03:07.000]  什麼《十誡》
[00:03:07.000 --> 00:03:07.600]  什麼《崩墟》
[00:03:07.600 --> 00:03:08.500]  那些大場面
[00:03:08.500 --> 00:03:09.900]  什麼《紅海分開》
[00:03:09.900 --> 00:03:11.000]  有沒有看過
[00:03:11.000 --> 00:03:11.500]  有
[00:03:11.500 --> 00:03:12.500]  應該也差不多一年多了
[00:03:12.500 --> 00:03:13.000]  是不是
[00:03:13.000 --> 00:03:14.500]  就是那些很多年前的
[00:03:14.500 --> 00:03:15.100]  我經常在想
[00:03:15.100 --> 00:03:17.300]  為什麼那些人不拍《鬼入豬群》
[00:03:17.300 --> 00:03:18.900]  其實《鬼入豬群》多厲害
[00:03:18.900 --> 00:03:19.400]  哇
[00:03:19.400 --> 00:03:20.700]  那些豬跳下山崖
[00:03:20.700 --> 00:03:22.000]  我經常在想想像
[00:03:22.000 --> 00:03:23.900]  究竟是逐隻這樣跳
[00:03:23.900 --> 00:03:25.800]  還是一排這樣跳
[00:03:25.800 --> 00:03:27.500]  山崖那裡有多寬
[00:03:27.500 --> 00:03:29.300]  是不是轟一聲
[00:03:29.300 --> 00:03:30.500]  聲音會怎樣
[00:03:30.500 --> 00:03:32.800]  那些豬會不會大叫
[00:03:32.800 --> 00:03:33.700]  我經常想像
[00:03:33.700 --> 00:03:34.400]  如果我是導演
[00:03:34.400 --> 00:03:35.300]  我會拍的
[00:03:35.300 --> 00:03:36.800]  不過我想不到究竟是
[00:03:36.800 --> 00:03:39.000]  一排一兩千隻一起跳
[00:03:39.000 --> 00:03:39.800]  還是逐隻跳
[00:03:39.800 --> 00:03:40.900]  不過如果逐隻跳
[00:03:40.900 --> 00:03:41.700]  每隻跳
[00:03:41.700 --> 00:03:42.500]  一秒跳一隻
[00:03:42.500 --> 00:03:44.300]  也跳了半個小時
[00:03:44.300 --> 00:03:46.500]  我那時候真的很認真計算
[00:03:46.500 --> 00:03:47.700]  這段聖經很獨特
[00:03:47.700 --> 00:03:49.200]  因為這段聖經也告訴我們
[00:03:49.200 --> 00:03:51.200]  一個很震撼的畫面
[00:03:51.200 --> 00:03:52.900]  但是這段聖經是不是只停留在
[00:03:52.900 --> 00:03:54.000]  震撼的畫面
[00:03:54.000 --> 00:03:55.500]  然後耶穌很厲害
[00:03:55.500 --> 00:03:56.800]  就完結了
[00:03:56.800 --> 00:03:58.900]  我記得我小時候經常看聖經
[00:03:58.900 --> 00:04:01.100]  特別是耶穌很多的神蹟騎士
[00:04:01.100 --> 00:04:02.000]  我經常在想
[00:04:02.000 --> 00:04:04.500]  神蹟騎士結果的教訓是什麼呢
[00:04:04.500 --> 00:04:06.000]  這個故事教訓我們
[00:04:06.000 --> 00:04:07.600]  耶穌很厲害
[00:04:07.600 --> 00:04:09.600]  那我就關掉聖經就完結了
[00:04:09.600 --> 00:04:10.200]  耶穌很厲害
[00:04:10.200 --> 00:04:10.800]  那又怎麼樣
[00:04:10.800 --> 00:04:11.500]  耶穌很厲害
[00:04:11.500 --> 00:04:13.000]  我知道我信的主沒錯了
[00:04:13.000 --> 00:04:14.700]  是一個很厲害的上帝
[00:04:14.700 --> 00:04:16.000]  那就停在這裡了
[00:04:16.000 --> 00:04:18.600]  認識耶穌很厲害是重要的
[00:04:18.600 --> 00:04:21.000]  不過如果你的信仰每次打開
[00:04:21.000 --> 00:04:22.800]  特別是福音書說到耶穌的神蹟
[00:04:22.800 --> 00:04:23.900]  也說耶穌很厲害
[00:04:23.900 --> 00:04:25.700]  那就不用寫這麼多內容了
[00:04:25.700 --> 00:04:26.800]  為什麼要這麼辛苦
[00:04:26.800 --> 00:04:28.500]  福音書這麼多內容呢
[00:04:28.500 --> 00:04:29.200]  只是一句
[00:04:29.200 --> 00:04:30.600]  耶穌行了很多神蹟
[00:04:30.600 --> 00:04:31.300]  很厲害
[00:04:31.300 --> 00:04:32.700]  那就行了
[00:04:32.700 --> 00:04:34.700]  為什麼我們的福音書不是這麼寫的呢
[00:04:34.700 --> 00:04:35.600]  還有這個故事
[00:04:35.600 --> 00:04:37.000]  除了我們熟悉的
[00:04:37.000 --> 00:04:37.900]  六一福音第八章
[00:04:37.900 --> 00:04:39.800]  在馬可福音第五章又記載
[00:04:39.800 --> 00:04:42.700]  為什麼不同的福音書都要記載呢
[00:04:42.700 --> 00:04:44.800]  有什麼東西給我們提醒呢
[00:04:44.800 --> 00:04:46.800]  今天想和你一起做一件事
[00:04:46.800 --> 00:04:49.100]  你一起帶大家穿越時空
[00:04:49.100 --> 00:04:53.300]  回到當年大概二千多年前耶穌的年代
[00:04:53.300 --> 00:04:54.200]  外面正在下雨
[00:04:54.200 --> 00:04:55.500]  這個環境也很接近
[00:04:55.500 --> 00:04:56.400]  很相似
[00:04:56.400 --> 00:04:58.400]  雨朦朦什麼
[00:04:58.400 --> 00:05:00.200]  什麼心心又朦朦那些
[00:05:00.200 --> 00:05:01.500]  當天去到加拉森也是差不多
[00:05:01.500 --> 00:05:04.800]  名字叫加拉森也是有點詭異和恐怖的
[00:05:04.800 --> 00:05:06.300]  回到當天
[00:05:06.300 --> 00:05:07.200]  我們是門徒
[00:05:07.200 --> 00:05:08.200]  我們是當時的人民
[00:05:08.200 --> 00:05:10.200]  我們和耶穌一起去到那裡
[00:05:10.200 --> 00:05:12.100]  有什麼體會和感受
[00:05:12.100 --> 00:05:13.700]  回到那裡進去
[00:05:13.700 --> 00:05:14.900]  將過去的拿走
[00:05:14.900 --> 00:05:16.100]  讀聖經其中一樣要學的
[00:05:16.100 --> 00:05:18.400]  就是要銀兩才再學
[00:05:18.400 --> 00:05:20.100]  就是拿走你學了的東西
[00:05:20.100 --> 00:05:21.700]  忘記了你曾經學了的東西
[00:05:21.700 --> 00:05:23.900]  重新再細心看看
[00:05:23.900 --> 00:05:25.900]  可能你過去看漏了很多東西
[00:05:25.900 --> 00:05:27.400]  這段經文說什麼呢
[00:05:27.400 --> 00:05:29.400]  這段經文一開始是這麼說的
[00:05:29.400 --> 00:05:30.700]  一開始說什麼呢
[00:05:30.700 --> 00:05:31.400]  有沒有聖經呢
[00:05:31.400 --> 00:05:31.900]  打開吧
[00:05:31.900 --> 00:05:32.700]  或者待會看到
[00:05:32.700 --> 00:05:33.300]  看到了
[00:05:33.300 --> 00:05:35.100]  他們去到加拉森人的地方
[00:05:35.100 --> 00:05:37.400]  加利利的對面
[00:05:37.400 --> 00:05:38.900]  特別描述加利利
[00:05:38.900 --> 00:05:40.400]  當時耶穌經常生活的那個海
[00:05:40.400 --> 00:05:41.400]  或者那個湖
[00:05:41.400 --> 00:05:42.400]  其實那個湖是加利撒
[00:05:42.400 --> 00:05:43.500]  湖是加利利海
[00:05:43.500 --> 00:05:44.800]  就是他們經常打雨
[00:05:44.800 --> 00:05:45.700]  出入
[00:05:45.700 --> 00:05:47.400]  去呼召門徒的地方
[00:05:47.400 --> 00:05:48.700]  聖經裡面一開始
[00:05:48.700 --> 00:05:49.900]  他們去到湖的對面
[00:05:49.900 --> 00:05:51.300]  去到加拉森
[00:05:51.300 --> 00:05:53.900]  聖經沒有特別提加拉森是什麼地方
[00:05:53.900 --> 00:05:55.000]  不過很簡單的
[00:05:55.000 --> 00:05:55.600]  告訴大家
[00:05:55.600 --> 00:05:58.100]  加拉森一定不是他們常去的地方
[00:05:58.100 --> 00:05:59.600]  一方面他們特別說了去
[00:05:59.600 --> 00:06:01.100]  另一方面就是加拉森那裡的人
[00:06:01.100 --> 00:06:02.700]  你看到最後有豬
[00:06:02.700 --> 00:06:04.900]  豬在猶太人心目中是不潔的
[00:06:04.900 --> 00:06:05.800]  他們不會吃豬
[00:06:05.800 --> 00:06:07.200]  甚至不會跟豬一起
[00:06:07.200 --> 00:06:08.300]  所以養豬的地方
[00:06:08.300 --> 00:06:09.600]  一定不是猶太人常去
[00:06:09.600 --> 00:06:11.700]  甚至可能是外邦的地方
[00:06:11.700 --> 00:06:13.400]  好了 第一個問題要問了
[00:06:13.400 --> 00:06:16.300]  耶穌為什麼要去加拉森
[00:06:16.300 --> 00:06:17.900]  有沒有想過這一段經文一開始說
[00:06:17.900 --> 00:06:19.600]  他們到了加拉森
[00:06:19.600 --> 00:06:22.600]  那麼耶穌為什麼要去加拉森呢
[00:06:22.600 --> 00:06:23.600]  除了八章二十六節
[00:06:23.600 --> 00:06:24.700]  當然要看回前面
[00:06:24.700 --> 00:06:26.300]  其實八章第二十二節
[00:06:26.300 --> 00:06:27.100]  你有聖經可以看
[00:06:27.100 --> 00:06:27.900]  這裡也有
[00:06:27.900 --> 00:06:29.900]  八章第二十二節裡面這樣說的
[00:06:29.900 --> 00:06:31.800]  有一天耶穌跟門徒上了船
[00:06:31.800 --> 00:06:32.900]  就跟門徒說
[00:06:32.900 --> 00:06:35.000]  我們坐船去對面
[00:06:35.000 --> 00:06:37.000]  他們就開船了
[00:06:37.000 --> 00:06:42.700]  是耶穌主動邀請門徒一起去
[00:06:42.700 --> 00:06:43.400]  OK
[00:06:43.400 --> 00:06:45.800]  這個是八章第二十二節
[00:06:45.800 --> 00:06:46.800]  好了 還有的
[00:06:46.800 --> 00:06:48.000]  這段經文結束之後
[00:06:48.000 --> 00:06:49.600]  後面都結束了
[00:06:49.600 --> 00:06:51.800]  耶穌在加拉森趕鬼之後
[00:06:51.800 --> 00:06:55.200]  最後就是耶穌回到原本的地方
[00:06:55.200 --> 00:06:56.800]  如果我們看馬可福音
[00:06:56.800 --> 00:06:58.100]  馬可福音就是五章
[00:06:58.100 --> 00:06:59.900]  一到二十節是這段聖經
[00:06:59.900 --> 00:07:01.500]  馬可福音一到二十節是這段聖經
[00:07:01.500 --> 00:07:03.000]  馬可福音第五章
[00:07:03.000 --> 00:07:05.200]  第二十一節就是說
[00:07:05.200 --> 00:07:07.600]  接著他們就回到那裡
[00:07:07.600 --> 00:07:11.300]  他們回到原本去的地方
[00:07:11.300 --> 00:07:12.500]  好了 第一件事
[00:07:12.500 --> 00:07:16.000]  耶穌是故意去加拉森的
[00:07:16.000 --> 00:07:19.400]  耶穌不是這麼巧經過加拉森的
[00:07:19.400 --> 00:07:20.600]  不是路經
[00:07:20.600 --> 00:07:21.600]  不是這麼巧
[00:07:21.600 --> 00:07:23.700]  耶穌是故意去的
[00:07:23.700 --> 00:07:25.600]  去完之後就走了
[00:07:25.600 --> 00:07:27.400]  所以這次這一趟旅程
[00:07:27.400 --> 00:07:28.400]  只有一個目的
[00:07:28.400 --> 00:07:29.800]  就是要去加拉森
[00:07:29.800 --> 00:07:33.000]  就是要幫這位被鬼附的弟兄
[00:07:33.000 --> 00:07:34.200]  還有
[00:07:34.200 --> 00:07:36.200]  剛剛大家留意我們讀的聖經
[00:07:36.200 --> 00:07:37.200]  是六一福音
[00:07:37.200 --> 00:07:38.600]  我們就從二十六節開始
[00:07:38.600 --> 00:07:40.400]  就是之前說的二十二節他們要去
[00:07:40.400 --> 00:07:44.200]  那麼二十三 二十四 二十五節發生什麼事呢?
[00:07:44.200 --> 00:07:44.900]  你回去看看
[00:07:44.900 --> 00:07:46.100]  或者其實不用打開聖經看
[00:07:46.100 --> 00:07:46.800]  你也知道了
[00:07:46.800 --> 00:07:48.400]  二十三 二十四 二十五節是這麼說的
[00:07:48.400 --> 00:07:50.900]  是正是時候耶穌就睡了
[00:07:50.900 --> 00:07:52.400]  湖上就忽然起了風暴
[00:07:52.400 --> 00:07:54.600]  船就滿了水就甚危險
[00:07:54.600 --> 00:07:55.400]  門徒叫醒耶穌
[00:07:55.400 --> 00:07:56.900]  喂 老師 夫子 夫子
[00:07:56.900 --> 00:07:57.900]  我們喪命了
[00:07:57.900 --> 00:07:58.700]  耶穌醒了
[00:07:58.700 --> 00:08:00.100]  斥責那些風和浪
[00:08:00.100 --> 00:08:03.400]  風就指著平靜了
[00:08:03.400 --> 00:08:04.500]  耶穌就跟他們說
[00:08:04.500 --> 00:08:06.000]  你們的信心在哪裡呢?
[00:08:06.000 --> 00:08:07.600]  他們又稀奇 又驚怕
[00:08:07.600 --> 00:08:09.300]  又恐怕 又懼怕
[00:08:09.300 --> 00:08:10.700]  就說了 這是誰呢?
[00:08:10.700 --> 00:08:13.600]  風和水都聽他說了
[00:08:13.600 --> 00:08:15.400]  記不記得這個故事?
[00:08:15.400 --> 00:08:18.700]  這個叫做耶穌平靜風浪
[00:08:18.700 --> 00:08:20.900]  回教會一段日子的弟兄姐妹一定記得的
[00:08:20.900 --> 00:08:22.600]  這裡就是耶穌平靜風浪
[00:08:22.600 --> 00:08:23.800]  在六一福音這裡
[00:08:23.800 --> 00:08:25.700]  八章二十三到二十五節
[00:08:25.700 --> 00:08:27.500]  以及剛才說的萬可福音
[00:08:27.500 --> 00:08:30.300]  五章之前的第四章的尾段
[00:08:30.300 --> 00:08:31.900]  其實都是說這段經文
[00:08:31.900 --> 00:08:33.300]  意思是什麼呢?
[00:08:33.300 --> 00:08:34.600]  意思就是整個故事的描述
[00:08:34.600 --> 00:08:38.500]  就是耶穌和門徒是故意去格拉森
[00:08:38.500 --> 00:08:41.400]  還要冒著風雨生命的危險
[00:08:41.400 --> 00:08:43.300]  連那些漁夫
[00:08:43.300 --> 00:08:45.100]  那些很熟悉加利利海的人
[00:08:45.100 --> 00:08:48.000]  都覺得死了 不行了
[00:08:48.000 --> 00:08:51.800]  而是去為了救這位弟兄
[00:08:51.800 --> 00:08:52.600]  弟兄姐妹
[00:08:52.600 --> 00:08:54.600]  第一個值得我們反省的地方
[00:08:54.600 --> 00:08:58.300]  耶穌不是剛巧不小心經過格拉森的
[00:08:58.300 --> 00:08:59.400]  耶穌不是經過格拉森
[00:08:59.400 --> 00:09:01.100]  看到有人被鬼附
[00:09:01.100 --> 00:09:02.700]  幫幫他吧
[00:09:02.700 --> 00:09:06.700]  耶穌是刻意和門徒一起冒著風雨
[00:09:06.700 --> 00:09:09.300]  甚至冒著生命危險去救他
[00:09:09.300 --> 00:09:11.300]  這一點很重要
[00:09:11.300 --> 00:09:12.900]  弟兄姐妹可能你回教會都會想
[00:09:12.900 --> 00:09:16.400]  我也是剛巧被耶穌順手撿回來的
[00:09:16.400 --> 00:09:17.500]  我有時候問弟兄姐妹
[00:09:17.500 --> 00:09:18.900]  為什麼你回來了?
[00:09:18.900 --> 00:09:20.400]  我又不是中大
[00:09:20.400 --> 00:09:21.600]  又不是崇基學生
[00:09:21.600 --> 00:09:22.900]  我被人撿回來的
[00:09:22.900 --> 00:09:24.200]  什麼被人撿回來?
[00:09:24.200 --> 00:09:26.000]  朋友在這裡結婚
[00:09:26.000 --> 00:09:27.500]  經過來看看多好
[00:09:27.500 --> 00:09:28.200]  就坐下了
[00:09:28.200 --> 00:09:29.500]  那就相信耶穌了
[00:09:29.500 --> 00:09:31.100]  又或者我父母
[00:09:31.100 --> 00:09:33.400]  我小時候在家裡
[00:09:33.400 --> 00:09:35.400]  一個人不可以獨留兒童在家
[00:09:35.400 --> 00:09:37.900]  那就帶著我回去教會
[00:09:37.900 --> 00:09:40.400]  可能我們覺得我們順手被上帝撿回來而已
[00:09:40.400 --> 00:09:42.000]  我不知道你心裡有沒有這種感覺
[00:09:42.000 --> 00:09:43.200]  又或者拍拖
[00:09:43.200 --> 00:09:44.500]  另一半回教會
[00:09:44.500 --> 00:09:45.700]  被迫也要回去
[00:09:45.700 --> 00:09:46.600]  難道不拍拖嗎?
[00:09:46.600 --> 00:09:48.000]  那就回去吧
[00:09:48.000 --> 00:09:49.800]  很多時候後面回教會的仲介心
[00:09:49.800 --> 00:09:51.700]  比之前回教會的另一半還要深
[00:09:51.700 --> 00:09:53.200]  這也是常見的
[00:09:53.200 --> 00:09:55.000]  不過更重要就是
[00:09:55.000 --> 00:09:58.400]  聖經裡面耶穌在這裡刻意去找這個人
[00:09:58.400 --> 00:10:00.400]  原來我們教會來到上帝面前
[00:10:00.400 --> 00:10:01.200]  上去找我們
[00:10:01.200 --> 00:10:02.200]  去拯救我們
[00:10:02.200 --> 00:10:03.600]  沒有順手沒有這麼正確的
[00:10:03.600 --> 00:10:04.700]  不是選香港小姐
[00:10:04.700 --> 00:10:05.600]  不是我報名的
[00:10:05.600 --> 00:10:06.800]  我的朋友去報我陪他
[00:10:06.800 --> 00:10:08.400]  然後就是香港小姐
[00:10:08.400 --> 00:10:09.800]  不是那種
[00:10:09.800 --> 00:10:13.900]  而是我們在上帝眼中是最寶貴的
[00:10:13.900 --> 00:10:15.600]  耶穌眼中這個大兄很寶貴
[00:10:15.600 --> 00:10:16.400]  所以他要去
[00:10:16.400 --> 00:10:19.500]  甚至他要冒著生命危險去
[00:10:19.500 --> 00:10:20.200]  其實是門徒
[00:10:20.200 --> 00:10:21.300]  可能我還會問耶穌
[00:10:21.300 --> 00:10:22.700]  其實格拉森是
[00:10:22.700 --> 00:10:23.700]  我也知道在哪裡
[00:10:23.700 --> 00:10:25.000]  不用這麼陰森的去
[00:10:25.000 --> 00:10:26.700]  不用下大風雨
[00:10:26.700 --> 00:10:29.000]  很大浪才去
[00:10:29.000 --> 00:10:30.300]  白天去行不行?
[00:10:30.300 --> 00:10:32.300]  沒這麼危險的時候去行不行?
[00:10:32.300 --> 00:10:33.400]  但是在耶穌眼中
[00:10:33.400 --> 00:10:36.100]  他就是看到我要去救這個大兄
[00:10:36.100 --> 00:10:37.200]  大兄姐妹
[00:10:37.200 --> 00:10:38.700]  第一個很重要的反省
[00:10:38.700 --> 00:10:41.900]  上帝是故意去找我們每一個的
[00:10:41.900 --> 00:10:44.100]  回想一下你的生命當中
[00:10:44.100 --> 00:10:45.500]  上帝故意找你
[00:10:45.500 --> 00:10:46.700]  上帝故意去邀請你
[00:10:46.700 --> 00:10:48.500]  上帝故意用不同的方法
[00:10:48.500 --> 00:10:50.100]  可能在你面對的生活
[00:10:50.100 --> 00:10:50.600]  你的工作
[00:10:50.600 --> 00:10:51.300]  你的家庭
[00:10:51.300 --> 00:10:52.400]  你的狀況
[00:10:52.400 --> 00:10:53.800]  在你很失落的時候
[00:10:53.800 --> 00:10:55.600]  身邊有一個朋友來拍拍你
[00:10:55.600 --> 00:10:57.000]  在你需要找的時候
[00:10:57.000 --> 00:10:58.800]  突然上帝就光照你
[00:10:58.800 --> 00:10:59.800]  在你很迷惘的時候
[00:10:59.800 --> 00:11:01.500]  他就提醒你
[00:11:01.500 --> 00:11:05.100]  上帝是很刻意的去找每一個
[00:11:05.100 --> 00:11:06.900]  是一段驚魂的開始
[00:11:06.900 --> 00:11:07.200]  好了
[00:11:07.200 --> 00:11:09.100]  當耶穌到了那裡
[00:11:09.100 --> 00:11:10.800]  看到這個大兄
[00:11:10.800 --> 00:11:12.200]  發生了什麼事情呢?
[00:11:12.200 --> 00:11:13.500]  一到那裡
[00:11:13.500 --> 00:11:15.100]  接著那個人就迎面衝出來
[00:11:15.100 --> 00:11:15.600]  是不是?
[00:11:15.600 --> 00:11:17.900]  《聖經》裡面說了一段很特別的描述
[00:11:17.900 --> 00:11:20.000]  那個人就走出來
[00:11:20.000 --> 00:11:21.300]  那個人就是這樣的
[00:11:21.300 --> 00:11:23.100]  他看到耶穌就苦放在耶穌面前
[00:11:23.100 --> 00:11:24.300]  大聲喊叫
[00:11:24.300 --> 00:11:26.200]  至高上帝的兒子耶穌
[00:11:26.200 --> 00:11:27.300]  我和你有什麼相干?
[00:11:27.300 --> 00:11:29.700]  你不要叫我受苦啊
[00:11:29.700 --> 00:11:30.500]  很奇怪的
[00:11:30.500 --> 00:11:31.600]  突然間一個衝出來跟你說
[00:11:31.600 --> 00:11:32.600]  不要叫我受苦啊
[00:11:32.600 --> 00:11:33.900]  原來是有原因的
[00:11:33.900 --> 00:11:35.000]  《聖經》裡面說
[00:11:35.000 --> 00:11:36.000]  原來一到那裡
[00:11:36.000 --> 00:11:37.900]  耶穌就叫那隻鬼出來
[00:11:37.900 --> 00:11:39.800]  耶穌第一時間就趕鬼
[00:11:39.800 --> 00:11:41.600]  不過《聖經》裡面很有趣
[00:11:41.600 --> 00:11:43.900]  耶穌第一時間趕鬼的結果
[00:11:43.900 --> 00:11:46.200]  人看來沒有即時成功
[00:11:46.200 --> 00:11:47.000]  是不是?
[00:11:47.000 --> 00:11:49.300]  如果有成功就不會是後面的對話
[00:11:49.300 --> 00:11:50.400]  說耶穌趕鬼
[00:11:50.400 --> 00:11:51.400]  那隻鬼就不肯不肯
[00:11:51.400 --> 00:11:52.200]  你先聽聽吧
[00:11:52.200 --> 00:11:52.900]  有原因的
[00:11:52.900 --> 00:11:54.300]  我跟你沒關係
[00:11:54.300 --> 00:11:55.900]  那隻鬼有些藉口
[00:11:55.900 --> 00:11:56.800]  有些原因
