
[00:00:00.000 --> 00:00:08.000]  菩薩師妹,讓我們在聆聽主導以前,我們一起同心低頭禱告,仰望你的主願,我地神。
[00:08:14.000 --> 00:08:42.000]  這個在上文,剛剛在第24章的一至第二節裏面我們看過了。來到這一段聖經,耶穌進入到一個更進一步的解釋,其實承接前文,因為那幫門徒趁著耶穌出聖殿的時候,就說我不如帶你去看看聖殿的建築群是怎樣樣,
[00:08:42.000 --> 00:09:02.000]  希望扭轉耶穌那個救恩的計劃。這個計劃不太適合信徒聽,要死在十字架上,第三天復活?事前又要被人迫害?他們不喜歡這個計劃。
[00:09:02.000 --> 00:09:26.000]  耶穌不如聽聽我的計劃吧,一起努力可以謀取這個聖殿,擁有這個聖殿的擁有權,我們就是話事人,這個世界就可以由耶穌去話事了。既然耶穌可以話事,你的真理,而且我也看到你又有神蹟,又有歧視,都成就了。這樣做不是更加好嗎?
[00:09:26.000 --> 00:09:46.000]  耶穌明白到這幫信徒這種想法,所以要糾正他們絕對不容易。怎樣糾正呢?我們來到第三節開始,就去介紹給我們看,耶穌怎樣糾正他們。
[00:09:46.000 --> 00:10:08.000]  二十四章第三節,耶穌明白到這幫信徒在心中的私慾,其實搞擾他們,使得他們非常之不安。尤其是耶穌越來越接近受死的這個階段,他們的不安情緒就越來越強。強到一個什麼地步,我們去看一下。
[00:10:08.000 --> 00:10:28.000]  第三節,耶穌在橄欖山上坐著,門徒暗暗地來說,請告訴我們什麼時候有這些事,你降臨和世界的末了,有什麼的預兆呢?
[00:10:28.000 --> 00:10:54.000]  這個陳述絕對不是陌生的事情,其實我們先前已經說過了,耶穌很多時候教導門徒,門徒都不太想聽耶穌的教導,因為不適合聽。於是這幫人又靜靜地走到耶穌的面前。
[00:10:54.000 --> 00:11:23.000]  這個靜靜地走去問耶穌這個行為,不是這裡才有的。譬如我們看回第十三章的第一節,第十三章的三十六節,十四章的十五節,十五章的十二節和二十三節,十七章的十九節,以及十八章的第一節,馬太福音的記載裡面,全部的經文都顯示出,耶穌基督的門徒心裡面充滿了,
[00:11:23.000 --> 00:11:50.000]  裡面充滿疑問,他們需要耶穌再次肯定,再次解答,甚至他們嘗試透過去詢問耶穌,希望扭轉耶穌的想法。其中一個典型例子就是西門彼得,他不想耶穌死。你說他是否好心?是好心,不過好心還好心。
[00:11:50.000 --> 00:12:19.000]  你作為門徒,你應該聽師父的話。師父告訴你的時候,你就不想,覺得不是太好,不過耶穌沒有拒絕他們。耶穌明白到他們心裡面有很多糾結,是需要去解答的。因此當他們趁著耶穌在這一刻,在這個橄欖山坐著的時候,這個陳述呢,是表現出耶穌處在一個淺靜。
[00:12:19.000 --> 00:12:32.000]  淺靜的狀態。侍奉主不是靠多些花招,多些侍功,做多些事情,就一定是代表你這麼虔誠的。
[00:12:32.000 --> 00:12:48.000]  在舊約聖經裡面也都很清楚說到,德力在乎歸回安息。不是我說的,是爾塞亞書裡面的爾塞亞先知說得很清楚的。
[00:12:48.000 --> 00:13:12.000]  耶穌好好地做了一個見證。他面對著耶路撒冷的聖山,坐在橄欖山的上面,進行譴證的時候,門徒就在這個時候反映出他靈性不安。所以他就靜靜地走去耶穌的面前去問了。問了一連串的問題。
[00:13:12.000 --> 00:13:38.000]  這一連串的問題,我們剛才讀了,又到我再讀多一次,就是他們要求耶穌說些什麼給他們知道。說些什麼給他們知道?將所有的事情告訴他們。所以他們說,什麼時候有這些事情?其實耶穌告訴他們,將會有一些事情發生在這個聖殿的建築群裡面。
[00:13:38.000 --> 00:13:58.000]  為什麼我們知道?一塊石頭都不會再傳達在另一塊石頭上面。這幫門徒就很緊張,我們想謀取的聖殿,竟然耶穌說他會被拆毀?那究竟什麼時候發生?門徒關心的是時間性,他們沒有關心事情的實質性。
[00:13:58.000 --> 00:14:16.000]  關心的時間,於是他們就走來跟耶穌說,究竟什麼時候這些事情會發生在這個聖殿裡面呢?而耶穌在這個時候就將在這個聖殿的局面逐一介紹給他們知道。
[00:14:16.000 --> 00:14:38.000]  我們一會兒再詳細去看一看。但是,耶穌就在這裡一開始就介紹了一個時局給他們知道。你要問時間嘛,我告訴你時間是什麼。這幫門徒說,李光臨和世界末日的時候,有什麼預兆可以告訴他們呢?
[00:14:38.000 --> 00:14:58.000]  他們很擔心啊,一連串的事情使得他們很困擾啊。耶穌三次告訴他們知道,他們會被釘死,會被受害,被虐待。什麼時候發生啊?連聖殿都會想啊?什麼時候發生啊?
[00:14:58.000 --> 00:15:14.000]  丁子梅,當我們以為自己很關心上帝的事情的時候,其實耶穌老早已經更加了解我們所關心的事情的問題所在。
[00:15:14.000 --> 00:15:34.000]  很多時候,門徒看的就是用人的方法做事。今天教會都很喜歡用人的手法去做神的工作。就說,牧師不做,教會怎麼會繼續存留在這個世界裡面呢?
[00:15:34.000 --> 00:15:48.000]  大家有沒有想過,如果我們作為信徒,全部不搞建禮拜堂,基督教是否就此毀滅呢?
[00:15:48.000 --> 00:16:08.000]  大家有沒有想過,假如有一天你沒有教會,我不想講那些猜測的原因,沒有教會讓你再回教會,是否基督的信仰,上帝的啟示就不能夠存在呢?
[00:16:08.000 --> 00:16:18.000]  其實這個問題應該問你自己。是否沒有教會,你就不會成為基督徒?
[00:16:18.000 --> 00:16:42.000]  也反過來問,是否回教會了,就一定是基督徒?是什麼使我們這麼不安呢?就是因為很多時候,我們很期望的只是上帝做的,是愛我們的意思。用人力去得到一種所謂的拯救。
[00:16:42.000 --> 00:17:02.000]  但是基督的拯救卻不是這樣的。於是,今天的教會是怎樣呢?就是要把教會參雜很多人的意見在裡面,用人的手法去做事,做不到就祈禱,祈禱了就會解決,上帝就會在我們臨在。
[00:17:02.000 --> 00:17:26.000]  用這種方法去刀磚去印證上帝的存在。但誰不知,這種其實是一種在敬拜兩個上帝的手法,用似乎敬拜神的外表,卻是在滿足我們內裡的慾望。
[00:17:26.000 --> 00:17:50.000]  馬大福音第六章二十四節裡面曾經說過這一句話,耶穌說:一個人不能侍奉兩個,主不是污者過,愛哪個,就是縱者過,輕哪個。你們不能夠侍奉神,又侍奉馬門。馬門就是財富。
[00:17:50.000 --> 00:18:08.000]  今天有很多信徒,為什麼信耶穌?因為希望有個神打救他,或者照顧他,使他在這個世界能夠有豐富的財富。
[00:18:08.000 --> 00:18:28.000]  而財富有很多種演繹方法,不只是銀行幾個號碼那麼簡單,在工作上得到滿足。信耶穌可以使我在工作上得到祝福。這種信仰是什麼呢?成功福音。
[00:18:28.000 --> 00:18:40.000]  今天教會暗地裡傳承成功福音在信徒的心裡面,其實是加重了我們在心靈裡面的那種不安感。
[00:18:40.000 --> 00:18:58.000]  就像這幫門徒一樣,我很怕失去了聖殿,很怕失去了機會把握耶穌還在的時候,和我一起去得到宗教的領袖權,或者話事權,甚至復興以色列國。
[00:18:58.000 --> 00:19:16.000]  這種種的不安,耶穌看得一清二楚,就在他們的問題裡面。於是,耶穌就點出了在這樣的狀態之下,門徒要更加額外小心的一件事。
[00:19:16.000 --> 00:19:34.000]  因為在這樣的情況之下,可能你就會更容易被在靈性上欺騙,或者被一些屬靈的騙子所垂釣的餘鉤將你勾上去。
[00:19:34.000 --> 00:19:56.000]  如何防止呢?第二部分,從第四節到第八節。第四節到第八節裡面,耶穌作了一個很詳細的解釋,回應給這幫門徒知道,怎麼樣耶穌幫助他們去針對他們內心的私慾不斷搞擾而來的不安。
[00:19:56.000 --> 00:20:17.000]  我們一起看看,從第四節到第八節,我們再讀一次,好嗎?耶穌回答說,你們要謹慎,免得有人迷惑你們,因為將來有好些人冒我的名來說,我是基督,並且要迷惑許多人。
[00:20:17.000 --> 00:20:31.000]  你們也要聽見打仗和打仗的風聲,總不要驚慌,因為這些事是必須有的,只是沒期還沒到。
[00:20:31.000 --> 00:20:45.000]  民要攻打民,國要攻打國,多處必有饑荒地震,這是災難的起頭。
[00:20:45.000 --> 00:20:59.000]  在這段聖經裡面,耶穌悄通眼眉,明白到信徒的問題所在,所以他一此中的就去作出一連串的警戒。
[00:20:59.000 --> 00:21:15.000]  從第四節開始到第十四節,可以分為兩個大部分,不過我先講第一個部分,這兩個大部分都是耶穌提出了一個警戒,是一種很嚴肅的警戒。
[00:21:15.000 --> 00:21:26.000]  第一個警戒就是從第四節到第八節的主動詞,耶穌說你們要怎樣?你們要謹慎。
[00:21:26.000 --> 00:21:42.000]  宇文聖經這個字眼,bepolite,是指一種額外留神的意思,而且是以一種命令的語氣來寫出來。
[00:21:42.000 --> 00:22:09.000]  如果大家懂一點點希臘文的話,bepolite這個字就是看,bepolite就是一個禁詞,要額外留神,你們要謹慎,要謹慎什麼?原來門徒將會是被欺騙,這不是我講的,耶穌講的很清楚,免得有人迷惑你們。
[00:22:09.000 --> 00:22:37.000]  如果大家有聖經,或者是電子聖經,你可以在這段聖經裡面發現到迷惑這個字眼是多次出現,迷惑希臘文,penile,penile這個字眼其實可以分為好幾種方法,其中一個就是欺騙,或者欺控。
[00:22:37.000 --> 00:23:03.000]  廣東話就是被人欺騙,被人騙了,甚至被人騙了,這些字眼都可以這樣翻譯這個字眼,penile。這個字眼也在這段聖經裡面多次出現,如果大家留意,除了第四節之外,第五節又用到這個字眼,第十一節又用到這個字眼。
[00:23:03.000 --> 00:23:16.000]  所以,基本上來說,耶穌第一樣東西,在末世的時代,我們一定要很小心地掌握到這個時代,有的人會走出來去騙你。
[00:23:16.000 --> 00:23:38.000]  在我引言裡面,我已經講得很清楚給大家知道,今天在教會裡面,最頭痛的一件事,特別對於真正的信徒來講,我們是必須要去檢視,不要被人困,特別那些是宗教領袖。
[00:23:38.000 --> 00:23:56.000]  用今天講的,教會的牧師,傳道人,教會的執事,長老,幹事,等等這些有職份的人,或者用傳統的講法,叫做聖品人,他們有一個聖職的職份去做的人。
[00:23:56.000 --> 00:24:14.000]  你要很小心,因為這幫人會走出來去騙你的,會出來騙你的,這幫人怎樣騙你?這種騙法原來是長時間的騙你的,所以為什麼要讀希臘文?
[00:24:14.000 --> 00:24:26.000]  當你讀希臘文的時候,你就會發現到這個騙你的字眼,是now,故意用了一種時態叫做future tense,未來語。
[00:24:26.000 --> 00:24:43.000]  在希臘文裡面有一個特點,時態不只是單純講時間,時態同時是講到那個人的主角的行動,動詞的做法是怎樣的。
[00:24:43.000 --> 00:24:59.000]  我們稱為kinds of actions,未來時態,就是講到他現在已經在做,他持續都是會這樣繼續做的,騙到底的。
[00:24:59.000 --> 00:25:23.000]  那個陳述和這個完全用現在式有點不同,現在式就是事實,本質就是這樣的,但未來式就是指這種時態不斷地持續地去發生引用運作,而這幫教會的領袖就會持續地去騙你,去騙你。
[00:25:23.000 --> 00:25:40.000]  耶穌於是乎就在這段聖經裡面,一指縱的去指出門徒,當你們越關心末世,什麼時候你們所得到的東西會損失的時候,我就告訴他,在這個時候有很多人會走出來騙你。
[00:25:40.000 --> 00:26:05.000]  所以末世的經文,在這段聖經很多時候我們解釋為,解末世的景象是什麼時候是世界末日,其實不是專注在解世界末日的意思,而是解釋在這個時代裡面,就是我們今天所處的環境,由耶穌基督降生開始已經踏入了這個末世的時代,
[00:26:05.000 --> 00:26:23.000]  以至於最後的日子,在這個時段當中,耶穌告訴門徒,你們很容易會被人騙的,因為當你的心越不安,人就越會用這個不安去騙你。
[00:26:23.000 --> 00:26:48.000]  所以大家有沒有留意,我覺得宗教叫人信主,就是用嚇死你那種手段,我很記得,以前我最初回教會的時候,聽那些很著名的牧師,或者傳道人,常常都是這樣說的,常常都說這個例子。
[00:26:48.000 --> 00:27:15.000]  今天你來到教會聽,我說到是你的福氣,你很信主,不信主的話,我告訴你,一會兒可能你出街就被車載死,如果不載不載死你,你走著走著在天上掉個花盆下來就壓死你,死了你就不知道了,沒得信的了,你信不信死了去天堂還有福氣呢?
[00:27:15.000 --> 00:27:32.000]  但這種其實是一種軟性的恐嚇,為什麼要用這種方法呢?因為當我們越看到這個世界亂的時候,我們就越容易被人騙的。
[00:27:32.000 --> 00:27:52.000]  所以我跟很多朋友,跟我的子女都這樣說,永遠不要在自己很混亂的時候去做一些major decision,主要的很重要的決定,坐定定才去想這些主動的決定。
[00:27:52.000 --> 00:28:21.000]  很簡單,我用一個簡單的例子,有一次我跟師父說,因為我跌倒了,不知道為什麼現在經常跌倒,不知道是不是老了會跌倒,三個星期前跌倒了,我跟師父說腰很痛,師父很體貼我,找人按摩,我說按摩都按不了多少次,不如買一張按摩椅,去買按摩椅,這裡有個商場,去看看那些按摩椅。
[00:28:21.000 --> 00:28:50.000]  那些按摩椅很貴,以前聽說一張按摩椅一千多元,原來有一支歌一千多元,後來聽朋友說三千多元已經很好了,但是那張按摩椅一萬多元加幣,試下去那張椅真的完美無瑕,很舒服,又有音響,又有不同層次的推拿方式,很舒服。
[00:28:50.000 --> 00:29:19.000]  接著準備買了,準備,一萬元,很肉赤,但是為了健康,是不是買呢?對不對,Eric?我也想買,即是還沒買,跟著那個售貨員不斷說買吧,這麼舒服,對你這麼有幫助,由腳底按到你上頭頂。
[00:29:19.000 --> 00:29:37.000]  一萬元買健康,很值的,跟著很想買,私務都以為我想買的時候,跟著我跟那個銷售員說,讓我出去商場走個圈,冷靜一下。
[00:29:37.000 --> 00:30:06.000]  你知道那個銷售員怎麼跟我說的嗎?你很想知道吧?他說你冷靜了,想過就不會買了,事實上是的,大衛先生,當我冷靜過後,當他洗到我很舒服的時候,按著我,你冷靜一下,是不是真的需要買?
[00:30:06.000 --> 00:30:31.000]  考慮首先一萬元是很多錢,很多錢,加拿大一萬元按出荷包是很多錢,你賺多少錢才賺到一萬元,由荷包按出來,沒有的,冷靜過後你就不會買了。
[00:30:31.000 --> 00:31:00.000]  什麼時候你會買呢?你很害怕的時候,哎呀,再不按我可能會癱瘓,再不按我就會死,同樣道理,門徒很想得到耶路撒冷的時候,很想跟耶穌一起去得到這個宗教領袖的身份,可以在這個時候復興以色列國,怎麼會不好?我們說了算,很危險的。
[00:31:00.000 --> 00:31:07.000]  當別人說些你最喜歡聽的時候
[00:31:07.000 --> 00:31:10.000]  最適合聽的時候
[00:31:10.000 --> 00:31:14.000]  用些東西來收買你的時候
[00:31:14.000 --> 00:31:16.000]  你沒有工作的時候
[00:31:16.000 --> 00:31:20.000]  回教會幫你找到工作的時候
[00:31:20.000 --> 00:31:22.000]  你沒有生意的時候
[00:31:22.000 --> 00:31:24.000]  回教會有很多生意的時候
[00:31:24.000 --> 00:31:27.000]  你沒有飯吃的時候
[00:31:27.000 --> 00:31:30.000]  有人在家裡請你吃飯的時候
[00:31:30.000 --> 00:31:32.000]  我不是說請吃飯是壞事
[00:31:32.000 --> 00:31:38.000]  當你覺得很舒服很開心的時候
[00:31:38.000 --> 00:31:43.000]  別人就會在你這個時候下重藥
[00:31:43.000 --> 00:31:46.000]  耶穌在這個時候說了什麼
[00:31:46.000 --> 00:31:48.000]  我們再看一次
[00:31:48.000 --> 00:31:52.000]  因為將來有好些人冒我的名來
[00:31:52.000 --> 00:31:55.000]  冒耶穌的名
[00:31:55.000 --> 00:32:00.000]  就是像耶穌那樣洗幾手神蹟
[00:32:00.000 --> 00:32:05.000]  用耶穌的名去做一些招搖撞騙的事情
[00:32:05.000 --> 00:32:10.000]  更重要的是冒耶穌什麼名
[00:32:10.000 --> 00:32:15.000]  神的兒子的名
[00:32:15.000 --> 00:32:18.000]  所以大家如果你會留意耶穌在
[00:32:18.000 --> 00:32:21.000]  《馬太福音》第22章第42節裡面
[00:32:21.000 --> 00:32:24.000]  他直接問法尼塞人這條問題
[00:32:24.000 --> 00:32:29.000]  你認為基督是誰的後裔
[00:32:29.000 --> 00:32:32.000]  他問有關耶穌基督的身份的問題
[00:32:32.000 --> 00:32:35.000]  其實耶穌上門徒也都透過這些對答
[00:32:35.000 --> 00:32:38.000]  去印證耶穌基督的身份的問題
[00:32:38.000 --> 00:32:41.000]  怎樣去印證耶穌真正的身份
[00:32:41.000 --> 00:32:43.000]  哪一個才是真正的耶穌
[00:32:43.000 --> 00:32:47.000]  哪一個是假冒耶穌
[00:32:47.000 --> 00:32:49.000]  這個功課不能少
[00:32:49.000 --> 00:32:51.000]  今天我們作為信徒
[00:32:51.000 --> 00:32:55.000]  我們也有責任要學會怎樣印證
[00:32:55.000 --> 00:32:59.000]  核實那些是神的說話
[00:32:59.000 --> 00:33:03.000]  不是每個人都說聖經就是講神的說話
[00:33:03.000 --> 00:33:06.000]  曾經在神學院有個教授
[00:33:06.000 --> 00:33:09.000]  我們跟他講
[00:33:09.000 --> 00:33:14.000]  我們去了另一間神學院進修
[00:33:14.000 --> 00:33:16.000]  在讀更高學位的時候
[00:33:16.000 --> 00:33:21.000]  教授說原來他們對聖經的傳講
[00:33:21.000 --> 00:33:25.000]  有很深的教導
[00:33:25.000 --> 00:33:29.000]  這個神學院院長的心不服
[00:33:29.000 --> 00:33:32.000]  抱歉暴露了身份
[00:33:32.000 --> 00:33:34.000]  這個神學院的教授跟著說
[00:33:34.000 --> 00:33:38.000]  我都傳福音我都講聖經
[00:33:38.000 --> 00:33:41.000]  你知道很多人都講聖經的這個世界
[00:33:41.000 --> 00:33:44.000]  不過講聖經是為了上帝的啟示
[00:33:44.000 --> 00:33:46.000]  能夠在你的生命上發生影響
[00:33:46.000 --> 00:33:48.000]  或者講了聖經之後
[00:33:48.000 --> 00:33:56.000]  他可以在你身上得到利益
[00:33:56.000 --> 00:33:57.000]  最典型的一句例子
[00:33:57.000 --> 00:34:00.000]  經常我們會聽
[00:34:00.000 --> 00:34:02.000]  信耶穌
[00:34:02.000 --> 00:34:05.000]  叫你們得生命
[00:34:05.000 --> 00:34:13.000]  並且得的更豐盛
[00:34:13.000 --> 00:34:17.000]  誰不知有一個政府
[00:34:17.000 --> 00:34:18.000]  引用了這句說話
[00:34:18.000 --> 00:34:22.000]  來在他的廣告上推廣
[00:34:22.000 --> 00:34:29.000]  叫人要珍惜自己的生命生活
[00:34:29.000 --> 00:34:31.000]  不要參與什麼暴動
[00:34:31.000 --> 00:34:32.000]  不要參與什麼抗爭
[00:34:32.000 --> 00:34:35.000]  不要參與這些
[00:34:35.000 --> 00:34:43.000]  這個政府用的都是神的說話
[00:34:43.000 --> 00:34:51.000]  但是他用的是私心
[00:34:51.000 --> 00:34:52.000]  那你就會問
[00:34:52.000 --> 00:34:55.000]  牧師原來珍惜生命
[00:34:55.000 --> 00:34:57.000]  不要參加社會運動
[00:34:57.000 --> 00:35:00.000]  不要參加一些抗爭運動
[00:35:00.000 --> 00:35:05.000]  不使社會更加安寧不是好事嗎
[00:35:05.000 --> 00:35:08.000]  接著我們會看很多的經文
[00:35:08.000 --> 00:35:09.000]  原來耶穌告訴我們
[00:35:09.000 --> 00:35:14.000]  末世根本是亂七八糟的
[00:35:14.000 --> 00:35:17.000]  接著我們來看
[00:35:17.000 --> 00:35:18.000]  耶穌沒有叫我們
[00:35:18.000 --> 00:35:19.000]  為這個世界
[00:35:19.000 --> 00:35:22.000]  能夠重新得到和平去祈禱
[00:35:22.000 --> 00:35:25.000]  沒有
[00:35:25.000 --> 00:35:28.000]  而且耶穌讓這個世界的罪惡
[00:35:28.000 --> 00:35:30.000]  更加大地彰顯
[00:35:30.000 --> 00:35:32.000]  一會兒再說
[00:35:32.000 --> 00:35:34.000]  所以我們有責任
[00:35:34.000 --> 00:35:37.000]  要去認清楚上帝
[00:35:37.000 --> 00:35:39.000]  祂的兒子的身份
[00:35:39.000 --> 00:35:41.000]  從而讓我們同時
[00:35:41.000 --> 00:35:43.000]  知道怎樣去認清楚
[00:35:43.000 --> 00:35:47.000]  什麼才是真正的神的啟示
[00:35:47.000 --> 00:35:50.000]  耶穌在這裡說
[00:35:50.000 --> 00:35:52.000]  祂在什麼時候出來騙你呢
[00:35:52.000 --> 00:35:54.000]  在這個時候
[00:35:54.000 --> 00:35:56.000]  祂說我是基督
[00:35:56.000 --> 00:35:58.000]  基督來做什麼
[00:35:58.000 --> 00:36:00.000]  猶太人都知道基督來做什麼
[00:36:00.000 --> 00:36:03.000]  基督來拯救以色列民
[00:36:03.000 --> 00:36:06.000]  救他們離開惡勢力
[00:36:06.000 --> 00:36:10.000]  或者外邦人的管治
[00:36:10.000 --> 00:36:13.000]  重新成立了一個以色列國
[00:36:13.000 --> 00:36:16.000]  所以基督從猶太人的觀念來看
[00:36:16.000 --> 00:36:18.000]  就是尼賽亞尼賽亞
[00:36:18.000 --> 00:36:19.000]  就是復興以色列國
[00:36:19.000 --> 00:36:20.000]  他們是這樣去想的
[00:36:20.000 --> 00:36:22.000]  於是這幫人就著
[00:36:22.000 --> 00:36:24.000]  你們喜歡的東西去說
[00:36:24.000 --> 00:36:26.000]  於是怎麼樣
[00:36:26.000 --> 00:36:27.000]  我們看一下
[00:36:27.000 --> 00:36:30.000]  那些迷惑你們
[00:36:30.000 --> 00:36:32.000]  他就不斷說
[00:36:32.000 --> 00:36:34.000]  渲染說
[00:36:34.000 --> 00:36:36.000]  打仗了打仗了
[00:36:36.000 --> 00:36:37.000]  預備打仗了
[00:36:37.000 --> 00:36:38.000]  快點來了
[00:36:38.000 --> 00:36:40.000]  不過怎麼樣了
[00:36:40.000 --> 00:36:42.000]  不用怕
[00:36:42.000 --> 00:36:44.000]  因為耶穌說
[00:36:44.000 --> 00:36:47.000]  這些是必然發生的
[00:36:47.000 --> 00:36:51.000]  但是這幫人就用這種恐嚇的手段
[00:36:51.000 --> 00:36:55.000]  去說打仗了打仗了
[00:36:55.000 --> 00:36:58.000]  不需要說什麼
[00:36:58.000 --> 00:37:02.000]  你們有沒有上網看YouTube
[00:37:02.000 --> 00:37:05.000]  有沒有看那些時事
[00:37:05.000 --> 00:37:08.000]  無論是中文傳媒
[00:37:08.000 --> 00:37:11.000]  英語外國傳媒
[00:37:11.000 --> 00:37:14.000]  現在你聽最多的是什麼
[00:37:14.000 --> 00:37:19.000]  就是打仗
[00:37:19.000 --> 00:37:22.000]  我不是嘗試去印證現在的時代
[00:37:22.000 --> 00:37:25.000]  就等同於耶穌想說的打仗時代
[00:37:25.000 --> 00:37:26.000]  不過我想說給大家聽
[00:37:26.000 --> 00:37:28.000]  這個說打仗的題目
[00:37:28.000 --> 00:37:30.000]  其實是一個
[00:37:30.000 --> 00:37:33.000]  來恐嚇你們
[00:37:33.000 --> 00:37:38.000]  或者我們的一個手段
[00:37:38.000 --> 00:37:41.000]  讓他們失去了焦點
[00:37:41.000 --> 00:37:43.000]  至於專注我的情慾
[00:37:43.000 --> 00:37:47.000]  怎樣去處理這些情況呢
[00:37:47.000 --> 00:37:49.000]  有一個基督徒在早幾年前
[00:37:49.000 --> 00:37:53.000]  在一個地方有很多騷亂的時候
[00:37:53.000 --> 00:37:54.000]  他就走來跟我說
[00:37:54.000 --> 00:37:57.000]  他說我很害怕
[00:37:57.000 --> 00:37:58.000]  我說你怕什麼
