
[00:00:00.000 --> 00:00:04.580]  周六上午堂的弟兄姊妹平安
[00:13:19.300 --> 00:13:21.460]  表面上好像有這樣的意思
[00:13:21.460 --> 00:13:24.540]  但是其實聖經是在說另一件事情
[00:13:24.540 --> 00:13:28.300]  聖經裡面提到過分
[00:13:28.300 --> 00:13:30.780]  原來的含義是在說增加
[00:13:30.780 --> 00:13:33.220]  原文的意思是增加
[00:13:33.220 --> 00:13:34.100]  不要增加
[00:13:34.100 --> 00:13:37.740]  含義是在說你故意去增加一些公義
[00:13:37.740 --> 00:13:40.060]  目的是為自己積福
[00:13:40.060 --> 00:13:42.260]  不是為了含義本身
[00:13:42.260 --> 00:13:46.860]  而是為了自己因此去積聚一些福氣
[00:13:46.860 --> 00:13:48.580]  但是你們會看到
[00:13:48.580 --> 00:13:50.700]  聖經提到在日光之下
[00:13:50.700 --> 00:13:54.940]  人不一定會因為含義而積福
[00:13:54.940 --> 00:13:58.020]  剛才我們說那種顛倒的情況
[00:13:58.020 --> 00:14:00.500]  其實主耶穌在他登山補訓的時候
[00:14:00.500 --> 00:14:02.740]  也會清楚說一件事情
[00:14:02.740 --> 00:14:11.300]  他說你們誰能夠用思慮使仇仇增加一刻
[00:14:11.300 --> 00:14:14.860]  你不能夠做一些什麼公義的事情
[00:14:14.860 --> 00:14:19.260]  令到你自己長壽得福
[00:14:19.260 --> 00:14:23.260]  但是你說那怎樣是過分作惡
[00:14:23.260 --> 00:14:24.260]  不要過分作惡
[00:14:24.260 --> 00:14:27.340]  意思是不要增加行惡
[00:14:27.340 --> 00:14:31.020]  增加行惡是為了得到利益
[00:14:31.020 --> 00:14:34.860]  其實今天世界你會看到有很多這樣的情況
[00:14:34.860 --> 00:14:37.780]  在這個世界之下
[00:14:37.780 --> 00:14:40.460]  聖經在說道德秩序
[00:14:40.460 --> 00:14:43.460]  剛才好像在說一些密切的狀況
[00:14:43.460 --> 00:14:47.420]  但是也同時提到在道德秩序之下
[00:14:47.420 --> 00:14:51.620]  惡人如果行惡他會受傷害
[00:14:51.620 --> 00:14:57.900]  甚至會遭遇一些即時神給他的懲罰而死亡
[00:14:57.900 --> 00:14:59.700]  在這個情況之下你要留意
[00:14:59.700 --> 00:15:03.020]  不是因為你想得到利益
[00:15:03.020 --> 00:15:04.780]  你就增加一些惡
[00:15:04.780 --> 00:15:10.420]  以致你自己陷在罪惡和傷害當中
[00:15:10.420 --> 00:15:11.980]  當聖經這樣說的時候
[00:15:11.980 --> 00:15:14.300]  說出一個重要的方向就是
[00:15:14.300 --> 00:15:16.900]  不要過多增多行義
[00:15:16.900 --> 00:15:18.540]  不要增加行惡
[00:15:18.540 --> 00:15:22.020]  反而要去留意第十八節所說
[00:15:22.020 --> 00:15:24.700]  傳道書第七章十八節所提及的
[00:15:24.700 --> 00:15:29.580]  他說「持守者過是好的,哪個也不要放鬆」
[00:15:29.580 --> 00:15:35.220]  「因為敬畏神的人都必避免這兩個極端」
[00:15:35.220 --> 00:15:37.340]  這裡提到敬畏神的人
[00:15:37.340 --> 00:15:42.260]  他們會從這些錯誤當中出來
[00:15:42.260 --> 00:15:47.740]  他們不會因為為了積福而故意增加行義
[00:15:47.740 --> 00:15:52.980]  也不會為了得到利益而增加行惡
[00:15:52.980 --> 00:15:56.580]  從這兩種錯誤裡面他們走出來
[00:15:56.580 --> 00:16:02.100]  這是敬畏神的人有一種生活的表現
[00:16:02.100 --> 00:16:05.220]  我記得我過去曾經說過
[00:16:05.220 --> 00:16:11.220]  一位我很敬佩的教徒女醫生
[00:16:11.220 --> 00:16:15.540]  在多年之前我在中國內地東北地區
[00:16:15.540 --> 00:16:18.900]  見到她和她聊天
[00:16:18.900 --> 00:16:20.860]  她告訴我她有一個很大的困局
[00:16:20.860 --> 00:16:22.220]  因為在醫院裡面
[00:16:22.220 --> 00:16:24.260]  他們醫院的經濟情況不好
[00:16:24.260 --> 00:16:29.940]  因此院長跟他們一群醫生說
[00:16:29.940 --> 00:16:32.620]  以後有病人來問診
[00:16:32.620 --> 00:16:37.140]  就盡量安排多些檢查給他們
[00:16:37.140 --> 00:16:39.100]  如果有人要去拿藥
[00:16:39.100 --> 00:16:42.540]  就嘗試安排些小手術給他
[00:16:42.540 --> 00:16:44.540]  如果有人要做小手術
[00:16:44.540 --> 00:16:46.180]  就怎樣呢?
[00:16:46.180 --> 00:16:50.420]  安排些大手術給他
[00:16:50.420 --> 00:16:53.300]  為什麼要這樣做?
[00:16:53.300 --> 00:16:54.620]  賺多些錢
[00:16:54.620 --> 00:16:57.580]  醫院可以收益多些
[00:16:57.580 --> 00:17:02.580]  這位姐妹很清楚拒絕院長的要求
[00:17:02.580 --> 00:17:04.820]  院長告訴她
[00:17:04.820 --> 00:17:06.620]  你這樣令到醫院損失
[00:17:06.620 --> 00:17:09.580]  我在你的工資裡扣分
[00:17:09.580 --> 00:17:14.980]  因此她經過三次不同階段的扣減工資的情況
[00:17:14.980 --> 00:17:17.500]  剩下很少的工資
[00:17:17.500 --> 00:17:19.300]  這位姐妹當時我跟她聊天的時候
[00:17:19.300 --> 00:17:20.620]  她跟我說
[00:17:20.620 --> 00:17:24.380]  雖然生活比較艱難
[00:17:24.380 --> 00:17:29.660]  但我仍然知道有很多病人需要我幫助
[00:17:29.660 --> 00:17:31.300]  我繼續做
[00:17:31.300 --> 00:17:35.700]  因為我想真正幫助這些病人
[00:17:35.700 --> 00:17:39.300]  每當我想回到這位姐妹的見證時
[00:17:39.300 --> 00:17:43.700]  我體會到一個敬畏神的美好的榜樣
[00:17:43.700 --> 00:17:48.340]  她不是為了利益而行惡
[00:17:48.340 --> 00:17:50.700]  她沒有這樣做
[00:17:50.700 --> 00:17:52.660]  不是為了得到多些工資
[00:17:52.660 --> 00:17:54.660]  所以她就開多些藥
[00:17:54.660 --> 00:17:56.660]  做大手術
[00:17:56.660 --> 00:17:58.820]  但同樣她也知道
[00:17:58.820 --> 00:18:01.300]  她也不是為了得到什麼利益
[00:18:01.300 --> 00:18:06.420]  所以她現在繼續治理病人
[00:18:06.420 --> 00:18:07.340]  去行醫
[00:18:07.340 --> 00:18:09.180]  不是
[00:18:09.180 --> 00:18:11.500]  反而她因為做這些事情
[00:18:11.500 --> 00:18:14.740]  她明顯會受到虧損
[00:18:14.740 --> 00:18:17.620]  在她裡面的行惡行善
[00:18:17.620 --> 00:18:19.140]  兩者之間
[00:18:19.140 --> 00:18:21.660]  一路在思想的最首要的
[00:18:21.660 --> 00:18:24.300]  是哪一個情況是敬畏神
[00:18:24.300 --> 00:18:26.820]  是能夠真正聽從神的吩咐
[00:18:26.820 --> 00:18:28.500]  至於自己得福得禍
[00:18:28.500 --> 00:18:32.220]  這個反而不是她最首要的考慮
[00:18:32.220 --> 00:18:35.140]  第一姐妹在你的生活上
[00:18:35.140 --> 00:18:37.660]  你要留意最終的考慮
[00:18:37.660 --> 00:18:41.300]  怎樣讓你的生活行為是敬畏神
[00:18:41.300 --> 00:18:44.980]  是能夠得神的喜悅
[00:18:44.980 --> 00:18:46.100]  另一方面我們再看
[00:18:46.100 --> 00:18:49.220]  在下面的七章第十九到二十九節
[00:18:49.220 --> 00:18:50.820]  這段經文裡面
[00:18:50.820 --> 00:18:53.220]  我們思想一件事情就是
[00:18:53.220 --> 00:18:55.860]  無論你得福得禍
[00:18:55.860 --> 00:18:58.460]  仍然堅持做智慧人
[00:18:58.460 --> 00:19:01.940]  這段經文特別提及智慧的訊息
[00:19:01.940 --> 00:19:05.540]  在開始的十九節到二十二節
[00:19:05.540 --> 00:19:07.420]  這幾節經文當中
[00:19:07.420 --> 00:19:11.300]  首先將下面經文的兩個重要的摘要
[00:19:11.300 --> 00:19:15.020]  或者是要點先勾畫出來
[00:19:15.020 --> 00:19:17.020]  我們看第一個的重點
[00:19:17.020 --> 00:19:20.300]  在第十九節
[00:19:20.300 --> 00:19:21.820]  十九節裡面提到
[00:19:21.820 --> 00:19:28.060]  「智慧使智慧人比城中十個官長更有能力」
[00:19:28.060 --> 00:19:32.540]  這裡提到智慧是一種能力
[00:19:32.540 --> 00:19:36.580]  雖然之前的經文提到
[00:19:36.580 --> 00:19:41.060]  智慧人在地上不一定是無福無災無難
[00:19:41.060 --> 00:19:44.180]  他可能也會受到不同的災禍
[00:19:44.180 --> 00:19:46.180]  但是當經文提到智慧的時候
[00:19:46.180 --> 00:19:49.100]  大家會記得在很多的智慧書
[00:19:49.100 --> 00:19:50.580]  包括《真言》
[00:19:50.580 --> 00:19:56.660]  就會提到敬畏或是智慧的開端
[00:19:56.660 --> 00:19:58.100]  一個敬畏神的人
[00:19:58.100 --> 00:20:00.780]  他的生命是活出那種智慧
[00:20:00.780 --> 00:20:02.140]  他聽從神的吩咐
[00:20:02.140 --> 00:20:04.340]  作神要他所作的事
[00:20:04.340 --> 00:20:08.780]  因此他領受一個堅強的生命
[00:20:08.780 --> 00:20:10.180]  整段經文裡面提到
[00:20:10.180 --> 00:20:12.260]  「比十個官長更有能力」
[00:20:12.260 --> 00:20:16.100]  這個能力原來的意思是堅強
[00:20:16.100 --> 00:20:18.620]  強力的意思
