
[00:00:00.000 --> 00:00:02.500]  很快就踏進了七月
[00:01:45.440 --> 00:01:47.880]  意思是我要扭曲自己
[00:01:47.880 --> 00:01:51.520]  然後迎合對方做的心意
[00:01:51.520 --> 00:01:53.560]  這些不是很好
[00:01:53.560 --> 00:01:57.360]  所以這次我不知道你突然閒起來
[00:01:57.360 --> 00:01:58.320]  這樣的心態
[00:01:58.320 --> 00:01:59.600]  看見這個主題的時候
[00:01:59.600 --> 00:02:02.480]  你會不會有些很負能量的想法
[00:02:02.480 --> 00:02:04.720]  又要我們做些什麼
[00:02:04.720 --> 00:02:09.840]  又要逼迫自己去做一些上帝喜歡做的事
[00:02:09.840 --> 00:02:11.240]  或者教會喜歡做的事
[00:02:11.240 --> 00:02:13.080]  所以我想在這個主日
[00:02:13.080 --> 00:02:15.840]  我們先打好那個基礎
[00:02:15.840 --> 00:02:18.240]  否則整個季度所講的東西
[00:02:18.240 --> 00:02:20.000]  我們就有很多抗拒
[00:02:20.000 --> 00:02:22.360]  但是無論你覺得
[00:02:22.360 --> 00:02:24.360]  是不是撒旦的手段都好
[00:02:24.360 --> 00:02:27.280]  不過問真一句
[00:02:27.280 --> 00:02:32.360]  你覺得你自己喜不喜歡別人喜歡你
[00:02:32.360 --> 00:02:33.800]  嘩
[00:02:33.800 --> 00:02:35.040]  這麼冷酷的你們
[00:02:35.040 --> 00:02:36.360]  沒有表情的
[00:02:36.360 --> 00:02:37.240]  在想是不是
[00:02:37.240 --> 00:02:38.720]  不知道怎麼回答是不是
[00:02:38.720 --> 00:02:41.800]  那你喜歡自己走去哪裡是討人厭的嗎
[00:02:41.800 --> 00:02:42.360]  是不是
[00:02:42.360 --> 00:02:43.120]  就是不會的
[00:02:43.120 --> 00:02:44.360]  很正常的
[00:02:44.360 --> 00:02:45.280]  你去到哪裡
[00:02:45.280 --> 00:02:46.880]  別人都歡迎你
[00:02:46.880 --> 00:02:47.640]  別人都喜歡
[00:02:47.640 --> 00:02:48.960]  你覺得你好的
[00:02:48.960 --> 00:02:52.360]  這個都是我們追求生活的態度
[00:02:52.360 --> 00:02:54.400]  所以是不是真的這麼差
[00:02:54.400 --> 00:02:58.600]  我就覺得大家先回到平衡的位置
[00:02:58.600 --> 00:03:00.360]  我們從小在教會
[00:03:00.360 --> 00:03:02.120]  都是用這些terms
[00:03:02.120 --> 00:03:04.200]  就是說你們要做土著希越
[00:03:04.200 --> 00:03:05.920]  特別很多時候
[00:03:05.920 --> 00:03:06.480]  真的
[00:03:06.480 --> 00:03:09.160]  我們想得別人的歡心
[00:03:09.160 --> 00:03:10.360]  是要花心思
[00:03:10.360 --> 00:03:13.240]  還有一點點委屈自己的
[00:03:13.240 --> 00:03:16.640]  因此木井就很流行這樣教我們的
[00:03:16.640 --> 00:03:20.920]  就是說你不要專注在別人的讚賞裡面
[00:03:20.920 --> 00:03:22.280]  最重要的是什麼
[00:03:22.280 --> 00:03:24.040]  就是上帝喜歡你
[00:03:24.040 --> 00:03:25.640]  上帝得到榮耀
[00:03:25.640 --> 00:03:27.640]  就可以了
[00:03:27.640 --> 00:03:29.280]  做了幾十年基督徒
[00:03:29.280 --> 00:03:29.960]  退休了
[00:03:29.960 --> 00:03:31.400]  你問我
[00:03:31.400 --> 00:03:33.000]  是不是真的可以的呢
[00:03:33.000 --> 00:03:35.640]  我們當中有很多老餅的基督徒
[00:03:35.640 --> 00:03:37.440]  我們都知道上帝要怎麼做
[00:03:37.440 --> 00:03:38.200]  應該怎麼做
[00:03:38.200 --> 00:03:40.480]  我們應該是一個怎麼生活
[00:03:40.480 --> 00:03:41.640]  怎麼上班
[00:03:41.640 --> 00:03:43.240]  怎麼去做人老婆
[00:03:43.240 --> 00:03:45.120]  很多的東西都學了
[00:03:45.120 --> 00:03:47.800]  但是不是真的說一句
[00:03:47.800 --> 00:03:49.360]  上帝喜歡我就可以了
[00:03:49.360 --> 00:03:51.520]  我不用管我老公喜不喜歡我
[00:03:51.520 --> 00:03:53.440]  我不用管我老闆喜不喜歡我
[00:03:53.440 --> 00:03:56.600]  是不是真的可以這麼豁達呢
[00:03:56.600 --> 00:03:57.840]  因此我想說
[00:03:57.840 --> 00:04:00.840]  我們不要說一些很負能量的話
[00:04:00.840 --> 00:04:02.880]  問心在心底的裡面
[00:04:02.880 --> 00:04:04.840]  就算我們生活在世間
[00:04:04.840 --> 00:04:07.120]  我們都想人喜歡自己
[00:04:07.120 --> 00:04:09.080]  同樣我們在上帝的面前
[00:04:09.080 --> 00:04:11.080]  將來我們還說要回天家
[00:04:11.080 --> 00:04:13.360]  去交帳
[00:04:13.360 --> 00:04:15.320]  我們每一個人都期望
[00:04:15.320 --> 00:04:17.920]  其實都可以得到主的讚賞
[00:04:17.920 --> 00:04:20.440]  因此我們都有一點點壓力
[00:04:20.440 --> 00:04:22.880]  其實我在人世間的生活
[00:04:22.880 --> 00:04:24.440]  我現在做一個基督徒
[00:04:24.440 --> 00:04:25.760]  在教會
[00:04:25.760 --> 00:04:27.560]  有很多東西又叫我們去釋放
[00:04:27.560 --> 00:04:28.760]  又叫我們傳福音
[00:04:28.760 --> 00:04:32.880]  是不是會有很大的所謂的壓力呢
[00:04:32.880 --> 00:04:36.080]  特別我們當中在疫情之後的新一代
[00:04:36.080 --> 00:04:39.000]  不知道為什麼個個都說自己是哀人的
[00:04:39.000 --> 00:04:40.680]  就是說全部都是啞的
[00:04:40.680 --> 00:04:41.600]  不太喜歡見人的
[00:04:41.600 --> 00:04:43.200]  不喜歡跟人打招呼的那些
[00:04:43.200 --> 00:04:45.560]  是不是真的這樣呢
[00:04:45.560 --> 00:04:46.760]  所以我教一下那些父母
[00:04:46.760 --> 00:04:48.280]  現在我經常口頭禪叫他們
[00:04:48.280 --> 00:04:51.360]  請你functionally
[00:04:51.360 --> 00:04:53.200]  我不用管你的天生是什麼都好
[00:04:53.200 --> 00:04:54.560]  請你現在的表現
[00:04:54.560 --> 00:04:58.160]  可以warm一點 主動一點
[00:04:58.160 --> 00:04:59.160]  是的
[00:04:59.160 --> 00:05:02.840]  不同類型的人有不同的性格
[00:05:02.840 --> 00:05:04.360]  我們說有些小朋友
[00:05:04.360 --> 00:05:06.160]  或者是就算大人也好
[00:05:06.160 --> 00:05:08.240]  其實是很怕見光的
[00:05:08.240 --> 00:05:09.920]  很怕被別人highlight
[00:05:09.920 --> 00:05:12.800]  所以你說台上的侍奉 做組長
[00:05:12.800 --> 00:05:16.480]  總之有title 他們都不做的
[00:05:16.480 --> 00:05:18.440]  不給名字就無所謂的
[00:05:18.440 --> 00:05:19.440]  什麼都做的
[00:05:19.440 --> 00:05:20.520]  跟我們那一代不同的
[00:05:20.520 --> 00:05:22.040]  我們以前那一代
[00:05:22.040 --> 00:05:24.040]  當然是覺得名正言順的
[00:05:24.040 --> 00:05:24.960]  我沒有這個title
[00:05:24.960 --> 00:05:26.520]  我就不做這些事
[00:05:26.520 --> 00:05:27.880]  現在反過來
[00:05:27.880 --> 00:05:29.360]  他們做完所有事都可以
[00:05:29.360 --> 00:05:31.720]  但是就不要title
[00:05:31.720 --> 00:05:35.280]  背後是因為什麼問題呢
[00:05:35.280 --> 00:05:37.080]  昨天在清崇很好笑的
[00:05:37.080 --> 00:05:42.480]  原來自殘凝聖是他們不知道的一個說話
[00:05:42.480 --> 00:05:45.000]  我們當中這裡應該都知道的
[00:05:45.000 --> 00:05:47.200]  我們應該不是那麼年輕
[00:05:47.200 --> 00:05:48.080]  某程度來說
[00:05:48.080 --> 00:05:51.440]  有些人為什麼會自信心不足
[00:05:51.440 --> 00:05:52.480]  或者是很害羞
[00:05:52.480 --> 00:05:54.840]  或者很怕別人提他的名字
[00:05:54.840 --> 00:05:56.200]  或者highlight
[00:05:56.200 --> 00:05:59.000]  背後可能是責任感的問題
[00:05:59.000 --> 00:06:00.320]  他的要求很高
[00:06:00.320 --> 00:06:01.240]  留下title
[00:06:01.240 --> 00:06:03.360]  他覺得他要做得很完美
[00:06:03.360 --> 00:06:05.000]  所以就覺得自己不行
[00:06:05.000 --> 00:06:05.920]  我做不到的
[00:06:05.920 --> 00:06:07.040]  我沒有你那麼好
[00:06:07.040 --> 00:06:08.680]  或者我沒有以前的組長那麼厲害
[00:06:08.680 --> 00:06:09.520]  我不行的
[00:06:09.520 --> 00:06:12.080]  所以就很怕他take up一些東西
[00:06:12.080 --> 00:06:15.280]  或者有一些比較極端的
[00:06:15.280 --> 00:06:17.880]  可能他曾經是很有自信的
[00:06:17.880 --> 00:06:20.000]  他是很樂意出來的
[00:06:20.000 --> 00:06:23.200]  但是經驗不是很好
[00:06:23.200 --> 00:06:25.480]  於是就怕了
[00:06:25.480 --> 00:06:31.040]  不想再有任何隔出來的機會
[00:06:31.040 --> 00:06:32.960]  無論我們是什麼狀態
[00:06:32.960 --> 00:06:34.680]  或者是什麼心態都好
[00:06:34.680 --> 00:06:38.400]  面對著我後面這個所謂使命的人生
[00:06:38.400 --> 00:06:42.320]  今年對我們頂姐妹來說都挺多挑戰的
[00:06:42.320 --> 00:06:45.480]  因為在小組討論裡面都覺得
[00:06:45.480 --> 00:06:47.240]  大部分好像很迷茫的
[00:06:47.240 --> 00:06:48.120]  不知道為什麼
[00:06:48.120 --> 00:06:49.560]  我使命是什麼呢
[00:06:49.560 --> 00:06:51.560]  我應該做些什麼呢
[00:06:51.560 --> 00:06:52.400]  頂姐妹
[00:06:52.400 --> 00:06:54.960]  我覺得我們不要經常上了天就忘記了落地
[00:06:54.960 --> 00:06:56.160]  我們現在都是一個人
[00:06:56.160 --> 00:06:58.280]  跟隔壁的人說我是人
[00:06:58.280 --> 00:06:59.680]  不要想得那麼複雜
[00:06:59.680 --> 00:07:01.200]  每一個人出生
[00:07:01.200 --> 00:07:03.680]  他其實都會有他的人生的
[00:07:03.680 --> 00:07:05.160]  有使命的意思就是說
[00:07:05.160 --> 00:07:06.880]  你有方向有目標
[00:07:06.880 --> 00:07:09.160]  你就走得清楚一點
[00:07:09.160 --> 00:07:10.840]  向那個方向努力
[00:07:10.840 --> 00:07:13.360]  如果你說真的長期都沒有
[00:07:13.360 --> 00:07:16.080]  其實都是挺納悶的
[00:07:16.080 --> 00:07:18.440]  人家叫你做什麼你就做什麼
[00:07:18.440 --> 00:07:20.320]  做又不知道喜不喜歡做
[00:07:20.320 --> 00:07:21.600]  自己想不想做
[00:07:21.600 --> 00:07:23.760]  因此作為一個基督徒
[00:07:23.760 --> 00:07:26.960]  我們已經是跟隨耶穌的人
[00:07:26.960 --> 00:07:29.360]  所以耶穌基督是我們的師父
[00:07:29.360 --> 00:07:30.440]  師父做什麼
[00:07:30.440 --> 00:07:32.160]  徒弟是應該做什麼的
[00:07:32.160 --> 00:07:33.320]  你跟一個木匠
[00:07:33.320 --> 00:07:36.560]  你當然是學做一個木工
[00:07:36.560 --> 00:07:39.440]  你去跟一個做壽司的
[00:07:39.440 --> 00:07:42.760]  你都期望有機會拿一把刀割一塊肉的
[00:07:42.760 --> 00:07:45.360]  因此當我們說我們是基督徒的時候
[00:07:45.360 --> 00:07:47.240]  如果你沒有很特別的呼召
[00:07:47.240 --> 00:07:48.520]  沒有很特別的事情
[00:07:48.520 --> 00:07:49.360]  很簡單
[00:07:49.360 --> 00:07:50.280]  耶穌做什麼
[00:07:50.280 --> 00:07:51.440]  你就做什麼
[00:07:51.440 --> 00:07:53.960]  你知道耶穌做什麼嗎
[00:07:53.960 --> 00:07:57.720]  耶穌是PhD來的
[00:07:57.720 --> 00:08:00.880]  徒弟說你也是PhD
[00:08:00.880 --> 00:08:02.280]  你說我不是的
[00:08:02.280 --> 00:08:04.120]  我很討厭讀書的
[00:08:04.120 --> 00:08:04.840]  不是的
[00:08:04.840 --> 00:08:06.080]  耶穌是做什麼
[00:08:06.080 --> 00:08:07.880]  Preaching
[00:08:07.880 --> 00:08:10.120]  傳道
[00:08:10.120 --> 00:08:12.440]  耶穌是做什麼
[00:08:12.440 --> 00:08:13.520]  Healing
[00:08:13.520 --> 00:08:15.680]  祂會為病人去禱告
[00:08:15.680 --> 00:08:17.000]  醫治
[00:08:17.000 --> 00:08:19.080]  Deliverance
[00:08:19.080 --> 00:08:20.840]  祂會做趕鬼
[00:08:20.840 --> 00:08:23.800]  將很多克制的心靈得著釋放
[00:08:23.800 --> 00:08:26.680]  所以如果你沒有特別的呼召
[00:08:26.680 --> 00:08:27.840]  其實作為基督徒
[00:08:27.840 --> 00:08:29.800]  跟著耶穌做就可以了
[00:08:29.800 --> 00:08:31.000]  所以在第一季裡
[00:08:31.000 --> 00:08:32.840]  我們已經很清楚說了
[00:08:32.840 --> 00:08:35.480]  很多上帝在聖經裡寫明的旨意
[00:08:35.480 --> 00:08:36.920]  忘記了不知道是什麼
[00:08:36.920 --> 00:08:38.400]  回去自己再聽
[00:08:38.400 --> 00:08:39.640]  上一季裡
[00:08:39.640 --> 00:08:40.720]  為什麼會花那麼多時間
[00:08:40.720 --> 00:08:42.560]  整天說更新
[00:08:42.560 --> 00:08:43.720]  在小組討論
[00:08:43.720 --> 00:08:46.120]  討論到不知道說什麼的時候
[00:08:46.120 --> 00:08:47.480]  因為我覺得
[00:08:47.480 --> 00:08:49.320]  我們要認識神
[00:08:49.320 --> 00:08:51.560]  以致我們跟著耶穌走的時候
[00:08:51.560 --> 00:08:53.240]  我們知道要跟什麼
[00:08:53.240 --> 00:08:55.760]  但當我們知道要跟什麼的時候
[00:08:55.760 --> 00:08:57.080]  骨子裡
[00:08:57.080 --> 00:08:58.760]  很誠實地說
[00:08:58.760 --> 00:09:00.360]  很多事情是難的
[00:09:00.360 --> 00:09:01.840]  難是做不到的
[00:09:01.840 --> 00:09:04.360]  而是裡面很多事情拉扯
[00:09:04.360 --> 00:09:05.840]  很多事情的糾結
[00:09:05.840 --> 00:09:08.280]  要將聖經的價值觀
[00:09:08.280 --> 00:09:10.120]  成為自己的價值觀
[00:09:10.120 --> 00:09:11.760]  由真的很不習慣
[00:09:11.760 --> 00:09:13.560]  到要去學習習慣
[00:09:13.560 --> 00:09:15.320]  是一個很長的過程
[00:09:15.320 --> 00:09:18.000]  因此我們常常鼓勵弟子去學習
[00:09:18.000 --> 00:09:20.320]  在耶穌基督的救恩裡
[00:09:20.320 --> 00:09:22.600]  多點去默想和思想
[00:09:22.600 --> 00:09:25.000]  唯有在十字架的救恩裡
[00:09:25.000 --> 00:09:27.320]  我們再去看改變
[00:09:27.320 --> 00:09:31.040]  才能充滿盼望和能力
[00:09:31.040 --> 00:09:34.920]  因為靠自己去改變一些腦的性情
[00:09:34.920 --> 00:09:40.240]  要去靠自己化解人際關係之間的糾結
[00:09:40.240 --> 00:09:41.200]  是難的
[00:09:41.200 --> 00:09:45.520]  真的唯有從救恩的角度重新去認識神
[00:09:45.520 --> 00:09:47.600]  神是不是這麼嚴厲的呢?
[00:09:47.600 --> 00:09:49.400]  很多人不信主人會挑戰的
[00:09:49.400 --> 00:09:50.840]  這個神這麼惡
[00:09:50.840 --> 00:09:52.600]  不信祂又要下地獄
[00:09:52.600 --> 00:09:53.080]  對不起
[00:09:53.080 --> 00:09:55.320]  不是因為你不信祂下地獄
[00:09:55.320 --> 00:09:56.840]  你一向都下地獄
[00:09:56.840 --> 00:09:57.800]  只不過你不信祂
[00:09:57.800 --> 00:09:59.840]  你上不了救護車
[00:09:59.840 --> 00:10:00.760]  你明白嗎?
[00:10:00.760 --> 00:10:04.200]  很多時候我們不能夠重新在十字架的救恩裡
[00:10:04.200 --> 00:10:05.400]  去看我們的神
[00:10:05.400 --> 00:10:06.520]  去看這個世界
[00:10:06.520 --> 00:10:08.320]  我們有很多錯誤的期盼
[00:10:08.320 --> 00:10:09.800]  以為這個世界會越來越好
[00:10:09.800 --> 00:10:12.080]  信了主一定是飛黃騰達
[00:10:12.080 --> 00:10:14.280]  美滿幸福的
[00:10:14.280 --> 00:10:15.440]  遇到不如意的事情
[00:10:15.440 --> 00:10:17.480]  我們在上上很多的糾結
[00:10:17.480 --> 00:10:19.920]  因為我們看錯了這個世界
[00:10:19.920 --> 00:10:21.080]  曾經說得很清楚
[00:10:21.080 --> 00:10:24.000]  在罪的世界一定會成為過去的
[00:10:24.000 --> 00:10:27.280]  這個世界罪惡越來越滔天的時候
[00:10:27.280 --> 00:10:29.400]  人類所面對的苦難
[00:10:29.400 --> 00:10:31.440]  大部分其實是人禍
[00:10:31.440 --> 00:10:33.640]  真的多過所謂天然的災害
[00:10:33.640 --> 00:10:36.760]  因此當在這兩個基礎
[00:10:36.760 --> 00:10:39.960]  大家能夠固定了的時候
[00:10:39.960 --> 00:10:41.360]  其實說下去
[00:10:41.360 --> 00:10:43.640]  我們才會覺得容易聽一點
[00:10:43.640 --> 00:10:45.360]  只是容易聽一點
[00:10:45.360 --> 00:10:47.960]  因為當你明白了上帝的心意
[00:10:47.960 --> 00:10:51.320]  能夠學習去依靠十字架的救恩
[00:10:51.320 --> 00:10:53.120]  你的生命得到改變
[00:10:53.120 --> 00:10:57.680]  於是你在正確的道路上奔跑
[00:10:57.680 --> 00:10:59.920]  你真的會輕鬆一點
[00:10:59.920 --> 00:11:02.960]  問題是我們向哪裏奔跑呢
[00:11:02.960 --> 00:11:04.520]  不同的教會
[00:11:04.520 --> 00:11:05.560]  不同的機構
[00:11:05.560 --> 00:11:06.360]  不同的基督徒
[00:11:06.360 --> 00:11:07.720]  甚至我們小組
[00:11:07.720 --> 00:11:08.880]  不同的組員
[00:11:08.880 --> 00:11:10.680]  他們各自都有靈愁
[00:11:10.680 --> 00:11:13.640]  各自都有自己很想去侍奉
[00:11:13.640 --> 00:11:15.360]  為主發夢的東西
[00:11:15.360 --> 00:11:17.720]  如果我是一個剛剛來的
[00:11:17.720 --> 00:11:21.200]  我也不太知道向哪個方向走
[00:11:21.200 --> 00:11:23.200]  因此當這個叫你這樣做
[00:11:23.200 --> 00:11:24.640]  那個又叫你這樣做
[00:11:24.640 --> 00:11:26.120]  最近又說招招待
[00:11:26.120 --> 00:11:27.000]  又叫你去做招待
[00:11:27.000 --> 00:11:29.600]  那段時間招的師伯又叫你去唱師伯
[00:11:29.600 --> 00:11:31.920]  於是我們真的一頭煙
[00:11:31.920 --> 00:11:35.720]  根本就不知道自己可以做些甚麼
[00:11:35.720 --> 00:11:41.400]  再加上如果你有之前所謂自殘營慰的心情
[00:11:41.400 --> 00:11:43.400]  我沒有他唱的歌那麼好聽
[00:11:43.400 --> 00:11:44.760]  我不夠這個組長
[00:11:44.760 --> 00:11:46.320]  他那麼有愛心
[00:11:46.320 --> 00:11:47.320]  只會頂著我
[00:11:47.320 --> 00:11:49.320]  如果給我我自己會殺死他
[00:11:49.320 --> 00:11:50.920]  我做不到組長的
[00:11:50.920 --> 00:11:53.680]  因此怎樣去面對
[00:11:53.680 --> 00:11:56.680]  真的希望上帝喜歡自己多一點
[00:11:56.680 --> 00:11:58.160]  我今天給你一個好消息
[00:11:58.160 --> 00:11:59.880]  我希望你甚麼都不記得
[00:11:59.880 --> 00:12:01.600]  記住這句說話
[00:12:01.600 --> 00:12:03.720]  就是無論如何
[00:12:03.720 --> 00:12:06.720]  上帝一直都那麼喜歡你
[00:12:06.720 --> 00:12:11.280]  跟嘉莉亞說上帝很喜歡你
[00:12:11.280 --> 00:12:13.720]  你要記住這個大前提
[00:12:13.720 --> 00:12:15.760]  你做事不做事
[00:12:15.760 --> 00:12:17.880]  上帝都一樣那麼愛你
[00:12:17.880 --> 00:12:18.920]  如果不是
[00:12:18.920 --> 00:12:20.920]  耶穌基督就不需要降世
[00:12:20.920 --> 00:12:22.120]  死在十字架上面
[00:12:22.120 --> 00:12:24.400]  拯救所有的人
[00:12:24.400 --> 00:12:25.400]  其實是真的
[00:12:25.400 --> 00:12:26.760]  如果你論拯救恩
[00:12:26.760 --> 00:12:28.200]  是人人都得救的
[00:12:28.200 --> 00:12:31.320]  現在的問題是人不肯跟從耶穌
[00:12:31.320 --> 00:12:34.480]  因此在所謂學習去侍奉
[00:12:34.480 --> 00:12:35.640]  學習去親近主
[00:12:35.640 --> 00:12:37.640]  去走世間路的時候
[00:12:37.640 --> 00:12:39.240]  我們一定要記住
[00:12:39.240 --> 00:12:40.920]  上帝是喜悅我們
[00:12:40.920 --> 00:12:41.640]  如果不是
[00:12:41.640 --> 00:12:43.440]  祂不需要拯救我們
[00:12:43.440 --> 00:12:45.720]  祂知道我們會失信
[00:12:45.720 --> 00:12:47.800]  祂知道我們答應了的事
[00:12:47.800 --> 00:12:48.800]  我們又做不到
[00:12:48.800 --> 00:12:50.360]  好像剛才壽司哥一樣
[00:12:50.360 --> 00:12:52.160]  其實上帝一做就知道
[00:12:52.160 --> 00:12:54.000]  但是在上帝裏面
[00:12:54.000 --> 00:12:55.480]  世間觀念跟我們不一樣
[00:12:55.480 --> 00:12:56.840]  上帝其實已經看到
[00:12:56.840 --> 00:12:58.960]  你是天堂的樣子
[00:12:58.960 --> 00:13:00.840]  我們已經是得救的
[00:13:00.840 --> 00:13:02.000]  魔鬼無論在當中
[00:13:02.000 --> 00:13:03.200]  令我們有多少挑戰
[00:13:03.200 --> 00:13:05.200]  我們有多少跌跌碰碰都好
[00:13:05.200 --> 00:13:06.840]  不影響了我們的救恩
[00:13:06.840 --> 00:13:09.200]  我們已經被稱為上帝的兒女
[00:13:09.200 --> 00:13:10.640]  在上帝的國度裏面
[00:13:10.640 --> 00:13:12.280]  是與上帝同在
[00:13:12.280 --> 00:13:14.080]  耶穌自己親自說的
[00:13:14.080 --> 00:13:15.520]  祂說
[00:13:15.520 --> 00:13:18.120]  祂既然愛世間屬自己的人
[00:13:18.120 --> 00:13:21.640]  就會愛他們到底
[00:13:21.640 --> 00:13:23.680]  愛到底包括
[00:13:23.680 --> 00:13:25.120]  我們的軟弱
[00:13:25.120 --> 00:13:27.960]  包括我們說了不算數
[00:13:27.960 --> 00:13:30.440]  其實無論在什麼情況裏面
[00:13:30.440 --> 00:13:33.520]  只要我們願意跟從主的時候
[00:13:33.520 --> 00:13:36.120]  主一定不會放棄我們
[00:13:36.120 --> 00:13:38.480]  因此我們當說要面對
[00:13:38.480 --> 00:13:39.720]  真的過一個
[00:13:39.720 --> 00:13:41.960]  希望上帝喜歡的生活的時候
[00:13:41.960 --> 00:13:43.080]  我們要在今天
[00:13:43.080 --> 00:13:44.920]  好好地去
[00:13:44.920 --> 00:13:48.040]  建基在一個共同的基礎裏面
[00:13:48.040 --> 00:13:50.880]  就是這個十字架上的救恩
[00:13:50.880 --> 00:13:51.960]  但當然有很多東西
[00:13:51.960 --> 00:13:53.560]  是需要彼此去學習
[00:13:53.560 --> 00:13:55.000]  和彼此去提醒
[00:13:55.000 --> 00:13:57.080]  所以我選擇了一段經文
[00:13:57.080 --> 00:13:58.200]  其實好像與這個題目
[00:13:58.200 --> 00:13:59.800]  不知為何有關係
[00:13:59.800 --> 00:14:02.560]  記載在《創世紀》的第四章
[00:14:02.560 --> 00:14:05.720]  是亞當夏娃犯罪之後
[00:14:05.720 --> 00:14:07.280]  第一個的故事
[00:14:07.280 --> 00:14:10.520]  這裏第一節就說有一天
[00:14:10.520 --> 00:14:12.200]  有一天是多久呢?
[00:14:12.200 --> 00:14:13.000]  不知道
[00:14:13.000 --> 00:14:13.720]  哪一天?
[00:14:13.720 --> 00:14:14.560]  不知道
[00:14:14.560 --> 00:14:15.640]  沒有說
[00:14:15.640 --> 00:14:16.920]  但起碼知道
[00:14:16.920 --> 00:14:18.160]  在第三章
[00:14:18.160 --> 00:14:20.240]  就是人類犯罪
[00:14:20.240 --> 00:14:22.040]  被上帝趕走
[00:14:22.040 --> 00:14:24.960]  離開了樂園的時間
[00:14:24.960 --> 00:14:28.000]  直至到何時發生這件事呢?
[00:14:28.000 --> 00:14:28.800]  不知道
[00:14:28.800 --> 00:14:30.600]  只是說有一天
[00:14:30.600 --> 00:14:32.160]  為何會這樣說呢?
[00:14:32.160 --> 00:14:32.880]  有沒有想過
[00:14:32.880 --> 00:14:35.280]  亞當夏娃這個夫婦
[00:14:35.280 --> 00:14:37.680]  曾經你是我骨中的骨
[00:14:37.680 --> 00:14:38.440]  肉中的肉
[00:14:38.440 --> 00:14:41.240]  多浪漫相愛的夫妻
[00:14:41.240 --> 00:14:43.240]  因為吃禁果的事
[00:14:43.240 --> 00:14:47.280]  他們竟然離開了樂園
[00:14:47.280 --> 00:14:49.760]  再沒有辦法地為他效力
[00:14:49.760 --> 00:14:50.760]  不用做有東西吃
[00:14:50.760 --> 00:14:52.240]  大家很恨的日子
[00:14:52.240 --> 00:14:53.680]  不用做有東西吃
[00:14:53.680 --> 00:14:55.240]  突然間消失了
[00:14:55.240 --> 00:14:56.400]  汗流浹背
[00:14:56.400 --> 00:14:58.160]  也沒有辦法謀生
[00:14:58.160 --> 00:14:58.920]  你想想
[00:14:58.920 --> 00:15:00.840]  他們兩個離開了
[00:15:00.840 --> 00:15:02.600]  上帝的樂園之後
[00:15:02.600 --> 00:15:04.200]  如何面對這個世界
[00:15:04.200 --> 00:15:06.320]  天氣不是他預期
[00:15:06.320 --> 00:15:09.720]  究竟如何令自己可以糊口
