
[00:00:00.000 --> 00:00:01.760]  各位頂姐妹 早晨
[00:05:08.600 --> 00:05:10.000]  換句話說
[00:05:10.000 --> 00:05:16.080]  三位一體本身就是一個完全共融的團契
[00:05:16.080 --> 00:05:19.080]  耶穌在這裡說了一件非常震撼的事
[00:05:19.080 --> 00:05:25.480]  教會的合一就是要反映三位一體神的關係
[00:05:25.480 --> 00:05:28.960]  也就是說教會群體的生活
[00:05:28.960 --> 00:05:32.600]  應該是彼此的結連、彼此的接納
[00:05:32.600 --> 00:05:36.160]  彼此去分享的一種關係
[00:05:36.160 --> 00:05:41.040]  我會稱呼它為一個共融的關係
[00:05:41.040 --> 00:05:43.880]  什麼是共融的關係呢?
[00:05:43.880 --> 00:05:46.000]  我就想起薯蓉
[00:05:46.000 --> 00:05:48.520]  大家喜不喜歡吃薯蓉?
[00:05:48.520 --> 00:05:51.480]  你可能在外面經常叫一個薯蓉
[00:05:51.480 --> 00:05:55.880]  或者叫一個的時候會奔導過來
[00:05:55.880 --> 00:05:59.000]  你有沒有想過薯蓉是怎樣做出來的?
[00:05:59.000 --> 00:06:02.280]  首先你當然要買一袋的薯仔
[00:06:02.280 --> 00:06:05.000]  我會形容這一袋的薯仔
[00:06:05.000 --> 00:06:08.480]  每一個獨立的薯仔就好像我們一樣
[00:06:08.480 --> 00:06:10.320]  一個薯仔、薯女
[00:06:10.320 --> 00:06:13.480]  起初我們來到當中
[00:06:13.480 --> 00:06:16.200]  都是很獨立的一個個體
[00:06:16.200 --> 00:06:19.600]  但是當在整的過程裡面
[00:06:19.600 --> 00:06:22.720]  這些薯仔就要怎樣做呢?
[00:06:22.720 --> 00:06:24.440]  先把它煮熟
[00:06:24.440 --> 00:06:28.960]  接著就要用一些東西把它硬碎
[00:06:28.960 --> 00:06:30.480]  再要加些什麼呢?
[00:06:30.480 --> 00:06:31.280]  牛油
[00:06:31.280 --> 00:06:32.400]  還有呢?
[00:06:32.400 --> 00:06:34.160]  鮮奶
[00:06:34.160 --> 00:06:36.120]  喜歡的話再灑一些東西
[00:06:36.120 --> 00:06:38.560]  每個人有不同的做法
[00:06:38.560 --> 00:06:41.360]  混在一起的時候
[00:06:41.360 --> 00:06:44.280]  你還能不能分辨到誰在打誰呢?
[00:06:44.280 --> 00:06:45.760]  分辨不了
[00:06:45.760 --> 00:06:48.960]  所以一個共融的關係
[00:06:48.960 --> 00:06:51.440]  其實我也很感謝吳牧師
[00:06:51.440 --> 00:06:56.600]  用這個類比去解釋了
[00:06:56.600 --> 00:06:58.240]  在教會裡面
[00:06:58.240 --> 00:07:00.520]  其實不再分你、你、我、我
[00:07:00.520 --> 00:07:03.120]  而是我們只有一個身體
[00:07:03.120 --> 00:07:04.720]  基督的身體
[00:07:04.720 --> 00:07:07.200]  當然在這個過程裡面
[00:07:07.200 --> 00:07:08.480]  是需要時間的
[00:07:08.480 --> 00:07:10.360]  不會突然間你今天來
[00:07:10.360 --> 00:07:13.160]  突然間你就去到這樣的狀態
[00:07:13.160 --> 00:07:14.080]  No
[00:07:14.080 --> 00:07:16.160]  但是也反映了
[00:07:16.160 --> 00:07:20.360]  其實我們每一個都需要像薯仔一樣被加熱
[00:07:20.360 --> 00:07:24.600]  被神的話語繼續去轉變
[00:07:24.600 --> 00:07:26.960]  扭轉改變我們的生命
[00:07:26.960 --> 00:07:29.640]  也都上帝透過生命裡頭
[00:07:29.640 --> 00:07:32.800]  我們一起在過程當中
[00:07:32.800 --> 00:07:36.120]  一起去經歷、一起去守望
[00:07:36.120 --> 00:07:40.320]  以致我們能夠逐漸成為一個基督的身體
[00:07:40.320 --> 00:07:41.880]  所以在教會
[00:07:41.880 --> 00:07:46.280]  並不是建立在大家的興趣裡面
[00:07:46.280 --> 00:07:48.320]  不是說你和我的興趣相同
[00:07:48.320 --> 00:07:49.200]  那我們走在一起
[00:07:49.200 --> 00:07:50.200]  No
[00:07:50.200 --> 00:07:53.160]  而是建立在基督
[00:07:53.160 --> 00:07:55.040]  耶穌基督的裡面
[00:07:55.040 --> 00:07:58.320]  基督就成為了我們當中的中心
[00:07:58.320 --> 00:08:02.960]  我們開始進入一個彼此共融的關係
[00:08:02.960 --> 00:08:05.760]  所以有質素的相交
[00:08:05.760 --> 00:08:07.400]  第二樣東西很重要的
[00:08:07.400 --> 00:08:12.240]  就是生命有著這種呈現
[00:08:12.240 --> 00:08:13.560]  在《新約聖經》裡面
[00:08:13.560 --> 00:08:16.920]  很多時候我們說相交、團契
[00:08:16.920 --> 00:08:18.880]  都會去到一個希臘字
[00:08:18.880 --> 00:08:20.360]  叫做Kononia
[00:08:20.360 --> 00:08:23.960]  這個字的意思不是一個普通的友誼
[00:08:23.960 --> 00:08:29.120]  而是說一個共享生命彼此相屬的一種狀態
[00:08:29.120 --> 00:08:31.840]  這種相交是遠超過
[00:08:31.840 --> 00:08:35.720]  平時我們所說的一些聚會
[00:08:35.720 --> 00:08:37.480]  聊聊閒聊
[00:08:37.480 --> 00:08:41.040]  或者是透過一些活動的層面
[00:08:41.040 --> 00:08:43.760]  而是說一種在基督裡面
[00:08:43.760 --> 00:08:49.600]  彼此在當中互相影響
[00:08:49.600 --> 00:08:52.720]  互相抵禮的一種關係
[00:08:52.720 --> 00:08:54.560]  在屬靈的道路上
[00:08:54.560 --> 00:08:56.720]  我們一起彼此的同行
[00:08:56.720 --> 00:09:01.280]  這個正正就是所謂的有質素的相交
[00:09:01.280 --> 00:09:05.280]  這種相交不只是帶來一些安慰
[00:09:05.280 --> 00:09:09.480]  更加在過程中塑造著我們的生命
[00:09:09.480 --> 00:09:11.840]  轉化著我們的生命
[00:09:11.840 --> 00:09:14.400]  很多時候我們都會說
[00:09:14.400 --> 00:09:17.840]  神透過什麼來改變我們的生命呢?
[00:09:17.840 --> 00:09:19.960]  透過祂的話語
[00:09:19.960 --> 00:09:22.360]  透過禱告
[00:09:22.360 --> 00:09:24.680]  不過原來與此同時
[00:09:24.680 --> 00:09:28.160]  上帝也透過我們身邊的弟兄姊妹
[00:09:28.160 --> 00:09:30.720]  來塑造我們的生命
[00:09:30.720 --> 00:09:35.520]  你嘗試看看你前後左右的弟兄姊妹
[00:09:35.520 --> 00:09:40.480]  我生命的塑造是由你來做的
[00:09:40.480 --> 00:09:43.480]  今日神就是將我們
[00:09:43.480 --> 00:09:46.960]  這裡有這麼多個「薯仔」「薯女」放在一起
[00:09:46.960 --> 00:09:49.840]  我們在當中去經歷
[00:09:49.840 --> 00:09:51.880]  上帝就是那個廚師
[00:09:51.880 --> 00:09:54.800]  如何透過在這十八年
[00:09:54.800 --> 00:09:56.920]  進入第十九年
[00:09:56.920 --> 00:10:00.040]  無論是在教會的進程
[00:10:00.040 --> 00:10:03.120]  又或者我們現在有十八個不同的小組
[00:10:03.120 --> 00:10:05.160]  可能我們每一個小組裡面
[00:10:05.160 --> 00:10:08.240]  其實我們都在經歷很多不同的事情
[00:10:08.240 --> 00:10:12.560]  上帝就是透過我們在當中
[00:10:12.560 --> 00:10:15.480]  如何向我們說話
[00:10:15.480 --> 00:10:18.720]  所以在貼薩羅尼加前書五章十一節
[00:10:18.720 --> 00:10:20.120]  使徒保羅這樣說
[00:10:20.120 --> 00:10:20.920]  我們一起讀出來
[00:10:20.920 --> 00:10:22.920]  預備一二三起
[00:10:22.920 --> 00:10:27.960]  「所以你們該彼此勸勉彼此建立
[00:10:27.960 --> 00:10:31.080]  正如你們素上所做的」
[00:10:31.080 --> 00:10:34.200]  這段經文給我們一個很重要的屬靈提醒
[00:10:34.200 --> 00:10:37.840]  保羅並不是說我們要得著鼓勵
[00:10:37.840 --> 00:10:41.800]  而是說我們要彼此勸勉
[00:10:41.800 --> 00:10:44.200]  互相來建立
[00:10:44.200 --> 00:10:46.240]  在耶穌基督的生命裡面
[00:10:46.240 --> 00:10:50.320]  鼓勵不單止是我們被動來領受
[00:10:50.320 --> 00:10:52.600]  更加提醒我們一個重要的事
[00:10:52.600 --> 00:10:57.280]  就是我們如何主動去給予別人一個行動
[00:10:57.280 --> 00:10:58.960]  是有action
[00:10:58.960 --> 00:11:03.040]  把我們放在這個屬靈的家裡面
[00:11:03.040 --> 00:11:06.720]  讓我們能夠彼此互勉
[00:11:06.720 --> 00:11:08.600]  彼此來代禱
[00:11:08.600 --> 00:11:12.320]  使我們在信仰的道路上
[00:11:12.320 --> 00:11:14.680]  不會只有我們一個
[00:11:14.680 --> 00:11:16.120]  不會覺得孤單
[00:11:16.120 --> 00:11:20.440]  而是有身邊的領子妹同路人
[00:11:20.440 --> 00:11:22.000]  和我們一起去走
[00:11:22.000 --> 00:11:23.520]  一起去面對
[00:11:23.520 --> 00:11:26.160]  而在希伯來書十章二十四到二十五節
[00:11:26.160 --> 00:11:27.400]  亦都這樣提醒我們
[00:11:27.400 --> 00:11:29.240]  讀出來 預備起
[00:11:29.240 --> 00:11:31.240]  又要彼此關心
[00:11:31.240 --> 00:11:32.800]  激發愛心
[00:11:32.800 --> 00:11:34.600]  勉勵行事
[00:11:34.600 --> 00:11:36.360]  不可停止聚會
[00:11:36.360 --> 00:11:39.200]  好像那些停止慣了的人
[00:11:39.200 --> 00:11:41.640]  都要彼此勸勉
[00:11:41.640 --> 00:11:45.840]  這裡所說彼此關心的意思是什麼呢?
[00:11:45.840 --> 00:11:46.880]  我們經常都會說
[00:11:46.880 --> 00:11:48.040]  彼此關心
[00:11:48.040 --> 00:11:50.800]  就是說我們有沒有留心
[00:11:50.800 --> 00:11:54.000]  留意弟兄姊妹此刻
[00:11:54.000 --> 00:11:55.400]  屬靈的光景
[00:11:55.400 --> 00:11:57.960]  此刻他所面對的事情
[00:11:57.960 --> 00:12:01.400]  我們有沒有來到上上去記掛著他們呢?
[00:12:01.400 --> 00:12:02.760]  有沒有來到去思想
[00:12:02.760 --> 00:12:05.240]  怎樣去幫助他們去面對
[00:12:05.240 --> 00:12:07.360]  怎樣去成長呢?
[00:12:07.360 --> 00:12:09.480]  而激發愛心 勉勵行事
[00:12:09.480 --> 00:12:13.320]  就好像神透過我們的生命
[00:12:13.320 --> 00:12:16.760]  好像火一樣重新去挑釁我們
[00:12:16.760 --> 00:12:19.200]  使我們能夠去經歷那份
[00:12:19.200 --> 00:12:21.520]  從神而來的信心
[00:12:21.520 --> 00:12:22.480]  那份的愛
[00:12:22.480 --> 00:12:24.600]  那份對神的偉生
[00:12:24.600 --> 00:12:27.280]  特別是當我們面對軟弱的時候
[00:12:27.280 --> 00:12:30.680]  再一次地來到被神去燃點
[00:12:30.680 --> 00:12:32.320]  在加拿大書保羅
[00:12:32.320 --> 00:12:34.600]  也有一節這樣的經文提醒我們
[00:12:34.600 --> 00:12:36.800]  我們一起讀吧 預備起
[00:12:36.800 --> 00:12:40.800]  你們各人的重擔要互相擔當
[00:12:40.800 --> 00:12:44.520]  此就會承傳基督的律法
[00:12:44.520 --> 00:12:46.160]  在這裡所說給我們看到
[00:12:46.160 --> 00:12:47.920]  真正的相交
[00:12:47.920 --> 00:12:50.680]  並不是只是單單停留在
[00:12:50.680 --> 00:12:54.160]  一些基本的關心和問候裡面
[00:12:54.160 --> 00:12:59.880]  而是我們願意進入對方的生命
[00:12:59.880 --> 00:13:01.880]  和他一起去擔當
[00:13:01.880 --> 00:13:05.360]  一起去面對他的重擔
[00:13:05.360 --> 00:13:09.800]  以致我們在當中能夠彼此扶持和守望
[00:13:09.800 --> 00:13:11.680]  所以無怪乎
[00:13:11.680 --> 00:13:13.200]  剛才我們也讀到
[00:13:13.200 --> 00:13:15.320]  神經常提醒我們
[00:13:15.320 --> 00:13:17.280]  我們經常掛在口邊
[00:13:17.280 --> 00:13:20.120]  不可停止聚會
[00:13:20.120 --> 00:13:21.480]  原因是什麼?
[00:13:21.480 --> 00:13:25.240]  原因就是因為在屬靈生命的塑造
[00:13:25.240 --> 00:13:29.440]  往往我們都需要在一個持續
[00:13:29.440 --> 00:13:33.080]  而且是一個很真實的相交裡面去發生
[00:13:33.080 --> 00:13:35.080]  在那裡我們一起去敬拜神
[00:13:35.080 --> 00:13:36.400]  一起去禱告
[00:13:36.400 --> 00:13:38.040]  一起去分享生命
[00:13:38.040 --> 00:13:42.280]  也一起去經歷神的作供
[00:13:42.280 --> 00:13:44.720]  當我們有時候會疲乏
[00:13:44.720 --> 00:13:46.760]  會有軟弱的時候
[00:13:46.760 --> 00:13:48.600]  這個屬靈的家
[00:13:48.600 --> 00:13:51.720]  就成為了我們的扶持和鼓勵
[00:13:51.720 --> 00:13:53.640]  共融的生命
[00:13:53.640 --> 00:13:57.240]  其實是不會自動來產生
[00:13:57.240 --> 00:14:00.080]  而是需要在我們屬靈的生活裡面
[00:14:00.080 --> 00:14:03.720]  慢慢去建立彼此來學習
[00:14:03.720 --> 00:14:04.720]  其實你想想
[00:14:04.720 --> 00:14:07.160]  從你第一天回來教會的時候
[00:14:07.160 --> 00:14:12.240]  已經有一套共融的生活守則
[00:14:12.240 --> 00:14:14.440]  灌輸在你的腦子裡面
[00:14:14.440 --> 00:14:17.080]  不過差在你在不在意
[00:14:17.080 --> 00:14:20.640]  我嘗試用六個英文字母
[00:14:20.640 --> 00:14:22.760]  叫做Closer
[00:14:22.760 --> 00:14:24.480]  Closer的意思大家知道
[00:14:24.480 --> 00:14:26.200]  就是很靠近
[00:14:26.200 --> 00:14:29.640]  當我們持續地去實踐的時候
[00:14:29.640 --> 00:14:32.040]  一方面這六個特質
[00:14:32.040 --> 00:14:35.440]  不單止讓我們更加親近神
[00:14:35.440 --> 00:14:39.440]  也幫助我們彼此之間去親近
[00:14:39.440 --> 00:14:42.160]  我們嘗試近鏡看看
[00:14:42.160 --> 00:14:46.880]  這六個英文字母所帶出來的特質是什麼
[00:14:46.880 --> 00:14:48.680]  第一個Closer的C
[00:14:48.680 --> 00:14:50.400]  Care for one another
[00:14:50.400 --> 00:14:53.040]  就是一個彼此的關懷
[00:14:53.040 --> 00:14:55.080]  塑造一個生命的相交
[00:14:55.080 --> 00:14:59.560]  其實是很需要從一個很真實的關懷開始
[00:14:59.560 --> 00:15:02.680]  一會兒我們也會互相去問候
[00:15:02.680 --> 00:15:04.480]  行圈幾句
[00:15:04.480 --> 00:15:06.560]  我們願不願意可以走多一步
[00:15:06.560 --> 00:15:08.440]  再問得深入一點
[00:15:08.440 --> 00:15:09.360]  或者留意到
[00:15:09.360 --> 00:15:12.560]  弟兄姊妹此刻的生活處境
[00:15:12.560 --> 00:15:14.960]  願意花時間去聆聽
[00:15:14.960 --> 00:15:16.960]  和去關心他們
[00:15:16.960 --> 00:15:18.080]  去發現
[00:15:18.080 --> 00:15:20.200]  究竟此刻他們背後
[00:15:20.200 --> 00:15:23.040]  面對著一些什麼事情呢
[00:15:23.040 --> 00:15:24.760]  可能是一些壓力
[00:15:24.760 --> 00:15:25.520]  挑戰
[00:15:25.520 --> 00:15:27.000]  需要等等
[00:15:27.000 --> 00:15:28.640]  又例如可能在小組裡面
[00:15:28.640 --> 00:15:31.480]  有弟兄姊妹面對著工作的壓力
[00:15:31.480 --> 00:15:33.600]  孩子成長的煩惱
[00:15:33.600 --> 00:15:36.200]  或者家人的健康出現了問題
[00:15:36.200 --> 00:15:39.120]  我們可不可以主動地去關心他們
[00:15:39.120 --> 00:15:40.880]  去為他們去禱告
[00:15:40.880 --> 00:15:43.320]  甚至乎隔幾天你又發一個訊息
[00:15:43.320 --> 00:15:44.440]  打個電話
[00:15:44.440 --> 00:15:47.200]  簡單一句的問候
[00:15:47.200 --> 00:15:48.440]  你最近怎樣?
[00:15:48.440 --> 00:15:52.000]  我一直都很記掛著你
[00:15:52.000 --> 00:15:53.720]  可能是一句這麼簡單
[00:15:53.720 --> 00:15:57.360]  又很直接的一個訊息
[00:15:57.360 --> 00:15:59.280]  其實就會讓對方
[00:15:59.280 --> 00:16:00.440]  好感受到
[00:16:00.440 --> 00:16:02.240]  他自己不是孤單
[00:16:02.240 --> 00:16:03.960]  而是背後有一群人
[00:16:03.960 --> 00:16:05.280]  和他一起去同行
[00:16:05.280 --> 00:16:06.480]  一起去面對
[00:16:06.480 --> 00:16:09.000]  他被記掛和關心
[00:16:09.000 --> 00:16:10.920]  所以真正的相交
[00:16:10.920 --> 00:16:16.560]  我們必須要先要彼此去看到
[00:16:16.560 --> 00:16:18.800]  看到對方的需要
[00:16:18.800 --> 00:16:20.640]  第二個Error就是
[00:16:20.640 --> 00:16:25.400]  Love in action
[00:16:25.400 --> 00:16:28.280]  即是要以行動去表達愛
[00:16:28.280 --> 00:16:30.760]  特別是一個屬靈的群體裡面
[00:16:30.760 --> 00:16:32.560]  愛不只是掛在後面
[00:16:32.560 --> 00:16:35.720]  而是需要有實際的行動
[00:16:35.720 --> 00:16:38.440]  有時候愛是
[00:16:38.440 --> 00:16:41.240]  最近我們當中都有一些頂子妹
[00:16:41.240 --> 00:16:43.440]  可能她面對軟弱病患
[00:16:43.440 --> 00:16:44.280]  我們都很好
[00:16:44.280 --> 00:16:45.520]  有一班頂子妹
[00:16:45.520 --> 00:16:48.520]  就是每天來支援
[00:16:48.520 --> 00:16:51.440]  這個家庭膳食的需要
[00:16:51.440 --> 00:16:57.440]  以至到她都能夠安心地去養病
[00:16:57.440 --> 00:16:58.880]  同時間我都很記得
[00:16:58.880 --> 00:17:02.160]  當我在不知道幾年之前
[00:17:02.160 --> 00:17:03.240]  兩三年之前
[00:17:03.240 --> 00:17:05.520]  一次咳到快要死
[00:17:05.520 --> 00:17:09.160]  我在同工的組裡去分享
[00:17:09.160 --> 00:17:11.880]  吳牧師第一時間就問我
[00:17:11.880 --> 00:17:13.240]  有什麼需要
[00:17:13.240 --> 00:17:15.440]  他有一個秘方
[00:17:15.440 --> 00:17:16.560]  就是用蜜糖
[00:17:16.560 --> 00:17:19.240]  不知如何混合一些薑
[00:17:19.240 --> 00:17:20.200]  喝完之後
[00:17:20.200 --> 00:17:21.640]  真的很不同
[00:17:21.640 --> 00:17:22.480]  他跟我分享
[00:17:22.480 --> 00:17:24.280]  他不單說這麼簡單
[00:17:24.280 --> 00:17:25.520]  隔沒多久
[00:17:25.520 --> 00:17:26.520]  直接車過來
[00:17:26.520 --> 00:17:28.000]  買了一支蜜糖
[00:17:28.000 --> 00:17:29.880]  買了所有的配料
[00:17:29.880 --> 00:17:31.360]  你煮吧
[00:17:31.360 --> 00:17:33.680]  在那一刻真的很感動
[00:17:33.680 --> 00:17:37.840]  原來愛是需要有行動
[00:17:37.840 --> 00:17:40.680]  所以在那一刻很感動
[00:17:40.680 --> 00:17:41.600]  我不知道
[00:17:41.600 --> 00:17:44.640]  其實我們恩泉屬靈的家
[00:17:44.640 --> 00:17:49.520]  我很感受到大家彼此的關懷和守望
[00:17:49.520 --> 00:17:50.320]  在當中
[00:17:50.320 --> 00:17:52.240]  其實我想每一個頂子妹
[00:17:52.240 --> 00:17:54.920]  來到當中都會不約而同跟我分享
[00:17:54.920 --> 00:17:58.120]  為什麼這裡這麼吸引你
[00:17:58.120 --> 00:17:59.120]  其中一件事
[00:17:59.120 --> 00:18:03.480]  就是這裡她看到愛是有行動的
[00:18:03.480 --> 00:18:06.600]  所以在塑造生命相交裡面
[00:18:06.600 --> 00:18:08.880]  愛是會透過這些
[00:18:08.880 --> 00:18:11.560]  可能對你來說微不足道
[00:18:11.560 --> 00:18:16.600]  但是它是因著你願意這樣去回應的時候
[00:18:16.600 --> 00:18:21.080]  在當中產生一個你意想不到的果效
[00:18:21.080 --> 00:18:23.840]  當這個人經歷了這份愛的時候
[00:18:23.840 --> 00:18:31.240]  我們又學如何將這份愛繼續傳給下一個
[00:18:31.240 --> 00:18:34.120]  所以真正的愛提醒我們
[00:18:34.120 --> 00:18:36.320]  不要只停留在說話
[00:18:36.320 --> 00:18:38.920]  而是真的能夠有行動
[00:18:38.920 --> 00:18:44.920]  第三個O就是open heart
[00:18:44.920 --> 00:18:46.960]  有一個躺開的心
[00:18:46.960 --> 00:18:49.360]  健康的相交
[00:18:49.360 --> 00:18:52.760]  其實很需要有一個真誠和開放的心
[00:18:52.760 --> 00:18:55.640]  試問如果我們每一次回來
[00:18:55.640 --> 00:18:59.480]  只是分享一些什麼順利的事情
[00:18:59.480 --> 00:19:03.640]  好像很難啟齒我們所面對的一些掙扎軟弱
[00:19:03.640 --> 00:19:05.680]  好像都收藏起來的時候
[00:19:05.680 --> 00:19:07.840]  其實我們這個屬靈的家
[00:19:07.840 --> 00:19:16.920]  其實很難真正地發生生命之間的真情流露
[00:19:16.920 --> 00:19:20.320]  當我們如果能夠很坦誠地去分享
[00:19:20.320 --> 00:19:22.600]  最近我的工作壓力很大
[00:19:22.600 --> 00:19:24.240]  有點累
[00:19:24.240 --> 00:19:29.720]  我為著未來為著此刻的戰爭
[00:19:29.720 --> 00:19:31.480]  都有點擔心
[00:19:31.480 --> 00:19:35.760]  或者最近我都面對一些事情令我有點不開心
[00:19:35.760 --> 00:19:40.440]  我們能夠可以很自然地在小組
[00:19:40.440 --> 00:19:44.160]  或者在教會和弟兄姊妹去分享的時候
