
[00:00:00.000 --> 00:00:04.320]  讓我們再一次的祈禱
[00:04:14.680 --> 00:04:16.840]  十月二號就是了
[00:04:16.840 --> 00:04:18.480]  到今天
[00:04:18.480 --> 00:04:20.320]  我們八號、九號
[00:04:20.320 --> 00:04:21.960]  九號即將到來的時候
[00:04:21.960 --> 00:04:25.000]  就是第二個主日了
[00:04:25.000 --> 00:04:25.800]  第二個主日
[00:04:25.800 --> 00:04:28.880]  他們通常每一個主日都有一個特點
[00:04:28.880 --> 00:04:30.240]  點一支蠟燭
[00:04:30.240 --> 00:04:34.640]  是代表了第一支是醒悟的
[00:04:34.640 --> 00:04:36.840]  第二支是悔改的
[00:04:36.840 --> 00:04:38.600]  第三支是喜樂的
[00:04:38.600 --> 00:04:40.360]  第四支是平安的
[00:04:40.360 --> 00:04:42.720]  當然有些教會會插第五支
[00:04:42.720 --> 00:04:48.000]  那支是代表耶穌基督已經來臨了
[00:04:48.000 --> 00:04:50.640]  當我們教會不是一間很著重
[00:04:50.640 --> 00:04:52.640]  或者很多時候不會用一些
[00:04:52.640 --> 00:04:56.360]  叫做將臨節的進程的時候
[00:04:56.360 --> 00:04:59.080]  今晚我很想看到
[00:04:59.080 --> 00:05:01.840]  原來第二個主日的時候
[00:05:01.840 --> 00:05:05.080]  我們可以思想到一個訊息
[00:05:05.080 --> 00:05:07.640]  就是悔改
[00:05:07.640 --> 00:05:11.040]  如果我們今天說聖誕節有預備的
[00:05:11.040 --> 00:05:12.840]  對了
[00:05:12.840 --> 00:05:14.720]  在四福音書裡面
[00:05:14.720 --> 00:05:17.240]  同樣都有說的一個人
[00:05:17.240 --> 00:05:20.200]  他帶來了我們一個預備的訊息
[00:05:20.200 --> 00:05:24.600]  就是今晚我們所讀到的施洗約翰
[00:05:24.600 --> 00:05:28.160]  馬可福音的序言是非常精簡的
[00:05:28.160 --> 00:05:29.920]  簡單來說
[00:05:29.920 --> 00:05:32.840]  馬可只是用了八節聖經
[00:05:32.840 --> 00:05:34.880]  沒有說多一些的東西
[00:05:34.880 --> 00:05:35.640]  相對來說
[00:05:35.640 --> 00:05:38.360]  馬太福音將耶穌的家譜
[00:05:38.360 --> 00:05:41.880]  將耶穌基督降生前瑪利亞的事蹟
[00:05:41.880 --> 00:05:43.360]  或者約瑟的事蹟
[00:05:43.360 --> 00:05:45.480]  在路加也好
[00:05:45.480 --> 00:05:47.520]  他們都一一告白
[00:05:47.520 --> 00:05:49.480]  所以相對來說
[00:05:49.480 --> 00:05:51.760]  馬太和路加
[00:05:51.760 --> 00:05:56.320]  他們希臘文的節數是特別長的
[00:05:56.320 --> 00:05:57.520]  所以你會發覺
[00:05:57.520 --> 00:06:00.040]  馬可來說是很精簡
[00:06:00.040 --> 00:06:02.600]  他一集就正題了
[00:06:02.600 --> 00:06:05.040]  而且四卷福音書
[00:06:05.040 --> 00:06:06.840]  連馬可在內
[00:06:06.840 --> 00:06:11.040]  他都不會遺漏了一個人物
[00:06:11.040 --> 00:06:13.440]  就是施洗約翰
[00:06:13.440 --> 00:06:15.200]  施洗約翰的出現
[00:06:15.200 --> 00:06:18.040]  是表示了一個訊息
[00:06:18.040 --> 00:06:19.880]  似乎是四卷福音書
[00:06:19.880 --> 00:06:22.360]  都想提醒往後
[00:06:22.360 --> 00:06:24.240]  看回聖經的人
[00:06:24.240 --> 00:06:25.880]  讀到四卷福音書的人
[00:06:25.880 --> 00:06:27.680]  都一定要留意這個人
[00:06:27.680 --> 00:06:29.200]  因為四卷福音書
[00:06:29.200 --> 00:06:31.680]  都同樣花了筆墨
[00:06:31.680 --> 00:06:33.960]  去形容這個人物的出現
[00:06:33.960 --> 00:06:37.040]  他們不是說一說就說入耶穌的出現
[00:06:37.040 --> 00:06:37.760]  沒錯
[00:06:37.760 --> 00:06:39.400]  馬太、路加
[00:06:39.400 --> 00:06:41.440]  他們都說耶穌的家譜
[00:06:41.440 --> 00:06:42.800]  甚至馬尼亞
[00:06:42.800 --> 00:06:44.400]  就是耶穌的媽媽
[00:06:44.400 --> 00:06:47.000]  或者耶穌的爸爸約瑟的一些事蹟
[00:06:47.000 --> 00:06:48.960]  這個都是預備
[00:06:48.960 --> 00:06:50.080]  但是他們說
[00:06:50.080 --> 00:06:52.840]  就是說到施洗約翰的出現
[00:06:52.840 --> 00:06:55.960]  是帶來了一個很直接了當的訊息
[00:06:55.960 --> 00:06:58.920]  這個訊息在四卷福音書
[00:06:58.920 --> 00:07:00.160]  提到約翰的時候
[00:07:00.160 --> 00:07:01.880]  都引用這個字
[00:07:01.880 --> 00:07:04.240]  就是預備主的道
[00:07:04.240 --> 00:07:05.040]  路
[00:07:05.040 --> 00:07:06.560]  預備主的道
[00:07:06.560 --> 00:07:09.800]  修籍他的路
[00:07:09.800 --> 00:07:11.800]  四福音書裏面一開始
[00:07:11.800 --> 00:07:14.080]  特別是馬可他們說
[00:07:14.080 --> 00:07:16.240]  是一個福音的起頭
[00:07:16.240 --> 00:07:18.280]  他說神的兒子耶穌基督
[00:07:18.280 --> 00:07:21.160]  福音的起頭
[00:07:21.160 --> 00:07:22.600]  用英文聖經是說
[00:07:22.600 --> 00:07:25.000]  The Beginning
[00:07:25.000 --> 00:07:27.800]  The Beginning of Jesus Christ
[00:07:27.800 --> 00:07:30.080]  The Gospel
[00:07:30.080 --> 00:07:32.480]  這個起頭
[00:07:32.480 --> 00:07:34.080]  正正就是想告訴我們
[00:07:34.080 --> 00:07:37.080]  如果要論耶穌基督的福音
[00:07:37.080 --> 00:07:39.080]  你說開始的時候
[00:07:39.080 --> 00:07:40.560]  一定要跟著說
[00:07:40.560 --> 00:07:44.680]  就是有人聲在這個曠野做呼喊
[00:07:44.680 --> 00:07:47.200]  這個就是先鋒約翰
[00:07:47.200 --> 00:07:49.600]  或者叫做一個預備者
[00:07:49.600 --> 00:07:52.440]  Preparator
[00:07:52.440 --> 00:07:54.000]  福音的起頭沒錯
[00:07:54.000 --> 00:07:58.440]  是說到福音是來自耶穌基督
[00:07:58.440 --> 00:08:02.080]  福音也是有關耶穌基督
[00:08:02.080 --> 00:08:03.200]  不過
[00:08:03.200 --> 00:08:05.800]  在所謂有關耶穌基督的種種裏面
[00:08:05.800 --> 00:08:08.280]  一定不能夠缺少
[00:08:08.280 --> 00:08:13.040]  就是施洗約翰
[00:08:13.040 --> 00:08:16.440]  當我們要想到施洗約翰的時候
[00:08:16.440 --> 00:08:17.840]  我們會見到馬可
[00:08:17.840 --> 00:08:20.720]  他是用了一個這樣的格式
[00:08:20.720 --> 00:08:23.040]  一個叫做交叉的形式
[00:08:23.040 --> 00:08:25.440]  去表達到施洗約翰
[00:08:25.440 --> 00:08:27.440]  如果看一個這樣的交叉形式
[00:08:27.440 --> 00:08:29.680]  或者這個文體的結構
[00:08:29.680 --> 00:08:31.160]  我們就會看到
[00:08:31.160 --> 00:08:34.440]  他想說的其中一個很重要的東西
[00:08:34.440 --> 00:08:39.240]  就是施洗約翰工作的果效
[00:08:39.240 --> 00:08:42.640]  當我們看他一頭一尾
[00:08:42.640 --> 00:08:44.640]  他都是在說施洗約翰
[00:08:44.640 --> 00:08:46.440]  不過一個就是以賽亞先知
[00:08:46.440 --> 00:08:51.440]  就是舊約先知怎樣論到那個預備者
[00:08:51.440 --> 00:08:53.240]  但是去到第七第八節
[00:08:53.240 --> 00:08:58.240]  就是說到施洗約翰他怎樣說他自己
[00:08:58.240 --> 00:09:00.240]  以賽亞怎樣說呢?
[00:09:00.240 --> 00:09:02.640]  他說:正如先知以賽亞書上記住
[00:09:02.640 --> 00:09:06.440]  「看!我要差遣我的使者在你前面
[00:09:06.440 --> 00:09:08.040]  預備道路
[00:09:08.040 --> 00:09:12.840]  在曠野有人聲喊著說」
[00:09:12.840 --> 00:09:16.040]  其實當以賽亞他說到這個預備者
[00:09:16.040 --> 00:09:18.840]  就是新約的施洗約翰的時候
[00:09:18.840 --> 00:09:21.840]  不單單只是以賽亞書說的
[00:09:21.840 --> 00:09:24.640]  因為在出埃及記比以賽亞早
[00:09:24.640 --> 00:09:26.040]  他已經有一段說話說
[00:09:26.040 --> 00:09:30.240]  「看!神說我差遣使者在你面前」
[00:09:30.240 --> 00:09:33.240]  然後就跳到以賽亞書說了這句
[00:09:33.240 --> 00:09:37.240]  接著到馬拉基書第三章第一節
[00:09:37.240 --> 00:09:39.040]  他說「萬軍的耶和說
[00:09:39.040 --> 00:09:42.440]  我要差遣我的使者在我前面
[00:09:42.440 --> 00:09:44.440]  預備道路」
[00:09:44.440 --> 00:09:46.440]  幾個的經文
[00:09:46.440 --> 00:09:48.440]  無論在出埃及記
[00:09:48.440 --> 00:09:49.840]  無論在以賽亞
[00:09:49.840 --> 00:09:51.840]  無論在馬拉基
[00:09:51.840 --> 00:09:53.840]  這些先知的口中
[00:09:53.840 --> 00:09:56.640]  他們總有一句相同的說話
[00:09:56.640 --> 00:09:59.040]  「我要差遣我的使者
[00:09:59.040 --> 00:10:03.040]  預備道路」
[00:10:03.040 --> 00:10:04.240]  有人說
[00:10:04.240 --> 00:10:06.240]  這個差遣就是表示了
[00:10:06.240 --> 00:10:09.440]  神驅使一個先鋒
[00:10:09.440 --> 00:10:14.040]  要在他的王面前作先行
[00:10:14.040 --> 00:10:17.040]  所以當以賽亞說這句說話的時候
[00:10:17.040 --> 00:10:20.040]  他不是代表他一個人說
[00:10:20.040 --> 00:10:21.840]  只不過在初期教會裏面
[00:10:21.840 --> 00:10:23.840]  或者初期的猶太人裏面
[00:10:23.840 --> 00:10:28.040]  他們以最有名的先知成為代表
[00:10:28.040 --> 00:10:31.240]  所以他沒有提到以賽亞先知
[00:10:31.240 --> 00:10:35.640]  以及馬拉基一起說
[00:10:35.640 --> 00:10:39.640]  反而他說到以賽亞代表了
[00:10:39.640 --> 00:10:40.640]  整體來說
[00:10:40.640 --> 00:10:43.440]  舊約裏面已經落下了這個落印
[00:10:43.440 --> 00:10:50.240]  就是有一個使者將要行在那位要來的位置
[00:10:50.240 --> 00:10:52.240]  去到第七第八節
[00:10:52.240 --> 00:10:58.240]  約翰又說到他自己怎樣成為先鋒或者預備者
[00:10:58.240 --> 00:10:59.840]  當馬可這樣說
[00:10:59.840 --> 00:11:01.440]  他傳道的時候
[00:11:01.440 --> 00:11:04.240]  施洗約翰就說
[00:11:04.240 --> 00:11:06.440]  有一位載我以後來的
[00:11:06.440 --> 00:11:08.840]  能力比我更大
[00:11:08.840 --> 00:11:12.240]  我就是彎腰給他解鞋帶
[00:11:12.240 --> 00:11:13.840]  也是不配
[00:11:13.840 --> 00:11:16.640]  我要用水給你們施洗
[00:11:16.640 --> 00:11:20.240]  但他卻要用聖靈給你們施洗
[00:11:20.240 --> 00:11:22.240]  我們留意到這裡
[00:11:22.240 --> 00:11:25.440]  施洗約翰他自己有一個謙卑的心
[00:11:25.440 --> 00:11:27.440]  他說他必興旺
[00:11:27.440 --> 00:11:29.040]  我必衰微
[00:11:29.040 --> 00:11:31.040]  所以他就一如他這樣的生命
[00:11:31.040 --> 00:11:34.840]  他說有一位將要我以後來的
[00:11:34.840 --> 00:11:36.640]  他的能力比我大
[00:11:36.640 --> 00:11:38.440]  他的位份也比我高
[00:11:38.440 --> 00:11:41.640]  所以他說我連彎腰解鞋帶都不配
[00:11:41.640 --> 00:11:44.640]  因為他是高位的
[00:11:44.640 --> 00:11:46.440]  接著他說
[00:11:46.440 --> 00:11:50.640]  我今天用水給你們施洗
[00:11:50.640 --> 00:11:53.440]  可以說是一個悔改的洗禮
[00:11:53.440 --> 00:11:57.440]  但他要用的就是用聖靈給你們施洗
[00:11:57.440 --> 00:12:01.040]  如果我們記得在路加福音他同樣有說
[00:12:01.040 --> 00:12:03.040]  說到這位施洗約翰的時候
[00:12:03.040 --> 00:12:04.440]  他說我今天用水
[00:12:04.440 --> 00:12:08.440]  但他要用聖靈和火給你們施洗
[00:12:08.440 --> 00:12:10.840]  火是煉靜
[00:12:10.840 --> 00:12:14.240]  很多時候我們唱一首詩歌
[00:12:14.240 --> 00:12:17.240]  願那復興的靈火復興我
[00:12:17.240 --> 00:12:20.040]  我們會說如果聖靈如火
[00:12:20.040 --> 00:12:22.840]  它應該是令我們興合合
[00:12:22.840 --> 00:12:24.440]  或者火熱
[00:12:24.440 --> 00:12:26.240]  但如果按照聖經
[00:12:26.240 --> 00:12:30.840]  就以一個施洗約翰的名字來說
[00:12:30.840 --> 00:12:33.840]  他說他要用聖靈和火
[00:12:33.840 --> 00:12:35.440]  來給你們施洗的時候
[00:12:35.440 --> 00:12:38.240]  相對人世間的浸禮
[00:12:38.240 --> 00:12:40.840]  或者悔改的禮是用水的時候
[00:12:40.840 --> 00:12:42.840]  那個是外面的
[00:12:42.840 --> 00:12:43.840]  相對來說
[00:12:43.840 --> 00:12:46.240]  聖靈和火在裡面的時候
[00:12:46.240 --> 00:12:48.640]  就不是火熱那麼簡單
[00:12:48.640 --> 00:12:50.840]  是煉靜
[00:12:50.840 --> 00:12:55.840]  因為約翰是在傳施悔改的洗禮
[00:12:55.840 --> 00:12:57.840]  是改悔改
[00:12:57.840 --> 00:13:01.240]  所以如果聖靈和火在我們的生命裡面
[00:13:01.240 --> 00:13:02.240]  它是煉靜我們
[00:13:02.240 --> 00:13:03.840]  令我們悔改
[00:13:03.840 --> 00:13:06.640]  即是除去雜質
[00:13:06.640 --> 00:13:10.440]  今天施洗約翰這樣說自己
[00:13:10.440 --> 00:13:13.040]  然後他更加說到他的工作
[00:13:13.040 --> 00:13:15.640]  和他的形象
[00:13:15.640 --> 00:13:17.040]  他說
[00:13:17.040 --> 00:13:19.240]  趙雀說約翰來到
[00:13:19.240 --> 00:13:22.440]  在曠野他真的傳悔改的洗禮
[00:13:22.440 --> 00:13:24.440]  使罪得赦
[00:13:24.440 --> 00:13:27.040]  馬太福音三章二節更加補述
[00:13:27.040 --> 00:13:28.440]  他說天國近了
[00:13:28.440 --> 00:13:30.440]  你們應當悔改
[00:13:30.440 --> 00:13:32.440]  所以約翰的工作
[00:13:32.440 --> 00:13:36.240]  集中就是要傳悔改的禮
[00:13:36.240 --> 00:13:39.240]  即是你們要接受悔改
[00:13:39.240 --> 00:13:41.640]  然後悔改的洗禮
[00:13:41.640 --> 00:13:45.240]  當然施洗約翰有他很特別的形象
[00:13:45.240 --> 00:13:48.840]  所以看來看去都覺得他格格不入
[00:13:48.840 --> 00:13:50.440]  或者說他做的事
[00:13:50.440 --> 00:13:52.840]  不單止他穿的衣著
[00:13:52.840 --> 00:13:55.040]  他腰帶、束腰
[00:13:55.040 --> 00:13:57.040]  即是皮帶束腰
[00:13:57.040 --> 00:13:59.440]  甚至乎吃的是蝗蟲野物
[00:13:59.440 --> 00:14:00.440]  同樣是格格不入
[00:14:00.440 --> 00:14:03.040]  但是他傳的信息是很清楚
[00:14:03.040 --> 00:14:06.440]  就是悔改的洗禮
[00:14:06.440 --> 00:14:08.640]  當我們看到
[00:14:08.640 --> 00:14:12.040]  他講完了施洗約翰是一個預備者
[00:14:12.040 --> 00:14:15.640]  講完施洗約翰的工作和形象
[00:14:15.640 --> 00:14:17.440]  其實他就講到
[00:14:17.440 --> 00:14:19.440]  施洗約翰的工作
[00:14:19.440 --> 00:14:21.640]  是見到功效的
[00:14:21.640 --> 00:14:24.640]  這個功效就是在第五節裏面說
[00:14:24.640 --> 00:14:28.040]  猶太傳遞和耶路撒冷的人
[00:14:28.040 --> 00:14:31.640]  都出去到約翰那裏去
[00:14:31.640 --> 00:14:33.640]  承認他們的罪
[00:14:33.640 --> 00:14:37.440]  罪約但何屢受他們的洗
[00:14:37.440 --> 00:14:39.440]  這張圖想告訴我們
[00:14:39.440 --> 00:14:42.840]  就是一個一個排著隊
[00:14:42.840 --> 00:14:47.440]  今天我們都經歷到教會裏面有浸泥
[00:14:47.440 --> 00:14:49.840]  奉主耶穌的名浸泥
[00:14:49.840 --> 00:14:53.440]  我們都見到有時會人多有時會人少
[00:14:53.440 --> 00:14:54.840]  但相對來說
[00:14:54.840 --> 00:14:58.840]  當時約翰的工作有一個很大的果效
[00:14:58.840 --> 00:15:02.040]  某些角度他是在罵人的
[00:15:02.040 --> 00:15:04.240]  他是在責備人的
[00:15:04.240 --> 00:15:07.240]  我們會回想到今天這個世代裏面
[00:15:07.240 --> 00:15:09.840]  如果我們開一個報道會
[00:15:09.840 --> 00:15:12.240]  或者開一個呼音聚會
[00:15:12.240 --> 00:15:15.640]  如果你見到開始從開始到尾的時候
[00:15:15.640 --> 00:15:18.440]  一直都在罵的時候
[00:15:18.440 --> 00:15:21.640]  不容易叫人留下甚至信耶穌
[00:15:21.640 --> 00:15:24.440]  但當然我們見到在華人的報道家裏面
[00:15:24.440 --> 00:15:26.440]  確實是有些人
[00:15:26.440 --> 00:15:29.440]  他真的從開場到尾都在罵
[00:15:29.440 --> 00:15:32.640]  但確實經歷到聖靈的工作
[00:15:32.640 --> 00:15:34.240]  有人悔改
[00:15:34.240 --> 00:15:36.440]  有人會回轉
[00:15:36.440 --> 00:15:39.240]  這個就是施洗約翰
[00:15:39.240 --> 00:15:42.840]  施洗約翰當他在猶太傳遞
[00:15:42.840 --> 00:15:45.040]  以至耶路撒冷的人
[00:15:45.040 --> 00:15:46.640]  他那個道
[00:15:46.640 --> 00:15:48.440]  他那個傳講
[00:15:48.440 --> 00:15:50.240]  悔改的禮
[00:15:50.240 --> 00:15:53.640]  都洗人一個一個出去
[00:15:53.640 --> 00:15:57.040]  以至到他們承認他們的罪
[00:15:57.040 --> 00:15:59.840]  而且他們都接受這個洗禮
[00:15:59.840 --> 00:16:01.440]  我們會留意到
[00:16:01.440 --> 00:16:05.440]  今天當我們預備聖誕的時候
[00:16:05.440 --> 00:16:08.440]  我們開始入到那個題目
[00:16:08.440 --> 00:16:11.040]  就是你預備了沒有
[00:16:11.040 --> 00:16:12.240]  我們不是去
[00:16:12.240 --> 00:16:15.440]  好像當我十幾年前
[00:16:15.440 --> 00:16:17.640]  當我兒子一路長大的時候
[00:16:17.640 --> 00:16:19.840]  我們一家三口都很喜歡
[00:16:19.840 --> 00:16:22.640]  不如去買棵聖誕樹
[00:16:22.640 --> 00:16:25.440]  才買那些很簡單的一棵
[00:16:25.440 --> 00:16:28.840]  但慢慢當各方面都富裕一點
[00:16:28.840 --> 00:16:31.240]  買棵大一點的
[00:16:31.240 --> 00:16:34.240]  我們在營造一個聖誕的氣氛
[00:16:34.240 --> 00:16:37.640]  預備自己進入一個慶祝耶穌
[00:16:37.640 --> 00:16:38.440]  沒錯
[00:16:38.440 --> 00:16:40.440]  沒有人說過慶祝耶穌
[00:16:40.440 --> 00:16:42.040]  或者我吃大餐
[00:16:42.040 --> 00:16:43.840]  甚至我去團購
[00:16:43.840 --> 00:16:44.840]  或者去旅行
[00:16:44.840 --> 00:16:46.640]  不是不慶祝
[00:16:46.640 --> 00:16:48.240]  不過似乎很多東西
[00:16:48.240 --> 00:16:51.440]  放下去就是自己的心開心
[00:16:51.440 --> 00:16:52.640]  為耶穌的降生
[00:16:52.640 --> 00:16:55.640]  我很開心
[00:16:55.640 --> 00:16:57.640]  在這裡
[00:16:57.640 --> 00:17:00.640]  當司祭約翰
[00:17:00.640 --> 00:17:02.440]  他傳講悔改的洗禮
[00:17:02.440 --> 00:17:05.440]  是針對人的心
[00:17:05.440 --> 00:17:06.840]  他說
[00:17:06.840 --> 00:17:10.440]  你是一個毒蛇的種類
[00:17:10.440 --> 00:17:12.040]  你要悔改
[00:17:12.040 --> 00:17:14.040]  所以我們會看到
[00:17:14.040 --> 00:17:16.440]  當他傳講這個浸禮
[00:17:16.440 --> 00:17:18.440]  這個悔改的禮的時候
[00:17:18.440 --> 00:17:20.840]  聖經說有一個行動出來了
[00:17:20.840 --> 00:17:23.640]  就是那些人不單受得了這個說話
[00:17:23.640 --> 00:17:25.440]  承認自己的罪
[00:17:25.440 --> 00:17:26.640]  還出去
[00:17:26.640 --> 00:17:29.240]  以致他們受洗
[00:17:29.240 --> 00:17:33.440]  當中不乏有很多是法尼塞人
[00:17:33.440 --> 00:17:37.440]  當中不乏有很多是一些兵丁
[00:17:37.440 --> 00:17:39.840]  當中不乏有很多是稅吏
[00:17:39.840 --> 00:17:42.440]  這些都被認為當時的罪人
[00:17:42.440 --> 00:17:46.240]  甚至乎是不入流的
[00:17:46.240 --> 00:17:50.240]  你猜約翰怎樣跟他們說呢?
[00:17:50.240 --> 00:17:52.240]  眾人就問
[00:17:52.240 --> 00:17:53.440]  問約翰
[00:17:53.440 --> 00:17:56.640]  他說我們當做些什麼?
[00:17:56.640 --> 00:17:57.840]  約翰就回答
[00:17:57.840 --> 00:17:59.640]  有兩件衣裳的
[00:17:59.640 --> 00:18:02.240]  就分級那些沒有的
[00:18:02.240 --> 00:18:03.640]  有食物的
[00:18:03.640 --> 00:18:06.240]  也當這樣行
[00:18:06.240 --> 00:18:10.240]  又有稅吏來到要受洗的
[00:18:10.240 --> 00:18:13.040]  就問約翰
[00:18:13.040 --> 00:18:14.040]  他說夫子
[00:18:14.040 --> 00:18:17.240]  我們又應該做些什麼?
[00:18:17.240 --> 00:18:18.440]  約翰就回答他
[00:18:18.440 --> 00:18:20.840]  除了例定的數目
[00:18:20.840 --> 00:18:22.640]  不要多除
[00:18:22.640 --> 00:18:26.640]  到最後又有兵丁來問他
[00:18:26.640 --> 00:18:28.640]  你們當做些什麼?
[00:18:28.640 --> 00:18:29.840]  我們當做些什麼?
[00:18:29.840 --> 00:18:30.640]  約翰就說
[00:18:30.640 --> 00:18:32.840]  不要以強暴待人
[00:18:32.840 --> 00:18:35.240]  也不要訛詐人
[00:18:35.240 --> 00:18:37.040]  自己有錢糧的
[00:18:37.040 --> 00:18:40.840]  就當自瀆
[00:18:40.840 --> 00:18:43.640]  當我們讀完聖經的時候
[00:18:43.640 --> 00:18:46.040]  極有可能我們有一個想法
[00:18:46.040 --> 00:18:50.240]  有人要預備的
[00:18:50.240 --> 00:18:51.840]  不過不是我們
