
[00:00:00.000 --> 00:00:06.900]  最近我和師母去一個四十三年沒有去的地方旅遊
[00:09:07.760 --> 00:09:10.560]  智慮行間那種感情
[00:09:10.560 --> 00:09:13.360]  和激動在裡面
[00:09:13.360 --> 00:09:19.160]  一個自知自己要和他親愛的人告別
[00:09:19.160 --> 00:09:21.360]  而別人又不知道的時候
[00:09:21.360 --> 00:09:25.760]  你想想他內心的張力矛盾是多麼大
[00:09:25.760 --> 00:09:28.160]  他愛他們默默地愛
[00:09:28.160 --> 00:09:30.560]  就為他們做預備
[00:09:30.560 --> 00:09:31.960]  愛他們到底
[00:09:31.960 --> 00:09:34.760]  而愛他們到底不是留在這裡
[00:09:34.760 --> 00:09:39.160]  愛他們到底就是必須要上十字架
[00:09:39.160 --> 00:09:43.760]  完成他這一生人裡面要完成的東西
[00:09:43.760 --> 00:09:47.360]  這個就是他愛他到底的一個表現
[00:09:47.360 --> 00:09:50.760]  他在門徒講了一大番的說話
[00:09:50.760 --> 00:09:52.360]  這一大番的說話
[00:09:52.360 --> 00:09:57.560]  就在約翰福音第十三章到第十六章那裡記載
[00:09:57.560 --> 00:10:02.360]  有人稱這段說話叫做大祭司的禱文
[00:10:02.360 --> 00:10:09.560]  就講到如在如意節紀念舊約這個救贖的事件的時候
[00:10:09.560 --> 00:10:14.960]  耶穌作為大祭司和作為如意節的羔羊本身
[00:10:14.960 --> 00:10:17.960]  在他獻祭釘十字架之先
[00:10:17.960 --> 00:10:24.960]  他為門徒為世界來教導和講了一番鼓勵的說話
[00:10:24.960 --> 00:10:27.360]  約翰福音第十六章第一節說
[00:10:27.360 --> 00:10:34.760]  我將這些事告訴你們使你們不至於跌倒
[00:10:34.760 --> 00:10:36.760]  耶穌預先告訴他們
[00:10:36.760 --> 00:10:38.160]  有人會出賣他
[00:10:38.160 --> 00:10:39.960]  耶穌預先告訴他們
[00:10:39.960 --> 00:10:42.360]  彼得會三次不認他
[00:10:42.360 --> 00:10:44.160]  耶穌預先告訴他們
[00:10:44.160 --> 00:10:46.760]  你們將會遇到很多的困難
[00:10:46.760 --> 00:10:50.960]  還有你們會看見你們的主人
[00:10:50.960 --> 00:10:58.160]  是怎樣震盪性地結束他的生命離開這個世界
[00:10:58.160 --> 00:11:00.360]  雖然有這樣的惡補
[00:11:00.360 --> 00:11:03.360]  但是我們看見門徒都很徬徨
[00:11:03.360 --> 00:11:05.560]  看見耶穌釘十字架
[00:11:05.560 --> 00:11:09.160]  最近我想很多人都在電視新聞
[00:11:09.160 --> 00:11:10.960]  好像我一樣看到
[00:11:10.960 --> 00:11:14.760]  美國俄勒岡州有一個患了腦癌的人
[00:11:14.760 --> 00:11:19.160]  他用安樂死來結束自己的生命
[00:11:19.160 --> 00:11:25.160]  在片段裏面說到很多在合法地安樂死的地方
[00:11:25.160 --> 00:11:27.160]  他們好像開派對一樣
[00:11:27.160 --> 00:11:33.760]  吃飯很多親友來為他送別
[00:11:33.760 --> 00:11:37.560]  他逐一和每一個送別的人接吻
[00:11:37.560 --> 00:11:39.960]  然後就睡在床上
[00:11:39.960 --> 00:11:42.960]  交由醫生去處理的事情
[00:11:42.960 --> 00:11:48.760]  但是同時新聞也都將YouTube裏面另一個片段
[00:11:48.760 --> 00:11:53.760]  就是有一個也都患了癌症末期的病人
[00:11:53.760 --> 00:11:59.160]  頭髮經過治療已經脫光要用一條巾包著
[00:11:59.160 --> 00:12:01.560]  但是他仍然很寬容
[00:12:01.560 --> 00:12:10.560]  義正詞嚴地說他不選擇自己去結束自己的生命的緣由
[00:12:10.560 --> 00:12:13.360]  我相信我們基督徒
[00:12:13.360 --> 00:12:15.960]  無論在任何困境裏面
[00:12:15.960 --> 00:12:22.360]  我們都尊重生命的尊嚴性和嚴肅性
[00:12:22.360 --> 00:12:26.360]  尊重生命的尊嚴性嚴肅性的意思
[00:12:26.360 --> 00:12:29.760]  我不會將別人的生命
[00:12:29.760 --> 00:12:32.760]  甚至我自己的生命
[00:12:32.760 --> 00:12:37.560]  是掌握在我自己的股掌之間
[00:12:37.560 --> 00:12:39.760]  我不會Playing God
[00:12:39.760 --> 00:12:43.160]  我不會扮演神的角色
[00:12:43.160 --> 00:12:46.560]  我要隨著自然上帝所容許
[00:12:46.560 --> 00:12:51.960]  生命經過的每一個歷程來去經歷
[00:12:51.960 --> 00:12:53.760]  很多人選擇屙樂死
[00:12:53.760 --> 00:12:56.360]  其中一個原因就是怕痛
[00:12:56.360 --> 00:13:01.760]  但是在今天這個醫療科技非常先進的時候
[00:13:01.760 --> 00:13:04.760]  痛已經不是一個問題了
[00:13:04.760 --> 00:13:11.360]  而是你能夠能不能夠在這個生命最後的一個時刻
[00:13:11.360 --> 00:13:17.760]  仍然有信心將生命交託給這個賜生命的主
[00:13:17.760 --> 00:13:22.360]  去經歷你要經歷生命的每一個片段
[00:13:22.360 --> 00:13:25.160]  耶穌藉著手指吃飯
[00:13:25.160 --> 00:13:27.160]  來鼓勵這一班人
[00:13:27.160 --> 00:13:30.360]  為他們設立相愛的榜樣
[00:13:30.360 --> 00:13:35.760]  而且祂用洗腳來設立謙卑伏事
[00:13:35.760 --> 00:13:41.360]  要鼓勵門徒同心合一彼此的相愛
[00:13:41.360 --> 00:13:43.360]  我想大家都聽過一個故事
[00:13:43.360 --> 00:13:45.160]  就是有一個國王要離世
[00:13:45.160 --> 00:13:48.160]  他有十個兒子都很想做王位
[00:13:48.160 --> 00:13:50.760]  他就叫他們每一個人拿支箭來拗
[00:13:50.760 --> 00:13:52.560]  很快就會截斷
[00:13:52.560 --> 00:13:56.760]  然後將十支箭給十個兒子去拗
[00:13:56.760 --> 00:14:00.760]  沒有一個人能夠拗斷這十支箭
[00:14:00.760 --> 00:14:02.160]  故事說什麼呢?
[00:14:02.160 --> 00:14:05.160]  一個人的力量是很有限
[00:14:05.160 --> 00:14:09.160]  但是大家同心彼此相愛
[00:14:09.160 --> 00:14:11.160]  連結起來的力量
[00:14:11.160 --> 00:14:13.160]  那個應該不是我的孫子
[00:14:13.160 --> 00:14:17.160]  聲音不太像
[00:14:17.160 --> 00:14:21.160]  這個力量是很重要
[00:14:21.160 --> 00:14:24.160]  有一句話叫做
[00:14:24.160 --> 00:14:33.160]  二人同心其利斷金
[00:14:33.160 --> 00:14:38.160]  何況十個人或者一個群體是同心一樣
[00:14:38.160 --> 00:14:41.760]  我覺得現在香港社會的問題
[00:14:41.760 --> 00:14:44.160]  不單止撕裂社會
[00:14:44.160 --> 00:14:47.160]  甚至撕裂家人的關係
[00:14:47.160 --> 00:14:50.160]  甚至撕裂肢體的關係
[00:14:50.160 --> 00:14:55.760]  但是從一個歷史回顧的角度來看
[00:14:55.760 --> 00:14:57.760]  這些事情是要過去的
[00:14:57.760 --> 00:15:00.760]  不要執著這些相對的事情
[00:15:00.760 --> 00:15:03.760]  戰爭好像你看世界盃一樣
[00:15:03.760 --> 00:15:06.760]  太太支持南美隊
[00:15:06.760 --> 00:15:08.760]  先生支持歐洲隊
[00:15:08.760 --> 00:15:11.760]  大家躺在床上拿一大桶POPCORN
[00:15:11.760 --> 00:15:13.760]  拿一大桶可樂
[00:15:13.760 --> 00:15:15.760]  一邊拗一邊看
[00:15:15.760 --> 00:15:18.760]  結果當然有一隊贏
[00:15:18.760 --> 00:15:20.760]  零比零射十二碼
[00:15:20.760 --> 00:15:22.760]  十二碼沒有結局都要射
[00:15:22.760 --> 00:15:24.760]  當然有一隊贏
[00:15:24.760 --> 00:15:26.760]  第二招
[00:15:26.760 --> 00:15:29.760]  雖然太太那隊贏了
[00:15:29.760 --> 00:15:31.760]  先生那隊輸了
[00:15:31.760 --> 00:15:33.760]  照樣要刷牙洗臉
[00:15:33.760 --> 00:15:35.760]  照樣要上班
[00:15:35.760 --> 00:15:36.760]  照樣要洗碗
[00:15:36.760 --> 00:15:38.760]  照樣要送細蚊仔上學
[00:15:38.760 --> 00:15:40.760]  五年後又來過
[00:15:40.760 --> 00:15:42.760]  再爭拗過
[00:15:42.760 --> 00:15:45.760]  美國的民主黨共和黨也是
[00:15:45.760 --> 00:15:47.760]  競選完之後
[00:15:47.760 --> 00:15:49.760]  競選輸的一方
[00:15:49.760 --> 00:15:52.760]  就發表祝賀對方
[00:15:52.760 --> 00:15:55.760]  跟著他所有的勇敢粉絲
[00:15:55.760 --> 00:15:57.760]  就和歸於好
[00:15:57.760 --> 00:16:01.760]  我想舉一個更加震撼的例子
[00:16:01.760 --> 00:16:03.760]  假設有一個媽媽
[00:16:03.760 --> 00:16:05.760]  是不贊成同性戀
[00:16:05.760 --> 00:16:09.760]  而兒子的看法卻不同
[00:16:09.760 --> 00:16:11.760]  不止因為這個問題
[00:16:11.760 --> 00:16:13.760]  老死不相往來
[00:16:13.760 --> 00:16:18.760]  直至媽媽知道兒子患上愛滋病
[00:16:18.760 --> 00:16:22.760]  在醫院還有幾個小時未流之際
[00:16:22.760 --> 00:16:25.760]  媽媽走到她不再譴責
[00:16:25.760 --> 00:16:27.760]  擁抱著兒子
[00:16:27.760 --> 00:16:34.760]  很珍惜母子最後幾個小時的時刻
[00:16:34.760 --> 00:16:37.760]  兒子本來是很抗拒的媽媽
[00:16:37.760 --> 00:16:40.760]  但在他生命的終結的時候
[00:16:40.760 --> 00:16:42.760]  愛超越一切
[00:16:42.760 --> 00:16:46.760]  愛勝過政見分歧
[00:16:46.760 --> 00:16:48.760]  倫理道德等等的分歧
[00:16:48.760 --> 00:16:50.760]  在那一刻
[00:16:50.760 --> 00:16:54.760]  當然我們不是把真理和道理完全埋沒
[00:16:54.760 --> 00:16:56.760]  而是在那一刻
[00:16:56.760 --> 00:16:58.760]  什麼是最重要?
[00:16:58.760 --> 00:17:00.760]  愛是超越一切
[00:17:00.760 --> 00:17:03.760]  勝過一切的力量
[00:17:03.760 --> 00:17:07.760]  耶穌應許在他們困難的時候
[00:17:07.760 --> 00:17:10.760]  聖靈保衛師會與他們同行
[00:17:10.760 --> 00:17:12.760]  與他們同在
[00:17:12.760 --> 00:17:14.760]  賜給他們平安
[00:17:14.760 --> 00:17:17.760]  所以我們弟兄姊妹
[00:17:17.760 --> 00:17:19.760]  我們看看耶穌預節晚餐
[00:17:19.760 --> 00:17:21.760]  怎樣洗腳服侍
[00:17:21.760 --> 00:17:23.760]  怎樣說了一番鼓勵的說話
[00:17:23.760 --> 00:17:25.760]  應許聖靈同在
[00:17:25.760 --> 00:17:28.760]  其實也是對我們每一個人說
[00:17:28.760 --> 00:17:32.760]  不一定去到人生終結的危機
[00:17:32.760 --> 00:17:35.760]  其實在整個人生過程裡面
[00:17:35.760 --> 00:17:39.760]  有相當多不同的危機
[00:17:39.760 --> 00:17:41.760]  我們要面過
[00:17:41.760 --> 00:17:43.760]  在那一刻
[00:17:43.760 --> 00:17:45.760]  信仰的支持力
[00:17:45.760 --> 00:17:48.760]  就在那裡能夠比喻
[00:17:48.760 --> 00:17:52.760]  這個十誡的七言或者八句話
[00:17:52.760 --> 00:17:56.760]  能夠組成四個組別
[00:17:56.760 --> 00:17:59.760]  第一個組別就說到
[00:17:59.760 --> 00:18:02.760]  耶穌好像一般人一樣
[00:18:02.760 --> 00:18:05.760]  祂身體會經歷變化
[00:18:05.760 --> 00:18:06.760]  痛楚
[00:18:06.760 --> 00:18:08.760]  但是不用怕
[00:18:08.760 --> 00:18:10.760]  主應許同在
[00:18:10.760 --> 00:18:14.760]  還有這些事情會經過
[00:18:14.760 --> 00:18:16.760]  在今時今日來說
[00:18:16.760 --> 00:18:18.760]  紛紛下無疾而終
[00:18:18.760 --> 00:18:20.760]  是一種祝福
[00:18:20.760 --> 00:18:21.760]  是一種福氣
[00:18:21.760 --> 00:18:24.760]  如果你說患上一種病
[00:18:24.760 --> 00:18:26.760]  要去七年八年
[00:18:26.760 --> 00:18:29.760]  或者是很多年的治療
[00:18:29.760 --> 00:18:32.760]  真的需要靠著上帝的恩典
[00:18:32.760 --> 00:18:35.760]  才能夠經過
[00:18:35.760 --> 00:18:38.760]  耶穌第一句話說我渴了
[00:18:38.760 --> 00:18:40.760]  是代表祂作為人子
[00:18:40.760 --> 00:18:43.760]  雖然祂是神的兒子
[00:18:43.760 --> 00:18:45.760]  祂仍然有血肉之軀
[00:18:45.760 --> 00:18:49.760]  有著在面對死亡各種的征著
[00:18:49.760 --> 00:18:51.760]  祂會口渴
[00:18:51.760 --> 00:18:53.760]  祂會血壓下降
[00:18:53.760 --> 00:18:55.760]  祂會心跳減慢
[00:18:55.760 --> 00:18:57.760]  祂會進入昏迷
[00:18:57.760 --> 00:19:02.760]  這些都是必然經過的事情
[00:19:02.760 --> 00:19:04.760]  但是痛楚
[00:19:04.760 --> 00:19:06.760]  有些人選擇逃避
[00:19:06.760 --> 00:19:10.760]  有些人是覺得無可逃避
[00:19:10.760 --> 00:19:12.760]  我們當中以前有一個女執事
[00:19:12.760 --> 00:19:14.760]  在中文大學教書
[00:19:14.760 --> 00:19:16.760]  她的肝有問題
[00:19:16.760 --> 00:19:19.760]  延續了相當長的時間
[00:19:19.760 --> 00:19:22.760]  她寫過一篇感受性的文章
[00:19:22.760 --> 00:19:24.760]  我看後很感動
[00:19:24.760 --> 00:19:27.760]  叫做痛苦借友人
[00:19:27.760 --> 00:19:29.760]  痛苦怎樣是朋友呢
[00:19:29.760 --> 00:19:31.760]  痛苦是仇敵
[00:19:31.760 --> 00:19:35.760]  她說在她生命的特別的旅程裡面
[00:19:35.760 --> 00:19:38.760]  上帝容許她的肝出了問題
[00:19:38.760 --> 00:19:42.760]  所以肝所帶來的病痛
[00:19:42.760 --> 00:19:45.760]  她又沒有辦法去拿走
[00:19:45.760 --> 00:19:49.760]  所以成為她同床異夢的伴侶
[00:19:49.760 --> 00:19:52.760]  她已經不當她是仇敵
[00:19:52.760 --> 00:19:56.760]  已經當她生命裡面必然經過的一件事
[00:19:56.760 --> 00:19:59.760]  在心理的治療過程裡面
[00:19:59.760 --> 00:20:02.760]  這個人是由抗拒
[00:20:02.760 --> 00:20:05.760]  而抗拒她不單止肉身痛苦
[00:20:05.760 --> 00:20:07.760]  心靈關係痛苦
[00:20:07.760 --> 00:20:09.760]  而轉變成什麼呢
[00:20:09.760 --> 00:20:11.760]  轉變說肉體會痛苦
[00:20:11.760 --> 00:20:15.760]  但我心靈上我已經安然接受
[00:20:15.760 --> 00:20:18.760]  這種是我生活如常的狀況
[00:20:18.760 --> 00:20:21.760]  我相信這個人的生命
[00:20:21.760 --> 00:20:25.760]  她已經將痛苦轉化了
[00:20:25.760 --> 00:20:29.760]  也有些人在分娩小孩的時候
[00:20:29.760 --> 00:20:32.760]  選擇不開刀選擇不麻醉
[00:20:32.760 --> 00:20:34.760]  有人問她為什麼
[00:20:34.760 --> 00:20:37.760]  為什麼要經歷十度痛的陣痛
[00:20:37.760 --> 00:20:39.760]  這個人的答案就說
[00:20:39.760 --> 00:20:44.760]  我要體會做媽媽的真實性
[00:20:44.760 --> 00:20:46.760]  每一分每一秒的痛
[00:20:46.760 --> 00:20:49.760]  是我孕育這個生命
[00:20:49.760 --> 00:20:51.760]  讓這個生命來到世界
[00:20:51.760 --> 00:20:53.760]  必然經歷過
[00:20:53.760 --> 00:20:55.760]  每年寧神醫院
[00:20:55.760 --> 00:20:57.760]  這個領養的服務
[00:20:57.760 --> 00:21:00.760]  開音樂會我都特別支持
[00:21:00.760 --> 00:21:03.760]  原因我覺得今天在這個世界裡面
[00:21:03.760 --> 00:21:08.760]  就是一個新生的嬰孩出世
[00:21:08.760 --> 00:21:10.760]  是很光彩
[00:21:10.760 --> 00:21:12.760]  很開心
[00:21:12.760 --> 00:21:15.760]  但一個生命的離開世界
[00:21:15.760 --> 00:21:19.760]  卻是未必個個得到尊嚴
[00:21:19.760 --> 00:21:21.760]  你想想在公立醫院
[00:21:21.760 --> 00:21:24.760]  十幾個人一間的三等病房
