
[00:00:00.000 --> 00:00:29.000]  如果大家還記得,上次我們談到尼西米是一個有附招的人生,尼西米的特點的地方就是
[00:09:47.000 --> 00:09:55.000]  起碼我們看到了四次,四種的攻擊,而是內外一起來攻擊的
[00:09:55.000 --> 00:09:59.000]  有外來的攻擊,也有內在的破壞
[00:09:59.000 --> 00:10:03.000]  這個就是尼西米,有時候我們人生也是這樣
[00:10:03.000 --> 00:10:09.000]  我們發覺我們所面對的困難,有時候從外面來的,有時候就是自己家裏面的
[00:10:09.000 --> 00:10:14.000]  自己在公司裏面的人,自己來搞的,都有
[00:10:14.000 --> 00:10:16.000]  尼西米就是這樣的情況
[00:10:16.000 --> 00:10:20.000]  如果你覺得我真的四面受敵,我告訴你尼西米一樣
[00:10:20.000 --> 00:10:24.000]  我們看看尼西米怎麼去面對這樣的一些困難
[00:10:24.000 --> 00:10:29.000]  首先我們看看這四件事情,四個方面的攻擊是怎樣的一個攻擊
[00:10:29.000 --> 00:10:34.000]  因爲剛纔唸的時候可能大家念下去有些背景可能你不太理解
[00:10:34.000 --> 00:10:38.000]  也不能夠完全地把握那個是什麼
[00:10:38.000 --> 00:10:50.000]  首先我們說那些外敵約他到一個叫做安娜的地方去談判
[00:10:50.000 --> 00:10:52.000]  這個很清楚了
[00:10:52.000 --> 00:10:56.000]  給他信,來一次信,兩次三次說
[00:10:56.000 --> 00:11:01.000]  誒,猶太人啊,尼西米啊,你是領導啊
[00:11:01.000 --> 00:11:09.000]  所以呢,我請你到這個叫安娜這個地方,這個城,來我們來做談判吧
[00:11:09.000 --> 00:11:11.000]  反正你現在見得差不多了
[00:11:11.000 --> 00:11:19.000]  我們也想跟你來一個比較好一點的一個大家談判一下
[00:11:19.000 --> 00:11:24.000]  那麼來了一次,聖經說,來了兩次,來了三次,來了四次
[00:11:24.000 --> 00:11:31.000]  一個信來了,但是尼西米也沒有去,拒絕說我不去
[00:11:31.000 --> 00:11:33.000]  爲什麼呢?
[00:11:33.000 --> 00:11:37.000]  因爲如果你知道這個地方,安娜這個地方
[00:11:37.000 --> 00:11:45.000]  就是大概從今天來說離開耶路撒冷的西北部大概27裏的地方
[00:11:45.000 --> 00:11:49.000]  一個平原,他說這個是平原
[00:11:49.000 --> 00:11:51.000]  這個平原的地方是什麼呢?
[00:11:51.000 --> 00:11:55.000]  這個平原呢,基本上當時是叫做中立區
[00:11:55.000 --> 00:12:00.000]  中立區就是猶太人管不來,其他地方的民主也不管的
[00:12:00.000 --> 00:12:02.000]  就是那個三不管的地方嘛
[00:12:02.000 --> 00:12:04.000]  大家如果老香港都知道了
[00:12:04.000 --> 00:12:07.000]  以前九龍城寨就是那個三不管的地方
[00:12:07.000 --> 00:12:09.000]  三不管的地方最危險,對不對?
[00:12:09.000 --> 00:12:12.000]  因爲你什麼人幹什麼都沒人理啊
[00:12:12.000 --> 00:12:17.000]  所以你看,這些人就是定了這個地方
[00:12:17.000 --> 00:12:22.000]  請尼西米,請你來,我們坐下來慢慢地談判好不好
[00:12:22.000 --> 00:12:26.000]  尼西米一聽就知道他們的動機在哪裏
[00:12:26.000 --> 00:12:28.000]  所以他說我堅決不來
[00:12:28.000 --> 00:12:30.000]  所以他這個聖經裏面說
[00:12:30.000 --> 00:12:33.000]  實際上他知道他們要害我
[00:12:33.000 --> 00:12:35.000]  尼西米知道
[00:12:35.000 --> 00:12:38.000]  尼西米一看那個地方就知道了
[00:12:38.000 --> 00:12:40.000]  爲什麼他們不來耶路撒冷啊?
[00:12:40.000 --> 00:12:42.000]  你可以來耶路撒冷,他不去
[00:12:42.000 --> 00:12:47.000]  所以這個尼西米這個非常的精明的,有精明的頭腦
[00:12:47.000 --> 00:12:50.000]  他知道敵人在幹什麼
[00:12:50.000 --> 00:12:53.000]  不要說敵人,哎,好啊,以前他已經炮壞
[00:12:53.000 --> 00:12:57.000]  現在他說來談判了,我們纔不錯了吧
[00:12:57.000 --> 00:13:01.000]  你看我們那個勢力現在他們也怕了
[00:13:01.000 --> 00:13:03.000]  所以我,好,我就去吧
[00:13:03.000 --> 00:13:04.000]  就糟糕了,對不對?
[00:13:04.000 --> 00:13:08.000]  所以這個第一個,從外面來的就攻擊
[00:13:08.000 --> 00:13:11.000]  然後第二件事情就是第五節開始呢
[00:13:11.000 --> 00:13:14.000]  就第五次他們再派人來
[00:13:14.000 --> 00:13:18.000]  就拿手裏拿了一封沒有封口的信
[00:13:18.000 --> 00:13:20.000]  信上寫着說
[00:13:20.000 --> 00:13:24.000]  在革命族中建的傳說
[00:13:24.000 --> 00:13:27.000]  說有些其他的人也說
[00:13:27.000 --> 00:13:30.000]  你和猶太人要用謀造反
[00:13:30.000 --> 00:13:33.000]  所以你才建這個城堂
[00:13:33.000 --> 00:13:36.000]  據說,這個我用這個新義本的
[00:13:36.000 --> 00:13:40.000]  比較簡潔,從這個希伯來語裏面翻出來的
[00:13:40.000 --> 00:13:46.000]  就是說,據說你還想要做他們的王
[00:13:46.000 --> 00:13:49.000]  這句話不得了
[00:13:49.000 --> 00:13:51.000]  你看這個信啊,好厲害
[00:13:51.000 --> 00:13:53.000]  這個信有什麼厲害
[00:13:53.000 --> 00:13:56.000]  他們把這個信送過去的時候
[00:13:56.000 --> 00:13:58.000]  第一,他們的信特別沒有封口
[00:13:58.000 --> 00:14:01.000]  你知道爲什麼沒有封口?
[00:14:01.000 --> 00:14:07.000]  就是讓那些拿信的人,送信的人有個好奇心
[00:14:07.000 --> 00:14:10.000]  你封了口,沒得做了嘛
[00:14:10.000 --> 00:14:12.000]  把信送到尼西敏那邊
[00:14:12.000 --> 00:14:14.000]  特別沒有信,沒有封口啊
[00:14:14.000 --> 00:14:16.000]  打開來看看
[00:14:16.000 --> 00:14:21.000]  所以那個信有意的給那些人來偷看
[00:14:21.000 --> 00:14:24.000]  看了以後,當然把這個口信
[00:14:24.000 --> 00:14:26.000]  把這個內容傳出去
[00:14:26.000 --> 00:14:28.000]  這個內容是什麼
[00:14:28.000 --> 00:14:30.000]  這個內容我們說好毒啊
[00:14:30.000 --> 00:14:32.000]  這個內容說
[00:14:32.000 --> 00:14:39.000]  聽說,據說,你要作反
[00:14:39.000 --> 00:14:42.000]  爲什麼你在耶路撒冷要建城牆啊
[00:14:42.000 --> 00:14:45.000]  你不是波斯帝國的其中一個省份嗎
[00:14:45.000 --> 00:14:48.000]  現在這個省份裏面要重建城牆
[00:14:48.000 --> 00:14:51.000]  聽說,有人也說
[00:14:51.000 --> 00:14:53.000]  你建了這個城牆以後
[00:14:53.000 --> 00:14:56.000]  你就要自立做王了
[00:14:56.000 --> 00:14:57.000]  你知道這個意思
[00:14:57.000 --> 00:15:00.000]  如果給你的波斯王
[00:15:00.000 --> 00:15:04.000]  你的老闆知道就糟糕了
[00:15:04.000 --> 00:15:07.000]  你看這個用語好厲害的
[00:15:07.000 --> 00:15:10.000]  我們也碰過這樣的事情了嘛
[00:15:10.000 --> 00:15:12.000]  你看裏面說
[00:15:12.000 --> 00:15:16.000]  聽說,據說,想要做王
[00:15:16.000 --> 00:15:18.000]  這些話全都沒有根據的
[00:15:18.000 --> 00:15:21.000]  但是既然一講
[00:15:21.000 --> 00:15:24.000]  就把你弄死了
[00:15:24.000 --> 00:15:29.000]  聽說,據說,溫偉耀在大陸有個女人
[00:15:29.000 --> 00:15:31.000]  死了
[00:15:31.000 --> 00:15:33.000]  死定了我告訴你
[00:15:33.000 --> 00:15:34.000]  你說沒有啊
[00:15:34.000 --> 00:15:36.000]  你太遲了對不對
[00:15:36.000 --> 00:15:39.000]  你這個據說好厲害的
[00:15:39.000 --> 00:15:43.000]  聽說你什麼什麼的
[00:15:43.000 --> 00:15:47.000]  不過你這樣做的話
[00:15:47.000 --> 00:15:50.000]  把這個事情傳到王的
[00:15:50.000 --> 00:15:51.000]  你的老闆
[00:15:51.000 --> 00:15:54.000]  波斯王的耳朵裏面
[00:15:54.000 --> 00:15:55.000]  你要死了
[00:15:55.000 --> 00:15:56.000]  你死定了
[00:15:56.000 --> 00:15:58.000]  所以你這個信好厲害的
[00:15:58.000 --> 00:16:00.000]  所以尼西米一收到這個信
[00:16:00.000 --> 00:16:03.000]  就知道他們有這樣的一個信
[00:16:03.000 --> 00:16:06.000]  就知道他們真的攻擊那個信
[00:16:06.000 --> 00:16:08.000]  很毒啊對不對
[00:16:08.000 --> 00:16:09.000]  很惡毒的一個
[00:16:09.000 --> 00:16:11.000]  要把他總攻擊的
[00:16:11.000 --> 00:16:14.000]  所以第八節
[00:16:14.000 --> 00:16:16.000]  尼西米就很簡單的回覆
[00:16:16.000 --> 00:16:20.000]  說我們這樣你講的
[00:16:20.000 --> 00:16:22.000]  這些都不是事實
[00:16:22.000 --> 00:16:24.000]  是你們捏造出來的
[00:16:24.000 --> 00:16:27.000]  然後尼西米做了一個總結
[00:16:27.000 --> 00:16:28.000]  第九節
[00:16:28.000 --> 00:16:35.000]  其實他們衆人是要恐嚇我
[00:16:35.000 --> 00:16:40.000]  要他們尼西米心裏面懼怕
[00:16:40.000 --> 00:16:42.000]  就手軟
[00:16:42.000 --> 00:16:45.000]  就不能夠再做他們的工作
[00:16:45.000 --> 00:16:48.000]  所以你看這兩個都是從外面來的
[00:16:48.000 --> 00:16:50.000]  集結的要陷害他
[00:16:50.000 --> 00:16:51.000]  他不去
[00:16:51.000 --> 00:16:55.000]  然後要用一個信散播謠言
[00:16:55.000 --> 00:16:58.000]  來把他的民心破壞
[00:16:58.000 --> 00:17:01.000]  然後把這個老闆的要拉過來
[00:17:01.000 --> 00:17:03.000]  傳說是這樣的
[00:17:03.000 --> 00:17:05.000]  所以這個攻擊對尼西米來說
[00:17:05.000 --> 00:17:08.000]  是特別特別的困難的攻擊
[00:17:08.000 --> 00:17:11.000]  但是尼西米說我不怕
[00:17:11.000 --> 00:17:13.000]  神要保守我的工作
[00:17:13.000 --> 00:17:17.000]  我一定要繼續做幹下去
[00:17:17.000 --> 00:17:18.000]  然後我們要看兩個
[00:17:18.000 --> 00:17:19.000]  繼續下去的時候
[00:17:19.000 --> 00:17:21.000]  剛纔我們念過了
[00:17:21.000 --> 00:17:22.000]  有兩件事情你看
[00:17:22.000 --> 00:17:26.000]  原來這個攻擊不單單是從外面來的
[00:17:26.000 --> 00:17:28.000]  不單單是外族的王
[00:17:28.000 --> 00:17:31.000]  或者是他們要傳這個謠言
[00:17:31.000 --> 00:17:35.000]  到波斯王那裏來乾的
[00:17:35.000 --> 00:17:37.000]  原來在尼西米
[00:17:37.000 --> 00:17:38.000]  但是我們看到
[00:17:38.000 --> 00:17:40.000]  他的身邊的人
[00:17:40.000 --> 00:17:43.000]  就是他身邊他應該最相信的人
[00:17:43.000 --> 00:17:45.000]  就是猶太人自己
[00:17:45.000 --> 00:17:48.000]  原來都有仇敵
[00:17:48.000 --> 00:17:50.000]  因爲那些外族的人
[00:17:50.000 --> 00:17:51.000]  等一下我們看到了
[00:17:51.000 --> 00:17:54.000]  已經滲透在他的身旁的人
[00:17:54.000 --> 00:17:56.000]  突然間他發覺原來
[00:17:56.000 --> 00:17:59.000]  他的敵人不是在外面
[00:17:59.000 --> 00:18:01.000]  是他的身邊也是
[00:18:01.000 --> 00:18:03.000]  你看這是第十節
[00:18:03.000 --> 00:18:04.000]  就有這樣的事情
[00:18:04.000 --> 00:18:05.000]  第三件事情
[00:18:05.000 --> 00:18:08.000]  這是一個猶太人的祭祀
[00:18:08.000 --> 00:18:10.000]  大家也知道了
[00:18:10.000 --> 00:18:12.000]  祭祀是最高的宗教的領袖
[00:18:12.000 --> 00:18:13.000]  所以宗教的領袖
[00:18:13.000 --> 00:18:15.000]  應該是最支持尼西米的
[00:18:15.000 --> 00:18:16.000]  對不對
[00:18:16.000 --> 00:18:17.000]  大家都是猶太人
[00:18:17.000 --> 00:18:21.000]  尼西米幹這個城牆
[00:18:21.000 --> 00:18:22.000]  做工程師
[00:18:22.000 --> 00:18:23.000]  當官
[00:18:23.000 --> 00:18:25.000]  搞好這個社會
[00:18:25.000 --> 00:18:27.000]  然後那些宗教的領袖
[00:18:27.000 --> 00:18:28.000]  猶太的領袖
[00:18:28.000 --> 00:18:30.000]  就是祭祀
[00:18:30.000 --> 00:18:32.000]  這個祭祀的名字
[00:18:32.000 --> 00:18:33.000]  斯拿亞
[00:18:33.000 --> 00:18:35.000]  第十節裏面叫斯拿亞
[00:18:35.000 --> 00:18:38.000]  這個祭祀基本上也是宗教領袖
[00:18:38.000 --> 00:18:40.000]  應該支持尼西米的
[00:18:40.000 --> 00:18:41.000]  但是你看
[00:18:41.000 --> 00:18:43.000]  原來這個祭祀
[00:18:43.000 --> 00:18:44.000]  也有他的問題
[00:18:44.000 --> 00:18:46.000]  而且這個祭祀
[00:18:46.000 --> 00:18:48.000]  已經給人收買了
[00:18:48.000 --> 00:18:49.000]  你看
[00:18:49.000 --> 00:18:51.000]  第十二節最後
[00:18:51.000 --> 00:18:53.000]  原來這個祭祀也給
[00:18:53.000 --> 00:18:54.000]  外邦的
[00:18:54.000 --> 00:18:56.000]  就是那些攻擊他的仇敵
[00:18:56.000 --> 00:18:58.000]  已經收買了
[00:18:58.000 --> 00:18:59.000]  他怎麼知道呢
[00:18:59.000 --> 00:19:02.000]  你看用的方法也是非常的厲害
[00:19:02.000 --> 00:19:04.000]  如果不精明的話
[00:19:04.000 --> 00:19:05.000]  沒有頭腦的人
[00:19:05.000 --> 00:19:06.000]  很容易的進到
[00:19:06.000 --> 00:19:09.000]  這樣的一個陷阱裏面
[00:19:09.000 --> 00:19:10.000]  爲什麼呢
[00:19:10.000 --> 00:19:12.000]  因爲那一次
[00:19:12.000 --> 00:19:15.000]  他去繳這個實戰碼
[00:19:15.000 --> 00:19:17.000]  喜馬拉雅
[00:19:17.000 --> 00:19:18.000]  他的意思
[00:19:18.000 --> 00:19:20.000]  就是他躲在
[00:19:20.000 --> 00:19:22.000]  他說他閉門不出
[00:19:22.000 --> 00:19:23.000]  他躲在哪裏
[00:19:23.000 --> 00:19:26.000]  就是在上帝的聖殿裏面
[00:19:26.000 --> 00:19:28.000]  他不出來
[00:19:28.000 --> 00:19:29.000]  那麼他說
[00:19:29.000 --> 00:19:30.000]  爲什麼不出來
[00:19:30.000 --> 00:19:33.000]  他就在裏面
[00:19:33.000 --> 00:19:35.000]  好像很關心的
[00:19:35.000 --> 00:19:37.000]  跟外面的尼西米講話
[00:19:37.000 --> 00:19:39.000]  說你快走啊
[00:19:39.000 --> 00:19:41.000]  危險啊
[00:19:41.000 --> 00:19:42.000]  你知道嗎
[00:19:42.000 --> 00:19:44.000]  你的仇敵要來殺你啊
[00:19:44.000 --> 00:19:45.000]  第十節
[00:19:45.000 --> 00:19:47.000]  他夜間的今天晚上
[00:19:47.000 --> 00:19:50.000]  就來拿你的命啊
[00:19:50.000 --> 00:19:51.000]  最安全的地方
[00:19:51.000 --> 00:19:52.000]  進來
[00:19:52.000 --> 00:19:53.000]  我來幫你
[00:19:53.000 --> 00:19:55.000]  我打開聖殿的門
[00:19:55.000 --> 00:19:57.000]  你躲在聖殿裏面
[00:19:57.000 --> 00:19:59.000]  敵人仇敵來殺你的時候
[00:19:59.000 --> 00:20:01.000]  你就逃了
[00:20:01.000 --> 00:20:03.000]  就可以躲過這個情況
[00:20:03.000 --> 00:20:04.000]  很奇怪
[00:20:04.000 --> 00:20:05.000]  第十一節
[00:20:05.000 --> 00:20:07.000]  尼西米說
[00:20:07.000 --> 00:20:09.000]  像我這樣的人
[00:20:09.000 --> 00:20:11.000]  怎可以逃跑呢
[00:20:11.000 --> 00:20:12.000]  上一次我
[00:20:12.000 --> 00:20:14.000]  等一下我跟大家也分享
[00:20:14.000 --> 00:20:15.000]  我很喜歡節節聖經
[00:20:15.000 --> 00:20:16.000]  等一下我們再談
[00:20:16.000 --> 00:20:18.000]  但是
[00:20:18.000 --> 00:20:19.000]  積蓄上
[00:20:19.000 --> 00:20:22.000]  他說我進去不進去
[00:20:22.000 --> 00:20:24.000]  爲什麼
[00:20:24.000 --> 00:20:26.000]  因爲第十二節
[00:20:26.000 --> 00:20:28.000]  看出神沒有派他
[00:20:28.000 --> 00:20:30.000]  至子孫講的話攻擊我
[00:20:30.000 --> 00:20:32.000]  所以呢
[00:20:32.000 --> 00:20:35.000]  因爲是那些多比亞
[00:20:35.000 --> 00:20:37.000]  聖巴拉
[00:20:37.000 --> 00:20:40.000]  就是那些外族的那些敵人
[00:20:40.000 --> 00:20:42.000]  收買了他
[00:20:42.000 --> 00:20:44.000]  他被收買
[00:20:44.000 --> 00:20:46.000]  是要使我懼怕
[00:20:46.000 --> 00:20:49.000]  照着他說的話
[00:20:49.000 --> 00:20:51.000]  去做已知犯罪
[00:20:51.000 --> 00:20:54.000]  他們就破壞我的民心
[00:20:54.000 --> 00:20:56.000]  來回報我
[00:20:56.000 --> 00:20:59.000]  是什麼意思
[00:20:59.000 --> 00:21:01.000]  基本上如果我們從當時候
[00:21:01.000 --> 00:21:03.000]  那個背景都知道了
[00:21:03.000 --> 00:21:05.000]  尼西米呢
[00:21:05.000 --> 00:21:06.000]  不是神級人員
[00:21:06.000 --> 00:21:07.000]  對不對
[00:21:07.000 --> 00:21:08.000]  他不是牧師
[00:21:08.000 --> 00:21:09.000]  他不是祭司
[00:21:09.000 --> 00:21:11.000]  也不是立位人
[00:21:11.000 --> 00:21:13.000]  就是那不是當那個
[00:21:13.000 --> 00:21:16.000]  敬拜佑華的那些工作的人
[00:21:16.000 --> 00:21:18.000]  所以按照他
[00:21:18.000 --> 00:21:20.000]  無論他是當高官也好
[00:21:20.000 --> 00:21:21.000]  什麼也好
[00:21:21.000 --> 00:21:23.000]  他的身份是不能夠
[00:21:23.000 --> 00:21:25.000]  隨便進到聖殿裏面的
[00:21:25.000 --> 00:21:26.000]  對不對
[00:21:26.000 --> 00:21:28.000]  誰纔可以進到聖殿
[00:21:28.000 --> 00:21:30.000]  祭司可以進到
[00:21:30.000 --> 00:21:31.000]  所以那個躲在裏面
[00:21:31.000 --> 00:21:33.000]  那個祭司是可以躲在裏面
[00:21:33.000 --> 00:21:34.000]  但是尼西米就不能夠
[00:21:34.000 --> 00:21:36.000]  進到聖殿裏面
[00:21:36.000 --> 00:21:38.000]  如果尼西米一個不小心
[00:21:38.000 --> 00:21:40.000]  說好了今天晚上有危險
[00:21:40.000 --> 00:21:42.000]  好謝謝你提醒我
[00:21:42.000 --> 00:21:43.000]  好了好了
[00:21:43.000 --> 00:21:44.000]  我進來躲一下
[00:21:44.000 --> 00:21:46.000]  一躲他一進到聖殿
[00:21:46.000 --> 00:21:49.000]  他說他的民心就沒了
[00:21:49.000 --> 00:21:52.000]  原來他們就可以說
[00:21:52.000 --> 00:21:55.000]  這個人沒有資格進到聖殿的人
[00:21:55.000 --> 00:21:57.000]  爲了生命怕死
[00:21:57.000 --> 00:21:58.000]  躲在聖殿裏面
[00:21:58.000 --> 00:22:00.000]  你看這個人
[00:22:00.000 --> 00:22:01.000]  那麼差勁
[00:22:01.000 --> 00:22:03.000]  而且他的身份
[00:22:03.000 --> 00:22:04.000]  不能夠進到聖殿
[00:22:04.000 --> 00:22:05.000]  進到聖殿的時候
[00:22:05.000 --> 00:22:09.000]  他就破壞了聖殿神聖的規矩
[00:22:09.000 --> 00:22:11.000]  所以他就犯罪
[00:22:11.000 --> 00:22:13.000]  而且他就做錯
[00:22:13.000 --> 00:22:15.000]  他的民心就被毀榜
[00:22:15.000 --> 00:22:16.000]  你看
[00:22:16.000 --> 00:22:19.000]  所以他用的手法好厲害的
[00:22:19.000 --> 00:22:20.000]  你看這個人
[00:22:20.000 --> 00:22:22.000]  第一我是自己人
