
[00:00:00.000 --> 00:00:02.160]  好,丙姊妹不安
[00:07:07.280 --> 00:07:11.680]  因為那段經文就是在說大臣的兒子病死了
[00:07:11.680 --> 00:07:14.360]  然後大臣去找耶穌
[00:07:14.360 --> 00:07:17.720]  然後耶穌展現神蹟的這個故事
[00:07:17.720 --> 00:07:20.440]  那其實這段經文
[00:07:20.440 --> 00:07:22.800]  雖然好像做父母會容易投入
[00:07:22.800 --> 00:07:26.280]  但不代表沒有子女的頂戰會無關的
[00:07:26.280 --> 00:07:30.440]  反而其實對於我們每一個信徒
[00:07:30.440 --> 00:07:33.680]  其實這段經文都是和我們息息相關
[00:07:33.680 --> 00:07:35.880]  其中一個原因是
[00:07:35.880 --> 00:07:38.400]  其實經文反映著耶穌基督
[00:07:38.400 --> 00:07:40.080]  祂作為一個上帝
[00:07:40.080 --> 00:07:43.480]  祂所施行的神蹟的特性
[00:07:43.480 --> 00:07:48.040]  而這樣也會幫助我們了解上帝工作的一個特性
[00:07:48.040 --> 00:07:49.200]  而另外呢
[00:07:49.200 --> 00:07:53.160]  其實作為父親的大臣
[00:07:53.160 --> 00:07:56.480]  他的信仰狀態的轉變
[00:07:56.480 --> 00:07:58.600]  其實好像一塊鏡一樣
[00:07:58.600 --> 00:08:01.520]  它反映著我們每一個信徒
[00:08:01.520 --> 00:08:06.160]  我們的信仰階段是一個怎樣的階段
[00:08:06.160 --> 00:08:11.600]  我會劃分為這個信仰階段是三個階段的
[00:08:11.600 --> 00:08:13.640]  首先第一個階段是
[00:08:13.640 --> 00:08:20.240]  是一種帶著目的的不順
[00:08:20.240 --> 00:08:26.240]  這個階段我們會帶著自己的目的去尋求信仰
[00:08:26.240 --> 00:08:27.360]  但其實呢
[00:08:27.360 --> 00:08:30.880]  這一種帶著目的去尋求信仰
[00:08:30.880 --> 00:08:33.000]  是一種不順利的
[00:08:33.000 --> 00:08:35.880]  大臣因為自己的兒子病了
[00:08:35.880 --> 00:08:38.160]  就去找耶穌
[00:08:38.160 --> 00:08:41.840]  就求耶穌由加利利去加伯隆
[00:08:41.840 --> 00:08:44.280]  去醫治他快要死的兒子
[00:08:44.280 --> 00:08:48.880]  如果我們去看47節和49節的時候
[00:08:48.880 --> 00:08:56.520]  都描述大臣是要耶穌下去加伯隆醫治他的兒子
[00:08:56.520 --> 00:08:58.880]  如果我們做一點對比
[00:08:58.880 --> 00:09:02.400]  大家知道約翰福音有多少個神蹟嗎
[00:09:02.400 --> 00:09:04.080]  記載有多少個神蹟
[00:09:04.080 --> 00:09:06.400]  約翰福音
[00:09:06.400 --> 00:09:08.240]  很容易記的
[00:09:08.240 --> 00:09:10.720]  可能其他福音書有很多個
[00:09:10.720 --> 00:09:15.320]  但是約翰福音是七個神蹟
[00:09:15.320 --> 00:09:16.760]  如果我們對比約翰福音
[00:09:16.760 --> 00:09:20.120]  七個關於神蹟的技術的時候
[00:09:20.120 --> 00:09:21.800]  我們會發現一樣東西
[00:09:21.800 --> 00:09:26.000]  就是我們會發現唯獨這次的神蹟
[00:09:26.000 --> 00:09:27.720]  是一個請求者
[00:09:27.720 --> 00:09:29.160]  就是這個大臣
[00:09:29.160 --> 00:09:32.960]  他會提供一個方法給耶穌
[00:09:32.960 --> 00:09:38.080]  要耶穌根據他的方法去行神蹟
[00:09:38.080 --> 00:09:39.720]  那是什麼呢
[00:09:39.720 --> 00:09:44.000]  就是要耶穌下去加伯隆
[00:09:44.000 --> 00:09:45.920]  其他的神蹟是沒有這樣記載的
[00:09:45.920 --> 00:09:48.240]  沒有提供一個方法給耶穌
[00:09:48.240 --> 00:09:50.040]  如果你對比加拿分現
[00:09:50.040 --> 00:09:52.560]  對比其他的神蹟
[00:09:52.560 --> 00:09:53.560]  是沒有的
[00:09:53.560 --> 00:09:56.160]  唯獨是這個神蹟是會出現這個情況
[00:09:56.160 --> 00:09:58.400]  所以在48節的時候
[00:09:58.400 --> 00:10:05.400]  耶穌對大臣說:「若不看見神蹟,你們總是不信。」
[00:10:05.400 --> 00:10:09.040]  其實耶穌是評斷了
[00:10:09.040 --> 00:10:13.400]  保持著這種心態去尋求上帝的人
[00:10:13.400 --> 00:10:17.080]  保持著帶著目的去尋求上帝的人
[00:10:17.080 --> 00:10:19.360]  其實不是真正的信
[00:10:19.360 --> 00:10:24.360]  而只是將上帝當成工具
[00:10:24.360 --> 00:10:29.080]  那什麼時候我們會最容易將上帝當成工具
[00:10:29.080 --> 00:10:32.240]  或者將上帝當成工具人呢
[00:10:32.240 --> 00:10:36.120]  就是我們苦惱的時候
[00:10:36.120 --> 00:10:37.360]  就最容易
[00:10:37.360 --> 00:10:40.280]  或者我們生命裡面出事的時候
[00:10:40.280 --> 00:10:45.120]  我們就最容易將上帝當成工具人
[00:10:45.120 --> 00:10:47.560]  人生有很多大大小小的苦惱
[00:10:47.560 --> 00:10:50.200]  例如我們剛剛提到子女的教養
[00:10:50.200 --> 00:10:53.600]  照顧年長父母的壓力
[00:10:53.600 --> 00:10:57.000]  和人與人之間關係的張力
[00:10:57.000 --> 00:10:58.720]  在工作裡面的際遇
[00:10:58.720 --> 00:11:00.480]  人生的方向
[00:11:00.480 --> 00:11:03.000]  退休後的生活是否有保障
[00:11:03.000 --> 00:11:05.600]  或者是社會環境是否安穩
[00:11:05.600 --> 00:11:08.680]  我們自己個人身心靈的發展等等等等
[00:11:08.680 --> 00:11:11.000]  那都可以是我們的苦惱
[00:11:11.000 --> 00:11:14.040]  各種生活的擔子都成為我們苦惱的時候
[00:11:14.040 --> 00:11:15.240]  很多時候
[00:11:15.240 --> 00:11:20.640]  其實我們都是帶著這些苦惱去尋求上帝的
[00:11:20.640 --> 00:11:25.920]  就是希望上帝幫忙解決我們的苦惱
[00:11:25.920 --> 00:11:33.120]  甚至是想上帝用我們想祂用的方法
[00:11:33.120 --> 00:11:35.680]  去幫我們解決我們的苦惱
[00:11:35.680 --> 00:11:39.360]  就是說上帝請你跟我用我的方法
[00:11:39.360 --> 00:11:42.120]  去幫我解決我的煩惱
[00:11:42.120 --> 00:11:46.320]  就好像經文裡面的那個大臣那樣
[00:11:46.320 --> 00:11:52.480]  起初他就是正正是抱持著這個心態去尋求耶穌
[00:11:52.480 --> 00:11:56.880]  而他就被耶穌評為不信
[00:11:56.880 --> 00:11:58.800]  那我們怎樣可以知道
[00:11:58.800 --> 00:12:02.360]  我們有沒有把上帝當成工具呢
[00:12:02.360 --> 00:12:04.040]  很簡單的一個方法
[00:12:04.040 --> 00:12:07.760]  檢視一下我們每一天的祈禱就知道了
[00:12:07.760 --> 00:12:09.000]  怎樣檢視呢
[00:12:09.000 --> 00:12:10.280]  可以筆錄
[00:12:10.280 --> 00:12:12.880]  可以自己一邊祈禱的時候寫下來
[00:12:12.880 --> 00:12:14.240]  那現在呢
[00:12:14.240 --> 00:12:17.160]  有AI的嘛,是不是?放一個電話
[00:12:17.160 --> 00:12:19.200]  你祈禱之前放一個電話在那裡設定好
[00:12:19.200 --> 00:12:23.080]  然後就幫他將你的聲音轉成文字
[00:12:23.080 --> 00:12:25.240]  那就基本上你都可以看得到
[00:12:25.240 --> 00:12:31.480]  其實我們的祈禱有沒有把上帝當成工具
[00:12:31.480 --> 00:12:35.840]  想上帝用我們的方法去做
[00:12:35.840 --> 00:12:38.240]  那我們可能就會發現
[00:12:38.240 --> 00:12:45.640]  其實我們自己就是耶穌口裡面不信的人
[00:12:45.640 --> 00:12:46.960]  好了,講完第一階段了
[00:12:46.960 --> 00:12:48.240]  那麼第二階段是什麼呢
[00:12:48.240 --> 00:12:51.520]  第二階段就是聽從的信
[00:12:51.520 --> 00:12:56.200]  耶穌沒有跟大臣的方法下去加白龍
[00:12:56.200 --> 00:12:58.600]  而是對大臣說什麼
[00:12:58.600 --> 00:13:02.640]  說:回去吧,你的兒子會活
[00:13:02.640 --> 00:13:06.520]  有些譯本就將會活翻譯成「好了」
[00:13:06.520 --> 00:13:08.320]  就是你的兒子痊癒了
[00:13:08.320 --> 00:13:10.200]  就是已經康復了
[00:13:10.200 --> 00:13:14.160]  大臣於是就信耶穌所說的說話
[00:13:14.160 --> 00:13:15.960]  回去加白龍
[00:13:15.960 --> 00:13:18.880]  那加白龍離加拿大有多遠呢
[00:13:18.880 --> 00:13:20.280]  我谷歌過
[00:13:20.280 --> 00:13:23.320]  就是大概30公里路
[00:13:23.320 --> 00:13:26.000]  當時是沒有汽車的,OK
[00:13:26.000 --> 00:13:28.240]  那麼你要步行30公里
[00:13:28.240 --> 00:13:31.560]  就大概,都是用谷歌的那條路去算
[00:13:31.560 --> 00:13:33.800]  就是大概7至9個小時
[00:13:33.800 --> 00:13:37.920]  就是說大臣已經走了7至9個小時
[00:13:37.920 --> 00:13:40.040]  從加白龍上去了加拿大
[00:13:40.040 --> 00:13:41.280]  然後找到耶穌
[00:13:41.280 --> 00:13:43.840]  耶穌只跟他講了一句說話
[00:13:43.840 --> 00:13:45.080]  就叫他回去
[00:13:45.080 --> 00:13:50.760]  然後就要走7至9個小時回去加白龍
[00:13:50.760 --> 00:13:52.360]  在這個路程上面
[00:13:52.360 --> 00:13:58.400]  我都相信大臣的心情是非常忐忑不安
[00:13:58.400 --> 00:14:01.840]  因為耶穌沒有給他什麼真憑實據
[00:14:01.840 --> 00:14:05.040]  譬如你說,你拿些水回去
[00:14:05.040 --> 00:14:06.640]  你拿些泥回去
[00:14:06.640 --> 00:14:08.440]  或者我給你一個餅
[00:14:08.440 --> 00:14:10.320]  你給他吃,吃完就好了
[00:14:10.320 --> 00:14:11.640]  或者你撿些草給他
[00:14:11.640 --> 00:14:14.440]  其實沒有渣拿的
[00:14:14.440 --> 00:14:17.480]  大臣只有一句說話就是
[00:14:17.480 --> 00:14:20.200]  你回去吧,你的兒子好了
[00:14:20.200 --> 00:14:21.480]  就要回去
[00:14:21.480 --> 00:14:24.840]  30公里路,來回60公里
[00:14:24.840 --> 00:14:29.080]  只是換你一句說話
[00:14:29.080 --> 00:14:34.440]  而耶穌也沒有按照大臣自己的意願
[00:14:34.440 --> 00:14:37.480]  願意跟他下去加白龍
[00:14:37.480 --> 00:14:43.640]  他只是靠耶穌一句說話就走回去
[00:14:43.640 --> 00:14:45.120]  如果作為一個
[00:14:45.120 --> 00:14:47.480]  我們現在看醫生
[00:14:47.480 --> 00:14:49.760]  我們嘗試一下代入
[00:14:49.760 --> 00:14:51.360]  現在去公立醫院看醫生
[00:14:51.360 --> 00:14:53.000]  平均你是輪候急症室
[00:14:53.000 --> 00:14:58.440]  假設你是非緊急,第四
[00:14:58.440 --> 00:15:01.640]  你大概都要等八至九個小時
[00:15:01.640 --> 00:15:03.440]  其實你嘗試一下代入這個情境
[00:15:03.440 --> 00:15:04.440]  你就會知道
[00:15:04.440 --> 00:15:05.960]  大概八至九個小時
[00:15:05.960 --> 00:15:09.400]  然後醫生只會見你兩三分鐘
[00:15:09.400 --> 00:15:12.680]  然後你出去等拿藥就完了
[00:15:12.680 --> 00:15:13.880]  其實情境是這樣
[00:15:13.880 --> 00:15:15.680]  不過你那個情況是
[00:15:15.680 --> 00:15:17.320]  你不是次緊急
[00:15:17.320 --> 00:15:19.120]  你是第一緊急
[00:15:19.120 --> 00:15:22.960]  因為兒子快要死了
[00:15:22.960 --> 00:15:25.360]  我想這個大臣
[00:15:25.360 --> 00:15:30.040]  在走回這三十多公里路的過程中
[00:15:30.040 --> 00:15:31.080]  真的很擔心
[00:15:31.080 --> 00:15:32.440]  很多忐忑
[00:15:32.440 --> 00:15:33.400]  會覺得
[00:15:33.400 --> 00:15:36.760]  耶穌為什麼不給我多一點東西呢
[00:15:36.760 --> 00:15:37.760]  可能給我多一點東西
[00:15:37.760 --> 00:15:39.120]  我會有些渣滓
[00:15:39.120 --> 00:15:41.400]  可能會好一點
[00:15:41.400 --> 00:15:43.760]  但是弟兄姊妹其實
[00:15:43.760 --> 00:15:45.600]  基督信仰其實就是一個
[00:15:45.600 --> 00:15:50.120]  相信上帝話語的信仰
[00:15:50.120 --> 00:15:54.720]  也是一個相信上帝應許的信仰
[00:15:54.720 --> 00:15:58.080]  上帝的應許是令到我們有盼望
[00:15:58.080 --> 00:16:00.040]  相信這份應許
[00:16:00.040 --> 00:16:03.120]  令到我們可以在生活上
[00:16:03.120 --> 00:16:05.280]  繼續努力去前行
[00:16:05.280 --> 00:16:08.840]  這個應許是透過上帝的話語去形成
[00:16:08.840 --> 00:16:10.520]  如果我們試想像
[00:16:10.520 --> 00:16:15.320]  如果大臣是沒有聽耶穌所說的那句說話
[00:16:15.320 --> 00:16:16.440]  只是停留
[00:16:16.440 --> 00:16:18.360]  死抓住耶穌
[00:16:18.360 --> 00:16:19.120]  你下去吧
[00:16:19.120 --> 00:16:20.560]  你跟我的方法下去吧
[00:16:20.560 --> 00:16:24.000]  你倒了下去才好回
[00:16:24.000 --> 00:16:29.200]  因為耶穌根本就不能夠驗證
[00:16:29.200 --> 00:16:31.680]  耶穌所說的那句說話
[00:16:31.680 --> 00:16:35.240]  是不是真的可以實現
[00:16:35.240 --> 00:16:39.560]  唯有大臣他聽從耶穌的話
[00:16:39.560 --> 00:16:41.680]  相信耶穌的話
[00:16:41.680 --> 00:16:43.520]  離開迦蘭
[00:16:43.520 --> 00:16:46.400]  走三十公里回去迦伯隆
[00:16:46.400 --> 00:16:48.400]  他才會知道
[00:16:48.400 --> 00:16:54.080]  他的兒子是否真的像耶穌所說的那樣好回
[00:16:54.080 --> 00:16:58.760]  信仰其實是需要行動的
[00:16:58.760 --> 00:17:00.800]  但我們不是魯莽
[00:17:00.800 --> 00:17:04.680]  無目標無方向地去行動
[00:17:04.680 --> 00:17:07.120]  而是透過聽從
[00:17:07.120 --> 00:17:11.760]  和相信上帝的話語所帶來的應許
[00:17:11.760 --> 00:17:13.160]  和上帝給我們
[00:17:13.160 --> 00:17:14.760]  答應過我們的事情
[00:17:14.760 --> 00:17:16.680]  而去行動
[00:17:16.680 --> 00:17:20.040]  行動的目的
[00:17:20.040 --> 00:17:24.120]  其實是讓我們能夠驗證到
[00:17:24.120 --> 00:17:28.600]  上帝的應許是有的是真的
[00:17:28.600 --> 00:17:31.800]  如果我們再回到經文裡面
[00:17:31.800 --> 00:17:35.760]  再用楊岸峰七個神跡去做對比
[00:17:35.760 --> 00:17:38.440]  其實七個神跡裡面
[00:17:38.440 --> 00:17:41.280]  除了這一個的神跡
[00:17:41.280 --> 00:17:44.440]  其餘的六個神跡
[00:17:44.440 --> 00:17:47.280]  耶穌基督都是在現場的
[00:17:47.280 --> 00:17:48.600]  都是在現場
[00:17:48.600 --> 00:17:51.320]  唯獨是這一個神跡
[00:17:51.320 --> 00:17:54.120]  祂的兒子痊癒的時候
[00:17:54.120 --> 00:17:57.920]  耶穌並不是在現場
[00:17:57.920 --> 00:17:59.320]  約翰錦社
[00:17:59.320 --> 00:18:01.440]  他是叫我們
[00:18:01.440 --> 00:18:03.840]  這一群讀者去聽到
[00:18:03.840 --> 00:18:05.920]  真正的信心
[00:18:05.920 --> 00:18:09.520]  是要用行動去驗證
[00:18:09.520 --> 00:18:12.440]  目的是為了去見證
[00:18:12.440 --> 00:18:15.200]  上帝賜給我們的應許
[00:18:15.200 --> 00:18:18.040]  是必然實現
[00:18:18.040 --> 00:18:23.000]  但是為信仰而行動的心理壓力是很大的
[00:18:23.000 --> 00:18:23.920]  是很大的
[00:18:23.920 --> 00:18:26.920]  因為要面對很多的未知
[00:18:26.920 --> 00:18:28.000]  和不安
[00:18:28.000 --> 00:18:30.520]  會在心裡面有很多忐忑
[00:18:30.520 --> 00:18:33.120]  信仰的行動裡面
[00:18:33.120 --> 00:18:35.400]  我們能夠依靠的
[00:18:35.400 --> 00:18:38.560]  是只有上帝自己的應許
[00:18:38.560 --> 00:18:40.160]  正如大臣
[00:18:40.160 --> 00:18:41.960]  他沒有東西抓拿
[00:18:41.960 --> 00:18:44.160]  他能夠相信的
[00:18:44.160 --> 00:18:46.480]  就只是耶穌的一句話
[00:18:46.480 --> 00:18:50.760]  「回去吧,你的兒子會活」
[00:18:50.760 --> 00:18:53.480]  等於我們不動是很容易的
[00:18:53.480 --> 00:18:54.400]  不動是很容易
[00:18:54.400 --> 00:18:55.960]  就是每個星期照樣回來
[00:18:55.960 --> 00:18:56.760]  坐在那裡
[00:18:56.760 --> 00:18:57.520]  完結崇拜
[00:18:57.520 --> 00:18:58.680]  完結了真活境
[00:18:58.680 --> 00:18:59.400]  完結了就走
[00:18:59.400 --> 00:18:59.960]  拜拜
