
[00:00:00.000 --> 00:00:03.040]  那個很壞的人放監出來中六合彩
[00:04:37.600 --> 00:04:39.120]  不是神愛我們這麼簡單
[00:04:39.120 --> 00:04:41.160]  這個觀念大家一定要明白
[00:04:41.160 --> 00:04:43.600]  這個觀念大家一定要明白
[00:04:43.600 --> 00:04:46.960]  今天究竟我們還有沒有愛存在這個世界
[00:04:46.960 --> 00:04:49.600]  今天究竟我們還有沒有愛存在這個世界
[00:04:49.600 --> 00:04:52.280]  相信很多人,尤其是在拍拖的朋友
[00:04:52.280 --> 00:04:54.960]  相信很多人,尤其是在拍拖的朋友
[00:04:54.960 --> 00:04:56.520]  相信很多談戀愛的人
[00:04:56.520 --> 00:04:58.080]  他一定說愛是存在的
[00:04:58.080 --> 00:04:59.560]  你不會說沒有的
[00:04:59.560 --> 00:05:00.800]  你不會說沒有的
[00:05:00.800 --> 00:05:04.920]  但這個愛其實可以說是變質了
[00:05:04.920 --> 00:05:06.680]  但你可以說這個愛是變質了
[00:05:06.680 --> 00:05:08.160]  今天我們世人所說的愛
[00:05:08.160 --> 00:05:10.440]  其實是有條件的愛
[00:05:10.440 --> 00:05:13.040]  今天我們世人所說的愛是有條件的
[00:05:13.040 --> 00:05:15.360]  是有一點點帶自私的
[00:05:15.360 --> 00:05:16.920]  可能有一些自私
[00:05:16.920 --> 00:05:19.160]  是有一點點帶妒忌的愛
[00:05:19.160 --> 00:05:20.880]  可能有一些妒忌的愛
[00:05:20.880 --> 00:05:22.000]  這個一定是有的
[00:05:22.000 --> 00:05:23.160]  這是一定有的
[00:05:23.160 --> 00:05:28.120]  記不記得人的罪性有哪幾樣是最原始的?
[00:05:28.120 --> 00:05:31.000]  記不記得人的罪性有哪幾樣是最原始的?
[00:05:31.000 --> 00:05:32.800]  當神做人的時候
[00:05:32.800 --> 00:05:35.160]  這個本來是完全很美好的
[00:05:35.160 --> 00:05:37.760]  當神造人的時候是完全很美好的
[00:05:37.760 --> 00:05:39.800]  但是人選擇了犯罪
[00:05:39.800 --> 00:05:41.040]  但是人選擇了犯罪
[00:05:41.040 --> 00:05:44.000]  其實就跟神隔開了
[00:05:44.000 --> 00:05:46.240]  以後人跟神就隔開了
[00:05:46.240 --> 00:05:49.040]  那個罪性就出來了
[00:05:49.040 --> 00:05:50.520]  以後那個罪性就出來了
[00:05:50.520 --> 00:05:52.880]  最原始的三大罪性是什麼呢?
[00:05:52.880 --> 00:05:55.640]  最原始的三大罪性是什麼?
[00:05:55.640 --> 00:05:57.120]  就是自私
[00:05:57.120 --> 00:05:58.840]  自私包括自大
[00:05:58.840 --> 00:06:00.520]  自私包括自大
[00:06:00.520 --> 00:06:01.360]  貪心
[00:06:01.360 --> 00:06:02.400]  貪心
[00:06:02.400 --> 00:06:03.760]  還有妒忌
[00:06:03.760 --> 00:06:04.720]  還有妒忌
[00:06:04.720 --> 00:06:07.240]  你發覺很多罪都是從這裡而來的
[00:06:07.240 --> 00:06:09.520]  你發覺很多罪都是從這些而來的
[00:06:09.520 --> 00:06:09.920]  是不是?
[00:06:09.920 --> 00:06:12.880]  小朋友在操場那裡搶東西玩
[00:06:12.880 --> 00:06:15.600]  小朋友在操場上爭東西
[00:06:15.600 --> 00:06:16.400]  為什麼?
[00:06:16.400 --> 00:06:17.160]  為什麼?
[00:06:17.160 --> 00:06:18.040]  有貪心
[00:06:18.040 --> 00:06:19.120]  因為他們貪心
[00:06:19.120 --> 00:06:20.080]  有妒忌
[00:06:20.080 --> 00:06:20.600]  有妒忌
[00:06:20.600 --> 00:06:22.880]  你不覺得那個人比我好
[00:06:22.880 --> 00:06:24.880]  你不想別人好過你
[00:06:24.880 --> 00:06:26.920]  很多明爭暗鬥
[00:06:26.920 --> 00:06:29.200]  都是由這幾個罪性出來的
[00:06:29.200 --> 00:06:32.560]  很多明爭暗鬥都是從這幾個詞語出來的
[00:06:32.560 --> 00:06:34.160]  小朋友已經開始有了
[00:06:34.160 --> 00:06:35.240]  小朋友已經開始
[00:06:35.240 --> 00:06:37.640]  出來讀書的時候繼續
[00:06:37.640 --> 00:06:39.880]  到你出來念書的時候繼續
[00:06:39.880 --> 00:06:42.000]  到你出來工作的時候仍然是有這樣的
[00:06:42.000 --> 00:06:43.440]  到你出來工作仍然是這樣
[00:06:43.440 --> 00:06:45.520]  大家出來工作很多年就知道了
[00:06:45.520 --> 00:06:47.440]  大家出來工作幾年已經知道了
[00:06:47.440 --> 00:06:49.880]  上班不是就這樣翻風這麼簡單的
[00:06:49.880 --> 00:06:52.040]  上班不單只是上班這麼簡單
[00:06:52.040 --> 00:06:55.320]  上班有很多辦公室的政治要解決的
[00:06:55.320 --> 00:06:58.000]  上班辦公室有許多的政治是需要解決的
[00:06:58.000 --> 00:06:59.400]  很多事情要處理的
[00:06:59.400 --> 00:07:00.800]  有許多事情需要處理
[00:07:00.800 --> 00:07:02.080]  其實最煩是那些事情
[00:07:02.080 --> 00:07:03.600]  做的事情反而沒那麼煩
[00:07:03.600 --> 00:07:06.680]  其實最煩的就是那些做的不是很煩
[00:07:06.680 --> 00:07:08.440]  是人與人之間的關係
[00:07:08.440 --> 00:07:10.840]  其實是最麻煩的一件事
[00:07:10.840 --> 00:07:13.680]  是人跟人之間的關係是最麻煩的一件事
[00:07:13.680 --> 00:07:15.960]  你有人的地方就有這個罪性
[00:07:15.960 --> 00:07:18.160]  因為有人的地方就是有這個罪性
[00:07:18.160 --> 00:07:20.520]  包括我們教會裡面都會有
[00:07:20.520 --> 00:07:22.040]  包括我們教會裡面也有
[00:07:22.040 --> 00:07:24.440]  你不要以為教會全部都是聖人
[00:07:24.440 --> 00:07:26.680]  你別以為教會的人都是聖人
[00:07:26.680 --> 00:07:28.480]  肯定不是,教會是罪人
[00:07:28.480 --> 00:07:30.480]  肯定不是,因為教會的人都是罪人
[00:07:30.480 --> 00:07:32.080]  沒有罪就不用進來教堂
[00:07:32.080 --> 00:07:34.000]  因為沒有罪就不用進來教堂
[00:07:34.000 --> 00:07:35.400]  所以有罪才要進來
[00:07:35.400 --> 00:07:36.600]  有罪才進來
[00:07:36.600 --> 00:07:38.160]  就帶著罪性進來
[00:07:38.160 --> 00:07:39.320]  然後把罪性也帶進來
[00:07:39.320 --> 00:07:41.840]  唯有我們靠神將我們改過
[00:07:41.840 --> 00:07:43.720]  唯有我們靠神將我們改過
[00:07:43.720 --> 00:07:46.320]  但不是一時三刻可以改變一個人
[00:07:46.320 --> 00:07:48.160]  但不是一時三刻可以改變一個人
[00:07:48.160 --> 00:07:50.680]  所以罪性去到哪個層面都有
[00:07:50.680 --> 00:07:52.600]  所以罪性去到哪個層面都有
[00:07:52.600 --> 00:07:54.920]  你去到國家的元首都有
[00:07:54.920 --> 00:07:56.440]  你去到國家的元首也有
[00:07:56.440 --> 00:07:59.760]  你去到國家與國家的關係層面都有
[00:07:59.760 --> 00:08:02.400]  你去到國家與國家之間的層面也有
[00:08:02.400 --> 00:08:04.640]  所以歷代這麼多戰爭就是這個意思
[00:08:04.640 --> 00:08:06.160]  所以歷代這麼多戰爭
[00:08:06.160 --> 00:08:08.440]  他的國家比我好,我妒忌他
[00:08:08.440 --> 00:08:10.880]  因為他的國家比我好,我妒忌他
[00:08:10.880 --> 00:08:12.400]  我就要貪他的地
[00:08:12.400 --> 00:08:13.520]  我就要貪他的地
[00:08:13.520 --> 00:08:14.720]  我就要貪他的物資
[00:08:14.720 --> 00:08:15.600]  我就要貪他的物資
[00:08:15.600 --> 00:08:17.360]  我就要去拿去搶
[00:08:17.360 --> 00:08:18.760]  我就要去拿去搶
[00:08:18.760 --> 00:08:20.040]  那就很多戰爭了
[00:08:20.040 --> 00:08:21.120]  以後就發生許多戰爭
[00:08:21.120 --> 00:08:24.160]  這些全部都是人的本性開始
[00:08:24.160 --> 00:08:26.400]  這都是由人的本性開始
[00:08:26.400 --> 00:08:28.840]  那你說是不是沒有愛,也不是,有的
[00:08:28.840 --> 00:08:30.760]  你說沒有了愛吧,不是的也有的
[00:08:30.760 --> 00:08:31.720]  你說沒有了愛吧,不是的也有的
[00:08:31.720 --> 00:08:35.480]  剛才說過這個愛其實有罪性在裏面
[00:08:35.480 --> 00:08:37.800]  我們剛才說的愛原來是有罪性在裏面
[00:08:37.800 --> 00:08:41.600]  我們人與人的愛很多時候是有條件的愛
[00:08:41.600 --> 00:08:45.000]  我們人與人的愛很多時候是有條件的愛
[00:08:45.000 --> 00:08:48.080]  你說父母對小孩子的愛好像沒有甚麼條件
[00:08:48.080 --> 00:08:51.240]  你覺得說父母對小孩子的愛是沒有條件
[00:08:51.240 --> 00:08:52.960]  其實是潛意識有的
[00:08:52.960 --> 00:08:54.280]  其實是潛意識是有的
[00:08:54.280 --> 00:08:55.880]  因為他是你的子女
[00:08:55.880 --> 00:08:56.640]  因為他是你們的兒女
[00:08:56.640 --> 00:08:57.760]  你擁有了他
[00:08:57.760 --> 00:08:58.600]  你擁有了他
[00:08:58.600 --> 00:09:00.880]  你愛他一定是多過隔壁的BB仔,是不是
[00:09:00.880 --> 00:09:03.400]  你愛他一定多於鄰居的小孩子
[00:09:03.400 --> 00:09:05.760]  那如果我媽媽愛隔壁的BB仔我就很糟糕了,是不是
[00:09:05.760 --> 00:09:08.200]  那如果我媽媽愛鄰居的BB仔我就很糟糕了,是不是
[00:09:08.200 --> 00:09:09.840]  他就麻煩大了
[00:09:09.840 --> 00:09:11.640]  這個愛其實是有條件的
[00:09:11.640 --> 00:09:13.200]  我們說到這個愛是有條件的
[00:09:13.200 --> 00:09:14.960]  因為你是他兒子
[00:09:14.960 --> 00:09:16.320]  因為你是他兒子
[00:09:16.320 --> 00:09:17.800]  他想著你會聽他的話
[00:09:17.800 --> 00:09:19.080]  他想你可能會聽他的話
[00:09:19.080 --> 00:09:20.280]  他就愛你
[00:09:20.280 --> 00:09:21.440]  然後他就去愛你
[00:09:21.440 --> 00:09:22.880]  他就去管教你
[00:09:22.880 --> 00:09:24.400]  他希望你長大成人
[00:09:24.400 --> 00:09:26.040]  他希望你長大成人
[00:09:26.040 --> 00:09:27.280]  成為有用的人
[00:09:27.280 --> 00:09:28.160]  成為有用的人
[00:09:28.160 --> 00:09:29.760]  他希望你孝順父母
[00:09:29.760 --> 00:09:31.440]  他希望你孝順父母
[00:09:31.440 --> 00:09:33.880]  雖然這個年代我們都不敢想那麼多了
[00:09:33.880 --> 00:09:35.880]  雖然這個年代我們都不敢想那麼多了
[00:09:35.880 --> 00:09:38.120]  但我們的心仍然是有想這件事的
[00:09:38.120 --> 00:09:38.920]  誰不想呢
[00:09:38.920 --> 00:09:41.000]  但我們的心仍然是想這些事情的
[00:09:41.000 --> 00:09:42.160]  是有條件的愛
[00:09:42.160 --> 00:09:43.400]  這是有條件的愛
[00:09:43.400 --> 00:09:45.880]  男女之間戀愛是有條件的愛
[00:09:45.880 --> 00:09:48.880]  男女之間的愛是有條件的愛
[00:09:48.880 --> 00:09:50.320]  你會不相信女問男
[00:09:50.320 --> 00:09:51.480]  你愛不愛我
[00:09:51.480 --> 00:09:52.680]  你不信女問男
[00:09:52.680 --> 00:09:53.880]  男說你愛不愛我
[00:09:53.880 --> 00:09:55.200]  那我男還沒回答你就問你
[00:09:55.200 --> 00:09:56.320]  那你愛不愛我
[00:09:56.320 --> 00:09:57.760]  以後男孩子沒有回答
[00:09:57.760 --> 00:09:59.200]  他就反問你說你愛不愛我
[00:09:59.200 --> 00:10:00.280]  有條件的
[00:10:00.280 --> 00:10:01.080]  因為這是有條件的
[00:10:01.080 --> 00:10:01.960]  我說了我愛你
[00:10:01.960 --> 00:10:03.400]  你不愛我是不是很丟臉
[00:10:03.400 --> 00:10:04.600]  我說了我愛你
[00:10:04.600 --> 00:10:05.440]  你不愛我
[00:10:05.440 --> 00:10:06.480]  我就是很丟臉
[00:10:06.480 --> 00:10:08.120]  很沒人性的是不是
[00:10:08.120 --> 00:10:08.800]  就是很丟臉
[00:10:08.800 --> 00:10:09.920]  有條件的
[00:10:09.920 --> 00:10:10.920]  這是有條件的
[00:10:10.920 --> 00:10:15.280]  所以是有一個條件裡面的愛
[00:10:15.280 --> 00:10:17.000]  就不是一個完全的愛
[00:10:17.000 --> 00:10:18.320]  所以是有條件的愛
[00:10:18.320 --> 00:10:19.440]  就不是完全的愛
[00:10:19.440 --> 00:10:24.920]  不是神最初的愛的根源
[00:10:24.920 --> 00:10:28.040]  不是神最初的愛的根源
[00:10:28.040 --> 00:10:30.000]  朋友之間
[00:10:30.000 --> 00:10:31.040]  朋友之間
[00:10:31.040 --> 00:10:35.680]  是因為有互相的幫助利用
[00:10:35.680 --> 00:10:38.200]  而有一個友誼建立出來
[00:10:38.200 --> 00:10:39.960]  因為有互相幫助
[00:10:39.960 --> 00:10:42.760]  以後有這個友誼建立出來
[00:10:42.760 --> 00:10:44.920]  不要說到利用這麼壞
[00:10:44.920 --> 00:10:46.480]  我們不要說是利用
[00:10:46.480 --> 00:10:48.000]  大家好朋友
[00:10:48.000 --> 00:10:50.760]  你是會想著他會幫到你的
[00:10:50.760 --> 00:10:51.800]  大家是好朋友
[00:10:51.800 --> 00:10:53.440]  你以為他會幫助你
[00:10:53.440 --> 00:10:55.360]  你又想著你會幫到他的
[00:10:55.360 --> 00:10:56.720]  你也以為你可以幫助到他
[00:10:56.720 --> 00:10:58.560]  如果有一天這個朋友不幫你的話
[00:10:58.560 --> 00:10:59.720]  你需要的時候
[00:10:59.720 --> 00:11:02.280]  如果有一天這個朋友不幫你
[00:11:02.280 --> 00:11:03.640]  當你需要的時候不幫你
[00:11:03.640 --> 00:11:05.040]  那你就連朋友都沒得做了
[00:11:05.040 --> 00:11:06.440]  那你們可能是朋友都不能做
[00:11:06.440 --> 00:11:07.800]  那你會很失望
[00:11:07.800 --> 00:11:08.720]  那你會很失望
[00:11:08.720 --> 00:11:10.400]  因為這個朋友之間的友愛
[00:11:10.400 --> 00:11:14.120]  是建立在一個有條件的關係
[00:11:14.120 --> 00:11:15.520]  因為這朋友之間的愛
[00:11:15.520 --> 00:11:18.560]  是建立在有條件的關係上
[00:11:18.560 --> 00:11:23.080]  這個是人與人之間的聚性
[00:11:23.080 --> 00:11:25.160]  這就是人與人之間的聚性
[00:11:25.160 --> 00:11:28.960]  聚性就是小朋友已經開始有了
[00:11:28.960 --> 00:11:30.800]  聚性就是小朋友已經開始有了
[00:11:30.800 --> 00:11:34.040]  我記得我妹妹回幼稚園的時候
[00:11:34.040 --> 00:11:36.520]  我記得我妹妹上幼兒園的時候
[00:11:36.520 --> 00:11:37.880]  有一天放學回來就說
[00:11:37.880 --> 00:11:38.720]  哥哥
[00:11:38.720 --> 00:11:40.280]  有一天她放學回來說
[00:11:40.280 --> 00:11:40.640]  哥哥
[00:11:40.640 --> 00:11:42.920]  要買一支魔術的鉛筆
[00:11:42.920 --> 00:11:46.840]  她說要買一支魔術的鉛筆
[00:11:46.840 --> 00:11:48.920]  你知道什麼是魔術鉛筆嗎?
[00:11:48.920 --> 00:11:50.520]  什麼叫魔術鉛筆?
[00:11:50.520 --> 00:11:51.760]  不是你的年代吧?
[00:11:51.760 --> 00:11:53.120]  不是你們的年代吧?
[00:11:53.120 --> 00:11:55.800]  就是那些鉛筆的筆芯很小
[00:11:55.800 --> 00:11:58.720]  就是它的筆芯是很小的
[00:11:58.720 --> 00:12:00.720]  用到刮了可以拔出來
[00:12:00.720 --> 00:12:01.880]  就插在上面
[00:12:01.880 --> 00:12:03.480]  新的走出來的下面
[00:12:03.480 --> 00:12:06.440]  就是用到已經不能用了
[00:12:06.440 --> 00:12:08.800]  然後把它撥出來就放到最上面
[00:12:08.800 --> 00:12:10.320]  後來就發展到這樣出來
[00:12:10.320 --> 00:12:11.960]  那些是隨便的了其實
[00:12:11.960 --> 00:12:13.440]  後來發展到就是
[00:12:13.440 --> 00:12:15.720]  上面按一下就可以出來筆芯
[00:12:15.720 --> 00:12:16.560]  那我跟我妹妹說
[00:12:16.560 --> 00:12:19.080]  你幼兒園新買了沒多久而已
[00:12:19.080 --> 00:12:20.200]  我就跟我妹妹說
[00:12:20.200 --> 00:12:22.360]  你不是剛買了一支新的嗎?
[00:12:22.360 --> 00:12:23.000]  她說不是
[00:12:23.000 --> 00:12:25.440]  她說同學說要跟我交換禮物
[00:12:25.440 --> 00:12:26.840]  明天玩交換禮物
[00:12:26.840 --> 00:12:27.720]  她說不是的
[00:12:27.720 --> 00:12:30.280]  同學說跟我要交換禮物
[00:12:30.280 --> 00:12:30.920]  我說多好啊
[00:12:30.920 --> 00:12:32.640]  交換禮物應該是建立友誼
[00:12:32.640 --> 00:12:34.520]  一個很好的途徑來的
[00:12:34.520 --> 00:12:35.120]  是不是?
[00:12:35.120 --> 00:12:37.720]  我說交換禮物是建立友誼
[00:12:37.720 --> 00:12:38.880]  很好的處境
[00:12:38.880 --> 00:12:39.920]  她說我跟她說
[00:12:39.920 --> 00:12:41.920]  每人買一支新的魔術鉛筆
[00:12:41.920 --> 00:12:43.400]  明天就去交換
[00:12:43.400 --> 00:12:44.440]  但同學跟她說
[00:12:44.440 --> 00:12:46.720]  我們明天買一支新的鉛筆
[00:12:46.720 --> 00:12:48.440]  然後互相的交換
[00:12:48.440 --> 00:12:49.160]  那OK啦
[00:12:49.160 --> 00:12:51.160]  這個是一個很有意義的東西
[00:12:51.160 --> 00:12:51.680]  是不是?
[00:12:51.680 --> 00:12:53.960]  我就覺得這是一個很有意義的事情
[00:12:53.960 --> 00:12:55.280]  那我馬上就下去街
[00:12:55.280 --> 00:12:56.640]  跟她買一支回來
[00:12:56.640 --> 00:12:58.400]  到第二天放學回來
[00:12:58.400 --> 00:13:00.400]  到了第二天放學回來的時候
[00:13:00.400 --> 00:13:01.760]  我見我妹妹很不開心
[00:13:01.760 --> 00:13:03.040]  我見我妹妹很不開心
[00:13:03.040 --> 00:13:04.440]  她又不出聲的那種人
[00:13:04.440 --> 00:13:05.520]  她又不出聲
[00:13:05.520 --> 00:13:07.040]  她又不說什麼事
[00:13:07.040 --> 00:13:08.680]  她也沒有說什麼事情
[00:13:08.680 --> 00:13:10.720]  想不想看一下她的鉛筆盒裡面
[00:13:10.720 --> 00:13:12.200]  後來我看她的鉛筆盒
[00:13:12.200 --> 00:13:14.320]  有一支爛的魔術鉛筆
[00:13:14.320 --> 00:13:15.840]  有一支爛的魔術鉛筆
[00:13:15.840 --> 00:13:18.040]  原來她同學跟她換了一支爛的給她
[00:13:18.040 --> 00:13:20.240]  原來同學把一支爛的鉛筆
[00:13:20.240 --> 00:13:21.720]  她又換了一支新的給她
[00:13:21.720 --> 00:13:24.120]  她把新的就換了一支新的
[00:13:24.120 --> 00:13:27.240]  她把新的就換給了朋友
[00:13:27.240 --> 00:13:29.120]  那我當然罵她蠢了
[00:13:29.120 --> 00:13:32.320]  以後我就說她笨
[00:13:32.320 --> 00:13:33.280]  但是沒辦法
[00:13:33.280 --> 00:13:34.200]  幼稚園而已
