
[00:00:00.000 --> 00:00:04.000]  有什麼比AI會更強更勁呢?
[00:03:28.600 --> 00:03:30.800]  就是按一按個按鈕
[00:03:30.800 --> 00:03:35.000]  叫AI幫你祈個靚土
[00:03:35.000 --> 00:03:36.800]  其實AI什麼都做得到的
[00:03:36.800 --> 00:03:38.000]  弄個土文有多難啊
[00:03:38.000 --> 00:03:41.200]  他幫你讀一句祈禱文出來有多難啊
[00:03:41.200 --> 00:03:45.200]  AI真的可以說是神通廣大
[00:03:45.200 --> 00:03:47.400]  但是我們知道
[00:03:47.400 --> 00:03:49.000]  比AI更強
[00:03:49.000 --> 00:03:51.400]  更勁的是什麼呢
[00:03:51.400 --> 00:03:53.000]  《真面書》第九章第十節
[00:03:53.000 --> 00:03:54.000]  告訴我們
[00:03:54.000 --> 00:03:56.400]  就是敬畏耶和華
[00:03:56.400 --> 00:03:58.000]  我們一起讀一讀這節經文好嗎
[00:03:58.000 --> 00:03:59.000]  第九章第十節
[00:03:59.000 --> 00:04:00.200]  《真面》第九章第十節
[00:04:00.200 --> 00:04:01.000]  請我們一起讀出來
[00:04:01.000 --> 00:04:02.000]  請讀
[00:04:06.000 --> 00:04:08.600]  認識至聖者便是聰明
[00:04:08.600 --> 00:04:09.400]  就是剛才那一句
[00:04:09.400 --> 00:04:10.400]  可不可以翻上上面那一句
[00:04:10.400 --> 00:04:12.200]  麻煩powerpoint的姐妹
[00:04:12.200 --> 00:04:13.400]  我們讀多一次這句話
[00:04:13.400 --> 00:04:14.200]  請讀
[00:04:14.200 --> 00:04:17.400]  敬畏耶和華是智慧的開端
[00:04:17.400 --> 00:04:20.400]  認識至聖者便是聰明
[00:04:20.400 --> 00:04:22.200]  我們接下來
[00:04:22.200 --> 00:04:24.400]  都會繼續說《真言》的系列
[00:04:24.400 --> 00:04:27.200]  我們已經說了第三個了
[00:04:27.200 --> 00:04:28.800]  《真言》九章第十節
[00:04:28.800 --> 00:04:31.000]  可以說是整本《真言》書裡面
[00:04:31.000 --> 00:04:33.800]  最重要的這一節經文
[00:04:33.800 --> 00:04:37.600]  我很希望大家能夠背出這一節經文
[00:04:37.600 --> 00:04:39.200]  我們今天嘗試從三個層面
[00:04:39.200 --> 00:04:41.000]  去理解這一節經文
[00:04:41.000 --> 00:04:42.400]  敬畏耶和華
[00:04:42.400 --> 00:04:44.400]  如何能夠塑造我們的生命呢
[00:04:44.400 --> 00:04:45.200]  第一就是
[00:04:45.200 --> 00:04:49.200]  敬畏耶和華就是生命的方向
[00:04:49.200 --> 00:04:51.200]  方向是非常之重要
[00:04:51.200 --> 00:04:52.600]  沒有了方向
[00:04:52.600 --> 00:04:54.400]  你的車都不知道走去哪裡
[00:04:54.400 --> 00:04:56.200]  所以我們必須要有方向
[00:04:56.200 --> 00:04:57.600]  《真言》書第九章第十節
[00:04:57.600 --> 00:04:58.600]  這一句話
[00:04:58.600 --> 00:05:01.400]  中文你數一下有多少隻字
[00:05:01.400 --> 00:05:02.800]  不知道大家數不數得出
[00:05:02.800 --> 00:05:05.000]  應該都有十幾隻字
[00:05:05.000 --> 00:05:07.600]  不過希伯來文只有七個字
[00:05:07.600 --> 00:05:08.800]  配合這一節經文
[00:05:08.800 --> 00:05:11.400]  可以說是天衣無縫
[00:05:11.400 --> 00:05:12.200]  完美地
[00:05:12.200 --> 00:05:14.400]  或者很神聖的字眼
[00:05:14.400 --> 00:05:15.400]  這個數值
[00:05:15.400 --> 00:05:18.000]  放在這一句話裡面
[00:05:18.000 --> 00:05:22.000]  就演繹出一個更完美的意義
[00:05:22.000 --> 00:05:23.800]  敬畏耶和華
[00:05:23.800 --> 00:05:26.800]  是我們生命的一個方向
[00:05:26.800 --> 00:05:28.200]  開端這個字
[00:05:28.200 --> 00:05:29.600]  中文聖經就將它放在
[00:05:29.600 --> 00:05:33.800]  這一節經文的上半句的最後一個位置
[00:05:33.800 --> 00:05:35.000]  其實這一隻字
[00:05:35.000 --> 00:05:38.000]  是正是全節經文的第一隻字
[00:05:38.000 --> 00:05:39.200]  這一節經文
[00:05:39.200 --> 00:05:40.800]  《真言》就有七個字
[00:05:40.800 --> 00:05:43.400]  可以斬開上半句和下半句
[00:05:43.400 --> 00:05:45.800]  上半句其實那四隻字
[00:05:45.800 --> 00:05:47.600]  按著次序就是
[00:05:47.600 --> 00:05:48.800]  開端
[00:05:48.800 --> 00:05:50.000]  智慧
[00:05:50.000 --> 00:05:51.800]  敬畏耶和華
[00:05:51.800 --> 00:05:53.400]  所以你會看到
[00:05:53.400 --> 00:05:56.600]  這個次序反映出來就是
[00:05:56.600 --> 00:05:58.200]  智慧的開端就是
[00:05:58.200 --> 00:06:00.800]  劈頭要說的話
[00:06:00.800 --> 00:06:03.400]  所以上半句就應該是說
[00:06:03.400 --> 00:06:05.600]  智慧的開端就是在於
[00:06:05.600 --> 00:06:06.800]  敬畏耶和華
[00:06:06.800 --> 00:06:08.200]  而下半句那三隻字
[00:06:08.200 --> 00:06:11.200]  一開始那隻字就是
[00:06:11.200 --> 00:06:15.200]  告訴我們對智聖者的知識
[00:06:15.200 --> 00:06:17.400]  結束就是聰明
[00:06:17.400 --> 00:06:19.600]  所以你明白這一段
[00:06:19.600 --> 00:06:21.000]  這一節今年《真言》的
[00:06:21.000 --> 00:06:22.600]  你必須可以體會到就是
[00:06:22.600 --> 00:06:24.000]  《真言》裡面說
[00:06:24.000 --> 00:06:31.200]  聰明和對耶和華的敬畏
[00:06:31.200 --> 00:06:33.400]  是在於智慧的開端
[00:06:33.400 --> 00:06:35.000]  這隻開端這個字
[00:06:35.000 --> 00:06:37.400]  智慧的開端是配合著
[00:06:37.400 --> 00:06:40.200]  平衡著聰明這個意思
[00:06:40.200 --> 00:06:41.600]  中間就放了兩個
[00:06:41.600 --> 00:06:44.600]  和神有關的東西給我們的學識
[00:06:44.600 --> 00:06:45.800]  就是敬畏耶和華
[00:06:45.800 --> 00:06:48.000]  和認識智聖者
[00:06:48.000 --> 00:06:49.600]  什麼能夠得到我們
[00:06:49.600 --> 00:06:51.600]  得到真正的智慧和聰明
[00:06:51.600 --> 00:06:53.400]  你必須要敬畏耶和華
[00:06:53.400 --> 00:06:57.600]  你必須要去認識我們的主人
[00:06:57.600 --> 00:07:00.400]  其實《生命紀》第十章第十二節
[00:07:00.400 --> 00:07:02.200]  我們邀請大家一起讀一讀這節經文
[00:07:02.200 --> 00:07:05.200]  《生命紀》第十章第十二節請讀
[00:07:05.200 --> 00:07:07.000]  只要你敬畏耶和華
[00:07:07.000 --> 00:07:08.200]  你的上帝
[00:07:08.200 --> 00:07:10.200]  進行他一切的道
[00:07:10.200 --> 00:07:11.200]  愛他
[00:07:11.200 --> 00:07:12.400]  盡心盡性
[00:07:12.400 --> 00:07:13.600]  侍奉他
[00:07:13.600 --> 00:07:16.000]  其實敬畏耶和華這個概念
[00:07:16.000 --> 00:07:18.400]  在《生命紀》老早已經出現過
[00:07:18.400 --> 00:07:20.000]  在這套《生命紀》裡面
[00:07:20.000 --> 00:07:22.800]  是一個所謂的盟約的經文
[00:07:22.800 --> 00:07:24.600]  反覆地在《生命紀》裡面出現
[00:07:24.600 --> 00:07:27.600]  提醒我們敬畏耶和華這個觀點
[00:07:27.600 --> 00:07:30.400]  他不是因為我們要害怕懲罰
[00:07:30.400 --> 00:07:33.000]  所以我們恐懼這位上帝
[00:07:33.000 --> 00:07:34.400]  所以要敬畏他
[00:07:34.400 --> 00:07:36.600]  《生命紀》告訴我們
[00:07:36.600 --> 00:07:38.600]  因為我們愛他
[00:07:38.600 --> 00:07:41.000]  所以要敬畏他
[00:07:41.000 --> 00:07:43.200]  所以愛他和敬畏可以說是
[00:07:43.200 --> 00:07:45.600]  幾乎同義的意思
[00:07:45.600 --> 00:07:47.200]  所以《生命紀》第九章第十節
[00:07:47.200 --> 00:07:48.800]  重覆這個重要性
[00:07:48.800 --> 00:07:50.000]  我想你特別留意
[00:07:50.000 --> 00:07:52.200]  《生命紀》其實在第九章這裡
[00:07:52.200 --> 00:07:55.400]  用了兩個女人做一個類比
[00:07:55.400 --> 00:07:57.000]  大家可以想像一下
[00:07:57.000 --> 00:08:01.000]  我絕對不是說要針對女性
[00:08:01.000 --> 00:08:04.600]  如果假設有幾個女人在大大聲說話
[00:08:04.600 --> 00:08:07.200]  你就會看到好像吵架的場面
[00:08:07.200 --> 00:08:11.400]  聲音是很吵耳的
[00:08:11.400 --> 00:08:14.200]  其實我試過見過
[00:08:14.200 --> 00:08:15.800]  因為我以前住長洲
[00:08:15.800 --> 00:08:19.800]  我試過見到長洲排隊上船的時候
[00:08:19.800 --> 00:08:22.600]  有兩個女人在大聲吵架
[00:08:22.600 --> 00:08:24.600]  整條龍都聽到
[00:08:24.600 --> 00:08:28.800]  女人吵架的確是不要小看
[00:08:28.800 --> 00:08:31.200]  威力也很強大
[00:08:31.200 --> 00:08:33.400]  這裡說的是有兩個女性
[00:08:33.400 --> 00:08:34.400]  這兩個女性
[00:08:34.400 --> 00:08:36.600]  一個叫做智慧的女人
[00:08:36.600 --> 00:08:38.600]  一個叫做愚昧的女人
[00:08:38.600 --> 00:08:41.000]  我相信這裡大部分一定是智慧的女人
[00:08:41.000 --> 00:08:43.000]  應該看起來全部都是智慧
[00:08:43.000 --> 00:08:44.600]  智慧型的女人
[00:08:44.600 --> 00:08:46.400]  智慧型的女人有什麼特別呢
[00:08:46.400 --> 00:08:48.400]  經文裡面第九章一開始
[00:08:48.400 --> 00:08:51.800]  頭六節就描繪一個叫做 Lady Wisdom
[00:08:51.800 --> 00:08:53.200]  一個智慧的女人
[00:08:53.200 --> 00:08:57.200]  她建造了七根柱子的宏偉的房屋
[00:08:57.200 --> 00:08:58.600]  宰殺了牲畜
[00:08:58.600 --> 00:09:00.200]  調和了美酒
[00:09:00.200 --> 00:09:02.200]  預備了豐盛的筵席
[00:09:02.200 --> 00:09:04.800]  於是她就打發她的侍女出去
[00:09:04.800 --> 00:09:07.800]  去到城裡面最高的位置
[00:09:07.800 --> 00:09:10.600]  大街裡面去叫喊
[00:09:10.600 --> 00:09:12.200]  邀請那些蠢的人
[00:09:12.200 --> 00:09:13.200]  經文裡面說
[00:09:13.200 --> 00:09:16.600]  愚昧的人前來這個府宴
[00:09:16.600 --> 00:09:19.000]  她慷慨地這樣公開地說
[00:09:19.000 --> 00:09:19.600]  來吧
[00:09:19.600 --> 00:09:21.600]  來吃我的筵席
[00:09:21.600 --> 00:09:23.000]  吃完這個筵席之後
[00:09:23.000 --> 00:09:25.800]  你就能夠走光明的大道
[00:09:25.800 --> 00:09:27.200]  就可以得到存活
[00:09:27.200 --> 00:09:28.800]  這個是第九章一開始
[00:09:28.800 --> 00:09:34.200]  讓我們看到智慧的女人的形容
[00:09:34.200 --> 00:09:36.000]  然後在結束的時候
[00:09:36.000 --> 00:09:38.600]  在第九章結束的時候
[00:09:38.600 --> 00:09:40.400]  就有另一個女人出現
[00:09:40.400 --> 00:09:42.800]  由第十三節到第十七節
[00:09:42.800 --> 00:09:45.000]  這個叫做愚昧的女人
[00:09:45.000 --> 00:09:46.800]  她也坐在高處
[00:09:46.800 --> 00:09:50.600]  她也用言語去呼喚著那些愚昧的人
[00:09:50.600 --> 00:09:52.200]  她說來啊
[00:09:52.200 --> 00:09:53.200]  愚昧的女人
[00:09:53.200 --> 00:09:54.000]  愚昧的婦人
[00:09:54.000 --> 00:09:56.000]  可以提供給你什麼呢
[00:09:56.000 --> 00:09:57.800]  和智慧的婦人一樣
[00:09:57.800 --> 00:09:59.200]  都是食物
[00:09:59.200 --> 00:10:00.400]  不過這個食物
[00:10:00.400 --> 00:10:03.800]  她說是偷來的水
[00:10:03.800 --> 00:10:05.600]  暗吃的餅
[00:10:05.600 --> 00:10:07.200]  就是不光明的
[00:10:07.200 --> 00:10:10.000]  不對的
[00:10:10.000 --> 00:10:13.600]  智慧的筵席通往生命
[00:10:13.600 --> 00:10:15.000]  愚昧的
[00:10:15.000 --> 00:10:17.200]  裝得很類似的筵席也好
[00:10:17.200 --> 00:10:18.800]  她想裝一個筵席出來
[00:10:18.800 --> 00:10:20.000]  困你入局的
[00:10:20.000 --> 00:10:22.200]  但原來都是騙你的
[00:10:22.200 --> 00:10:22.800]  真的
[00:10:22.800 --> 00:10:24.000]  事實上我不知道同不同意
[00:10:24.000 --> 00:10:27.200]  騙徒的手法真是層出不窮
[00:10:27.200 --> 00:10:29.400]  大家有沒有被人騙過呢
[00:10:29.400 --> 00:10:32.000]  那些騙騙集團
[00:10:32.000 --> 00:10:33.400]  真是無時無刻
[00:10:33.400 --> 00:10:35.800]  在什麼年代都出現的
[00:10:35.800 --> 00:10:36.800]  我大概記得
[00:10:36.800 --> 00:10:38.400]  也有十幾二十年前
[00:10:38.400 --> 00:10:40.200]  我就曾經收過一個電郵
[00:10:40.200 --> 00:10:42.200]  就提到在北英倫教會裏面
[00:10:42.200 --> 00:10:44.200]  有一個目者發給我的
[00:10:44.200 --> 00:10:45.200]  他就說
[00:10:45.200 --> 00:10:46.800]  向我作出求救
[00:10:46.800 --> 00:10:49.200]  他說他在非洲某一個國家裏面
[00:10:49.200 --> 00:10:50.800]  現在不見了錢包
[00:10:50.800 --> 00:10:53.200]  可不可以借三千美金給他
[00:10:53.200 --> 00:10:55.600]  讓他可以快點回來英國
[00:10:55.600 --> 00:10:57.400]  那我都不是一個蠢人來的
[00:10:57.400 --> 00:10:58.800]  我都要查一查
[00:10:58.800 --> 00:11:01.400]  於是打個電話給他就知道了
[00:11:01.400 --> 00:11:03.200]  一打個電話他又聽
[00:11:03.200 --> 00:11:04.600]  然後我說你是不是在非洲
[00:11:04.600 --> 00:11:05.400]  他說不是
[00:11:05.400 --> 00:11:07.000]  我是在這裏
[00:11:07.000 --> 00:11:10.200]  我就知道這個肯定是假的
[00:11:10.200 --> 00:11:12.000]  一定是假的
[00:11:12.000 --> 00:11:15.200]  騙徒的手法是可以多年前
[00:11:15.200 --> 00:11:19.400]  已經可以用電郵來騙你的錢
[00:11:19.400 --> 00:11:21.800]  不知道大家有沒有試過
[00:11:21.800 --> 00:11:24.000]  申請簽證去美國
[00:11:24.000 --> 00:11:25.600]  或者去其他地方
[00:11:25.600 --> 00:11:27.400]  你試一下Google一下
[00:11:27.400 --> 00:11:28.600]  如果我沒有記錯
[00:11:28.600 --> 00:11:30.000]  我也試過去美國的
[00:11:30.000 --> 00:11:32.600]  去美國申請簽證的時候
[00:11:32.600 --> 00:11:35.000]  Google一彈出來的那個網頁
[00:11:35.000 --> 00:11:39.000]  並不是真正美國政府
[00:11:39.000 --> 00:11:41.000]  那個網頁十幾二十美金
[00:11:41.000 --> 00:11:43.200]  就幫你搞定簽證的網頁
[00:11:43.200 --> 00:11:45.800]  而是彈了一個中介的網頁出來的
[00:11:45.800 --> 00:11:47.000]  那個中介的網頁
[00:11:47.000 --> 00:11:48.600]  都是幫你搞簽證的
[00:11:48.600 --> 00:11:50.600]  他是絕對對的
[00:11:50.600 --> 00:11:52.200]  他真的幫你搞到簽證出來
[00:11:52.200 --> 00:11:55.400]  不過結帳就不是十幾二十美金
[00:11:55.400 --> 00:11:57.400]  是七十幾八十美金
[00:11:57.400 --> 00:12:00.400]  甚至去其他地方搞簽證的國家
[00:12:00.400 --> 00:12:02.400]  都有類似這樣的狀況出現的
[00:12:02.400 --> 00:12:03.600]  你去他的網頁
[00:12:03.600 --> 00:12:06.800]  一彈出來的並不是官方的網頁
[00:12:06.800 --> 00:12:08.400]  所以騙徒的手法
[00:12:08.400 --> 00:12:11.600]  真的可以說層出不窮的
[00:12:11.600 --> 00:12:13.800]  甚至乎我都曾經和大家分享過
[00:12:13.800 --> 00:12:15.000]  我試過聽那個電話
[00:12:15.000 --> 00:12:15.800]  打電話來
[00:12:15.800 --> 00:12:17.800]  他從倫敦打電話來找我
[00:12:17.800 --> 00:12:21.400]  他聲稱他自己後花園有很多金
[00:12:21.400 --> 00:12:22.600]  他聲稱
[00:12:22.600 --> 00:12:23.600]  有很多金銀珠寶
[00:12:23.600 --> 00:12:24.800]  他說剛剛入伙的
[00:12:24.800 --> 00:12:26.600]  誰知道他去花園的時候
[00:12:26.600 --> 00:12:27.800]  弄一弄花草樹木
[00:12:27.800 --> 00:12:30.200]  不知道為什麼找到很多金出來
[00:12:30.200 --> 00:12:31.200]  他說曹牧師
[00:12:31.200 --> 00:12:33.600]  不如你可不可以拿下來倫敦
[00:12:33.600 --> 00:12:37.000]  那我就可以給你一些金
[00:12:37.000 --> 00:12:39.400]  接著就說可以奉獻給教會
[00:12:39.400 --> 00:12:40.200]  我想問大家
[00:12:40.200 --> 00:12:41.400]  你會不會去呢
[00:12:41.400 --> 00:12:43.000]  我一聽到這樣的消息
[00:12:43.000 --> 00:12:43.800]  我馬上掩蓋電話
[00:12:43.800 --> 00:12:44.600]  都掩蓋不住了
[00:12:44.600 --> 00:12:46.800]  免得再聽下去
[00:12:46.800 --> 00:12:48.800]  真的騙徒的手法
[00:12:48.800 --> 00:12:50.600]  層出不窮的
[00:12:50.600 --> 00:12:52.400]  《曾賢書》第九章
[00:12:52.400 --> 00:12:54.000]  就用了擬人的方法
[00:12:54.000 --> 00:12:55.000]  擬人化
[00:12:55.000 --> 00:12:58.200]  用了一個高姿態的婦人
[00:12:58.200 --> 00:13:01.200]  去假裝有好東西給你
[00:13:01.200 --> 00:13:03.600]  好像智慧的婦人一樣
[00:13:03.600 --> 00:13:06.000]  騙了你去KK樂園
[00:13:06.000 --> 00:13:08.400]  騙了你去投資騙局
[00:13:08.400 --> 00:13:09.600]  結果呢
[00:13:09.600 --> 00:13:11.600]  正如九章四十八節說
[00:13:11.600 --> 00:13:15.800]  甚至是導向死亡的深淵
[00:13:15.800 --> 00:13:17.800]  這兩個婦人的邀請
[00:13:17.800 --> 00:13:20.800]  其實就是對我們生命的考驗
[00:13:20.800 --> 00:13:22.800]  到底我們選擇的是什麼
[00:13:22.800 --> 00:13:25.600]  你選擇的是聰明的婦人
[00:13:25.600 --> 00:13:28.800]  還是選擇愚昧的婦人那一邊
[00:13:28.800 --> 00:13:32.400]  我們有沒有作出一個智慧的判斷
[00:13:32.400 --> 00:13:35.200]  這個智慧的判斷又怎麼來的
[00:13:35.200 --> 00:13:36.800]  我們活在這個世界裏面
[00:13:36.800 --> 00:13:38.800]  我們會發現有很多假的東西
[00:13:38.800 --> 00:13:40.000]  有很多錯的東西
[00:13:40.000 --> 00:13:43.400]  有很多有問題的東西衝擊著我們
[00:13:43.400 --> 00:13:45.000]  英國的首相
[00:13:45.000 --> 00:13:46.400]  曾經大大聲聲說
[00:13:46.400 --> 00:13:47.800]  Change
[00:13:47.800 --> 00:13:50.400]  那真的是Change了
[00:13:50.400 --> 00:13:51.400]  就是了
[00:13:51.400 --> 00:13:53.000]  Change了
[00:13:53.000 --> 00:13:55.000]  Change了很多東西
[00:13:55.000 --> 00:13:57.000]  你見到大使館那件事
[00:13:57.000 --> 00:13:59.600]  你又見到共諜的那件事
[00:13:59.600 --> 00:14:02.200]  還有澳洲的楊XX
[00:14:02.200 --> 00:14:05.800]  那件事有錢是很大的
[00:14:05.800 --> 00:14:07.200]  真的有錢
[00:14:07.200 --> 00:14:10.000]  可能不少人覺得是很大的
[00:14:10.000 --> 00:14:13.200]  余XX就無緣無故死了
[00:14:13.200 --> 00:14:14.600]  那些東西怎麼來的
[00:14:14.600 --> 00:14:15.800]  我們也很想知道
[00:14:15.800 --> 00:14:18.200]  這個世界就有太多這些荒謬
[00:14:18.200 --> 00:14:22.200]  不正常、假的、有問題的東西
[00:14:22.200 --> 00:14:26.200]  而在這兩場生死的婦人對決的延續之間
[00:14:26.200 --> 00:14:28.200]  《針研》的作者真的很巧妙
[00:14:28.200 --> 00:14:30.400]  就在七節到第十二節
[00:14:30.400 --> 00:14:34.800]  插入了一段非常之核心的關鍵的經文
[00:14:34.800 --> 00:14:37.800]  而這段關鍵的經文最核心的那一句
[00:14:37.800 --> 00:14:39.800]  就是今天我們讀的這一句
[00:14:39.800 --> 00:14:42.800]  敬畏耶和華是智慧的開端
[00:14:42.800 --> 00:14:46.600]  認識智性者就是聰明
[00:14:46.600 --> 00:14:49.200]  我們怎樣能夠分辨到
[00:14:49.200 --> 00:14:52.200]  就是靠這一樣東西
[00:14:52.200 --> 00:14:54.600]  敬畏耶和華
[00:14:54.600 --> 00:14:57.800]  智慧的人生不在於智商有多高
[00:14:57.800 --> 00:14:59.800]  不在於你IQ是不是爆棚
[00:14:59.800 --> 00:15:01.200]  不在於你的學歷
[00:15:01.200 --> 00:15:03.600]  也不在於你人生閱歷有多深厚
[00:15:03.600 --> 00:15:08.000]  而是首先在於一個方向的正確
[00:15:08.000 --> 00:15:11.600]  就是對創造主正確的姿態
[00:15:11.600 --> 00:15:13.800]  就是你認識這位主
[00:15:13.800 --> 00:15:17.000]  敬畏耶和華是智慧的開端
[00:15:17.000 --> 00:15:19.000]  不知道你讀聖經會不會問一個問題
[00:15:19.000 --> 00:15:20.600]  為什麼用耶和華
[00:15:20.600 --> 00:15:22.800]  我們通常讀聖經不問問題的
[00:15:22.800 --> 00:15:25.600]  不問問題的就是愚昧人
[00:15:25.600 --> 00:15:27.400]  因為你不問問題
[00:15:27.400 --> 00:15:30.400]  為什麼要用耶和華這個字眼
[00:15:30.400 --> 00:15:34.400]  為什麼不用神
[00:15:34.400 --> 00:15:37.800]  耶和華這個字是一個納若的神的名字
[00:15:37.800 --> 00:15:40.800]  特別是和以色列人有一個納若的關係
[00:15:40.800 --> 00:15:42.800]  特別是出埃及記之後
[00:15:42.800 --> 00:15:46.000]  出埃及記第三章有提到一個很重要的名字
[00:15:46.000 --> 00:15:47.200]  就是祂的名字
[00:15:47.200 --> 00:15:49.200]  祂拿張卡片出來給摩西看
[00:15:49.200 --> 00:15:51.200]  我的名字就叫做耶和華
[00:15:51.200 --> 00:15:53.000]  就是自有永有
[00:15:53.000 --> 00:15:54.600]  我不詳細解釋這個名字
