
[00:00:00.000 --> 00:00:02.760]  港福堂的弟兄姊妹平安
[00:04:26.960 --> 00:04:30.000]  也都不單止幫助弟兄姊妹敬拜
[00:04:30.000 --> 00:04:31.800]  我們也都要幫助他們
[00:04:31.800 --> 00:04:35.000]  來到了解歌詞裏面的意思
[00:04:35.000 --> 00:04:39.000]  讓我們的生命可以得到建造
[00:04:39.000 --> 00:04:42.680]  三十年來我們見到很多的進步
[00:04:42.680 --> 00:04:44.600]  但是同時的
[00:04:44.600 --> 00:04:50.120]  也都是看到一樣的問題不斷的發生
[00:04:50.120 --> 00:04:52.640]  特別在歌唱裏面
[00:04:52.640 --> 00:04:59.080]  我們看到仍然是有很多的人不願意唱歌
[00:04:59.080 --> 00:05:01.080]  讓我來跟大家講
[00:05:01.080 --> 00:05:04.040]  唱歌不等於敬拜
[00:05:04.040 --> 00:05:09.600]  但是歌唱卻是敬拜裏面很重要的一環
[00:05:09.600 --> 00:05:13.720]  因為音樂是神給我們的禮物
[00:05:13.720 --> 00:05:15.440]  唱詩的時候
[00:05:15.440 --> 00:05:18.960]  我們的知識、情和義
[00:05:18.960 --> 00:05:21.360]  都是同時被觸摸的
[00:05:21.360 --> 00:05:23.920]  詩歌可以幫助我們表達
[00:05:23.920 --> 00:05:28.720]  在心裏面一種很深層對神的愛慕
[00:05:28.720 --> 00:05:31.440]  是言語都不可以表達的
[00:05:31.440 --> 00:05:34.760]  來到去向神表達
[00:05:34.760 --> 00:05:37.480]  但是我們看到教會裏面
[00:05:37.480 --> 00:05:39.400]  很多的弟兄姊妹
[00:05:39.400 --> 00:05:42.520]  只不過是成為旁觀者
[00:05:42.520 --> 00:05:46.040]  我們記得我們用了很多不同的方法
[00:05:46.040 --> 00:05:49.200]  來幫助弟兄姊妹來歌唱
[00:05:49.200 --> 00:05:52.120]  我記得因為我是學古典音樂的
[00:05:52.120 --> 00:05:54.360]  我用了很多古典的樂器
[00:05:54.360 --> 00:05:58.080]  風琴、鋼琴、很大的絲絆
[00:05:58.080 --> 00:06:03.240]  我發現弟兄姊妹會中有一些的興奮
[00:06:03.240 --> 00:06:06.800]  但是很快又會歸於平淡
[00:06:06.800 --> 00:06:10.040]  所以我們嘗試了一些另外的改變
[00:06:10.040 --> 00:06:14.840]  將一些比較近代的樂器帶入去教會裏面
[00:06:14.840 --> 00:06:17.280]  好像鼓、好像結他
[00:06:17.280 --> 00:06:21.120]  當時我看到會中也有一些的興奮
[00:06:21.120 --> 00:06:25.640]  但是很快也都來到恢復平淡
[00:06:25.640 --> 00:06:27.520]  有一個牧師曾經這樣說
[00:06:27.520 --> 00:06:31.600]  他說教會裏面很多的旁觀者
[00:06:31.600 --> 00:06:36.400]  他們只不過是在沉默地歌唱
[00:06:36.400 --> 00:06:41.760]  沉默和歌唱是兩件完全不同的事
[00:06:41.760 --> 00:06:43.640]  是互相矛盾的
[00:06:43.640 --> 00:06:48.720]  我們怎麼可以沉默地來歌唱呢?
[00:06:48.720 --> 00:06:52.400]  敬拜是神的心意
[00:06:52.400 --> 00:06:55.880]  既然祂創造我們來敬拜
[00:06:55.880 --> 00:06:57.800]  所以在祂的話語裏面
[00:06:57.800 --> 00:07:01.600]  祂必定會教導我們怎樣敬拜
[00:07:01.600 --> 00:07:05.000]  今天看的詩篇有七個的命令
[00:07:05.000 --> 00:07:07.320]  要我們歡樂地歌唱
[00:07:07.320 --> 00:07:09.720]  歡樂地敬拜
[00:07:09.720 --> 00:07:12.760]  詩篇一百篇揚日著喜樂
[00:07:12.760 --> 00:07:15.040]  其實這篇詩篇
[00:07:15.040 --> 00:07:19.440]  它有一個旋律是到今天都被人用的
[00:07:19.440 --> 00:07:21.200]  大概四百年前
[00:07:21.200 --> 00:07:24.680]  英國他將這個詩篇改成
[00:07:24.680 --> 00:07:29.080]  翻譯成為一些有韻律的翻譯的時候
[00:07:29.080 --> 00:07:33.600]  有人為這篇詩篇寫了一首旋律
[00:07:33.600 --> 00:07:37.560]  到今天我們仍然是在唱這個旋律
[00:07:37.560 --> 00:07:39.440]  當我哼給你聽的時候
[00:07:39.440 --> 00:07:42.760]  你一定會知道這個旋律是什麼
[00:07:42.760 --> 00:07:51.200]  (唱)
[00:07:51.200 --> 00:07:53.840]  我們每一次敬拜到結束的時候
[00:07:53.840 --> 00:07:59.320]  都會用這個旋律來讚美三一的真神
[00:07:59.320 --> 00:08:01.160]  這一首的詩篇
[00:08:01.160 --> 00:08:03.080]  不單止是這個旋律
[00:08:03.080 --> 00:08:06.960]  這首詩篇是影響心軟的
[00:08:06.960 --> 00:08:10.160]  所以我們同聲來讀一次
[00:08:10.160 --> 00:08:11.680]  只是五節的經文
[00:08:11.680 --> 00:08:13.840]  我們一起來讀
[00:08:13.840 --> 00:08:16.920]  普天下當向耶和華歡呼
[00:08:16.920 --> 00:08:19.880]  你們當樂意侍奉耶和華
[00:08:19.880 --> 00:08:22.400]  當來向祂歌唱
[00:08:22.400 --> 00:08:25.520]  你們當曉得耶和華是神
[00:08:25.520 --> 00:08:27.200]  我們是祂做的
[00:08:27.200 --> 00:08:29.120]  也是屬祂的
[00:08:29.120 --> 00:08:30.720]  我們是祂的民
[00:08:30.720 --> 00:08:33.240]  也是祂草場的羊
[00:08:33.240 --> 00:08:35.560]  當稱謝進入祂的門
[00:08:35.560 --> 00:08:38.600]  當讚美進入祂的院
[00:08:38.600 --> 00:08:40.080]  當感謝祂
[00:08:40.080 --> 00:08:42.040]  稱頌祂的名
[00:08:42.040 --> 00:08:44.640]  因為耶和華本為善
[00:08:44.640 --> 00:08:47.520]  祂的慈愛傳到永遠
[00:08:47.520 --> 00:08:51.880]  祂的信實直到萬代
[00:08:51.880 --> 00:08:55.480]  詩篇一百篇向我們發出邀請
[00:08:55.480 --> 00:09:01.000]  但是同時祂讓我們知道為什麼我們要讚美
[00:09:01.000 --> 00:09:03.000]  結構很簡單
[00:09:03.000 --> 00:09:05.400]  一到二節第一個呼召
[00:09:05.400 --> 00:09:06.840]  第一個邀請
[00:09:06.840 --> 00:09:11.040]  第三節告訴我們為什麼要這樣做
[00:09:11.040 --> 00:09:13.480]  第四節另外一個呼召
[00:09:13.480 --> 00:09:14.800]  要我們感謝
[00:09:14.800 --> 00:09:16.440]  要我們讚美
[00:09:16.440 --> 00:09:20.640]  第五節告訴我們為什麼要這樣做
[00:09:20.640 --> 00:09:22.400]  很簡單的
[00:09:22.400 --> 00:09:25.080]  第一到第二節有三個命令
[00:09:25.080 --> 00:09:29.400]  要我們歡呼、侍奉和歌唱
[00:09:29.400 --> 00:09:31.360]  喜樂的歌唱
[00:09:31.360 --> 00:09:32.560]  為什麼呢?
[00:09:32.560 --> 00:09:34.960]  因為祂是神
[00:09:34.960 --> 00:09:36.480]  我們是被造的
[00:09:36.480 --> 00:09:38.280]  所以祂是創造主
[00:09:38.280 --> 00:09:39.720]  因為祂是主人
[00:09:39.720 --> 00:09:42.560]  我們是祂的民
[00:09:42.560 --> 00:09:43.800]  祂是君王
[00:09:43.800 --> 00:09:46.160]  我們是祂的子民
[00:09:46.160 --> 00:09:47.200]  祂是牧人
[00:09:47.200 --> 00:09:49.800]  我們是祂的羊
[00:09:49.800 --> 00:09:53.200]  第四節祂再發出三個命令
[00:09:53.200 --> 00:09:55.040]  我們要進入祂的門
[00:09:55.040 --> 00:09:57.160]  進入祂的言語
[00:09:57.160 --> 00:09:59.800]  然後我們要懷著感謝
[00:09:59.800 --> 00:10:01.880]  然後我們要稱頌祂
[00:10:01.880 --> 00:10:03.160]  為什麼呢?
[00:10:03.160 --> 00:10:05.240]  因為祂本為善
[00:10:05.240 --> 00:10:07.160]  絕對良善的神
[00:10:07.160 --> 00:10:10.400]  而且祂的慈愛永遠不改變
[00:10:10.400 --> 00:10:14.240]  祂的信實直到萬代
[00:10:14.240 --> 00:10:16.480]  是不是很容易?
[00:10:16.480 --> 00:10:21.840]  我相信大家很容易就可以將這個詩篇背出來
[00:10:21.840 --> 00:10:26.720]  我們一起來看詩人給第一個呼召
[00:10:26.720 --> 00:10:30.680]  祂給我們三個很喜樂的命令
[00:10:30.680 --> 00:10:31.840]  歡呼
[00:10:31.840 --> 00:10:33.560]  Joyful noise
[00:10:33.560 --> 00:10:37.000]  然後祂說我們要樂意侍奉
[00:10:37.000 --> 00:10:40.680]  侍奉這個字和敬拜是一樣的
[00:10:40.680 --> 00:10:43.040]  然後最後祂說
[00:10:43.040 --> 00:10:46.560]  我們當來喜樂的歌唱
[00:10:46.560 --> 00:10:48.760]  來到神的同在裡面
[00:10:48.760 --> 00:10:51.400]  喜樂的歌唱
[00:10:51.400 --> 00:10:56.480]  我們一定會發現喜樂在這裡裡面
[00:10:56.480 --> 00:11:01.240]  這種的喜樂是因為我們屬於神
[00:11:01.240 --> 00:11:08.000]  這種的喜樂是因為我們的生命是連接在神的生命裡面
[00:11:08.000 --> 00:11:14.760]  這種的喜樂不會因為我們的環境增加或者減少
[00:11:14.760 --> 00:11:17.880]  有時候我們的生命遇到好事的時候
[00:11:17.880 --> 00:11:19.720]  我們會很開心
[00:11:19.720 --> 00:11:21.800]  但是這種的喜樂
[00:11:21.800 --> 00:11:25.680]  就是就算我們遇到不好的事的時候
[00:11:25.680 --> 00:11:28.280]  我們仍然會喜樂
[00:11:28.280 --> 00:11:30.600]  好像在瘟疫流行的時候
[00:11:30.600 --> 00:11:33.400]  我們仍然心裡面可以喜樂
[00:11:33.400 --> 00:11:36.640]  沒辦法上教會仍然有喜樂
[00:11:36.640 --> 00:11:39.280]  小孩子留在家裡上課
[00:11:39.280 --> 00:11:42.160]  然後搞到我們不知道怎樣應付
[00:11:42.160 --> 00:11:44.040]  我們仍然可以喜樂
[00:11:44.040 --> 00:11:46.560]  老人家不可以出街
[00:11:46.560 --> 00:11:49.040]  甚至去探他們都有危險
[00:11:49.040 --> 00:11:51.040]  我們仍然可以喜樂
[00:11:51.040 --> 00:11:52.760]  沒辦法出去吃飯
[00:11:52.760 --> 00:11:53.920]  我們可以喜樂
[00:11:53.920 --> 00:11:55.320]  去不到香港
[00:11:55.320 --> 00:11:58.760]  我們仍然心裡面有喜樂
[00:11:58.760 --> 00:12:01.280]  為什麼我們喜樂呢?
[00:12:01.280 --> 00:12:03.280]  詩人馬上告訴我們
[00:12:03.280 --> 00:12:05.080]  也是一個命令的方法
[00:12:05.080 --> 00:12:07.360]  他說你們當曉得
[00:12:07.360 --> 00:12:09.240]  你們要知道
[00:12:09.240 --> 00:12:12.320]  第三節說你們當曉得
[00:12:12.320 --> 00:12:16.080]  曉得也就是說是神
[00:12:16.080 --> 00:12:17.960]  祂是創造主
[00:12:17.960 --> 00:12:21.480]  我們是祂手所做的
[00:12:21.480 --> 00:12:23.480]  神是創造主
[00:12:23.480 --> 00:12:25.960]  我們是被造的
[00:12:25.960 --> 00:12:30.720]  這樣我們知道神和人絕對不同的
[00:12:30.720 --> 00:12:32.880]  如果我們是被造的
[00:12:32.880 --> 00:12:35.840]  我們就不會是世界的中心
[00:12:35.840 --> 00:12:37.560]  不是所有東西
[00:12:37.560 --> 00:12:41.440]  甚至神都要來服侍我們
[00:12:41.440 --> 00:12:44.320]  祂是和我們全然不同的神
[00:12:44.320 --> 00:12:47.040]  祂的意念比我們更高
[00:12:47.040 --> 00:12:50.520]  然後祂說祂是我們的主人
[00:12:50.520 --> 00:12:53.120]  我們是屬於祂的
[00:12:53.120 --> 00:12:54.880]  主人和僕人
[00:12:54.880 --> 00:12:56.400]  我們是屬於祂的
[00:12:56.400 --> 00:12:58.080]  聽祂的吩咐
[00:12:58.080 --> 00:12:59.880]  然後祂是王
[00:12:59.880 --> 00:13:01.960]  我們是祂的子民
[00:13:01.960 --> 00:13:04.720]  王要祂的子民做什麼
[00:13:04.720 --> 00:13:06.520]  我們就去順服
[00:13:06.520 --> 00:13:08.920]  然後祂說祂是我們的牧人
[00:13:08.920 --> 00:13:11.560]  我們是祂草場的羊
[00:13:11.560 --> 00:13:14.600]  這裡是帶有祂的看顧
[00:13:14.600 --> 00:13:16.560]  帶有祂的供應
[00:13:16.560 --> 00:13:19.720]  帶有祂的帶領
[00:13:19.720 --> 00:13:24.200]  而耶穌祂說祂自己是我們的大牧人
[00:13:24.200 --> 00:13:27.000]  我們是屬於祂的
[00:13:27.000 --> 00:13:31.480]  很快我們看到第一個呼召
[00:13:31.480 --> 00:13:33.880]  祂呼召我們讚美
[00:13:33.880 --> 00:13:40.240]  但是這個讚美是建立在對神的認識上面的
[00:13:40.240 --> 00:13:43.760]  其實歌唱有很多種
[00:13:43.760 --> 00:13:48.360]  有些歌唱是和神絕對沒有關係的
[00:13:48.360 --> 00:13:51.200]  但是土神喜悅的歌唱
[00:13:51.200 --> 00:13:54.400]  是建立在神的認識上面
[00:13:54.400 --> 00:13:56.120]  對神的認識上面
[00:13:56.120 --> 00:13:58.760]  建立在真理上面
[00:13:58.760 --> 00:14:00.680]  所以我們出去唱卡拉OK
[00:14:00.680 --> 00:14:05.200]  那種可能不會幫助我們的生命
[00:14:05.200 --> 00:14:09.320]  但是詩歌可以幫助我們認識神
[00:14:09.320 --> 00:14:14.680]  詩歌可以讓我們對神的真理有更深的體會
[00:14:14.680 --> 00:14:17.160]  有更深的認識
[00:14:17.160 --> 00:14:20.880]  音樂是神給我們的禮物
[00:14:20.880 --> 00:14:25.000]  詩歌可以同時摸到我們的頭腦
[00:14:25.000 --> 00:14:27.880]  摸到我們認識、知識的那一環
[00:14:27.880 --> 00:14:34.240]  但是同時可以幫助我們表達一些很深的情感
[00:14:34.240 --> 00:14:38.280]  在教會裡面一起唱詩的時候
[00:14:38.280 --> 00:14:41.840]  也是一種表現合一的機會
[00:14:41.840 --> 00:14:46.760]  當我們一心一口的來到歌頌神的時候
[00:14:46.760 --> 00:14:50.720]  神自己就被高舉
[00:14:50.720 --> 00:14:53.640]  真正的歌唱、真正的讚美
[00:14:53.640 --> 00:14:59.440]  是建立在對神一個正確的認識上面
[00:14:59.440 --> 00:15:02.680]  保羅在《哥羅西書》三章十六節
[00:15:02.680 --> 00:15:04.600]  有這一段話
[00:15:04.600 --> 00:15:07.400]  他說當用各樣的智慧
[00:15:07.400 --> 00:15:11.400]  將基督的道豐豐富富的存在在心裡面
[00:15:11.400 --> 00:15:16.000]  用詩章、頌詞、靈歌彼此教導
[00:15:16.000 --> 00:15:17.440]  互相勸誡
[00:15:17.440 --> 00:15:19.480]  心被恩感
[00:15:19.480 --> 00:15:20.880]  歌頌神
[00:15:20.880 --> 00:15:23.880]  這裡說到將耶穌的話語
[00:15:23.880 --> 00:15:26.240]  耶穌的教訓、道理
[00:15:26.240 --> 00:15:28.800]  豐富的存在在心裡面
[00:15:28.800 --> 00:15:31.760]  然後他用不同的詩歌
[00:15:31.760 --> 00:15:34.080]  不同種類的詩歌
[00:15:34.080 --> 00:15:36.840]  可能有一些老的詩歌
[00:15:36.840 --> 00:15:40.280]  但是有一些是剛剛寫出來的詩歌
[00:15:40.280 --> 00:15:42.960]  可能有一些是近代的詩歌
[00:15:42.960 --> 00:15:45.800]  有一些是短的詩歌
[00:15:45.800 --> 00:15:48.280]  但是他用不同的詩歌
[00:15:48.280 --> 00:15:52.240]  來彼此教導
[00:15:52.240 --> 00:15:54.600]  互相勸誡
[00:15:54.600 --> 00:15:58.600]  勸誡是帶有責備的意思
[00:15:58.600 --> 00:16:02.840]  我不是說我們一起唱歌的時候用歌來罵人
[00:16:02.840 --> 00:16:07.080]  但是在詩歌裡面會讓我們知道
[00:16:07.080 --> 00:16:11.680]  我們心裡面會不會有一些得罪神的地方
[00:16:11.680 --> 00:16:14.880]  當我們唱一些認罪的詩歌的時候
[00:16:14.880 --> 00:16:17.640]  求主潔淨我們的時候
[00:16:17.640 --> 00:16:22.120]  這個唱詩就在勸誡我們
[00:16:22.120 --> 00:16:24.440]  但是也都有同一個地方
[00:16:24.440 --> 00:16:30.120]  就是他說是可以彼此教導的
[00:16:30.120 --> 00:16:31.960]  我舉一個例
[00:16:31.960 --> 00:16:33.760]  譬如我們一起唱歌
[00:16:33.760 --> 00:16:37.520]  唱耶穌耶穌何等可靠
[00:16:37.520 --> 00:16:39.680]  多少事尚已證明
[00:16:39.680 --> 00:16:42.440]  耶穌耶穌寶貴耶穌
[00:16:42.440 --> 00:16:45.320]  次我恩更順靠你
[00:16:45.320 --> 00:16:50.000]  耶穌耶穌何等可靠
[00:16:50.000 --> 00:16:53.880]  多少事尚已證明
[00:16:53.880 --> 00:16:56.000]  如果我們唱一首歌的時候
[00:16:56.000 --> 00:16:59.000]  可能我裡面沒什麼信心
[00:16:59.000 --> 00:17:00.360]  信心軟弱
[00:17:00.360 --> 00:17:02.200]  但是我聽到你唱
[00:17:02.200 --> 00:17:04.720]  你說耶穌何等可靠
[00:17:04.720 --> 00:17:06.880]  多少事尚已證明
[00:17:06.880 --> 00:17:09.040]  當我聽到你唱的時候
[00:17:09.040 --> 00:17:11.880]  你的信心鼓勵了我
[00:17:11.880 --> 00:17:15.360]  你的歌唱建立了我
[00:17:15.360 --> 00:17:20.280]  我的生命因為這樣得到改變
[00:17:20.280 --> 00:17:23.560]  所以詩歌我們要問
[00:17:23.560 --> 00:17:28.440]  對我們有幫助我們更加認識神嗎?
[00:17:28.440 --> 00:17:31.960]  有幫助我們對神更加有信心嗎?
[00:17:31.960 --> 00:17:33.800]  我的信心
[00:17:33.800 --> 00:17:38.040]  我的生命有沒有經歷改變呢?
[00:17:38.040 --> 00:17:39.240]  說到這裡
[00:17:39.240 --> 00:17:41.760]  我想問大家一個問題
[00:17:41.760 --> 00:17:46.240]  你覺得音樂可不可以改變生命?
[00:17:46.240 --> 00:17:49.960]  音樂可不可以改變我們的生命?
[00:17:49.960 --> 00:17:51.480]  可以?
[00:17:51.480 --> 00:17:53.040]  不可以?
[00:17:53.040 --> 00:17:55.760]  想一下
[00:17:55.760 --> 00:17:57.560]  我知道有很多人覺得
[00:17:57.560 --> 00:18:01.160]  音樂可以改變人的生命
[00:18:01.160 --> 00:18:03.840]  的確往往聽音樂的時候
[00:18:03.840 --> 00:18:05.520]  我們會受感動
[00:18:05.520 --> 00:18:07.920]  甚至流淚
[00:18:07.920 --> 00:18:12.760]  但是音樂只可以感動人
[00:18:12.760 --> 00:18:14.280]  如果不是的話
[00:18:14.280 --> 00:18:17.400]  我一定會成為一個超級信徒
[00:18:17.400 --> 00:18:19.400]  超級聖徒
[00:18:19.400 --> 00:18:20.400]  為什麼?
[00:18:20.400 --> 00:18:23.400]  因為我學了十五年音樂
[00:18:23.400 --> 00:18:26.600]  讀了三個音樂的學位
[00:18:26.600 --> 00:18:30.520]  如果音樂真的可以改變我的生命
[00:18:30.520 --> 00:18:34.400]  我就已經變了最厲害的聖徒
[00:18:34.400 --> 00:18:36.080]  但是我記得
[00:18:36.080 --> 00:18:37.720]  在我求學的時候
[00:18:37.720 --> 00:18:40.320]  在我學音樂的時候
[00:18:40.320 --> 00:18:43.400]  我是一樣那麼自私
[00:18:43.400 --> 00:18:45.960]  在我學音樂的時候
[00:18:45.960 --> 00:18:49.440]  我生命裡面有很多的驕傲
[00:18:49.440 --> 00:18:51.440]  越學得久的時候
[00:18:51.440 --> 00:18:53.560]  就越驕傲
[00:18:53.560 --> 00:18:57.120]  你可能說:牧師你開玩笑嗎?
[00:18:57.120 --> 00:18:58.200]  如果你不相信
[00:18:58.200 --> 00:19:00.640]  你可以問我老婆
[00:19:00.640 --> 00:19:04.240]  音樂固然可以感動人
[00:19:04.240 --> 00:19:06.800]  但是我生命的改變
[00:19:06.800 --> 00:19:08.280]  不是音樂
[00:19:08.280 --> 00:19:11.000]  而是神自己的話語
[00:19:11.000 --> 00:19:16.200]  唯有神的話語可以改變我們的生命
[00:19:16.200 --> 00:19:18.400]  在唱詩的裡面
[00:19:18.400 --> 00:19:20.840]  音樂和旋律
[00:19:20.840 --> 00:19:23.760]  感動我們,打開了我們的心
[00:19:23.760 --> 00:19:26.680]  但是神的話語進入我們的心
[00:19:26.680 --> 00:19:28.640]  發出浩大的能力
[00:19:28.640 --> 00:19:32.120]  讓我們可以經歷奇妙的改變
[00:19:32.120 --> 00:19:36.200]  我的生命就是這樣慢慢被改變
[00:19:36.200 --> 00:19:39.840]  而我們基督徒教會的身份
[00:19:39.840 --> 00:19:45.120]  也是因為歌唱而被確定
[00:19:45.120 --> 00:19:46.880]  我們唱詩的時候
[00:19:46.880 --> 00:19:49.240]  有沒有留意歌詞呢?
[00:19:49.240 --> 00:19:51.200]  很多時候我們唱詩
[00:19:51.200 --> 00:19:56.960]  一直因為那首歌唱慣了
[00:19:56.960 --> 00:19:57.960]  就這樣唱
[00:19:57.960 --> 00:19:59.920]  我們完全沒有思想
[00:19:59.920 --> 00:20:04.320]  那首歌的歌詞是向我們說什麼
[00:20:04.320 --> 00:20:06.240]  我們有沒有留意呢?
[00:20:06.240 --> 00:20:07.440]  舉例
[00:20:07.440 --> 00:20:10.560]  《聖哉三一》我們時時唱的歌
[00:20:10.560 --> 00:20:12.080]  第三節裡面
[00:20:12.080 --> 00:20:15.080]  它講到主莊嚴威榮
[00:20:15.080 --> 00:20:16.680]  但是因為我們的罪
[00:20:16.680 --> 00:20:19.200]  我們看不到祂
[00:20:19.200 --> 00:20:21.560]  但是當我們看到祂的時候
[00:20:21.560 --> 00:20:25.160]  我們知道祂是至聖至尊
[00:20:25.160 --> 00:20:28.200]  而且祂的能力是完全的
[00:20:28.200 --> 00:20:31.600]  祂的愛也是完全的
[00:20:31.600 --> 00:20:33.200]  這首歌講到
[00:20:33.200 --> 00:20:35.560]  如果我們相信耶穌
[00:20:35.560 --> 00:20:40.240]  祂為我們改變我們的生命的時候
[00:20:40.240 --> 00:20:42.760]  我們的眼睛就可以看到
[00:20:42.760 --> 00:20:45.040]  原來祂是大有能力
[00:20:45.040 --> 00:20:49.040]  而且祂的愛是完全的
[00:20:49.040 --> 00:20:50.680]  唱完這首詩歌
[00:20:50.680 --> 00:20:54.560]  可以幫助我們更認識神
[00:20:54.560 --> 00:20:56.040]  有些詩歌
[00:20:56.040 --> 00:20:58.360]  將很多的話語重複
[00:20:58.360 --> 00:21:00.800]  充滿充滿充滿充滿
[00:21:00.800 --> 00:21:05.240]  但是我們對神可能沒有更深的認識
