
[00:00:00.000 --> 00:00:02.900]  並且在我們進入今天的經文之前
[00:09:07.100 --> 00:09:09.200]  他們願意悔改改進的時候
[00:09:09.200 --> 00:09:10.500]  遠離惡行的時候
[00:09:10.500 --> 00:09:13.400]  這個教會是能夠做到福音工作的
[00:09:13.400 --> 00:09:17.000]  不是等到他們全部都完全改好了
[00:09:17.000 --> 00:09:18.800]  他才慢慢去做福音工作
[00:09:18.800 --> 00:09:22.600]  是在他們經歷那種生命的困難掙扎
[00:09:22.600 --> 00:09:24.200]  同罪的糾纏
[00:09:24.200 --> 00:09:27.700]  如何靠神的恩典去得勝的過程當中
[00:09:27.700 --> 00:09:30.400]  他們已經是在傳神的福音
[00:09:30.400 --> 00:09:33.300]  這個給我們今天也有提醒的
[00:09:33.300 --> 00:09:33.800]  弟兄姊妹
[00:09:33.800 --> 00:09:38.300]  我們今天歡迎了新受針的
[00:09:39.200 --> 00:09:39.700]  新教會
[00:09:39.700 --> 00:09:42.100]  什麼時候
[00:09:42.100 --> 00:09:44.700]  我們這些新受針和新教會的弟兄姊妹
[00:09:44.700 --> 00:09:45.700]  開始傳福了嗎
[00:09:45.700 --> 00:09:48.600]  不是等他們全部上主教學了
[00:09:48.600 --> 00:09:51.000]  他們現在已經可以傳
[00:09:51.000 --> 00:09:54.600]  因為耶穌基督的福音進到我們的生命裡面
[00:09:54.600 --> 00:09:57.000]  是能夠讓我們經歷那份的改變
[00:09:57.000 --> 00:09:59.900]  而且今天我們的題目更加是說到
[00:09:59.900 --> 00:10:05.000]  神是能夠讓我們從死人中復活那份的能力
[00:10:05.000 --> 00:10:07.800]  所以我們有神的能力在我們當中
[00:10:07.800 --> 00:10:09.700]  我們可以做到這些事情
[00:10:09.700 --> 00:10:11.800]  哥林多教會就是一個明證
[00:10:11.800 --> 00:10:13.500]  第三
[00:10:13.500 --> 00:10:16.900]  祝福語的部分
[00:10:16.900 --> 00:10:18.500]  這裡說
[00:10:18.500 --> 00:10:20.200]  願因為平安
[00:10:20.200 --> 00:10:21.000]  貴給
[00:10:21.000 --> 00:10:22.800]  這個哥林多教會
[00:10:22.800 --> 00:10:25.500]  很平淡的一句
[00:10:25.500 --> 00:10:27.100]  大家留意
[00:10:27.100 --> 00:10:30.000]  因為其實它原本的意思是恩典
[00:10:30.000 --> 00:10:33.000]  這兩句的詞語
[00:10:33.000 --> 00:10:35.200]  常常在保羅的祝福語
[00:10:35.200 --> 00:10:37.600]  基本上差不多每一封的書信
[00:10:37.600 --> 00:10:38.400]  都是這樣寫的
[00:10:38.400 --> 00:10:41.300]  甚至是
[00:10:41.300 --> 00:10:45.000]  如果將恩惠和平安擺出來的時候成為祝福語
[00:10:45.000 --> 00:10:48.200]  這個平安一定是根在恩惠之後的
[00:10:48.200 --> 00:10:51.300]  有一個先後的關係
[00:10:51.300 --> 00:10:55.400]  對於這個哥林多教會
[00:10:55.400 --> 00:10:55.900]  他們
[00:10:55.900 --> 00:10:57.300]  保羅再提他們
[00:10:57.300 --> 00:10:58.900]  他們是得到恩典的人
[00:10:58.900 --> 00:11:01.500]  你不要去比較你
[00:11:01.500 --> 00:11:02.900]  本身是怎樣的人
[00:11:02.900 --> 00:11:04.600]  你有些什麼
[00:11:04.600 --> 00:11:05.800]  有些什麼能力
[00:11:05.800 --> 00:11:07.100]  有些什麼恩賜
[00:11:08.200 --> 00:11:10.400]  有些什麼財富
[00:11:10.400 --> 00:11:11.900]  這些都不要比較
[00:11:11.900 --> 00:11:14.300]  我們全部都只是蒙受恩典的人
[00:11:14.300 --> 00:11:16.900]  而今天我們能夠得到耶穌基督的平安
[00:11:16.900 --> 00:11:19.400]  是因為神先給我們恩典
[00:11:19.400 --> 00:11:21.800]  一切都是恩典
[00:11:21.800 --> 00:11:22.900]  得到恩典
[00:11:22.900 --> 00:11:23.700]  平安
[00:11:23.700 --> 00:11:25.200]  就跟著來了
[00:11:25.200 --> 00:11:30.800]  第三節我們就會進入信件的感恩的段落
[00:11:30.800 --> 00:11:32.200]  我們一起讀吧
[00:11:32.200 --> 00:11:32.800]  預備起
[00:11:32.800 --> 00:11:35.600]  願眾贊歸於神
[00:11:36.000 --> 00:11:38.600]  我們主耶穌基督的父
[00:11:38.600 --> 00:11:41.100]  他是發慈悲的父
[00:11:41.100 --> 00:11:43.500]  賜各樣安慰的神
[00:11:43.500 --> 00:11:46.400]  保羅在這裡特別去感謝或者稱眾天父
[00:11:46.400 --> 00:11:47.200]  很特別的
[00:11:47.200 --> 00:11:49.900]  他是稱眾天父是怎樣的神話
[00:11:49.900 --> 00:11:52.300]  慈悲的父
[00:11:52.300 --> 00:11:55.200]  賜各樣安慰的神
[00:11:55.200 --> 00:11:58.900]  一開始說有事要安慰
[00:11:58.900 --> 00:12:00.100]  就是好像很慘似的
[00:12:00.100 --> 00:12:02.600]  有些什麼要安慰的呢
[00:12:02.600 --> 00:12:05.300]  一方面他可能知道就是哥林多的信徒
[00:12:05.500 --> 00:12:07.800]  剛才說他們都已經在傳福音
[00:12:07.800 --> 00:12:12.600]  他們會面對著好像保羅團隊全方遇到的艱難
[00:12:12.600 --> 00:12:18.500]  所以保羅一開始特別去提醒神給他們的安慰
[00:12:18.500 --> 00:12:20.900]  就好像第七節這樣說
[00:12:20.900 --> 00:12:24.200]  他們是分擔了使徒的痛苦
[00:12:24.200 --> 00:12:26.400]  這裡說的痛苦
[00:12:26.400 --> 00:12:28.300]  也是有分擔安慰
[00:12:28.300 --> 00:12:29.700]  有什麼苦啊
[00:12:29.700 --> 00:12:32.000]  第五節第六節那裡說
[00:12:32.700 --> 00:12:36.000]  因為他們跟基督同受很多的苦楚
[00:12:36.000 --> 00:12:37.400]  這裡提回耶穌基督
[00:12:37.400 --> 00:12:40.400]  是說回耶穌基督這條十字架的道路
[00:12:40.400 --> 00:12:43.900]  傳福音的使命道路上面是會遭遇到困苦的
[00:12:43.900 --> 00:12:50.200]  他們在這些困苦當中能夠同樣得到安慰
[00:12:50.200 --> 00:12:54.800]  所以為了哥林多人能夠在這個患難當中
[00:12:54.800 --> 00:12:59.100]  使徒讓他們可以得到福音的拯救
[00:12:59.100 --> 00:13:00.800]  傳了福音給他們
[00:13:01.100 --> 00:13:03.200]  他們同樣承受著這個福音使命
[00:13:03.200 --> 00:13:04.800]  一樣傳給身邊人的時候
[00:13:04.800 --> 00:13:06.200]  他們就會遇到壓迫的
[00:13:06.200 --> 00:13:08.100]  遇到患難的
[00:13:08.100 --> 00:13:09.400]  遇到苦楚的
[00:13:09.400 --> 00:13:10.500]  遇到壓力的
[00:13:10.500 --> 00:13:14.600]  其實傳福音有時候是艱難的
[00:13:14.600 --> 00:13:20.300]  如果你是很賣力傳福音給身邊人的弟兄姊妹的話
[00:13:20.300 --> 00:13:21.500]  你一定很明白
[00:13:21.500 --> 00:13:23.300]  你經歷過的
[00:13:23.300 --> 00:13:26.000]  傳福音那種壓力
[00:13:26.000 --> 00:13:28.200]  那種別人不想聽
[00:13:28.900 --> 00:13:31.300]  甚至是拒絕你不接納你的感受
[00:13:31.300 --> 00:13:34.000]  有些會遇到被排擠
[00:13:34.000 --> 00:13:35.700]  被說話你聽
[00:13:35.700 --> 00:13:37.100]  是很辛苦的
[00:13:37.100 --> 00:13:42.100]  又或者始終你想傳福音給你最愛的家人
[00:13:42.100 --> 00:13:44.000]  但是他們就是不聽
[00:13:44.000 --> 00:13:47.100]  那種的無奈難受焦急
[00:13:47.100 --> 00:13:48.400]  是嗎
[00:13:48.400 --> 00:13:50.000]  你會有這種的經歷的
[00:13:50.000 --> 00:13:51.800]  甚至有些處境裏面
[00:13:51.800 --> 00:13:53.900]  講福音的人是受到針對和打壓
[00:13:53.900 --> 00:13:55.500]  這個就是保羅
[00:13:55.700 --> 00:13:59.900]  他們在傳福音的宣教旅程裏面常常經驗到的
[00:13:59.900 --> 00:14:05.100]  我們今天的人可以受到打壓的
[00:14:05.100 --> 00:14:07.800]  有些會是反面
[00:14:07.800 --> 00:14:10.300]  有些是要你不要講
[00:14:10.300 --> 00:14:13.000]  甚至有些家庭是不准
[00:14:13.000 --> 00:14:14.500]  他的家人去信耶穌
[00:14:14.500 --> 00:14:15.800]  不准洗禮
[00:14:15.800 --> 00:14:20.100]  這些我們都偶然會聽到弟兄姊妹遇到的情況
[00:14:20.100 --> 00:14:22.000]  當年你知道啦
[00:14:22.000 --> 00:14:24.500]  在一些比較封閉的地區
[00:14:25.000 --> 00:14:27.800]  就連去教會聚會都可以備受壓力的
[00:14:27.800 --> 00:14:31.500]  更甚的是會被家人斷絕關係
[00:14:31.500 --> 00:14:32.800]  工作受到影響
[00:14:32.800 --> 00:14:34.400]  甚至生命受到威脅
[00:14:34.400 --> 00:14:36.900]  我不用去講那個地點
[00:14:36.900 --> 00:14:38.200]  你都會想到很多
[00:14:38.200 --> 00:14:41.800]  這個是保羅其中提到
[00:14:41.800 --> 00:14:44.300]  他們需要被安慰的地方
[00:14:44.300 --> 00:14:45.200]  傳福音
[00:14:45.200 --> 00:14:47.200]  宣教的時候
[00:14:47.200 --> 00:14:50.600]  或者分享耶穌基督好消息給你身邊人的時候
[00:14:50.600 --> 00:14:53.100]  你就會有機會遇到的苦楚
[00:14:54.700 --> 00:14:55.900]  不過我們要留意
[00:14:55.900 --> 00:15:00.900]  這個理解不是保羅在第三節所講的全部
[00:15:00.900 --> 00:15:04.200]  你留意到第三節
[00:15:04.200 --> 00:15:06.000]  這裡第二行的地方紅色的字
[00:15:06.000 --> 00:15:08.200]  是
[00:15:08.200 --> 00:15:11.300]  傳福音是會遇到苦楚或者艱難
[00:15:11.300 --> 00:15:13.500]  傷害是需要安慰
[00:15:13.500 --> 00:15:15.800]  但這裡講有各樣的安慰
[00:15:15.800 --> 00:15:17.800]  第四節甚至講是一切的患難
[00:15:17.800 --> 00:15:18.300]  就是說
[00:15:18.300 --> 00:15:20.500]  這裡耶穌
[00:15:20.500 --> 00:15:23.300]  他要講耶穌那種給的安慰
[00:15:23.500 --> 00:15:25.500]  不是只是傳福音
[00:15:25.500 --> 00:15:28.500]  在很多各式各樣的情況裡面
[00:15:28.500 --> 00:15:30.400]  神都願意去安慰我們
[00:15:30.400 --> 00:15:33.900]  天父是一個安慰人的神
[00:15:33.900 --> 00:15:36.200]  這個是很親切很貼心的
[00:15:36.200 --> 00:15:38.300]  對於哥林多人來說
[00:15:38.300 --> 00:15:40.000]  他面對那六十二個偶像
[00:15:40.000 --> 00:15:41.000]  沒有一個是這樣的
[00:15:41.000 --> 00:15:46.200]  當時的希臘文化是怎樣看神明的
[00:15:46.200 --> 00:15:49.900]  神明是不會輕易干涉人間的事務的
[00:15:49.900 --> 00:15:52.700]  如果他們偷偷地去幫
[00:15:53.000 --> 00:15:55.000]  某一些人類
[00:15:55.000 --> 00:15:58.200]  他們有最高的神明
[00:15:58.200 --> 00:16:00.200]  會懲罰那些幫人類的神明的
[00:16:00.200 --> 00:16:03.700]  是要跟人類是河水不犯井水的
[00:16:03.700 --> 00:16:05.200]  他們的文化是這樣講的
[00:16:05.200 --> 00:16:08.300]  但這裡他保羅再一次告訴哥林多人聽
[00:16:08.300 --> 00:16:10.400]  我們所相信的真神
[00:16:10.400 --> 00:16:11.900]  這位三位的真神天父
[00:16:11.900 --> 00:16:13.400]  不是這樣的
[00:16:13.400 --> 00:16:16.900]  他是憐憫人的神
[00:16:16.900 --> 00:16:20.100]  領子們這個對於我們
[00:16:20.100 --> 00:16:22.000]  如果今天是在困難裡面
[00:16:22.800 --> 00:16:24.100]  是在病痛當中
[00:16:24.100 --> 00:16:26.800]  在很多不安樂
[00:16:26.800 --> 00:16:29.200]  很惶恐的階段
[00:16:29.200 --> 00:16:33.800]  神是願意憐憫你安慰你
[00:16:33.800 --> 00:16:35.500]  這個是很好的訊息
[00:16:35.500 --> 00:16:38.500]  同時天父不是按照你有多少功德
[00:16:38.500 --> 00:16:39.900]  決定理不理你
[00:16:39.900 --> 00:16:42.600]  對你大發慈悲
[00:16:42.600 --> 00:16:47.300]  這些仍然是偶像神明的宗教思想
[00:16:47.300 --> 00:16:50.900]  神是像各樣安慰的神
[00:16:52.100 --> 00:16:52.900]  再一次
[00:16:52.900 --> 00:16:54.100]  第二節的祝福語
[00:16:54.100 --> 00:16:55.600]  這裡不是一個公式化
[00:16:55.600 --> 00:16:58.600]  而是講基督福音那種的恩典
[00:16:58.600 --> 00:17:03.000]  這個恩典就不是人能夠應得的
[00:17:03.000 --> 00:17:05.800]  而且這個神給我們的安慰
[00:17:05.800 --> 00:17:07.300]  是怎樣的安慰呢
[00:17:07.300 --> 00:17:11.200]  原來在原本的文字安慰這個詞語
[00:17:11.200 --> 00:17:14.600]  也可以譯做walk alongside
[00:17:14.600 --> 00:17:17.100]  同在同行
[00:17:17.100 --> 00:17:21.600]  我們都很熟悉一個比喻
[00:17:22.300 --> 00:17:23.600]  族人的故事
[00:17:23.600 --> 00:17:27.000]  耶穌基督與我們同行
[00:17:27.000 --> 00:17:31.900]  如果將這個同在同行
[00:17:31.900 --> 00:17:34.400]  放在一個人的困苦處境裡面
[00:17:34.400 --> 00:17:38.100]  你想想我們最困苦的莫過於承受罪惡
[00:17:38.100 --> 00:17:39.200]  無論是自己的罪
[00:17:39.200 --> 00:17:43.200]  或者別人的罪行所導致我們受到傷害
[00:17:43.200 --> 00:17:46.600]  恩典的罪極致就是
[00:17:46.600 --> 00:17:48.500]  基督降世
[00:17:48.900 --> 00:17:52.100]  捨己行入這個罪惡的人世間
[00:17:52.100 --> 00:17:54.400]  在苦難裡面
[00:17:54.400 --> 00:17:57.900]  他背起他的十字架同在同行
[00:17:57.900 --> 00:18:00.900]  在十字架上面為我們捨身
[00:18:00.900 --> 00:18:04.700]  神的二子背負這一種的罪惡困苦
[00:18:04.700 --> 00:18:08.600]  是給人世間最難解答的苦難問題
[00:18:08.600 --> 00:18:10.800]  一個安慰的答案
[00:18:10.800 --> 00:18:13.500]  顯示什麼
[00:18:13.500 --> 00:18:15.900]  神沒有缺席
[00:18:16.700 --> 00:18:19.500]  不是那些希臘神明那種河水不犯井水
[00:18:19.500 --> 00:18:21.300]  你要修行
[00:18:21.300 --> 00:18:22.800]  造化去到幾級
[00:18:22.800 --> 00:18:24.700]  你才達到那個境界
[00:18:24.700 --> 00:18:25.900]  去離開困苦
[00:18:25.900 --> 00:18:26.600]  不是這樣
[00:18:26.600 --> 00:18:29.300]  而是神就是來到我們的困苦當中
[00:18:29.300 --> 00:18:30.800]  與我們同在同行
[00:18:30.800 --> 00:18:32.300]  神沒有缺席
[00:18:32.300 --> 00:18:33.900]  一直透過基督的十字架
[00:18:33.900 --> 00:18:35.700]  化解冤仇
[00:18:35.700 --> 00:18:39.100]  而基督的身體是教會
[00:18:39.100 --> 00:18:41.300]  即是我們
[00:18:41.300 --> 00:18:45.800]  我們是有份參與在神職基督
[00:18:45.800 --> 00:18:47.800]  給人的安慰當中
[00:18:47.800 --> 00:18:50.800]  當時我們一開始為著
[00:18:50.800 --> 00:18:53.800]  受苦受難的人去禱告
[00:18:53.800 --> 00:18:57.100]  當然最新近大家會關注的
[00:18:57.100 --> 00:18:58.600]  就是這個耳巴的衝突
[00:18:58.600 --> 00:19:01.300]  我們實在要承認
[00:19:01.300 --> 00:19:02.900]  對於這片土地上面的衝突
[00:19:02.900 --> 00:19:04.100]  我們不是很熟悉
[00:19:04.100 --> 00:19:07.900]  我們大概知道聖經
[00:19:07.900 --> 00:19:10.000]  有些講過這土地的情況
[00:19:10.000 --> 00:19:13.100]  但是與今天世界所發生的事
[00:19:14.100 --> 00:19:16.000]  那個演進的過程是怎樣呢
[00:19:16.000 --> 00:19:18.300]  我們可以承認
[00:19:18.300 --> 00:19:19.700]  我們仍然是不熟悉
