
[00:00:00.000 --> 00:00:05.220]  這個故事的標題是浪子的比喻
[00:05:43.000 --> 00:05:44.000]  要負上照顧和教養的責任
[00:05:44.000 --> 00:05:45.000]  要負上照顧和教養的責任
[00:05:45.000 --> 00:05:46.000]  要負上照顧和教養的責任
[00:05:46.000 --> 00:05:47.000]  要負上照顧和教養的責任
[00:05:47.000 --> 00:05:49.000]  要負上照顧和教養的責任
[00:05:49.000 --> 00:05:50.000]  要負上照顧和教養的責任
[00:05:50.000 --> 00:05:51.000]  要負上照顧和教養的責任
[00:05:51.000 --> 00:05:52.000]  要負上照顧和教養的責任
[00:05:52.000 --> 00:05:56.000]  要負上照顧和教養的責任
[00:05:56.000 --> 00:05:57.000]  要負上照顧和教養的責任
[00:05:57.000 --> 00:05:58.000]  要負上照顧和教養的責任
[00:05:58.000 --> 00:05:59.000]  要負上照顧和教養的責任
[00:05:59.000 --> 00:06:00.000]  要負上照顧和教養的責任
[00:06:00.000 --> 00:06:01.000]  要負上照顧和教養的責任
[00:06:01.000 --> 00:06:02.000]  要負上照顧和教養的責任
[00:06:02.000 --> 00:06:03.000]  要負上照顧和教養的責任
[00:06:03.000 --> 00:06:20.000]  要負上照顧和教養的責任
[00:06:20.000 --> 00:06:21.000]  要負上照顧和教養的責任
[00:06:21.000 --> 00:06:22.000]  要負上照顧和教養的責任
[00:06:22.000 --> 00:06:23.000]  要負上照顧和教養的責任
[00:06:23.000 --> 00:06:24.000]  要負上照顧和教養的責任
[00:06:24.000 --> 00:06:25.000]  要負上照顧和教養的責任
[00:06:25.000 --> 00:06:26.000]  要負上照顧和教養的責任
[00:06:26.000 --> 00:06:27.000]  要負上照顧和教養的責任
[00:06:27.000 --> 00:06:28.000]  要負上照顧和教養的責任
[00:06:28.000 --> 00:06:29.000]  要負上照顧和教養的責任
[00:06:29.000 --> 00:06:30.000]  要負上照顧和教養的責任
[00:06:30.000 --> 00:06:31.000]  要負上照顧和教養的責任
[00:06:31.000 --> 00:06:36.000]  要負上照顧和教養的責任
[00:06:36.000 --> 00:06:37.000]  要負上照顧和教養的責任
[00:06:37.000 --> 00:06:38.000]  要負上照顧和教養的責任
[00:06:38.000 --> 00:06:39.000]  要負上照顧和教養的責任
[00:06:39.000 --> 00:06:40.000]  要負上照顧和教養的責任
[00:06:40.000 --> 00:06:41.000]  要負上照顧和教養的責任
[00:06:41.000 --> 00:06:42.000]  要負上照顧和教養的責任
[00:06:42.000 --> 00:06:43.000]  要負上照顧和教養的責任
[00:06:43.000 --> 00:06:44.000]  要負上照顧和教養的責任
[00:06:44.000 --> 00:06:45.000]  要負上照顧和教養的責任
[00:06:45.000 --> 00:06:46.000]  要負上照顧和教養的責任
[00:06:46.000 --> 00:06:47.000]  要負上照顧和教養的責任
[00:06:47.000 --> 00:07:05.000]  要負上照顧和教養的責任
[00:07:05.000 --> 00:07:06.000]  要負上照顧和教養的責任
[00:07:06.000 --> 00:07:07.000]  要負上照顧和教養的責任
[00:07:07.000 --> 00:07:08.000]  要負上照顧和教養的責任
[00:07:08.000 --> 00:07:09.000]  要負上照顧和教養的責任
[00:07:09.000 --> 00:07:10.000]  要負上照顧和教養的責任
[00:07:10.000 --> 00:07:11.000]  要負上照顧和教養的責任
[00:07:11.000 --> 00:07:12.000]  要負上照顧和教養的責任
[00:07:12.000 --> 00:07:13.000]  要負上照顧和教養的責任
[00:07:13.000 --> 00:07:14.000]  要負上照顧和教養的責任
[00:07:14.000 --> 00:07:15.000]  要負上照顧和教養的責任
[00:07:15.000 --> 00:07:16.000]  要負上照顧和教養的責任
[00:07:16.000 --> 00:07:41.000]  但天父絕對不勉強我們,他仍尊重我們的意願,給我們空間作選擇,即使我們選擇錯了,他不會因此不理我們,他以各種途徑來提醒我們,甚至責備我們,目的是以慈愛的慈愛來輓回我們。
[00:07:41.000 --> 00:08:07.000]  使我們領會到他對我們的深恩厚愛,作為父親的,我們應該效法天賦,不要因為我們身為父親,就可以濫用父親的權力去控制子女,令子女反感。
[00:08:07.000 --> 00:08:36.000]  保羅在《以父所書》六章四節中說,你們作父親的,不要惹兒女的氣,顯然保羅叫我們做父親的,不要惹兒女的氣,但是叫我們要尊重他們,凡事留餘地,不可以過份激怒子女,使他們產生反感。
[00:08:36.000 --> 00:09:00.000]  即使責備也不可以過於嚴厲,必須罰得合情合理,以愛出發,責備的時候不要火著眼,說出一些不應該說的說話,傷害他們的自尊心。
[00:09:00.000 --> 00:09:27.000]  我以前有一個女團友,她應該是大學生來的,她應該十八歲,她其實真的很乖,但是她偶爾會遲了回家,她爸爸一見到她就會說一些很難聽的話。
[00:09:27.000 --> 00:09:56.000]  她說你出去做妓女嗎?當然她沒有這麼斯文,當然她講的沒有這麼斯文,當然要形容她是雞雞鴨鴨那種,有時候她這種火著眼,說出一些不應該說的說話來傷害她。
[00:09:56.000 --> 00:10:17.000]  這樣說的話,可能她真的會恨你一輩子,不想的父親,更不要經常把她當小孩子去看待,不要經常乾預她們的行動,令她們厭煩。
[00:10:17.000 --> 00:10:46.000]  我問過青少年,他們當然是跟我說,不要跟我說我父母。不是這一批,這一批很乖的,有時候他們的行動令他們很煩,做基督徒的父親,要以真心關懷的態度去教養她們,照著主教的教訓來警戒養育她們。
[00:10:46.000 --> 00:11:07.000]  以符所書的五章四節這樣講,為她們的好處著想,以她們的觀點來瞭解她們,以她的觀點來去瞭解她們,尊重她們的選擇,免得傷害了她們的自尊心。
[00:11:07.000 --> 00:11:32.000]  波羅西書三章21節這樣說,她補充了一句話,恐怕她們失了志氣,恐怕她們失了志氣,但兒子的說話充分反映了她根本不喜歡她的弟弟回到家裡,她覺得這個小兒子不配得回來。
[00:11:32.000 --> 00:12:01.000]  波羅西書三章30節這樣說,她說你這個兒子,其實是一句很看不起的,認為弟弟揮霍是值得責罰的,她又控告弟弟經常去尋找娼妓,表示弟弟道德有問題。
[00:12:01.000 --> 00:12:20.000]  她的說話表面上是責備弟弟,其實表現她自己自以為意的態度,耶穌以這個形象來影射當時法利塞人的自以為意的態度。
[00:12:20.000 --> 00:12:48.000]  她寧願見到人墮落,也不想見到人得救。從大兒子的話,我們看到大兒子的態度,她說這幾年忠心服侍父親,並不是用愛去服侍父親,她只覺得我是盡了責任而以。
[00:12:48.000 --> 00:13:17.000]  不過父親沒有因為這樣不開心,反而她提醒大兒子,她說我經常和你一起,我所有的都是你的,她盡了父親照顧兒子的責任,她向大兒子解釋,弟弟現在已經回家了。
[00:13:17.000 --> 00:13:37.000]  我們應該開心的,忘記舊事,忘記舊事,從這句話裡,父親一句責備大兒子的說話都沒有,她充分反映了父親是多麼仁慈歡厚,完全表現了饒恕的精神,完全表現出饒恕的精神。
[00:13:37.000 --> 00:13:56.000]  這是天父對待我們的一個特性,他沒有按我們的行為苦待我們,他沒有按照我們的行為去苦待我們,反而經常要說我們所做錯的事情,反而經常去饒恕我們做的一些錯事,這個父親讓我們懂得去孝化父親。
[00:13:56.000 --> 00:14:12.000]  孩子有時候做的事情並不是故意去犯罪,但是每一個年輕的人,父親總是給他一個悔改的機會。
[00:14:12.000 --> 00:14:27.000]  當這個孩子被饒恕,他就不會再內疚,他就可以重新實現自信去做一個好人,他就會重新找回他的自信做一個好人。
[00:14:27.000 --> 00:14:40.000]  在這個比喻裡,最令人感動的,莫過於父親那份切莫兒子早日回來的情景,莫過於父親期望他的孩子早點回家的場景。
[00:14:40.000 --> 00:15:07.000]  當浪子醒覺,於是父親就起床了,想著回家,聖經說:相離還遠,他父親看到他了,就動了慈心,抱著他的頸項連連親嘴。
[00:15:07.000 --> 00:15:22.000]  大家有沒有想到,這個場景都很恐怖。從相離還遠,這句說話來形容,就知道父親多麼掛念他。
[00:15:22.000 --> 00:15:36.000]  這句話就可以知道父親有多麼想念他的兒子。父親一直以窗盼望,一直望著兒子在哪裡走的方向,等候兒子快點回來。
[00:15:36.000 --> 00:15:52.000]  希望有一天能見到他,從他看到小兒子歸家一連串的行動,就反映出這個慈父對兒子有多麼的愛,以及焦急他回來。
[00:15:52.000 --> 00:16:08.000]  你想一想,一個年老的人向前奔跑,不顧自己的尊嚴,抱著兒子的頸項一直親。
[00:16:08.000 --> 00:16:23.000]  有多麼令人覺得有肺腑和恐怖的畫面,為什麼說恐怖呢?
[00:16:23.000 --> 00:16:47.000]  父親根本不需要兒子道歉,抱著兒子的頸項一直親,而且不等他洗個澡、沐浴,換件更乾淨的衣服,換件新的衣服。
[00:16:47.000 --> 00:17:04.000]  父親一直以窗盼望,一直望著兒子在哪裡走的方向,等候兒子快點回來。
[00:17:04.000 --> 00:17:21.000]  你想一想,一個年老的人向前奔跑,不顧自己的尊嚴,抱著兒子的頸項一直親,而且不等他洗個澡、沐浴,換件更乾淨的衣服,換件新的衣服。
[00:17:21.000 --> 00:17:46.000]  父親根本不需要兒子道歉,抱著兒子的頸項一直親,而且不等他洗個澡、沐浴,換件更乾淨的衣服。
[00:17:46.000 --> 00:17:58.000]  這個就是反映出父親對我們每一個滿身有罪的人的真實寫照,也是作為父親美好的寫照。
[00:17:58.000 --> 00:18:07.000]  我們不時從電視節目裡看到一些父親如何細心照顧生理和心理滿有缺陷的兒女。
[00:18:07.000 --> 00:18:34.000]  他們顯示出無微不至的大愛,很多時候都令我們很感動,有一個牧師有兩個兒子,長子健康正常,已經成長了,在社會裡做事,在社會裡做事。
[00:18:34.000 --> 00:18:58.000]  不過小兒子弱智,而且樣貌扭曲,幸而得到父親的悉心照顧,這個牧師本身有很多恩賜,他除了牧養自己的群羊之外,他本來有很多的侍奉,
[00:18:58.000 --> 00:19:15.000]  甚至他經常可以出外講道,但是他為了這個小兒子,他很多時候都推掉了,當這個小兒子處於青少年時期的時候,
[00:19:15.000 --> 00:19:40.000]  他父親不惜用高昂的費用,為這個兒子安排做一次面形矯形的手術,為這個小兒子安排做一次面部矯正的手術,為了讓他好看一點,增加他的自信,以及讓別人容易接受他,父愛是多麼的偉大。
[00:19:40.000 --> 00:19:56.000]  浪子回家悔改之後,父親連一句責備他的說話也沒有,父親連一句責備的話也沒有,也沒有跟他翻舊帳,就原諒了他,跟大兒子翻弟弟的舊帳有一個強烈的對比,
[00:19:56.000 --> 00:20:24.000]  這個充分反映父親對犯錯的兒子完全的接納,父親還給小兒子最好的款待,恢復他以前一切的尊名,戴戒指,戴戒指,穿袍,穿鞋,為他大擺宴席。
[00:20:24.000 --> 00:20:53.000]  在這裡我們值得大家留意的,父親所做的,童創世紀四十一章三十七至四十七節,童創世紀四十一章三十七到四十七節,所記載埃及法老王慶賀約瑟成為宰相所採取的方式相似,所記載埃及法老為約瑟慶祝成為宰相的方式是一樣的,代表了一個新的關係的建立,代表著一個新的關係的建立,一個新時代的開始,一個新時代的開始。
[00:20:53.000 --> 00:21:04.000]  意思是浪子可以重新做人,完全是出於父親主動的愛,完全是出於父親主動的愛,不是小兒子應得的。
[00:21:04.000 --> 00:21:24.000]  在美國南北戰爭結束之後,有人問林肯總統,我們應該怎麼處置這些叛徒?但是問的人就很想林肯用比較極權的手法去對他們。
[00:21:24.000 --> 00:21:40.000]  這個問的人就很希望林肯會採取一些比較極權的方式去做,希望殘忍的報復他們,林肯就回答了,我要將他們當作根本未曾背叛的一樣對待他們。
[00:21:40.000 --> 00:22:05.000]  這個才是真正的接納和饒恕,天父對我們大愛的寫照,對我們的愛就是這樣的,我們也應該以這個愛去對待我們犯錯的子女。
[00:22:05.000 --> 00:22:34.000]  真的愛就是原諒和接納,特別是接納這些他們不可以更改的事實,完全不記在帳上,實在不會有一個小孩子犯罪,甚至不會有一個小孩子不頑皮,甚至他們會闖大禍。
[00:22:34.000 --> 00:22:59.000]  這就是我們罪性的使然,是他們不能控制自己的,我們在教導子女之餘,管教懲罰之後,就要完全原諒和接納他們,好像他們沒有犯過錯一樣去愛他們。
[00:22:59.000 --> 00:23:27.000]  在這裡,我也想提醒這些子女,我們也應該原諒接納父親,過往對我們有些比較嚴厲的管教,我們應該去原諒和接納父母對我們一些比較嚴厲的管教,我們不要經常記住他,我們不要整天記著他,不要懷恨在心,不要老記在心裡,雖然那些日子可能又傷又痛,
[00:23:27.000 --> 00:23:56.000]  讓他們過去吧,雖然父母有時會用錯了一些方法,但他們也不過是人,都是有缺點,但他們其實都是出於愛,他們不知道怎麼管教我們,唯有真心去原諒他們過往的錯,你今天才能夠真正釋放你自己。
[00:23:56.000 --> 00:24:00.000]  以愛去對待他們。
[00:24:00.000 --> 00:24:08.000]  我小時候曾經有兩次被家人消滅。
[00:24:08.000 --> 00:24:15.000]  小時候有兩次被家裡人消滅。
[00:24:15.000 --> 00:24:42.000]  當我仍然在我媽媽的肚子裡的時候,因為我們家裡比較窮,他們就不想要我,於是吃了打胎就想打掉我。
[00:24:42.000 --> 00:25:02.000]  他們說吃了三次,我仍然還在肚子裡,所以我媽媽就害怕了,她們就不敢再吃了,她們就不敢再吃了,因為她們怕將來生了什麼出來。
[00:25:02.000 --> 00:25:29.000]  我出世之後,她有一個朋友有三個兒子,他沒有女兒,他媽媽有兩個女兒,於是他媽媽就說不如將我送給他,把我送給別人。
[00:25:29.000 --> 00:25:45.000]  但是我媽媽說過了幾天之後,她心裡不舒服,但是我從小就很頑皮,我最頑皮的就是因為我喜歡哭。
[00:25:45.000 --> 00:26:10.000]  他們說我經常都哭,哭到我爸很生氣,於是他就拿布袋套著我,帶我去山間或者河邊的地方,就想把我丟在河裡。
[00:26:10.000 --> 00:26:15.000]  我媽媽就在後面追著我,這個是我最有印象的。
[00:26:15.000 --> 00:26:41.000]  當時大概是四五歲的時候,但是我沒有怎樣生我的爸爸的氣,我想起來就覺得很好笑,死不去,但是肯定有些事情要做的。
[00:26:41.000 --> 00:27:09.000]  我相信不是真的想毀滅我們,但是他們不懂得怎樣去教導我們,所以有時候在過程中傷害了我們,雖然用錯方法,但是我都盼望我們能夠靠著耶穌的愛去原諒他們。
[00:27:09.000 --> 00:27:36.000]  這樣我們才能夠真真正正地去孝敬父母,即使可能你的父母已經不在人世了,你可以去到他的墳前,從心底裡告訴他我原諒了你,這樣你的心安理得就會,不會再潛意識地懷恨你的父母。
[00:27:36.000 --> 00:27:59.000]  這樣的行動,也增加你對父母的孝思和親情,你的心靈就會保持和你父母有很緊密的關係,你能夠放下的時候,你就會有健康的生命。
[00:27:59.000 --> 00:28:24.000]  心理學家這樣跟我們說,對一個人能夠接納與否,對一個人失望能接納,會影響我們的成長,所以父母親要知道,我們要留心,以免我們傷害了我們的子女,影響他們的發展。
[00:28:24.000 --> 00:28:44.000]  在這個父親節,願基督徒的父親透過這個比喻中的父親,以愛對他失落兒子種種的素質,我們仔細地反思,好叫我們立志成一個屬靈又有見識的父親。
[00:28:44.000 --> 00:29:08.000]  兒女從心底尊敬我們,願每一個子女用適當禮貌尊重我們的父親,做一個孝親的人,建立一個美好的父親關係,使他家和萬事興。
[00:29:08.000 --> 00:29:17.000]  祝大家不單止父親節快樂,天天都快樂,我們一起禱告。
[00:29:17.000 --> 00:29:27.000]  親愛的天父,多謝你賜下獨生的兒子耶穌基督給我們。
