
[00:00:00.000 --> 00:00:02.520]  陳柱銘問候弟兄姊妹平安
[00:05:53.700 --> 00:05:55.700]  但是不知道上帝的要求
[00:05:55.700 --> 00:05:56.700]  上帝的要求是甚麼呢
[00:05:56.700 --> 00:05:57.700]  上帝的要求是甚麼呢
[00:05:57.700 --> 00:05:59.700]  各位聽聽這些
[00:05:59.700 --> 00:06:01.700]  你留下這些字眼
[00:06:01.700 --> 00:06:03.700]  別人問你你可以回答嗎
[00:06:03.700 --> 00:06:05.700]  留下這些字眼
[00:06:05.700 --> 00:06:08.700]  今天上帝對我們有甚麼要求呢
[00:06:08.700 --> 00:06:10.700]  上帝對我們今天有甚麼要求呢
[00:06:10.700 --> 00:06:12.700]  不是很多字
[00:06:12.700 --> 00:06:13.700]  沒有很多字
[00:06:13.700 --> 00:06:15.700]  專心依靠他
[00:06:15.700 --> 00:06:17.700]  專心依靠他
[00:06:17.700 --> 00:06:19.700]  離棄偶像
[00:06:19.700 --> 00:06:21.700]  離棄偶像
[00:06:21.700 --> 00:06:23.700]  今天用得著嗎
[00:06:23.700 --> 00:06:25.700]  今天用得著上帝嗎
[00:06:25.700 --> 00:06:26.700]  專心依靠他
[00:06:26.700 --> 00:06:27.700]  專心依靠他
[00:06:27.700 --> 00:06:29.700]  用得著嗎
[00:06:29.700 --> 00:06:30.700]  離棄偶像
[00:06:30.700 --> 00:06:31.700]  離棄偶像
[00:06:31.700 --> 00:06:33.700]  我家裡沒有神主牌
[00:06:33.700 --> 00:06:35.700]  我家裡沒有神主牌
[00:06:35.700 --> 00:06:36.700]  我沒有拜偶像
[00:06:36.700 --> 00:06:37.700]  我沒有拜偶像
[00:06:37.700 --> 00:06:39.700]  今天的偶像是甚麼呢
[00:06:39.700 --> 00:06:41.700]  今天的偶像是甚麼呢
[00:06:41.700 --> 00:06:45.700]  Black Friday那些商店裏面有很多東西
[00:06:45.700 --> 00:06:48.700]  是這個黑色星期五的商店
[00:06:48.700 --> 00:06:50.700]  你不明白我說甚麼嗎
[00:06:50.700 --> 00:06:52.700]  那裏有很多你喜歡的東西
[00:06:52.700 --> 00:06:54.700]  那裏有很多你喜歡的東西
[00:06:54.700 --> 00:06:56.700]  所以偶像的定義
[00:06:56.700 --> 00:06:57.700]  凡是一樣東西
[00:06:57.700 --> 00:06:58.700]  偶像只是一個
[00:06:58.700 --> 00:06:59.700]  在你心中的地位
[00:06:59.700 --> 00:07:00.700]  在你心裏的地位
[00:07:00.700 --> 00:07:02.700]  高過主耶穌的
[00:07:02.700 --> 00:07:03.700]  高過主耶穌
[00:07:03.700 --> 00:07:04.700]  就是偶像
[00:07:04.700 --> 00:07:05.700]  就是偶像
[00:07:05.700 --> 00:07:06.700]  行不行
[00:07:06.700 --> 00:07:07.700]  你有沒有這些東西
[00:07:07.700 --> 00:07:08.700]  你有沒有這些呢
[00:07:08.700 --> 00:07:10.700]  我有時有的
[00:07:10.700 --> 00:07:12.700]  我有時會有
[00:07:12.700 --> 00:07:14.700]  那聽不聽到我們的主耶穌要求甚麼
[00:07:14.700 --> 00:07:16.700]  有沒有看到主耶穌要求甚麼
[00:07:16.700 --> 00:07:17.700]  要求我們敬畏祂
[00:07:17.700 --> 00:07:18.700]  全心依賴
[00:07:18.700 --> 00:07:19.700]  要求我們敬畏祂
[00:07:19.700 --> 00:07:20.700]  全心依賴
[00:07:20.700 --> 00:07:21.700]  離棄偶像
[00:07:21.700 --> 00:07:23.700]  離棄偶像
[00:07:23.700 --> 00:07:26.700]  所以人生沒有變
[00:07:26.700 --> 00:07:27.700]  所以人生沒有變
[00:07:27.700 --> 00:07:29.700]  你都不是神主牌
[00:07:29.700 --> 00:07:30.700]  我沒有神主牌
[00:07:30.700 --> 00:07:31.700]  你都是這些
[00:07:31.700 --> 00:07:33.700]  有一些是手機
[00:07:33.700 --> 00:07:37.700]  我看過有一個親戚給我一個電郵
[00:07:37.700 --> 00:07:38.700]  有圖畫的
[00:07:38.700 --> 00:07:41.700]  有一個親戚給我一個電郵
[00:07:41.700 --> 00:07:42.700]  下面有一個圖畫
[00:07:42.700 --> 00:07:43.700]  不知道大家有沒有見過
[00:07:43.700 --> 00:07:45.700]  講奧巴馬總統
[00:07:45.700 --> 00:07:47.700]  講的奧巴馬總統
[00:07:47.700 --> 00:07:48.700]  奧巴馬夫人
[00:07:48.700 --> 00:07:49.700]  還有夫人
[00:07:49.700 --> 00:07:50.700]  還有他的女兒
[00:07:50.700 --> 00:07:51.700]  還有兩個女兒
[00:07:51.700 --> 00:07:52.700]  還有他女兒
[00:07:52.700 --> 00:07:53.700]  還有周圍的人
[00:07:53.700 --> 00:07:54.700]  還有周圍的人
[00:07:54.700 --> 00:07:55.700]  好像坐在一起
[00:07:55.700 --> 00:07:56.700]  坐在一起
[00:07:56.700 --> 00:07:57.700]  個個拿著這個東西
[00:07:57.700 --> 00:07:59.700]  個個手裏拿著手機
[00:07:59.700 --> 00:08:00.700]  有個人在講甚麼
[00:08:00.700 --> 00:08:01.700]  有一個人在講話
[00:08:01.700 --> 00:08:02.700]  個個在按按按
[00:08:02.700 --> 00:08:03.700]  個個手裏在動
[00:08:03.700 --> 00:08:04.700]  有沒有見過這個圖畫
[00:08:04.700 --> 00:08:06.700]  有沒有看到這個圖畫
[00:08:07.700 --> 00:08:09.700]  周圍開始
[00:08:09.700 --> 00:08:10.700]  有沒有今天叫
[00:08:10.700 --> 00:08:12.700]  請你們要關手機
[00:08:12.700 --> 00:08:13.700]  今天有人在講事情
[00:08:13.700 --> 00:08:15.700]  說要請把手機關上
[00:08:15.700 --> 00:08:18.700]  偶像
[00:08:18.700 --> 00:08:19.700]  偶像
[00:08:19.700 --> 00:08:22.700]  今天我只是收集一個例子
[00:08:22.700 --> 00:08:23.700]  只是舉一個例子
[00:08:23.700 --> 00:08:24.700]  總之我定義
[00:08:24.700 --> 00:08:26.700]  凡是有任何事
[00:08:26.700 --> 00:08:27.700]  凡是有任何事情
[00:08:27.700 --> 00:08:29.700]  在你手中坐了第一個位
[00:08:29.700 --> 00:08:30.700]  在你心裏坐了第一位
[00:08:30.700 --> 00:08:31.700]  就是偶像
[00:08:31.700 --> 00:08:32.700]  就是偶像
[00:08:32.700 --> 00:08:34.700]  以色列人
[00:08:34.700 --> 00:08:35.700]  以色列人
[00:08:35.700 --> 00:08:36.700]  他當時的偶像是甚麼呢
[00:08:36.700 --> 00:08:37.700]  他當時的偶像是甚麼呢
[00:08:37.700 --> 00:08:38.700]  巴力
[00:08:38.700 --> 00:08:39.700]  巴力
[00:08:39.700 --> 00:08:40.700]  那耶護把他拔掉之後呢
[00:08:40.700 --> 00:08:42.700]  耶護把他拔掉之後呢
[00:08:42.700 --> 00:08:45.700]  拔一隻金牛出來
[00:08:45.700 --> 00:08:48.700]  就拔一條金牛出來
[00:08:48.700 --> 00:08:51.700]  拿回這個金牛出來
[00:08:51.700 --> 00:08:53.700]  那裏頭金牛
[00:08:53.700 --> 00:08:56.700]  這個金牛是耶羅伯安第一世創造的
[00:08:56.700 --> 00:08:58.700]  這個金牛是耶羅伯安第一世創造的
[00:08:58.700 --> 00:08:59.700]  OK
[00:08:59.700 --> 00:09:04.700]  上帝很憎恨人們扮偶像
[00:09:04.700 --> 00:09:06.700]  你讀聖經要讀到一句
[00:09:06.700 --> 00:09:08.700]  上帝很憎恨人們扮偶像
[00:09:08.700 --> 00:09:10.700]  上帝很憎恨人們扮偶像
[00:09:10.700 --> 00:09:11.700]  在哪裏見到
[00:09:11.700 --> 00:09:12.700]  在哪裏
[00:09:12.700 --> 00:09:13.700]  第一屆
[00:09:13.700 --> 00:09:14.700]  在一屆
[00:09:14.700 --> 00:09:15.700]  知不知道
[00:09:15.700 --> 00:09:18.700]  上帝說除我以外
[00:09:18.700 --> 00:09:19.700]  上帝說除我之外
[00:09:19.700 --> 00:09:20.700]  不可
[00:09:20.700 --> 00:09:21.700]  不可
[00:09:21.700 --> 00:09:22.700]  有別的神
[00:09:22.700 --> 00:09:23.700]  有別的神
[00:09:23.700 --> 00:09:25.700]  講錯了
[00:09:25.700 --> 00:09:27.700]  上帝不知道
[00:09:27.700 --> 00:09:30.700]  上帝這個要求是第一屆
[00:09:30.700 --> 00:09:31.700]  第一屆重要的
[00:09:31.700 --> 00:09:33.700]  上帝的要求是第一屆
[00:09:33.700 --> 00:09:34.700]  以色列人呢
[00:09:34.700 --> 00:09:36.700]  在以色列人
[00:09:36.700 --> 00:09:38.700]  上帝的恩典呢
[00:09:38.700 --> 00:09:39.700]  上帝的恩典
[00:09:39.700 --> 00:09:41.700]  上帝求平安
[00:09:41.700 --> 00:09:43.700]  上帝的要求呢
[00:09:43.700 --> 00:09:44.700]  上帝的要求
[00:09:44.700 --> 00:09:46.700]  當作耳邊風
[00:09:46.700 --> 00:09:51.700]  結果不知不覺走上滅亡的道路
[00:09:51.700 --> 00:09:54.700]  結果不知不覺走上滅亡的道路
[00:09:54.700 --> 00:09:55.700]  仍然扮偶像
[00:09:55.700 --> 00:09:56.700]  仍然扮偶像
[00:09:56.700 --> 00:09:57.700]  得罪上帝
[00:09:57.700 --> 00:09:58.700]  得罪上帝
[00:09:58.700 --> 00:10:00.700]  是不是得罪上帝沒有後果
[00:10:00.700 --> 00:10:02.700]  是不是得罪上帝沒有後果
[00:10:02.700 --> 00:10:03.700]  是不是得罪上帝沒有後果呢
[00:10:03.700 --> 00:10:04.700]  對不起
[00:10:04.700 --> 00:10:05.700]  有啊
[00:10:05.700 --> 00:10:06.700]  有後果
[00:10:06.700 --> 00:10:07.700]  王記的信息就在這裡
[00:10:07.700 --> 00:10:08.700]  王記的信息就在這裡
[00:10:08.700 --> 00:10:09.700]  OK
[00:10:09.700 --> 00:10:10.700]  這個是大前提
[00:10:10.700 --> 00:10:11.700]  這是一個大前提
[00:10:11.700 --> 00:10:13.700]  現在我們慢慢看細節
[00:10:13.700 --> 00:10:14.700]  我們來慢慢看細節
[00:10:14.700 --> 00:10:15.700]  好了
[00:10:15.700 --> 00:10:17.700]  前文呢
[00:10:17.700 --> 00:10:21.700]  即是今日經文的十八章之前
[00:10:21.700 --> 00:10:22.700]  就講到
[00:10:22.700 --> 00:10:28.700]  北國的約阿斯打敗了南國的亞馬遮
[00:10:28.700 --> 00:10:29.700]  前文提到
[00:10:29.700 --> 00:10:32.700]  北國的約阿斯打敗了南國的亞馬遮
[00:10:32.700 --> 00:10:35.700]  約阿斯就死了
[00:10:35.700 --> 00:10:36.700]  約阿斯就死了
[00:10:36.700 --> 00:10:37.700]  即是法國死了
[00:10:37.700 --> 00:10:41.700]  猶大王亞馬就又活多十五年了
[00:10:41.700 --> 00:10:44.700]  猶大王亞馬遮又活了十五年
[00:10:44.700 --> 00:10:45.700]  這個是十七節了
[00:10:45.700 --> 00:10:46.700]  這是十七節
[00:10:46.700 --> 00:10:49.700]  但是你看到一件事
[00:10:49.700 --> 00:10:52.700]  在整個猶大的政權
[00:10:52.700 --> 00:10:55.700]  在整個猶大的政權
[00:10:55.700 --> 00:11:01.700]  是在北國君王的陰影之下
[00:11:01.700 --> 00:11:04.700]  是在整個北國君王的陰影之下
[00:11:04.700 --> 00:11:07.700]  即是說現在南北國誰是大國
[00:11:07.700 --> 00:11:10.700]  在南北國現在是哪一個國大呢
[00:11:10.700 --> 00:11:11.700]  誰說了算
[00:11:11.700 --> 00:11:13.700]  哪個強勢一些
[00:11:13.700 --> 00:11:14.700]  北國說了算
[00:11:14.700 --> 00:11:15.700]  是北國
[00:11:15.700 --> 00:11:16.700]  OK
[00:11:16.700 --> 00:11:19.700]  亞馬遮死後十八節
[00:11:19.700 --> 00:11:21.700]  在亞馬遮死後十八節
[00:11:21.700 --> 00:11:24.700]  其餘的事都寫在烈王記上
[00:11:24.700 --> 00:11:27.700]  其餘的事都寫在猶大烈王記上
[00:11:27.700 --> 00:11:29.700]  你打開今天的大綱
[00:11:29.700 --> 00:11:30.700]  你打開今天的大綱
[00:11:30.700 --> 00:11:31.700]  今天的大綱
[00:11:31.700 --> 00:11:32.700]  我們有第一點
[00:11:32.700 --> 00:11:34.700]  就是說這個其餘的事
[00:11:34.700 --> 00:11:35.700]  是什麼呢
[00:11:35.700 --> 00:11:39.700]  我就研究到這一點了
[00:11:39.700 --> 00:11:41.700]  在其餘事都指的哪些呢
[00:11:41.700 --> 00:11:42.700]  在其餘事都指的哪些呢
[00:11:42.700 --> 00:11:43.700]  第一點是什麼呢今天
[00:11:43.700 --> 00:11:44.700]  第一點
[00:11:44.700 --> 00:11:47.700]  作者補序南國亞馬遮的資料
[00:11:47.700 --> 00:11:49.700]  作者補序南國亞馬遮的資料
[00:11:49.700 --> 00:11:51.700]  十九到二十二節
[00:11:51.700 --> 00:11:52.700]  十九到二十二節
[00:11:52.700 --> 00:11:54.700]  A點就是
[00:11:54.700 --> 00:11:55.700]  我給了小題目
[00:11:55.700 --> 00:11:57.700]  他被叛黨所殺
[00:11:57.700 --> 00:11:59.700]  被叛黨所殺
[00:11:59.700 --> 00:12:03.700]  作者沒有告訴我
[00:12:03.700 --> 00:12:05.700]  叛黨是誰
[00:12:05.700 --> 00:12:06.700]  作者沒有說叛黨是誰
[00:12:06.700 --> 00:12:07.700]  和因為什麼事
[00:12:07.700 --> 00:12:08.700]  因為什麼事
[00:12:08.700 --> 00:12:09.700]  不知道
[00:12:09.700 --> 00:12:10.700]  不知道
[00:12:10.700 --> 00:12:11.700]  只是說了一個事實
[00:12:11.700 --> 00:12:12.700]  有人背叛他
[00:12:12.700 --> 00:12:13.700]  只講了一件事
[00:12:13.700 --> 00:12:14.700]  有人背叛他
[00:12:14.700 --> 00:12:18.700]  於是他就逃到拉吉
[00:12:18.700 --> 00:12:20.700]  他就逃到拉吉
[00:12:20.700 --> 00:12:23.700]  拉吉英文叫Lakish
[00:12:23.700 --> 00:12:25.700]  英文叫Lakish
[00:12:25.700 --> 00:12:29.700]  Lakish這個地方在哪裡呢
[00:12:29.700 --> 00:12:30.700]  這個垃圾是在什麼地方呢
[00:12:30.700 --> 00:12:31.700]  這個垃圾是在什麼地方呢
[00:12:31.700 --> 00:12:33.700]  大家看一下耶路撒冷這裡
[00:12:33.700 --> 00:12:35.700]  在耶路撒冷
[00:12:35.700 --> 00:12:36.700]  西南偏西
[00:12:36.700 --> 00:12:37.700]  西南偏西
[00:12:37.700 --> 00:12:38.700]  向海那邊
[00:12:38.700 --> 00:12:39.700]  向海那邊
[00:12:39.700 --> 00:12:40.700]  有25米
[00:12:40.700 --> 00:12:43.700]  大概有20米的距離
[00:12:43.700 --> 00:12:47.700]  這個就是一個平原叫Shetla
[00:12:47.700 --> 00:12:49.700]  是一個平原的地方
[00:12:49.700 --> 00:12:51.700]  這個就是尼加斯
[00:12:51.700 --> 00:12:53.700]  尼加先知的故鄉
[00:12:53.700 --> 00:12:55.700]  這是尼加先知的故鄉
[00:12:55.700 --> 00:12:56.700]  OK
[00:12:56.700 --> 00:12:59.700]  我表示一件事
[00:12:59.700 --> 00:13:01.700]  在伯利恆以西
[00:13:01.700 --> 00:13:03.700]  在伯利恆以西
[00:13:03.700 --> 00:13:05.700]  伯利恆上面就是耶路撒冷
[00:13:05.700 --> 00:13:06.700]  伯利恆上面是耶路撒冷
[00:13:06.700 --> 00:13:08.700]  伯利恆特
[00:13:08.700 --> 00:13:09.700]  聖誕節快到了
[00:13:09.700 --> 00:13:10.700]  知道伯利恆是什麼嗎
[00:13:10.700 --> 00:13:14.700]  是一個Fortify City
[00:13:14.700 --> 00:13:17.700]  就是一個有防禦建築的城市
[00:13:17.700 --> 00:13:19.700]  是一個有防禦建築的城市
[00:13:19.700 --> 00:13:21.700]  耶路撒冷是首都
[00:13:21.700 --> 00:13:22.700]  耶路撒冷是首都
[00:13:22.700 --> 00:13:24.700]  要攻上去不是容易的
[00:13:24.700 --> 00:13:26.700]  攻上去不容易
[00:13:26.700 --> 00:13:30.700]  所以敵人通常是在平原底下
[00:13:30.700 --> 00:13:31.700]  慢慢攻上來
[00:13:31.700 --> 00:13:33.700]  要經過Lakish
[00:13:33.700 --> 00:13:35.700]  所以敵人從平原上攻上去
[00:13:35.700 --> 00:13:36.700]  要經過Lakish
[00:13:36.700 --> 00:13:37.700]  我有歷史的根據
[00:13:37.700 --> 00:13:40.700]  在主前701年
[00:13:40.700 --> 00:13:42.700]  在主前701年
[00:13:42.700 --> 00:13:44.700]  現在是主前七八八十幾
[00:13:44.700 --> 00:13:45.700]  八十幾年後
[00:13:45.700 --> 00:13:47.700]  有一個亞屬國叫西留基
[00:13:47.700 --> 00:13:50.700]  有一個亞屬國叫西留基
[00:13:50.700 --> 00:13:53.700]  在這裡Lakish想攻入耶路撒冷
[00:13:53.700 --> 00:13:56.700]  在拉吉這個地方攻入耶路撒冷
[00:13:56.700 --> 00:13:59.700]  巴比倫的尼布加比薩
[00:13:59.700 --> 00:14:01.700]  巴比倫的尼布雅尼薩
[00:14:01.700 --> 00:14:03.700]  再遲一百多年
[00:14:03.700 --> 00:14:04.700]  主前587年
[00:14:04.700 --> 00:14:06.700]  又在這裡攻入耶路撒冷
[00:14:06.700 --> 00:14:07.700]  在主前587年
[00:14:07.700 --> 00:14:09.700]  也是在這裡攻入耶路撒冷
[00:14:09.700 --> 00:14:11.700]  所以現在說回亞馬遮
[00:14:11.700 --> 00:14:14.700]  就逃到拉吉
[00:14:14.700 --> 00:14:17.700]  所以說現在是亞馬遮逃到拉吉
[00:14:17.700 --> 00:14:20.700]  那些聖經學者就說
[00:14:20.700 --> 00:14:23.700]  很可能那些叛徒是帶兵的人
[00:14:23.700 --> 00:14:25.700]  叛黨可能都是帶兵之人
[00:14:25.700 --> 00:14:26.700]  可以追趕他
[00:14:26.700 --> 00:14:27.700]  可以追趕他
[00:14:27.700 --> 00:14:29.700]  而且是在拉吉那裡將他殺死
[00:14:29.700 --> 00:14:31.700]  在拉吉將他殺了
[00:14:31.700 --> 00:14:32.700]  二十節
[00:14:32.700 --> 00:14:33.700]  二十節
[00:14:33.700 --> 00:14:34.700]  他死了之後
[00:14:34.700 --> 00:14:35.700]  他死了之後
[00:14:35.700 --> 00:14:37.700]  人家用馬將他的屍首
[00:14:37.700 --> 00:14:38.700]  拖到耶路撒冷
[00:14:38.700 --> 00:14:39.700]  葬在大衛城
[00:14:39.700 --> 00:14:41.700]  他列祖的墳地裡
[00:14:41.700 --> 00:14:43.700]  他死了之後
[00:14:43.700 --> 00:14:44.700]  有人幫他收屍
[00:14:44.700 --> 00:14:45.700]  他死了之後
[00:14:45.700 --> 00:14:46.700]  有人幫他收屍
[00:14:46.700 --> 00:14:47.700]  拖到耶路撒冷
[00:14:47.700 --> 00:14:48.700]  拖到耶路撒冷
[00:14:48.700 --> 00:14:49.700]  這個A點
[00:14:49.700 --> 00:14:50.700]  B點
[00:14:50.700 --> 00:14:51.700]  在B點
[00:14:51.700 --> 00:14:53.700]  他的兒子叫做亞撒利亞
[00:14:53.700 --> 00:14:55.700]  他的兒子亞撒利亞
[00:14:55.700 --> 00:14:56.700]  你見不見那個括弧
[00:14:56.700 --> 00:14:57.700]  他有一個括號
[00:14:57.700 --> 00:14:58.700]  烏西亞
[00:14:58.700 --> 00:14:59.700]  叫烏西亞
[00:14:59.700 --> 00:15:00.700]  他有兩個名字
[00:15:00.700 --> 00:15:01.700]  他有兩個名字
[00:15:01.700 --> 00:15:02.700]  那我下次正式的時候
[00:15:02.700 --> 00:15:04.700]  我再介紹兩個名字
[00:15:04.700 --> 00:15:06.700]  下一次講的時候再介紹兩個名字
[00:15:06.700 --> 00:15:08.700]  但是這個亞撒利亞
[00:15:08.700 --> 00:15:09.700]  這個亞撒利亞
[00:15:09.700 --> 00:15:10.700]  很重要的人物
[00:15:10.700 --> 00:15:11.700]  是一個很重要的人物
[00:15:11.700 --> 00:15:13.700]  因為在那個時代
[00:15:13.700 --> 00:15:14.700]  因為在那個時代
[00:15:14.700 --> 00:15:16.700]  出了南方一個很偉大的先知
[00:15:16.700 --> 00:15:17.700]  叫做以賽亞
[00:15:17.700 --> 00:15:19.700]  出了南方一個很偉大的先知
[00:15:19.700 --> 00:15:20.700]  叫做以賽亞
[00:15:20.700 --> 00:15:23.700]  以賽亞書在舊約裡有66章
[00:15:23.700 --> 00:15:25.700]  以賽亞有66章
[00:15:25.700 --> 00:15:27.700]  是一本大宣之書
[00:15:27.700 --> 00:15:29.700]  是一本大宣之書
[00:15:29.700 --> 00:15:31.700]  如果要明白以賽亞書
