
[00:00:00.000 --> 00:00:03.000]  那麼今天我要跟大家分享的一個題目
[00:02:36.000 --> 00:02:38.000]  那麼現在呢有很多人
[00:02:38.000 --> 00:02:39.000]  其實我自己發現
[00:02:39.000 --> 00:02:42.000]  我們從中國歷史上面看到很多人
[00:02:42.000 --> 00:02:47.000]  很多的思想觀念現在人還是一樣
[00:02:47.000 --> 00:02:52.000]  現在他們不是去什麼地方求仙丹
[00:02:52.000 --> 00:02:56.000]  他們現在是想著要把他們的身體動起來
[00:02:56.000 --> 00:02:58.000]  然後把它保存起來
[00:02:58.000 --> 00:03:00.000]  那麼可以讓它繼續下去
[00:03:00.000 --> 00:03:02.000]  不管怎麼樣
[00:03:02.000 --> 00:03:06.000]  不管你吃的東西再好再補
[00:03:06.000 --> 00:03:08.000]  都有一件事情會發生
[00:03:08.000 --> 00:03:10.000]  就是死
[00:03:10.000 --> 00:03:12.000]  這很多時候我們不太願意講
[00:03:12.000 --> 00:03:14.000]  但是聖經上就是講這個
[00:03:14.000 --> 00:03:17.000]  而且我們的救恩跟這個是非常非常有關係的
[00:03:17.000 --> 00:03:18.000]  如果我們沒有那一步
[00:03:18.000 --> 00:03:21.000]  我們就沒有後面的生
[00:03:21.000 --> 00:03:25.000]  那因為罪的污染
[00:03:25.000 --> 00:03:28.000]  因為我們的老祖宗亞當跟夏娃
[00:03:28.000 --> 00:03:29.000]  他們犯了罪
[00:03:29.000 --> 00:03:32.000]  他們跟神的生命隔離了
[00:03:32.000 --> 00:03:34.000]  所以聖經上告訴我們說
[00:03:34.000 --> 00:03:36.000]  人人都有一死
[00:03:36.000 --> 00:03:38.000]  死後且有審判
[00:03:38.000 --> 00:03:39.000]  不管是皇帝也好
[00:03:39.000 --> 00:03:41.000]  不管是達官貴人也好
[00:03:41.000 --> 00:03:43.000]  一直到販夫走卒
[00:03:43.000 --> 00:03:45.000]  完全一樣
[00:03:45.000 --> 00:03:49.000]  那我自己是很喜歡這個
[00:03:49.000 --> 00:03:53.000]  康熙皇帝他寫的一個見證
[00:03:53.000 --> 00:03:57.000]  他說他是天下百味他通通都嚐過了
[00:03:57.000 --> 00:03:59.000]  然後他也是成天穿著潮服
[00:03:59.000 --> 00:04:02.000]  這是華美的衣服
[00:04:02.000 --> 00:04:08.000]  但是他仍然沒有辦法保存他的生命
[00:04:08.000 --> 00:04:11.000]  主耶穌在這個聖經裡面告訴他們
[00:04:11.000 --> 00:04:14.000]  告訴當時追隨他的那些人
[00:04:14.000 --> 00:04:18.000]  他說你們要為存到永生的食物勞力
[00:04:18.000 --> 00:04:20.000]  那麼這個永生的食物是什麼呢
[00:04:20.000 --> 00:04:22.000]  他告訴他們就是他自己
[00:04:22.000 --> 00:04:25.000]  就是他所要吃的
[00:04:25.000 --> 00:04:28.000]  所以那些人聽了之後就問他
[00:04:28.000 --> 00:04:32.000]  那我們做什麼樣的事情才算是做神的功呢
[00:04:32.000 --> 00:04:35.000]  他就告訴他們只有一個事情
[00:04:35.000 --> 00:04:40.000]  就是信 信神所拆來的那一位
[00:04:40.000 --> 00:04:42.000]  那麼在約翰福音第六章四十八節
[00:04:42.000 --> 00:04:45.000]  一直到五十一節我們看一下
[00:04:45.000 --> 00:04:50.000]  約翰福音第六章四十八節
[00:04:50.000 --> 00:04:53.000]  他跟他們講完了之後
[00:04:53.000 --> 00:04:54.000]  然後他就跟他們講
[00:04:54.000 --> 00:04:57.000]  他說我就是生命的糧
[00:04:57.000 --> 00:05:00.000]  你們的祖宗在曠野吃過馬納
[00:05:00.000 --> 00:05:03.000]  如果我們曉得以色列人他們的歷史的話
[00:05:03.000 --> 00:05:06.000]  吃過馬納就是當他們在曠野裡面的時候
[00:05:06.000 --> 00:05:07.000]  神供養他們
[00:05:07.000 --> 00:05:12.000]  借著摩西讓他們能夠看見這些事情
[00:05:12.000 --> 00:05:15.000]  他說你們的祖宗在曠野吃過馬納
[00:05:15.000 --> 00:05:18.000]  換句話講你們的祖宗吃了許許多多的東西
[00:05:18.000 --> 00:05:21.000]  到最後怎麼樣還是死掉了
[00:05:21.000 --> 00:05:23.000]  這就是我們人的光景
[00:05:23.000 --> 00:05:27.000]  那麼這個是從天上降下來的糧
[00:05:27.000 --> 00:05:29.000]  叫人吃了就不死
[00:05:29.000 --> 00:05:32.000]  他說我是從天上降下來生命的糧
[00:05:32.000 --> 00:05:35.000]  人若吃這糧就必永遠活著
[00:05:35.000 --> 00:05:38.000]  我所要吃的糧就是我的肉
[00:05:38.000 --> 00:05:40.000]  為世人之生命所吃的
[00:05:40.000 --> 00:05:42.000]  接下去後來他就告訴他們
[00:05:42.000 --> 00:05:44.000]  他說他的肉是可以吃的
[00:05:44.000 --> 00:05:46.000]  他的血也是可以喝的
[00:05:46.000 --> 00:05:48.000]  他講完了之後很多人就搖頭了
[00:05:48.000 --> 00:05:49.000]  對不對
[00:05:49.000 --> 00:05:51.000]  心裡面想這話很難聽
[00:05:51.000 --> 00:05:53.000]  所以有很多人就離開他們了
[00:05:53.000 --> 00:05:56.000]  離開了他
[00:05:56.000 --> 00:05:59.000]  那麼接下去他到了五十三節的時候
[00:05:59.000 --> 00:06:02.000]  他說我實實在在的告訴你們
[00:06:02.000 --> 00:06:04.000]  你們若不吃人子的肉
[00:06:04.000 --> 00:06:05.000]  不喝人子的血
[00:06:05.000 --> 00:06:10.000]  就沒有生命在你們裡面
[00:06:10.000 --> 00:06:12.000]  主在這裡並不是指的說
[00:06:12.000 --> 00:06:14.000]  你要領聖餐
[00:06:14.000 --> 00:06:17.000]  這是有的人是這麼講法的
[00:06:17.000 --> 00:06:18.000]  那麼你要領聖餐
[00:06:18.000 --> 00:06:20.000]  或者是你要吃這個餅
[00:06:20.000 --> 00:06:21.000]  吃這個杯
[00:06:21.000 --> 00:06:23.000]  主耶穌不是這個意思
[00:06:23.000 --> 00:06:26.000]  主耶穌在這裡是要告訴他們
[00:06:26.000 --> 00:06:29.000]  要他們與他聯合
[00:06:29.000 --> 00:06:33.000]  Union in Christ
[00:06:33.000 --> 00:06:35.000]  如果一個人要有永生
[00:06:35.000 --> 00:06:37.000]  要有那個生命
[00:06:37.000 --> 00:06:39.000]  就是主所賜的那個生命
[00:06:39.000 --> 00:06:41.000]  他必須要與主聯合
[00:06:41.000 --> 00:06:43.000]  那個生命是從神那裡來的
[00:06:43.000 --> 00:06:45.000]  所以才叫做永生
[00:06:45.000 --> 00:06:48.000]  那個生命是跟我們現在的生命不一樣
[00:06:48.000 --> 00:06:50.000]  我們現在沒有那個生命
[00:06:50.000 --> 00:06:52.000]  所以我們如果要與主聯合
[00:06:52.000 --> 00:06:54.000]  我們必須要有那個生命
[00:06:54.000 --> 00:06:56.000]  所以我們今天花一點時間
[00:06:56.000 --> 00:06:58.000]  我們再回想一下
[00:06:58.000 --> 00:07:00.000]  與主聯合的特點
[00:07:00.000 --> 00:07:04.000]  第一個特點就是屬靈上的結合
[00:07:04.000 --> 00:07:06.000]  因為是聖靈的工作
[00:07:06.000 --> 00:07:07.000]  而且是神的事情
[00:07:07.000 --> 00:07:10.000]  所以聖靈使我們與基督聯合
[00:07:10.000 --> 00:07:15.000]  使基督因我們的性住在我們裡面
[00:07:15.000 --> 00:07:20.000]  住在我們心裡面
[00:07:20.000 --> 00:07:23.000]  當亞當夏娃他們不聽神的話
[00:07:23.000 --> 00:07:25.000]  我們的老祖宗不聽神的話
[00:07:25.000 --> 00:07:26.000]  離開了
[00:07:26.000 --> 00:07:29.000]  他們的生命就與神的生命就斷絕了
[00:07:29.000 --> 00:07:32.000]  所以他們在屬靈的生命上面
[00:07:32.000 --> 00:07:34.000]  在屬靈的事情上面
[00:07:34.000 --> 00:07:37.000]  那個時候就已經死掉了
[00:07:37.000 --> 00:07:39.000]  他們沒有辦法知道
[00:07:39.000 --> 00:07:42.000]  他們也不能夠明白屬於神的事情
[00:07:42.000 --> 00:07:45.000]  也不能夠明白屬天的事情
[00:07:45.000 --> 00:07:48.000]  他們也不能夠明白關於神國的事情
[00:07:48.000 --> 00:07:52.000]  關於神的事情
[00:07:52.000 --> 00:07:54.000]  我們在這個世界上
[00:07:54.000 --> 00:07:56.000]  有的時候當我們信了主
[00:07:56.000 --> 00:07:58.000]  或者是我們還沒有信主之前
[00:07:58.000 --> 00:08:00.000]  可能有人會告訴我們說
[00:08:00.000 --> 00:08:02.000]  他也知道神的事情
[00:08:02.000 --> 00:08:05.000]  但是你如果仔細去查究的話
[00:08:05.000 --> 00:08:07.000]  你就會發現
[00:08:07.000 --> 00:08:10.000]  你知道他們只能從人
[00:08:10.000 --> 00:08:12.000]  從人間的事情
[00:08:12.000 --> 00:08:19.000]  推出來這位神是什麼樣的神
[00:08:19.000 --> 00:08:21.000]  在聖經上告訴我們
[00:08:21.000 --> 00:08:23.000]  只有一位
[00:08:23.000 --> 00:08:25.000]  就是主耶穌祂自己講的
[00:08:25.000 --> 00:08:27.000]  祂說祂是從天上下來
[00:08:27.000 --> 00:08:30.000]  而且仍舊在天上的主耶穌
[00:08:30.000 --> 00:08:34.000]  祂才能夠告訴我們屬靈的事情
[00:08:34.000 --> 00:08:35.000]  是不是
[00:08:35.000 --> 00:08:37.000]  一個人如果從來沒有上過天
[00:08:37.000 --> 00:08:39.000]  他不可能知道天國的事情
[00:08:39.000 --> 00:08:41.000]  一個人從來沒有進過神的國
[00:08:41.000 --> 00:08:44.000]  他不可能知道神國的事情
[00:08:44.000 --> 00:08:46.000]  一個人從來沒有一個屬靈的生命
[00:08:46.000 --> 00:08:49.000]  他不可能知道屬靈的事情
[00:08:49.000 --> 00:08:51.000]  他只能從他所觀察到的
[00:08:51.000 --> 00:08:52.000]  所以我們在這個世界上
[00:08:52.000 --> 00:08:53.000]  我們看見
[00:08:53.000 --> 00:08:55.000]  咱們中國就有很多的民間宗教
[00:08:55.000 --> 00:08:57.000]  你就會發現其實跟人的制度
[00:08:57.000 --> 00:09:00.000]  跟人間的事情很像的
[00:09:00.000 --> 00:09:01.000]  吵吵鬧鬧的
[00:09:01.000 --> 00:09:03.000]  還有感情上的糾紛
[00:09:03.000 --> 00:09:06.000]  這是希臘人也是這樣的想法
[00:09:06.000 --> 00:09:09.000]  這些神明之間有這些問題存在
[00:09:09.000 --> 00:09:10.000]  為什麼
[00:09:10.000 --> 00:09:12.000]  因為我們人就是這樣子的問題
[00:09:12.000 --> 00:09:14.000]  但是我們從聖經上面看見
[00:09:14.000 --> 00:09:15.000]  這位主耶穌
[00:09:15.000 --> 00:09:16.000]  祂告訴我們
[00:09:16.000 --> 00:09:18.000]  祂是從天降下來
[00:09:18.000 --> 00:09:20.000]  而且仍舊在天上
[00:09:20.000 --> 00:09:23.000]  祂能夠告訴我們屬靈的事情
[00:09:23.000 --> 00:09:24.000]  這是第一個
[00:09:24.000 --> 00:09:27.000]  我們與主聯合的特點
[00:09:27.000 --> 00:09:29.000]  第二個
[00:09:29.000 --> 00:09:31.000]  這是神的工作
[00:09:31.000 --> 00:09:34.000]  與主聯合是超自然的
[00:09:34.000 --> 00:09:37.000]  英文叫做super nature
[00:09:37.000 --> 00:09:39.000]  是超自然的
[00:09:39.000 --> 00:09:40.000]  不是人的努力
[00:09:40.000 --> 00:09:42.000]  不是靠著人的方法
[00:09:42.000 --> 00:09:45.000]  不是物質界可以看得見的
[00:09:45.000 --> 00:09:47.000]  而且剛才我們在背影符所書的時候
[00:09:47.000 --> 00:09:48.000]  祂的能力就告訴我們
[00:09:48.000 --> 00:09:50.000]  是創世以先
[00:09:50.000 --> 00:09:53.000]  神就已經定好了
[00:09:53.000 --> 00:09:55.000]  神早就預定好了
[00:09:55.000 --> 00:09:56.000]  在創世還沒有
[00:09:56.000 --> 00:09:58.000]  這個世界還沒有創造的時候
[00:09:58.000 --> 00:10:02.000]  祂已經把這些事情都定好了
[00:10:02.000 --> 00:10:04.000]  祂讓我們知道這是唯一的一個方法
[00:10:04.000 --> 00:10:06.000]  我們能夠解決
[00:10:06.000 --> 00:10:10.000]  我們這兩位老祖宗亞當跟夏娃
[00:10:10.000 --> 00:10:12.000]  他們犯了罪離開了神
[00:10:12.000 --> 00:10:15.000]  他們與神的生命隔絕了之後
[00:10:15.000 --> 00:10:19.000]  把所有的人造成我們今天這個樣子
[00:10:19.000 --> 00:10:21.000]  唯一的一個辦法
[00:10:21.000 --> 00:10:26.000]  就是讓我們再跟神的生命結合起來
[00:10:26.000 --> 00:10:28.000]  這是第二個特點
[00:10:28.000 --> 00:10:30.000]  第三個特點
[00:10:30.000 --> 00:10:32.000]  是一個很重要的
[00:10:32.000 --> 00:10:35.000]  這個與主聯合是一個很重要
[00:10:35.000 --> 00:10:39.000]  而且是一個很關鍵性的聯合
[00:10:39.000 --> 00:10:43.000]  如果我們沒有與主聯合的話
[00:10:43.000 --> 00:10:44.000]  我們還是死的
[00:10:44.000 --> 00:10:47.000]  我們屬靈的生命裡面還是死的
[00:10:47.000 --> 00:10:49.000]  而且結局像什麼呢
[00:10:49.000 --> 00:10:55.000]  我們看一下約翰福音第八章二十四節
[00:10:55.000 --> 00:11:00.000]  約翰福音第八章
[00:11:00.000 --> 00:11:02.000]  耶穌在這個世界上的時候
[00:11:02.000 --> 00:11:04.000]  有許多人跟祂辯論關於生命的事情
[00:11:04.000 --> 00:11:06.000]  關於身的事情
[00:11:06.000 --> 00:11:08.000]  關於神的事情
[00:11:08.000 --> 00:11:11.000]  祂跟他們講還有關於罪的事情
[00:11:11.000 --> 00:11:14.000]  那麼這也就是這本聖經所講的
[00:11:14.000 --> 00:11:15.000]  你知道這本聖經所講的
[00:11:15.000 --> 00:11:16.000]  就是告訴我們說
[00:11:16.000 --> 00:11:18.000]  人從哪裡來的
[00:11:18.000 --> 00:11:19.000]  告訴我們說
[00:11:19.000 --> 00:11:22.000]  人來到這個世界上做什麼
[00:11:22.000 --> 00:11:23.000]  那麼告訴我們說
[00:11:23.000 --> 00:11:25.000]  人將來要去哪裡
[00:11:25.000 --> 00:11:26.000]  然後祂也告訴我們說
[00:11:26.000 --> 00:11:28.000]  今天我們為什麼是這樣子的
[00:11:28.000 --> 00:11:29.000]  你恨我 我恨你
[00:11:29.000 --> 00:11:31.000]  你也不高興我 我也不高興你
[00:11:31.000 --> 00:11:33.000]  我們心裡面有許許多多的結
[00:11:33.000 --> 00:11:35.000]  在糾結
[00:11:35.000 --> 00:11:39.000]  在這些纏繞我們的事情
[00:11:39.000 --> 00:11:40.000]  然後祂也告訴我們說
[00:11:40.000 --> 00:11:42.000]  神是誰
[00:11:42.000 --> 00:11:44.000]  祂也告訴我們解決的辦法
[00:11:44.000 --> 00:11:47.000]  所以當主耶穌對他們說
[00:11:47.000 --> 00:11:48.000]  主耶穌對他們說
[00:11:48.000 --> 00:11:49.000]  我要去了
[00:11:49.000 --> 00:11:50.000]  你們要找我
[00:11:50.000 --> 00:11:52.000]  並且你們要死在罪中
[00:11:52.000 --> 00:11:54.000]  我所去的地方你們不能到
[00:11:54.000 --> 00:11:55.000]  如果有一個人
[00:11:55.000 --> 00:11:57.000]  跟你們講這一句話的話
[00:11:57.000 --> 00:11:58.000]  如果你沒有看聖經
[00:11:58.000 --> 00:11:59.000]  你也不信耶穌
[00:11:59.000 --> 00:12:01.000]  如果有一個人在你家裡面
[00:12:01.000 --> 00:12:02.000]  如果你
[00:12:02.000 --> 00:12:05.000]  我們做父母的
[00:12:05.000 --> 00:12:07.000]  如果說我們的兒女跟我們講說
[00:12:07.000 --> 00:12:08.000]  他說我要去了
[00:12:08.000 --> 00:12:11.000]  你們要找我
[00:12:11.000 --> 00:12:14.000]  你們找不到的
[00:12:14.000 --> 00:12:16.000]  你會怎麼想
[00:12:16.000 --> 00:12:17.000]  下面猶太人就說
[00:12:17.000 --> 00:12:19.000]  他說我去的地方你們不能到
[00:12:19.000 --> 00:12:22.000]  難道他要致敬嗎
[00:12:22.000 --> 00:12:24.000]  這是我們人的想法
[00:12:24.000 --> 00:12:25.000]  主耶穌就對他們說
[00:12:25.000 --> 00:12:27.000]  你們是從下頭來的
[00:12:27.000 --> 00:12:28.000]  我是從上頭來的
[00:12:28.000 --> 00:12:30.000]  你們是屬這世界的
[00:12:30.000 --> 00:12:31.000]  我不是屬這世界的
[00:12:31.000 --> 00:12:33.000]  所以我對你們說
[00:12:33.000 --> 00:12:35.000]  你們要死在罪中
[00:12:35.000 --> 00:12:36.000]  這個原文它是說
[00:12:36.000 --> 00:12:39.000]  你們要死在你們的罪中
[00:12:39.000 --> 00:12:41.000]  你們若不信我是
[00:12:41.000 --> 00:12:42.000]  你看那個基督
[00:12:42.000 --> 00:12:44.000]  旁邊有點點點
[00:12:44.000 --> 00:12:48.000]  現在我自己是覺得說
[00:12:48.000 --> 00:12:49.000]  這個叫什麼
[00:12:49.000 --> 00:12:50.000]  這個PowerPoint
[00:12:50.000 --> 00:12:54.000]  都已經失去了原文聖經
[00:12:54.000 --> 00:12:56.000]  他們所注重的一些事情
[00:12:56.000 --> 00:12:59.000]  在這個地方基督是點點點
[00:12:59.000 --> 00:13:00.000]  表示原文裡面
[00:13:00.000 --> 00:13:02.000]  是沒有這兩個字的
[00:13:02.000 --> 00:13:03.000]  所以主耶穌講什麼呢
[00:13:03.000 --> 00:13:06.000]  他說你們要死在你們的罪中
[00:13:06.000 --> 00:13:09.000]  你們如果不信我是
[00:13:09.000 --> 00:13:11.000]  I am
[00:13:11.000 --> 00:13:13.000]  主耶穌在這裡就告訴人
[00:13:13.000 --> 00:13:16.000]  他就是那一位我是
[00:13:16.000 --> 00:13:17.000]  那麼如果我們從
[00:13:17.000 --> 00:13:19.000]  舊約聖經裡面我們去看的話
[00:13:19.000 --> 00:13:21.000]  當舊約聖經講到我是的時候
[00:13:21.000 --> 00:13:24.000]  你知道後來翻譯出來是什麼嗎
[00:13:24.000 --> 00:13:25.000]  就是亞偉
[00:13:25.000 --> 00:13:28.000]  就是耶和華
[00:13:28.000 --> 00:13:29.000]  所以主耶穌在這裡
[00:13:29.000 --> 00:13:30.000]  就是告訴他們
[00:13:30.000 --> 00:13:31.000]  他是誰
[00:13:31.000 --> 00:13:32.000]  他是從哪裡來的
[00:13:32.000 --> 00:13:33.000]  所以他告訴他們
[00:13:33.000 --> 00:13:35.000]  他說你們是屬這個世界的
[00:13:35.000 --> 00:13:36.000]  你們是從下頭來的
[00:13:36.000 --> 00:13:38.000]  我是從上頭來的
[00:13:38.000 --> 00:13:39.000]  你們是屬這個世界的
[00:13:39.000 --> 00:13:41.000]  我不屬於這個世界的
[00:13:41.000 --> 00:13:43.000]  他說所以我對你們說
[00:13:43.000 --> 00:13:45.000]  你們要死在罪中
[00:13:45.000 --> 00:13:48.000]  你們若不信我是基督
[00:13:48.000 --> 00:13:52.000]  必要死在罪中
[00:13:52.000 --> 00:13:54.000]  我們上次在講的時候
[00:13:54.000 --> 00:13:55.000]  我們也提到
[00:13:55.000 --> 00:13:57.000]  神在創造宇宙萬物的時候
[00:13:57.000 --> 00:13:58.000]  對不對
[00:13:58.000 --> 00:14:01.000]  他說各從其類
[00:14:01.000 --> 00:14:03.000]  那現在還是一樣
[00:14:03.000 --> 00:14:05.000]  光明是屬於光的
[00:14:05.000 --> 00:14:07.000]  黑暗是屬於黑暗的
[00:14:07.000 --> 00:14:09.000]  水就是水
[00:14:09.000 --> 00:14:10.000]  地就是地
[00:14:10.000 --> 00:14:13.000]  空氣就是空氣
[00:14:13.000 --> 00:14:14.000]  那麼所有的動物
[00:14:14.000 --> 00:14:15.000]  都是各從其類
[00:14:15.000 --> 00:14:21.000]  所有的植物也是各從其類
[00:14:21.000 --> 00:14:23.000]  我們屬地的
[00:14:23.000 --> 00:14:25.000]  我們人就是屬地的
[00:14:25.000 --> 00:14:26.000]  我們到最後
[00:14:26.000 --> 00:14:29.000]  會死在我們自己的罪中
[00:14:29.000 --> 00:14:31.000]  我們憑著我們自己
[00:14:31.000 --> 00:14:37.000]  是不可能成為一個屬靈的人
[00:14:37.000 --> 00:14:39.000]  所以在這裡讓我們看見
[00:14:39.000 --> 00:14:40.000]  主耶穌告訴我們
[00:14:40.000 --> 00:14:43.000]  我們每一個人都需要這個救恩
[00:14:43.000 --> 00:14:46.000]  這個救恩是把我們從屬地的
[00:14:46.000 --> 00:14:47.000]  我們屬地的光景裡面
[00:14:47.000 --> 00:14:49.000]  我們屬地的人裡面
[00:14:49.000 --> 00:14:53.000]  把我們轉成到了屬靈的人
[00:14:53.000 --> 00:14:55.000]  我們如果是屬地的話
[00:14:55.000 --> 00:14:58.000]  我們就永遠不會變成屬靈的
[00:14:58.000 --> 00:15:02.000]  我們和神是永遠不會有關係的
[00:15:02.000 --> 00:15:05.000]  所以主耶穌來到這個世界上
[00:15:05.000 --> 00:15:06.000]  祂替我們死
[00:15:06.000 --> 00:15:08.000]  替我們釘死在十字架上
[00:15:08.000 --> 00:15:10.000]  然後三天以後從死裡復活
[00:15:10.000 --> 00:15:11.000]  然後聖靈降下來
[00:15:11.000 --> 00:15:14.000]  讓我們能夠與祂聯合
[00:15:14.000 --> 00:15:16.000]  這是一個非常非常重要的
[00:15:16.000 --> 00:15:19.000]  關鍵性的事情
[00:15:19.000 --> 00:15:23.000]  第四個
[00:15:23.000 --> 00:15:25.000]  那麼與主耶穌聯合
[00:15:25.000 --> 00:15:27.000]  是一個生命的聯合
[00:15:27.000 --> 00:15:30.000]  或者是說是一個有機體的聯合
[00:15:30.000 --> 00:15:33.000]  那麼這就是我們在教會裡面看到的
[00:15:33.000 --> 00:15:34.000]  教會不是一個組織
[00:15:34.000 --> 00:15:36.000]  教會是一個有機體
[00:15:36.000 --> 00:15:38.000]  你說教會是一個有機體
[00:15:38.000 --> 00:15:41.000]  那麼跟我們人是不是差不多呢
[00:15:41.000 --> 00:15:43.000]  聖經上的的確就用人
[00:15:43.000 --> 00:15:45.000]  來讓我們明白這件事情
[00:15:45.000 --> 00:15:49.000]  但是它這個是從屬靈的角度來看
[00:15:49.000 --> 00:15:52.000]  不但是與主聯合
[00:15:52.000 --> 00:15:54.000]  這是我們從聖經上面看到的
[00:15:54.000 --> 00:15:55.000]  而且我們也知道
[00:15:55.000 --> 00:15:59.000]  我們都是因為我們都受了聖靈的洗
[00:15:59.000 --> 00:16:02.000]  把我們洗進了耶穌基督的身體
[00:16:02.000 --> 00:16:03.000]  讓我們成為一家
[00:16:03.000 --> 00:16:05.000]  讓我們合而為一
[00:16:05.000 --> 00:16:09.000]  這是在哥林多前書十二章第十三節的
[00:16:09.000 --> 00:16:10.000]  我們一起來念好不好
[00:16:10.000 --> 00:16:15.000]  哥林多前書十二章第十三節
[00:16:15.000 --> 00:16:16.000]  剛才我講到了
[00:16:16.000 --> 00:16:18.000]  的的確確是一個有機體
[00:16:18.000 --> 00:16:20.000]  就像一個身體一樣
[00:16:20.000 --> 00:16:21.000]  所以保羅聖靈感動他
[00:16:21.000 --> 00:16:24.000]  當他寫關於教會的事情的時候
[00:16:24.000 --> 00:16:28.000]  他的的確確把教會當成一個身體來看
[00:16:28.000 --> 00:16:30.000]  這樣子我們就能夠明白了
[00:16:30.000 --> 00:16:31.000]  對不對
[00:16:31.000 --> 00:16:36.000]  我們一個身體有幾個頭啊
[00:16:36.000 --> 00:16:38.000]  你們知不知道這個答案
[00:16:38.000 --> 00:16:39.000]  知道對不對
[00:16:39.000 --> 00:16:42.000]  不可能有兩個頭的
[00:16:42.000 --> 00:16:45.000]  只有一個頭那麼一個身子
[00:16:45.000 --> 00:16:47.000]  所以在第十二章第十二節
[00:16:47.000 --> 00:16:49.000]  他說就如身子是一個
[00:16:49.000 --> 00:16:51.000]  卻有許多肢體
[00:16:51.000 --> 00:16:53.000]  我們有許多的肢體對不對
[00:16:53.000 --> 00:16:56.000]  我有手我有腳我有眼睛等等等等
[00:16:56.000 --> 00:16:58.000]  許許多多的器官
[00:16:58.000 --> 00:17:00.000]  這就是聖經上讓我們看見的
[00:17:00.000 --> 00:17:03.000]  而且肢體雖多人是一個身子
[00:17:03.000 --> 00:17:06.000]  基督也是這樣
[00:17:06.000 --> 00:17:08.000]  我們不拘是猶太人
[00:17:08.000 --> 00:17:09.000]  是西利尼人
[00:17:09.000 --> 00:17:10.000]  是為奴的
