
[00:00:00.000 --> 00:00:02.380]  柏林其中一個被摧毀的城市
[00:02:34.960 --> 00:02:37.440]  吃了我二百五十多元
[00:02:37.440 --> 00:02:42.040]  加上小費 七個人算便宜了 是不是
[00:02:42.040 --> 00:02:43.840]  是不是很便宜
[00:02:43.840 --> 00:02:46.560]  應該是很便宜了
[00:02:46.560 --> 00:02:53.400]  然後我問我媳婦 兩個孫子都長大了
[00:02:53.400 --> 00:02:56.400]  會不會繼續放在基督教學校裡讀書
[00:02:56.400 --> 00:02:58.240]  我們做過資料搜集
[00:02:58.240 --> 00:03:00.120]  她說爸爸 你知不知道
[00:03:00.120 --> 00:03:03.840]  如果我要送我的兒子去王子學院
[00:03:03.840 --> 00:03:05.160]  一個兒子一個女兒
[00:03:05.160 --> 00:03:08.880]  每個人每年要二萬五千元
[00:03:08.880 --> 00:03:10.840]  兩個人加起來就五萬元
[00:03:10.840 --> 00:03:15.960]  這個不是我做牧師的兒子可以負擔得到的
[00:03:15.960 --> 00:03:19.640]  當我們看到這麼現實的一些問題
[00:03:19.640 --> 00:03:23.400]  原來在美國養小孩生育率是這麼貴的
[00:03:23.400 --> 00:03:24.920]  只是供書教學而已
[00:03:24.920 --> 00:03:28.360]  還沒講生活費
[00:03:28.360 --> 00:03:31.960]  我們會覺得這個世界真的很艱難
[00:03:31.960 --> 00:03:33.440]  似乎我們相對富足
[00:03:33.440 --> 00:03:35.760]  但是仍然有很多的難處
[00:03:35.760 --> 00:03:38.120]  所以我們難怪為什麼這麼多人很害怕
[00:03:38.120 --> 00:03:39.360]  很緊張
[00:03:39.360 --> 00:03:42.480]  生活上是沒有什麼安全感的
[00:03:42.480 --> 00:03:44.320]  是不是 有沒有這樣的人
[00:03:44.320 --> 00:03:46.840]  可能甚至包括我們基督徒在內
[00:03:46.840 --> 00:03:49.720]  我們基督徒同樣要面對這個問題
[00:03:49.720 --> 00:03:51.760]  是不是 這些生活的壓力
[00:03:51.760 --> 00:03:54.880]  外面的張力 社會給我們的影響
[00:03:54.880 --> 00:03:56.480]  我們每天都要去面對
[00:03:56.480 --> 00:04:00.720]  基督徒同樣要面對這個問題
[00:04:00.720 --> 00:04:05.520]  還哪有時間或者有心情去講全副任
[00:04:05.520 --> 00:04:07.800]  我們這個月是宣教月
[00:04:07.800 --> 00:04:08.960]  還要講宣教
[00:04:08.960 --> 00:04:10.400]  我們只是面對這些東西
[00:04:10.400 --> 00:04:12.240]  我們覺得已經很不行
[00:04:12.240 --> 00:04:14.440]  還要和別人分享信仰
[00:04:14.440 --> 00:04:18.040]  還有 外面的人生活在這樣的環境當中
[00:04:18.040 --> 00:04:20.520]  哪有心情聽你講福音
[00:04:20.520 --> 00:04:22.760]  叫人去教會現在好像是越來越難
[00:04:22.760 --> 00:04:25.720]  大家覺得這樣
[00:04:25.720 --> 00:04:32.480]  所以 如果我們將我們的注意力
[00:04:32.480 --> 00:04:36.680]  放在社會的動盪環境
[00:04:36.680 --> 00:04:43.360]  就是那些亂七八糟的情況的時候
[00:04:43.360 --> 00:04:45.720]  我們就會越想越害怕
[00:04:45.720 --> 00:04:47.880]  越想就越沒有安全感
[00:04:47.880 --> 00:04:49.840]  我們害怕的時候
[00:04:49.840 --> 00:04:51.440]  因為太多事情要照顧
[00:04:51.440 --> 00:04:54.000]  接著在行動上面
[00:04:54.000 --> 00:04:55.840]  在我們做基督徒的責任上面
[00:04:55.840 --> 00:04:59.000]  在不知不覺當中就被癱瘓
[00:04:59.000 --> 00:05:01.280]  很多事情不是不知道應該做
[00:05:01.280 --> 00:05:02.840]  做不到
[00:05:02.840 --> 00:05:06.080]  又害怕 覺得自己沒有這樣的能力
[00:05:06.080 --> 00:05:07.880]  我想在聖經裡面的一個人物
[00:05:07.880 --> 00:05:09.640]  大家可能都很熟悉
[00:05:09.640 --> 00:05:11.080]  這個就是摩西
[00:05:11.080 --> 00:05:12.040]  聽過摩西是嗎?
[00:05:12.040 --> 00:05:13.480]  有誰沒有聽過摩西?
[00:05:13.480 --> 00:05:15.720]  摩西是一個很偉大的人物
[00:05:15.720 --> 00:05:16.360]  為什麼呢?
[00:05:16.360 --> 00:05:19.640]  他是以色列人的民族英雄
[00:05:19.640 --> 00:05:23.080]  因為他帶領以色列人離開了
[00:05:23.080 --> 00:05:26.920]  被當奴隸 被奴役了400年的埃及
[00:05:26.920 --> 00:05:28.200]  帶他們出埃及
[00:05:28.200 --> 00:05:30.800]  這是一個很偉大的人
[00:05:30.800 --> 00:05:32.600]  但是不知道大家知不知道
[00:05:32.600 --> 00:05:37.280]  當神呼召摩西要帶以色列人出埃及的時候
[00:05:37.280 --> 00:05:41.360]  大家知不知道摩西的反應是怎麼樣的?
[00:05:41.360 --> 00:05:43.600]  他說上帝你不要搞我
[00:05:43.600 --> 00:05:44.800]  我不行的
[00:05:44.800 --> 00:05:46.520]  我沒有這樣的能力
[00:05:46.520 --> 00:05:48.720]  我是一個不會說話的人
[00:05:48.720 --> 00:05:50.760]  我是絕口笨舌的
[00:05:50.760 --> 00:05:51.960]  你要我去做一件事
[00:05:51.960 --> 00:05:52.800]  我不行的
[00:05:52.800 --> 00:05:55.400]  你找別的國吧
[00:05:55.400 --> 00:05:56.960]  神不是一次呼召他
[00:05:56.960 --> 00:05:58.120]  他說我會幫你的
[00:05:58.120 --> 00:05:59.280]  我會給你口才的
[00:05:59.280 --> 00:06:00.400]  我會給你哥哥的
[00:06:00.400 --> 00:06:01.080]  他說我不行的
[00:06:01.080 --> 00:06:02.640]  你找別的國吧
[00:06:02.640 --> 00:06:03.840]  神就動怒了
[00:06:03.840 --> 00:06:06.400]  聖經說我給你那麼多的應許
[00:06:06.400 --> 00:06:07.400]  你都仍然說不行
[00:06:07.400 --> 00:06:08.640]  有沒有搞錯?
[00:06:08.640 --> 00:06:09.960]  摩西是這樣的一個人
[00:06:09.960 --> 00:06:12.440]  在那個時候他真的害怕
[00:06:12.440 --> 00:06:15.080]  大家知不知道他為什麼會逃跑?
[00:06:15.080 --> 00:06:16.360]  殺了人
[00:06:16.360 --> 00:06:18.400]  他怎麼敢去見法老王?
[00:06:18.400 --> 00:06:20.680]  他是殺人逃犯
[00:06:20.680 --> 00:06:26.600]  而且還要回去見一群那麼多都不認識的猶太人
[00:06:26.600 --> 00:06:28.280]  要他們跟我走
[00:06:28.280 --> 00:06:30.920]  神叫我帶你出埃及
[00:06:30.920 --> 00:06:32.800]  這些人怎麼會聽我說話?
[00:06:32.800 --> 00:06:35.480]  根本是不可能的
[00:06:35.480 --> 00:06:37.320]  如果我們站在摩西的立場
[00:06:37.320 --> 00:06:40.120]  我們相信都能夠稍微體諒一點
[00:06:40.120 --> 00:06:46.120]  為什麼神呼召他去帶領以色列人出埃及的時候
[00:06:46.120 --> 00:06:49.520]  真的有這樣的反應
[00:06:49.520 --> 00:06:51.160]  但是今天我想說給大家聽
[00:06:51.160 --> 00:06:52.480]  我希望鼓勵你
[00:06:52.480 --> 00:06:53.360]  弟兄姊妹
[00:06:53.360 --> 00:06:59.360]  不要被現實的環境嚇到
[00:06:59.360 --> 00:07:04.240]  不要被生活的壓力阻止你去做神的工作
[00:07:04.240 --> 00:07:05.840]  如果我們說我們是基督徒
[00:07:05.840 --> 00:07:06.480]  我們信耶穌
[00:07:06.480 --> 00:07:09.560]  但是我們仍然為我們的生活憂心
[00:07:09.560 --> 00:07:10.520]  我不是說你不會憂心
[00:07:10.520 --> 00:07:13.840]  但是如果你被你憂心捆綁著
[00:07:13.840 --> 00:07:18.000]  經常為生活這件事那件事覺得很煩惱
[00:07:18.000 --> 00:07:19.720]  你覺得生活壓力很大
[00:07:19.720 --> 00:07:21.000]  交不平給上帝
[00:07:21.000 --> 00:07:22.320]  對神開了信心
[00:07:22.320 --> 00:07:24.440]  你怎麼傳福音?
[00:07:24.440 --> 00:07:25.520]  你是傳不了福音的
[00:07:25.520 --> 00:07:27.200]  因為你自己都不行
[00:07:27.200 --> 00:07:29.040]  你傳過什麼福音?
[00:07:29.040 --> 00:07:31.240]  你的福音是不是真的能夠幫助到人?
[00:07:31.240 --> 00:07:34.240]  你自己都沒有把握
[00:07:34.240 --> 00:07:36.960]  但是我今天要說的不是叫你憂心
[00:07:36.960 --> 00:07:39.240]  是叫你不要懼怕
[00:07:39.240 --> 00:07:41.400]  不要因為這樣的緣故就不去做
[00:07:41.400 --> 00:07:43.120]  第二件事
[00:07:43.120 --> 00:07:45.040]  我們基督徒有愛心
[00:07:45.040 --> 00:07:47.480]  所以我們和人相處建立關係
[00:07:47.480 --> 00:07:54.120]  所以很多時候我們要學連率人體諒人
[00:07:54.120 --> 00:07:59.600]  但是如果我們只懂得同情人的掙扎
[00:07:59.600 --> 00:08:04.240]  嘗試去體諒人的處境很困難
[00:08:04.240 --> 00:08:07.480]  有很大的壓力
[00:08:07.480 --> 00:08:08.320]  不要擔心
[00:08:08.320 --> 00:08:10.520]  你可以和他做好朋友
[00:08:10.520 --> 00:08:13.600]  不過可能在這樣的過程當中
[00:08:13.600 --> 00:08:17.360]  你就會很容易失去了向他們傳福音
[00:08:17.360 --> 00:08:20.240]  做見證的那種熱誠
[00:08:20.240 --> 00:08:23.040]  甚至為他們不信耶穌找藉口
[00:08:23.040 --> 00:08:26.000]  為自己不跟他們講見證找藉口
[00:08:26.000 --> 00:08:27.800]  他們現在還沒準備好
[00:08:27.800 --> 00:08:29.800]  這個時候不是他們信耶穌的時候
[00:08:29.800 --> 00:08:31.520]  讓他們先搞定我們
[00:08:31.520 --> 00:08:33.480]  現在跟他們講他們都不會聽
[00:08:33.480 --> 00:08:35.920]  會不會這樣?
[00:08:35.920 --> 00:08:39.800]  有沒有試過這些是我們心裡面的反應?
[00:08:39.800 --> 00:08:41.120]  弟兄姊妹
[00:08:41.120 --> 00:08:43.680]  不要為自己找藉口
[00:08:43.680 --> 00:08:46.160]  第三件事我想提的是什麼呢?
[00:08:46.160 --> 00:08:53.560]  不知道我們會不會小看了聖靈的能力
[00:08:53.560 --> 00:08:55.320]  我們相信神
[00:08:55.320 --> 00:08:57.880]  所以我們不相信聖靈
[00:08:57.880 --> 00:09:00.520]  我們相信,對不對?
[00:09:00.520 --> 00:09:04.360]  但是我們有沒有小看了聖靈的能力
[00:09:04.360 --> 00:09:10.160]  忘記了耶穌在升天之前給我們的應許?
[00:09:10.160 --> 00:09:11.560]  所以在宣教裡面來說
[00:09:11.560 --> 00:09:12.600]  弟兄姊妹
[00:09:12.600 --> 00:09:13.480]  我想鼓勵大家
[00:09:13.480 --> 00:09:17.240]  千萬不要讓我們這個外面動盪的社會
[00:09:17.240 --> 00:09:20.800]  這個亂糟糟的世界嚇著
[00:09:20.800 --> 00:09:22.560]  一般人應該是害怕的
[00:09:22.560 --> 00:09:24.200]  但是基督徒不應該害怕
[00:09:24.200 --> 00:09:26.040]  不要讓他們嚇著
[00:09:26.040 --> 00:09:28.640]  也不要讓我們不去服侍上帝
[00:09:28.640 --> 00:09:30.040]  不去傳福音
[00:09:30.040 --> 00:09:31.680]  那些人不信耶穌
[00:09:31.680 --> 00:09:33.840]  為他們做很多很多的解釋
[00:09:33.840 --> 00:09:35.960]  以致我們feel comfortable
[00:09:35.960 --> 00:09:37.800]  或者我們能夠自己舒服一點
[00:09:37.800 --> 00:09:40.200]  坐在教會裡面自己敬拜
[00:09:40.200 --> 00:09:43.640]  不用做那麼多鬼鬼祟祟的事情
[00:09:43.640 --> 00:09:46.920]  求神幫助我們今天學
[00:09:46.920 --> 00:09:48.840]  如何去抓緊聖靈
[00:09:48.840 --> 00:09:50.720]  與聖靈同工
[00:09:50.720 --> 00:09:52.760]  倚靠聖靈的能力
[00:09:52.760 --> 00:09:57.440]  完成上帝交付給我們的使命
[00:09:57.440 --> 00:10:00.080]  耶穌怎麼跟我們說?
[00:10:00.080 --> 00:10:01.000]  耶穌說
[00:10:01.000 --> 00:10:05.240]  我已經勝過了世界
[00:10:05.240 --> 00:10:07.440]  你信不信?
[00:10:07.440 --> 00:10:08.800]  我們看聖經
[00:10:08.800 --> 00:10:10.960]  福音第十六章三十三節
[00:10:10.960 --> 00:10:12.600]  耶穌說我已經勝過了世界
[00:10:12.600 --> 00:10:13.560]  他跟門徒說
[00:10:13.560 --> 00:10:16.040]  我將這些事告訴你們
[00:10:16.040 --> 00:10:19.400]  是要叫你們在我裡面有平安
[00:10:19.400 --> 00:10:23.320]  在世上你們有什麼苦難
[00:10:23.320 --> 00:10:24.040]  上帝沒有騙你
[00:10:24.040 --> 00:10:25.000]  耶穌沒有騙你
[00:10:25.000 --> 00:10:26.640]  但你們可以放心
[00:10:26.640 --> 00:10:28.400]  耶穌說什麼?
[00:10:28.400 --> 00:10:34.480]  我已經勝過了世界
[00:10:34.480 --> 00:10:37.920]  這些事是說什麼呢?
[00:10:37.920 --> 00:10:41.720]  這些事是說門徒因為你信耶穌的緣故
[00:10:41.720 --> 00:10:44.080]  因為你願意聽從神的吩咐
[00:10:44.080 --> 00:10:45.200]  去過每天的生活
[00:10:45.200 --> 00:10:47.040]  你會受苦的
[00:10:47.040 --> 00:10:49.000]  你會被人迫害的
[00:10:49.000 --> 00:10:50.400]  你會受打壓的
[00:10:50.400 --> 00:10:51.760]  你甚至會被人驅逐
[00:10:51.760 --> 00:10:53.920]  被殺害
[00:10:53.920 --> 00:10:55.400]  聖經說得很清楚
[00:10:55.400 --> 00:10:57.640]  你回去看看吧
[00:10:57.640 --> 00:10:59.040]  但是
[00:10:59.040 --> 00:11:00.000]  這樣的事情
[00:11:00.000 --> 00:11:01.680]  雖然一定會發生
[00:11:01.680 --> 00:11:03.040]  但是你們可以放心
[00:11:03.040 --> 00:11:04.960]  因為我已經勝過了世界
[00:11:04.960 --> 00:11:06.920]  這是耶穌所說的話
[00:11:06.920 --> 00:11:09.440]  門徒告訴門徒
[00:11:09.440 --> 00:11:11.240]  耶穌告訴門徒
[00:11:11.240 --> 00:11:13.120]  你們會有苦難
[00:11:13.120 --> 00:11:14.600]  但你們可以放心
[00:11:14.600 --> 00:11:20.880]  這不僅是讓他們有心理準備
[00:11:20.880 --> 00:11:23.200]  耶穌給門徒這樣的預告
[00:11:23.200 --> 00:11:24.800]  而門徒經歷了
[00:11:24.800 --> 00:11:26.000]  耶穌說過
[00:11:26.000 --> 00:11:27.640]  真的出現了
[00:11:27.640 --> 00:11:28.800]  真的發生了
[00:11:28.800 --> 00:11:30.640]  真的因為信耶穌受迫害
[00:11:30.640 --> 00:11:31.520]  又難了
[00:11:31.520 --> 00:11:32.640]  又挑戰了
[00:11:32.640 --> 00:11:33.760]  因為這樣的緣故
[00:11:33.760 --> 00:11:36.720]  他就相信耶穌的話
[00:11:36.720 --> 00:11:37.600]  而耶穌的說話
[00:11:37.600 --> 00:11:40.080]  不僅僅是有這些苦難出現
[00:11:40.080 --> 00:11:41.520]  耶穌的說話是什麼?
[00:11:41.520 --> 00:11:44.800]  我已經勝過了世界
[00:11:44.800 --> 00:11:46.760]  如果你相信所說的是真的話
[00:11:46.760 --> 00:11:48.200]  你信不信那句話?
[00:11:48.200 --> 00:11:51.560]  我已經勝過了這個世界
[00:11:51.560 --> 00:11:53.240]  所以求神幫助我們
[00:11:53.240 --> 00:11:55.440]  耶穌也是這樣跟我們說的
[00:11:55.440 --> 00:11:56.600]  我已經勝過了世界
[00:11:56.600 --> 00:11:57.720]  所以怎麼樣?
[00:11:57.720 --> 00:12:00.120]  你們不用怕
[00:12:00.120 --> 00:12:00.960]  OK
[00:12:00.960 --> 00:12:03.800]  你們有平安的意思是什麼?
[00:12:03.800 --> 00:12:05.120]  不用怕
[00:12:05.120 --> 00:12:07.800]  你們不用怕的
[00:12:07.800 --> 00:12:10.520]  我們在這樣的情況下
[00:12:10.520 --> 00:12:15.160]  仍然可以靠聖靈的大能去得勝
[00:12:15.160 --> 00:12:17.080]  這裡說到這個世界
[00:12:17.080 --> 00:12:19.400]  我已經勝過了世界
[00:12:19.400 --> 00:12:20.920]  這個世界說的是什麼呢?
[00:12:20.920 --> 00:12:23.160]  是說一切敵對神
[00:12:23.160 --> 00:12:24.320]  敵對上帝
[00:12:24.320 --> 00:12:26.040]  敵對基督的勢力
[00:12:26.040 --> 00:12:29.600]  包括了針對基督教信仰的攻擊
[00:12:29.600 --> 00:12:33.000]  使人犯罪的誘惑
[00:12:33.000 --> 00:12:36.520]  持守信仰、保持信仰純正的挑戰
[00:12:36.520 --> 00:12:38.280]  是困難的
[00:12:38.280 --> 00:12:42.520]  還有死亡帶來的恐懼
[00:12:42.520 --> 00:12:44.960]  這一大堆的東西
[00:12:44.960 --> 00:12:48.560]  就是聖經所形容的世界
[00:12:48.560 --> 00:12:50.040]  但是耶穌怎麼說呢?
[00:12:50.040 --> 00:12:51.440]  我已經勝過了世界
[00:12:51.440 --> 00:12:54.720]  我把這一切打敗了
[00:12:54.720 --> 00:12:56.240]  我打贏了一場仗
[00:12:56.240 --> 00:12:56.840]  OK
[00:12:56.840 --> 00:13:01.680]  所以如果是為那些東西令我們難過、緊張、擔心
[00:13:01.680 --> 00:13:03.760]  Forget about it
[00:13:03.760 --> 00:13:05.560]  不需要再擔心
[00:13:05.560 --> 00:13:08.440]  耶穌已經得勝
[00:13:08.440 --> 00:13:09.920]  現在我們有苦難的
[00:13:09.920 --> 00:13:11.520]  聖經說得很清楚
[00:13:11.520 --> 00:13:14.400]  但是我們有一個新的perspective
[00:13:14.400 --> 00:13:15.360]  新的看法
[00:13:15.360 --> 00:13:20.640]  這些苦難只不過是魔鬼撒旦垂死的反擊
[00:13:20.640 --> 00:13:22.120]  很快就會過去了
[00:13:22.120 --> 00:13:23.920]  這些只是垂死的反擊
[00:13:23.920 --> 00:13:26.840]  很快就會不再出現
[00:13:26.840 --> 00:13:29.440]  如果我們相信耶穌的話的時候
[00:13:29.440 --> 00:13:32.320]  就算我們在極度困難
[00:13:32.320 --> 00:13:35.320]  甚至危險的處境當中
[00:13:35.320 --> 00:13:40.040]  我們都可以一無所居
[00:13:40.040 --> 00:13:41.080]  當我講到這裡的時候
[00:13:41.080 --> 00:13:43.640]  我想起舊約聖經裡面有三個人物
[00:13:43.640 --> 00:13:44.480]  講到三個人物
[00:13:44.480 --> 00:13:45.640]  你都很容易想起來
[00:13:45.640 --> 00:13:46.280]  OK
[00:13:46.280 --> 00:13:49.800]  有三個好朋友
[00:13:49.800 --> 00:13:51.960]  記不記得他們的名字?
[00:13:51.960 --> 00:13:55.120]  沙特拉米薩和阿伯尼戈
[00:13:55.120 --> 00:13:58.160]  這三個人和丹爾一起是秘魯的
[00:13:58.160 --> 00:14:01.240]  本來秘魯的囚犯被抓去巴比倫
[00:14:01.240 --> 00:14:03.360]  不過後來養得白白胖胖的
[00:14:03.360 --> 00:14:04.440]  有個才幹
[00:14:04.440 --> 00:14:07.520]  於是竟然被他們在裡面當官
[00:14:07.520 --> 00:14:10.760]  一個秘魯的地方當了官
[00:14:10.760 --> 00:14:15.040]  這三個人都是敬畏上帝的人
[00:14:15.040 --> 00:14:20.040]  所以就引來當地巴比倫人的嫉妒
[00:14:20.040 --> 00:14:22.640]  要舉報他們
[00:14:22.640 --> 00:14:23.680]  舉報什麼呢?
[00:14:23.680 --> 00:14:29.400]  這三個人沒有向尼布甲尼撒王
[00:14:29.400 --> 00:14:34.040]  皇帝所鑄造的金像下拜
[00:14:34.040 --> 00:14:35.680]  而尼布甲尼撒王說
[00:14:35.680 --> 00:14:37.840]  如果不向金像下拜
[00:14:37.840 --> 00:14:39.360]  全部要怎樣呢?
[00:14:39.360 --> 00:14:41.960]  要調到火窯裡面
[00:14:41.960 --> 00:14:44.360]  將他們燒死
[00:14:44.360 --> 00:14:46.760]  這三個朋友沒有下拜
[00:14:46.760 --> 00:14:47.720]  被人舉報
[00:14:47.720 --> 00:14:51.200]  來到尼布甲尼撒王的面前
[00:14:51.200 --> 00:14:52.640]  他們有沒有否認?
[00:14:52.640 --> 00:14:53.800]  沒有否認
[00:14:53.800 --> 00:14:55.160]  有沒有為自己辯護?
[00:14:55.160 --> 00:14:56.800]  也沒有為自己辯護
[00:14:56.800 --> 00:14:58.720]  但是他們怎樣跟皇帝說呢?
[00:14:58.720 --> 00:14:59.880]  你回去看看聖經吧
[00:14:59.880 --> 00:15:01.160]  我讀給你聽
[00:15:01.160 --> 00:15:01.640]  他說
[00:15:01.640 --> 00:15:04.640]  如果我們被丟到火窯裡
[00:15:04.640 --> 00:15:07.440]  這三個人跟皇帝說
[00:15:07.440 --> 00:15:09.600]  如果我們被丟到火窯裡
[00:15:09.600 --> 00:15:11.360]  我們所侍奉的神
[00:15:11.360 --> 00:15:15.440]  必定能夠拯救我們
[00:15:15.440 --> 00:15:15.920]  然後他說
[00:15:15.920 --> 00:15:24.880]  我們的上帝必拯救我們脫離火和你的手
[00:15:24.880 --> 00:15:26.640]  當皇帝拯救他們的時候
[00:15:26.640 --> 00:15:28.400]  他對皇帝這樣說話
[00:15:28.400 --> 00:15:30.280]  不過還沒說完
[00:15:30.280 --> 00:15:34.880]  下面那句我覺得可圈可點
[00:15:34.880 --> 00:15:36.040]  為什麼呢?
[00:15:36.040 --> 00:15:38.680]  知道下面那句是什麼嗎?
[00:15:38.680 --> 00:15:41.160]  即或不然
[00:15:41.160 --> 00:15:43.040]  即或不然
[00:15:43.040 --> 00:15:43.920]  什麼意思?
[00:15:43.920 --> 00:15:46.680]  即是說就算神不拯救我們
[00:15:46.680 --> 00:15:48.080]  皇啊你要知道
[00:15:48.080 --> 00:15:50.600]  我們決定不侍奉你的神
[00:15:50.600 --> 00:15:55.240]  也不向你的金像下拜
[00:15:55.240 --> 00:15:57.000]  你看看這三個人
[00:15:57.000 --> 00:15:59.760]  就算神不拯救我們
[00:15:59.760 --> 00:16:00.480]  沒有拯救我們
[00:16:00.480 --> 00:16:01.280]  離開你的手
[00:16:01.280 --> 00:16:02.680]  被丟到火窯裡
[00:16:02.680 --> 00:16:03.680]  被燒死了
[00:16:03.680 --> 00:16:04.920]  就算是這樣
[00:16:04.920 --> 00:16:08.560]  我們都不會向你的金像下拜
[00:16:08.560 --> 00:16:10.360]  這句話反映出什麼呢?
[00:16:10.360 --> 00:16:14.000]  反映出他們對神那種堅定的信心
[00:16:14.000 --> 00:16:17.520]  而且因為相信神的緣故
[00:16:17.520 --> 00:16:22.080]  看到他們對生命那種把握和勇氣
[00:16:22.080 --> 00:16:23.640]  大家聽到嗎?
[00:16:23.640 --> 00:16:26.720]  你可不可以說出這樣的說話呢?
[00:16:26.720 --> 00:16:29.200]  兄弟姐妹
[00:16:29.200 --> 00:16:31.720]  有沒有試過被人恐嚇過呢?
[00:16:31.720 --> 00:16:33.400]  可能很多人都沒有
[00:16:33.400 --> 00:16:34.760]  不是 也試過的
[00:16:34.760 --> 00:16:36.440]  有些人說
[00:16:36.440 --> 00:16:38.280]  你不這樣不這樣做的時候
[00:16:38.280 --> 00:16:39.360]  可能會被炒魷魚
[00:16:39.360 --> 00:16:40.800]  有沒有試過呢?
[00:16:40.800 --> 00:16:43.000]  在公司裡面做工的時候
[00:16:43.000 --> 00:16:43.920]  被人打壓
[00:16:43.920 --> 00:16:45.040]  被人排擠
[00:16:45.040 --> 00:16:46.320]  你怕沒工資出
[00:16:46.320 --> 00:16:47.560]  你約不到假的
[00:16:47.560 --> 00:16:53.040]  有沒有試過有類似這樣的恐懼出現?
[00:16:53.040 --> 00:16:54.920]  類似這樣的事情其實很少試過
[00:16:54.920 --> 00:16:57.800]  但如果真的發生在你身上
[00:16:57.800 --> 00:16:59.280]  不要忘記耶穌的說話
[00:16:59.280 --> 00:17:00.560]  耶穌說什麼呢?
[00:17:00.560 --> 00:17:02.520]  如果你是為信仰的緣故
[00:17:02.520 --> 00:17:04.000]  因為我的緣故
[00:17:04.000 --> 00:17:06.160]  而這樣被人排擠打壓
[00:17:06.160 --> 00:17:08.160]  甚至去迫害的時候
[00:17:08.160 --> 00:17:10.320]  我已經勝過世界
[00:17:10.320 --> 00:17:14.360]  魔鬼的工作其實已經是一敗塗地
[00:17:14.360 --> 00:17:15.200]  OK
[00:17:15.200 --> 00:17:20.600]  耶穌的勝利已經能夠幫助我們
[00:17:20.600 --> 00:17:21.760]  去面對試探
[00:17:21.760 --> 00:17:22.880]  勝過試探
