
[00:00:00.000 --> 00:00:02.240]  與神同行,接着做什麼?
[00:02:32.820 --> 00:02:36.820]  很敬畏鬼神的,很有宗教意識的
[00:02:36.820 --> 00:02:39.820]  但是呢,他們發現他們拜的神叫什麼神啊?
[00:02:39.820 --> 00:02:43.820]  不是,用廣東地道的說話來講啊
[00:02:43.820 --> 00:02:47.820]  什麼水之神,就是我們不認識的人
[00:02:47.820 --> 00:02:50.820]  喂,你什麼水啊?你什麼水啊?
[00:02:50.820 --> 00:02:54.820]  杜牧,OK,大詩人來的啊,唐朝大詩人啊
[00:02:54.820 --> 00:02:59.820]  大杜就是杜府,小杜就是杜牧,本人就坐在這裏了
[00:02:59.820 --> 00:03:14.820]  這個牌子很搞笑啊,什麼水之神啊,不認識他的,我們看看經文,剛纔那個版本,金句版本就是和合本
[00:03:14.820 --> 00:03:19.820]  和合本是一個很好的版本,不過因爲年代久遠了,還有些瑕疵的
[00:03:19.820 --> 00:03:23.820]  有些地方我們今天看起來,可能有些不太明白
[00:03:23.820 --> 00:03:28.820]  如果你還記得剛纔那句金句的話,就是他們各方面都非常敬畏鬼神
[00:03:28.820 --> 00:03:34.820]  我遊行的時候,我第一次看這段經文,遊行的時候
[00:03:34.820 --> 00:03:38.820]  什麼遊行啊?巴西啊?跳森巴舞啊?遊行啊?
[00:03:38.820 --> 00:03:45.820]  還是長洲那種,長包山那種啊?遊行的時候讓我們有個印象,好像那種啊
[00:03:45.820 --> 00:03:51.820]  但原來原文不是的,它是走路啊,周圍走啊,但這個不是沒有目的的
[00:03:51.820 --> 00:03:55.820]  是觀察下,體察下民情,等於那些包青天啊,記不記得啊?
[00:03:55.820 --> 00:04:02.820]  帶了簡昭,然後就微服出脣,走去看看民情有什麼冤情
[00:04:02.820 --> 00:04:06.820]  這樣就叫做走路了,行不行啊?
[00:04:06.820 --> 00:04:11.820]  然後怎麼辦啊?不是走路就是沒東西做啊,仔細看啊
[00:04:11.820 --> 00:04:15.820]  所以剛纔我才觀察到,一走過來有三家賣中飯的
[00:04:15.820 --> 00:04:21.820]  因爲董事隊眼睜睜的看着,還有可以找喫的,可以比較哪家便宜
[00:04:21.820 --> 00:04:25.820]  我告訴你,最便宜那家其實是大家去那邊的那家
[00:04:25.820 --> 00:04:30.820]  不過那家排隊排到你死,還有那些人的招呼很差,那些態度,買什麼啊?
[00:04:30.820 --> 00:04:37.820]  但是城崗街那家就OK的,那兩位阿姐
[00:04:37.820 --> 00:04:41.820]  帥哥,買什麼啊?你每個人走過來都是這樣叫的
[00:04:41.820 --> 00:04:45.820]  不就是我啊?帥哥,買什麼啊?OK的
[00:04:45.820 --> 00:04:51.820]  好了,仔細看之後才發現,搞笑啊,原來有一個牌子
[00:04:51.820 --> 00:04:57.820]  剛纔我們說未識之神,也OK的,翻譯者,獻給不認識的神
[00:04:57.820 --> 00:05:03.820]  好了,如果仔細看,走路和仔細看就是walk around
[00:05:03.820 --> 00:05:07.820]  就是周圍走,還有look carefully
[00:05:07.820 --> 00:05:15.820]  其實這個我們可以學的,我們每天都在這個區裏面活動,在這裏打轉
[00:05:15.820 --> 00:05:21.820]  但是我們有使命地觀察一下這個西灣河區,東區的人的信仰是怎樣的
[00:05:21.820 --> 00:05:25.820]  觀察一下門口,有沒有土地公,就知道是不是爆炸了
[00:05:25.820 --> 00:05:29.820]  然後留意一下他們說話,你有沒有留意啊?
[00:05:29.820 --> 00:05:33.820]  只是低頭看着手機,這樣是不行的
[00:05:33.820 --> 00:05:37.820]  好像學保羅,walk around and look carefully
[00:05:37.820 --> 00:05:41.820]  然後才發現了一座這樣的罈子
[00:05:41.820 --> 00:05:46.820]  你有沒有試過不見東西的?有啊,哎呀,眼鏡在哪裏啊?
[00:05:46.820 --> 00:05:49.820]  哎呀,在頭上,哎呀,鎖匙在哪裏?鎖匙在哪裏?
[00:05:49.820 --> 00:05:52.820]  哎呀,亂劈的,所以你知道我很有紀律的
[00:05:52.820 --> 00:05:54.820]  我回到家裏,鎖匙一定放在那個位置
[00:05:54.820 --> 00:05:57.820]  我經常說我家裏有很多女人,你知道我家裏有很多女人嗎?
[00:05:57.820 --> 00:06:00.820]  經常都不見鎖匙,知道爲什麼嗎?
[00:06:00.820 --> 00:06:05.820]  一時興起就放在廁所門口,一時放在廚房,一時放在這裏那裏
[00:06:05.820 --> 00:06:07.820]  我說你可不可以放在死的地方呢?
[00:06:07.820 --> 00:06:12.820]  哎,那就限制那些自由點,可能你自由點你就死定了,經常找都找不到
[00:06:12.820 --> 00:06:16.820]  ok,好了,怎樣都好,found,找到了
[00:06:16.820 --> 00:06:18.820]  被他找到了,什麼叫找到啊?
[00:06:18.820 --> 00:06:20.820]  你不花功夫你是找不到的
[00:06:20.820 --> 00:06:26.820]  所以其實我們要了解我們科研對象的信仰,其實我們要花點功夫
[00:06:26.820 --> 00:06:29.820]  你不會就看着他,你不知道啊
[00:06:29.820 --> 00:06:32.820]  有些人說每個人都是一本書來的
[00:06:32.820 --> 00:06:37.820]  你不打開看的時候,只可以看到書的封面,有限的
[00:06:37.820 --> 00:06:41.820]  你打開之後,內容就分層呈現在你面前
[00:06:41.820 --> 00:06:47.820]  可能是一個悲劇來的,可能前半身是一個悲劇,或者後半身是一個喜劇來的
[00:06:47.820 --> 00:06:49.820]  我們需要做點功夫
[00:06:49.820 --> 00:06:54.820]  好了,如果我們將這個內容,我們明白了聖經裏面說的內容之後
[00:06:54.820 --> 00:06:58.820]  代入剛纔這段經文,我們可以這樣理解,一起來讀好嗎?
[00:06:58.820 --> 00:07:01.820]  保羅用心觀察雅典的文化
[00:07:01.820 --> 00:07:06.820]  他研究當地的民生、思想、宗教和文化
[00:07:06.820 --> 00:07:09.820]  從中發現雅典人的熟齡光景
[00:07:09.820 --> 00:07:10.820]  才能夠如何?
[00:07:10.820 --> 00:07:14.820]  適切地、有效地,用福音作出回應
[00:07:14.820 --> 00:07:18.820]  很多時候我發覺,我們全福音舞的那一刻除了
[00:07:18.820 --> 00:07:21.820]  當然有很多原因,譬如你對福音都不熟,都不會說
[00:07:21.820 --> 00:07:28.820]  或者是,你的人本身可能未能重新得救,或者很多的自我、老我
[00:07:28.820 --> 00:07:32.820]  一些悶悶鎮鎮的,那你當然不行了
[00:07:32.820 --> 00:07:36.820]  人家看到你,信不信,不信就罷咒,那當然不行了
[00:07:36.820 --> 00:07:40.820]  但是呢,其中一個原因呢,還有就是什麼呢?
[00:07:40.820 --> 00:07:44.820]  哦,原來我們對這個對象都毫無瞭解的
[00:07:44.820 --> 00:07:46.820]  如果毫無瞭解有什麼問題呢?
[00:07:46.820 --> 00:07:50.820]  我們中國人都講一句俗語,說話,那些言語應該叫做
[00:07:50.820 --> 00:07:54.820]  知己知彼,什麼?百戰百勝
[00:07:54.820 --> 00:07:59.820]  所以其實呢,真正好的銷售員,真正好的那些做推銷的那些人
[00:07:59.820 --> 00:08:03.820]  他不是,除了口才得之外,其實他一定要對那個對象有些瞭解
[00:08:03.820 --> 00:08:06.820]  那你纔可以怎樣?對症下藥,達盡他需要
[00:08:06.820 --> 00:08:13.820]  當然,福音信息呢,不會因爲對象的不同,有所的修改啊,或者縮水啊
[00:08:13.820 --> 00:08:18.820]  就是這麼說就這麼說,譬如耶穌就是神的兒子,祂來拯救我們,我們必須認罪悔改
[00:08:18.820 --> 00:08:22.820]  你對哪一個人都一定這麼說,你不要去打斧頭,懶得這樣
[00:08:22.820 --> 00:08:24.820]  不過現在很多人就是這樣,懶得這樣,我告訴你
[00:08:24.820 --> 00:08:29.820]  去傳福音,耶穌說什麼呢?六個字,是什麼?
[00:08:29.820 --> 00:08:34.820]  哪裏是這六個字啊?我不是打算信耶穌得永生啊
[00:08:34.820 --> 00:08:36.820]  牧牧師這麼簡單的嗎?
[00:08:36.820 --> 00:08:40.820]  實際上不是這六個字啊,耶穌不是說這六個字啊
[00:08:40.820 --> 00:08:43.820]  耶穌真是親身說過,祂說什麼呢?六個字
[00:08:43.820 --> 00:08:48.820]  當悔改,順福音,你自己回去看福音書,你不信的話
[00:08:48.820 --> 00:08:53.820]  但很多時候我們現在傳福音,我們只是傳了後面那三個字,順福音,是嗎?
[00:08:53.820 --> 00:08:56.820]  可以了,你不要怕,只要信,你只要信祂舉手就可以了
[00:08:56.820 --> 00:09:02.820]  不用講罪的,不用悔改的,不用認真地爲自己的生命去做一種迴轉的
[00:09:02.820 --> 00:09:06.820]  那你真的沒有傳上半部的頭那三個字是什麼啊?剛纔說什麼啊?
[00:09:06.820 --> 00:09:13.820]  哎,感謝神啊,你真的聽得到啊,在上面好像沒有什麼回應啊,哪三個字啊?
[00:09:13.820 --> 00:09:20.820]  我沒有忽略你們的,雖然我脖子有點不舒服,不過我一會兒會看一下你們的
[00:09:20.820 --> 00:09:26.820]  這裏算好了,這邊不用看,那邊不用看,只看下面和上面,OK?
[00:09:26.820 --> 00:09:33.820]  所以其實我們傳福音的時候就要認識對象,但同時對於我們傳福音的內容也要認識
[00:09:33.820 --> 00:09:36.820]  那我們這方面有很多的幫助來的
[00:09:36.820 --> 00:09:41.820]  那我不知道你們覺得真實的香港是怎麼樣的,我覺得這個是真實的香港
[00:09:41.820 --> 00:09:49.820]  就是很多時候香港人就很實際主義的,利益掛帥的,甚至有點急功近利也不一定
[00:09:49.820 --> 00:09:53.820]  那就見證於在什麼地方呢?每年的年底或者年初的時候
[00:09:53.820 --> 00:09:58.820]  你總會見到那幾個人,高矮肥瘦的男女,有頭髮沒頭髮的,是否會彈出來的?
[00:09:58.820 --> 00:10:02.820]  就會說是流連運程的,是嗎?那就有兩個了,是嗎?
[00:10:02.820 --> 00:10:09.820]  那香港人對這些節目是趨之若魯的,你打開電視機,心機,杜杜,報紙,全部都是這些的,是嗎?我沒說錯
[00:10:09.820 --> 00:10:14.820]  就告訴你,不要被人騙了,無知少女,無知少男
[00:10:14.820 --> 00:10:18.820]  原來這四大名報,啊不是四大名報,四大堪移學家
[00:10:18.820 --> 00:10:24.820]  你知不知道早幾年有一份報紙做了統計,統計他們這四大堪移學家之前五年做的那些預測
[00:10:24.820 --> 00:10:34.820]  你知結果是怎樣的?名衆率有多少?百分之五十的,就是五五的
[00:10:34.820 --> 00:10:38.820]  這樣說你很有希望,你很有希望,你都可以做堪移學家
[00:10:38.820 --> 00:10:45.820]  爲什麼?掙錢而已嘛,今年流連是什麼?工就是順,志就是不順
[00:10:45.820 --> 00:10:49.820]  那你總會到最後都是end up就是怎樣?又一半中一半不進
[00:10:49.820 --> 00:10:57.820]  所以其實如果我們要走歪路的話,現在網上這麼發達,個個都可以做KOL,是嗎?做YouTuber,是嗎?
[00:10:57.820 --> 00:11:04.820]  那我現在都在想,不過我講正經的東西,我不是講些壞東西,我講些真理的,要廣泛傳開去
[00:11:04.820 --> 00:11:09.820]  所以其實你如果看這些所謂的堪移學家,就只能笑一笑,是嗎?
[00:11:09.820 --> 00:11:14.820]  猜一猜,這次你就信到十足,你覺得你自己是不是很傻,是嗎?
[00:11:14.820 --> 00:11:24.820]  所以我們一定要醒目點,有智慧點,寧可信這些人,倒不如看多些聖經,祈禱,相信真神,當然了
[00:11:24.820 --> 00:11:31.820]  接下來有點像很複雜的這個圖,不過你不用擔心,鄧牧師會講得很容易明白給你聽的
[00:11:31.820 --> 00:11:37.820]  就是四種教會,或者四種基督徒,你看這個圖,看這個圖你怎麼看呢?
[00:11:37.820 --> 00:11:44.820]  先看這兩條線,打動的那條線,我告訴你,就是聖經知識來的
[00:11:44.820 --> 00:11:49.820]  那越低就是多還是少?越低的話,少,越高呢?多
[00:11:49.820 --> 00:11:55.820]  所以其實最低的那個C教會,就比A教會少聖經知識,是不是?對了
[00:11:55.820 --> 00:12:03.820]  打彎的那條是什麼呢?是文化來的,近這邊的那些就是C教會,對文化有沒有認識?
[00:12:03.820 --> 00:12:08.820]  沒有認識的,它是材料來的,不要理外面的文化,我們讀好聖經就可以了,那一種呢?
[00:12:08.820 --> 00:12:18.820]  這邊呢,高的那一種對文化怎麼樣?很敏銳的,這期流行什麼?這期賣什麼手機?這期娛樂圈誰紅?知道的,弟弟姐妹
[00:12:18.820 --> 00:12:26.820]  OK,好了,四個教會,第一個教會,A教會先,給個名字,叫做只讀聖經不問世事教會
[00:12:26.820 --> 00:12:29.820]  哇,像不像我們?你自己想一想
[00:12:29.820 --> 00:12:38.820]  好了,這個教會做什麼的?對世人缺乏瞭解,不要理外面的事,我們不要被世俗的風氣污染我們,我們只要讀好聖經就可以了
[00:12:38.820 --> 00:12:48.820]  以前我在這個機構侍奉,有個弟兄,他的教會就是這樣的教會,就是跟他們說不要看電視,所以他到現在四十年三十多年都沒有電視的
[00:12:48.820 --> 00:12:56.820]  等於今天的版本就是沒有手機,沒有WIFI,上個星期我經過了很煎熬的四十八小時
[00:12:56.820 --> 00:13:03.820]  上個星期我某一天回到家裏,突然間發現,走進去,咦?爲什麼手機上不了網?再打開電腦都上不了網
[00:13:03.820 --> 00:13:14.820]  哇,那個人很焦慮,接着打給這個公司,喂,什麼事?快點來幫我搞定它,鄧先生,你拔掉它之後再拆掉它,拔掉它之後再拆掉它,按一下這個按鈕,按完了,行不行?不行哦
[00:13:14.820 --> 00:13:24.820]  接着他說,那沒辦法了,我們要找個技術師上門幫你搞,那要多久?四十八小時,哇,你知道那四十八小時我極度煎熬
[00:13:24.820 --> 00:13:40.820]  如果你是我,你會不會?現代人你知道最煎熬,最憂慮的是出門忘記帶錢包,不是,是手機,沒錯了,是慘他沒帶,慘他沒穿衣服,我覺得,OK
[00:13:40.820 --> 00:13:55.820]  哎,那四十八小時真的很慘,不過我發覺那四十八小時很有意義,令到我回歸自然,思考人生,下去做運動,OK,所以凡事感恩
[00:13:55.820 --> 00:14:14.820]  說完這個教會有什麼特色呢?自命清高,自以爲義,哎呀,我們是一間忠於聖經教導的教會,聖經沒說的東西我們是不會做的,聖經有很多東西沒說,關於今天的,是不是?有沒有教你怎麼用手機?
[00:14:14.820 --> 00:14:40.820]  有沒有教你?很多東西,根本那個聖經年代沒有的,OK,跟着與時代和社會,全方位對象是什麼?完全脫節的,我們走出去,什麼都不要看,如果我們是這樣的教會,由這條街叫什麼?西方河街,走到西方河地鐵站,什麼都不要說,不要跟別人打招呼,走走走,一走到就這樣,好不好?
[00:14:40.820 --> 00:15:09.820]  好聖潔啊這種人,你知不知道?他帶着一個殼的,就歸殼咯,OK,總之A教會,聖經知識很高,好事很高,其實也不是很高,如果真是,都是表面的,都是皮毛而已,不過怎樣也好,總之對文化完全拒絕的,No,No,No,No,No,好,另外一個極端,就是D教會,好了,這間教會很潮的,很煙的,這期輕微的,會有傳媒知道的,
[00:15:09.820 --> 00:15:30.820]  但是這羣人從來不讀聖經的,啊,不是,啊,沒錯,是,不讀聖經,沒錯,是七卻真理的,這些叫熟世教會,剛剛那種就是很熟靈的,這種是相反的,另外一個極端就是很熟世界的,以世界爲伍的,隨波逐流的,很happy的,和世俗之間friend過打band的,
[00:15:30.820 --> 00:15:58.820]  還有這種教會,這種教會有一種特色,只是說愛心照,就是剛剛那樣說,只要信,不要怕,舉手就行了,福音內容不要緊,耶穌抱抱你,耶穌愛你,ok,不需要悔改的,罪沒有的,不要緊,神是包容的,我們這個教會絕對包容的,你只要按你的本事來到我們的層面前就可以了,不需要現罪悔改的,就是這種教會,ok,
[00:15:58.820 --> 00:16:20.820]  另外,感覺很熟靈的,很遲鈍的,特別是香港這兩年發生的事,我們有句話叫平行時空的教會,好像不是活在這個世界裏面,我們祈禱,我們回來,我們讀經,我們敬拜,外面有風風雨雨,不要緊,感謝神,我們在這裏非常安然。
[00:16:20.820 --> 00:16:38.820]  曾經有人出了個題目叫平安peace,有人畫了兩幅畫,一幅畫就是一個平靜如鏡的水面上,有一隻一葉孤舟飄過,很寧靜,很安詳的畫面,
[00:16:38.820 --> 00:16:55.820]  另外一幅畫就是在一個狂風驟雨的情況下,在一棵樹上有一個小鱈,有一隻初生的小鱈被鱈媽媽的翅膀隱蔽着,以致它不需要受到風吹雨打,你猜最終哪一幅畫拿到冠軍呢?
[00:16:55.820 --> 00:17:09.820]  是那幅波平亂靜的那幅,還是那幅狂風驟雨,但是在媽媽的擁抱下有平安,一聽我這樣表達你都知道,聰明的你就知道是哪一幅。
[00:17:09.820 --> 00:17:30.820]  當然是狂風驟雨那一幅,爲什麼呢?真正的平安不是毫無風浪的,不是毫無挑戰的,就是在這個絕大的人生的波浪,高起高落的波浪,狂風驟雨底下,依靠上帝,就正如這隻小鱈在這個鱈媽媽的翅膀底下,能夠得到十分的平安。
[00:17:30.820 --> 00:17:49.820]  真的是這樣的,兄弟姐妹,神是一個最好的爸爸,他不會去縱容、溺愛我們,所以他容許艱難挑戰淋到我們身上,爲了讓我們不要做溫室裏面的小夥子。
[00:17:49.820 --> 00:18:12.820]  所以如果你現在遇着一些困難,或者曾經遇過困難,不要灰心,是上帝給我們的磨鍊來的,我遇過困難很多,如果你要我講,我講三個三個都講不完,很多時候神給我的訓練也是我自己壞了,自己性格這麼差,要受徒助的,要不然就一路差到你死,那就枉過一生,那就沒有什麼意義的。
[00:18:12.820 --> 00:18:36.820]  另外這間教會也是文化街頭,被這個潮流文化牽着鼻子走的,這期興什麼他就做什麼,所以我講很多次了,我絕對不會在教會推四十天靈命脫胎換骨這類事工的,因爲我覺得是不可能的,是沒可能的,脫離現實的,靈命是需要持久地長久地去做的。
[00:18:36.820 --> 00:18:43.820]  所以我們都不要受這個世界潮流文化所影響,踏實地來跟隨神,就ok的了。
[00:19:06.820 --> 00:19:30.820]  在加拿大,很多特別歡迎某個鄉下來的教會,那種好像是同鄉會,凡是聚會就是喫東西,講一下這期鄉下發生了什麼事,還有他們那種是用鄉下話聚會的,所以我都講不下去了。
[00:19:30.820 --> 00:19:51.820]  但是這種有一個特色是什麼呢,就是他們走在一起就happy的了,還有很多時候茶經引用了一段經文,引用了一段經文之後,就講一下這件事,講一下那件事,講一下東,講一下西,就講完那篇道了。
[00:19:51.820 --> 00:20:06.820]  我很怕這些人這樣,所以我和這堂課講得很清楚,講到禮拜天就講神的話語,你聖地猶記,麻煩你留在團體小組分享,我以前在加拿大有一間教會,不要講哪一間了,不要明查暗訪。
[00:20:06.820 --> 00:20:19.820]  有個請了外來牧師,真的這樣講到的時候,他講他聖地猶的經歷,講了45分鐘,還要把總結說,一生人當中的頂尖,一定要去一次聖地,你是美國聖地嗎,很大損失的。
[00:20:19.820 --> 00:20:38.820]  我坐在這裏,第一,我覺得,大佬啊,你講到就講到,爲什麼講聖地猶,我又不是請你們團體分享。第二,我如果真的沒有錢,我去聖地,我去不了聖地,我就很內疚,還有我不認同,一定要去一次聖地嗎?你回到天家有很多機會去,不用急。
[00:20:38.820 --> 00:20:54.820]  去完聖地是不是一定靈性好了呢?我又告訴你以前,不是同一個case,是另一個case,以前在加拿大,講給你聽,君光華也不要緊,他們有個機構組織一個聖地旅遊團,不過加了兩個字在前面,知道加了哪兩個字嗎?
[00:20:54.820 --> 00:21:14.820]  是啊,誰聽過啊?上網聽過啊?還是星期五?你不要爆響纔行,沒有神祕感,給別人機會想想,就是豪華聖地團。我想豪華聖地團和聖地團的內容有些不太吻合,聖地團走回耶穌基督的苦路,重新經歷他所經歷的苦楚。
[00:21:14.820 --> 00:21:27.820]  他們的宣傳是確保我們是豪華聖地團來的,擔保全程冷氣車出入,起碼住五星級酒店,一定不需要受苦。
[00:21:27.820 --> 00:21:44.820]  很有趣,我覺得這樣的宣傳是不是和聖地團的主旨有些背道而馳呢?還是我自己想多了呢?所以我覺得有時候不要將一種,有些性質是這樣,就應該定性質是這樣。
[00:21:57.820 --> 00:22:10.820]  有哪部電影?最喜歡看電影,還有運動周,飲食周,最受歡迎的。沒有真理的,你去這些教會多了,你這個人很空洞,一看你的眼神就知道你在那裏出來,兩眼無神。
[00:22:10.820 --> 00:22:39.820]  你看沙聖那些不是的,多精靈,大家看着,很精靈,OK,上面那些也很精靈,閃閃發光的,怎麼和這些,OK。哇,那負面的全部都不行,這三樣是不行的,不過有樣東西是行的,有一種,B,B for boy,你留意他的位置,聖嬰知識是怎樣?高的,很多聖嬰知識的,但是對於文化,是不是無知?不是,有很多形式的,那我們先拿走不好的那些吧,神不神奇?
[00:22:39.820 --> 00:23:08.820]  神不神奇?你們好像不是印象很深刻,你們不詫異,不驚訝,你不覺得牧師做這個泡芙很厲害嗎?其實我花了很多功夫的,你知不知道,你剛纔那一下,你知不知道剛纔那一下,是要做,每一行要他fail,知不知道?一按,一腳,真的,哇,你們這麼容易滿足的,我還沒講真理。
[00:23:09.820 --> 00:23:32.820]  因爲以前我不懂得做泡芙,是我太太教我做泡芙,後來我青出於藍,爲什麼?我做得多過她,所以我的泡芙不滿足於一打出來,有動感的,你們是不是看得很開心?還有你們會不會很投入?一堆東西出來,如果我剛纔一出來就這樣,你哪裏有心機看?
[00:23:32.820 --> 00:23:53.820]  這個姐妹有反應,很有感觸,杜牧師聽着,開玩笑的,我其實做這麼多東西都想大家容易跟到內容,希望大家在真理裏面能夠掌握得到,其實我們認真看這節經文,一起讀好不好?希伯來宣五章十四節。
[00:24:03.820 --> 00:24:29.820]  這節經文雖然很簡單,但正正如你剛纔看明瞭我這個圖的話,正正就是來去展述了B,就是現在留在這裏,這一種教會我認爲是最理想也是神最喜愛的教會,就是怎樣呢?就是這一套教會里面的人是一種成熟的,這一套聖經說是長大成人的,不是還是baby,不是小孩,不需要別人牽着他的手走的,是可以獨立的,甚至可以幫助別人的。
[00:24:32.820 --> 00:24:51.820]  不是喫流質的,不是喫豆腐的,他可以喫硬的東西,什麼教導是硬的東西?什麼是軟的教導?神愛你啊,神愛你啊,耶穌婆婆啊,早幾年有個報道叫耶穌婆婆,那時候在加拿大,我一聽到這個名字就打了冷頓。
[00:24:52.820 --> 00:25:13.820]  大男人耶穌婆婆我,我很難想象,你女孩子好一點,姐妹好一點,是吧?不管怎麼樣,能夠喫乾糧,那些乾糧就是硬一點的道理,就是什麼道理?我們要奉獻,我們要僞身,我們要把自己擺在了被神來修剪我們,被神來塑造,拆毀我們的舊我,再建立一個新的我,這些是比較什麼?
[00:25:14.820 --> 00:25:32.820]  是需要付代價的,是需要一種信仰的盡心的一個階段,是每一個基督徒都需要的,如果你沒有經歷,或者你很少接受這些教導的話,你的信仰一定是什麼?臨過臨恥,懂不懂這句俗語?我沒用錯吧?臨過臨恥,我是那個年代的那些。
[00:25:33.820 --> 00:25:46.820]  你這個年代,Carmen就說臨過豆腐,隨便吧,總之你明白,you've got my point,ok?喫硬東西,還有心跳要習練得通達,這種人,什麼叫心跳習練得通達?
[00:25:47.820 --> 00:26:09.820]  他看了聖經之後,他透過不斷的行道,可能是失敗,然後神再將他扶立,在哪裏跌倒,又在哪裏站起來,不斷的反覆,習練,就是practice,就是練習,就是反覆實踐,又失敗又站起來,又失敗又站起來,然後才成爲一個進階的,成熟的基督徒。
[00:26:10.820 --> 00:26:39.820]  因爲成熟的基督徒,不是說你特別厲害,不是說你高人一等,而是你經歷過行道之後失敗,對自己有一個更深入真實的理解,你不會覺得自己,第一,一無是處,爛泥扶不上坡,第二,另外一個極端,你不會覺得自己是屬靈超人,什麼都行,你會在自己的合乎中度,你有不行的東西,你也有得的東西,在不行的東西上,你不斷依靠神來改善,在得的東西上,你感恩,來發揮恩賜,建立神家,幫助別人。
[00:26:40.820 --> 00:27:03.820]  那是不是很健康?所以這些人是需要不斷去練習,去習煉,去訓練自己,實習,練習,然後才能夠成爲一個通達的,一個能夠成爲一個成熟的,一個是靈明,有相當的功力,或者是蒙神所閱立,被神使用的人。
