
[00:00:00.000 --> 00:00:05.960]  各位小伙伴,讓我們在聆聽主導而先,我們一起同心同意
[00:26:33.520 --> 00:27:01.520]  讓我在這裡再說一句,我不贊同教會參與任何爭論或者所謂抗爭的事,除非你有上帝的清楚的指示。教會的角色不是做這些所謂抗爭的事情。
[00:27:01.520 --> 00:27:30.520]  我們全部人都抗爭,我記得有一個同學,當我在以色列讀書的時候,被十幾個天主教徒圍攻的時候,不斷插我的時候,我這個同學跟我說,你這些抗爭者,繼續抗爭,繼續爭戰,然後其中有一個同學就幫我說了一句,
[00:27:30.520 --> 00:27:52.520]  我們甚麼抗爭都不在這裡做,但只要你知道上帝的心電,鄙棄們,彼得在這個時候看起來好像很沒用,但他是不是真的沒用呢?
[00:27:52.520 --> 00:28:17.520]  如果我們從別的福音書知道他是最勇敢的人的時候,我們看這裡,他不是不勇敢的,而是他在這裡明白到,在這一刻,耶穌點明了他,在這樣的關頭之下,是要去求證耶穌基督說的預言是真是假,以及是否真的這樣去發展。
[00:28:17.520 --> 00:28:43.520]  而這個求證的過程就能夠更兼顧到你的信心,所以從這段聖經裡面,彼得是被馬太特意選出來去介紹給我們知道,不是代表彼得在這一刻不怕,他是怕的,他是怕的,人之常情來的,耶穌都不罵他,為甚麼我們要指控他?
[00:28:43.520 --> 00:28:53.520]  不過在這個時候,馬太更強調告訴他知道,他的目的是要看這事到底是怎樣。
[00:28:53.520 --> 00:29:07.520]  鄙棄們,在這個世界裡面,很多事情可能對於我們作為基督徒是一個不公平的對待,不是你走出來說,我們有多不公平讓你對待。
[00:29:07.520 --> 00:29:17.520]  或許你說了之後就算了,但對方能不能夠看到他自己的錯,他的罪是怎樣呢?
[00:29:17.520 --> 00:29:34.520]  反而這個是我們值得去深思的問題,而且很多時候不是需要你和我去做些甚麼,而是上帝接著要做些甚麼,你去測驗求證。
[00:29:34.520 --> 00:29:55.520]  所以羅馬書說得很好,我們是做一個測驗的工作,留心看著上帝的工作,當上帝要你行動的時候,他會很清楚地告訴你,如果上帝沒有叫你行動,你就不要輕舉妄動。
[00:29:55.520 --> 00:30:18.520]  明白嗎?當馬太介紹了彼得在這幅圖畫事件的發生,在留心的時候,似乎馬太要將鏡頭先調離開彼得,之後會說的。
[00:30:18.520 --> 00:30:41.520]  好了,之後大家可以看回第27章,接著會介紹彼得等等他怎樣出馬,即是不認主的問題,不過在這一刻,馬太先將鏡頭調到彼得看到的東西。
[00:30:41.520 --> 00:31:01.520]  我們一起看看彼得看到甚麼東西,從第59至61節發覺到原來很多人在說話,而且這些人說話,說了之後我們發現,縱使他人多少都好說的,都不是真理。
[00:31:01.520 --> 00:31:22.520]  我們一起看看,從第59至61節:祭司長和全工會尋找假見證控告耶穌,要自死他,需要好些人來作假見證,總得不著實據。
[00:31:22.520 --> 00:31:39.520]  幕後有兩個人前來說,這個人曾說:我能拆毀上帝的殿,三天內又建造起來。
[00:31:39.520 --> 00:31:56.520]  大祭司和猶太人工會開始找很多人來作假見證,來攻擊耶穌,其中一個最重要的目的就是要將耶穌置之於死地。
[00:31:56.520 --> 00:32:20.520]  祂要將祂的成果,殺死耶穌要成就,宰殺這隻羔羊,但祂又找不到理由,於是祂唯有使橫手,用祂的權力去嘗試從宗教的角度去指控耶穌。
[00:32:20.520 --> 00:32:46.520]  聖經第60節說,他們有很多假見證的人出來,這些人說了很多的證據,但是馬太在這裡記載,他們的證據都不充分地去說耶穌基督,是有應死的責任。
[00:32:46.520 --> 00:32:58.520]  於是他們唯有找一些最邪惡的人,在最後作出最虛假的指控。
[00:32:58.520 --> 00:33:20.520]  這個指控是:幕後有兩個人前來說,寫個人陳說,這兩個作假見證的人走出來,然後走到耶穌基督面前跟祭司說。
[00:33:20.520 --> 00:33:34.520]  他們曾經這樣說過。廣東話好像很俗氣,但其實不俗氣。這群人是甚麼意思?
[00:33:34.520 --> 00:33:53.520]  我根本不認識他們。這些是預設的對白。有時候廣告會說這些是設計對白,預計了給他們設計好的。這些人是否很聰明呢?我不敢說。
[00:33:53.520 --> 00:34:12.520]  這群人設計對白也設計得真一點。他們說甚麼呢?他們說:這些人說過,我能拆毀神的殿,三天內又建造起來。
[00:34:12.520 --> 00:34:23.520]  丁前輩,我想問你們讀了這麼久馬太福音,聽了我說了兩年嗎?
[00:34:23.520 --> 00:34:46.520]  有人說,牧師說了兩年,馬太福音,我們說了十二個主人就說完了,為甚麼要說兩年呢?隨便,隨便,隨便,隨便,隨便,隨便,隨便,隨便,隨便,隨便。留意這句說話,你們這兩年內有否聽過我說過耶穌說過這番說話?
[00:34:46.520 --> 00:34:53.520]  我能拆毀神的殿,三天內又建造起來。
[00:34:53.520 --> 00:35:10.520]  如果你們去找聖經的軟件去嘗試去查一下的時候,我們就找不到了。整句簡直是這樣說。
[00:35:10.520 --> 00:35:19.520]  但是這幫人的動機是甚麼呢?馬太把他們陳述了出來。
[00:35:19.520 --> 00:35:45.520]  五十九節這裡所說的,祭司掌和全公會人找假見證控告耶穌,而人們就開始怎樣怎樣,很多出來作假見證。這連續兩個假見證的陳述,原來是有聖經的基礎的。
[00:35:45.520 --> 00:36:03.520]  在詩篇第二十七篇第十二節裡面這樣說過的,原來興起假見證去攻擊我,就如向人呼出凶殘。
[00:36:03.520 --> 00:36:17.520]  作假見證這個動詞,就是等同於向那個人噴發憤怒和凶殘。
[00:36:17.520 --> 00:36:43.520]  廣東話很漂亮,這種就叫做含血噴人。我不知道普通話有沒有這句說話,學口噴人,學口噴人,學多句普通話。
[00:36:43.520 --> 00:37:02.520]  含血噴人,原來作假見證就是含血噴人。難怪我這麼喜歡看粵語長片,因為裡面那些在庭上冤枉人的被告者一定是說,你不要含血噴人,就是這個意思。
[00:37:02.520 --> 00:37:17.520]  但你理解到這幅圖畫,原來這幫人在含血噴人的時候,馬太指出,他們說出來的東西都沒有證據合理地去指控耶穌基督。
[00:37:17.520 --> 00:37:37.520]  並且他們說的東西,耶穌根本沒有說過。耶穌說過的是什麼呢?頂多我們可以找到一句經文,在新約聖經裡面,約翰福音第二章十九節。
[00:37:37.520 --> 00:37:53.520]  那句聖經這麼說:拆毀這殿,我三日內要再建立起來。我很少用其他聖經,其他書卷來解釋某一卷書卷。為什麼呢?每一卷書卷都有獨特的意思。
[00:37:53.520 --> 00:38:11.520]  不過,為什麼要引用約翰福音這句話?頂多約翰福音裡面說,拆毀原來前面有兩個字,是沒有翻譯出來的,是叫做:你們拆毀聖殿,我三日內要再建立起來。
[00:38:11.520 --> 00:38:32.520]  希臘文才有的,你看英文聖經都有,唯獨看中文聖經就看不到。意思是,頂多耶穌所說過的東西,是三日建立起來,是祂的工作,祂從來沒有說過要拆毀聖殿。
[00:38:32.520 --> 00:38:42.520]  但是這些人卻給了耶穌一個罪名,說:我臨拆毀聖殿,我三日內要再建立起來。
[00:38:42.520 --> 00:39:04.520]  換句話說,他們的指控只是指虛污誘,無中生有,甚至在他們的耳朵聽不清楚的情況之下,自己堆砌濫造出來的一個假的情況。
[00:39:04.520 --> 00:39:17.520]  把耶穌基督沒有說過的話,而他們塑造出來的一番話,硬塞在耶穌基督的嘴巴裡。
[00:39:17.520 --> 00:39:45.520]  你知道,今天很多信徒都是這樣的情況嗎?整天都在禱告裡面,跟上帝說你怎樣怎樣,上帝真的不是你怎樣怎樣嗎?如果上帝沒有做過事,你這樣跟上帝說,你硬塞那些話在上帝的嘴巴裡,我恐怕你會得罪上帝。你不祈禱就好過祈禱了。
[00:39:45.520 --> 00:40:04.520]  在這樣的情況之下,這兩個人將耶穌說的一些話,重新組合出來,硬塞進去,以為是耶穌基督的罪。
[00:40:04.520 --> 00:40:22.520]  其實在這個陳述裡面,在反映出一件事情。這幫民事祭司,法尼塞人,其實他們很擔心三天之後會發生的事情,或者第三天之後會發生的事情。
[00:40:22.520 --> 00:40:42.520]  因為他們很清楚知道耶穌說過,三天,祂要將祂建立起來。而他們知道耶穌曾經做過這些預言的時候,他們就更加擔心,為什麼他們會知道?為什麼他們會知道?
[00:40:42.520 --> 00:41:02.520]  因為他們有內鬼,內鬼是誰?是迦勒人猶大。所以他們塑造這個假見證,設計對白,叫這兩個人來含血噴耶穌。
[00:41:02.520 --> 00:41:15.520]  在這樣的情況之下,其實只是反映出這幫人心裡面,其實更加擔心耶穌,真的在三天之後,祂說的話成真了。
[00:41:15.520 --> 00:41:27.520]  當我們從這個角度去看這段聖經的時候,我們就會發現到,這幫人嘗試做的方法就是用人多,來證明自己就是真理。
[00:41:27.520 --> 00:41:43.520]  於是他們就用他們的權柄來指控耶穌。於是他們就用這個假的審判來冤枉耶穌,作為拆毀聖殿,再重建聖殿。
[00:41:43.520 --> 00:41:57.520]  這麼大逆不道的說話都敢說出來。而這句說話的罪名,最重要的地方就是,你拆毀神的殿,就是你對上帝的不敬。
[00:41:57.520 --> 00:42:15.520]  他們用這樣的方式來踐踏上帝的遺旨,你說是不是很好笑?但是,是否人多就代表真理在他們身上?
[00:42:15.520 --> 00:42:32.520]  頂尖門,今天很多人都很喜歡回到大教會。我講一下我的背景給大家聽,我也是在大教會出生的。我相信,主要是在這段時間,回到香港,我參加了一間大教會。
[00:42:32.520 --> 00:42:54.520]  因為大教會裏面,就一定是真理存在裏面。我的結論是,不一定。人多不代表一定是對的事情。人多更加不一定是定立真理的基礎。
[00:42:54.520 --> 00:43:16.520]  我重新講多一次,人多不是真理是否成立的基礎。人是這樣想的。人認為,只要那個群眾是大多數,就不會錯的了,不會壞的了。
[00:43:16.520 --> 00:43:36.520]  在這樣的狀態之下,很多信徒的心理屬靈狀態,就很容易在大圍被操弄。而他們被操弄了之後,仍然覺得很開心。這種就是所謂溫水主話的狀態。
[00:43:36.520 --> 00:43:56.520]  首先我再重複講多一次,不是代表大教會沒有真理。講清楚,免得我這個禮拜講到有超過二、三千人聽,或者兩萬人聽,就是因為有人說我抨擊某一間大教會。
[00:43:56.520 --> 00:44:16.520]  我歡迎你聽,但你歡迎我聽你的時候,我清楚想講給大家聽,真理的建基在上帝裡面,在聖經當中,而不是在大眾的決定裡面。大眾的決定可以是錯的。
[00:44:16.520 --> 00:44:28.520]  所以為什麼這麼多的「浸信會」是異端呢?很多「浸信會」是異端。很多異端都從「浸信會」而出,應該這樣說吧。
[00:44:28.520 --> 00:44:53.520]  因為「浸信會」奉行大多數,大眾的決定就是真理。如果那些大眾明白上帝、領略上帝心思,這就是真理。如果那個教會大眾不理解上帝真理的人,而去做決定,那些都是歪理。
[00:44:53.520 --> 00:45:21.520]  但是從這段聖經裡面,我們可以看到,這幫人為了他們自己的私心,於是乎,去將耶穌基督誣衊的行動,將它變成像合法的審判,這才是一件可怕的事情。而今天的教會最可怕的就是這樣的情況。
[00:45:21.520 --> 00:45:34.520]  第三部分,來到這個時候,頂證耶穌的反而,將耶穌的真正的屬靈身份顯露了出來。
[00:45:34.520 --> 00:45:52.520]  我們來看第六十二節,到第六十八節,我們一起讀吧。
[00:45:52.520 --> 00:46:16.520]  耶穌對他說:「我指著永生神叫你起誓,告訴我們,你是神的兒子基督不是。」耶穌對他說:「你說的是,然而我告訴你們,後來你們要看見人子坐在那權能者的右邊,駕著天上的雲降臨。」
[00:46:16.520 --> 00:46:31.520]  大祭司就撕開衣服說:「他說了此網的話,我們何必再用見證人呢?這此網的話,現在你們都聽見了,你們的意見如何?」
[00:46:31.520 --> 00:46:49.520]  他們回答說:「他是該死的,他們就吐唾沫在他臉上,用拳頭打他,也用手掌打他,說:基督啊,你是先知,告訴我們打你的是誰。」
[00:46:49.520 --> 00:47:08.520]  這段聖經很漂亮的地方就是耶穌基督的身份,神的兒子的特性,不是由耶穌把口說出來,而是由一班要對耶穌的人說出來。
[00:47:08.520 --> 00:47:27.520]  我們仔細去看看這段聖經說什麼。這位大祭司好像很公義地站起來了,對著耶穌說:「我們說了這麼多東西,指證了你這麼久,說了這麼多見證,你一句都不回答,你為什麼不回答?
