
[00:00:00.000 --> 00:00:02.180]  弟兄姊妹,主內平安!
[00:03:46.300 --> 00:03:49.920]  或者在記載這個場景
[00:03:49.920 --> 00:03:52.400]  的約翰心裡面
[00:03:52.400 --> 00:03:54.300]  這一堂課堂
[00:03:54.300 --> 00:03:57.320]  必定對門徒有非常獨特
[00:03:57.320 --> 00:04:00.360]  和重要的意義
[00:04:00.360 --> 00:04:01.700]  而這一段記載
[00:04:01.700 --> 00:04:06.000]  是發生在加利利的加拿這個地方
[00:04:06.000 --> 00:04:07.960]  我們剛才有二章一節可以讀
[00:04:07.960 --> 00:04:09.720]  在上文第一章裡面
[00:04:09.720 --> 00:04:13.520]  耶穌剛剛呼召了五位門徒
[00:04:13.520 --> 00:04:15.100]  包括了安德烈
[00:04:15.100 --> 00:04:16.200]  彼得
[00:04:16.200 --> 00:04:17.200]  肥力
[00:04:17.200 --> 00:04:18.320]  拿丹葉
[00:04:18.320 --> 00:04:21.000]  還有一個是沒有說名字的
[00:04:21.000 --> 00:04:24.600]  相信是約翰本人
[00:04:24.600 --> 00:04:26.600]  在剛剛幾天之前
[00:04:26.600 --> 00:04:28.500]  耶穌才呼召他們
[00:04:28.500 --> 00:04:29.200]  今天
[00:04:29.200 --> 00:04:32.520]  耶穌就要在這幾個門徒
[00:04:32.520 --> 00:04:35.860]  好像一張白紙的生命裡面
[00:04:35.860 --> 00:04:39.900]  來畫上第一筆
[00:04:39.900 --> 00:04:42.500]  寫書法的人都會知道
[00:04:42.500 --> 00:04:43.760]  寫一個字
[00:04:43.760 --> 00:04:46.320]  第一筆是很重要的
[00:04:46.320 --> 00:04:47.400]  你寫得好的時候
[00:04:47.400 --> 00:04:48.160]  跟著寫下去
[00:04:48.160 --> 00:04:49.960]  這個字就會寫得很漂亮
[00:04:49.960 --> 00:04:51.460]  因此
[00:04:51.460 --> 00:04:54.000]  這個第一堂課堂
[00:04:54.000 --> 00:04:57.720]  是有很重要和特別的意義
[00:04:57.720 --> 00:04:59.520]  門徒這個名詞
[00:04:59.520 --> 00:05:00.820]  在這段經文裡面
[00:05:00.820 --> 00:05:02.120]  出現了兩次
[00:05:02.120 --> 00:05:03.360]  在頭出現了一次
[00:05:03.360 --> 00:05:05.120]  在尾出現一次
[00:05:05.120 --> 00:05:06.900]  在第二節裡面
[00:05:06.900 --> 00:05:09.060]  提到耶穌跟祂的門徒
[00:05:09.060 --> 00:05:11.660]  來到分宴這個地方
[00:05:11.660 --> 00:05:12.660]  第二次出現
[00:05:12.660 --> 00:05:13.720]  在最後一節
[00:05:13.720 --> 00:05:15.160]  在第十一節
[00:05:15.160 --> 00:05:16.900]  提到耶穌的門徒
[00:05:16.900 --> 00:05:19.000]  看見祂的榮耀
[00:05:19.000 --> 00:05:20.700]  就相信祂了
[00:05:20.700 --> 00:05:22.660]  首尾呼應
[00:05:22.660 --> 00:05:23.660]  因此
[00:05:23.660 --> 00:05:24.400]  很明顯
[00:05:24.400 --> 00:05:26.360]  門徒在這段記載裡面
[00:05:26.360 --> 00:05:29.320]  是佔一個很重要的地位
[00:05:29.320 --> 00:05:30.760]  甚至可以說
[00:05:30.760 --> 00:05:33.120]  這段記載裡面的情節
[00:05:33.120 --> 00:05:38.320]  是為門徒而設的
[00:05:38.320 --> 00:05:40.260]  這一堂課堂
[00:05:40.260 --> 00:05:41.920]  第一堂課堂
[00:05:41.920 --> 00:05:44.960]  並不是一個退休
[00:05:44.960 --> 00:05:50.460]  而是在尋常百姓家裡面
[00:05:50.460 --> 00:05:53.700]  與喜樂的人同喜樂
[00:05:53.700 --> 00:05:55.600]  長經是一個分宴
[00:05:55.600 --> 00:05:57.120]  耶穌的母親
[00:05:57.120 --> 00:06:00.660]  在當中幫忙打點大小的事情
[00:06:00.660 --> 00:06:02.320]  相信這一家人
[00:06:02.320 --> 00:06:03.560]  跟耶穌的家庭
[00:06:03.560 --> 00:06:06.760]  應該是頗為相熟的
[00:06:06.760 --> 00:06:09.320]  耶穌也把握了這個機會
[00:06:09.320 --> 00:06:11.060]  以這個場景
[00:06:11.060 --> 00:06:15.800]  作為祂為門徒開學的地方
[00:06:15.800 --> 00:06:18.960]  當眾人都歡喜快樂的時候
[00:06:18.960 --> 00:06:20.320]  在分宴當中
[00:06:20.320 --> 00:06:21.660]  耶穌的母親在這一刻
[00:06:21.660 --> 00:06:22.800]  她忽然察覺
[00:06:22.800 --> 00:06:24.860]  原來酒快用光了
[00:06:24.860 --> 00:06:28.600]  如果不及時來補充的時候
[00:06:28.600 --> 00:06:29.720]  在當時的文化
[00:06:29.720 --> 00:06:32.160]  是一件非常難堪
[00:06:32.160 --> 00:06:38.720]  甚至可以說是羞辱的事情
[00:06:38.720 --> 00:06:43.320]  瑪利亞她看到酒快用光了
[00:06:43.320 --> 00:06:44.820]  無計可施
[00:06:44.820 --> 00:06:47.300]  很自然她就來到耶穌的面前
[00:06:47.300 --> 00:06:48.360]  期望
[00:06:48.360 --> 00:06:51.060]  看看耶穌會不會能夠做到些什麼
[00:06:51.060 --> 00:06:55.360]  來化解這個困境
[00:06:55.360 --> 00:06:56.520]  不過
[00:06:56.520 --> 00:06:58.100]  耶穌的回應
[00:06:58.100 --> 00:07:00.420]  卻是令人感到驚訝
[00:07:00.420 --> 00:07:01.920]  令人感到意外
[00:07:01.920 --> 00:07:03.920]  在第四節裡
[00:07:03.920 --> 00:07:07.800]  耶穌的回應是這樣的
[00:07:07.800 --> 00:07:11.320]  「母親,原民是婦人」
[00:07:11.320 --> 00:07:13.120]  「我與你有什麼相干?」
[00:07:13.120 --> 00:07:16.220]  「我的時候還沒有到」
[00:07:16.220 --> 00:07:17.800]  我們看到耶穌的回應
[00:07:17.800 --> 00:07:20.760]  似乎不是很客氣
[00:07:20.760 --> 00:07:22.260]  或者我們也會期望
[00:07:22.260 --> 00:07:23.800]  耶穌應該回答
[00:07:23.800 --> 00:07:26.560]  「OK,沒問題,讓我來處理吧」
[00:07:26.560 --> 00:07:29.860]  這樣是不是好很多呢?
[00:07:29.860 --> 00:07:33.360]  是不是配合當時的氣氛更加多呢?
[00:07:33.360 --> 00:07:38.520]  耶穌為什麼看起來很沒禮貌呢?
[00:07:38.520 --> 00:07:42.200]  雖然有些聖經學者他們會說
[00:07:42.200 --> 00:07:46.020]  「婦人」其實在當時是一個專稱
[00:07:46.020 --> 00:07:49.460]  好像女士一樣
[00:07:49.460 --> 00:07:50.420]  不過
[00:07:50.420 --> 00:07:53.320]  一個兒子與母親的對話
[00:07:53.320 --> 00:07:59.400]  始終不是一個尋常的語氣
[00:07:59.400 --> 00:08:05.920]  其實耶穌不是故意讓母親感到難堪
[00:08:05.920 --> 00:08:07.220]  事實上
[00:08:07.220 --> 00:08:10.960]  當耶穌上十字架的時候
[00:08:10.960 --> 00:08:12.160]  當他在十字架上
[00:08:12.160 --> 00:08:15.600]  汽油藥師很掛心
[00:08:15.600 --> 00:08:17.960]  他的母親將來會怎樣呢?
[00:08:17.960 --> 00:08:21.560]  於是他就交託約翰
[00:08:21.560 --> 00:08:23.960]  來照顧他的母親
[00:08:23.960 --> 00:08:25.000]  在這個時候
[00:08:25.000 --> 00:08:29.400]  耶穌稱呼瑪利亞仍然稱呼她為「婦人」
[00:08:29.400 --> 00:08:30.760]  我相信大家會同意
[00:08:30.760 --> 00:08:33.260]  耶穌在這個生離死別的時候
[00:08:33.260 --> 00:08:39.160]  不會在這個時候對母親是不敬的,是嗎?
[00:08:39.160 --> 00:08:42.200]  耶穌稱呼母親為「婦人」
[00:08:42.200 --> 00:08:46.100]  其實在當中要帶出一個很重要的屬靈意義
[00:08:46.100 --> 00:08:47.660]  由始至終
[00:08:47.660 --> 00:08:49.500]  耶穌是神
[00:08:49.500 --> 00:08:51.100]  祂是尼塞亞
[00:08:51.100 --> 00:08:57.260]  在人世間的人倫母子的關係
[00:08:57.260 --> 00:09:02.400]  並不能夠足以表達
[00:09:02.400 --> 00:09:04.800]  耶穌接著繼續說
[00:09:04.800 --> 00:09:06.800]  「我要你有什麼相干?」
[00:09:06.800 --> 00:09:10.200]  耶穌的語氣似乎仍然不是太理想
[00:09:10.200 --> 00:09:11.700]  不過
[00:09:11.700 --> 00:09:18.800]  祂同樣是要彰顯祂的神聖和祂的使命
[00:09:18.800 --> 00:09:20.500]  大家或者會記得
[00:09:20.500 --> 00:09:22.600]  耶穌在少年的時候
[00:09:22.600 --> 00:09:26.500]  當祂和父母一起上耶路撒冷去守節
[00:09:26.500 --> 00:09:29.200]  在會程的時候走失了
[00:09:29.200 --> 00:09:31.200]  祂的父母便來找祂
[00:09:31.200 --> 00:09:32.400]  當找到祂的時候
[00:09:32.400 --> 00:09:37.400]  耶穌的回應和祂剛才我們看到在婚宴裡的回應
[00:09:37.400 --> 00:09:41.300]  似乎有一些相近的意味
[00:09:41.300 --> 00:09:45.400]  在《路加福音》二章四十九節裡這樣說
[00:09:45.400 --> 00:09:48.300]  耶穌說:「為什麼找我呢?
[00:09:48.300 --> 00:09:53.800]  你不知我應當以我父的事為念嗎?」
[00:09:53.800 --> 00:09:57.300]  同樣看來好像不太客氣
[00:09:57.300 --> 00:10:00.400]  這裡所說的「父」當然不是人間的「父」
[00:10:00.400 --> 00:10:02.800]  那是天上的「父」,是天父
[00:10:02.800 --> 00:10:03.900]  耶穌在這一刻
[00:10:03.900 --> 00:10:08.400]  祂要表明的,在言席當中祂要表明的都是一樣
[00:10:08.400 --> 00:10:11.900]  祂按的不是人的意思
[00:10:11.900 --> 00:10:14.100]  不是瑪利亞的意思來行事
[00:10:14.100 --> 00:10:18.300]  祂乃是要按天父的旨意而行
[00:10:18.300 --> 00:10:20.000]  耶穌所關注的事
[00:10:20.000 --> 00:10:23.600]  並不是瑪利亞最關注的事
[00:10:23.600 --> 00:10:31.900]  耶穌要讓人看見祂的神聖和祂的使命
[00:10:31.900 --> 00:10:33.600]  耶穌祂進一步說
[00:10:33.600 --> 00:10:36.600]  「我的時候還沒有到」
[00:10:36.600 --> 00:10:38.000]  是什麼意思呢?
[00:10:38.000 --> 00:10:40.000]  相信耶穌的意思不是說
[00:10:40.000 --> 00:10:41.800]  現在仍然未去到最後關頭
[00:10:41.800 --> 00:10:43.500]  所以我暫時不出手
[00:10:43.500 --> 00:10:45.500]  我相信不是這樣
[00:10:45.500 --> 00:10:47.500]  在養福音裡面
[00:10:47.500 --> 00:10:52.500]  「事後」這個詞出現了很多次
[00:10:52.500 --> 00:10:56.800]  而且出現的時候往往是有特別的意思
[00:10:56.800 --> 00:11:03.000]  是指向耶穌基督上十字架的事情
[00:11:03.000 --> 00:11:06.200]  或者我們舉一些例子來看一些經文
[00:11:06.200 --> 00:11:08.300]  在第七章當中
[00:11:08.300 --> 00:11:13.800]  當一些宗教領袖,法利塞人
[00:11:13.800 --> 00:11:15.300]  他們恨護耶穌
[00:11:15.300 --> 00:11:17.100]  他們就想捉拿祂
[00:11:17.100 --> 00:11:18.300]  但是沒有人下手
[00:11:18.300 --> 00:11:19.700]  為什麼呢?
[00:11:19.700 --> 00:11:24.300]  因為「他的時候還沒有到」
[00:11:24.300 --> 00:11:26.200]  在第八章,同樣的
[00:11:26.200 --> 00:11:27.800]  他們想除滅耶穌
[00:11:27.800 --> 00:11:31.700]  但是仍然是沒有人下手
[00:11:31.700 --> 00:11:33.700]  原因都是一樣
[00:11:33.700 --> 00:11:37.900]  因為「他的時候還沒有到」
[00:11:37.900 --> 00:11:40.500]  去到第十三章
[00:11:40.500 --> 00:11:48.000]  耶穌知道自己離世歸父的時候到了
[00:11:48.000 --> 00:11:51.300]  去到第十七章
[00:11:51.300 --> 00:11:56.400]  這個我們一般知道是大祭司的討聞
[00:11:56.400 --> 00:12:00.200]  當中耶穌他舉目望天
[00:12:00.200 --> 00:12:01.700]  他向天父祈禱
[00:12:01.700 --> 00:12:04.500]  父啊,時候到了
[00:12:04.500 --> 00:12:07.000]  願祢榮耀祢的兒子
[00:12:07.000 --> 00:12:10.000]  使祢的兒子也榮耀祢
[00:12:10.000 --> 00:12:12.900]  耶穌要上十字架了
[00:12:12.900 --> 00:12:15.900]  上十字架是耶穌基督真正的使命
[00:12:15.900 --> 00:12:18.100]  最重要的使命
[00:12:18.100 --> 00:12:19.700]  在這一刻,耶穌的回應
[00:12:19.700 --> 00:12:25.400]  是要讓人一撇祂彌賽亞的身份
[00:12:25.400 --> 00:12:28.000]  是能夠叫人得生命的身份
[00:12:28.000 --> 00:12:31.400]  是一個很超越的身份
[00:12:31.400 --> 00:12:32.900]  雖然是這樣
[00:12:32.900 --> 00:12:37.300]  但耶穌並沒有對眼前人的需要視而不見
[00:12:37.300 --> 00:12:39.400]  祂並沒有無動於衷
[00:12:39.400 --> 00:12:43.000]  否則就不會有之後的記載了
[00:12:43.000 --> 00:12:44.000]  耶穌基督
[00:12:44.000 --> 00:12:47.700]  祂固然會對人來施恩眷顧
[00:12:47.700 --> 00:12:52.100]  但是,千萬不可以忽略的是祂的超越性
[00:12:52.100 --> 00:12:55.100]  是祂的神聖,祂統管萬有
[00:12:55.100 --> 00:12:59.100]  祂要拯救世人
[00:12:59.100 --> 00:13:02.700]  這裡也給門徒一個很重要的提醒
[00:13:02.700 --> 00:13:05.200]  門徒接下來去傳福音的時候
[00:13:05.200 --> 00:13:08.000]  他們將會遇到很多不同的需要
[00:13:08.000 --> 00:13:10.400]  放在他們的面前
[00:13:10.400 --> 00:13:12.900]  需要他們去施以援手
[00:13:12.900 --> 00:13:16.200]  不過,真正能夠幫助到人
[00:13:16.200 --> 00:13:18.600]  對人的生命有幫助的
[00:13:18.600 --> 00:13:21.800]  是十字架
[00:13:21.800 --> 00:13:23.200]  弟兄姊妹
[00:13:23.200 --> 00:13:25.000]  或者我們在生活裏面
[00:13:25.000 --> 00:13:25.800]  在自奉的裏面
[00:13:25.800 --> 00:13:29.700]  我們都會面對很多的拉扯
[00:13:29.700 --> 00:13:32.500]  很多的訂單四方八面飄過來
[00:13:32.500 --> 00:13:36.500]  令我們都措手不及
[00:13:36.500 --> 00:13:38.500]  我們都好像應付不了
[00:13:38.500 --> 00:13:39.600]  在這個時候
[00:13:39.600 --> 00:13:45.200]  很容易會遮蓋了十字架
[00:13:45.200 --> 00:13:47.300]  我們做牧者的很多時候
[00:13:47.300 --> 00:13:52.600]  都會陪伴會友去辦理喪事
[00:13:52.600 --> 00:13:55.400]  在面對悲傷的家庭的時候
[00:13:55.400 --> 00:13:57.900]  我自己常常有一個很深的體會
[00:13:57.900 --> 00:14:01.100]  是如果我不能夠在這個過程的裏面
[00:14:01.100 --> 00:14:04.400]  讓他們,特別是他們未信的家人
[00:14:04.400 --> 00:14:06.800]  去感受到基督的愛
[00:14:06.800 --> 00:14:11.900]  去感受到十字架裏面的盼望的時候
[00:14:11.900 --> 00:14:16.600]  這樣我和殯儀公司裏面的職員所做的
[00:14:16.600 --> 00:14:19.600]  其實沒有多少的分別
[00:14:19.600 --> 00:14:20.400]  弟兄姊妹
[00:14:20.400 --> 00:14:22.500]  或者你們都會有這樣的經驗
[00:14:22.500 --> 00:14:25.900]  當你面對一些很有需要幫助的人的時候
[00:14:25.900 --> 00:14:29.200]  當然我們需要具體地去關心
[00:14:29.200 --> 00:14:31.600]  去輔助他們
[00:14:31.600 --> 00:14:33.500]  不過
[00:14:33.500 --> 00:14:36.300]  最重要的服侍是什麼呢?
[00:14:36.300 --> 00:14:41.500]  最重要的服侍是將人帶到神的面前
[00:14:41.500 --> 00:14:45.400]  在這個複雜的社會的今天
[00:14:45.400 --> 00:14:47.600]  有很多不同的問題
[00:14:47.600 --> 00:14:49.800]  生命裏面有很多的破碎
[00:14:49.800 --> 00:14:51.500]  有婚姻的問題
[00:14:51.500 --> 00:14:53.600]  有情緒的問題
[00:14:53.600 --> 00:14:56.800]  有上癮的問題等等
[00:14:56.800 --> 00:14:57.800]  對於這些問題
[00:14:57.800 --> 00:15:00.500]  我們坊間有很多很專業的服務
[00:15:00.500 --> 00:15:03.800]  他們甚至比教會更加的優勝
[00:15:03.800 --> 00:15:05.900]  不過,唯有教會
[00:15:05.900 --> 00:15:09.200]  是教會才有的是什麼呢?
[00:15:09.200 --> 00:15:10.800]  是神的道
[00:15:10.800 --> 00:15:18.600]  是我們會為這些有需要的人去禱告
[00:15:18.600 --> 00:15:20.400]  我們不要忘記
[00:15:20.400 --> 00:15:23.900]  我們很重要的身份和使命
[00:15:23.900 --> 00:15:25.000]  弟兄姊妹
[00:15:25.000 --> 00:15:28.700]  在成長班裏面我們肢體之間的關係都一樣
[00:15:28.700 --> 00:15:31.400]  我們不要只是停留在
[00:15:31.400 --> 00:15:35.000]  排難解困的層面裏面
[00:15:35.000 --> 00:15:36.700]  當然這些都重要
[00:15:36.700 --> 00:15:40.500]  很多的需要我們需要彼此的去輔助
[00:15:40.500 --> 00:15:43.000]  但是我們不要忘記
[00:15:43.000 --> 00:15:45.900]  邀請神的介入
[00:15:45.900 --> 00:15:48.900]  同心去禱告仰賴神
[00:15:48.900 --> 00:15:55.500]  因為唯有神是最重要和最不可或缺的幫助
[00:15:55.500 --> 00:15:57.000]  我們整個信徒群體
[00:15:57.000 --> 00:16:01.500]  應該留住這份屬靈氣質的
[00:16:01.500 --> 00:16:05.200]  我們常常將人帶到神的面前
[00:16:05.200 --> 00:16:08.900]  這份氣質是反映著我們所認識
[00:16:08.900 --> 00:16:11.600]  我們所相信的主
[00:16:11.600 --> 00:16:16.000]  祂的神聖和祂的使命
[00:16:16.000 --> 00:16:20.000]  我們再回到婚宴的場景
[00:16:20.000 --> 00:16:23.000]  對於耶穌這個出人意表的回應
[00:16:23.000 --> 00:16:26.900]  瑪利亞她並沒有感到不悅
[00:16:26.900 --> 00:16:29.400]  也沒有提出什麼問題
[00:16:29.400 --> 00:16:31.200]  經文裏面沒有記載
[00:16:31.200 --> 00:16:35.100]  她只是信服地跟用人說
[00:16:35.100 --> 00:16:37.200]  在第五節
[00:16:37.200 --> 00:16:39.000]  她跟用人說
[00:16:39.000 --> 00:16:41.000]  耶穌告訴你們什麼
[00:16:41.000 --> 00:16:45.200]  你們就作什麼
[00:16:45.200 --> 00:16:49.100]  瑪利亞似乎被耶穌的回應喚醒了
[00:16:49.100 --> 00:16:54.400]  她再一次認清耶穌的身份和使命是什麼
[00:16:54.400 --> 00:16:58.300]  於是她欣然地去放手
[00:16:58.300 --> 00:17:02.100]  信服耶穌的掌管和帶領
[00:17:02.100 --> 00:17:04.700]  深信她一定有最好的預備
[00:17:04.700 --> 00:17:07.000]  最好的安排
[00:17:07.000 --> 00:17:10.300]  瑪利亞的謙卑信服
[00:17:10.300 --> 00:17:13.100]  都看在門徒的眼裏
[00:17:13.100 --> 00:17:17.100]  也是門徒他們要學習的
[00:17:17.100 --> 00:17:18.400]  弟兄姊妹
[00:17:18.400 --> 00:17:20.400]  我們在禱告的裏面
[00:17:20.400 --> 00:17:22.700]  或者我們為別人代求
[00:17:22.700 --> 00:17:24.100]  我們會不會都有這一份
[00:17:24.100 --> 00:17:27.900]  信服和信心的交托
[00:17:27.900 --> 00:17:29.700]  還是很多時候我們
[00:17:29.700 --> 00:17:32.100]  每每都是糾纏在
[00:17:32.100 --> 00:17:37.900]  神要按我們的意思而行的處境裏面
[00:17:37.900 --> 00:17:39.500]  在婚宴的當中
[00:17:39.500 --> 00:17:43.100]  耶穌要彰顯祂的恩慈和權能
[00:17:43.100 --> 00:17:45.300]  在第六節裏面說到
[00:17:45.300 --> 00:17:46.900]  猶太人的潔淨規矩
[00:17:46.900 --> 00:17:49.900]  是有六個石缸擺在門口的
[00:17:49.900 --> 00:17:52.200]  每一個可以裝兩三桶水
[00:17:52.200 --> 00:17:57.400]  這個是要讓人按照猶太人的規矩
[00:17:57.400 --> 00:18:00.400]  去到別人的家中坐席的時候
[00:18:00.400 --> 00:18:03.100]  在門前要早一點的潔淨
[00:18:03.100 --> 00:18:04.400]  潔淨他們的雙手
[00:18:04.400 --> 00:18:08.800]  或者潔淨一些在宴會裏面所用的器皿
[00:18:08.800 --> 00:18:13.100]  這個是猶太人的傳統的規條
[00:18:13.100 --> 00:18:16.000]  耶穌卻是將要將這些
[00:18:16.000 --> 00:18:20.400]  本來是用來滿足規條的器具
[00:18:20.400 --> 00:18:24.800]  轉化成為私恩的器具
[00:18:24.800 --> 00:18:26.400]  這六口的石缸
[00:18:26.400 --> 00:18:28.100]  原先裝著的水
[00:18:28.100 --> 00:18:30.900]  是用來滿足規條的需要
[00:18:30.900 --> 00:18:32.700]  耶穌卻是轉化它們
[00:18:32.700 --> 00:18:34.400]  成為私恩的器具
[00:18:34.400 --> 00:18:37.100]  標誌著一個新的時代
[00:18:37.100 --> 00:18:42.500]  新的救恩的時代將要來臨
[00:18:42.500 --> 00:18:45.800]  耶穌用命令的語氣
[00:18:45.800 --> 00:18:47.700]  來跟用人說
[00:18:47.700 --> 00:18:50.400]  把缸倒滿了水
[00:18:50.400 --> 00:18:52.000]  根據這些資料
[00:18:52.000 --> 00:18:54.200]  六個缸、六個石缸
[00:18:54.200 --> 00:18:57.600]  究竟可以載多少水呢?
[00:18:57.600 --> 00:18:59.200]  根據當時這些資料
[00:18:59.200 --> 00:19:01.900]  大概是五百到七百公升的水
[00:19:01.900 --> 00:19:03.800]  那就是多少?
[00:19:03.800 --> 00:19:07.100]  如果用一瓶紅酒的容量
[00:19:07.100 --> 00:19:10.000]  一瓶紅酒是一般是七百五十毫升
[00:19:10.000 --> 00:19:11.100]  如果用這個容量
[00:19:11.100 --> 00:19:15.300]  大概是等於六百到九百瓶酒
[00:19:15.300 --> 00:19:18.300]  這麼多的數量
[00:19:18.300 --> 00:19:20.100]  很大的數量
[00:19:20.100 --> 00:19:22.300]  經文裡面沒有記載
[00:19:22.300 --> 00:19:25.300]  當時有多少的賓客
[00:19:25.300 --> 00:19:28.900]  但是以這個這麼龐大的數量
[00:19:28.900 --> 00:19:30.400]  相信就算婚禮
[00:19:30.400 --> 00:19:31.500]  按照當時的傳統
[00:19:31.500 --> 00:19:34.100]  可能會延續有幾天
