
[00:00:00.000 --> 00:00:03.220]  提供姐妹平安
[00:02:35.100 --> 00:02:38.780]  還有最寶貴的禮物到底是什麼
[00:02:38.780 --> 00:02:42.900]  我把今天的經文的一個故事的內容
[00:02:42.900 --> 00:02:46.220]  稱為牧羊人的奇遇記
[00:02:46.220 --> 00:02:49.500]  那首先我們看一下一些的背景的情況
[00:02:49.500 --> 00:02:54.900]  那時候剛好是羅馬政府在統治猶大地的一個情況
[00:02:54.900 --> 00:03:02.220]  羅馬政府每14年就要做一次大規模的人口普查
[00:03:02.220 --> 00:03:04.300]  在耶穌誕生的時候
[00:03:04.300 --> 00:03:08.780]  剛好就是凱撒王奧古斯丁做王帝
[00:03:08.780 --> 00:03:11.100]  然後他為了收稅
[00:03:11.100 --> 00:03:14.620]  然後就做了一個很大型的人口調查
[00:03:14.620 --> 00:03:18.980]  那個人都要回自己的老家去登記戶口
[00:03:18.980 --> 00:03:22.060]  那經文裡面之前說到約瑟
[00:03:22.060 --> 00:03:26.340]  還有他已經下了聘書的妻子瑪利亞
[00:03:26.340 --> 00:03:29.260]  由於都是大衛家族的人
[00:03:29.260 --> 00:03:34.740]  所以要從拿撒勒回到他們的老家伯利恆
[00:03:34.740 --> 00:03:37.220]  那一起來登記戶口
[00:03:37.220 --> 00:03:43.180]  那大家知道拿撒勒離伯利恆到底有多遠的地方
[00:03:43.180 --> 00:03:45.260]  多遠
[00:03:45.260 --> 00:03:47.820]  大概是130公里
[00:03:47.820 --> 00:03:49.100]  那我是廣州人
[00:03:49.100 --> 00:03:52.740]  那香港離廣州大概就是這個距離
[00:03:52.740 --> 00:03:55.300]  那我們知道幾年之後高鐵就開通
[00:03:55.300 --> 00:03:56.300]  那時候很快
[00:03:56.300 --> 00:03:58.860]  據說45分鐘就會到
[00:03:58.860 --> 00:04:01.860]  但是不要忘記2000多年前
[00:04:01.860 --> 00:04:04.340]  他們很有可能是徒步走
[00:04:04.340 --> 00:04:08.620]  而且還有大的肚子的瑪利亞
[00:04:08.620 --> 00:04:12.700]  所以他們要花上可能要一個星期的時間
[00:04:12.700 --> 00:04:16.060]  那因為要回伯利恆的人很多
[00:04:16.060 --> 00:04:18.300]  所以他們走的比較慢
[00:04:18.300 --> 00:04:21.460]  最後到達伯利恆的時候
[00:04:21.460 --> 00:04:22.700]  旅店都住滿人了
[00:04:22.700 --> 00:04:25.380]  而且那時候並沒有真的太多的旅店
[00:04:25.380 --> 00:04:27.100]  所以經文告訴我們
[00:04:27.100 --> 00:04:33.980]  嬰孩耶穌就被用布包著放在馬槽裡面
[00:04:33.980 --> 00:04:35.860]  那我們會很難想像
[00:04:35.860 --> 00:04:41.860]  尊貴的君王竟然在這樣簡陋的一個地方出生
[00:04:41.860 --> 00:04:43.580]  那昨天我也跟我女兒在講
[00:04:43.580 --> 00:04:47.140]  耶穌在馬槽裡面誕生的故事
[00:04:47.140 --> 00:04:48.780]  那我四歲的女兒說
[00:04:48.780 --> 00:04:51.220]  她也很想睡在馬槽裡面
[00:04:51.220 --> 00:04:52.980]  因為在幼兒園裡面的馬槽
[00:04:52.980 --> 00:04:54.820]  老師打扮得很漂亮
[00:04:54.820 --> 00:04:57.100]  她說上辮也不錯
[00:04:57.100 --> 00:04:58.420]  對不對
[00:04:58.420 --> 00:05:01.140]  那我不知道大家有沒有真正去過
[00:05:01.140 --> 00:05:03.180]  真正的馬棚或者牛棚
[00:05:03.180 --> 00:05:05.860]  那我以前住在奧地利薩爾斯堡一個城市
[00:05:05.860 --> 00:05:07.740]  大概幾個月的時間
[00:05:07.740 --> 00:05:09.580]  那個城市一個旅遊城市
[00:05:09.580 --> 00:05:13.020]  有幾個華美的皇宮
[00:05:13.020 --> 00:05:17.060]  也有一些很著名的建築物
[00:05:17.060 --> 00:05:20.900]  也是音樂家莫札特的一個故鄉
[00:05:20.900 --> 00:05:23.580]  但是同時那裡有很多的農場
[00:05:23.580 --> 00:05:25.660]  那我住的地方附近就有一個農場
[00:05:25.660 --> 00:05:28.100]  裡面有馬棚有牛棚
[00:05:28.100 --> 00:05:31.260]  在那裡我可以買到最新鮮的牛奶
[00:05:31.260 --> 00:05:33.740]  但是當我們走進馬棚牛棚的時候
[00:05:33.740 --> 00:05:38.540]  第一個感受就是香氣撲鼻而來
[00:05:38.540 --> 00:05:42.140]  牛跟馬的生理系統跟人不太一樣
[00:05:42.140 --> 00:05:45.500]  他們可以一邊吃就一邊
[00:05:45.500 --> 00:05:49.500]  我們吃飯的時候很享受飯菜的香味
[00:05:49.500 --> 00:05:52.260]  那我真的不敢確定他們是否一邊吃的時候
[00:05:52.260 --> 00:05:56.660]  一邊也很享受他們那些排泄物的味道
[00:05:56.660 --> 00:05:59.180]  我也很難想像很難完全的理解
[00:05:59.180 --> 00:06:07.500]  為何神的兒子會選擇用這樣卑微的方式來出生
[00:06:07.500 --> 00:06:10.540]  伯利恆是個很特別的地方
[00:06:10.540 --> 00:06:13.580]  耶穌在那邊出生不是偶然
[00:06:13.580 --> 00:06:15.060]  而是在舊約裡邊
[00:06:15.060 --> 00:06:18.180]  在幾百年前聖經已經預言了
[00:06:18.180 --> 00:06:21.180]  耶穌基督就是在伯利恆出生的
[00:06:21.180 --> 00:06:23.100]  我們一起來讀這段聖經好不好
[00:06:23.100 --> 00:06:26.940]  尼加書五章二節一二三請
[00:06:26.940 --> 00:06:32.460]  以法他你在諸大諸城中雖然細小
[00:06:32.460 --> 00:06:35.460]  必有一位從你們那裡出來
[00:06:35.460 --> 00:06:38.460]  為我做以色列的統治者
[00:06:38.460 --> 00:06:45.660]  他的根源從太初從耿骨就有了
[00:06:45.660 --> 00:06:51.220]  那今天的經文裡面講述一個有關牧羊人的奇遇記
[00:06:51.220 --> 00:06:57.660]  一群牧羊人竟然遇見天使向他們傳講信息
[00:06:57.660 --> 00:06:59.980]  更是後來來到伯利恆的時候
[00:06:59.980 --> 00:07:04.100]  看見作為嬰孩的主耶穌基督
[00:07:04.100 --> 00:07:08.540]  就是神賜給他們一份聖誕的禮物
[00:07:08.540 --> 00:07:13.220]  但當時還不是聖誕節
[00:07:13.220 --> 00:07:17.020]  那在這段聖經裡面我們看到兩個群體
[00:07:17.020 --> 00:07:19.340]  我們是覺得可以做一個比較的
[00:07:19.340 --> 00:07:21.380]  一個很特殊的對比
[00:07:21.380 --> 00:07:24.300]  這兩個群體一個是牧羊人
[00:07:24.300 --> 00:07:28.100]  另外就是一個是天使
[00:07:28.100 --> 00:07:30.700]  我不知道大家對聖經裡面所描述的
[00:07:30.700 --> 00:07:34.380]  牧羊人的印象怎麼樣子
[00:07:34.380 --> 00:07:36.820]  當我們提到舊約裡面的牧羊人的時候
[00:07:36.820 --> 00:07:40.340]  也許我們會想起偉大的先知摩西
[00:07:40.340 --> 00:07:44.740]  或者另外是大胃王原來也是牧羊人
[00:07:44.740 --> 00:07:48.260]  好像是一個不錯的職位
[00:07:48.260 --> 00:07:53.940]  但實際上牧羊人在當時特別是在公元前後那段時間
[00:07:53.940 --> 00:07:58.580]  在猶太人的心目中是一個不太理想的職業
[00:07:58.580 --> 00:08:00.740]  算是一個低下的工作
[00:08:00.740 --> 00:08:02.140]  為什麼這樣說呢?
[00:08:02.140 --> 00:08:06.780]  因為他們生活很孤單、勞苦、貧窮
[00:08:06.780 --> 00:08:09.980]  而且充滿危險
[00:08:09.980 --> 00:08:15.660]  在夜晚的時候他們要分成四個更期來輪流的看守
[00:08:15.660 --> 00:08:18.900]  其餘的人就可以在帳篷裡休息
[00:08:18.900 --> 00:08:24.100]  一方面是保護羊群不受野獸的掠食
[00:08:24.100 --> 00:08:28.980]  另外一方面還要防備盜賊來搶奪
[00:08:28.980 --> 00:08:31.180]  其實這些都不是最大的困難
[00:08:31.180 --> 00:08:34.380]  他們的職業最大的困難其實是
[00:08:34.380 --> 00:08:41.700]  牧羊人被視為在禮儀上是不潔淨的
[00:08:41.700 --> 00:08:42.940]  為什麼這樣說呢?
[00:08:42.940 --> 00:08:47.300]  因為他們的工作之一就是要接生羊羔
[00:08:47.300 --> 00:08:50.260]  這使得他們一定要接觸那些血
[00:08:50.260 --> 00:08:55.700]  我們舊約裡面接觸血是需要去潔淨的
[00:08:55.700 --> 00:09:00.460]  另外他們需要處理一些去世、死去的羊
[00:09:00.460 --> 00:09:04.580]  所以他們必須接觸屍體
[00:09:04.580 --> 00:09:10.060]  所以這兩件事情變得他們在禮儀上是不潔淨的
[00:09:10.060 --> 00:09:14.100]  以致在屬靈上他們在猶太人的心裡面
[00:09:14.100 --> 00:09:18.540]  算是被遺棄或者放逐的一群
[00:09:18.540 --> 00:09:20.860]  另外我們需要留意的是
[00:09:20.860 --> 00:09:22.260]  在聖經裡面所記載
[00:09:22.260 --> 00:09:26.260]  他們是在伯利恆郊外看守羊群的
[00:09:26.260 --> 00:09:31.220]  這些羊群不是一般的羊群
[00:09:31.220 --> 00:09:35.460]  因為我們知道伯利恆是離什麼地方很近
[00:09:35.460 --> 00:09:38.060]  離耶路撒冷很近
[00:09:38.060 --> 00:09:39.820]  耶路撒冷是聖殿
[00:09:39.820 --> 00:09:43.580]  所以這些羊群很有可能
[00:09:43.580 --> 00:09:46.980]  基本上都是用來獻祭用的
[00:09:46.980 --> 00:09:49.180]  用在聖殿做獻祭用的
[00:09:49.180 --> 00:09:51.100]  我們知道第一世紀的時候
[00:09:51.100 --> 00:09:54.900]  一年的漁業節所獻的祭有人統計過
[00:09:54.900 --> 00:09:57.900]  參考過一些考古的文獻說
[00:09:57.900 --> 00:10:02.380]  有二十五萬隻羊要被做獻祭的
[00:10:02.380 --> 00:10:06.980]  所以他們負責牧養這些羊
[00:10:06.980 --> 00:10:11.700]  所以他們必須長期的在看守這些羊
[00:10:11.700 --> 00:10:14.340]  被認為是不潔淨
[00:10:14.340 --> 00:10:18.060]  雖然我們知道如果他們可以留出一些時間空間
[00:10:18.060 --> 00:10:19.660]  去聖殿敬拜
[00:10:19.660 --> 00:10:21.580]  可以進行一個潔淨禮的時候
[00:10:21.580 --> 00:10:23.380]  他可以算為潔淨
[00:10:23.380 --> 00:10:24.820]  但是因為他們工作的緣故
[00:10:24.820 --> 00:10:28.260]  他們根本沒有辦法抽出一段的時間
[00:10:28.260 --> 00:10:31.820]  去聖殿接受這個潔淨禮
[00:10:31.820 --> 00:10:33.620]  所以簡單而言
[00:10:33.620 --> 00:10:36.260]  這些牧羊人是孤單的一群
[00:10:36.260 --> 00:10:40.340]  是樸實但是又卑微的一個群體
[00:10:40.340 --> 00:10:42.740]  如果用現代化來表示的話
[00:10:42.740 --> 00:10:45.980]  他們是一群存在於社會
[00:10:45.980 --> 00:10:49.580]  但是卻被人遺忘的群體
[00:10:49.580 --> 00:10:51.420]  我們再問一個問題
[00:10:51.420 --> 00:10:55.260]  在尊貴的君王主耶穌基督誕生的時候
[00:10:55.260 --> 00:10:57.420]  第一個被通知的群體
[00:10:57.420 --> 00:11:01.940]  竟然是一個被人遺忘的群體
[00:11:01.940 --> 00:11:08.420]  這種奇妙是不可以想像的
[00:11:08.420 --> 00:11:10.980]  我們來一起讀第九節的經文
[00:11:10.980 --> 00:11:14.540]  主的一位使者站在他們旁邊
[00:11:14.540 --> 00:11:17.580]  主的榮光四面照著他們
[00:11:17.580 --> 00:11:20.060]  他們就非常的害怕
[00:11:20.060 --> 00:11:21.700]  在這裡我們看到
[00:11:21.700 --> 00:11:24.540]  天使竟然出現在他們的面前
[00:11:24.540 --> 00:11:27.540]  天使這個詞我不知道大家怎麼理解
[00:11:27.540 --> 00:11:28.980]  我們剛才說到有兩個群體
[00:11:28.980 --> 00:11:31.260]  一個是牧羊人 一個是天使
[00:11:31.260 --> 00:11:32.460]  天使是不是
[00:11:32.460 --> 00:11:34.980]  如果閉上眼睛我們要想像是不是一個
[00:11:34.980 --> 00:11:38.380]  穿著白袍 兩邊有一個很長的翅膀
[00:11:38.380 --> 00:11:40.700]  然後總會在我們身邊保護我們
[00:11:40.700 --> 00:11:41.820]  這是天使
[00:11:41.820 --> 00:11:43.580]  一般我們的概念是不是這樣子
[00:11:43.580 --> 00:11:44.620]  希望不是
[00:11:44.620 --> 00:11:46.980]  因為我都不知道這是不是真實的
[00:11:46.980 --> 00:11:49.220]  最真實的是應該從聖經裡面看
[00:11:49.220 --> 00:11:51.580]  到底天使是怎麼樣子的
[00:11:51.580 --> 00:11:55.380]  天使這個名字源自希臘文或西班牙文都有
[00:11:55.380 --> 00:11:58.300]  如果希臘文的話就是anglos
[00:11:58.300 --> 00:12:01.900]  如果用英文表示就angel的意思
[00:12:01.900 --> 00:12:05.260]  然後它的意思是使者被差遣
[00:12:05.260 --> 00:12:06.940]  從神而來的使者
[00:12:06.940 --> 00:12:14.020]  重要是來 重要是為神傳遞信息
[00:12:14.020 --> 00:12:16.620]  所以我們看到傳福音這個詞
[00:12:16.620 --> 00:12:20.060]  裡面也是有angel這個詞的組成在裡面
[00:12:20.060 --> 00:12:23.860]  因為是最開始的時候是從天使那邊來到
[00:12:23.860 --> 00:12:29.940]  然後接著人 接著先知 接著使徒把福音傳開
[00:12:29.940 --> 00:12:31.540]  那我們看
[00:12:31.540 --> 00:12:34.060]  天使的算告其實在福音書裡面
[00:12:34.060 --> 00:12:36.620]  它有幾個很重要的算告
[00:12:36.620 --> 00:12:39.460]  告訴我們彌賽亞
[00:12:39.460 --> 00:12:41.820]  就是這位耶穌基督要降臨了
[00:12:41.820 --> 00:12:44.620]  那第一個算告是彌賽亞的開路者
[00:12:44.620 --> 00:12:48.900]  開路先鋒就是施洗約翰的來臨
[00:12:48.900 --> 00:12:52.780]  這是迎接耶穌基督的降世的第一步
[00:12:52.780 --> 00:12:56.140]  那接著六個月之後做第二個算告
[00:12:56.140 --> 00:12:57.340]  也是天使
[00:12:57.340 --> 00:13:00.780]  這是天使加百列來到一個拉薩拉的村莊
[00:13:00.780 --> 00:13:02.660]  向耶穌的媽媽
[00:13:02.660 --> 00:13:06.140]  一個年輕的瑪利亞傳遞神的信息
[00:13:06.140 --> 00:13:09.100]  他告訴瑪利亞你是被減損的
[00:13:09.100 --> 00:13:11.260]  然後瑪利亞就有這樣的榮幸
[00:13:11.260 --> 00:13:17.180]  可以擔當來生養應許的彌賽亞的嬰孩
[00:13:17.180 --> 00:13:20.340]  那這第三個算告就是我們今天所讀到的
[00:13:20.340 --> 00:13:23.700]  在伯利恆城外的野地
[00:13:23.700 --> 00:13:25.940]  在牧羊人夜晚在勘羊的時候
[00:13:25.940 --> 00:13:28.660]  他們天使在當中出現
[00:13:28.660 --> 00:13:33.500]  然後讓他們啟示神的話語
[00:13:33.500 --> 00:13:38.100]  當時牧羊人正在忍受一個寒冷的夜晚
[00:13:38.100 --> 00:13:42.900]  但是突然看到天上有一幅明亮耀眼的景象
[00:13:42.900 --> 00:13:48.020]  這一葵主的榮光就伴隨著天使的信息出現了
[00:13:48.020 --> 00:13:50.220]  那我們一起來讀一下下面的經文
[00:13:50.220 --> 00:13:52.740]  因為裡面的信息是非常震撼的
[00:13:52.740 --> 00:13:56.140]  對牧羊人來說 我們一起讀
[00:13:56.140 --> 00:14:00.540]  不要怕 看啊 我報給你大喜的信息
[00:14:00.540 --> 00:14:03.820]  這喜樂是給萬民的
[00:14:03.820 --> 00:14:08.340]  今天在大衛的城裡為你們生了救主
[00:14:08.340 --> 00:14:12.060]  就是主耶基督
[00:14:12.060 --> 00:14:16.060]  當天天使帶著主的榮光出現
[00:14:16.060 --> 00:14:21.780]  那這些樸實的牧羊人根本不知所措
[00:14:21.780 --> 00:14:24.100]  因為他們本來都沒有想過其他的東西
[00:14:24.100 --> 00:14:27.860]  本來想就安安分分的就在這裡一輩子做牧羊人
[00:14:27.860 --> 00:14:30.260]  對平淡的生活已經習慣了
[00:14:30.260 --> 00:14:35.300]  不會相信深夜裡面竟然有人去找他們
[00:14:35.300 --> 00:14:40.660]  更不相信創天造地的主竟然會在乎他們
[00:14:40.660 --> 00:14:42.580]  竟然還會想到他們
[00:14:42.580 --> 00:14:49.220]  派天使在他們中間宣告一個關乎萬民的喜訊
[00:14:49.220 --> 00:14:52.420]  同樣 今天神用祂自己的話
[00:14:52.420 --> 00:14:55.900]  就是用聖經向我們來啟示祂自己
[00:14:55.900 --> 00:14:57.300]  啟示祂的救恩
[00:14:57.300 --> 00:15:04.420]  啟示祂為我們所預備的最重要的那份禮物
[00:15:04.420 --> 00:15:06.820]  那我們會問一個問題
[00:15:06.820 --> 00:15:12.140]  天使沒有在凱撒王的皇宮裡面出現
[00:15:12.140 --> 00:15:14.940]  也沒有在聖殿裡面出現
[00:15:14.940 --> 00:15:19.820]  因為按常理 如果天使要向猶太人宣告這個信息的時候
[00:15:19.820 --> 00:15:22.220]  應該去耶路撒冷聖殿裡面
[00:15:22.220 --> 00:15:28.380]  向裡面的總管或者祭司長來講這個的信息
[00:15:28.380 --> 00:15:32.220]  而不是應該對猶太社會裡面最低層的牧羊人
[00:15:32.220 --> 00:15:35.300]  來宣講這個好消息
[00:15:35.300 --> 00:15:41.060]  牧羊人看到天使的榮光 他非常的害怕
[00:15:41.060 --> 00:15:46.140]  為什麼他會害怕呢?
[00:15:46.140 --> 00:15:48.020]  待會兒我們會講下去
[00:15:48.020 --> 00:15:49.420]  但是害怕完之後
[00:15:49.420 --> 00:15:51.900]  當他聽完這個大喜的信息的時候
[00:15:51.900 --> 00:15:53.820]  一個平安的信息了之後
[00:15:53.820 --> 00:15:57.180]  他都害怕就完全消失了
[00:15:57.180 --> 00:16:02.340]  害怕的原因是因為他是一個受造者
[00:16:02.340 --> 00:16:04.740]  而且是帶著罪信的人類
[00:16:04.740 --> 00:16:09.540]  根本沒有辦法去面對完全聖潔的創造主
[00:16:09.540 --> 00:16:12.820]  所以害怕是理所當然的
[00:16:12.820 --> 00:16:14.620]  神的兒子耶穌基督
[00:16:14.620 --> 00:16:17.860]  曾道承肉身來到我們中間
[00:16:17.860 --> 00:16:22.700]  卻是要消除這種懼怕
[00:16:22.700 --> 00:16:24.220]  有個家庭
[00:16:24.220 --> 00:16:28.860]  他的太太跟兒女都信了耶穌很多年
[00:16:28.860 --> 00:16:31.340]  但爸爸就一直不信主
[00:16:31.340 --> 00:16:35.660]  他的妻子跟兒女跟他傳福音也很多年了
[00:16:35.660 --> 00:16:37.980]  但是他一直沒有接受
[00:16:37.980 --> 00:16:41.980]  有一天太太跟兒女就一起去了教會
[00:16:41.980 --> 00:16:44.700]  剩下了父親一個人在家裡
[00:16:44.700 --> 00:16:58.700]  外邊很冷 就刮著大風 下著雪
[00:16:58.700 --> 00:17:04.700]  他看到了一群的小鳥就在屋的外面去飛
[00:17:04.700 --> 00:17:10.700]  因為很冷 那些鳥覺得會在屋外凍死
[00:17:10.700 --> 00:17:12.620]  於是他打開了窗戶
[00:17:12.620 --> 00:17:15.740]  希望這些飛鳥可以飛進來
[00:17:15.740 --> 00:17:17.900]  但是無論他怎麼努力
[00:17:17.900 --> 00:17:20.100]  這些小鳥都不進去
[00:17:20.100 --> 00:17:21.900]  他非常著急
[00:17:21.900 --> 00:17:24.180]  他想 如果你們不進來
[00:17:24.180 --> 00:17:27.100]  也是可能在外面凍死
[00:17:27.100 --> 00:17:28.820]  後來他在想
[00:17:28.820 --> 00:17:31.020]  如果我可以變成一個小鳥
[00:17:31.020 --> 00:17:34.060]  我飛出去 他們就不會怕我
[00:17:34.060 --> 00:17:35.980]  而且我可以跟他們溝通
[00:17:35.980 --> 00:17:37.820]  把這些小鳥帶進來
[00:17:37.820 --> 00:17:39.660]  帶到一個安全的地方
[00:17:39.660 --> 00:17:42.740]  他們就不用凍死了
[00:17:42.740 --> 00:17:47.780]  正在這個時候 教堂的鐘聲響起
[00:17:47.780 --> 00:17:49.260]  他突然明白
[00:17:49.260 --> 00:17:54.180]  原來在他太太跟兒女口裡邊的那位耶穌基督
[00:17:54.180 --> 00:17:56.980]  成為人的樣式來到世上
[00:17:56.980 --> 00:18:00.940]  也是因為同樣的原因
[00:18:00.940 --> 00:18:05.180]  有罪的人根本不能夠接近聖潔的神
[00:18:05.180 --> 00:18:07.460]  也不可能明白神的心意
[00:18:07.460 --> 00:18:10.900]  但神就派他的愛子來到人的當中
[00:18:10.900 --> 00:18:13.340]  讓我們可以明白祂的心意
[00:18:13.340 --> 00:18:15.500]  並且拯救我們
[00:18:15.500 --> 00:18:18.420]  主耶穌基督選擇用卑微的方式出生
[00:18:18.420 --> 00:18:22.500]  首先祂向牧羊人宣告一個大喜的信息
[00:18:22.500 --> 00:18:26.220]  除了表明祂愛世人
[00:18:26.220 --> 00:18:29.900]  包括這些身分卑微的牧羊人
[00:18:29.900 --> 00:18:33.700]  另外其實神向牧羊人宣告這個信息
[00:18:33.700 --> 00:18:36.380]  很有可能的另外一個原因是
[00:18:36.380 --> 00:18:39.980]  耶穌基督自己本身的身分
[00:18:39.980 --> 00:18:45.060]  耶穌基督的身分就是一個代屬羔羊的身分
[00:18:45.060 --> 00:18:47.180]  我剛才說了這群牧羊人
[00:18:47.180 --> 00:18:51.740]  原來是負責聖殿獻祭的羊群
[00:18:51.740 --> 00:18:53.780]  而真正最重要的
[00:18:53.780 --> 00:18:56.820]  真正有果孝的獻祭的羔羊
[00:18:56.820 --> 00:18:59.740]  就是這位主耶穌基督
[00:18:59.740 --> 00:19:03.900]  然後這些牧人來到主耶穌基督面前
[00:19:03.900 --> 00:19:06.500]  看到這位剛剛出生的主耶穌
[00:19:06.500 --> 00:19:11.780]  其實在預表著祂將來要成為獻祭的羔羊
[00:19:11.780 --> 00:19:16.700]  而且是真正帶來果孝的羔羊
[00:19:16.700 --> 00:19:19.420]  在《路加福音》二章二十一節那邊寫到
[00:19:19.420 --> 00:19:22.300]  滿了八天就給孩子行割禮
[00:19:22.300 --> 00:19:25.580]  給他起名叫耶穌
[00:19:25.580 --> 00:19:29.540]  這就是沒有成胎以前天使所起的名字
[00:19:29.540 --> 00:19:31.140]  那我們知道耶穌的名字
[00:19:31.140 --> 00:19:34.060]  其實耶和華是拯救的意思
[00:19:34.060 --> 00:19:36.980]  祂的名字就代表了祂來到世上
[00:19:36.980 --> 00:19:39.260]  一個非常重要的使命
[00:19:39.260 --> 00:19:42.020]  就是帶來耶和華的拯救
[00:19:42.020 --> 00:19:47.020]  而祂就是這個獻祭的羔羊
[00:19:47.020 --> 00:19:50.260]  也許我們能夠明白神很愛我們
[00:19:50.260 --> 00:19:52.740]  但是另外一方面我們可以問一個問題
[00:19:52.740 --> 00:19:56.940]  我們不太能夠明白為什麼天父要如此的殘忍
[00:19:56.940 --> 00:20:01.020]  讓自己的兒子成為救贖的羔羊
[00:20:01.020 --> 00:20:03.220]  甚至受苦致死
[00:20:03.220 --> 00:20:04.220]  因為我們知道
[00:20:04.220 --> 00:20:05.700]  釘死在十字架上面
[00:20:05.700 --> 00:20:09.300]  甚至在羅馬裡面是一個最殘酷的刑罰
[00:20:09.300 --> 00:20:15.540]  為什麼耶穌基督要這樣受苦來完成這個救恩呢?
[00:20:15.540 --> 00:20:23.260]  那很多年前有個老師就帶著學生去水塘的一個營地去度假
[00:20:23.260 --> 00:20:26.580]  水塘的水很深大家都知道對不對
[00:20:26.580 --> 00:20:28.820]  那他就跟學生下了一個命令
[00:20:28.820 --> 00:20:33.260]  就說絕對不能去水塘裡面去游泳
[00:20:33.260 --> 00:20:35.700]  如果誰違反了這個規定的話
[00:20:35.700 --> 00:20:38.300]  就一定要受罰
[00:20:38.300 --> 00:20:41.660]  那個年代體罰是允許的
[00:20:41.660 --> 00:20:47.140]  那任何時候班級裡面都會出現一些特別跟老師作對
[00:20:47.140 --> 00:20:49.860]  願意喜歡跟老師作對的學生
[00:20:49.860 --> 00:20:54.100]  那結果真的有兩個自以為游泳了不起的男生
[00:20:54.100 --> 00:20:59.620]  就趁著吃晚飯前的空餘的時間就去水塘游泳
[00:20:59.620 --> 00:21:02.220]  結果當然被發現
[00:21:02.220 --> 00:21:04.860]  那老師把他們叫了上岸
[00:21:04.860 --> 00:21:06.660]  然後在眾人的面前
[00:21:06.660 --> 00:21:09.860]  老師拿出了一個很長的尺子
[00:21:09.860 --> 00:21:14.980]  然後很生氣的叫他們把雙手遞了出來伸了出來
[00:21:14.980 --> 00:21:20.220]  然後他說要按照這個規矩來罰這個兩個男生
[00:21:20.220 --> 00:21:23.420]  他們閉上了眼睛
[00:21:23.420 --> 00:21:25.620]  他們把手伸了出來
[00:21:25.620 --> 00:21:27.700]  預備要受罰
[00:21:27.700 --> 00:21:31.100]  結果聽到啪啪啪的機聲
[00:21:31.100 --> 00:21:34.060]  非常大力的打在手上的聲音
[00:21:34.060 --> 00:21:36.780]  聽上去都覺得非常的疼
[00:21:36.780 --> 00:21:39.140]  這兩個學生聽到聲音
