
[00:00:00.000 --> 00:00:03.800]  在十幾年前我一個人離鄉別井
[00:11:56.600 --> 00:12:01.600]  但是在他出發移民之前的幾天
[00:12:01.600 --> 00:12:04.600]  他突然間他的太太中了新冠
[00:12:04.600 --> 00:12:06.600]  第二天到他
[00:12:06.600 --> 00:12:08.600]  再第二天到他的岳母
[00:12:08.600 --> 00:12:10.600]  潛中早不中
[00:12:10.600 --> 00:12:12.600]  偏偏這個時候才中
[00:12:12.600 --> 00:12:14.600]  那一天我知道他們
[00:12:14.600 --> 00:12:15.600]  我弟父中招之後
[00:12:15.600 --> 00:12:17.600]  其實那一天我就很擔心
[00:12:17.600 --> 00:12:20.600]  我擔心就算他們來得及康復
[00:12:20.600 --> 00:12:22.600]  中間染到兩個侄子侄女
[00:12:22.600 --> 00:12:24.600]  那就糟糕了
[00:12:24.600 --> 00:12:26.600]  我心裏面很擔心
[00:12:26.600 --> 00:12:28.600]  我那一晚整晚都睡不著
[00:12:28.600 --> 00:12:30.600]  但是第二天我突然間醒過
[00:12:30.600 --> 00:12:32.600]  我其實擔心都沒有用
[00:12:32.600 --> 00:12:35.600]  因為可能上帝的心意叫他不要走
[00:12:35.600 --> 00:12:37.600]  遲一點走
[00:12:37.600 --> 00:12:39.600]  我相信可能有他的心意在
[00:12:39.600 --> 00:12:41.600]  可能是好事來的
[00:12:41.600 --> 00:12:42.600]  我不知道
[00:12:42.600 --> 00:12:43.600]  但是上帝知道
[00:12:43.600 --> 00:12:45.600]  我這樣去思想的時候
[00:12:45.600 --> 00:12:47.600]  我就發覺我不需要擔心
[00:12:47.600 --> 00:12:50.600]  我只管將他們交託給神
[00:12:50.600 --> 00:12:52.600]  相信無論他現在走
[00:12:52.600 --> 00:12:55.600]  遲一點走都是神的心願
[00:12:55.600 --> 00:12:57.600]  於是我就放下了
[00:12:57.600 --> 00:13:00.600]  我就憑信心切切地為他們去禱告
[00:13:00.600 --> 00:13:02.600]  而在我禱告的裏面
[00:13:02.600 --> 00:13:04.600]  有一刻我就閃過一個念頭
[00:13:04.600 --> 00:13:06.600]  彷彿神告訴我們
[00:13:06.600 --> 00:13:08.600]  你放心 他們沒事的
[00:13:08.600 --> 00:13:09.600]  你放心
[00:13:09.600 --> 00:13:11.600]  我那天之後我就很安然
[00:13:11.600 --> 00:13:13.600]  來到去看神的工作
[00:13:13.600 --> 00:13:14.600]  我無論如何
[00:13:14.600 --> 00:13:17.600]  我相信神都是有祂的美意在
[00:13:17.600 --> 00:13:19.600]  我就很放心 很坦然
[00:13:19.600 --> 00:13:21.600]  之後那幾天我一直都睡得很好
[00:13:21.600 --> 00:13:23.600]  直到他們那天真的順利的
[00:13:23.600 --> 00:13:25.600]  來到出發為止
[00:13:25.600 --> 00:13:32.600]  就在亞伯蘭他來到相信耶和華之後
[00:13:32.600 --> 00:13:35.600]  耶和華又第二次來到跟他說話
[00:13:35.600 --> 00:13:37.600]  耶和華今次就跟他說
[00:13:37.600 --> 00:13:39.600]  我是耶和華曾經將你
[00:13:39.600 --> 00:13:42.600]  從迦勒底的吾爾領出來
[00:13:42.600 --> 00:13:45.600]  為要將這地賜給你作為產業
[00:13:45.600 --> 00:13:50.600]  今次神應許亞伯蘭的就是地
[00:13:50.600 --> 00:13:56.600]  就是迦蘭地這個地方
[00:13:56.600 --> 00:14:00.600]  但是亞伯蘭立刻又回應了
[00:14:00.600 --> 00:14:02.600]  主耶和華憑什麼知道
[00:14:02.600 --> 00:14:05.600]  我一定會得到這些地呢
[00:14:05.600 --> 00:14:11.600]  他在這裏就不是說代表他不信
[00:14:11.600 --> 00:14:16.600]  只不過他是向神去求一個的印證
[00:14:16.600 --> 00:14:20.600]  然後神就跟他說
[00:14:20.600 --> 00:14:23.600]  你給我拿一隻三歲的母牛毒
[00:14:23.600 --> 00:14:25.600]  一隻三歲的母山羊
[00:14:25.600 --> 00:14:27.600]  還有一隻三歲的公綿羊
[00:14:27.600 --> 00:14:30.600]  一隻斑鳩 還有一隻初甲
[00:14:30.600 --> 00:14:33.600]  於是亞伯蘭就很乖
[00:14:33.600 --> 00:14:35.600]  聽從耶和華的吩咐
[00:14:35.600 --> 00:14:37.600]  將這些祭物拿出來
[00:14:37.600 --> 00:14:39.600]  然後聖經說
[00:14:39.600 --> 00:14:41.600]  他就將這一切劈開
[00:14:41.600 --> 00:14:43.600]  在中間劈開一半一半
[00:14:43.600 --> 00:14:45.600]  相對地排列
[00:14:45.600 --> 00:14:47.600]  因為鳥太小了就沒有劈開
[00:14:47.600 --> 00:14:49.600]  原來你知不知道
[00:14:49.600 --> 00:14:53.600]  原來在希伯來人他們的文化裏面
[00:14:53.600 --> 00:14:55.600]  納約有個儀式
[00:14:55.600 --> 00:14:57.600]  雙方納約的時候
[00:14:57.600 --> 00:15:00.600]  他們就會將動物分成兩半
[00:15:00.600 --> 00:15:01.600]  分開對立
[00:15:01.600 --> 00:15:06.600]  然後納約的雙方就要在中間那裏走過
[00:15:06.600 --> 00:15:09.600]  你將動物劈開一定流血的 是不是
[00:15:09.600 --> 00:15:12.600]  中間就好像一條血河那樣
[00:15:12.600 --> 00:15:14.600]  那兩個人就在中間走過
[00:15:14.600 --> 00:15:18.600]  表示他們必定會履行這個約
[00:15:18.600 --> 00:15:21.600]  如果有任何一方不遵守這個約的話
[00:15:21.600 --> 00:15:24.600]  他就會好像這些動物一樣
[00:15:24.600 --> 00:15:28.600]  被分屍 要流血
[00:15:28.600 --> 00:15:30.600]  祭物被劈成兩半
[00:15:30.600 --> 00:15:33.600]  就是代表這個納約的雙方
[00:15:33.600 --> 00:15:35.600]  但是很奇怪
[00:15:35.600 --> 00:15:37.600]  聖經那裏說
[00:15:37.600 --> 00:15:38.600]  日落的時候
[00:15:38.600 --> 00:15:41.600]  亞伯蘭沉沉地睡了
[00:15:41.600 --> 00:15:46.600]  忽然有可怕的大黑暗臨到他那裏
[00:15:46.600 --> 00:15:48.600]  這個可怕的大黑暗
[00:15:48.600 --> 00:15:51.600]  明顯是上帝 從上帝而來
[00:15:51.600 --> 00:15:54.600]  是神使亞伯蘭來睡得很熟
[00:15:54.600 --> 00:15:56.600]  又說日落天黑的時候
[00:15:56.600 --> 00:15:59.600]  忽然有冒煙的爐和燒著的火把
[00:15:59.600 --> 00:16:02.600]  從那些玉塊當中來經過
[00:16:02.600 --> 00:16:05.600]  冒煙的爐和燒著的火把
[00:16:05.600 --> 00:16:08.600]  其實是象徵神的臨在
[00:16:08.600 --> 00:16:12.600]  是神獨自經過這些玉塊的當中
[00:16:12.600 --> 00:16:13.600]  因為亞伯蘭睡了覺
[00:16:13.600 --> 00:16:17.600]  他沒有可能來跟神一起這樣走過
[00:16:17.600 --> 00:16:20.600]  現在是神單方面來履行這個約
[00:16:20.600 --> 00:16:22.600]  負起全部的責任
[00:16:22.600 --> 00:16:25.600]  其實這一件納約的事件
[00:16:25.600 --> 00:16:28.600]  是預表著耶穌基督的救贖
[00:16:28.600 --> 00:16:30.600]  在希伯來書九章裏這樣說
[00:16:30.600 --> 00:16:32.600]  我們一起讀
[00:16:32.600 --> 00:16:34.600]  但基督已經來了
[00:16:34.600 --> 00:16:38.600]  作了已經實現的美好事物的大祭司
[00:16:38.600 --> 00:16:42.600]  他經過更大更完備的回望
[00:16:42.600 --> 00:16:45.600]  他不是用山羊和牛毒的血
[00:16:45.600 --> 00:16:47.600]  而是用自己的血
[00:16:47.600 --> 00:16:49.600]  只一次進了至聖所
[00:16:49.600 --> 00:16:52.600]  就得到了永遠的救贖
[00:16:52.600 --> 00:16:55.600]  因此他作了新約的宗保
[00:16:55.600 --> 00:16:57.600]  藉著他的死
[00:16:57.600 --> 00:17:01.600]  使人在前約之下的過犯得到救贖
[00:17:01.600 --> 00:17:08.600]  就叫那些蒙罩的人得著永遠基業的應許
[00:17:08.600 --> 00:17:11.600]  神知道我們沒有能力
[00:17:11.600 --> 00:17:13.600]  即使我們的心願意
[00:17:13.600 --> 00:17:15.600]  但我們都沒有能力來履行這個約
[00:17:15.600 --> 00:17:20.600]  要我們在神的眼中被視為完全
[00:17:20.600 --> 00:17:22.600]  所以他知道我們一定是會犯罪
[00:17:22.600 --> 00:17:24.600]  一定是要流血
[00:17:24.600 --> 00:17:26.600]  但是神就差遣了耶穌基督
[00:17:26.600 --> 00:17:31.600]  來代替我們去承擔這個結果
[00:17:31.600 --> 00:17:36.600]  所以這裏是預視著耶穌基督的救贖
[00:17:36.600 --> 00:17:42.600]  看完耶和華在星空下和亞伯蘭的對話
[00:17:42.600 --> 00:17:45.600]  我們體驗到亞伯蘭的信
[00:17:45.600 --> 00:17:48.600]  也體驗到上帝和他所立的約之後
[00:17:48.600 --> 00:17:51.600]  我們有什麼反思呢
[00:17:51.600 --> 00:17:53.600]  第一 我很想我們去想一下
[00:17:53.600 --> 00:17:56.600]  我們和神的關係
[00:17:56.600 --> 00:17:58.600]  我們和神的距離
[00:17:58.600 --> 00:18:00.600]  我們今早的祈禱會的時候都特別提到
[00:18:00.600 --> 00:18:02.600]  我們和神的關係是怎樣呢
[00:18:02.600 --> 00:18:07.600]  我發現我們很普遍會有三類型的信徒
[00:18:07.600 --> 00:18:10.600]  第一種是教條主義型的
[00:18:10.600 --> 00:18:15.600]  這個教條主義型就好像上帝的超級粉絲一樣
[00:18:15.600 --> 00:18:17.600]  無論對什麼人什麼時候都好
[00:18:17.600 --> 00:18:19.600]  我們看起來很屬靈
[00:18:19.600 --> 00:18:21.600]  我們好像樣樣都站在神那邊的
[00:18:21.600 --> 00:18:25.600]  你要這樣 你要這樣 你不應該這樣 你不應該這樣
[00:18:25.600 --> 00:18:31.600]  但是我們其實不是很體貼到上帝對人的那種心腸肺腑
[00:18:31.600 --> 00:18:35.600]  以致我們就好像一些不是人間煙火的人一樣
[00:18:35.600 --> 00:18:39.600]  我們不能夠和身邊的人感同身受
[00:18:39.600 --> 00:18:42.600]  不能夠明白他們的情況
[00:18:42.600 --> 00:18:45.600]  第二類型就是普遍型
[00:18:45.600 --> 00:18:49.600]  就是當我們如果對神給我們一些經歷
[00:18:49.600 --> 00:18:53.600]  我們有不明白 甚至或者不滿意的時候
[00:18:53.600 --> 00:18:55.600]  我們就逃避神了
[00:18:55.600 --> 00:19:00.600]  神我不理你 我不理你 我不想和你接觸
[00:19:00.600 --> 00:19:04.600]  或者是躺平 神我不理你了
[00:19:04.600 --> 00:19:08.600]  第三種就是清心徒義型
[00:19:08.600 --> 00:19:12.600]  他常常都會來和神對話 去聊天
[00:19:12.600 --> 00:19:14.600]  就算他對神有很不明白
[00:19:14.600 --> 00:19:16.600]  甚至對神不滿的時候
[00:19:16.600 --> 00:19:19.600]  他都會走來和神去爭拗
[00:19:19.600 --> 00:19:23.600]  來去問 去求問清楚
[00:19:23.600 --> 00:19:25.600]  你是哪一種呢
[00:19:25.600 --> 00:19:29.600]  當你遇到不明白或者對神有點不滿意的時候
[00:19:29.600 --> 00:19:32.600]  為什麼神給我有這樣的經歷
[00:19:32.600 --> 00:19:34.600]  你會怎樣面對呢
[00:19:34.600 --> 00:19:38.600]  你是選擇很屬靈的
[00:19:38.600 --> 00:19:40.600]  我知道是這樣的
[00:19:40.600 --> 00:19:43.600]  逃避型還是清心徒義型呢
[00:19:43.600 --> 00:19:48.600]  其實有時候我們可能完全不敢來到神面前的話
[00:19:48.600 --> 00:19:52.600]  其實可能都反映我們和神的關係
[00:19:52.600 --> 00:19:54.600]  其實上帝的胸襟很闊
[00:19:54.600 --> 00:19:59.600]  他不怕我們來挑戰他 質問他 甚至和他對話
[00:19:59.600 --> 00:20:02.600]  就好像約伯一樣 約伯也很多不明白
[00:20:02.600 --> 00:20:05.600]  上帝我是一直都很聽你的話
[00:20:05.600 --> 00:20:08.600]  但為什麼你要給我經歷這麼大的苦難呢
[00:20:08.600 --> 00:20:12.600]  約伯不怕來到神面前去問清楚
