
[00:00:00.000 --> 00:00:05.420]  奉主的名來問候弟兄姊妹平安
[00:05:19.620 --> 00:05:20.420]  這樣
[00:05:20.420 --> 00:05:22.500]  耶利米也提醒了上帝
[00:05:22.500 --> 00:05:23.140]  那麼
[00:05:23.140 --> 00:05:25.300]  你把那些惡人拿走不就行了嗎?
[00:05:25.300 --> 00:05:26.220]  他就提醒
[00:05:26.220 --> 00:05:28.780]  上帝不如把這些惡人取掉吧
[00:05:28.780 --> 00:05:30.980]  上帝沒有這麼做
[00:05:30.980 --> 00:05:32.460]  但是上帝沒有這麼做
[00:05:32.460 --> 00:05:33.180]  OK
[00:05:33.540 --> 00:05:35.300]  但是上帝就
[00:05:35.300 --> 00:05:38.820]  仍然在容忍
[00:05:38.820 --> 00:05:40.700]  但是上帝還在容忍
[00:05:40.700 --> 00:05:41.980]  是給一些罪人
[00:05:41.980 --> 00:05:43.340]  給一些罪人
[00:05:43.340 --> 00:05:43.940]  悔改
[00:05:43.940 --> 00:05:44.620]  一個悔改
[00:05:44.620 --> 00:05:46.140]  就是如果打風打你不了呢?
[00:05:46.140 --> 00:05:47.380]  這是等同於打風
[00:05:47.380 --> 00:05:48.780]  雷公沒有劈到你呢?
[00:05:48.780 --> 00:05:50.380]  不要使你受災害
[00:05:50.380 --> 00:05:51.340]  你還做壞事呢?
[00:05:51.340 --> 00:05:53.380]  你縱然做了很多錯事
[00:05:53.380 --> 00:05:54.420]  就是悔改的時候
[00:05:54.420 --> 00:05:55.980]  是讓你悔改的時候
[00:05:55.980 --> 00:05:56.820]  那麼猶太人
[00:05:56.820 --> 00:05:58.740]  猶太人壞到怎麼樣呢?
[00:05:58.740 --> 00:06:01.940]  猶太人他們到底怎麼遭到這個苦呢?
[00:06:01.940 --> 00:06:03.460]  不喜歡
[00:06:03.460 --> 00:06:05.300]  他根本就不喜歡
[00:06:05.300 --> 00:06:05.980]  OK
[00:06:05.980 --> 00:06:07.420]  你們說得我們這麼壞呢?
[00:06:07.420 --> 00:06:09.660]  但是他回應上帝講說
[00:06:09.660 --> 00:06:12.340]  你看不到這個結局的
[00:06:12.340 --> 00:06:15.660]  你看不到我們會被上帝罰的
[00:06:15.660 --> 00:06:17.660]  這些民說
[00:06:17.660 --> 00:06:20.500]  你們看不到我會給上帝懲罰的
[00:06:20.500 --> 00:06:21.620]  關你什麼事?
[00:06:21.620 --> 00:06:24.300]  這些民說關你什麼事情?
[00:06:24.300 --> 00:06:25.700]  你為什麼要干涉我?
[00:06:25.700 --> 00:06:28.180]  你為什麼要干涉我的事情?
[00:06:28.180 --> 00:06:29.940]  但是也有學者認為
[00:06:29.940 --> 00:06:33.780]  第十二章四字的他
[00:06:33.780 --> 00:06:34.780]  是耶和華
[00:06:34.780 --> 00:06:36.500]  回到這個細節裡面
[00:06:36.500 --> 00:06:37.340]  這個他
[00:06:37.340 --> 00:06:40.660]  有些學者也認為這是指到耶利米
[00:06:40.660 --> 00:06:41.940]  指到是耶利米
[00:06:41.940 --> 00:06:43.140]  猶太的惡人呢?
[00:06:43.140 --> 00:06:44.060]  猶太的惡人
[00:06:44.060 --> 00:06:45.100]  標認耶利米
[00:06:45.100 --> 00:06:46.380]  挑撥耶利米
[00:06:46.380 --> 00:06:47.660]  你說得我們很差
[00:06:47.660 --> 00:06:49.420]  你說得我們很糟糕的
[00:06:49.420 --> 00:06:51.500]  預言我們將來會很淒涼
[00:06:51.500 --> 00:06:53.420]  預言我們將來會很淒涼的
[00:06:53.420 --> 00:06:55.460]  你沒命活到的時候
[00:06:55.460 --> 00:06:56.220]  看我們這個狀況
[00:06:56.220 --> 00:06:57.420]  你到那個時候還沒有命
[00:06:57.420 --> 00:06:58.940]  來看到我們這樣
[00:07:00.940 --> 00:07:01.940]  大家聽不聽得到?
[00:07:01.940 --> 00:07:03.300]  大家能不能夠看到呢?
[00:07:03.300 --> 00:07:06.260]  猶太的惡人非常輕慢上帝
[00:07:06.260 --> 00:07:10.340]  猶太的惡人他們非常輕慢耶和華上帝
[00:07:10.340 --> 00:07:12.620]  所以
[00:07:12.620 --> 00:07:13.540]  因此
[00:07:13.540 --> 00:07:15.020]  上帝會動手
[00:07:15.020 --> 00:07:16.980]  上帝必須要動手
[00:07:16.980 --> 00:07:17.740]  怎麼動手呢?
[00:07:17.740 --> 00:07:21.980]  我這個講題就會講這個事情了
[00:07:21.980 --> 00:07:24.460]  就是今天我們所講的題目的內容
[00:07:24.460 --> 00:07:25.340]  OK
[00:07:25.340 --> 00:07:27.180]  所以呢
[00:07:27.180 --> 00:07:27.980]  所以
[00:07:28.660 --> 00:07:31.860]  我再講一下上帝怎麼回應耶利米呢?
[00:07:31.860 --> 00:07:34.220]  所以上帝怎麼回應耶利米呢?
[00:07:34.220 --> 00:07:38.700]  上帝讓耶利米預先知道將來會發生的事情
[00:07:38.700 --> 00:07:42.780]  上帝讓耶利米先知道將來會發生的事情
[00:07:42.780 --> 00:07:45.580]  這個是相當好的
[00:07:45.580 --> 00:07:47.140]  這個是非常重要的
[00:07:47.140 --> 00:07:47.820]  很好的事情
[00:07:47.820 --> 00:07:48.940]  因為害他們那一幫
[00:07:48.940 --> 00:07:50.300]  香利
[00:07:50.300 --> 00:07:51.900]  叫做阿拿特人
[00:07:51.900 --> 00:07:55.860]  害耶利米的這些同鄉
[00:07:55.860 --> 00:07:58.260]  他們的意見很不清楚
[00:07:58.260 --> 00:08:04.380]  當耶路撒冷被毀的時候
[00:08:04.380 --> 00:08:07.540]  尼泊爾加里撒就將他們全部抓起來
[00:08:07.540 --> 00:08:10.900]  尼泊爾加里撒黃把他們全部殺掉
[00:08:10.900 --> 00:08:12.300]  能殺的殺
[00:08:12.300 --> 00:08:13.740]  被遷徙的遷徙
[00:08:13.740 --> 00:08:15.420]  被遷徙的就遷徙了
[00:08:15.420 --> 00:08:16.780]  但耶利米早知道
[00:08:16.780 --> 00:08:18.220]  但耶利米很早就知道
[00:08:18.220 --> 00:08:19.820]  所以就讓我看到一件事
[00:08:19.820 --> 00:08:22.300]  所以就讓我看到一件事情
[00:08:22.300 --> 00:08:26.380]  上帝對我們很好
[00:08:26.380 --> 00:08:28.300]  上帝真的對我們很好
[00:08:28.300 --> 00:08:29.740]  祂給我們啟示錄
[00:08:29.740 --> 00:08:31.260]  祂給我們啟示錄
[00:08:31.260 --> 00:08:37.420]  祂給你看到將來耶穌回來之前和之後的事情
[00:08:37.420 --> 00:08:39.860]  祂讓我們當基督徒能夠看到
[00:08:39.860 --> 00:08:42.940]  當耶穌再回來之前之後所發生的事情
[00:08:42.940 --> 00:08:45.780]  上帝在這個時候就同一件事
[00:08:45.780 --> 00:08:51.900]  將耶路撒冷將來的遭遇預先告訴了耶利米
[00:08:51.900 --> 00:08:54.220]  這裡正正就是異區同工
[00:08:54.220 --> 00:08:58.540]  就是上帝讓耶利米預先知道將來所發生的事情
[00:08:58.540 --> 00:09:00.020]  所以弟兄姊妹
[00:09:00.020 --> 00:09:02.020]  能夠預知將來發生什麼事
[00:09:02.020 --> 00:09:04.020]  能預知將來發生的事情
[00:09:04.020 --> 00:09:06.820]  是上帝的恩典
[00:09:06.820 --> 00:09:09.620]  那我們怎麼知道將來發生什麼事呢?
[00:09:09.620 --> 00:09:11.580]  將來發生什麼事情呢?
[00:09:11.580 --> 00:09:13.580]  我們怎麼能知道?
[00:09:13.580 --> 00:09:14.420]  《聖經》
[00:09:14.420 --> 00:09:16.500]  就靠賴《聖經》
[00:09:16.500 --> 00:09:17.900]  所以為什麼讀《聖經》這麼好?
[00:09:17.900 --> 00:09:19.980]  所以為什麼讀《聖經》是那麼好的事情?
[00:09:19.980 --> 00:09:21.060]  為什麼那麼多福氣?
[00:09:21.060 --> 00:09:22.580]  福氣也為什麼從讀《聖經》來的?
[00:09:22.580 --> 00:09:24.580]  因為你可以知道將來發生的事情
[00:09:24.580 --> 00:09:26.900]  因為你可以知道將來所發生的事情
[00:09:26.900 --> 00:09:28.700]  如果你想記住一句《聖經》
[00:09:28.700 --> 00:09:30.060]  我經常都不會背的
[00:09:30.060 --> 00:09:32.540]  如果你喜歡記一段《聖經》來提醒的
[00:09:32.540 --> 00:09:34.540]  有一段我經常可以背出來的
[00:09:34.540 --> 00:09:37.060]  按著定命
[00:09:37.060 --> 00:09:40.260]  人人都有一死
[00:09:40.260 --> 00:09:41.780]  死後
[00:09:41.780 --> 00:09:44.380]  且有審判
[00:09:44.380 --> 00:09:46.900]  記住一件事
[00:09:46.900 --> 00:09:48.900]  記得這樣
[00:09:48.900 --> 00:09:50.980]  不是人死如燈滅
[00:09:50.980 --> 00:09:52.980]  不是人死如燈滅
[00:09:52.980 --> 00:09:54.620]  死後
[00:09:54.620 --> 00:09:56.620]  有審判
[00:09:56.620 --> 00:09:58.620]  審判什麼事情呢?
[00:09:58.620 --> 00:10:00.220]  你和上帝之間
[00:10:00.220 --> 00:10:02.220]  你跟上帝之間
[00:10:02.220 --> 00:10:04.220]  那個罪惡的圍牆
[00:10:04.220 --> 00:10:06.220]  那個罪惡的圍牆
[00:10:06.220 --> 00:10:09.620]  有沒有被拆毀呢?
[00:10:09.620 --> 00:10:13.300]  能夠拆毀這幅圍牆的話
[00:10:13.300 --> 00:10:14.500]  就是耶穌基督
[00:10:14.500 --> 00:10:16.220]  只有耶穌基督
[00:10:16.220 --> 00:10:17.220]  耶穌怎麼幫你拆呢?
[00:10:17.220 --> 00:10:19.220]  耶穌怎麼幫我們拆卸呢?
[00:10:19.220 --> 00:10:20.300]  你認罪悔改
[00:10:20.300 --> 00:10:21.580]  你認罪悔改
[00:10:21.580 --> 00:10:23.580]  祂的寶血遮蓋我們
[00:10:23.580 --> 00:10:25.100]  祂的寶血遮蓋我們
[00:10:25.100 --> 00:10:26.780]  你和上帝的隔絕
[00:10:26.780 --> 00:10:29.460]  上帝的左隔的那幅圍牆
[00:10:29.460 --> 00:10:30.460]  耶穌拆毀了
[00:10:30.460 --> 00:10:33.940]  我們跟上帝的左隔的那幅圍牆
[00:10:33.940 --> 00:10:35.820]  就被耶穌拆毀了
[00:10:35.820 --> 00:10:37.340]  這個審判
[00:10:37.340 --> 00:10:38.340]  你可以通過
[00:10:38.340 --> 00:10:40.340]  我們就能夠通過了
[00:10:40.340 --> 00:10:42.340]  答案
[00:10:42.340 --> 00:10:43.980]  這句話是不是保羅說的?
[00:10:43.980 --> 00:10:44.780]  是
[00:10:44.780 --> 00:10:46.060]  是保羅說的
[00:10:46.060 --> 00:10:47.180]  羅馬書的
[00:10:47.180 --> 00:10:49.180]  OK
[00:10:49.180 --> 00:10:51.180]  主主幫助我們
[00:10:51.180 --> 00:10:53.180]  叫他愛惜神的話
[00:10:53.180 --> 00:10:55.180]  想到我們怎麼愛惜神的話
[00:10:55.180 --> 00:10:57.180]  在耶利米時代
[00:10:57.180 --> 00:10:59.180]  上帝恩待他
[00:10:59.180 --> 00:11:03.180]  上帝特別向他講將來發生什麼事
[00:11:03.180 --> 00:11:07.180]  特別向耶利米預告將來所發生的事情
[00:11:07.180 --> 00:11:09.180]  從這個角度來看本文
[00:11:09.180 --> 00:11:12.180]  當我們從這個角度就開始看本文
[00:11:12.180 --> 00:11:17.180]  本文就是上帝告訴耶利米
[00:11:17.180 --> 00:11:21.180]  這段經文說到耶利米透過上帝告訴他
[00:11:21.180 --> 00:11:23.180]  要審判百姓
[00:11:23.180 --> 00:11:25.180]  要審判百姓
[00:11:25.180 --> 00:11:28.180]  先審判萬民
[00:11:28.180 --> 00:11:30.180]  先審判萬民
[00:11:30.180 --> 00:11:33.180]  先審判上帝的百姓
[00:11:33.180 --> 00:11:37.180]  但是在審判上帝的百姓
[00:11:37.180 --> 00:11:40.180]  先審判上帝的百姓
[00:11:40.180 --> 00:11:42.180]  之後
[00:11:42.180 --> 00:11:44.180]  審判百姓的倫邦
[00:11:44.180 --> 00:11:47.180]  再審判這些百姓的倫邦
[00:11:47.180 --> 00:11:50.180]  所以在新約有一個很重要的神學
[00:11:50.180 --> 00:11:52.180]  在信仰裏面有一個很重要的神學
[00:11:52.180 --> 00:11:54.180]  我不知道是誰出的
[00:11:54.180 --> 00:11:55.180]  不過我記得了
[00:11:55.180 --> 00:11:56.180]  希望黃師傅幫我
[00:11:56.180 --> 00:11:58.180]  審判從神的家開始
[00:11:58.180 --> 00:12:00.180]  審判從神的家開始
[00:12:00.180 --> 00:12:03.180]  所以上帝來
[00:12:03.180 --> 00:12:04.180]  耶穌來
[00:12:04.180 --> 00:12:05.180]  所以主耶穌來
[00:12:05.180 --> 00:12:07.180]  說要審判生人和死人
[00:12:07.180 --> 00:12:09.180]  耶穌再來的時候
[00:12:09.180 --> 00:12:11.180]  審判生人和死人
[00:12:11.180 --> 00:12:13.180]  你知道這句在哪裏
[00:12:13.180 --> 00:12:15.180]  我們的Creed
[00:12:15.180 --> 00:12:18.180]  這句話是出於我們的信經
[00:12:18.180 --> 00:12:19.180]  信條
[00:12:19.180 --> 00:12:21.180]  在我們的信條裏面
[00:12:21.180 --> 00:12:23.180]  審判生人和死人
[00:12:23.180 --> 00:12:25.180]  跟保羅所講的一樣
[00:12:25.180 --> 00:12:26.180]  跟保羅所講的一樣
[00:12:26.180 --> 00:12:27.180]  但是先審判甚麼呢
[00:12:27.180 --> 00:12:29.180]  但是先審判誰呢
[00:12:29.180 --> 00:12:30.180]  神的家
[00:12:30.180 --> 00:12:31.180]  從神的家開始
[00:12:31.180 --> 00:12:32.180]  教會開始
[00:12:32.180 --> 00:12:33.180]  從教會開始審判
[00:12:33.180 --> 00:12:37.180]  然後在白色大寶座審判這些西人
[00:12:37.180 --> 00:12:41.180]  然後在白色寶座上面來審判
[00:12:41.180 --> 00:12:43.180]  這是新約的教導
[00:12:43.180 --> 00:12:44.180]  這是新約裏面的教導
[00:12:44.180 --> 00:12:45.180]  這個Pattern
[00:12:45.180 --> 00:12:47.180]  這個模式
[00:12:47.180 --> 00:12:49.180]  在這裏設定了
[00:12:49.180 --> 00:12:50.180]  原來在舊約
[00:12:50.180 --> 00:12:51.180]  耶律賓已經出現了
[00:12:51.180 --> 00:12:52.180]  上帝先審判
[00:12:52.180 --> 00:12:53.180]  上帝先審判
[00:12:53.180 --> 00:12:54.180]  自己的子民
[00:12:54.180 --> 00:12:55.180]  他自己的子民
[00:12:55.180 --> 00:12:56.180]  耶利
[00:12:56.180 --> 00:12:59.180]  猶大先滅亡
[00:12:59.180 --> 00:13:01.180]  因此猶大先滅亡
[00:13:01.180 --> 00:13:02.180]  其實在這時候
[00:13:02.180 --> 00:13:04.180]  北國已經滅亡了
[00:13:04.180 --> 00:13:05.180]  上面寫著
[00:13:05.180 --> 00:13:06.180]  北國已經滅亡了
[00:13:06.180 --> 00:13:07.180]  南國快要滅亡了
[00:13:07.180 --> 00:13:09.180]  南國快要滅亡了
[00:13:09.180 --> 00:13:11.180]  之後這些烈國
[00:13:11.180 --> 00:13:12.180]  之後這些烈國
[00:13:12.180 --> 00:13:14.180]  耶和華逐個對付
[00:13:14.180 --> 00:13:15.180]  這些耶和華
[00:13:15.180 --> 00:13:18.180]  每一個一步一步來對付
[00:13:18.180 --> 00:13:20.180]  我們今天看回歷史
[00:13:20.180 --> 00:13:22.180]  我們現在再看回歷史
[00:13:22.180 --> 00:13:23.180]  亞屬國
[00:13:23.180 --> 00:13:24.180]  亞屬國
[00:13:24.180 --> 00:13:25.180]  亡北國那個
[00:13:25.180 --> 00:13:27.180]  亡北國那個國家
[00:13:27.180 --> 00:13:28.180]  在哪裏
[00:13:28.180 --> 00:13:29.180]  它現在還在嗎
[00:13:29.180 --> 00:13:30.180]  阿斯利亞
[00:13:30.180 --> 00:13:31.180]  你聽過這個國家沒有
[00:13:31.180 --> 00:13:32.180]  阿斯利亞
[00:13:32.180 --> 00:13:34.180]  我們還聽到這個國家嗎
[00:13:34.180 --> 00:13:35.180]  巴比倫
[00:13:35.180 --> 00:13:36.180]  巴比倫
[00:13:36.180 --> 00:13:37.180]  尼泊爾加利沙巴比倫
[00:13:37.180 --> 00:13:38.180]  尼泊爾加利沙
[00:13:38.180 --> 00:13:40.180]  亡南國
[00:13:40.180 --> 00:13:42.180]  亡北南國
[00:13:42.180 --> 00:13:43.180]  請問今天聯合國裏面
[00:13:43.180 --> 00:13:44.180]  有沒有一個國家叫巴比倫
[00:13:44.180 --> 00:13:47.180]  現在還沒有一個國家叫巴比倫
[00:13:47.180 --> 00:13:48.180]  有沒有
[00:13:48.180 --> 00:13:49.180]  有沒有在聯合國
[00:13:49.180 --> 00:13:50.180]  以色列呢
[00:13:50.180 --> 00:13:51.180]  以色列呢
[00:13:51.180 --> 00:13:52.180]  有啊
[00:13:52.180 --> 00:13:53.180]  有了
[00:13:53.180 --> 00:13:55.180]  值不值得你探討
[00:13:55.180 --> 00:13:56.180]  值不值得我們探討
[00:13:56.180 --> 00:13:57.180]  OK
[00:13:57.180 --> 00:13:58.180]  好了
[00:13:58.180 --> 00:13:59.180]  好了
[00:13:59.180 --> 00:14:01.180]  我們現在看本文第一篇
[00:14:01.180 --> 00:14:03.180]  現在我們看第一篇
[00:14:03.180 --> 00:14:05.180]  上帝要審判他的百姓
[00:14:05.180 --> 00:14:07.180]  七到十三節
[00:14:07.180 --> 00:14:09.180]  這篇文章裏面也記載了
[00:14:09.180 --> 00:14:10.180]  從第七到十三節
[00:14:10.180 --> 00:14:13.180]  講到上帝先審判他的百姓
[00:14:13.180 --> 00:14:15.180]  這個是詩歌題材
[00:14:15.180 --> 00:14:17.180]  這段是從詩歌的題材寫出來的
[00:14:17.180 --> 00:14:18.180]  大家留意讀聖經
[00:14:18.180 --> 00:14:20.180]  我們要留意讀聖經
[00:14:20.180 --> 00:14:21.180]  上帝的審判
[00:14:21.180 --> 00:14:23.180]  上帝的審判
[00:14:23.180 --> 00:14:25.180]  用詩歌題材
[00:14:25.180 --> 00:14:28.180]  就在裏面用詩歌的題材寫出來
[00:14:28.180 --> 00:14:30.180]  其實這個不是耶利米茲特徵
[00:14:30.180 --> 00:14:32.180]  這個並不單單是耶利米茲特徵
[00:14:32.180 --> 00:14:33.180]  創世紀
[00:14:33.180 --> 00:14:34.180]  在創世紀
[00:14:34.180 --> 00:14:35.180]  人類犯罪
[00:14:35.180 --> 00:14:40.180]  上帝懲罰亞當夏娃那段
[00:14:40.180 --> 00:14:44.180]  上帝懲罰亞當夏娃跟撒旦那一段
[00:14:44.180 --> 00:14:46.180]  都是詩歌題材
[00:14:46.180 --> 00:14:48.180]  也是用詩歌題材所寫成的
[00:14:48.180 --> 00:14:51.180]  所以可以看到一樣東西
[00:14:51.180 --> 00:14:52.180]  所以我們可以看到一樣事情
[00:14:52.180 --> 00:14:53.180]  聖經
[00:14:53.180 --> 00:14:54.180]  聖經
[00:14:54.180 --> 00:14:58.180]  是上帝的啟示
[00:14:58.180 --> 00:15:00.180]  是上帝的啟示
[00:15:00.180 --> 00:15:02.180]  聖經的作者
[00:15:02.180 --> 00:15:03.180]  聖經的作者
[00:15:03.180 --> 00:15:06.180]  經過他的文學技巧
[00:15:06.180 --> 00:15:08.180]  經過他的文學技巧
[00:15:08.180 --> 00:15:10.180]  用詩歌表達出來
[00:15:10.180 --> 00:15:12.180]  用詩歌的題材提出來
[00:15:12.180 --> 00:15:13.180]  OK
[00:15:13.180 --> 00:15:15.180]  所以聖經
[00:15:15.180 --> 00:15:16.180]  因此聖經
[00:15:16.180 --> 00:15:17.180]  是聖經
[00:15:17.180 --> 00:15:18.180]  是聖靈
[00:15:18.180 --> 00:15:19.180]  是聖靈
[00:15:19.180 --> 00:15:20.180]  是聖靈
[00:15:20.180 --> 00:15:21.180]  跟人的合作
[00:15:21.180 --> 00:15:22.180]  跟人的合作
[00:15:22.180 --> 00:15:23.180]  是產品來的
[00:15:23.180 --> 00:15:24.180]  所產生的寫下來的
[00:15:24.180 --> 00:15:25.180]  OK
[00:15:25.180 --> 00:15:27.180]  在這一段的時候
[00:15:27.180 --> 00:15:29.180]  耶利米就仿效了
[00:15:29.180 --> 00:15:32.180]  荷西亞的自我經驗
[00:15:32.180 --> 00:15:33.180]  在這一段經文裡面
[00:15:33.180 --> 00:15:34.180]  我們看到耶利米
[00:15:34.180 --> 00:15:37.180]  仿效荷西亞先知
[00:15:37.180 --> 00:15:39.180]  他的個人經驗
[00:15:39.180 --> 00:15:41.180]  去詮釋上帝
[00:15:41.180 --> 00:15:42.180]  在這個時候的心情
[00:15:42.180 --> 00:15:43.180]  來解釋
[00:15:43.180 --> 00:15:46.180]  詮釋上帝的心情
