
[00:00:00.000 --> 00:00:08.000]  我小時候也有跟媽媽去買菜
[00:12:24.000 --> 00:12:28.000]  神是會藉著安慰
[00:12:28.000 --> 00:12:33.000]  安慰其實是與聖靈是同一個字
[00:12:33.000 --> 00:12:38.000]  大家都知道聖靈也是安慰師、保衛師
[00:12:38.000 --> 00:12:40.000]  是安慰者的意思
[00:12:40.000 --> 00:12:45.000]  所以神是藉著安慰鼓勵人的內心
[00:12:45.000 --> 00:12:51.000]  以及是兼顧人的工作來進行的
[00:12:51.000 --> 00:12:53.000]  所以,頂姐妹
[00:12:53.000 --> 00:13:00.000]  我們不要怕我們在言語和行為上灰心
[00:13:00.000 --> 00:13:03.000]  神一定會設備我們有力量
[00:13:03.000 --> 00:13:08.000]  以致我們可以行出各種皆艷美行出來
[00:13:08.000 --> 00:13:13.000]  以致可以榮神益人
[00:13:13.000 --> 00:13:16.000]  說到這裡的時候我就想起
[00:13:16.000 --> 00:13:19.000]  沙灘捉人的故事
[00:13:19.000 --> 00:13:21.000]  我不知道大家有沒有聽過
[00:13:21.000 --> 00:13:24.000]  但是無論大家聽過與沒有聽過
[00:13:24.000 --> 00:13:25.000]  在我低潮的時候
[00:13:25.000 --> 00:13:31.000]  這個故事都給我很多安慰和鼓勵
[00:13:31.000 --> 00:13:33.000]  話說這個故事的作者
[00:13:33.000 --> 00:13:35.000]  他在人生的旅途裡
[00:13:35.000 --> 00:13:41.000]  他夢見耶穌和他在沙灘上行走
[00:13:41.000 --> 00:13:46.000]  當時沙灘上是留有兩行的捉人
[00:13:46.000 --> 00:13:51.000]  耶穌一直陪伴著他來行
[00:13:51.000 --> 00:13:52.000]  但行著行著
[00:13:52.000 --> 00:13:57.000]  他發覺在他最艱難、最痛苦、最軟弱的時候
[00:13:57.000 --> 00:14:03.000]  為什麼沙灘上只能夠留下一雙捉人呢?
[00:14:03.000 --> 00:14:06.000]  他這時候就問主耶穌
[00:14:06.000 --> 00:14:11.000]  主啊,為什麼我在最艱難、最痛苦的歲月裡的時候
[00:14:11.000 --> 00:14:14.000]  祢竟然離我而去呢?
[00:14:14.000 --> 00:14:17.000]  主耶穌就回答他說
[00:14:17.000 --> 00:14:23.000]  親愛的孩子,你所看見的那一行捉人其實不是你的
[00:14:23.000 --> 00:14:24.000]  是我的
[00:14:24.000 --> 00:14:27.000]  因為在你最痛苦、最軟弱的時候
[00:14:27.000 --> 00:14:30.000]  我是揹著你來行的
[00:14:30.000 --> 00:14:35.000]  神的愛沒有離開過我們
[00:14:35.000 --> 00:14:38.000]  神永遠在我們的身邊
[00:14:38.000 --> 00:14:42.000]  來做這個鼓勵和堅固的工作
[00:14:42.000 --> 00:14:48.000]  更加是在最艱難的時候是揹著我們來行的
[00:14:48.000 --> 00:14:51.000]  所以我們信徒只管我們很勇敢地
[00:14:51.000 --> 00:14:55.000]  來活出與這個夢召的恩相稱的行為的時候
[00:14:55.000 --> 00:14:58.000]  我們就夠了
[00:14:58.000 --> 00:15:03.000]  所以在哥林多後書第十二章第九節裡
[00:15:03.000 --> 00:15:05.000]  他更加跟我們說
[00:15:05.000 --> 00:15:08.000]  神的恩典是夠你用的
[00:15:08.000 --> 00:15:14.000]  因為神的能力在人的軟弱上顯得完全
[00:15:14.000 --> 00:15:24.000]  當保羅講完神的恩典和人的責任的時候
[00:15:24.000 --> 00:15:26.000]  他現在就再轉移
[00:15:26.000 --> 00:15:32.000]  講到有關神的信實和人的堅忍
[00:15:32.000 --> 00:15:39.000]  他很希望貼誠的信徒也可以為他祈禱
[00:15:39.000 --> 00:15:44.000]  因為他很確信神的信實
[00:15:44.000 --> 00:15:48.000]  在第一、第二節裡
[00:15:48.000 --> 00:15:53.000]  保羅要求在土的內容可以分為兩個方面
[00:15:53.000 --> 00:15:59.000]  他很希望福音能夠很快地傳開
[00:15:59.000 --> 00:16:03.000]  保羅用了一個擬人的說法
[00:16:03.000 --> 00:16:07.000]  他將福音比喻成人一樣
[00:16:07.000 --> 00:16:11.000]  可以很快地奔跑傳出去
[00:16:11.000 --> 00:16:13.000]  而且還得到榮耀
[00:16:13.000 --> 00:16:20.000]  其實保羅在用當時希臘賽跑運動得勝者
[00:16:20.000 --> 00:16:25.000]  最後會得到榮耀的冠冕來做一個比喻
[00:16:25.000 --> 00:16:31.000]  來證明福音是主的道
[00:16:31.000 --> 00:16:33.000]  不是人的道
[00:16:33.000 --> 00:16:37.000]  很快地會被人接受、勝應
[00:16:37.000 --> 00:16:39.000]  並且得到榮耀
[00:16:39.000 --> 00:16:46.000]  正如主的道是如何在貼薩羅尼加教會的信徒之間
[00:16:46.000 --> 00:16:49.000]  得到榮耀一樣
[00:16:49.000 --> 00:16:58.000]  所以在這裡你會看到保羅正在回顧貼田第二章第十三節
[00:16:58.000 --> 00:17:03.000]  說「我們所傳的信息,你們聽見了,領受了」
[00:17:03.000 --> 00:17:06.000]  並不是領受人的信息
[00:17:06.000 --> 00:17:11.000]  而是確確實實是出自神的信息
[00:17:11.000 --> 00:17:15.000]  因為神在你們中間工作
[00:17:19.000 --> 00:17:26.000]  在這裡保羅更加要提醒我們
[00:17:26.000 --> 00:17:31.000]  其實神的揀選也是伴隨著祂的使命
[00:17:31.000 --> 00:17:37.000]  我們不可以將神的救恩只留在我們手上
[00:17:37.000 --> 00:17:40.000]  我們要像賽跑一樣
[00:17:40.000 --> 00:17:45.000]  要將福音在我們中間傳開
[00:17:45.000 --> 00:17:49.000]  這樣才能夠洗腎,得到榮耀
[00:17:49.000 --> 00:17:52.000]  我們不要成為福音的宅男和宅女
[00:17:52.000 --> 00:18:01.000]  更加不可以成為現在很流行的「躺平族」
[00:18:01.000 --> 00:18:05.000]  我們要求主打開福音的門
[00:18:05.000 --> 00:18:10.000]  我們要藉著每一個機會將福音傳開
[00:18:10.000 --> 00:18:13.000]  這就是我們今年教會的意向和方向
[00:18:13.000 --> 00:18:19.000]  讓我們一起來彼此勉勵,一同努力
[00:18:19.000 --> 00:18:25.000]  其次就是保羅要求信徒為他祈禱
[00:18:25.000 --> 00:18:31.000]  讓他可以脫離抵擋福音的人
[00:18:31.000 --> 00:18:33.000]  因為保羅在寫這封信的時候
[00:18:33.000 --> 00:18:38.000]  他正是在哥林多傳福音
[00:18:38.000 --> 00:18:41.000]  那裡當然有很多不信的猶太人
[00:18:41.000 --> 00:18:45.000]  他們很抗拒和毀謗保羅
[00:18:45.000 --> 00:18:53.000]  所以在第二節說到要求為他來祈禱
[00:18:53.000 --> 00:18:56.000]  使他可以脫離那些無理之惡人
[00:18:56.000 --> 00:19:00.000]  那些無理之惡人是指那些不信的猶太人嗎?
[00:19:00.000 --> 00:19:03.000]  因為他們是很剛愎自用
[00:19:03.000 --> 00:19:06.000]  頑固不堪的那些人
[00:19:06.000 --> 00:19:10.000]  經常來搞擾他們
[00:19:10.000 --> 00:19:14.000]  所以保羅其實是知道的
[00:19:14.000 --> 00:19:20.000]  他知道不是所有在他們中間的外邦人和猶太人
[00:19:20.000 --> 00:19:22.000]  都會相信福音
[00:19:22.000 --> 00:19:25.000]  和對神有信心
[00:19:25.000 --> 00:19:27.000]  正如耶穌基督
[00:19:27.000 --> 00:19:29.000]  他在世的時候
[00:19:29.000 --> 00:19:33.000]  所有見過他的人都不一定相信耶穌
[00:19:33.000 --> 00:19:35.000]  但是貼上來的家人
[00:19:35.000 --> 00:19:37.000]  信主的經過
[00:19:37.000 --> 00:19:42.000]  他是大大鼓勵了保羅的信心
[00:19:42.000 --> 00:19:45.000]  證明那些堅守主導的信徒
[00:19:45.000 --> 00:19:49.000]  他們的見證一定不會受到阻撓
[00:19:49.000 --> 00:19:56.000]  福音一定可以藉著他們來傳揚出去
[00:19:56.000 --> 00:19:58.000]  說到信心的時候
[00:19:58.000 --> 00:20:04.000]  保羅當然是非常關心他的羊群
[00:20:04.000 --> 00:20:07.000]  「信」這個字如果用在人方面
[00:20:07.000 --> 00:20:09.000]  就是指人的信心
[00:20:09.000 --> 00:20:10.000]  如果用在神方面
[00:20:10.000 --> 00:20:12.000]  就是指神的信實
[00:20:12.000 --> 00:20:16.000]  因為希列文都是同一個字
[00:20:16.000 --> 00:20:19.000]  所以在第三節
[00:20:19.000 --> 00:20:20.000]  他就說到
[00:20:20.000 --> 00:20:23.000]  雖然人可能是沒有信心
[00:20:23.000 --> 00:20:25.000]  但是人的沒有信心
[00:20:25.000 --> 00:20:28.000]  就不能夠破壞了神的信實
[00:20:28.000 --> 00:20:31.000]  因為揀選的是神
[00:20:31.000 --> 00:20:33.000]  神不會後悔
[00:20:33.000 --> 00:20:37.000]  已經在耶穌基督裡面實現了
[00:20:37.000 --> 00:20:39.000]  所以主的信實
[00:20:39.000 --> 00:20:42.000]  其實是帶來了兩方面的結果
[00:20:42.000 --> 00:20:43.000]  第一
[00:20:43.000 --> 00:20:50.000]  他會堅固和保護信徒
[00:20:50.000 --> 00:20:56.000]  堅固當然是針對信心軟弱的信徒
[00:20:56.000 --> 00:20:59.000]  神一定會來建立他們
[00:20:59.000 --> 00:21:12.000]  使他們能夠脫離無理之惡人的手
[00:21:12.000 --> 00:21:15.000]  保羅除了對神的信實有信心之外
[00:21:15.000 --> 00:21:18.000]  他在第四節更加說到
[00:21:18.000 --> 00:21:22.000]  他們對貼撒羅尼加的信徒
[00:21:22.000 --> 00:21:26.000]  都是有信任的
[00:21:26.000 --> 00:21:30.000]  保羅的信心是建立在哪裡呢?
[00:21:30.000 --> 00:21:33.000]  是建立在靠主的基礎上
[00:21:33.000 --> 00:21:39.000]  就是建立在基督耶穌裡面
[00:21:39.000 --> 00:21:41.000]  保羅在肥勒比書第一章第六節
[00:21:41.000 --> 00:21:42.000]  更加說到
[00:21:42.000 --> 00:21:46.000]  我深信那在你們心裡動了善功
[00:21:46.000 --> 00:21:48.000]  是必成就者功
[00:21:48.000 --> 00:21:53.000]  直到耶穌基督的日子
[00:21:53.000 --> 00:21:55.000]  我們都知道在前書裡面
[00:21:55.000 --> 00:21:58.000]  保羅藉著提摩太
[00:21:58.000 --> 00:22:01.000]  回來回報貼城的人
[00:22:01.000 --> 00:22:04.000]  其實已經遵行了他的吩咐
[00:22:04.000 --> 00:22:07.000]  現在保羅更加有信心
[00:22:07.000 --> 00:22:10.000]  他知道當貼撒羅尼加的信徒
[00:22:10.000 --> 00:22:12.000]  收到他的信之後
[00:22:12.000 --> 00:22:15.000]  也會繼續遵守他的吩咐
[00:22:15.000 --> 00:22:19.000]  來堅守主道
[00:22:19.000 --> 00:22:23.000]  其實保羅在這裡同樣提醒我們
[00:22:23.000 --> 00:22:27.000]  我們不僅對神有信心
[00:22:27.000 --> 00:22:30.000]  我們對弟兄姊妹也要有信心
[00:22:30.000 --> 00:22:32.000]  為什麼呢?
[00:22:32.000 --> 00:22:35.000]  因為我們都是在基督裡面
[00:22:35.000 --> 00:22:38.000]  我們深信在基督裡面的人
[00:22:38.000 --> 00:22:40.000]  主一定會保守
[00:22:40.000 --> 00:22:45.000]  主一定會兼顧我們
[00:22:45.000 --> 00:22:47.000]  我想我們都是一代
[00:22:47.000 --> 00:22:52.000]  看邵氏電影長大的一代
[00:22:52.000 --> 00:22:54.000]  邵氏電影裡面開頭
[00:22:54.000 --> 00:22:56.000]  當然有一句話
[00:22:56.000 --> 00:23:00.000]  邵氏出品必屬佳品
[00:23:00.000 --> 00:23:04.000]  我們信徒是神的揀選
[00:23:04.000 --> 00:23:08.000]  一定是佳品中的佳品
[00:23:08.000 --> 00:23:12.000]  但很多時候我們對神有信心
[00:23:12.000 --> 00:23:16.000]  我們對人是沒有信心的
[00:23:16.000 --> 00:23:18.000]  那時候我們可以怎樣做呢?
[00:23:18.000 --> 00:23:21.000]  保羅在第五節就說
[00:23:21.000 --> 00:23:27.000]  我們可以為信徒祈禱
[00:23:27.000 --> 00:23:30.000]  求神引導他們的心
[00:23:30.000 --> 00:23:33.000]  使他們可以愛上帝
[00:23:33.000 --> 00:23:39.000]  並且學習基督的忍耐
[00:23:39.000 --> 00:23:43.000]  首先對神的愛
[00:23:43.000 --> 00:23:46.000]  是有更深刻的體驗
[00:23:46.000 --> 00:23:49.000]  到底是怎樣的呢?
[00:23:49.000 --> 00:23:53.000]  我們說母親的愛是很偉大
[00:23:53.000 --> 00:23:56.000]  因為母親懷胎十月
[00:23:56.000 --> 00:23:58.000]  不單是這樣
[00:23:58.000 --> 00:24:01.000]  孩子要長大成人
[00:24:01.000 --> 00:24:04.000]  甚至結婚才可以放下
[00:24:04.000 --> 00:24:07.000]  當然花了很多心血
[00:24:07.000 --> 00:24:11.000]  但我們有沒有想過
[00:24:11.000 --> 00:24:14.000]  神從揀選我們
[00:24:14.000 --> 00:24:16.000]  到我們得到榮耀
[00:24:16.000 --> 00:24:20.000]  他所花的心血到底有多少呢?
[00:24:20.000 --> 00:24:24.000]  是從永遠到永遠的
[00:24:24.000 --> 00:24:26.000]  如果大家這樣想的時候
[00:24:26.000 --> 00:24:28.000]  神對我們的愛
[00:24:28.000 --> 00:24:33.000]  其實是不低於我們的母親
[00:24:33.000 --> 00:24:36.000]  我想大家都沒有忘記
[00:24:36.000 --> 00:24:38.000]  兩個星期之前
[00:24:38.000 --> 00:24:40.000]  Tony和Lillian
[00:24:40.000 --> 00:24:42.000]  他們在淚水裡
[00:24:42.000 --> 00:24:47.000]  他們怎樣講述神奇妙的愛
[00:24:47.000 --> 00:24:51.000]  但願神的愛也同樣來激勵
[00:24:51.000 --> 00:24:54.000]  在我們在座之間的每一位
[00:24:54.000 --> 00:24:58.000]  讓我們能夠更加愛我們的神
[00:24:58.000 --> 00:25:02.000]  其次就是我們要學習基督的忍耐
[00:25:02.000 --> 00:25:05.000]  當然包括基督他道成肉身
