
[00:00:00.000 --> 00:00:09.000]  「姐妹早晨,健康嘅你每日三餐要少油、少糖、少鹽,以防三高一嵩。」
[00:04:21.000 --> 00:04:28.000]  「既已坐下,門徒到他跟前來,祂就開口教訓他們。」
[00:04:28.000 --> 00:04:30.000]  「說什麼呢?」
[00:04:30.000 --> 00:04:34.000]  「就是講了『白福』喇。」
[00:04:34.000 --> 00:04:41.000]  「神的門徒,神的子民,會有什麼特質呢?」
[00:04:41.000 --> 00:04:49.000]  「天國有份的人,很期盼的福氣,究竟會是怎樣呢?」
[00:04:49.000 --> 00:04:54.000]  「於是耶穌講完『白福』之後,祂立刻就說了。」
[00:04:54.000 --> 00:05:00.000]  「你是世上的炎,你是世上的光。」
[00:05:00.000 --> 00:05:03.000]  「就是今天要講的經文喇。」
[00:05:03.000 --> 00:05:10.000]  「我們的屬靈生命要承載到這八福的福氣呢。」
[00:05:10.000 --> 00:05:14.000]  「我們必須要持續地去操練。」
[00:05:14.000 --> 00:05:20.000]  「我們成為一個夠咸,也夠燥的基督門徒。」
[00:05:20.000 --> 00:05:24.000]  「當我們生命成長,努力去操練的時候。」
[00:05:24.000 --> 00:05:27.000]  「原來我們的生命就會慢慢地」
[00:05:27.000 --> 00:05:33.000]  「生出『白福』裏面講的屬靈生命的特質。」
[00:05:33.000 --> 00:05:40.000]  「因為這些屬靈特質,我們就能夠經歷到這八福的福氣了。」
[00:05:40.000 --> 00:05:45.000]  「所以,我是世上的炎。」
[00:05:45.000 --> 00:05:49.000]  「炎有甚麼功能呢?」
[00:05:49.000 --> 00:05:51.000]  「這裏有四樣東西。」
[00:05:51.000 --> 00:05:57.000]  「有提鮮,有防腐,有殺菌,和有潔淨。」
[00:05:57.000 --> 00:05:58.000]  「甚麼是提鮮呢?」
[00:05:58.000 --> 00:05:59.000]  「你一定會知道的。」
[00:05:59.000 --> 00:06:04.000]  「當你煮東西,炒菜的時候,你都會加幾粒鹽。」
[00:06:04.000 --> 00:06:09.000]  「但當你認識這個配音的時候,你要知道我是喜歡原味道的。」
[00:06:09.000 --> 00:06:13.000]  「我又可以沒有糖,沒有油,沒有鹽,都可以的。」
[00:06:13.000 --> 00:06:18.000]  「話說有一次,攪拌了甘醇湯之後,我覺得原汁原味已經很甜了。」
[00:06:18.000 --> 00:06:23.000]  「但我的朋友就說,不如你再加幾粒鹽試試吧。」
[00:06:23.000 --> 00:06:26.000]  「原來又發現真的很不同。」
[00:06:26.000 --> 00:06:30.000]  「本來的甜味會帶出那種鮮味。」
[00:06:30.000 --> 00:06:35.000]  「原來加了鹽之後,它會提起了它本身那種甜味。」
[00:06:35.000 --> 00:06:40.000]  「所以鹽可以有提鮮的作用。」
[00:06:40.000 --> 00:06:42.000]  「我就明白了。」
[00:06:42.000 --> 00:06:48.000]  「為甚麼日本人吃西瓜的時候要加鹽呢?」
[00:06:48.000 --> 00:06:53.000]  「就是因為它可以令西瓜更加香甜。」
[00:06:53.000 --> 00:06:55.000]  「接著是防腐。」
[00:06:55.000 --> 00:06:59.000]  「大家買回家裡的牛肉、豬肉。」
[00:06:59.000 --> 00:07:02.000]  「其實是動物的屍體來的。」
[00:07:02.000 --> 00:07:05.000]  「屍體怎麼可以保持新鮮呢?」
[00:07:05.000 --> 00:07:09.000]  「原來加些鹽在肉上面,再放進冰箱裡。」
[00:07:09.000 --> 00:07:14.000]  「你就可以減慢它的變壞程度。」
[00:07:14.000 --> 00:07:16.000]  「接著是殺菌。」
[00:07:16.000 --> 00:07:19.000]  「我不知道大家有沒有生過飛脂。」
[00:07:19.000 --> 00:07:21.000]  「我小時候經常生飛脂。」
[00:07:21.000 --> 00:07:24.000]  「生飛脂的時候會很痛。」
[00:07:24.000 --> 00:07:29.000]  「吃東西、喝水都要遷就著那個位置。」
[00:07:29.000 --> 00:07:33.000]  「但我媽媽很聰明,一招就解決了我的飛脂。」
[00:07:33.000 --> 00:07:38.000]  「她會用絕招,用手指沾一些鹽。」
[00:07:38.000 --> 00:07:40.000]  「一下子打進飛脂裡。」
[00:07:40.000 --> 00:07:42.000]  「那一刻你忍到就行了。」
[00:07:42.000 --> 00:07:44.000]  「忍到流眼淚就行了。」
[00:07:44.000 --> 00:07:46.000]  「之後飛脂就會很快的」
[00:07:46.000 --> 00:07:51.000]  「借了,然後就可以殺菌和消毒了。」
[00:07:51.000 --> 00:07:55.000]  「最後一個功能就是潔淨了。」
[00:07:55.000 --> 00:07:57.000]  「甚麼是潔淨呢?」
[00:07:57.000 --> 00:08:00.000]  「當你買一隻雞回來的時候。」
[00:08:00.000 --> 00:08:03.000]  「你不會就這樣用水洗乾淨它。」
[00:08:03.000 --> 00:08:08.000]  「你會用鹽在雞上面給它按摩一下。」
[00:08:08.000 --> 00:08:09.000]  「為甚麼呢?」
[00:08:09.000 --> 00:08:13.000]  「原來鹽可以去除雪味。」
[00:08:13.000 --> 00:08:17.000]  「原來它還可以將殘留的血。」
[00:08:17.000 --> 00:08:20.000]  「可以一下子洗得很乾淨。」
[00:08:20.000 --> 00:08:27.000]  「原來同樣是猶太人將肉清潔的方法。」
[00:08:27.000 --> 00:08:28.000]  「他們不吃血的。」
[00:08:28.000 --> 00:08:35.000]  「所以他們一定要用鹽洗得肉很乾淨才行。」
[00:08:35.000 --> 00:08:39.000]  「第一次問,我不知道你有沒有試過。」
[00:08:39.000 --> 00:08:45.000]  「煮飯太重手,加了太多鹽。」
[00:08:45.000 --> 00:08:48.000]  「令到它很鹹呢?」
[00:08:48.000 --> 00:08:51.000]  「煮一煲湯,太鹹怎麼辦呢?」
[00:08:51.000 --> 00:08:54.000]  「那就加點水,稀釋它。」
[00:08:54.000 --> 00:08:57.000]  「如果菜很鹹怎麼辦呢?」
[00:08:57.000 --> 00:08:59.000]  「那就加點糖。」
[00:08:59.000 --> 00:09:02.000]  「又或者加點檸檬汁也可以。」
[00:09:02.000 --> 00:09:05.000]  「所以當你覺得太鹹的時候。」
[00:09:05.000 --> 00:09:08.000]  「你可以用其他的調味料。」
[00:09:08.000 --> 00:09:10.000]  「或者是水。」
[00:09:10.000 --> 00:09:14.000]  「令到它可以沖淡了鹹味。」
[00:09:14.000 --> 00:09:18.000]  「為什麼經文會這樣寫呢?」
[00:09:18.000 --> 00:09:19.000]  「剛才我們讀過。」
[00:09:19.000 --> 00:09:25.000]  「鹽若失了味,怎能叫它再鹹呢?」
[00:09:25.000 --> 00:09:30.000]  「即是鹽可以有無味的時候。」
[00:09:30.000 --> 00:09:34.000]  「弟兄姊妹,你試試用一隻手指尖尖那些鹽。」
[00:09:34.000 --> 00:09:36.000]  「尖幾粒仔,一粒兩粒。」
[00:09:36.000 --> 00:09:38.000]  「你去品嚐它的時候。」
[00:09:38.000 --> 00:09:41.000]  「你都會發覺都有那種鹹味。」
[00:09:41.000 --> 00:09:47.000]  「為什麼這裡會寫鹽會失去味呢?」
[00:09:47.000 --> 00:09:50.000]  「原來這裡是和猶太人的」
[00:09:50.000 --> 00:09:54.000]  「主食文化有關係。」
[00:09:54.000 --> 00:09:57.000]  「你知道嗎?我們去買一包鹽很容易。」
[00:09:57.000 --> 00:09:58.000]  「我們去超級市場。」
[00:09:58.000 --> 00:10:01.000]  「然後很容易就可以買到鹽。」
[00:10:01.000 --> 00:10:03.000]  「一兩元幾元的價錢。」
[00:10:03.000 --> 00:10:07.000]  「但我們買的那些是叫做海鹽。」
[00:10:07.000 --> 00:10:11.000]  「但原來在猶太人的地方裡面。」
[00:10:11.000 --> 00:10:14.000]  「原來鹽這東西是一種奢侈品來的。」
[00:10:14.000 --> 00:10:18.000]  「他們的鹽是叫做岩鹽。」
[00:10:18.000 --> 00:10:21.000]  「岩鹽是一種奢侈的食材來的。」
[00:10:21.000 --> 00:10:27.000]  「他們在岩山那裡開採,挖出來的。」
[00:10:27.000 --> 00:10:30.000]  「在礦石那裡挖出來的。」
[00:10:30.000 --> 00:10:34.000]  「所以它挖出來就不是我們眼見的那種鹽。」
[00:10:34.000 --> 00:10:39.000]  「而是整塊東西是連著石頭一塊的。」
[00:10:39.000 --> 00:10:42.000]  「所以他們叫做岩鹽。」
[00:10:42.000 --> 00:10:44.000]  「或者叫做礦鹽。」
[00:10:44.000 --> 00:10:47.000]  「也可以叫做井鹽。」
[00:10:47.000 --> 00:10:49.000]  「可能你會問:」
[00:10:49.000 --> 00:10:53.000]  「怎樣煮?怎樣煮飯?整塊石頭。」
[00:10:53.000 --> 00:10:57.000]  「原來他們真的將整塊的岩鹽。」
[00:10:57.000 --> 00:11:00.000]  「放進去一邊炒一邊煮。」
[00:11:00.000 --> 00:11:04.000]  「那些鹽分就會越來越少了。」
[00:11:04.000 --> 00:11:06.000]  「少到只剩下石頭的話。」
[00:11:06.000 --> 00:11:08.000]  「你想想,石頭是沒有用的。」
[00:11:08.000 --> 00:11:13.000]  「於是就將石頭來去凋棄。」
[00:11:13.000 --> 00:11:16.000]  「所以為什麼經文剛才五章十三節那裡說:」
[00:11:16.000 --> 00:11:18.000]  「你們是世上的鹽。」
[00:11:18.000 --> 00:11:22.000]  「鹽若失了味。」
[00:11:22.000 --> 00:11:26.000]  「大家明白,為什麼會失了味。」
[00:11:26.000 --> 00:11:30.000]  「怎能叫它再鹹呢?以後沒用了。」
[00:11:30.000 --> 00:11:32.000]  「因為只剩下石頭了。」
[00:11:32.000 --> 00:11:36.000]  「於是就丟在外面,被人踐踏了。」
[00:11:36.000 --> 00:11:38.000]  「可能你會問:」
[00:11:38.000 --> 00:11:40.000]  「沒用的石頭就丟在外面。」
[00:11:40.000 --> 00:11:44.000]  「那為什麼要被人踐踏呢?」
[00:11:44.000 --> 00:11:46.000]  「丟了就丟進垃圾桶了。」
[00:11:46.000 --> 00:11:48.000]  「為什麼要被人踐踏呢?」
[00:11:48.000 --> 00:11:52.000]  「你們是世上的鹽。」
[00:11:52.000 --> 00:11:56.000]  「弟兄姊妹,我們不是作鹽。」
[00:11:56.000 --> 00:11:58.000]  「你們要記得很清楚。」
[00:11:58.000 --> 00:12:01.000]  「今天的概念一定要很清楚。」
[00:12:01.000 --> 00:12:04.000]  「我們不是作鹽。」
[00:12:04.000 --> 00:12:06.000]  「因為聖經這裡寫得很清楚。」
[00:12:06.000 --> 00:12:09.000]  「寫著幾個的譯本。」
[00:12:09.000 --> 00:12:12.000]  「你們是。」
[00:12:12.000 --> 00:12:14.000]  「You are。」
[00:12:14.000 --> 00:12:16.000]  「你本身就已經是了。」
[00:12:16.000 --> 00:12:18.000]  「你本身就已經是了。」
[00:12:18.000 --> 00:12:20.000]  「你本身就已經是了。」
[00:12:20.000 --> 00:12:22.000]  「你本身就已經是了。」
[00:12:22.000 --> 00:12:25.000]  「所以我們不用做些什麼。」
[00:12:25.000 --> 00:12:28.000]  「來得到鹽的功能。」
[00:12:28.000 --> 00:12:30.000]  「來得到鹽的特質。」
[00:12:30.000 --> 00:12:32.000]  「你本身已經是鹽。」
[00:12:32.000 --> 00:12:36.000]  「你內置了鹽的特質在裡面。」
[00:12:36.000 --> 00:12:38.000]  「就是說,你一信主那一刻。」
[00:12:38.000 --> 00:12:40.000]  「你已經是門徒。」
[00:12:40.000 --> 00:12:42.000]  「當你是門徒的時候。」
[00:12:42.000 --> 00:12:44.000]  「你生命已經內置了鹽的特質。」
[00:12:44.000 --> 00:12:46.000]  「在你裡頭了。」
[00:12:46.000 --> 00:12:48.000]  「你不是做些什麼。」
[00:12:48.000 --> 00:12:52.000]  「做些什麼,以致得到一些特質。」
[00:12:52.000 --> 00:12:53.000]  「在我們裡面。」
[00:12:53.000 --> 00:12:54.000]  「是不需要的。」
[00:12:54.000 --> 00:12:56.000]  「原來今天聖經告訴我們。」
[00:12:56.000 --> 00:12:58.000]  「你已經是鹽了。」
[00:12:58.000 --> 00:12:59.000]  「你已經是光了。」
[00:12:59.000 --> 00:13:01.000]  「你生命裡面已經藏著了。」
[00:13:01.000 --> 00:13:05.000]  「內置了鹽和光本身的特質。」
[00:13:05.000 --> 00:13:09.000]  「所以我們本身已經是鹽和光。」
[00:13:09.000 --> 00:13:12.000]  「不是做些什麼。」
[00:13:12.000 --> 00:13:14.000]  「而是你是。」
[00:13:14.000 --> 00:13:17.000]  「當我們的屬靈生命去到一個點。」
[00:13:17.000 --> 00:13:19.000]  「我們已經沒有了鹽的功能。」
[00:13:19.000 --> 00:13:22.000]  「也沒有了鹽的價值。」
[00:13:22.000 --> 00:13:25.000]  「我們發揮不了,去到沒用了。」
[00:13:25.000 --> 00:13:27.000]  「體驗不了鮮味。」
[00:13:27.000 --> 00:13:30.000]  「潔淨不了,又殺不了菌的話。」
[00:13:30.000 --> 00:13:32.000]  「正正就反映著我們的生命。」
[00:13:32.000 --> 00:13:34.000]  「是不是離開了呢?」
[00:13:34.000 --> 00:13:37.000]  「我們的生命是不是不停地去犯罪呢?」
[00:13:37.000 --> 00:13:40.000]  「去到一個位置是背道呢?」
[00:13:40.000 --> 00:13:44.000]  「來到去背叛這個信仰呢?」
[00:13:44.000 --> 00:13:46.000]  「當我們背叛信仰的時候。」
[00:13:46.000 --> 00:13:48.000]  「教會會怎樣做呢?」
[00:13:48.000 --> 00:13:51.000]  「就會撤回我們會友的身份。」
[00:13:51.000 --> 00:13:54.000]  「就會撤回我們的會籍。」
[00:13:54.000 --> 00:13:57.000]  「猶太人的文化都是一樣。」
[00:13:57.000 --> 00:14:00.000]  「凡被教會驅逐的基督徒。」
[00:14:00.000 --> 00:14:05.000]  「在他們很想去更新去改變去轉變的時候。」
[00:14:05.000 --> 00:14:06.000]  「迴轉了。」
[00:14:06.000 --> 00:14:09.000]  「他們是需要在會堂那裡遵守。」
[00:14:09.000 --> 00:14:11.000]  「被人踐踏。」
[00:14:11.000 --> 00:14:16.000]  「而踐踏就成為了迴轉的人。」
[00:14:16.000 --> 00:14:20.000]  「在他生命裡一生的印記。」
[00:14:20.000 --> 00:14:22.000]  「就是告訴迴轉的人知道。」
[00:14:22.000 --> 00:14:26.000]  「我的生命今天重新開始。」
[00:14:26.000 --> 00:14:29.000]  「一個新的生命的開始。」
[00:14:29.000 --> 00:14:33.000]  「一生的印記印在我的生命裡。」
[00:14:33.000 --> 00:14:36.000]  「頂姐妹這裡一節的經文。」
[00:14:36.000 --> 00:14:38.000]  「在講什麼呢?」
[00:14:38.000 --> 00:14:42.000]  「鹽可以發揮它的功能。」
[00:14:42.000 --> 00:14:45.000]  「它是非常之有用。」
[00:14:45.000 --> 00:14:49.000]  「但鹽同樣可以失去了味道。」
[00:14:49.000 --> 00:14:51.000]  「要被凋棄。」
[00:14:51.000 --> 00:14:54.000]  「那鹽發生了什麼事。」
[00:14:54.000 --> 00:14:58.000]  「會令到沒有味道的呢?」
[00:14:58.000 --> 00:15:01.000]  「我們現在在疫情的底下。」
[00:15:01.000 --> 00:15:05.000]  「我不知道頂姐妹你們的生命枯不枯乾呢?」
[00:15:05.000 --> 00:15:09.000]  「你們的心靈狀況是否很枯乾呢?」
[00:15:09.000 --> 00:15:12.000]  「當你每天都要和你的子女在放大時。」
[00:15:12.000 --> 00:15:14.000]  「放大幾個小時。」
[00:15:14.000 --> 00:15:15.000]  「你不是一個。」
[00:15:15.000 --> 00:15:17.000]  「可能要幾個同時間放大。」
[00:15:17.000 --> 00:15:19.000]  「放大完上午就要放大下午時。」
[00:15:19.000 --> 00:15:21.000]  「可能父母就在想。」
[00:15:21.000 --> 00:15:24.000]  「放大時你在看什麼呢?」
[00:15:24.000 --> 00:15:27.000]  「究竟你吸不吸收到老師在講什麼呢?」
[00:15:27.000 --> 00:15:29.000]  「然後父母又會很擔心。」
[00:15:29.000 --> 00:15:31.000]  「每天都看著螢幕。」
[00:15:31.000 --> 00:15:35.000]  「近視、散光,不斷上升。」
[00:15:35.000 --> 00:15:37.000]  「紅筋又出來了。」
[00:15:37.000 --> 00:15:39.000]  「當你很想出街時。」
[00:15:39.000 --> 00:15:42.000]  「但現在限聚令只有兩個人。」
[00:15:42.000 --> 00:15:45.000]  「你想和小祖一起吃飯吹吹水。」
[00:15:45.000 --> 00:15:46.000]  「一起來商交。」
[00:15:46.000 --> 00:15:49.000]  「可以和人之間建立關係。」
[00:15:49.000 --> 00:15:51.000]  「小祖在互動時。」
[00:15:51.000 --> 00:15:53.000]  「又不能出街。」
[00:15:53.000 --> 00:15:54.000]  「又和人談不攏。」
[00:15:54.000 --> 00:15:58.000]  「不能面對面見面。」
[00:15:58.000 --> 00:15:59.000]  「很枯乾。」
[00:15:59.000 --> 00:16:01.000]  「當你很想去打球時。」
[00:16:01.000 --> 00:16:03.000]  「誰知政府又說。」
[00:16:03.000 --> 00:16:05.000]  「所有設施都不會開放。」
[00:16:05.000 --> 00:16:06.000]  「連你的會所。」
[00:16:06.000 --> 00:16:08.000]  「你家樓下的會所。」
[00:16:08.000 --> 00:16:09.000]  「什麼都不開放。」
[00:16:09.000 --> 00:16:10.000]  「這樣嗎?」
[00:16:10.000 --> 00:16:11.000]  「不如行山吧。」
[00:16:11.000 --> 00:16:13.000]  「當你行山時。」
[00:16:13.000 --> 00:16:14.000]  「你又發現。」
[00:16:14.000 --> 00:16:17.000]  「怎麼行山好像行旺角一樣呢?」
[00:16:17.000 --> 00:16:18.000]  「好了。」
[00:16:18.000 --> 00:16:20.000]  「然後一個月後。」
[00:16:20.000 --> 00:16:22.000]  「就新年了。」
[00:16:22.000 --> 00:16:24.000]  「當家家戶戶都在想。」
[00:16:24.000 --> 00:16:26.000]  「當然去探訪一下。」
[00:16:26.000 --> 00:16:28.000]  「去掛念親戚。」
[00:16:28.000 --> 00:16:32.000]  「但又不知道會否有家居的限聚令。」
[00:16:32.000 --> 00:16:33.000]  「接著。」
[00:16:33.000 --> 00:16:35.000]  「現在我們知道。」
[00:16:35.000 --> 00:16:37.000]  「連閒年宵都沒有了。」
[00:16:37.000 --> 00:16:40.000]  「那你的心在想什麼呢?」
[00:16:40.000 --> 00:16:43.000]  「是不是很枯乾呢?」
[00:16:43.000 --> 00:16:45.000]  「我們的屬靈生命。」
[00:16:45.000 --> 00:16:47.000]  「又好像和人少了一些接觸。」
[00:16:47.000 --> 00:16:49.000]  「主日又回不了教。」
[00:16:49.000 --> 00:16:50.000]  「又崇拜。」
[00:16:50.000 --> 00:16:52.000]  「每個星期看著螢幕。」
[00:16:52.000 --> 00:16:54.000]  「好像在看崇拜一樣。」
[00:16:54.000 --> 00:16:55.000]  「屬靈生命。」
[00:16:55.000 --> 00:16:59.000]  「慢慢慢慢就會枯乾了。」
[00:16:59.000 --> 00:17:01.000]  「弟兄姊妹。」
[00:17:01.000 --> 00:17:03.000]  「我們是鹽來的。」
[00:17:03.000 --> 00:17:06.000]  「你知不知道The Message Bible。」
[00:17:06.000 --> 00:17:10.000]  「它怎麼形容我們這個鹽的生命呢?」
[00:17:10.000 --> 00:17:12.000]  「我很喜歡The Message Bible。」
[00:17:12.000 --> 00:17:14.000]  「因為我翻譯得非常落地。」
[00:17:14.000 --> 00:17:15.000]  「它說。」
[00:17:15.000 --> 00:17:17.000]  「Let me tell you why you are here。」
[00:17:17.000 --> 00:17:18.000]  「為什麼。」
[00:17:18.000 --> 00:17:19.000]  「耶穌說。」
[00:17:19.000 --> 00:17:20.000]  「為什麼你會在這裡呢?」
[00:17:20.000 --> 00:17:22.000]  「You are here to be salt seasoning。」
[00:17:22.000 --> 00:17:24.000]  「其實你是一個鹽的調味料來的。」
[00:17:24.000 --> 00:17:26.000]  「那是做什麼呢?」
[00:17:26.000 --> 00:17:29.000]  「It brings out the God flavors of dessert。」
[00:17:29.000 --> 00:17:30.000]  「它說。」
[00:17:30.000 --> 00:17:35.000]  「你來是要帶出神的鮮味。」
[00:17:35.000 --> 00:17:38.000]  「那這個鮮味是什麼呢?」
[00:17:38.000 --> 00:17:39.000]  「它接著說。」
[00:17:39.000 --> 00:17:41.000]  「If you lost your saltiness。」
[00:17:41.000 --> 00:17:43.000]  「如果你失去了鹹味的時候。」
[00:17:43.000 --> 00:17:47.000]  「How will people taste Godliness?」
[00:17:47.000 --> 00:17:50.000]  「你怎樣叫人在你的生命那裡。」
[00:17:50.000 --> 00:17:55.000]  「能夠嘗到信仰主耶穌的好。」
[00:17:55.000 --> 00:17:57.000]  「信仰主耶穌的真。」
[00:17:57.000 --> 00:18:01.000]  「信仰主耶穌的正呢?」
[00:18:01.000 --> 00:18:02.000]  「所以。」
[00:18:02.000 --> 00:18:06.000]  「為什麼我說你要做一個夠鹹的信徒。」
[00:18:06.000 --> 00:18:08.000]  「還要我落地一點。」
[00:18:08.000 --> 00:18:11.000]  「要鹹到出汁的信徒呢?」
[00:18:11.000 --> 00:18:13.000]  「就好像醃鹹柑桔。」
[00:18:13.000 --> 00:18:15.000]  「當你醃到日到。」
[00:18:15.000 --> 00:18:17.000]  「當你屬靈的生命裡面。」
[00:18:17.000 --> 00:18:19.000]  「已經火候到了。」
[00:18:19.000 --> 00:18:21.000]  「就像那些鹹柑桔醃了幾年。」
[00:18:21.000 --> 00:18:23.000]  「已經入味的時候。」
[00:18:23.000 --> 00:18:25.000]  「當你喝的時候。」
[00:18:25.000 --> 00:18:27.000]  「你就發揮作用了。」
[00:18:27.000 --> 00:18:31.000]  「就可以醫好你的喉嚨痛了。」
[00:18:31.000 --> 00:18:35.000]  「屬靈生命都是一樣。」
[00:18:35.000 --> 00:18:40.000]  「所以我們經常都要保持自己夠鹹。」
[00:18:40.000 --> 00:18:42.000]  「鹹到一個點是。」
[00:18:42.000 --> 00:18:46.000]  「你的生命是可以感染到其他人的。」
[00:18:46.000 --> 00:18:51.000]  「你的生命是可以提升到其他人的生命。」
[00:18:51.000 --> 00:18:54.000]  「你的生命可以造就到人。」
[00:18:54.000 --> 00:18:58.000]  「你才能夠發揮到鹽的功能。」
[00:18:58.000 --> 00:19:01.000]  「發揮到鹽的恩賜。」
[00:19:01.000 --> 00:19:05.000]  「發揮到你服侍的果效。」
[00:19:05.000 --> 00:19:08.000]  「這就是關於鹽的。」
[00:19:08.000 --> 00:19:10.000]  「接著我們看。」
[00:19:10.000 --> 00:19:13.000]  「我是世上的光。」
[00:19:13.000 --> 00:19:16.000]  「光有什麼功能呢?」
[00:19:16.000 --> 00:19:18.000]  「這裡有三樣東西。」
[00:19:18.000 --> 00:19:21.000]  「當你晚上去行山的時候。」
[00:19:21.000 --> 00:19:24.000]  「那些人多數都會戴個頭盔。」
[00:19:24.000 --> 00:19:26.000]  「前面會有盞燈。」
[00:19:26.000 --> 00:19:29.000]  「那盞燈一定是在前面。」
[00:19:29.000 --> 00:19:33.000]  「就是用來做一個照明的作用。」
[00:19:33.000 --> 00:19:36.000]  「以致到可以指引你前面的路。」
[00:19:36.000 --> 00:19:38.000]  「那條路怎麼走?左還是右?」
[00:19:38.000 --> 00:19:40.000]  「前面完全看得很通透。」
[00:19:40.000 --> 00:19:43.000]  「讓你可以看到目的地。」
[00:19:43.000 --> 00:19:47.000]  「第三樣就是提醒的作用。」
[00:19:47.000 --> 00:19:49.000]  「可能我們常常祈禱的時候。」
