
[00:00:00.000 --> 00:00:04.080]  讓我們在再次打開《但義理書》
[00:03:29.640 --> 00:03:33.800]  我就出到去拿我那張成績單回來
[00:03:33.800 --> 00:03:35.560]  一打開一看
[00:03:35.560 --> 00:03:37.200]  其實我都不用怎麼看的
[00:03:37.200 --> 00:03:39.280]  看老師的樣子已經知道
[00:03:39.280 --> 00:03:42.280]  這一課都不算好東西了
[00:03:42.280 --> 00:03:45.000]  因為老師見到有一種很失望的表情
[00:03:45.000 --> 00:03:47.760]  因為他們對我都有些期望的
[00:03:47.760 --> 00:03:51.840]  殊不知考出來真的不是很好
[00:03:51.840 --> 00:03:53.520]  不是不好
[00:03:53.520 --> 00:03:58.400]  是不足夠在我自己學校裏面繼續升讀中六
[00:03:58.400 --> 00:04:01.800]  我的學校因為我告訴你是一間名校
[00:04:01.800 --> 00:04:05.200]  所以要求是非常高的成績
[00:04:05.200 --> 00:04:10.280]  以我的成績都頗有距離
[00:04:10.280 --> 00:04:14.480]  在那一刻我突然間整個人空白
[00:04:14.480 --> 00:04:16.800]  我做人很少有這樣的經驗的
[00:04:16.800 --> 00:04:18.760]  其實人生當中我試過
[00:04:18.760 --> 00:04:20.960]  如果你問我數得出
[00:04:20.960 --> 00:04:22.760]  我試過三次這樣的機會
[00:04:22.760 --> 00:04:25.840]  至今希望沒有第四次了
[00:04:25.840 --> 00:04:27.640]  那個空白的狀態
[00:04:27.640 --> 00:04:31.360]  是令你根本不知道下一步你走
[00:04:31.360 --> 00:04:35.160]  我講真的走路不知道走哪一步
[00:04:35.160 --> 00:04:38.360]  於是就拿著那張成績單跟老師說
[00:04:38.360 --> 00:04:39.560]  接著我下一步怎麼辦呢?
[00:04:39.560 --> 00:04:43.720]  老師說那你自己想吧
[00:04:43.720 --> 00:04:45.240]  真是很殘忍
[00:04:45.240 --> 00:04:50.320]  你又這麼有期望你又不給指導
[00:04:50.320 --> 00:04:52.920]  於是我就為了多謝老師的教導
[00:04:52.920 --> 00:04:59.840]  就走了出去班房那裏
[00:04:59.840 --> 00:05:03.280]  漫無目的在校園那裏走一個圈
[00:05:03.280 --> 00:05:05.520]  不知道自己想做什麼
[00:05:05.520 --> 00:05:06.800]  不走又是何?
[00:05:06.800 --> 00:05:09.760]  走的時候因為我在中學的時候
[00:05:09.760 --> 00:05:15.200]  是屬於風紀隊的其中一個最主要人士
[00:05:15.200 --> 00:05:22.840]  我們風紀隊叫做prefect body
[00:05:22.840 --> 00:05:28.240]  走的時候就碰見有些低於我年級的學生
[00:05:28.240 --> 00:05:30.440]  就走來見到我
[00:05:30.440 --> 00:05:33.360]  那些學生見到我的時候
[00:05:33.360 --> 00:05:35.160]  其實我知道他是誰的
[00:05:35.160 --> 00:05:36.280]  誰的名字我都知道的
[00:05:36.280 --> 00:05:41.760]  因為他們在學校犯規的時間很多
[00:05:41.760 --> 00:05:47.240]  所以我就有個綽號叫做prefect Wong
[00:05:47.240 --> 00:05:48.320]  他一見到我的時候
[00:05:48.320 --> 00:05:50.520]  見到我漫無目的地走
[00:05:50.520 --> 00:05:53.560]  他就說了一句這樣的說話
[00:05:53.560 --> 00:06:00.800]  說prefect Wong 走不了嗎?
[00:06:00.800 --> 00:06:03.440]  他不是說了一次
[00:06:03.440 --> 00:06:07.360]  說你走不回來學校讀中六中七?
[00:06:07.360 --> 00:06:10.600]  你什麼時候收檔?
[00:06:10.600 --> 00:06:12.160]  他說完這句說話
[00:06:12.160 --> 00:06:16.160]  我一生難忘這句說話
[00:06:16.160 --> 00:06:18.160]  為什麼難忘呢?
[00:06:18.160 --> 00:06:24.800]  不是因為他說這句說話帶來的那種喜樂
[00:06:24.800 --> 00:06:29.000]  而是我去想究竟我在人生當中
[00:06:29.000 --> 00:06:35.080]  有些什麼地方是沒做得夠的
[00:06:35.080 --> 00:06:36.560]  我試問我自己讀書
[00:06:36.560 --> 00:06:39.240]  叫做已經很勤力的人來的
[00:06:39.240 --> 00:06:41.680]  我每一天讀書的時間
[00:06:41.680 --> 00:06:44.240]  我中四中五的時間
[00:06:44.240 --> 00:06:48.800]  我想我睡覺的時間不超過四個小時的每天
[00:06:48.800 --> 00:06:50.920]  長期是這樣兩年
[00:06:50.920 --> 00:06:55.680]  希望考好會考進去自己的學校讀語科
[00:06:55.680 --> 00:06:56.880]  考不到
[00:06:56.880 --> 00:07:00.840]  什麼地方出了問題呢?
[00:07:00.840 --> 00:07:04.600]  就是因為他這句說話
[00:07:04.600 --> 00:07:08.560]  成為了我人生其中一個很重要的動力
[00:07:08.560 --> 00:07:16.040]  來反省我有些什麼地方還需要去努力的呢?
[00:07:16.040 --> 00:07:19.360]  後話就其他地方時間
[00:07:19.360 --> 00:07:21.960]  和大家弟兄姊妹再分享了
[00:07:21.960 --> 00:07:28.240]  但是其實有時候有些事件發生在我們心裡面
[00:07:28.240 --> 00:07:32.120]  反而不是一種難阻
[00:07:32.120 --> 00:07:36.520]  不是一種打沉你意志的機會
[00:07:36.520 --> 00:07:41.120]  反而是一份很重要的屬靈動力
[00:07:41.120 --> 00:07:43.720]  或者心智上面的動力
[00:07:43.720 --> 00:07:47.080]  來讓我們去操練得更加成熟
[00:07:47.080 --> 00:07:50.320]  和更加的合神心意
[00:07:50.320 --> 00:07:52.280]  尤其是當我們作為一個基督徒
[00:07:52.280 --> 00:07:54.480]  活在一個世界的上面
[00:07:54.480 --> 00:07:59.040]  充滿各式各樣的屬靈挑戰的時候
[00:07:59.040 --> 00:08:01.880]  你每一刻你所做的事情
[00:08:01.880 --> 00:08:05.400]  都其實是在做一個見證
[00:08:05.400 --> 00:08:08.000]  我們怎樣能夠去驅動我們
[00:08:08.000 --> 00:08:11.840]  來做一個合宜的見證呢?
[00:08:11.840 --> 00:08:14.320]  這是很重要的事
[00:08:14.320 --> 00:08:19.280]  就好像昨天我在家裡弄一塊草地的時候
[00:08:19.280 --> 00:08:26.400]  就有一個政黨的領導人走來和我說話
[00:08:26.400 --> 00:08:28.240]  其實他不是和我說話最初
[00:08:28.240 --> 00:08:31.840]  他的下屬其實同事就走來和我說
[00:08:31.840 --> 00:08:36.000]  他說:我們一會兒黨魁來了 你來不來和他談呢?
[00:08:36.000 --> 00:08:37.880]  我說:不用了 我和你談就行了
[00:08:37.880 --> 00:08:41.400]  他說:不過你的黨魁令我很失望
[00:08:41.400 --> 00:08:47.280]  我說:看著他應該進去做總理的 又做不到
[00:08:47.280 --> 00:08:50.480]  接著他說:不要緊 他一會兒來了 你和他談吧
[00:08:50.480 --> 00:08:52.600]  他真的來了 那個黨魁
[00:08:52.600 --> 00:08:57.080]  他的同事馬上走來:你馬上去和他談吧
[00:08:57.080 --> 00:08:58.280]  我說:我不和他談
[00:08:58.280 --> 00:09:02.720]  那麼多人 他沒空招呼我 懶得走去
[00:09:02.720 --> 00:09:07.480]  後來他特意走來在我前院和我談
[00:09:07.480 --> 00:09:10.320]  我說:我當面和他說
[00:09:10.320 --> 00:09:11.520]  我們太過輕敵
[00:09:11.520 --> 00:09:12.880]  當然是用英文和他說
[00:09:12.880 --> 00:09:15.160]  我們太過輕敵
[00:09:15.160 --> 00:09:18.200]  你懂不懂得做一個好的領袖是怎樣做的?
[00:09:18.200 --> 00:09:23.360]  要有個charisma 有個氣質給人看到
[00:09:23.360 --> 00:09:29.360]  弟兄姊妹 後來有個鄰居和我說
[00:09:29.360 --> 00:09:30.640]  你真的這樣和他說?
[00:09:30.640 --> 00:09:34.000]  我說:我怕什麼?我有什麼好怕和他說?
[00:09:34.000 --> 00:09:36.400]  他說:你說了也沒有意思
[00:09:36.400 --> 00:09:37.720]  我說:不是沒有意思
[00:09:37.720 --> 00:09:43.240]  因為這是我作為基督徒應有的遺憾
[00:09:43.240 --> 00:09:45.440]  我講這兩個故事給大家聽
[00:09:45.440 --> 00:09:48.160]  不是去講我有什麼特別
[00:09:48.160 --> 00:09:49.560]  而是我想講給大家聽
[00:09:49.560 --> 00:09:54.080]  今天我們去看的這個主角 但爾里
[00:09:54.080 --> 00:09:59.840]  他會在一個世界充滿動盪的時代
[00:09:59.840 --> 00:10:05.080]  但是他卻是沒有任何事情可以在這個時刻去做
[00:10:05.080 --> 00:10:10.760]  上帝給他在一個這麼獨特的空間時間
[00:10:10.760 --> 00:10:13.200]  沒有事情做的時候
[00:10:13.200 --> 00:10:20.280]  就像我剛剛考完會考都不知道下一步還有沒有書讀的時候
[00:10:20.280 --> 00:10:22.640]  在這樣的狀態之下
[00:10:22.640 --> 00:10:26.160]  我們的角色怎樣去預備好
[00:10:26.160 --> 00:10:30.440]  仍然在那一刻去做見證是很重要的一件事
[00:10:30.440 --> 00:10:33.360]  不是因為我講了一定有影響
[00:10:33.360 --> 00:10:36.680]  但是至少我的位份是需要去做這些見證
[00:10:36.680 --> 00:10:41.040]  而但爾里就在這段聖經裡面做了這件事
[00:10:41.040 --> 00:10:42.960]  做了一件什麼事?
[00:10:42.960 --> 00:10:47.000]  是不是要出去有什麼跟別人去交談、討論?
[00:10:47.000 --> 00:10:49.520]  反而我們看見在這段聖經裡面
[00:10:49.520 --> 00:10:52.880]  但爾里做了一件好像沒有做事的事
[00:10:52.880 --> 00:10:56.760]  就是將他的經驗藏在心裡
[00:10:56.760 --> 00:11:00.520]  所以今天我的講題就是將這段聖經
[00:11:00.520 --> 00:11:04.960]  列為把這一切先藏在心裡
[00:11:04.960 --> 00:11:07.240]  當你藏在心裡的時候
[00:11:07.240 --> 00:11:10.320]  就會在你心裡面成為一股動力
[00:11:10.320 --> 00:11:13.640]  推動你走下一步應該怎樣做
[00:11:13.640 --> 00:11:16.760]  所以讓我們一起去再次透過這段聖經
[00:11:16.760 --> 00:11:21.360]  一起去看看用但爾里的陳述
[00:11:21.360 --> 00:11:24.400]  來再次學會怎樣去做一個
[00:11:24.400 --> 00:11:30.760]  這個時代應有的信徒的生命表彰
[00:11:30.760 --> 00:11:31.720]  是怎樣去做的
[00:11:31.720 --> 00:11:34.200]  讓我們一起打開這段聖經
[00:11:34.200 --> 00:11:37.320]  但爾里書第七章第十五至第二十八節
[00:11:37.320 --> 00:11:40.120]  我們再次讀一下這段聖經
[00:11:40.120 --> 00:11:44.680]  雖然很多弟兄姊妹都聽過但爾里很多的東西
[00:11:44.680 --> 00:11:48.200]  但是這段聖經有他自己特別的角色
[00:11:48.200 --> 00:11:51.680]  在但爾里書裡面要告訴我們
[00:11:51.680 --> 00:11:56.600]  但爾里的心裡面在做一些什麼的屬靈功課
[00:11:56.600 --> 00:12:00.360]  讓我們一起打開一起讀
[00:12:00.360 --> 00:12:02.360]  我們一起讀第十五節
[00:12:02.360 --> 00:12:04.920]  「至於我但爾里
[00:12:04.920 --> 00:12:08.640]  我的靈在我裡面受煩
[00:12:08.640 --> 00:12:12.280]  我腦中的異象使我驚惶
[00:12:12.280 --> 00:12:15.400]  我就近一位示立者
[00:12:15.400 --> 00:12:18.600]  問他這一切的真情
[00:12:18.600 --> 00:12:21.040]  他就告訴我
[00:12:21.040 --> 00:12:25.360]  將那事的講解給我說明
[00:12:25.360 --> 00:12:31.840]  這四個大壽就是四王將要在世上興起
[00:12:31.840 --> 00:12:37.040]  然而至高者的聖民必要得國享壽
[00:12:37.040 --> 00:12:39.400]  直到永永遠遠
[00:12:39.400 --> 00:12:43.840]  那時我願知道第四壽的真情
[00:12:43.840 --> 00:12:48.960]  它為何與那三壽的真情大不相同
[00:12:48.960 --> 00:12:50.960]  甚是可怕
[00:12:50.960 --> 00:12:53.440]  有天涯同找
[00:12:53.440 --> 00:12:55.600]  吞吃著碎
[00:12:55.600 --> 00:12:58.720]  所剩下的用腳踐踏
[00:12:58.720 --> 00:13:02.960]  頭有十角和那領掌的一角
[00:13:02.960 --> 00:13:07.240]  在這角前有三角被他打落
[00:13:07.240 --> 00:13:09.080]  這角有眼
[00:13:09.080 --> 00:13:11.640]  有說誇大話的口
[00:13:11.640 --> 00:13:13.800]  形狀強橫
[00:13:13.800 --> 00:13:16.360]  過於他的同類
[00:13:16.360 --> 00:13:17.960]  我觀看
[00:13:17.960 --> 00:13:21.320]  見這角與聖民爭戰
[00:13:21.320 --> 00:13:23.240]  聖了他們
[00:13:23.240 --> 00:13:30.040]  直到耿古尚在這來給至高者的聖民伸冤
[00:13:30.040 --> 00:13:33.840]  聖民得國的時候就到了
[00:13:33.840 --> 00:13:36.760]  那事立者這樣說
[00:13:36.760 --> 00:13:42.640]  那四壽就是世上必有的第四國
[00:13:42.640 --> 00:13:45.840]  與一切國大不相同
[00:13:45.840 --> 00:13:48.080]  必吞吃全地
[00:13:48.080 --> 00:13:50.840]  並且踐踏著碎
[00:13:50.840 --> 00:13:52.920]  至於那十角
[00:13:52.920 --> 00:13:56.960]  就是從這國中必興起的十王
[00:13:56.960 --> 00:13:59.440]  後來又興起一王
[00:13:59.440 --> 00:14:01.560]  與先前的不同
[00:14:01.560 --> 00:14:04.000]  他必制服三王
[00:14:04.000 --> 00:14:07.840]  他必向至高者說誇大的話
[00:14:07.840 --> 00:14:10.840]  必折磨至高者的聖民
[00:14:10.840 --> 00:14:14.560]  必想改變節旗和律法
[00:14:14.560 --> 00:14:20.640]  聖民必交付他手一載、二載、半載
[00:14:20.640 --> 00:14:24.720]  然而審判者必坐著行審判
[00:14:24.720 --> 00:14:27.920]  他的權柄必被奪去
[00:14:27.920 --> 00:14:30.240]  毀壞、滅絕
[00:14:30.240 --> 00:14:31.960]  一直到底
[00:14:31.960 --> 00:14:37.080]  國道、權柄和天下諸國的大權
[00:14:37.080 --> 00:14:40.160]  必賜給至高者的聖民
[00:14:40.160 --> 00:14:42.480]  他的國是永遠的
[00:14:42.480 --> 00:14:46.320]  一切掌權的都必侍奉他
[00:14:46.320 --> 00:14:47.920]  順從他
[00:14:47.920 --> 00:14:50.560]  那事至此完畢
[00:14:50.560 --> 00:14:51.840]  至於我
[00:14:51.840 --> 00:14:55.440]  但以你心中甚是驚惶
[00:14:55.440 --> 00:14:57.840]  臉色也改變了
[00:14:57.840 --> 00:15:01.360]  卻將那事存記在心
[00:15:01.360 --> 00:15:05.640]  上文我們看過些甚麼呢?
[00:15:05.640 --> 00:15:08.280]  其實當我們回到前一點
[00:15:08.280 --> 00:15:09.960]  第七章之前
[00:15:09.960 --> 00:15:11.360]  我們就會看到
[00:15:11.360 --> 00:15:16.400]  在巴比倫王白沙薩的元年
[00:15:16.400 --> 00:15:20.160]  但以你在床上有一個異象
[00:15:20.160 --> 00:15:22.200]  這個記載我們說過
[00:15:22.200 --> 00:15:25.080]  是一種類似倒敘的形式
[00:15:25.080 --> 00:15:27.800]  因為我們已經在第五章裡
[00:15:27.800 --> 00:15:33.560]  我們知道白沙薩王的結局是怎樣
[00:15:33.560 --> 00:15:36.280]  但在這個過程當中
[00:15:36.280 --> 00:15:39.960]  推遲回14年前
[00:15:39.960 --> 00:15:43.560]  當白沙薩王剛剛做王的時候
[00:15:43.560 --> 00:15:46.000]  但以你就有這個異象
[00:15:46.000 --> 00:15:48.640]  當然這個異象當我們看完之後
[00:15:48.640 --> 00:15:52.920]  但以你是不明白當中的意義
[00:15:52.920 --> 00:15:56.040]  今天當我們看到這段聖經的時候
[00:15:56.040 --> 00:15:59.360]  我們就會發現到但以你
[00:15:59.360 --> 00:16:01.760]  看完這個異象之後
[00:16:01.760 --> 00:16:04.920]  他滿面受罰
[00:16:04.920 --> 00:16:08.680]  在這樣的狀態之下
[00:16:08.680 --> 00:16:12.520]  但以你於是乎就很想明白
[00:16:12.520 --> 00:16:17.160]  當中但以你在作為一個神的
[00:16:17.160 --> 00:16:21.400]  服人在這個地上去侍奉上主的時候
[00:16:21.400 --> 00:16:23.560]  自己又不再權威
[00:16:23.560 --> 00:16:26.960]  那有什麼可以做到呢?
[00:16:26.960 --> 00:16:28.800]  他看見那個異象
[00:16:28.800 --> 00:16:33.240]  很明顯是要說到一個很混亂的世界
[00:16:33.240 --> 00:16:35.040]  這個世界混亂到一個地步
[00:16:35.040 --> 00:16:40.320]  使人完全是無能為力地可以去回應的
[00:16:40.320 --> 00:16:42.800]  但但以你在前文給我們看見
[00:16:42.800 --> 00:16:44.800]  他看見一個叛亡
[00:16:44.800 --> 00:16:51.280]  因為這位從耿古常在的君王
[00:16:51.280 --> 00:16:53.000]  我們所看到的就是
[00:16:53.000 --> 00:16:56.760]  但以你所一直相信著的這位上帝
[00:16:56.760 --> 00:17:02.280]  他最終會去完結一個這麼混亂的世界
[00:17:02.280 --> 00:17:05.000]  於是但以你好像找到一個新的叛亡
[00:17:05.000 --> 00:17:07.920]  他於是乎不斷地去思想
[00:17:07.920 --> 00:17:10.720]  在他心裡不斷地沉溯
[00:17:10.720 --> 00:17:14.600]  因此在上次我已經略略講了
[00:17:14.600 --> 00:17:19.160]  為什麼在第七章裡記載做但以你看到這些異象
[00:17:19.160 --> 00:17:22.880]  是要用詩歌體裁來去陳述
[00:17:22.880 --> 00:17:26.560]  最主要一個原因就是因為詩歌體裁
[00:17:26.560 --> 00:17:32.560]  是表達出一個人個人在心裡想著的東西
[00:17:32.560 --> 00:17:36.600]  換言之就好像現代人經常都說的
[00:17:36.600 --> 00:17:39.680]  有時要和自己聊聊天
[00:17:39.680 --> 00:17:43.560]  我不知道你有沒有和自己聊聊天這個習慣
[00:17:43.560 --> 00:17:45.880]  我經常都有的
[00:17:45.880 --> 00:17:47.960]  遇到一些事情或者
[00:17:47.960 --> 00:17:50.520]  無論開心的也好不開心的也好
[00:17:50.520 --> 00:17:52.480]  我都會和自己聊聊天的
[00:17:52.480 --> 00:17:55.320]  譬如我去到一個地方
[00:17:55.320 --> 00:17:56.640]  大自然的地方
[00:17:56.640 --> 00:17:58.440]  看到這麼漂亮的
[00:17:58.440 --> 00:18:00.840]  遍地都是綠草
[00:18:00.840 --> 00:18:02.600]  遠遠的山
[00:18:02.600 --> 00:18:05.440]  七彩的這些楓葉
[00:18:05.440 --> 00:18:07.200]  我就會和自己去說
[00:18:07.200 --> 00:18:10.520]  上帝 你做一個這麼漂亮的世界
[00:18:10.520 --> 00:18:13.680]  給我只有幾十年的時間
[00:18:13.680 --> 00:18:15.400]  會不會少了一點呢?
[00:18:15.400 --> 00:18:19.040]  可不可以長一點 給我可以欣賞久一點?
[00:18:19.040 --> 00:18:24.440]  我知道上帝將來在新天新地裡面的創造更漂亮
[00:18:24.440 --> 00:18:26.680]  或者應該這麼說的準確一點的就是
[00:18:26.680 --> 00:18:29.120]  更全面地彰顯那種漂亮
[00:18:29.120 --> 00:18:33.120]  我會在其中享受更長的這個欣賞的時間
[00:18:33.120 --> 00:18:36.160]  但是當我們在這個討論的過程當中
[00:18:36.160 --> 00:18:37.720]  和自己去傾談一下
[00:18:37.720 --> 00:18:39.800]  就好像大易在這段聖經裡面
[00:18:39.800 --> 00:18:41.560]  看完一個異象之後
[00:18:41.560 --> 00:18:43.000]  他將它記下來
[00:18:43.000 --> 00:18:46.680]  他那個一連串的反思
[00:18:46.680 --> 00:18:50.400]  甚至記述他在這個反思的過程當中
[00:18:50.400 --> 00:18:53.600]  和上帝有的直接的交通
[00:18:53.600 --> 00:18:58.920]  所以這個就是我們上文所看到的這個陳述
[00:18:58.920 --> 00:19:02.600]  另外我們多次提及到怎樣去看《但義理書》
[00:19:02.600 --> 00:19:05.760]  我們也不厭其煩再說多一次
[00:19:05.760 --> 00:19:07.480]  我們會用一種比較動態的
[00:19:07.480 --> 00:19:10.080]  dynamic的一些詮釋
[00:19:10.080 --> 00:19:14.160]  去了解《但義理》的這卷書卷
[00:19:14.160 --> 00:19:15.960]  我們不會採用一種
[00:19:15.960 --> 00:19:18.800]  將《但義理書》去對應歷史這種
[00:19:18.800 --> 00:19:21.920]  叫做配對陳述的解釋方法
[00:19:21.920 --> 00:19:23.880]  因為最主要的一個原因
[00:19:23.880 --> 00:19:26.280]  在解釋《但義理書》的時候
[00:19:26.280 --> 00:19:27.880]  我們首先要問的是
[00:19:27.880 --> 00:19:31.400]  對《但義理》它自己有些什麼意義
[00:19:31.400 --> 00:19:34.480]  和對《但義理》第一讀者他們有什麼意義
[00:19:34.480 --> 00:19:36.960]  如果寫一些只是好像
[00:19:36.960 --> 00:19:40.040]  今天很多以歷史配對方式去解釋
[00:19:40.040 --> 00:19:42.800]  《但義理書》的人的詮釋方法的話
[00:19:42.800 --> 00:19:46.680]  是講一些《但義理》之後沒辦法知道的事情的話
[00:19:46.680 --> 00:19:50.840]  《但義理》寫下去是毫無意義的對於它
[00:19:50.840 --> 00:19:53.880]  但是《但義理書》裡面所記載的陳述
[00:19:53.880 --> 00:19:55.640]  必然要對《但義理》自己
[00:19:55.640 --> 00:19:57.880]  以至於它首批的讀者要明白
[00:19:57.880 --> 00:20:02.080]  所以這個彈性或者我們叫做dynamic
[00:20:02.080 --> 00:20:03.840]  的一種的詮釋方式
[00:20:03.840 --> 00:20:07.920]  是讓我們去準確地去掌握到
[00:20:07.920 --> 00:20:11.560]  本身《但義理》看到這些異象的時候
[00:20:11.560 --> 00:20:16.080]  他自己個人的領袖體會到些什麼
[00:20:16.080 --> 00:20:19.160]  以這個為基礎來去演繹
[00:20:19.160 --> 00:20:22.200]  當中其他的篇章的關聯
[00:20:22.200 --> 00:20:26.320]  我們就會找到《但義理書》的主旨是想講些什麼
[00:20:26.320 --> 00:20:31.360]  而不是一本只是好像很多弟兄姊妹或者教徒
[00:20:31.360 --> 00:20:34.560]  他們看的一本好像寓言故事一樣
[00:20:34.560 --> 00:20:37.440]  去傳述一些歷史發展
[00:20:37.440 --> 00:20:38.800]  我可以告訴你
[00:20:38.800 --> 00:20:44.520]  在《但義理書》裡面所記載的這些異象的情況
[00:20:44.520 --> 00:20:46.720]  其實可以在每一個年代
[00:20:46.720 --> 00:20:50.680]  每一個世代裡面重複發生
[00:20:50.680 --> 00:20:54.360]  所以當如果有些的色經書你看的時候
[00:20:54.360 --> 00:20:57.240]  有些學者 忠誠的
[00:20:57.240 --> 00:21:02.040]  真的嘗試去將《但義理書》裡面所講的異象
[00:21:02.040 --> 00:21:05.640]  配對一些歷史來去作為介紹的
[00:21:05.640 --> 00:21:09.360]  首先只不過是一個其中一個snapshot
[00:21:09.360 --> 00:21:11.920]  就是一個片段的陳述
[00:21:11.920 --> 00:21:14.200]  在一個時代某一個空間
[00:21:14.200 --> 00:21:16.320]  看見《但義理書》的宗旨
[00:21:16.320 --> 00:21:19.200]  怎樣套在那個時代裡面使用
[00:21:19.200 --> 00:21:20.560]  對於你和我來講
[00:21:20.560 --> 00:21:22.400]  當我們去最重要去看的
[00:21:22.400 --> 00:21:24.960]  就是《但義理書》的宗旨
[00:21:24.960 --> 00:21:28.640]  怎樣在我們這個時代裡面去使用
[00:21:28.640 --> 00:21:32.560]  因為我們所有這個世代都是充滿混亂
[00:21:32.560 --> 00:21:36.120]  恐怖 難以控制
[00:21:36.120 --> 00:21:38.160]  out of our control
[00:21:38.160 --> 00:21:43.640]  超出了我們所有能力能夠管治的狀態
[00:21:43.640 --> 00:21:45.800]  我們還有什麼可作呢?
[00:21:45.800 --> 00:21:48.080]  這個就是《但義理書》
[00:21:48.080 --> 00:21:51.440]  我們去陳述解釋的一個很重要的原則
[00:21:51.440 --> 00:21:53.720]  是一個色經的原則
[00:21:53.720 --> 00:21:55.040]  我為什麼要重複講
[00:21:55.040 --> 00:22:00.280]  因為這樣講你們才會容易去了解這段聖經的講法
[00:22:00.280 --> 00:22:03.040]  另外有一個弟兄也在網上問我一個問題
[00:22:03.040 --> 00:22:04.840]  我在這裡順帶回答的
[00:22:04.840 --> 00:22:07.720]  他說:牧師如果按照你的解釋
[00:22:07.720 --> 00:22:09.960]  只是一個混亂的時代
