
[00:00:00.000 --> 00:00:04.220]  好 第一節目第一桶打開 馬泰坊十三章
[00:05:32.360 --> 00:05:34.280]  問爲什麼
[00:05:34.280 --> 00:05:37.040]  爲什麼要跟別人說話的時候要講故事
[00:05:37.040 --> 00:05:38.760]  主耶穌就回答得很奇怪
[00:05:38.760 --> 00:05:42.600]  講故事就是怕他們明白
[00:05:42.600 --> 00:05:45.840]  暗中就跟你們說
[00:05:45.840 --> 00:05:50.040]  就怕他們明白了之後他們回頭
[00:05:50.040 --> 00:05:51.520]  奇奇怪怪
[00:05:51.520 --> 00:05:52.480]  如果是這樣的時候
[00:05:52.480 --> 00:05:54.440]  既然這個故事
[00:05:54.440 --> 00:05:55.800]  這個比喻
[00:05:55.800 --> 00:05:57.320]  它的目的
[00:05:57.320 --> 00:05:59.640]  不是要讓人明白的時候
[00:05:59.640 --> 00:06:02.200]  馬爾泰坊的作者就大件事了
[00:06:02.200 --> 00:06:05.760]  全部記載出來
[00:06:05.760 --> 00:06:08.680]  肯定違反主耶穌基督的原意
[00:06:08.680 --> 00:06:10.680]  對不對
[00:06:10.680 --> 00:06:13.840]  這是暗中的事情
[00:06:13.840 --> 00:06:17.680]  其實是在講一件事
[00:06:17.680 --> 00:06:22.640]  當聽主耶穌講道的人
[00:06:22.640 --> 00:06:26.720]  他心裏近不過主耶穌的道的時候
[00:06:26.720 --> 00:06:29.360]  主耶穌明明白白講給他們聽
[00:06:29.360 --> 00:06:32.680]  他們纔會心裏抗拒
[00:06:32.680 --> 00:06:36.720]  所以主耶穌用比喻
[00:06:36.720 --> 00:06:38.760]  當他們不明白主耶穌講什麼的時候
[00:06:38.760 --> 00:06:42.800]  他們回去要繼續思想
[00:06:42.800 --> 00:06:45.480]  但對於明白願意聽的人
[00:06:45.480 --> 00:06:48.280]  主耶穌直接講
[00:06:48.280 --> 00:06:49.280]  因爲他們聽得明白
[00:06:49.280 --> 00:06:51.720]  他們願意聽
[00:06:51.720 --> 00:06:53.280]  其實主耶穌講的比喻
[00:06:53.280 --> 00:06:57.280]  是爲了那些聽不明白的人
[00:06:57.280 --> 00:07:04.240]  以致他們能夠帶着故事回去思想
[00:07:04.240 --> 00:07:07.360]  第十八節到第二十三節
[00:07:07.360 --> 00:07:10.520]  開始講這個比喻的解釋
[00:07:10.520 --> 00:07:12.240]  所以你們要聽這個殺衆的比喻
[00:07:12.240 --> 00:07:14.800]  「凡聽見天國的道而不明白的
[00:07:14.800 --> 00:07:17.960]  那惡者就來把殺在他心裏的
[00:07:17.960 --> 00:07:19.080]  奪了去
[00:07:19.080 --> 00:07:23.000]  這就是殺在路旁的」
[00:07:23.000 --> 00:07:25.720]  即使聽見天國的道理不明白
[00:07:25.720 --> 00:07:27.840]  不能夠生根的
[00:07:27.840 --> 00:07:29.960]  即使他們有沒有聽
[00:07:29.960 --> 00:07:31.800]  有
[00:07:31.800 --> 00:07:33.560]  而聽的 講的是誰
[00:07:33.560 --> 00:07:35.560]  在馬太福音時代
[00:07:35.560 --> 00:07:37.160]  誰講天國的道理
[00:07:37.160 --> 00:07:38.840]  主耶穌
[00:07:38.840 --> 00:07:42.000]  即使這裏講的是
[00:07:42.000 --> 00:07:44.160]  聽道的人
[00:07:44.160 --> 00:07:45.760]  他的反應
[00:07:45.760 --> 00:07:48.640]  不是一個講完怎麼講道
[00:07:48.640 --> 00:07:51.400]  就算主耶穌自己講天國的道理
[00:07:51.400 --> 00:07:53.720]  也會有落在路旁
[00:07:53.720 --> 00:07:55.560]  聽了天國的道理不明白的
[00:07:55.560 --> 00:08:01.480]  惡者就來把殺在心裏的道種拿走
[00:08:01.480 --> 00:08:04.640]  就是那些自己聽了道
[00:08:04.640 --> 00:08:06.560]  他不反省
[00:08:06.560 --> 00:08:08.880]  不回應
[00:08:08.880 --> 00:08:12.800]  忘記了天國的道理本身
[00:08:12.800 --> 00:08:17.160]  只留下自己對講完的評價
[00:08:17.160 --> 00:08:19.760]  對主耶穌的評價
[00:08:19.760 --> 00:08:23.600]  那個感覺的人
[00:08:23.600 --> 00:08:27.000]  就是主耶穌所講的「化理彩人」
[00:08:27.000 --> 00:08:29.280]  是不是
[00:08:29.280 --> 00:08:31.760]  主耶穌講了很多道理的之前
[00:08:31.760 --> 00:08:34.200]  馬太福音第十三章講比喻之前
[00:08:34.200 --> 00:08:35.920]  前面已經有很多比喻
[00:08:35.920 --> 00:08:37.880]  或者前面有很多直接的道理
[00:08:37.880 --> 00:08:38.920]  聽不聽得入耳
[00:08:38.920 --> 00:08:40.440]  他們有聽過
[00:08:40.440 --> 00:08:41.840]  他們自以爲聽到
[00:08:41.840 --> 00:08:43.880]  不過留不了在他們心裏
[00:08:43.880 --> 00:08:45.040]  他們留下的就是
[00:08:45.040 --> 00:08:47.520]  主耶穌你說這些怎麼說得對
[00:08:47.520 --> 00:08:49.160]  怎麼說得錯
[00:08:49.160 --> 00:08:56.440]  我覺得你說得怎麼樣
[00:08:56.440 --> 00:08:58.440]  「化理彩人」不謙卑
[00:08:58.440 --> 00:08:59.880]  心裏辯駁
[00:08:59.880 --> 00:09:01.760]  自以爲是
[00:09:01.760 --> 00:09:05.320]  真的聽不入耳
[00:09:05.320 --> 00:09:06.680]  他們跟隨主耶穌
[00:09:06.680 --> 00:09:10.760]  就算親耳聽到主耶穌的道
[00:09:10.760 --> 00:09:14.240]  都沒有回應
[00:09:14.240 --> 00:09:16.760]  看主耶穌的神蹟
[00:09:16.760 --> 00:09:20.280]  他們只不過當看錶演來評論
[00:09:20.280 --> 00:09:25.120]  這個是靠鬼王別西卜講鬼的
[00:09:25.120 --> 00:09:27.320]  或者是批判
[00:09:27.320 --> 00:09:29.560]  或者其他的東西
[00:09:29.560 --> 00:09:30.760]  我們呢
[00:09:30.760 --> 00:09:36.320]  我們怎麼來聽道
[00:09:36.320 --> 00:09:38.760]  有時聽到弟兄姊妹跟我講
[00:09:38.760 --> 00:09:41.880]  我有時都不知道怎麼反應好
[00:09:41.880 --> 00:09:43.360]  「阿約穆斯啊」
[00:09:43.360 --> 00:09:44.920]  「你這一堂道」
[00:09:44.920 --> 00:09:48.280]  「如果老公聽到就好了」
[00:09:48.280 --> 00:09:52.520]  我自己心裏會想
[00:09:52.520 --> 00:09:53.880]  不過更希望
[00:09:53.880 --> 00:09:55.280]  就是你聽到些什麼
[00:09:55.280 --> 00:09:59.640]  而不是你代你老公聽到些什麼
[00:09:59.640 --> 00:10:02.680]  不是代別人聽到
[00:10:02.680 --> 00:10:04.600]  更加
[00:10:04.600 --> 00:10:07.160]  有時弟兄姊妹說
[00:10:07.160 --> 00:10:09.560]  「約穆斯你講這一堂道講得好啊」
[00:10:09.560 --> 00:10:10.200]  「非常之好」
[00:10:10.200 --> 00:10:12.520]  我通常
[00:10:12.520 --> 00:10:14.920]  看同個弟兄姊妹的關係
[00:10:14.920 --> 00:10:15.720]  有時會問
[00:10:15.720 --> 00:10:16.600]  「那你聽到些什麼」
[00:10:16.600 --> 00:10:17.320]  有時夠膽問
[00:10:17.320 --> 00:10:20.280]  有時不夠膽問
[00:10:20.280 --> 00:10:25.400]  這是一種感覺
[00:10:25.400 --> 00:10:30.040]  作爲講聖經真理的人
[00:10:30.040 --> 00:10:31.200]  最重要的
[00:10:31.200 --> 00:10:35.880]  不是聽到別人說我講得好還是不好
[00:10:35.880 --> 00:10:37.280]  我更希望聽到的
[00:10:37.280 --> 00:10:39.160]  你告訴我們
[00:10:39.160 --> 00:10:42.040]  神跟你說了些什麼
[00:10:42.040 --> 00:10:45.880]  而你願意有改變
[00:10:45.880 --> 00:10:50.080]  這個更重要
[00:10:50.080 --> 00:10:51.200]  我們不是來看錶演
[00:10:51.200 --> 00:10:52.440]  我們不是來聽
[00:10:52.440 --> 00:10:54.680]  不是來評論講完講成什麼樣
[00:10:54.680 --> 00:10:55.720]  不是來批判
[00:10:55.720 --> 00:10:57.760]  更加不是替別人講道
[00:10:57.760 --> 00:10:59.600]  或者評審
[00:10:59.600 --> 00:11:00.240]  如果是這樣
[00:11:00.240 --> 00:11:02.080]  怎樣好的講完都沒用
[00:11:02.080 --> 00:11:03.960]  怎樣好的道都沒用
[00:11:03.960 --> 00:11:07.280]  就算主耶穌自己親自在這裏講道
[00:11:07.280 --> 00:11:08.560]  都沒用
[00:11:08.560 --> 00:11:11.000]  昔日法利測人就是這樣
[00:11:11.000 --> 00:11:15.040]  因爲心裏裝不到
[00:11:15.040 --> 00:11:16.480]  所以弟兄姊妹
[00:11:16.480 --> 00:11:18.800]  期望我們立志
[00:11:18.800 --> 00:11:22.000]  求神給我們一個謙卑的心
[00:11:22.000 --> 00:11:24.080]  每次翻崇拜
[00:11:24.080 --> 00:11:28.640]  心留些空間給神
[00:11:28.640 --> 00:11:33.280]  其實道種在路旁都可以長大
[00:11:33.280 --> 00:11:34.480]  大家見不見
[00:11:34.480 --> 00:11:38.080]  雜草生命力很強
[00:11:38.080 --> 00:11:41.640]  石屎地都可以生根
[00:11:41.640 --> 00:11:46.040]  只要給到空間
[00:11:46.040 --> 00:11:50.320]  問神啊 你今天要跟我講些什麼
[00:11:50.320 --> 00:11:57.000]  神啊 今天你要我作出什麼選擇
[00:11:57.000 --> 00:12:00.080]  將我們的心成爲一個柔軟的心
[00:12:00.080 --> 00:12:02.720]  不是再看這個講完講成什麼樣
[00:12:02.720 --> 00:12:04.000]  有些時候事實
[00:12:04.000 --> 00:12:05.800]  我們作爲講完的
[00:12:05.800 --> 00:12:07.480]  我們是要悔改
[00:12:07.480 --> 00:12:11.760]  因爲我們準備得未夠好
[00:12:11.760 --> 00:12:13.520]  甚至乎那一堂
[00:12:13.520 --> 00:12:20.920]  你覺得很辛苦才睡不着
[00:12:20.920 --> 00:12:25.560]  但可能神只不過藉着那天跟你講一句話
[00:12:25.560 --> 00:12:32.200]  就將那句收在心裏面
[00:12:32.200 --> 00:12:35.800]  我稱第一種反應稱爲忘記
[00:12:35.800 --> 00:12:38.840]  就是那些自以爲聽了道的人
[00:12:38.840 --> 00:12:41.960]  他自以爲記得很多東西
[00:12:41.960 --> 00:12:46.080]  不過其實他忘記了真正的道
[00:12:46.080 --> 00:12:48.440]  在他自己的心裏面
[00:12:48.440 --> 00:12:53.000]  他留下的只是很多感覺 很多的評論
[00:12:53.000 --> 00:12:54.760]  接着第二種
[00:12:54.760 --> 00:12:57.200]  撒在石頭地上的
[00:12:57.200 --> 00:12:58.640]  就是人聽了道
[00:12:58.640 --> 00:13:00.160]  立刻歡喜領受
[00:13:00.160 --> 00:13:01.760]  自然心裏會有根
[00:13:01.760 --> 00:13:03.560]  不過是暫時的
[00:13:03.560 --> 00:13:06.280]  一旦畏道受到患難或迫害
[00:13:06.280 --> 00:13:08.800]  立刻就跌倒
[00:13:08.800 --> 00:13:11.560]  我用兩個字
[00:13:11.560 --> 00:13:12.520]  第一個是忘記
[00:13:12.520 --> 00:13:16.200]  第二個是曾經
[00:13:16.200 --> 00:13:20.320]  曾經發芽
[00:13:20.320 --> 00:13:23.120]  有美好的回憶
[00:13:23.120 --> 00:13:27.880]  曾經在屬靈的高峯
[00:13:27.880 --> 00:13:30.680]  曾經有美好的過去
[00:13:30.680 --> 00:13:36.320]  不過全部都是曾經
[00:13:36.320 --> 00:13:39.480]  有些弟兄姊妹
[00:13:39.480 --> 00:13:41.320]  很懷念過往
[00:13:41.320 --> 00:13:44.800]  我舊時的小組怎樣怎樣怎樣
[00:13:44.800 --> 00:13:48.880]  我舊時的團契怎樣怎樣怎樣
[00:13:48.880 --> 00:13:51.480]  我知道神要我們彼此相愛
[00:13:51.480 --> 00:13:53.480]  和弟兄姊妹連結
[00:13:53.480 --> 00:13:57.480]  所以我曾經怎樣怎樣怎樣
[00:13:57.480 --> 00:14:00.280]  太陽一曬
[00:14:00.280 --> 00:14:03.200]  因爲可能時間大家不合適
[00:14:03.200 --> 00:14:05.200]  可能因爲叫了長交
[00:14:05.200 --> 00:14:07.480]  可能因爲大家工作太忙
[00:14:07.480 --> 00:14:11.200]  可能因爲其他的原因
[00:14:11.200 --> 00:14:16.040]  這些關係已經成爲曾經
[00:14:16.040 --> 00:14:17.600]  我只不過想問
[00:14:17.600 --> 00:14:24.920]  今天你和弟兄姊妹的關係如何
[00:14:24.920 --> 00:14:29.000]  曾經
[00:14:29.000 --> 00:14:32.320]  夫妻關係我們曾經忠誠
[00:14:32.320 --> 00:14:35.160]  曾經彼此付出
[00:14:35.160 --> 00:14:37.720]  曾經彼此爲生
[00:14:37.720 --> 00:14:41.240]  但不知何時開始厭倦開始冷淡
[00:14:41.240 --> 00:14:43.440]  可能因爲一場交
[00:14:43.440 --> 00:14:45.560]  可能因爲錢
[00:14:45.560 --> 00:14:47.720]  可能因爲其他的事
[00:14:47.720 --> 00:14:50.240]  太陽一曬
[00:14:50.240 --> 00:14:51.920]  我也不希望
[00:14:51.920 --> 00:14:54.080]  也不願意再繼續付出
[00:14:54.080 --> 00:14:55.520]  我的感情
[00:14:55.520 --> 00:14:58.880]  我的心思去愛
[00:14:58.880 --> 00:15:01.600]  這只不過曾經
[00:15:01.600 --> 00:15:03.560]  終於我知道
[00:15:03.560 --> 00:15:05.880]  神要我愛妻子
[00:15:05.880 --> 00:15:10.080]  神要我信服我的丈夫
[00:15:10.080 --> 00:15:12.160]  我曾經爲神大發熱心
[00:15:12.160 --> 00:15:13.800]  我曾經追求
[00:15:13.800 --> 00:15:16.280]  曾經熱心的祈禱讀聖經
[00:15:16.280 --> 00:15:18.480]  曾經侍奉
[00:15:18.480 --> 00:15:19.880]  可能因爲得不到肯定
[00:15:19.880 --> 00:15:21.960]  可能因爲自己太忙
[00:15:21.960 --> 00:15:23.640]  可能因爲受傷害
[00:15:23.640 --> 00:15:26.440]  太陽一曬
[00:15:26.440 --> 00:15:28.880]  都過去
[00:15:28.880 --> 00:15:30.520]  弟兄姊妹
[00:15:30.520 --> 00:15:33.120]  生命的片段和回憶
[00:15:33.120 --> 00:15:39.560]  不是代表生命的本質
[00:15:39.560 --> 00:15:40.920]  不要讓過去的
[00:15:40.920 --> 00:15:43.680]  單單成爲美好的回憶
[00:15:43.680 --> 00:15:48.760]  我們不一定能夠將過去重現
[00:15:48.760 --> 00:15:50.440]  但我們今天可以比過去
[00:15:50.440 --> 00:15:52.320]  活得更好
[00:15:52.320 --> 00:15:57.640]  按着真理更加貼近神的心
[00:15:57.640 --> 00:15:59.000]  讓神的話
[00:15:59.000 --> 00:16:00.920]  讓神的吩咐
[00:16:00.920 --> 00:16:05.160]  讓神的恩典成爲你生命的堅持
[00:16:05.160 --> 00:16:07.560]  纔可以破開石頭
[00:16:07.560 --> 00:16:08.760]  紮根
[00:16:08.760 --> 00:16:10.560]  其實石頭都可以扎到根
[00:16:10.560 --> 00:16:12.840]  你發覺你草可以
[00:16:12.840 --> 00:16:15.640]  不過要堅持
[00:16:15.640 --> 00:16:17.160]  要時間
[00:16:17.160 --> 00:16:19.000]  要堅硬
[00:16:19.000 --> 00:16:25.160]  不怕苦
[00:16:25.160 --> 00:16:25.920]  給一分鐘大家
[00:16:25.920 --> 00:16:30.800]  大家閉上眼
[00:16:30.800 --> 00:16:40.120]  去想想你的曾經
[00:16:40.120 --> 00:16:42.360]  你自己覺得你屬靈上面
[00:16:42.360 --> 00:16:44.600]  根隨主上面
[00:16:44.600 --> 00:16:50.200]  美好的曾經
[00:16:50.200 --> 00:16:53.120]  告訴神你今天想怎樣
[00:16:53.120 --> 00:17:02.880]  給一分鐘大家
[00:17:24.120 --> 00:17:26.680]  第三種
[00:17:26.680 --> 00:17:27.640]  主耶穌說
[00:17:27.640 --> 00:17:28.840]  撒在荊棘裏的
[00:17:28.840 --> 00:17:29.960]  就是人聽了道
[00:17:29.960 --> 00:17:31.880]  後來有世上的憂慮
[00:17:31.880 --> 00:17:33.320]  錢財的迷惑
[00:17:33.320 --> 00:17:34.960]  把道擠住了
[00:17:34.960 --> 00:17:37.760]  結不出果實
[00:17:37.760 --> 00:17:40.800]  第一種我稱之爲忘記
[00:17:40.800 --> 00:17:43.600]  第二種我稱之爲曾經
[00:17:43.600 --> 00:17:46.680]  第三種我稱之爲但是
[00:17:46.680 --> 00:17:48.880]  就是說他聽了神的道
[00:17:48.880 --> 00:17:50.080]  他回應的時候
[00:17:50.080 --> 00:17:51.520]  他往往會回應
[00:17:51.520 --> 00:17:53.560]  他回應的時候往往會和神說
[00:17:53.560 --> 00:17:55.080]  神啊我知道了
[00:17:55.080 --> 00:17:56.280]  我明白你的心意
[00:17:56.280 --> 00:17:57.880]  我知道你對我的呼叫
[00:17:57.880 --> 00:18:01.920]  但是
[00:18:01.920 --> 00:18:03.400]  因爲我們有很多的但是
[00:18:03.400 --> 00:18:06.040]  所以我們也有很多的妥協
[00:18:06.040 --> 00:18:07.760]  但是後面
[00:18:07.760 --> 00:18:09.720]  主耶穌說了
[00:18:09.720 --> 00:18:12.520]  主要是世上的憂慮
[00:18:12.520 --> 00:18:15.840]  和錢財的迷惑
[00:18:15.840 --> 00:18:17.200]  說到人生生命裏面
[00:18:17.200 --> 00:18:19.720]  兩個很重要在我們心裏面
[00:18:19.720 --> 00:18:22.440]  經常牽着我們走的
[00:18:22.440 --> 00:18:25.960]  一個是憂慮
[00:18:25.960 --> 00:18:30.000]  一個是貪
[00:18:30.000 --> 00:18:33.320]  經常牽着我們的情緒
[00:18:33.320 --> 00:18:36.080]  很多的東西
[00:18:36.080 --> 00:18:37.480]  憂慮是不放心
[00:18:37.480 --> 00:18:38.920]  是怕
[00:18:38.920 --> 00:18:39.920]  例如
[00:18:39.920 --> 00:18:42.760]  怕窮
[00:18:42.760 --> 00:18:46.200]  怕自己生活水平下降
[00:18:46.200 --> 00:18:48.600]  怕苦
[00:18:48.600 --> 00:18:51.080]  怕別人看不起
[00:18:51.080 --> 00:18:54.720]  怕孤單
[00:18:54.720 --> 00:18:57.040]  或者不是自己怕苦
[00:18:57.040 --> 00:18:58.640]  怕我們的小朋友
[00:18:58.640 --> 00:19:02.200]  我們的子女苦
[00:19:02.200 --> 00:19:04.880]  甚至怕死
[00:19:04.880 --> 00:19:07.880]  怕得罪人
[00:19:07.880 --> 00:19:11.320]  我們有很多的怕
[00:19:11.320 --> 00:19:14.760]  而因着我們這麼多的怕
[00:19:14.760 --> 00:19:16.360]  當我們走在神的道里面的時候
[00:19:16.360 --> 00:19:19.320]  我們會有很多不同的妥協
[00:19:19.320 --> 00:19:20.840]  神啊 我知道
[00:19:20.840 --> 00:19:22.360]  我應該怎樣
[00:19:22.360 --> 00:19:24.280]  我知道你想我怎樣
[00:19:24.280 --> 00:19:27.640]  但是
[00:19:27.640 --> 00:19:30.360]  我們會和神講數
[00:19:30.360 --> 00:19:33.200]  我們心裏面有些時候不一定是怕
[00:19:33.200 --> 00:19:35.560]  有些時候是貪
[00:19:35.560 --> 00:19:36.440]  什麼叫貪
[00:19:36.440 --> 00:19:37.720]  就是想要更多
[00:19:37.720 --> 00:19:39.120]  想要更多更多
[00:19:39.120 --> 00:19:42.400]  並不是因爲我缺乏
[00:19:42.400 --> 00:19:43.400]  我就算不缺乏
[00:19:43.400 --> 00:19:45.640]  我也想要更多
[00:19:45.640 --> 00:19:48.360]  你缺乏的那些叫需要
[00:19:48.360 --> 00:19:49.280]  但你不缺乏
[00:19:49.280 --> 00:19:50.320]  但你想要更多
[00:19:50.320 --> 00:19:54.800]  不斷去追求的那些叫貪
[00:19:54.800 --> 00:19:58.080]  貪財
[00:19:58.080 --> 00:20:02.520]  貪色
[00:20:02.520 --> 00:20:05.440]  貪權
[00:20:05.440 --> 00:20:10.320]  貪明星
[00:20:10.320 --> 00:20:12.200]  貪更加
[00:20:12.200 --> 00:20:17.400]  讓人心裏面覺得我的重要
[00:20:17.400 --> 00:20:21.080]  貪面子
[00:20:21.080 --> 00:20:27.120]  貪更多更多別人的愛
[00:20:27.120 --> 00:20:30.040]  我們每個人都有貪的東西
[00:20:30.040 --> 00:20:32.560]  差在貪些什麼
