
[00:00:00.000 --> 00:00:02.360]  我們剛才讀的經文是什麽呢?
[00:01:46.020 --> 00:01:48.460]  我們不需要像天主教會那樣
[00:01:48.460 --> 00:01:50.060]  要封你做聖人
[00:01:50.060 --> 00:01:53.300]  我們不需要天主教要封你為聖人
[00:01:53.300 --> 00:01:55.720]  我們聖人的身份不需要別人封
[00:01:55.720 --> 00:01:57.920]  我們聖人身份不需要別人去封
[00:01:57.920 --> 00:01:59.020]  是神給我們的
[00:01:59.020 --> 00:02:00.720]  是神給我們的
[00:02:00.720 --> 00:02:03.260]  每一個屬父神家庭的人就是聖人了
[00:02:03.260 --> 00:02:06.120]  以後每一個屬父神家庭的人就是聖人
[00:02:06.120 --> 00:02:07.400]  我們受他感謝主
[00:02:07.400 --> 00:02:08.500]  我們感謝主
[00:02:08.500 --> 00:02:11.020]  那今天就講你第二個身份
[00:02:11.020 --> 00:02:12.900]  我們講第二個身份
[00:02:12.900 --> 00:02:15.160]  這個就是你祭司的身份
[00:02:15.160 --> 00:02:17.060]  那就是祭司的身份
[00:02:17.060 --> 00:02:18.260]  甚麼叫祭司
[00:02:18.260 --> 00:02:19.260]  甚麼叫祭司
[00:02:19.260 --> 00:02:21.760]  祭司就是站在神和人中間
[00:02:21.760 --> 00:02:27.260]  祭司就是站在神和人之間
[00:02:27.260 --> 00:02:31.860]  將人帶到神那裏
[00:02:31.860 --> 00:02:34.060]  在今天
[00:02:34.060 --> 00:02:38.460]  你看耶穌基督的十字架
[00:02:38.460 --> 00:02:44.460]  十字架一橫一棟
[00:02:44.460 --> 00:02:48.300]  一棟就是神在上面我們人在下面
[00:02:48.300 --> 00:02:51.160]  就是神在上面人在下面
[00:02:51.160 --> 00:02:54.760]  人可以藉著十字架慢慢慢慢去到神那裏
[00:02:54.760 --> 00:02:57.760]  人可以藉著十字架慢慢到神那裏
[00:02:57.760 --> 00:03:00.460]  那打橫是甚麼意思呢
[00:03:00.460 --> 00:03:05.560]  打橫就是我們人可以經過這個深坑
[00:03:05.560 --> 00:03:08.460]  就是可以經過這個行走
[00:03:08.460 --> 00:03:09.560]  走過去對面
[00:03:09.560 --> 00:03:10.460]  走到對面去
[00:03:10.460 --> 00:03:11.860]  對面就是神那裏了
[00:03:11.860 --> 00:03:13.160]  對面就是神那裏
[00:03:13.160 --> 00:03:14.960]  如果沒有這個橋樑
[00:03:14.960 --> 00:03:16.360]  如果沒有這個橋樑
[00:03:16.360 --> 00:03:17.660]  你就跌了下去了
[00:03:17.660 --> 00:03:18.760]  你就會掉下去
[00:03:18.760 --> 00:03:20.660]  這個就是地獄的深淵
[00:03:20.660 --> 00:03:22.660]  那就地獄的深淵
[00:03:22.660 --> 00:03:25.260]  感謝主
[00:03:25.260 --> 00:03:28.960]  耶穌釘在十字架上面
[00:03:28.960 --> 00:03:32.460]  就成就了這個救恩
[00:03:32.460 --> 00:03:35.960]  耶穌的手打開的時候
[00:03:35.960 --> 00:03:42.960]  我們人就可以從一邊走到另外一邊
[00:03:42.960 --> 00:03:45.560]  耶穌的身體
[00:03:45.560 --> 00:03:50.660]  他腳上釘了釘
[00:03:50.660 --> 00:03:55.660]  我就藉著耶穌的腳可以爬到神那裏
[00:03:55.660 --> 00:03:59.060]  如果沒有耶穌釘十字架
[00:03:59.060 --> 00:04:02.760]  我不知道怎樣去到神那裏
[00:04:02.760 --> 00:04:03.460]  好了
[00:04:03.460 --> 00:04:07.060]  耶穌就是這個大祭司
[00:04:07.060 --> 00:04:11.560]  耶穌就站在神和人中間
[00:04:11.560 --> 00:04:16.560]  好了,今天就和大家看看舊約
[00:04:16.560 --> 00:04:19.260]  請你翻開舊約出埃及記
[00:04:19.260 --> 00:04:23.260]  今天帶大家翻到舊約出埃及記
[00:04:23.260 --> 00:04:24.660]  第28章
[00:04:24.660 --> 00:04:27.260]  第28章
[00:04:27.260 --> 00:04:29.360]  這裏也是講到祭司
[00:04:29.360 --> 00:04:31.060]  這裏講到祭司
[00:04:31.060 --> 00:04:34.860]  在現在我們新約的時代
[00:04:34.860 --> 00:04:36.760]  主耶穌就是我們的大祭司
[00:04:36.760 --> 00:04:37.860]  在新約時代
[00:04:37.860 --> 00:04:39.460]  主耶穌是我們的大祭司
[00:04:39.460 --> 00:04:41.060]  你和我都是祭司
[00:04:41.060 --> 00:04:42.460]  你和我都是祭司
[00:04:42.460 --> 00:04:43.960]  不過我們都是祭司仔
[00:04:43.960 --> 00:04:45.160]  我們都是祭司
[00:04:45.160 --> 00:04:46.260]  我們是祭司女
[00:04:46.260 --> 00:04:47.360]  我們是祭司女
[00:04:47.360 --> 00:04:49.760]  我們一樣將人
[00:04:49.760 --> 00:04:50.960]  我們的朋友
[00:04:50.960 --> 00:04:53.260]  未信諸的朋友帶到神的面前
[00:04:53.260 --> 00:04:56.560]  我們同樣會把未信諸的朋友帶到神的面前
[00:04:56.560 --> 00:04:58.260]  好了,看看舊約時代
[00:04:58.260 --> 00:04:59.560]  我們先看看舊約時代
[00:04:59.560 --> 00:05:00.660]  舊約時代呢
[00:05:00.660 --> 00:05:02.260]  我們舊約時代
[00:05:02.260 --> 00:05:04.860]  這個祭司的制度是神設立的
[00:05:04.860 --> 00:05:07.860]  祭司制度是神所設立的
[00:05:07.860 --> 00:05:08.760]  好了
[00:05:08.760 --> 00:05:12.460]  如果你打開春愛及記第28章呢
[00:05:12.460 --> 00:05:14.860]  如果我們打開春愛及記第28章
[00:05:14.860 --> 00:05:17.360]  我們今天就用這個鐘頭的時間
[00:05:17.360 --> 00:05:19.660]  看看第28章講什麼信息
[00:05:19.660 --> 00:05:23.460]  我們一小時時間看28章講什麼
[00:05:23.460 --> 00:05:24.860]  好了,第二話
[00:05:24.860 --> 00:05:25.860]  這裏說
[00:05:25.860 --> 00:05:29.560]  你要從以色列人中
[00:05:29.560 --> 00:05:33.060]  使你的哥哥亞倫
[00:05:33.060 --> 00:05:35.660]  和他的兒子
[00:05:35.660 --> 00:05:37.160]  拿達
[00:05:37.160 --> 00:05:38.760]  亞比胡
[00:05:38.760 --> 00:05:40.460]  以尼亞莎
[00:05:40.460 --> 00:05:42.260]  以他瑪
[00:05:42.260 --> 00:05:44.960]  一同就近你
[00:05:44.960 --> 00:05:50.360]  給我供祭司的職份
[00:05:50.360 --> 00:05:52.260]  我們今天新約時代
[00:05:52.260 --> 00:05:53.460]  我們新約時代
[00:05:53.460 --> 00:05:55.860]  我們每一個人都是祭司
[00:05:55.860 --> 00:05:58.260]  我們每一個人都是祭司
[00:05:58.260 --> 00:05:59.660]  但是在舊約時代呢
[00:05:59.660 --> 00:06:01.060]  在舊約時代呢
[00:06:01.060 --> 00:06:02.760]  就不是了
[00:06:02.760 --> 00:06:06.460]  神就揀選了摩西的哥哥亞倫的家人
[00:06:06.460 --> 00:06:11.960]  神就揀選了摩西的哥哥亞倫的家人
[00:06:11.960 --> 00:06:14.160]  不是因為亞倫有什麼好
[00:06:14.160 --> 00:06:15.960]  不是亞倫怎麼做得好
[00:06:15.960 --> 00:06:17.860]  亞倫自己也有很多問題
[00:06:17.860 --> 00:06:19.460]  亞倫自己也有很多問題
[00:06:19.460 --> 00:06:20.560]  你記不記得
[00:06:20.560 --> 00:06:21.660]  你記不記得
[00:06:21.660 --> 00:06:24.660]  當摩西上山
[00:06:24.660 --> 00:06:25.860]  當摩西上山
[00:06:25.860 --> 00:06:27.360]  拿個十戒的時候
[00:06:27.360 --> 00:06:29.160]  拿十戒的時候
[00:06:29.160 --> 00:06:31.960]  當摩西在山上下來的時候
[00:06:31.960 --> 00:06:33.760]  當摩西在山上下來的時候
[00:06:33.760 --> 00:06:35.760]  他聽到山下很吵
[00:06:35.760 --> 00:06:37.360]  他聽到山下很吵
[00:06:37.360 --> 00:06:38.360]  為什麼這麼吵呢
[00:06:38.360 --> 00:06:39.360]  為什麼這麼吵呢
[00:06:39.360 --> 00:06:41.060]  原來亞倫
[00:06:41.060 --> 00:06:42.060]  原來亞倫
[00:06:42.060 --> 00:06:43.660]  做了一隻金牛獨
[00:06:43.660 --> 00:06:45.460]  做了一隻金牛獨
[00:06:45.460 --> 00:06:48.160]  給猶太人
[00:06:48.160 --> 00:06:50.660]  給猶太人以色列人去拜金牛獨
[00:06:50.660 --> 00:06:54.360]  給猶太人以色列人去拜金牛獨
[00:06:54.360 --> 00:06:56.660]  這個金牛獨就是你們的神
[00:06:56.660 --> 00:06:58.860]  金牛獨就是你們的神
[00:06:58.860 --> 00:07:00.660]  這個金牛獨是誰做的
[00:07:00.660 --> 00:07:01.760]  這個金牛獨是誰做的
[00:07:01.760 --> 00:07:02.960]  亞倫做的
[00:07:02.960 --> 00:07:03.960]  亞倫做的
[00:07:03.960 --> 00:07:06.160]  竟然是摩西的哥哥亞倫
[00:07:06.160 --> 00:07:08.060]  就做了這樣的事出來
[00:07:08.060 --> 00:07:09.860]  就說摩西的哥哥亞倫做的
[00:07:09.860 --> 00:07:11.760]  要全國犯罪
[00:07:11.760 --> 00:07:13.660]  要全國犯罪
[00:07:13.660 --> 00:07:15.260]  但亞倫又不認賬
[00:07:15.260 --> 00:07:16.460]  但亞倫又不認賬
[00:07:16.460 --> 00:07:18.060]  亞倫在那裡賴
[00:07:18.060 --> 00:07:19.360]  亞倫傻賴
[00:07:19.360 --> 00:07:20.560]  不關我事
[00:07:20.560 --> 00:07:21.160]  不關我事
[00:07:21.160 --> 00:07:23.760]  是那些百姓逼我這麼做
[00:07:23.760 --> 00:07:25.960]  是這些百姓逼我這麼做
[00:07:25.960 --> 00:07:26.760]  你看看
[00:07:26.760 --> 00:07:28.060]  你聽聽
[00:07:28.060 --> 00:07:29.960]  這個亞倫都很多問題
[00:07:29.960 --> 00:07:31.460]  這個亞倫有很多問題
[00:07:31.460 --> 00:07:34.660]  大神超過亞倫的過犯
[00:07:34.660 --> 00:07:37.860]  大神超過亞倫的過犯
[00:07:37.860 --> 00:07:39.860]  仍然揀選亞倫做祭司
[00:07:39.860 --> 00:07:41.260]  仍然揀選亞倫做祭司
[00:07:41.260 --> 00:07:43.160]  不是因為亞倫有什麼好
[00:07:43.160 --> 00:07:44.560]  不是亞倫有什麼好
[00:07:44.560 --> 00:07:47.160]  在這樣裡面就藉著亞倫
[00:07:47.160 --> 00:07:48.460]  這個祭司之分
[00:07:48.460 --> 00:07:50.060]  給我們做一個榜樣
[00:07:50.060 --> 00:07:52.860]  就是神透過亞倫這個祭司之分
[00:07:52.860 --> 00:07:53.960]  給我們做一個榜樣
[00:07:53.960 --> 00:07:55.660]  我們看到亞倫的手
[00:07:55.660 --> 00:07:56.860]  我們看到亞倫的手
[00:07:56.860 --> 00:07:58.160]  我們就知道怎麼做
[00:07:58.160 --> 00:08:00.060]  我們就知道自己怎麼做
[00:08:00.060 --> 00:08:04.160]  你不要以為做了祭司就大了
[00:08:04.160 --> 00:08:06.160]  不要以為做了祭司就什麼了不起了
[00:08:06.160 --> 00:08:06.960]  我是祭司
[00:08:06.960 --> 00:08:08.260]  我是神的用人
[00:08:08.260 --> 00:08:09.060]  我是祭司
[00:08:09.060 --> 00:08:09.460]  我是神的用人
[00:08:09.460 --> 00:08:10.660]  你們要聽我講
[00:08:10.660 --> 00:08:11.660]  你們要聽我講
[00:08:11.660 --> 00:08:13.660]  我都不知道多麼凶惡
[00:08:13.660 --> 00:08:14.760]  我不知道這是什麼
[00:08:14.760 --> 00:08:15.660]  不是
[00:08:15.660 --> 00:08:16.860]  不是
[00:08:16.860 --> 00:08:17.860]  當你做祭司
[00:08:17.860 --> 00:08:20.960]  你更加要謹慎遵守神的話語
[00:08:20.960 --> 00:08:23.860]  做祭司要謹守神的命令
[00:08:23.860 --> 00:08:26.760]  這裡特別提到亞倫有四個兒子
[00:08:26.760 --> 00:08:28.460]  這裡提到亞倫有四個兒子
[00:08:28.460 --> 00:08:29.860]  那這四個兒子呢
[00:08:29.860 --> 00:08:31.860]  爸爸做祭司
[00:08:31.860 --> 00:08:32.760]  大祭司
[00:08:32.760 --> 00:08:36.160]  那我們也將來預備做大祭司了
[00:08:36.160 --> 00:08:38.060]  亞倫做大祭司
[00:08:38.060 --> 00:08:40.060]  我們要預備將來做大祭司
[00:08:40.060 --> 00:08:42.460]  那我們就可以互助互惠了
[00:08:42.460 --> 00:08:43.960]  我們就互助互惠了
[00:08:43.960 --> 00:08:46.160]  因為我們出去呢
[00:08:46.160 --> 00:08:47.860]  每個人都要聽我講
[00:08:47.860 --> 00:08:49.660]  每個人都要聽我講
[00:08:49.660 --> 00:08:51.860]  如果你看聖經裡面
[00:08:51.860 --> 00:08:53.360]  如果你看聖經裡面
[00:08:53.360 --> 00:08:58.260]  亞倫那裡有最大的和第二個兒子
[00:08:58.260 --> 00:09:01.060]  亞倫大兒子和二兒子
[00:09:01.060 --> 00:09:05.960]  有一次不守規矩
[00:09:05.960 --> 00:09:08.460]  獻祭的時候
[00:09:08.460 --> 00:09:10.960]  獻煩火
[00:09:10.960 --> 00:09:15.160]  結果被神擊殺
[00:09:15.160 --> 00:09:16.660]  所以亞倫四個兒子
[00:09:16.660 --> 00:09:18.860]  結果兩個兒子被神擊殺了
[00:09:18.860 --> 00:09:21.160]  有兩個兒子就被神擊殺
[00:09:21.160 --> 00:09:24.460]  以致到亞倫這個祭司的積分
[00:09:24.460 --> 00:09:26.360]  以致亞倫這個祭司的積分
[00:09:26.360 --> 00:09:30.160]  是由最後那兩個小兒子
[00:09:30.160 --> 00:09:33.160]  一直傳下去
[00:09:33.160 --> 00:09:35.360]  以致到這個大祭司的積分
[00:09:35.360 --> 00:09:38.060]  就直到第三第四
[00:09:38.060 --> 00:09:38.960]  一直傳下去
[00:09:38.960 --> 00:09:40.160]  以後的大祭司
[00:09:40.160 --> 00:09:41.760]  都是跟著這兩個兒子的了
[00:09:41.760 --> 00:09:47.060]  以後大祭司都是從最後兩個兒子來出
[00:09:47.060 --> 00:09:47.860]  好了
[00:09:47.860 --> 00:09:51.760]  我們今天看一下
[00:09:51.760 --> 00:09:54.560]  什麼叫祭司
[00:09:54.560 --> 00:09:55.760]  什麼叫選民
[00:09:55.760 --> 00:09:57.460]  什麼叫選民
[00:09:57.460 --> 00:09:58.960]  你們不用揭了
[00:09:58.960 --> 00:10:00.660]  《春埃及記》第十九章
[00:10:00.660 --> 00:10:02.360]  第四節到第六節
[00:10:02.360 --> 00:10:05.760]  《春埃及記》十九章第四到六節
[00:10:05.760 --> 00:10:06.760]  我讀給你聽
[00:10:06.760 --> 00:10:08.860]  我讀給大家聽
[00:10:08.860 --> 00:10:11.060]  我向埃及人所行的事
[00:10:11.060 --> 00:10:13.060]  你們都看見了
[00:10:13.060 --> 00:10:14.660]  我向埃及人所行的事
[00:10:14.660 --> 00:10:16.160]  你們都看見了
[00:10:16.160 --> 00:10:17.460]  且看見我
[00:10:17.460 --> 00:10:20.060]  雲英將你們背在翅膀上
[00:10:20.060 --> 00:10:20.960]  且看見我
[00:10:20.960 --> 00:10:24.360]  雲英將你們背在翅膀上
[00:10:24.360 --> 00:10:26.960]  帶來歸我
[00:10:26.960 --> 00:10:29.460]  如今你們若實在聽從我的話
[00:10:29.460 --> 00:10:30.860]  遵守我的約
[00:10:30.860 --> 00:10:33.760]  就要在萬民中作屬我的子民
[00:10:33.760 --> 00:10:35.760]  如今你們若實在聽從我的話
[00:10:35.760 --> 00:10:36.760]  遵守我的約
[00:10:36.760 --> 00:10:40.660]  就要在萬民中作屬我的子民
[00:10:40.660 --> 00:10:43.760]  因為全地都是我的
[00:10:43.760 --> 00:10:48.760]  你們要歸我作祭司的國度
[00:10:48.760 --> 00:10:51.460]  為聖潔的國民
[00:10:51.460 --> 00:10:56.360]  這些話你要告訴以色列人
[00:10:56.360 --> 00:10:57.660]  這些話你們要告訴以色列民
[00:10:57.660 --> 00:10:58.660]  這些話你們要告訴以色列民
[00:10:58.660 --> 00:11:00.860]  在全世界這麼多民族裏面
[00:11:00.860 --> 00:11:02.560]  在全世界這麼多民族裏面
[00:11:02.560 --> 00:11:04.960]  神特別揀選以色列人
[00:11:04.960 --> 00:11:06.660]  神特別揀選以色列民
[00:11:06.660 --> 00:11:10.760]  屬服他
[00:11:10.760 --> 00:11:12.260]  而且
[00:11:12.260 --> 00:11:13.960]  不只是屬服神這麼簡單
[00:11:13.960 --> 00:11:15.760]  不只是屬服神這麼簡單
[00:11:15.760 --> 00:11:18.560]  將整個國家變成祭司的國度
[00:11:18.560 --> 00:11:21.960]  將整個全地變成祭司的國度
[00:11:21.960 --> 00:11:24.160]  我剛剛才解釋過什麼是祭司
[00:11:24.160 --> 00:11:26.160]  我剛剛解釋過什麼是祭司
[00:11:26.160 --> 00:11:28.760]  祭司就是站在人和神中間
[00:11:28.760 --> 00:11:31.960]  祭司就是站在神與人之間
[00:11:31.960 --> 00:11:35.660]  整個以色列國變成祭司的國家
[00:11:35.660 --> 00:11:39.860]  全以色列國變成祭司的國家
[00:11:39.860 --> 00:11:41.560]  站在人和神中間
[00:11:41.560 --> 00:11:43.160]  站在人與神之間
[00:11:43.160 --> 00:11:45.260]  那所說的人是什麼人
[00:11:45.260 --> 00:11:46.560]  那所說的人是什麼人
[00:11:46.560 --> 00:11:48.960]  就是以色列以外的國家
[00:11:48.960 --> 00:11:51.060]  就是以色列以外的國家
[00:11:51.060 --> 00:11:53.360]  就是說神揀選以色列人
[00:11:53.360 --> 00:11:55.460]  神揀選以色列人
[00:11:55.460 --> 00:11:58.160]  好好地在地上
[00:11:58.160 --> 00:12:00.960]  宣揚神的恩典
[00:12:00.960 --> 00:12:02.560]  宣揚神的恩典
[00:12:02.560 --> 00:12:04.960]  叫以色列人離開以色列國
[00:12:04.960 --> 00:12:06.360]  叫以色列人離開以色列國
[00:12:06.360 --> 00:12:08.260]  去到中國
[00:12:08.260 --> 00:12:10.060]  去到美國
[00:12:10.060 --> 00:12:11.760]  去到日本
[00:12:11.760 --> 00:12:13.360]  去到印度
[00:12:13.360 --> 00:12:15.160]  去到歐洲
[00:12:15.160 --> 00:12:18.260]  將神的恩典告訴全世界的人聽
[00:12:18.260 --> 00:12:22.560]  將神的恩典告訴全世界的人
[00:12:22.560 --> 00:12:24.460]  為什麼特別揀選他們
[00:12:24.460 --> 00:12:26.160]  為什麼特別揀選他們
[00:12:26.160 --> 00:12:27.560]  不是他們有什麼好
[00:12:27.560 --> 00:12:28.760]  不是他們有什麼好
[00:12:28.760 --> 00:12:31.560]  記不記得我上次已經看過一齣經文
[00:12:31.560 --> 00:12:33.760]  記不記得我們上次看過一齣經文
[00:12:33.760 --> 00:12:35.460]  神揀選以色列人
[00:12:35.460 --> 00:12:36.860]  神揀選以色列人
[00:12:36.860 --> 00:12:38.260]  不是因為他們有什麼好
[00:12:38.260 --> 00:12:39.560]  不是因為他們有什麼好
[00:12:39.560 --> 00:12:41.560]  他們的人口是全世界最少的
[00:12:41.560 --> 00:12:43.160]  他們人口是全世界最少的
[00:12:43.160 --> 00:12:46.760]  他們的人口比我們中國十分之一都不到
[00:12:46.760 --> 00:12:48.660]  他們的人口比我們中國十分之一都不到
[00:12:48.660 --> 00:12:50.260]  一千分之一都不到
[00:12:50.260 --> 00:12:51.360]  一千分之一都不到
[00:12:51.360 --> 00:12:53.260]  我們中國人口龐大
[00:12:53.260 --> 00:12:54.860]  我們中國人口龐大
[00:12:54.860 --> 00:12:57.260]  以色列人口真是少之又少
[00:12:57.260 --> 00:12:59.160]  以色列人口真是少之又少
[00:12:59.160 --> 00:13:01.460]  你看春埃及記那個時代
[00:13:01.460 --> 00:13:03.060]  你看春埃及記那個時代
[00:13:03.060 --> 00:13:05.660]  就是我們中國商朝的時代
[00:13:05.660 --> 00:13:07.460]  就是我們中國商朝的時代
[00:13:07.460 --> 00:13:10.060]  如果就算用那時候的人口比較
[00:13:10.060 --> 00:13:12.960]  以色列人口比我們中國商朝的人口
[00:13:12.960 --> 00:13:14.860]  仍然少之又少
[00:13:14.860 --> 00:13:18.760]  如果說是用當時人口比較的話
[00:13:18.760 --> 00:13:20.860]  他和商朝的人口是差別的
[00:13:20.860 --> 00:13:22.560]  但是神揀選他們
[00:13:22.560 --> 00:13:23.860]  神揀選他們
[00:13:23.860 --> 00:13:26.160]  要他們做一個聖潔的國度
[00:13:26.160 --> 00:13:27.560]  要他們做一個聖潔的國度
[00:13:27.560 --> 00:13:29.260]  要祭祀的國度
[00:13:29.260 --> 00:13:30.260]  祭祀的國度
[00:13:30.260 --> 00:13:32.560]  去傳揚神的恩典
[00:13:32.560 --> 00:13:34.260]  去傳揚神的恩典
[00:13:34.260 --> 00:13:36.060]  但是歷史上
[00:13:36.060 --> 00:13:37.160]  歷史上
[00:13:37.160 --> 00:13:38.660]  以色列人有沒有做到
[00:13:38.660 --> 00:13:39.760]  以色列人有沒有做到
[00:13:39.760 --> 00:13:41.260]  沒有
[00:13:41.260 --> 00:13:44.060]  以色列人只是看重自己第一個地位
[00:13:44.060 --> 00:13:45.660]  以色列人只是看重自己第一個地位
[00:13:45.660 --> 00:13:47.360]  說自己是神的選民
[00:13:47.360 --> 00:13:48.760]  說自己是神的選民
[00:13:48.760 --> 00:13:50.860]  就惡了
[00:13:50.860 --> 00:13:53.060]  他有沒有做到祭祀的國度
[00:13:53.060 --> 00:13:55.260]  有沒有做到祭祀的國度
[00:13:55.260 --> 00:13:57.560]  猶太人覺得自己是神的選民
[00:13:57.560 --> 00:13:59.260]  我們高高在上
[00:13:59.260 --> 00:14:01.160]  猶太人以為自己是神的選民
[00:14:01.160 --> 00:14:03.560]  高高在上
[00:14:03.560 --> 00:14:05.760]  對於外國人
[00:14:05.760 --> 00:14:08.060]  他看不起的
[00:14:08.060 --> 00:14:11.560]  如果你看四福音書的時候
[00:14:11.560 --> 00:14:13.060]  如果你看四福音書的時候
[00:14:13.060 --> 00:14:14.160]  你會看得見
[00:14:14.160 --> 00:14:15.460]  你會看得見
[00:14:15.460 --> 00:14:17.060]  猶太人稱呼外國人
[00:14:17.060 --> 00:14:18.060]  稱呼什麼
[00:14:18.060 --> 00:14:19.660]  猶太人稱呼外國人
[00:14:19.660 --> 00:14:21.360]  狗
[00:14:21.360 --> 00:14:22.760]  我們才是人
[00:14:22.760 --> 00:14:23.560]  我們才是人
[00:14:23.560 --> 00:14:24.860]  其他都是狗
[00:14:24.860 --> 00:14:25.860]  其他都是狗
[00:14:25.860 --> 00:14:27.860]  我們中國人也有類似的
[00:14:27.860 --> 00:14:29.260]  我們中國人也有類似的
[00:14:29.260 --> 00:14:29.260]  我們中國人也有類似的
[00:14:29.260 --> 00:14:29.260]  我們中國人也有類似的
[00:14:29.260 --> 00:14:31.760]  我們中國人也有類似的
[00:14:31.760 --> 00:14:33.760]  以前也很驕傲
[00:14:33.760 --> 00:14:35.760]  我們中國人稱自己為人
[00:14:35.760 --> 00:14:37.060]  我們稱自己為人
[00:14:37.060 --> 00:14:38.560]  其他人呢
[00:14:38.560 --> 00:14:39.860]  是鬼佬
[00:14:39.860 --> 00:14:40.860]  是鬼佬
[00:14:40.860 --> 00:14:41.860]  鬼婆
[00:14:41.860 --> 00:14:42.860]  鬼婆
[00:14:42.860 --> 00:14:43.860]  印度人呢
[00:14:43.860 --> 00:14:44.660]  印度人呢
[00:14:44.660 --> 00:14:45.960]  阿叉
[00:14:45.960 --> 00:14:48.960]  我們中國人都覺得我們全世界最威水的
[00:14:48.960 --> 00:14:48.960]  我們中國人覺得我們全世界最威水的
[00:14:48.960 --> 00:14:51.260]  我們中國人覺得我們全世界最威水的
[00:14:51.260 --> 00:14:53.360]  我們中國人都很不應該
[00:14:53.360 --> 00:14:54.760]  我們中國人也很不應該
[00:14:54.760 --> 00:14:55.860]  我們中國人
[00:14:55.860 --> 00:14:57.660]  都不是全世界最好的
[00:14:57.660 --> 00:14:58.960]  也不是全世界最好的
[00:14:58.960 --> 00:15:00.060]  在我們中國裡面
[00:15:00.060 --> 00:15:01.360]  一樣很多的
[00:15:01.360 --> 00:15:03.160]  犯罪的事情
[00:15:03.160 --> 00:15:03.160]  在我們中國裡面一樣很多的犯罪的事情
[00:15:03.160 --> 00:15:03.160]  在我們中國裡面一樣很多的犯罪的事情
[00:15:03.160 --> 00:15:04.960]  在我們中國裡面一樣很多的犯罪的事情
[00:15:04.960 --> 00:15:07.460]  我們中國人一樣需要神的救恩
[00:15:07.460 --> 00:15:07.460]  我們中國人一樣需要神的救恩
[00:15:07.460 --> 00:15:09.660]  我們中國人一樣需要神的救恩
[00:15:09.660 --> 00:15:11.460]  好了
[00:15:11.460 --> 00:15:12.060]  好
