
[00:00:00.000 --> 00:00:01.640]  好,大千倍早晨
[00:07:52.440 --> 00:07:54.440]  一同吃飯呢
[00:07:54.440 --> 00:07:57.240]  耶穌聽見就說
[00:07:57.240 --> 00:08:00.440]  健康的人用不著醫生
[00:08:00.440 --> 00:08:03.520]  有病的人才得著
[00:08:03.520 --> 00:08:04.800]  經上說
[00:08:04.800 --> 00:08:06.640]  我喜愛憐恤
[00:08:06.640 --> 00:08:08.600]  不喜愛祭祀
[00:08:08.600 --> 00:08:10.600]  這句話的意思
[00:08:10.600 --> 00:08:12.760]  你們且去揣摩
[00:08:12.760 --> 00:08:15.680]  我來本不是召義人
[00:08:15.680 --> 00:08:18.040]  乃是召罪人
[00:08:18.040 --> 00:08:20.480]  這段聖經我會分為兩個部份
[00:08:20.480 --> 00:08:22.480]  和大家一起去思想
[00:08:22.480 --> 00:08:23.600]  第一個部份
[00:08:23.600 --> 00:08:26.120]  是看到第九節至第十節
[00:08:26.120 --> 00:08:27.040]  我給了一個副題
[00:08:27.040 --> 00:08:31.920]  它叫做體貼主心的理性付出
[00:08:31.920 --> 00:08:36.240]  Rational commitment through knowing the Lord's heart
[00:08:36.240 --> 00:08:40.120]  在第九章第九節一開始就指出
[00:08:40.120 --> 00:08:42.680]  耶穌上了岸之後
[00:08:42.680 --> 00:08:43.880]  繼續祂的行程
[00:08:43.880 --> 00:08:45.360]  上了什麼岸
[00:08:45.360 --> 00:08:47.600]  其實這段經文正正就是
[00:08:47.600 --> 00:08:50.880]  耶穌從加大拉
[00:08:50.880 --> 00:08:54.960]  回到祂自己的主要城市
[00:08:54.960 --> 00:08:56.840]  加伯隆的時候
[00:08:56.840 --> 00:08:59.320]  一上岸沒多久
[00:08:59.320 --> 00:09:01.000]  祂遇見了一個坦子
[00:09:01.000 --> 00:09:07.680]  然後當祂和這個坦子有一個交通之後
[00:09:07.680 --> 00:09:15.240]  馬上就來到加伯隆的郊區地方
[00:09:15.240 --> 00:09:19.360]  去遇上一個人
[00:09:19.360 --> 00:09:20.680]  所以第九節就說
[00:09:20.680 --> 00:09:24.000]  耶穌從哪裡往前走
[00:09:24.000 --> 00:09:27.640]  似乎加伯隆的渡船碼頭
[00:09:27.640 --> 00:09:29.560]  就不是正正在市中心
[00:09:29.560 --> 00:09:31.600]  不是我們的Center Island
[00:09:31.600 --> 00:09:35.200]  喜歡坐船過去旅遊的那一類
[00:09:35.200 --> 00:09:36.480]  不是的
[00:09:36.480 --> 00:09:39.000]  它是真真正正的一個渡口
[00:09:39.000 --> 00:09:44.280]  這個渡口似乎是為了商業的緣故
[00:09:44.280 --> 00:09:50.920]  而去到這個加大拉對面岸的一個碼頭
[00:09:50.920 --> 00:09:52.440]  耶穌上了船之後
[00:09:52.440 --> 00:09:54.280]  接著就繼續往前走了
[00:09:54.280 --> 00:09:55.920]  要進城的嘛
[00:09:55.920 --> 00:09:57.840]  於是在進城之前
[00:09:57.840 --> 00:09:59.760]  就看見了一個人
[00:09:59.760 --> 00:10:01.920]  名叫馬太
[00:10:01.920 --> 00:10:06.800]  馬太當時是處身在一個
[00:10:06.800 --> 00:10:13.440]  聖經說是關稅的收稅的地方
[00:10:13.440 --> 00:10:15.280]  在漁民聖經裡面
[00:10:15.280 --> 00:10:16.840]  就用了這個
[00:10:16.840 --> 00:10:19.480]  叫做Telonion這個字眼
[00:10:19.480 --> 00:10:21.400]  Telonion這個字眼
[00:10:21.400 --> 00:10:23.320]  Telonion
[00:10:23.320 --> 00:10:26.960]  似乎你是用今天的希臘人發音
[00:10:26.960 --> 00:10:31.240]  還是用學術性的讀法
[00:10:31.240 --> 00:10:34.240]  這個稅收的場所
[00:10:34.240 --> 00:10:36.640]  叫做稅關
[00:10:36.640 --> 00:10:39.880]  其實是一座的茅屋
[00:10:39.880 --> 00:10:43.000]  或者是一個棚屋
[00:10:43.000 --> 00:10:44.440]  我們就會問
[00:10:44.440 --> 00:10:46.600]  為什麼一個收稅的人
[00:10:46.600 --> 00:10:51.560]  要坐在一個棚屋裡面呢?
[00:10:51.560 --> 00:10:56.000]  如果今天大家有個印象
[00:10:56.000 --> 00:10:58.840]  譬如在加拿大去美國
[00:10:58.840 --> 00:11:01.080]  陸路開車
[00:11:01.080 --> 00:11:03.280]  還是你喜歡坐飛機
[00:11:03.280 --> 00:11:04.880]  坐船都好
[00:11:04.880 --> 00:11:05.680]  你就會發覺
[00:11:05.680 --> 00:11:09.320]  那些官員坐在關口的人
[00:11:09.320 --> 00:11:13.720]  很舒服的,有冷氣房坐的
[00:11:13.720 --> 00:11:17.200]  但是如果你開車
[00:11:17.200 --> 00:11:19.320]  由多倫多去美國的時候
[00:11:19.320 --> 00:11:21.560]  經過幾個關口
[00:11:21.560 --> 00:11:23.440]  你就會留意到
[00:11:23.440 --> 00:11:28.440]  關口的官員是否坐在冷氣房裡面呢?
[00:11:28.440 --> 00:11:30.360]  不是的
[00:11:30.360 --> 00:11:33.600]  通常是一個箱子裡面的
[00:11:33.600 --> 00:11:35.440]  那個箱子當然現在
[00:11:35.440 --> 00:11:36.840]  因為現代社會
[00:11:36.840 --> 00:11:39.640]  當然是裝冷氣的,不是熱死人
[00:11:39.640 --> 00:11:41.920]  但是其實以往都是一個
[00:11:41.920 --> 00:11:44.040]  好像一個棚似的
[00:11:44.040 --> 00:11:46.920]  讓那些官員停留在那裡
[00:11:46.920 --> 00:11:49.480]  人們路過就一定要經過你的
[00:11:49.480 --> 00:11:51.640]  你要看到路是怎樣
[00:11:51.640 --> 00:11:53.920]  然後就向那些人去收稅
[00:11:53.920 --> 00:11:55.520]  為什麼有這樣的運作呢?
[00:11:55.520 --> 00:11:59.440]  因為其實當時的社會
[00:11:59.440 --> 00:12:01.120]  如果是要收稅
[00:12:01.120 --> 00:12:03.120]  主要一定要在一個
[00:12:03.120 --> 00:12:07.000]  道路交叉點上面去收稅
[00:12:07.000 --> 00:12:09.280]  不然那些人就可能走過了
[00:12:09.280 --> 00:12:10.480]  或者繞過了
[00:12:10.480 --> 00:12:12.400]  那你就會看不到了
[00:12:12.400 --> 00:12:14.000]  待會我們再去研究一下
[00:12:14.000 --> 00:12:16.240]  究竟這個地點是怎樣
[00:12:16.240 --> 00:12:19.560]  不過,究竟這個人物是誰呢?
[00:12:19.560 --> 00:12:20.640]  在這段聖經
[00:12:20.640 --> 00:12:23.280]  第一樣東西就告訴他知道
[00:12:23.280 --> 00:12:26.960]  介紹耶穌看見這個人
[00:12:26.960 --> 00:12:29.880]  原來是有名字的
[00:12:29.880 --> 00:12:30.840]  當然有名字
[00:12:30.840 --> 00:12:33.000]  這個人叫做馬太
[00:12:33.000 --> 00:12:36.360]  馬太寫的,馬太福音
[00:12:36.360 --> 00:12:39.960]  馬太究竟這個名字是怎樣來的呢?
[00:12:39.960 --> 00:12:42.360]  當然如果我們去真的
[00:12:42.360 --> 00:12:44.520]  偷看其他的福音書的時候
[00:12:44.520 --> 00:12:45.840]  我們就會發覺
[00:12:45.840 --> 00:12:48.280]  馬太這個人物
[00:12:48.280 --> 00:12:49.840]  或者這個門徒
[00:12:49.840 --> 00:12:52.040]  在其他書卷裡面記載
[00:12:52.040 --> 00:12:54.520]  不是用馬太去記載他
[00:12:54.520 --> 00:12:57.120]  是用了另一個名字去介紹他
[00:12:57.120 --> 00:12:58.800]  就叫做利美
[00:12:58.800 --> 00:13:02.160]  你可以參考馬可福音第二章十四節
[00:13:02.160 --> 00:13:06.480]  以及路加福音第五章二十七節
[00:13:06.480 --> 00:13:08.720]  不過我們去解釋馬太福音的時候
[00:13:08.720 --> 00:13:12.600]  當然要專注於馬太為什麼要這樣記載
[00:13:12.600 --> 00:13:15.400]  不過,為了大家多一重的了解
[00:13:15.400 --> 00:13:18.400]  我也給大家多一些資料
[00:13:18.400 --> 00:13:21.880]  其實馬太本身不只是一個瑞利
[00:13:21.880 --> 00:13:23.800]  在這裡聖經介紹的
[00:13:23.800 --> 00:13:28.600]  本身其實他也有他自己的背景
[00:13:28.600 --> 00:13:31.280]  很多人在馬太這個名字上面
[00:13:31.280 --> 00:13:34.440]  去嘗試做一些考究
[00:13:34.440 --> 00:13:38.720]  去了解到馬太究竟他的背景是什麼
[00:13:38.720 --> 00:13:42.360]  為什麼他會做了收稅的官員呢?
[00:13:42.360 --> 00:13:43.840]  在總結裡面
[00:13:43.840 --> 00:13:48.320]  總共有五個研究找出的資料
[00:13:48.320 --> 00:13:50.240]  不一定是全對
[00:13:50.240 --> 00:13:52.000]  不過這五個資料
[00:13:52.000 --> 00:13:53.960]  其實也給我們一些啟發
[00:13:53.960 --> 00:13:55.440]  第一個資料就是說
[00:13:55.440 --> 00:13:58.440]  馬太可能他自己本身是屬於
[00:13:58.440 --> 00:14:04.040]  利未之派家族的名下的其中一員
[00:14:04.040 --> 00:14:07.440]  所以其他書卷就介紹他為利未
[00:14:07.440 --> 00:14:10.120]  馬太也可能他在未信主之前
[00:14:10.120 --> 00:14:12.080]  他的名字叫做利未
[00:14:12.080 --> 00:14:18.080]  不過在後來當他寫到馬太福音的時候
[00:14:18.080 --> 00:14:22.640]  因為那些人已經認識了馬太這個門徒
[00:14:22.640 --> 00:14:24.640]  所以第三個可能性就是
[00:14:24.640 --> 00:14:27.080]  因為為了這些認識他的人
[00:14:27.080 --> 00:14:30.480]  介紹給他們認識他的門徒
[00:14:30.480 --> 00:14:34.080]  於是就用回馬太這個他們熟悉的名字
[00:14:34.080 --> 00:14:36.560]  這個可能性的就是說
[00:14:36.560 --> 00:14:39.680]  馬太這個字眼其實是
[00:14:39.680 --> 00:14:44.320]  馬太的另一個別稱、別號
[00:14:44.320 --> 00:14:46.480]  這個也很普遍的一個現象
[00:14:46.480 --> 00:14:48.480]  譬如我們中國人也好
[00:14:48.480 --> 00:14:50.240]  傳統的中國人
[00:14:50.240 --> 00:14:51.640]  我不是說現在
[00:14:51.640 --> 00:14:55.400]  以前中國人一般來看
[00:14:55.400 --> 00:14:59.120]  除了他出生的名字之外
[00:14:59.120 --> 00:15:03.040]  他還有一個叫做字號的
[00:15:03.040 --> 00:15:04.720]  意思就是什麼呢?
[00:15:04.720 --> 00:15:07.760]  除了他自己的名稱之外
[00:15:07.760 --> 00:15:09.080]  他還有一個別稱
[00:15:09.080 --> 00:15:12.800]  在家族裡面有一個排名的名稱的
[00:15:12.800 --> 00:15:14.520]  這個也可能是因為
[00:15:14.520 --> 00:15:18.000]  馬太屬於古今東時代的人
[00:15:18.000 --> 00:15:23.400]  而有別號也是一件很普遍的事情
[00:15:23.400 --> 00:15:26.160]  而最後我們也都可以明白到
[00:15:26.160 --> 00:15:28.760]  可能馬太他本身
[00:15:28.760 --> 00:15:30.840]  另外一個同時常用的名詞
[00:15:30.840 --> 00:15:32.760]  就叫做利美
[00:15:32.760 --> 00:15:36.440]  無論哪一個解釋都好
[00:15:36.440 --> 00:15:40.040]  就給了一些資料給我們去認識到
[00:15:40.040 --> 00:15:46.280]  利美他原本是一個猶太人
[00:15:46.280 --> 00:15:49.160]  而這個猶太人
[00:15:49.160 --> 00:15:56.840]  他的背景可能是和這些叫做聖品人
[00:15:56.840 --> 00:15:58.080]  利美人是什麼呢?
[00:15:58.080 --> 00:15:58.880]  Levis
[00:15:58.880 --> 00:16:04.440]  是原本我們上帝指定去侍奉的一個群體
[00:16:04.440 --> 00:16:07.360]  他們沒有分地的
[00:16:07.360 --> 00:16:10.680]  所以在這樣的背景之下
[00:16:10.680 --> 00:16:13.840]  利美馬太
[00:16:13.840 --> 00:16:19.440]  其實是反映出馬太在他的生活裡面
[00:16:19.440 --> 00:16:23.160]  既有祭司的背景身份
[00:16:23.160 --> 00:16:25.960]  但是他做了收稅
[00:16:25.960 --> 00:16:27.720]  用今天的例子
[00:16:27.720 --> 00:16:28.960]  很簡單做一個比喻
[00:16:28.960 --> 00:16:33.520]  就等同於牧師就走了去做稅務局
[00:16:33.520 --> 00:16:34.720]  就是這樣
[00:16:34.720 --> 00:16:37.080]  馬太就是這樣的背景
[00:16:37.080 --> 00:16:40.480]  這樣的人有什麼好處呢?
[00:16:40.480 --> 00:16:43.360]  為什麼要做到做稅務局呢?
[00:16:43.360 --> 00:16:48.000]  為什麼還要為當時羅馬人去收稅呢?
[00:16:48.000 --> 00:16:51.120]  而且在羅馬人收稅的制度裡面
[00:16:51.120 --> 00:16:55.360]  是重重地去剝削的
[00:16:55.360 --> 00:16:56.760]  是怎麼樣呢?
[00:16:56.760 --> 00:17:03.440]  羅馬人委派了一個在巴勒斯坦地的一個本地的王
[00:17:03.440 --> 00:17:05.840]  我們叫做希律
[00:17:05.840 --> 00:17:07.840]  在希律的統治之下
[00:17:07.840 --> 00:17:13.520]  就有一個由羅馬人政制之下所安排的公職
[00:17:13.520 --> 00:17:16.680]  叫做稅收的官員
[00:17:16.680 --> 00:17:21.400]  就要同時代表著羅馬政府
[00:17:21.400 --> 00:17:23.040]  在希律王
[00:17:23.040 --> 00:17:25.960]  希律就算是猶太人的背景
[00:17:25.960 --> 00:17:27.960]  其實他不是純種猶太人
[00:17:27.960 --> 00:17:36.520]  去收取所有當地人民的稅款
[00:17:36.520 --> 00:17:38.680]  所以當他收稅的時候
[00:17:38.680 --> 00:17:41.160]  自己也要加一些附加費
[00:17:41.160 --> 00:17:43.240]  那些附加費是給誰呢?
[00:17:43.240 --> 00:17:46.520]  當然是給收稅的官員
[00:17:46.520 --> 00:17:49.160]  所以整體來講
[00:17:49.160 --> 00:17:53.240]  猶太人對當時收稅的官員
[00:17:53.240 --> 00:17:55.120]  而且他是猶太人
[00:17:55.120 --> 00:17:57.720]  甚至這個是一個
[00:17:57.720 --> 00:18:04.360]  叫做有上帝委派侍奉主的背景的利美的人物
[00:18:04.360 --> 00:18:06.640]  他們看到他這種人是什麼?
[00:18:06.640 --> 00:18:12.040]  就是被視為一種不尊重以色列民
[00:18:12.040 --> 00:18:16.760]  甚至可以說是背叛猶太人
[00:18:16.760 --> 00:18:20.200]  去依仗著外國勢力
[00:18:20.200 --> 00:18:27.320]  來在猶太人當中謀生的一個人物
[00:18:27.320 --> 00:18:37.920]  馬太是處在一種被討厭的公職之下的一個人物
[00:18:37.920 --> 00:18:41.680]  在這種人物的情況之下
[00:18:41.680 --> 00:18:47.720]  耶穌就看到馬太這個人物了
[00:18:47.720 --> 00:18:52.520]  看到這個字眼其實不是陌生的
[00:18:52.520 --> 00:18:55.640]  在二章第二節和二章第九節
[00:18:55.640 --> 00:18:59.280]  馬太福音當中曾經用過同一個字眼
[00:18:59.280 --> 00:19:04.560]  來介紹從東方而來的幾個博士
[00:19:04.560 --> 00:19:08.000]  他同樣看到天上的星
[00:19:08.000 --> 00:19:14.080]  然後去洞悉找到一位猶太人的生生王
[00:19:14.080 --> 00:19:16.520]  他們要特意來去敬拜他
[00:19:16.520 --> 00:19:20.640]  所以耶穌在呼召馬太的過程當中
[00:19:20.640 --> 00:19:23.200]  不是一份意外
[00:19:23.200 --> 00:19:31.000]  而是耶穌在搜尋、尋找哪一個是屬於祂的子民
[00:19:31.000 --> 00:19:36.920]  然後去呼召祂來成為耶穌基督的門徒
[00:19:36.920 --> 00:19:40.240]  回頭看,彭屋
[00:19:40.240 --> 00:19:46.440]  彭屋為什麼要建造在城外的地方呢?
[00:19:46.440 --> 00:19:49.440]  因為首先我們要明白
[00:19:49.440 --> 00:19:54.680]  做生意的人如果是做運送他的貨品
[00:19:54.680 --> 00:19:56.800]  就不一定需要進入城市
[00:19:56.800 --> 00:19:59.320]  可能他的目的地根本就不是加伯隆
[00:19:59.320 --> 00:20:06.520]  加伯隆也都本身不是一個售賣轉口的商城
[00:20:06.520 --> 00:20:11.600]  可能他們的目標地是在更遠的東方
[00:20:11.600 --> 00:20:15.240]  所以他只是路經這個地方的時候
[00:20:15.240 --> 00:20:18.920]  他們就需要去付這個稅款
[00:20:18.920 --> 00:20:21.160]  那麼問題就回來了
[00:20:21.160 --> 00:20:23.560]  那麼多地方不經過
[00:20:23.560 --> 00:20:28.520]  為什麼要經過加伯隆這個地方呢?
[00:20:28.520 --> 00:20:29.760]  所以大家大興之門
[00:20:29.760 --> 00:20:32.280]  我讓我在這裡賣一點點廣告
[00:20:32.280 --> 00:20:35.280]  接下來主要學就有一課
[00:20:35.280 --> 00:20:38.320]  就會專門研究這些題目
[00:20:38.320 --> 00:20:40.720]  是大家不明白的
[00:20:40.720 --> 00:20:45.200]  有關於本身聖地上一些的生活環境
[00:20:45.200 --> 00:20:49.600]  或者習俗或者商務地理因素
[00:20:49.600 --> 00:20:53.200]  而有的因由而反映在我們的聖經裡面
[00:20:53.200 --> 00:20:55.280]  我們不知道
[00:20:55.280 --> 00:21:03.760]  為什麼是要在加伯隆要做一個關口來收稅呢?
[00:21:03.760 --> 00:21:08.360]  原來這個是涉及於當時的古近東
[00:21:08.360 --> 00:21:13.440]  特別巴勒斯坦地的運輸途路徑
[00:21:13.440 --> 00:21:17.000]  的一個重要的解釋
[00:21:17.000 --> 00:21:20.160]  當時在這個巴勒斯坦地
[00:21:20.160 --> 00:21:27.240]  可以說是處於一個非洲、亞洲、歐洲
[00:21:27.240 --> 00:21:32.120]  這個商貿必經的地點
[00:21:32.120 --> 00:21:34.480]  而如果你要做生意
[00:21:34.480 --> 00:21:38.720]  譬如你有些東西要從東方運到非洲
[00:21:38.720 --> 00:21:39.880]  比如埃及
