
[00:00:00.000 --> 00:00:02.880]  還有幾天就是聖誕節
[00:07:19.840 --> 00:07:21.840]  按照摩西律法
[00:07:21.840 --> 00:07:23.840]  女人在分娩之後的33天
[00:07:23.840 --> 00:07:25.840]  都被視爲不結
[00:07:25.840 --> 00:07:28.840]  這就是我們中國人說的「楚穴」
[00:07:28.840 --> 00:07:31.840]  她在這段期間被視爲不結
[00:07:31.840 --> 00:07:33.840]  直到這段日子滿了
[00:07:33.840 --> 00:07:35.840]  她行一個結證禮
[00:07:35.840 --> 00:07:38.840]  然後才得以結證
[00:07:38.840 --> 00:07:42.840]  纔可以去聖所獻祭
[00:07:42.840 --> 00:07:44.840]  而當時
[00:07:44.840 --> 00:07:49.840]  藥室是在馬尼亞經過結證的日子
[00:07:49.840 --> 00:07:50.840]  滿足了
[00:07:50.840 --> 00:07:54.840]  然後帶同妻子和耶穌
[00:07:54.840 --> 00:07:57.840]  上到耶路撒冷
[00:07:57.840 --> 00:07:59.840]  他們所獻的祭
[00:07:59.840 --> 00:08:02.840]  其實也是依照律法的規定
[00:08:02.840 --> 00:08:05.840]  在這裏利未記說到
[00:08:05.840 --> 00:08:08.840]  祭司要獻在耶和華面前
[00:08:08.840 --> 00:08:09.840]  爲他贖罪
[00:08:09.840 --> 00:08:12.840]  他的血緣就結證了
[00:08:12.840 --> 00:08:14.840]  這條例是爲生育的婦人
[00:08:14.840 --> 00:08:16.840]  無論是生男生女
[00:08:16.840 --> 00:08:19.840]  他的力量若不夠獻一隻羊羔
[00:08:19.840 --> 00:08:21.840]  他就要取兩隻斑溝
[00:08:21.840 --> 00:08:23.840]  或是兩隻搓甲
[00:08:23.840 --> 00:08:25.840]  一隻爲繁祭
[00:08:25.840 --> 00:08:27.840]  一隻爲贖罪祭
[00:08:27.840 --> 00:08:29.840]  祭司要爲他贖罪
[00:08:29.840 --> 00:08:31.840]  他就結證了
[00:08:31.840 --> 00:08:32.840]  這裏我們看到
[00:08:32.840 --> 00:08:38.840]  有錢的可以獻羊羔作爲祭品
[00:08:38.840 --> 00:08:42.840]  窮的可以獻兩隻斑溝和兩隻搓甲
[00:08:42.840 --> 00:08:44.840]  剛纔我們看到
[00:08:44.840 --> 00:08:48.840]  耶穌所獻的正是斑溝和搓甲
[00:08:48.840 --> 00:08:52.840]  所以他是屬於比較基層
[00:08:52.840 --> 00:08:55.840]  比較窮的一族
[00:08:55.840 --> 00:08:57.840]  雖然他是窮的
[00:08:57.840 --> 00:09:02.840]  但其實他也是按照律法的規定去做的
[00:09:02.840 --> 00:09:04.840]  在這裏我們看到
[00:09:04.840 --> 00:09:08.840]  無論是對人
[00:09:08.840 --> 00:09:10.840]  他有一個仁厚之心
[00:09:10.840 --> 00:09:11.840]  對神
[00:09:11.840 --> 00:09:15.840]  他也能夠順服遵行神的旨意
[00:09:15.840 --> 00:09:19.840]  難怪他能夠被稱爲義人
[00:09:19.840 --> 00:09:21.840]  我們可以想象
[00:09:21.840 --> 00:09:24.840]  上帝要爲他的獨生子耶穌
[00:09:24.840 --> 00:09:26.840]  在地上找一個代父
[00:09:26.840 --> 00:09:30.840]  他一定不會隨便找一個人做的
[00:09:30.840 --> 00:09:35.840]  他會找一個能夠循規蹈矩的人
[00:09:35.840 --> 00:09:39.840]  而約瑟正正符合這方面的條件
[00:09:39.840 --> 00:09:42.840]  這方面的素質
[00:09:42.840 --> 00:09:45.840]  其實也反映在耶穌的身上
[00:09:45.840 --> 00:09:49.840]  耶穌曾經說過
[00:09:49.840 --> 00:09:52.840]  莫想我來要廢掉律法
[00:09:52.840 --> 00:09:56.840]  我先知我來不是要廢掉乃是要成全
[00:09:56.840 --> 00:09:58.840]  他是那位創造天地的神
[00:09:58.840 --> 00:10:01.840]  律法也是這位神所設立的
[00:10:01.840 --> 00:10:06.840]  但是他來並不是要將這些律法全部推倒
[00:10:06.840 --> 00:10:08.840]  反而他說我不是要廢掉
[00:10:08.840 --> 00:10:10.840]  而是要成全
[00:10:10.840 --> 00:10:17.840]  意思是他要將律法解釋得更加透徹和圓滿
[00:10:17.840 --> 00:10:21.840]  還有耶穌去到約旦河受洗的時候
[00:10:21.840 --> 00:10:24.840]  大家記不記得當時施洗約翰
[00:10:24.840 --> 00:10:25.840]  見到耶穌
[00:10:25.840 --> 00:10:27.840]  認出祂的身份
[00:10:27.840 --> 00:10:29.840]  施洗約翰說不可以
[00:10:29.840 --> 00:10:31.840]  我怎麼可以爲你施洗
[00:10:31.840 --> 00:10:33.840]  當時耶穌怎麼回答他
[00:10:33.840 --> 00:10:38.840]  耶穌說我理當盡諸般的義
[00:10:38.840 --> 00:10:43.840]  我們看到無論是耶穌還是約瑟
[00:10:43.840 --> 00:10:48.840]  其實都反映了這種循規蹈矩
[00:10:48.840 --> 00:10:53.840]  按照上帝的律法來行事的這種特質
[00:10:53.840 --> 00:10:59.840]  而這種特質正正是那位創造天地的神的性情
[00:10:59.840 --> 00:11:03.840]  我們的上帝就是一位有規有矩
[00:11:03.840 --> 00:11:05.840]  有法可依的
[00:11:05.840 --> 00:11:09.840]  一位既慈愛又公義的神
[00:11:09.840 --> 00:11:12.840]  他可以愛我們愛到一個地步
[00:11:12.840 --> 00:11:14.840]  於尊降貴成爲人
[00:11:14.840 --> 00:11:17.840]  但是他對於我們的罪惡
[00:11:17.840 --> 00:11:21.840]  他絕對不會視而不見
[00:11:21.840 --> 00:11:24.840]  他不會盲目的溺愛我們
[00:11:24.840 --> 00:11:26.840]  在今時今日這個世代
[00:11:26.840 --> 00:11:30.840]  要找一些又公義又慈愛的父母
[00:11:30.840 --> 00:11:32.840]  其實都不容易
[00:11:32.840 --> 00:11:36.840]  我最近聽到一個小朋友
[00:11:36.840 --> 00:11:38.840]  他是小學生
[00:11:38.840 --> 00:11:42.840]  他在班上和另一個同學爭獎
[00:11:42.840 --> 00:11:44.840]  爭輸了
[00:11:44.840 --> 00:11:48.840]  他回家向爸爸投訴
[00:11:48.840 --> 00:11:52.840]  爸爸聽了之後覺得這個老師一定是騙朕
[00:11:52.840 --> 00:11:54.840]  這個老師不對
[00:11:54.840 --> 00:11:56.840]  你知道他怎麼做嗎
[00:11:56.840 --> 00:12:02.840]  他寫了一封律師信給學校校長
[00:12:02.840 --> 00:12:05.840]  我又聽到另一個小朋友
[00:12:05.840 --> 00:12:08.840]  這個小朋友在家裏玩水果刀
[00:12:08.840 --> 00:12:10.840]  刀是利器
[00:12:10.840 --> 00:12:14.840]  他爸爸立刻拿起刀
[00:12:14.840 --> 00:12:16.840]  並且責罰他
[00:12:16.840 --> 00:12:17.840]  責罰這個小朋友
[00:12:17.840 --> 00:12:20.840]  這個小朋友不停地哭
[00:12:20.840 --> 00:12:25.840]  這個爸爸最後要向兒子道歉
[00:12:25.840 --> 00:12:28.840]  然後才收科
[00:12:28.840 --> 00:12:31.840]  我不知道大家最近有沒有看電視
[00:12:31.840 --> 00:12:33.840]  有一出真人秀
[00:12:33.840 --> 00:12:36.840]  講述幾個做藝員的爸爸
[00:12:36.840 --> 00:12:40.840]  帶着四五歲的小朋友
[00:12:40.840 --> 00:12:44.840]  去一些陌生地方渡宿
[00:12:44.840 --> 00:12:46.840]  其中一個爸爸帶着兒子
[00:12:46.840 --> 00:12:50.840]  去少林寺的武術學校修煉
[00:12:50.840 --> 00:12:53.840]  這個兒子修煉的時候
[00:12:53.840 --> 00:12:57.840]  你知道少林寺是一個清靜的地方
[00:12:57.840 --> 00:13:01.840]  他在那裏伯豔和喧譁
[00:13:01.840 --> 00:13:05.840]  裏面的和尚斥喝他
[00:13:05.840 --> 00:13:08.840]  這個小朋友被人罵
[00:13:08.840 --> 00:13:11.840]  立刻奔向爸爸
[00:13:11.840 --> 00:13:12.840]  向爸爸哭訴
[00:13:12.840 --> 00:13:15.840]  你知不知道當時爸爸有什麼反應
[00:13:15.840 --> 00:13:18.840]  他爸爸抱着他哄他
[00:13:18.840 --> 00:13:21.840]  說那個其實是小丑
[00:13:21.840 --> 00:13:24.840]  他在那裏和你玩耍
[00:13:24.840 --> 00:13:28.840]  我不知道大家聽到這三個例子
[00:13:28.840 --> 00:13:30.840]  會有什麼反應
[00:13:30.840 --> 00:13:33.840]  我覺得挺心寒的
[00:13:33.840 --> 00:13:36.840]  你想想如果我們這一代的人
[00:13:36.840 --> 00:13:39.840]  這樣去教養我們的下一代
[00:13:39.840 --> 00:13:42.840]  社會將來會變成怎樣呢
[00:13:42.840 --> 00:13:44.840]  將來的人又會變成怎樣呢
[00:13:44.840 --> 00:13:49.840]  恐怕他們都會變成是非不分
[00:13:49.840 --> 00:13:54.840]  由爲我獨尊的個個都變成惡霸
[00:13:54.840 --> 00:13:58.840]  就讓我們趁着聖誕的假期
[00:13:58.840 --> 00:14:00.840]  好好思想一下
[00:14:00.840 --> 00:14:03.840]  到底我們的兒女我們的下一代
[00:14:03.840 --> 00:14:06.840]  他們真正需要的是什麼呢
[00:14:06.840 --> 00:14:08.840]  是我們的溺愛
[00:14:08.840 --> 00:14:13.840]  還是他們要明白真理
[00:14:13.840 --> 00:14:15.840]  明辨是非
[00:14:15.840 --> 00:14:19.840]  能夠有上帝明辨是非的聖情
[00:14:19.840 --> 00:14:24.840]  又有公義又有慈愛呢
[00:14:24.840 --> 00:14:27.840]  約瑟除了是一個義人之外
[00:14:27.840 --> 00:14:31.840]  其實他也是一個相當低調的人
[00:14:31.840 --> 00:14:33.840]  我想問一下大家
[00:14:33.840 --> 00:14:36.840]  你記不記得約瑟在聖經裏
[00:14:36.840 --> 00:14:38.840]  在聖經裏有沒有記載過
[00:14:38.840 --> 00:14:43.840]  約瑟說過什麼話呢
[00:14:43.840 --> 00:14:45.840]  想不起來
[00:14:45.840 --> 00:14:47.840]  是因爲他沒有說過
[00:14:47.840 --> 00:14:49.840]  不是因爲他沒有說過
[00:14:49.840 --> 00:14:52.840]  是聖經沒有記載過他任何的說話
[00:14:52.840 --> 00:14:54.840]  連半句都沒有
[00:14:54.840 --> 00:14:56.840]  我們看回
[00:14:56.840 --> 00:14:59.840]  從天使報信告訴他
[00:14:59.840 --> 00:15:01.840]  瑪利亞是聖靈感人
[00:15:01.840 --> 00:15:03.840]  叫他迎娶瑪利亞
[00:15:03.840 --> 00:15:05.840]  接着他真的娶了過來
[00:15:05.840 --> 00:15:08.840]  到耶穌降生在馬槽
[00:15:08.840 --> 00:15:10.840]  接着他又聽天使的吩咐
[00:15:10.840 --> 00:15:14.840]  因爲當時希律要殺那些男嬰
[00:15:14.840 --> 00:15:20.840]  他帶着剛出生的耶穌和瑪利亞逃走
[00:15:20.840 --> 00:15:22.840]  去到埃及
[00:15:22.840 --> 00:15:24.840]  接着又聽天使的吩咐
[00:15:24.840 --> 00:15:27.840]  因爲當時希律已經死了
[00:15:27.840 --> 00:15:29.840]  天使吩咐他回到耶路撒冷
[00:15:29.840 --> 00:15:31.840]  去以色列
[00:15:31.840 --> 00:15:34.840]  於是他們又回到以色列
[00:15:34.840 --> 00:15:36.840]  在整個過程中
[00:15:36.840 --> 00:15:38.840]  約瑟一句話都沒有
[00:15:38.840 --> 00:15:43.840]  聖經最後記載有關約瑟的事情
[00:15:43.840 --> 00:15:46.840]  應該是在耶穌十二歲那一年
[00:15:46.840 --> 00:15:48.840]  在那一年
[00:15:48.840 --> 00:15:53.840]  他們一家人上耶路撒冷去守逾越節
[00:15:53.840 --> 00:15:56.840]  當時發生什麼事呢?
[00:15:56.840 --> 00:16:01.840]  父母以爲耶穌一直跟着大隊
[00:16:01.840 --> 00:16:04.840]  誰知道原來耶穌沒有跟大隊
[00:16:04.840 --> 00:16:07.840]  他留在耶路撒冷的聖殿
[00:16:07.840 --> 00:16:11.840]  聽律法師講解聖經的說話
[00:16:11.840 --> 00:16:13.840]  到父母發現的時候
[00:16:13.840 --> 00:16:14.840]  到處去找
[00:16:14.840 --> 00:16:16.840]  三天之後才發現
[00:16:16.840 --> 00:16:23.840]  他在聖殿聽律法師的教導
[00:16:23.840 --> 00:16:27.840]  當時父母見到耶穌的時候
[00:16:27.840 --> 00:16:30.840]  是誰開口和耶穌說話呢?
[00:16:30.840 --> 00:16:33.840]  是瑪利亞
[00:16:33.840 --> 00:16:35.840]  約瑟一句話都沒有
[00:16:35.840 --> 00:16:36.840]  我曾經懷疑過
[00:16:36.840 --> 00:16:39.840]  約瑟到底是不是一個啞巴呢?
[00:16:39.840 --> 00:16:42.840]  如果約瑟真的是啞巴的話
[00:16:42.840 --> 00:16:43.840]  聖經應該有說
[00:16:43.840 --> 00:16:44.840]  聖經沒有說
[00:16:44.840 --> 00:16:47.840]  這可能是一種寫作手法
[00:16:47.840 --> 00:16:48.840]  其實我們看聖經
[00:16:48.840 --> 00:16:51.840]  不要只看聖經寫了什麼
[00:16:51.840 --> 00:16:55.840]  也要看聖經沒有寫什麼
[00:16:55.840 --> 00:16:59.840]  聖經沒有記載約瑟的說話
[00:16:59.840 --> 00:17:00.840]  其實是顯示出
[00:17:00.840 --> 00:17:03.840]  他是一個相當低調的人
[00:17:03.840 --> 00:17:06.840]  他不是一個只會說話的人
[00:17:06.840 --> 00:17:11.840]  他是以實際的行動來回應
[00:17:11.840 --> 00:17:12.840]  而且他也是一個
[00:17:12.840 --> 00:17:15.840]  刻進缺跡的爸爸
[00:17:15.840 --> 00:17:17.840]  今天很多時候我們說人
[00:17:17.840 --> 00:17:19.840]  就說人吹水
[00:17:19.840 --> 00:17:20.840]  吹水什麼?
[00:17:20.840 --> 00:17:22.840]  吹水不抹嘴
[00:17:22.840 --> 00:17:25.840]  說人說就天下無敵
[00:17:25.840 --> 00:17:28.840]  做就有心無力
[00:17:28.840 --> 00:17:34.840]  就是說我們這個時代的人
[00:17:34.840 --> 00:17:37.840]  我們的通病是什麼呢?
[00:17:37.840 --> 00:17:38.840]  就是說很多大道理
[00:17:38.840 --> 00:17:41.840]  但都是隻有"講"字
[00:17:41.840 --> 00:17:45.840]  我們的特首在去年當選之後
[00:17:45.840 --> 00:17:47.840]  她曾經聲言
[00:17:47.840 --> 00:17:53.840]  再無唐型、梁型、何型
[00:17:53.840 --> 00:17:55.840]  只有香港型
[00:17:55.840 --> 00:17:59.840]  所有香港人都是我陣營的人
[00:17:59.840 --> 00:18:01.840]  言猶在耳
[00:18:01.840 --> 00:18:04.840]  前幾天我在報紙看到
[00:18:04.840 --> 00:18:08.840]  某政黨的黨慶晚宴
[00:18:08.840 --> 00:18:14.840]  當時盛傳特首因爲不滿意政黨
[00:18:14.840 --> 00:18:16.840]  於是下禁令
[00:18:16.840 --> 00:18:22.840]  禁止所有司局長級官員出席晚宴
[00:18:22.840 --> 00:18:26.840]  結果那晚真的一個都沒來
[00:18:26.840 --> 00:18:29.840]  如果傳聞真是屬實的話
[00:18:29.840 --> 00:18:34.840]  我覺得還是說一套做一套
[00:18:34.840 --> 00:18:41.840]  約瑟的低調可以說和瑪利亞剛剛相反
[00:18:41.840 --> 00:18:46.840]  聖經有不少篇幅記載瑪利亞
[00:18:46.840 --> 00:18:48.840]  而且在教會歷史上
[00:18:48.840 --> 00:18:51.840]  瑪利亞也有崇高的地位
[00:18:51.840 --> 00:18:55.840]  天主教甚至專稱她爲聖母
[00:18:55.840 --> 00:18:59.840]  但約瑟卻是長期做大配角
[00:18:59.840 --> 00:19:03.840]  她的配角角色在這一節經文中
[00:19:03.840 --> 00:19:05.840]  也充分反映出來
[00:19:05.840 --> 00:19:07.840]  我們一起去讀
[00:19:07.840 --> 00:19:17.840]  「雅各生約瑟,就是瑪利亞的丈夫,那稱爲基督的耶穌,是從瑪利亞生的。」
[00:19:17.840 --> 00:19:21.840]  這裏如何介紹約瑟的身份呢?
[00:19:21.840 --> 00:19:24.840]  瑪利亞的丈夫
[00:19:24.840 --> 00:19:29.840]  我想問大家是否認識這位先生呢?
[00:19:29.840 --> 00:19:36.840]  這位先生的名字叫林兆波先生
[00:19:36.840 --> 00:19:38.840]  不認識吧?
[00:19:38.840 --> 00:19:42.840]  他在英國的劍橋大學讀數學
[00:19:42.840 --> 00:19:45.840]  他取得了博士資格
[00:19:45.840 --> 00:19:49.840]  也曾經在香港的中文大學任教
[00:19:49.840 --> 00:19:53.840]  大家認不認識他呢?
[00:19:53.840 --> 00:19:59.840]  他的太太是政務司長林鄭月娥
[00:19:59.840 --> 00:20:03.840]  看來他和約瑟的命運一樣
[00:20:03.840 --> 00:20:08.840]  要靠老婆才能被人認識
[00:20:08.840 --> 00:20:15.840]  這一節是從耶穌的家譜中抽出來的
[00:20:15.840 --> 00:20:21.840]  除了介紹約瑟是瑪利亞的丈夫
[00:20:21.840 --> 00:20:26.840]  也說到耶穌是從瑪利亞生的
[00:20:26.840 --> 00:20:29.840]  聖經裏的家譜
[00:20:29.840 --> 00:20:33.840]  聖經時代以男性爲中心
[00:20:33.840 --> 00:20:38.840]  所以很多時候家譜只記載男丁
[00:20:38.840 --> 00:20:40.840]  不記載女士
[00:20:40.840 --> 00:20:44.840]  不是沒有,是很少
[00:20:44.840 --> 00:20:46.840]  其中有被記載的
[00:20:46.840 --> 00:20:48.840]  不知道大家記不記得
[00:20:48.840 --> 00:20:50.840]  其中一個是紀磊拉合
[00:20:50.840 --> 00:20:55.840]  他曾經研究兩個以色列人的探子
[00:20:55.840 --> 00:21:01.840]  紀磊拉合和路德記裏的路德
[00:21:01.840 --> 00:21:05.840]  他們有親戚關係
[00:21:05.840 --> 00:21:10.840]  拉合的兒子叫波亞斯
[00:21:10.840 --> 00:21:16.840]  波亞斯在路德記裏和路德結爲夫婦
[00:21:16.840 --> 00:21:20.840]  路德的第二任丈夫
[00:21:20.840 --> 00:21:24.840]  波亞斯和路德生了俄比德
[00:21:24.840 --> 00:21:27.840]  俄比德是大魏的祖父
[00:21:27.840 --> 00:21:30.840]  換句話說路德是大魏的曾祖父
[00:21:30.840 --> 00:21:33.840]  這些顯赫的人
[00:21:33.840 --> 00:21:35.840]  這些女士就被提名了
[00:21:35.840 --> 00:21:38.840]  大家可以看看馬太夫人第一章的家譜
[00:21:38.840 --> 00:21:40.840]  就有記載
[00:21:40.840 --> 00:21:44.840]  我們看到聖經裏很少記載女士
[00:21:44.840 --> 00:21:46.840]  這裏介紹約瑟的時候
[00:21:46.840 --> 00:21:48.840]  竟然說他是瑪利亞丈夫
[00:21:48.840 --> 00:21:54.840]  甚至說耶穌是從瑪利亞而生的
[00:21:54.840 --> 00:21:56.840]  我們可以看到
[00:21:56.840 --> 00:21:58.840]  約瑟真是一個配角
[00:21:58.840 --> 00:22:01.840]  不過雖然是配角
[00:22:01.840 --> 00:22:05.840]  但不等於他不重要
[00:22:05.840 --> 00:22:09.840]  前幾晚某電視臺有臺慶
[00:22:09.840 --> 00:22:12.840]  有頒獎典禮
[00:22:12.840 --> 00:22:16.840]  其中一位得獎的藝人
[00:22:16.840 --> 00:22:19.840]  他說了一句話
[00:22:19.840 --> 00:22:21.840]  沒有了黑暗
[00:22:21.840 --> 00:22:26.840]  星星就呈現不了他燦爛的光芒
[00:22:26.840 --> 00:22:29.840]  他們說這句話是真的
[00:22:29.840 --> 00:22:31.840]  約瑟的角色雖然是一個配角
[00:22:31.840 --> 00:22:33.840]  但他相當重要
