
[00:00:00.000 --> 00:00:03.100]  主啊,求祢親自跟我們說話
[00:07:52.000 --> 00:07:55.000]  我們看到保羅如何去效法
[00:07:55.000 --> 00:07:56.000]  我們的耶穌基督
[00:07:56.000 --> 00:07:59.000]  一個願意為未信的人
[00:07:59.000 --> 00:08:02.000]  或者是他所愛的猶太人犧牲的愛
[00:08:02.000 --> 00:08:05.000]  特別我們看到第二節和第三節
[00:08:05.000 --> 00:08:15.000]  (唸經)
[00:08:15.000 --> 00:08:16.000]  這是第一個很難解釋
[00:08:16.000 --> 00:08:19.000]  也很難學習到保羅的地方
[00:08:19.000 --> 00:08:21.000]  當我預備這段經文的時候
[00:08:21.000 --> 00:08:22.000]  我也曾經問過和我一起預備
[00:08:22.000 --> 00:08:24.000]  幫我很多手的同工
[00:08:24.000 --> 00:08:28.000]  我問你願不願意你身邊有未信的親人
[00:08:28.000 --> 00:08:31.000]  你願不願意和神去說
[00:08:31.000 --> 00:08:33.000]  我寧願犧牲
[00:08:33.000 --> 00:08:34.000]  我不要救恩
[00:08:34.000 --> 00:08:35.000]  我被神去奏助
[00:08:35.000 --> 00:08:36.000]  我和基督分離
[00:08:36.000 --> 00:08:40.000]  我而換取其他我所愛的人
[00:08:40.000 --> 00:08:41.000]  他們得救
[00:08:41.000 --> 00:08:43.000]  他說不行
[00:08:43.000 --> 00:08:46.000]  我甚至乎說
[00:08:46.000 --> 00:08:48.000]  我願意為他們死
[00:08:48.000 --> 00:08:51.000]  我都可以考慮一下為他們死
[00:08:51.000 --> 00:08:53.000]  死了還可以得救
[00:08:53.000 --> 00:08:55.000]  但是如果我要為恩爵這樣
[00:08:55.000 --> 00:08:58.000]  而犧牲了我的救恩
[00:08:58.000 --> 00:08:59.000]  我做不到
[00:08:59.000 --> 00:09:01.000]  我相信我問在下
[00:09:01.000 --> 00:09:03.000]  今天再做一個訪問
[00:09:03.000 --> 00:09:05.000]  有沒有人有這樣的情懷
[00:09:05.000 --> 00:09:08.000]  我相信未必有保羅這樣的情懷
[00:09:08.000 --> 00:09:09.000]  但保羅卻是將這句說話
[00:09:09.000 --> 00:09:12.000]  是很陳詞迫切
[00:09:12.000 --> 00:09:14.000]  很緊張地去和他一班未信
[00:09:14.000 --> 00:09:16.000]  未得救的猶太人這樣說
[00:09:16.000 --> 00:09:18.000]  當時其實是出於
[00:09:18.000 --> 00:09:21.000]  他要他的對象就是一班猶太人
[00:09:21.000 --> 00:09:23.000]  就好像我們去看詩篇的時候
[00:09:23.000 --> 00:09:24.000]  詩篇很多時候是詩人
[00:09:24.000 --> 00:09:26.000]  所發出他的心裏面
[00:09:26.000 --> 00:09:28.000]  所發出他的情懷
[00:09:28.000 --> 00:09:29.000]  他去表達
[00:09:29.000 --> 00:09:32.000]  甚至乎說他願意和基督的愛分離
[00:09:32.000 --> 00:09:33.000]  他都願意
[00:09:33.000 --> 00:09:34.000]  我們看到
[00:09:34.000 --> 00:09:37.000]  不單止我們再看多幾節聖經
[00:09:37.000 --> 00:09:39.000]  我們看九章到第十一章
[00:09:39.000 --> 00:09:41.000]  所以第九章的開頭他這樣說
[00:09:41.000 --> 00:09:43.000]  我們看第十章他怎樣說
[00:09:43.000 --> 00:09:44.000]  十章的開頭他說
[00:09:44.000 --> 00:09:46.000]  我心裏所願的
[00:09:46.000 --> 00:09:47.000]  向神所求的
[00:09:47.000 --> 00:09:49.000]  是要以色列人得救
[00:09:49.000 --> 00:09:51.000]  而第十一章開頭這樣說
[00:09:51.000 --> 00:09:52.000]  他說我且說
[00:09:52.000 --> 00:09:54.000]  神棄絕了他的百姓嗎
[00:09:54.000 --> 00:09:56.000]  絕斷乎沒有
[00:09:56.000 --> 00:10:00.000]  神並沒有棄絕他預先所知道的百姓
[00:10:00.000 --> 00:10:03.000]  而且不單止他是口說的
[00:10:03.000 --> 00:10:05.000]  我們見到保羅在他自己
[00:10:05.000 --> 00:10:06.000]  在他福音的事上
[00:10:06.000 --> 00:10:08.000]  他怎樣去恩著神
[00:10:08.000 --> 00:10:09.000]  基督的愛
[00:10:09.000 --> 00:10:11.000]  傳揚基督的愛和盼望
[00:10:11.000 --> 00:10:12.000]  怎樣去渴慕
[00:10:12.000 --> 00:10:14.000]  他所愛的猶太人得救
[00:10:14.000 --> 00:10:16.000]  我們在不同的經文
[00:10:16.000 --> 00:10:17.000]  我們看到他所做的
[00:10:17.000 --> 00:10:20.000]  他說他為了耶穌基督的緣故
[00:10:20.000 --> 00:10:22.000]  他願意凋棄萬事
[00:10:22.000 --> 00:10:23.000]  漢作糞土
[00:10:23.000 --> 00:10:25.000]  為著要得著耶穌基督
[00:10:25.000 --> 00:10:29.000]  而且他說他不以性命為念
[00:10:29.000 --> 00:10:32.000]  他只要能夠證明神恩惠的福音
[00:10:32.000 --> 00:10:34.000]  而他為著耶穌基督的命
[00:10:34.000 --> 00:10:37.000]  他說他願意死在耶路撒冷
[00:10:37.000 --> 00:10:38.000]  他也願意
[00:10:38.000 --> 00:10:40.000]  而最後剛才我們所說的話
[00:10:40.000 --> 00:10:43.000]  他說恩著我的弟兄骨肉之親
[00:10:43.000 --> 00:10:45.000]  他自己被詛咒
[00:10:45.000 --> 00:10:46.000]  與基督分離
[00:10:46.000 --> 00:10:48.000]  我們也願意
[00:10:48.000 --> 00:10:53.000]  但是當我們去思考的時候
[00:10:53.000 --> 00:10:54.000]  是否我們這樣祈禱
[00:10:54.000 --> 00:10:55.000]  好像保羅這樣說
[00:10:55.000 --> 00:10:58.000]  我就是憑著我願意放棄我的救恩
[00:10:58.000 --> 00:11:00.000]  我自己滅亡
[00:11:00.000 --> 00:11:01.000]  我就可以換取
[00:11:01.000 --> 00:11:04.000]  整個猶太民族的得救呢
[00:11:04.000 --> 00:11:06.000]  我們相信當然不可以
[00:11:06.000 --> 00:11:09.000]  因為是神自己的旨意
[00:11:09.000 --> 00:11:11.000]  但是當中保羅卻是表達到
[00:11:11.000 --> 00:11:13.000]  他對他們自己的同胞
[00:11:13.000 --> 00:11:15.000]  那份犧牲的愛
[00:11:15.000 --> 00:11:17.000]  以及那份情懷
[00:11:17.000 --> 00:11:19.000]  他很願意效法耶穌基督
[00:11:19.000 --> 00:11:21.000]  耶穌道成肉身的時候
[00:11:21.000 --> 00:11:24.000]  他願意捨棄天上的榮華
[00:11:24.000 --> 00:11:27.000]  他願意捨棄與父神的關係
[00:11:27.000 --> 00:11:29.000]  斷絕與父神的關係
[00:11:29.000 --> 00:11:31.000]  道成肉身來到這個世上
[00:11:31.000 --> 00:11:34.000]  正如在羅馬書五章八節的時候
[00:11:34.000 --> 00:11:38.000]  他說唯有基督在我們還作罪人的時候
[00:11:38.000 --> 00:11:40.000]  祂替我們死
[00:11:40.000 --> 00:11:43.000]  神的愛就在此向我們顯明了
[00:11:43.000 --> 00:11:47.000]  因為耶穌自己親身也經歷過死亡
[00:11:47.000 --> 00:11:50.000]  為著的是要將我們一群罪人
[00:11:50.000 --> 00:11:52.000]  能夠得著拯救
[00:11:52.000 --> 00:11:56.000]  同樣地我試過在一個聚會裡
[00:11:56.000 --> 00:11:58.000]  有一個肢體的分享
[00:11:58.000 --> 00:12:00.000]  他們一對夫婦上台講見證
[00:12:00.000 --> 00:12:02.000]  他說其中一方面
[00:12:02.000 --> 00:12:04.000]  他曾經患了一個很嚴重的疾病
[00:12:04.000 --> 00:12:07.000]  當他在很痛苦的過程當中的時候
[00:12:07.000 --> 00:12:10.000]  他的配偶曾經向神祈禱
[00:12:10.000 --> 00:12:11.000]  他說神啊
[00:12:11.000 --> 00:12:15.000]  我情願祢將他的病移在我的身上
[00:12:15.000 --> 00:12:18.000]  我能夠讓他能夠沒那麼辛苦
[00:12:18.000 --> 00:12:20.000]  能夠好過一點
[00:12:20.000 --> 00:12:23.000]  當然我知道這個也不會發生
[00:12:23.000 --> 00:12:26.000]  神並不代表我將別人的痛苦放在我身上
[00:12:26.000 --> 00:12:28.000]  別人就不會有痛苦
[00:12:28.000 --> 00:12:31.000]  但這就是一個情感的表達
[00:12:31.000 --> 00:12:34.000]  很想神透過我們懇切的祈禱
[00:12:34.000 --> 00:12:36.000]  而能夠去工作
[00:12:36.000 --> 00:12:38.000]  能夠讓我們身邊的人得救
[00:12:38.000 --> 00:12:41.000]  或者減輕他們的痛苦
[00:12:41.000 --> 00:12:45.000]  所以我們在傳揚福音的過程裡
[00:12:45.000 --> 00:12:50.000]  我們有沒有去為著未信的家人
[00:12:50.000 --> 00:12:52.000]  或者我們未信的朋友
[00:12:52.000 --> 00:12:54.000]  我們願意為他們去憂傷
[00:12:54.000 --> 00:12:56.000]  去為他們代禱呢
[00:12:56.000 --> 00:12:58.000]  有沒有我們願意
[00:12:58.000 --> 00:13:01.000]  我們寧願去捨棄
[00:13:01.000 --> 00:13:03.000]  我們犧牲我們自己的金錢
[00:13:03.000 --> 00:13:05.000]  我們的時間
[00:13:05.000 --> 00:13:08.000]  甚至乎我們犧牲很多的東西
[00:13:08.000 --> 00:13:11.000]  我們為著我們未信主的人
[00:13:11.000 --> 00:13:13.000]  我們去擺上呢
[00:13:13.000 --> 00:13:16.000]  很想大家也都去紀念一樣東西
[00:13:16.000 --> 00:13:17.000]  各位弟兄姊妹
[00:13:17.000 --> 00:13:20.000]  我們今天能夠可以在這裡
[00:13:20.000 --> 00:13:22.000]  我們得著神的救恩
[00:13:22.000 --> 00:13:24.000]  我們能夠得著這個永生
[00:13:24.000 --> 00:13:25.000]  我們能夠坐在這裡
[00:13:25.000 --> 00:13:27.000]  我們可以跟神建立的關係
[00:13:27.000 --> 00:13:31.000]  記不記得其實是昔日幾千年以來
[00:13:31.000 --> 00:13:32.000]  我們歷世歷代
[00:13:32.000 --> 00:13:36.000]  很多的愛神有忠心的信徒
[00:13:36.000 --> 00:13:38.000]  他們願意捨棄萬物
[00:13:38.000 --> 00:13:40.000]  他們捨棄他們的家庭
[00:13:40.000 --> 00:13:42.000]  他們願意去海外宣教
[00:13:42.000 --> 00:13:44.000]  將福音傳開
[00:13:44.000 --> 00:13:46.000]  以至於傳到來亞洲
[00:13:46.000 --> 00:13:47.000]  傳到來香港
[00:13:47.000 --> 00:13:50.000]  我們今天才能夠有機會
[00:13:50.000 --> 00:13:52.000]  能夠得到這個福音的福分
[00:13:52.000 --> 00:13:54.000]  所以我們接下來
[00:13:54.000 --> 00:13:55.000]  我們年底大家要記住
[00:13:55.000 --> 00:13:58.000]  我們有一個全港的福音盛會
[00:13:58.000 --> 00:14:00.000]  將會在十一月尾十二月頭
[00:14:00.000 --> 00:14:01.000]  有七場的
[00:14:01.000 --> 00:14:03.000]  有不同的年齡的
[00:14:03.000 --> 00:14:05.000]  有青年人有成年人的
[00:14:05.000 --> 00:14:08.000]  我們願不願意去擺上
[00:14:08.000 --> 00:14:11.000]  我們就為他們去流淚去禱告
[00:14:11.000 --> 00:14:12.000]  我們在神面前
[00:14:12.000 --> 00:14:14.000]  我們未至於有保羅
[00:14:14.000 --> 00:14:16.000]  願意犧牲自己的救恩
[00:14:16.000 --> 00:14:18.000]  但我們願不願意犧牲我們的眼淚
[00:14:18.000 --> 00:14:20.000]  犧牲我們的膝頭功課
[00:14:20.000 --> 00:14:21.000]  為未信的家人
[00:14:21.000 --> 00:14:24.000]  未信的朋友去祈禱呢
[00:14:24.000 --> 00:14:25.000]  我們又看到在這裡
[00:14:25.000 --> 00:14:27.000]  保羅他不單只是愛他的同胞
[00:14:27.000 --> 00:14:29.000]  而且他還愛他的敵人
[00:14:29.000 --> 00:14:30.000]  為什麼這樣說呢
[00:14:30.000 --> 00:14:32.000]  因為在他福音的事上
[00:14:32.000 --> 00:14:34.000]  逼迫得他最緊要的
[00:14:34.000 --> 00:14:36.000]  就是一班的猶太人
[00:14:36.000 --> 00:14:38.000]  一直去打他
[00:14:38.000 --> 00:14:41.000]  去不同的捉拿他
[00:14:41.000 --> 00:14:43.000]  關他在監獄裡
[00:14:43.000 --> 00:14:45.000]  但是保羅我們可以看到在這裡
[00:14:45.000 --> 00:14:47.000]  他仍然很衷心地愛他們
[00:14:47.000 --> 00:14:50.000]  去盼望這一班的猶太人
[00:14:50.000 --> 00:14:54.000]  這一班他的同胞去得救
[00:14:54.000 --> 00:14:57.000]  面對著我們今時今日這個世代
[00:14:57.000 --> 00:14:59.000]  我們身邊可能有很多人
[00:14:59.000 --> 00:15:02.000]  我們未至於受到保羅的迫迫
[00:15:02.000 --> 00:15:04.000]  但我們仍然有很多的拒絕
[00:15:04.000 --> 00:15:06.000]  或者有很多人做很多的事情
[00:15:06.000 --> 00:15:11.000]  為要攔阻我們去信主
[00:15:11.000 --> 00:15:14.000]  我們會不會有保羅愛受敵的情懷
[00:15:14.000 --> 00:15:16.000]  我們願意去為他們
[00:15:16.000 --> 00:15:18.000]  為著對方的得救
[00:15:18.000 --> 00:15:20.000]  為著對方能夠得著這個救恩
[00:15:20.000 --> 00:15:25.000]  而我們能夠去擺上呢
[00:15:25.000 --> 00:15:27.000]  最近我看過一套電影
[00:15:27.000 --> 00:15:29.000]  對我來說非常之震撼
[00:15:29.000 --> 00:15:30.000]  不知道大家有沒有看過一套電影
[00:15:30.000 --> 00:15:32.000]  叫做鋼鋸靈
[00:15:32.000 --> 00:15:35.000]  是一個很出名的荷里活導演
[00:15:35.000 --> 00:15:36.000]  叫做米路吉遜
[00:15:36.000 --> 00:15:38.000]  所拍的一套電影
[00:15:38.000 --> 00:15:39.000]  裡面說到的主角
[00:15:39.000 --> 00:15:42.000]  他是一個恩著基督教的信仰
[00:15:42.000 --> 00:15:46.000]  他是一個很強烈的反戰分子
[00:15:46.000 --> 00:15:48.000]  我們都不喜歡戰爭
[00:15:48.000 --> 00:15:49.000]  我們都不喜歡有殺戮
[00:15:49.000 --> 00:15:52.000]  他就是一個很強烈的反戰分子
[00:15:52.000 --> 00:15:56.000]  但恩著當時在二次世界大戰期間
[00:15:56.000 --> 00:16:00.000]  代表國家去參軍是一份光榮
[00:16:00.000 --> 00:16:02.000]  於是他毅然
[00:16:02.000 --> 00:16:03.000]  他有一個這樣的信念
[00:16:03.000 --> 00:16:07.000]  但他毅然去投考軍隊
[00:16:07.000 --> 00:16:09.000]  他要入伍
[00:16:09.000 --> 00:16:11.000]  他也是因著這樣被取錄
[00:16:11.000 --> 00:16:13.000]  但在訓練的過程中
[00:16:13.000 --> 00:16:15.000]  他卻是揀選
[00:16:15.000 --> 00:16:19.000]  他要堅持不接受任何武器訓練
[00:16:19.000 --> 00:16:20.000]  他不帶槍
[00:16:20.000 --> 00:16:22.000]  他說他要上戰場
[00:16:22.000 --> 00:16:24.000]  是不是很匪夷所思的事情
[00:16:24.000 --> 00:16:27.000]  所以當時那些軍官
[00:16:27.000 --> 00:16:28.000]  他的上司
[00:16:28.000 --> 00:16:29.000]  直接當他是傻的
[00:16:29.000 --> 00:16:32.000]  甚至將他拿去軍事法庭去審問
[00:16:32.000 --> 00:16:33.000]  要拘捕他坐牢
[00:16:33.000 --> 00:16:35.000]  或者要隔扯他
[00:16:35.000 --> 00:16:37.000]  但因著他的堅持
[00:16:37.000 --> 00:16:38.000]  他的上司
[00:16:38.000 --> 00:16:40.000]  他身邊的人都妥協
[00:16:40.000 --> 00:16:43.000]  結果真的被他派上戰場
[00:16:43.000 --> 00:16:49.000]  他參與了一個醫護兵的工作
[00:16:49.000 --> 00:16:54.000]  他參與了一個很有名的沖繩戰役
[00:16:54.000 --> 00:16:57.000]  去到沖繩有一個鋼鋸嶺這個地方
[00:16:57.000 --> 00:16:59.000]  是一個很大的殺戮的地方
[00:16:59.000 --> 00:17:02.000]  很多的美軍都在那裡傷亡
[00:17:02.000 --> 00:17:06.000]  因為是很易守很難攻的地方
[00:17:06.000 --> 00:17:08.000]  他去到戰場的時候
[00:17:08.000 --> 00:17:10.000]  他就跟隨著他的同胞
[00:17:10.000 --> 00:17:16.000]  一起去攻打鋼鋸嶺這個地方
[00:17:16.000 --> 00:17:17.000]  因為那時候說
[00:17:17.000 --> 00:17:19.000]  得鋼鋸嶺就會得沖繩
[00:17:19.000 --> 00:17:22.000]  得沖繩就會得日本
[00:17:22.000 --> 00:17:25.000]  但當日劇情的發展就是
[00:17:25.000 --> 00:17:28.000]  他赤手空拳就在戰地上
[00:17:28.000 --> 00:17:30.000]  沒有任何的武器
[00:17:30.000 --> 00:17:31.000]  不用槍械
[00:17:31.000 --> 00:17:35.000]  結果他是選擇救人的工作
[00:17:35.000 --> 00:17:39.000]  他就在一晚裏面救活了75條
[00:17:39.000 --> 00:17:42.000]  因著戰爭傷亡的
[00:17:42.000 --> 00:17:45.000]  有很多不同的傷殘的同胞
[00:17:45.000 --> 00:17:48.000]  或者是他的戰友
[00:17:48.000 --> 00:17:50.000]  但當中當他最令我震撼的時候
[00:17:50.000 --> 00:17:53.000]  當他經過有一些建築發現
[00:17:53.000 --> 00:17:57.000]  有一些日本兵仍然有氣息的時候
[00:17:57.000 --> 00:17:59.000]  他救不救?都救
[00:17:59.000 --> 00:18:02.000]  就是想將他們救回後方
[00:18:02.000 --> 00:18:05.000]  希望這個兵能夠得到自由
[00:18:05.000 --> 00:18:07.000]  很匪夷所思
[00:18:07.000 --> 00:18:09.000]  在戰爭這麼殘酷的環境裏面
[00:18:09.000 --> 00:18:11.000]  你怎麼知道你救了他之後
