
[00:00:00.000 --> 00:00:01.660]  好,我們做一個祈禱,好嗎?
[00:02:32.520 --> 00:02:34.120]  聖經裡面也有不少
[00:02:34.120 --> 00:02:36.560]  就是說他們立一個石碑
[00:02:36.560 --> 00:02:39.920]  或者當時堆起一些石頭
[00:02:39.920 --> 00:02:43.560]  來成為他們中間的一個紀念
[00:02:43.560 --> 00:02:45.560]  無論是人與人之間的納約
[00:02:45.560 --> 00:02:49.280]  或者更加是紀念神的作為
[00:02:49.280 --> 00:02:52.520]  今天我們看到《約書後記》第四章這裡
[00:02:52.520 --> 00:02:55.960]  我們知道是記載以色列人
[00:02:55.960 --> 00:02:57.600]  新一批的以色列人
[00:02:57.600 --> 00:02:59.160]  藉著約書後的帶領
[00:02:59.160 --> 00:03:00.760]  他們過了約旦河
[00:03:00.760 --> 00:03:02.600]  然後去到迦南地
[00:03:02.600 --> 00:03:05.200]  但在他們過約旦河期間發生一件事
[00:03:05.200 --> 00:03:08.960]  就是記載第四章這裡的記載
[00:03:08.960 --> 00:03:14.040]  他們在過河的時候
[00:03:14.040 --> 00:03:17.120]  聖經記載他們立石遺記
[00:03:17.120 --> 00:03:18.560]  不單止在這裡
[00:03:18.560 --> 00:03:20.160]  下一次再有機會講的時候
[00:03:20.160 --> 00:03:24.000]  他們在不同的《約書後記》有好幾個地方
[00:03:24.000 --> 00:03:26.440]  他們都立這些石遺記
[00:03:26.440 --> 00:03:28.320]  紀念不同的一些事蹟
[00:03:28.320 --> 00:03:31.600]  紀念不同他們對於神的一些經歷
[00:03:31.600 --> 00:03:33.200]  紀念神的作為
[00:03:33.200 --> 00:03:35.720]  以至日後回顧的時候
[00:03:35.720 --> 00:03:36.720]  在聖經記載說
[00:03:36.720 --> 00:03:38.960]  這堆石頭到現在還在那裡
[00:03:38.960 --> 00:03:42.440]  意思是在那裡的時候還在紀念這件事
[00:03:42.440 --> 00:03:45.040]  所以聖經的記載是紀念這件事
[00:03:45.040 --> 00:03:46.400]  又紀念了這些石頭
[00:03:46.400 --> 00:03:47.280]  做記號
[00:03:47.280 --> 00:03:51.240]  就代表著這種是給日後的人回顧
[00:03:51.240 --> 00:03:54.120]  作為一個長久的紀念
[00:03:54.120 --> 00:03:57.000]  所以這些石頭就是他們進入迦南地的時候
[00:03:57.000 --> 00:03:59.720]  不同的里程碑
[00:03:59.720 --> 00:04:02.160]  當他們回顧這個時候
[00:04:02.160 --> 00:04:04.200]  不單止他們或者他們的後代
[00:04:04.200 --> 00:04:07.440]  都看見原來有一些很重要的事情發生過
[00:04:07.440 --> 00:04:09.600]  一些他們人生的轉捩點
[00:04:09.600 --> 00:04:13.000]  在那裡經歷到
[00:04:13.000 --> 00:04:16.000]  所以當他們回想的時候
[00:04:16.000 --> 00:04:18.920]  很自然就會紀念神的作為
[00:04:18.920 --> 00:04:21.560]  而獻上感謝
[00:04:21.560 --> 00:04:24.400]  獻上感恩
[00:04:24.400 --> 00:04:26.120]  所以我們今天就看看
[00:04:26.120 --> 00:04:29.040]  我們今年實在是一個很特別的一年
[00:04:29.040 --> 00:04:33.440]  2020年發生了很多的事情
[00:04:33.440 --> 00:04:37.280]  我相信這一年可能成為我們很多個人
[00:04:37.280 --> 00:04:39.760]  或者整個家庭
[00:04:39.760 --> 00:04:42.760]  甚至是我們長久的事業
[00:04:42.760 --> 00:04:47.520]  有些人在這段時間轉工或者事業完全改變了
[00:04:47.520 --> 00:04:51.240]  甚至是我們整個國家今年碰到大選
[00:04:51.240 --> 00:04:56.600]  所以整個的無論個人到家庭到一些社區
[00:04:56.600 --> 00:05:01.720]  甚至是一些事業的行業
[00:05:01.720 --> 00:05:04.000]  或者是我們國家
[00:05:04.000 --> 00:05:06.480]  其實應該說是全世界
[00:05:06.480 --> 00:05:07.920]  Pandemic
[00:05:07.920 --> 00:05:11.880]  所以整個世界可以說是一個轉捩點
[00:05:11.880 --> 00:05:15.280]  現在我們在這個過程裡面可能轉到一個新的模式
[00:05:15.280 --> 00:05:17.240]  這個叫一個New Normal
[00:05:17.240 --> 00:05:17.840]  很多人說
[00:05:17.840 --> 00:05:19.840]  一個Paradigm Shift
[00:05:19.840 --> 00:05:23.240]  叫做整個運作
[00:05:23.240 --> 00:05:25.520]  很多的理念
[00:05:25.520 --> 00:05:27.720]  很多的行業
[00:05:27.720 --> 00:05:29.920]  很多的經營的手法
[00:05:29.920 --> 00:05:33.800]  全部有一個轉型
[00:05:33.800 --> 00:05:36.240]  所以我們今天來看一看
[00:05:36.240 --> 00:05:39.480]  在2020年的時候
[00:05:39.480 --> 00:05:44.000]  真的可能要立一個石碑來紀念這一年
[00:05:44.000 --> 00:05:45.840]  我們應該多拍一些照片
[00:05:45.840 --> 00:05:48.400]  或者留一些特別的東西在這裡
[00:05:48.400 --> 00:05:51.360]  所以我們剛剛過去的母親節父親節
[00:05:51.360 --> 00:05:54.360]  第一次在網上舉行
[00:05:54.360 --> 00:05:55.880]  都要拍一張照片
[00:05:55.880 --> 00:06:02.240]  記得這是在Pandemic的時候發生的事
[00:06:02.240 --> 00:06:05.840]  當然在這些裡面我們紀念了很多的事情
[00:06:05.840 --> 00:06:09.200]  說回我們自己的時候
[00:06:09.200 --> 00:06:10.600]  我們今年
[00:06:10.600 --> 00:06:15.160]  我們都好像說有一個屬靈上的立石為記
[00:06:15.160 --> 00:06:16.440]  紀念神
[00:06:16.440 --> 00:06:20.840]  在這段時間特別是2020的感恩節期間
[00:06:20.840 --> 00:06:22.600]  我們回顧一下神的恩典的時候
[00:06:22.600 --> 00:06:24.600]  很多團體很多小組
[00:06:24.600 --> 00:06:27.960]  在這個星期裡面聚會都是分享這些
[00:06:27.960 --> 00:06:30.600]  回想一下過往這幾個月神的恩典
[00:06:30.600 --> 00:06:32.120]  回想一下這一年裡面
[00:06:32.120 --> 00:06:34.360]  神給我們的保守
[00:06:34.360 --> 00:06:36.880]  還有我們所經歷到
[00:06:36.880 --> 00:06:39.720]  所以在今天感恩節主日的時候
[00:06:39.720 --> 00:06:42.440]  我先用第四章
[00:06:42.440 --> 00:06:44.640]  有兩堆的石頭
[00:06:44.640 --> 00:06:45.840]  來紀念上帝
[00:06:45.840 --> 00:06:48.440]  我們看看當中給我們的提醒
[00:06:48.440 --> 00:06:52.320]  第一我們在約書亞記第四章的第一節開始
[00:06:52.320 --> 00:06:53.720]  我們讀一讀這個記載好不好
[00:06:53.720 --> 00:06:54.880]  請大家一起讀
[00:06:54.880 --> 00:06:56.560]  我們讀到第九節的
[00:06:56.560 --> 00:07:00.480]  請大家跟著一起讀
[00:07:00.480 --> 00:07:03.680]  國民盡都過了約旦河
[00:07:03.680 --> 00:07:06.240]  耶和華就對約書亞說
[00:07:06.240 --> 00:07:10.680]  你從民眾要揀選十二個人
[00:07:10.680 --> 00:07:12.080]  每支派一人
[00:07:12.080 --> 00:07:13.800]  吩咐他們說
[00:07:13.800 --> 00:07:15.480]  你們從這裏
[00:07:15.480 --> 00:07:17.520]  從約旦河中
[00:07:17.520 --> 00:07:20.360]  祭司腳站定的地方
[00:07:20.360 --> 00:07:22.400]  取十二塊石頭
[00:07:22.400 --> 00:07:23.480]  帶過來
[00:07:23.480 --> 00:07:28.600]  放在你們今夜要住宿的地方
[00:07:28.600 --> 00:07:29.720]  於是
[00:07:29.720 --> 00:07:31.680]  約書亞將他
[00:07:31.680 --> 00:07:35.720]  從以色列人中所預備的那十二個人
[00:07:35.720 --> 00:07:37.120]  每支派一人
[00:07:37.120 --> 00:07:38.480]  都召了來
[00:07:38.480 --> 00:07:39.520]  對他們說
[00:07:39.520 --> 00:07:41.920]  你們下約旦河中
[00:07:41.920 --> 00:07:43.480]  過到耶和華
[00:07:43.480 --> 00:07:46.360]  你們上帝的約會前頭
[00:07:46.360 --> 00:07:49.800]  按著以色列人十二支派的數目
[00:07:49.800 --> 00:07:52.280]  每人取一塊石頭
[00:07:52.280 --> 00:07:54.360]  放在肩上
[00:07:54.360 --> 00:07:55.360]  第六節
[00:07:55.360 --> 00:07:56.600]  這些石頭
[00:07:56.600 --> 00:07:57.960]  在你們中間
[00:07:57.960 --> 00:08:00.280]  可以作為證據
[00:08:00.280 --> 00:08:02.920]  日後你們的子孫問你們說
[00:08:02.920 --> 00:08:06.320]  這些石頭是什麼意思
[00:08:06.320 --> 00:08:08.280]  你們就對他們說
[00:08:08.280 --> 00:08:11.000]  這是因為約旦河的水
[00:08:11.000 --> 00:08:14.200]  在耶和華的約會前斷絕
[00:08:14.200 --> 00:08:16.960]  約會過約旦河的時候
[00:08:16.960 --> 00:08:19.920]  約旦河的水就斷絕了
[00:08:19.920 --> 00:08:25.360]  這些石頭要作以色列人永遠的紀念
[00:08:25.360 --> 00:08:26.400]  第八節
[00:08:26.400 --> 00:08:30.240]  以色列人就照約書亞所吩咐的
[00:08:30.240 --> 00:08:33.280]  按著以色列人支派的數目
[00:08:33.280 --> 00:08:37.080]  從約旦河中取了十二塊石頭
[00:08:37.080 --> 00:08:39.640]  就遵耶和華所吩咐
[00:08:39.640 --> 00:08:41.920]  約書亞的行了
[00:08:41.920 --> 00:08:44.600]  他們把石頭帶過去
[00:08:44.600 --> 00:08:47.560]  到他們所住宿的地方
[00:08:47.560 --> 00:08:49.560]  就放在那裡
[00:08:49.560 --> 00:08:50.600]  第九節
[00:08:50.600 --> 00:08:53.840]  約書亞另把十二塊石頭
[00:08:53.840 --> 00:08:56.320]  納在約旦河中
[00:08:56.320 --> 00:09:01.760]  在台約桂的祭司腳站立的地方
[00:09:01.760 --> 00:09:03.400]  直到今日
[00:09:03.400 --> 00:09:07.280]  那石頭還在那裡
[00:09:07.280 --> 00:09:09.600]  總共有多少堆石頭?
[00:09:09.600 --> 00:09:10.680]  兩堆
[00:09:10.680 --> 00:09:12.680]  第一堆是從河裡面拿上來的
[00:09:12.680 --> 00:09:13.640]  第二堆呢?
[00:09:13.640 --> 00:09:16.800]  第二堆是從岸上拿下去的
[00:09:16.800 --> 00:09:18.200]  所以第九節這裡
[00:09:18.200 --> 00:09:20.800]  約書亞說另把十二塊石頭
[00:09:20.800 --> 00:09:23.720]  納在約旦河中
[00:09:23.720 --> 00:09:27.040]  在台約桂的祭司腳站立的地方
[00:09:27.040 --> 00:09:29.880]  直到今日
[00:09:29.880 --> 00:09:33.480]  什麼叫在約桂的祭司腳站立的地方?
[00:09:33.480 --> 00:09:36.600]  就是因為祭司抬著約桂先行
[00:09:36.600 --> 00:09:38.440]  在那裡
[00:09:38.440 --> 00:09:39.480]  過約旦河的時候
[00:09:39.480 --> 00:09:41.080]  約旦河的水就停了
[00:09:41.080 --> 00:09:42.280]  就變成乾地
[00:09:42.280 --> 00:09:44.000]  他們可以這樣經過
[00:09:44.000 --> 00:09:47.920]  但是那些祭司抬著約桂仍然在那裡
[00:09:47.920 --> 00:09:49.640]  那些水就止住
[00:09:49.640 --> 00:09:51.440]  到他們全過了
[00:09:51.440 --> 00:09:53.320]  他們抬了約桂上來
[00:09:53.320 --> 00:09:54.760]  水就再流下來
[00:09:54.760 --> 00:09:56.480]  就充滿兩岸
[00:09:56.480 --> 00:09:58.200]  所以這是一個神蹟
[00:09:58.200 --> 00:10:01.680]  是因為約桂
[00:10:01.680 --> 00:10:03.320]  耶和華上帝的約桂
[00:10:03.320 --> 00:10:05.120]  來到那裡
[00:10:05.120 --> 00:10:07.320]  代表神的同在施行這個神蹟
[00:10:07.320 --> 00:10:12.080]  在那裡讓他們經過約旦河
[00:10:12.080 --> 00:10:13.800]  所以我們在這裡
[00:10:13.800 --> 00:10:15.600]  第一我們看到
[00:10:15.600 --> 00:10:19.560]  我們透過這個時跡
[00:10:19.560 --> 00:10:21.560]  神吩咐他們做的
[00:10:21.560 --> 00:10:24.480]  但是第九節約書亞
[00:10:24.480 --> 00:10:27.640]  是很主動的
[00:10:27.640 --> 00:10:29.560]  另外將十二塊石頭
[00:10:29.560 --> 00:10:32.760]  放進去約旦河裡面
[00:10:32.760 --> 00:10:34.880]  我們看看這是有什麼意義
[00:10:34.880 --> 00:10:35.480]  第一
[00:10:35.480 --> 00:10:40.160]  我們看到祂是要紀念神以往的恩典
[00:10:40.160 --> 00:10:42.320]  很多石碑都是紀念人
[00:10:42.320 --> 00:10:43.640]  紀念誰誰
[00:10:43.640 --> 00:10:44.840]  做了什麼
[00:10:44.840 --> 00:10:47.600]  或者他捐了多少錢
[00:10:47.600 --> 00:10:49.320]  但是這些石頭很明顯
[00:10:49.320 --> 00:10:52.840]  就是紀念神的作為
[00:10:52.840 --> 00:10:54.880]  在剛才所讀的經文裡面
[00:10:54.880 --> 00:10:55.640]  特別講到
[00:10:55.640 --> 00:10:58.480]  這些石頭在你們中間
[00:10:58.480 --> 00:11:00.560]  可以作為證據
[00:11:00.560 --> 00:11:02.560]  日後你們的子孫問你們說
[00:11:02.560 --> 00:11:04.280]  這些石頭是什麼意思
[00:11:04.280 --> 00:11:05.360]  你們就對他們說
[00:11:05.360 --> 00:11:07.040]  這是因為約旦河的水
[00:11:07.040 --> 00:11:10.520]  在耶和華的約桂前斷絕
[00:11:10.520 --> 00:11:13.080]  約桂過約旦河的時候
[00:11:13.080 --> 00:11:15.040]  約旦河的水就斷絕了
[00:11:15.040 --> 00:11:17.480]  這些石頭要作以色列人
[00:11:17.480 --> 00:11:20.040]  永遠的紀念
[00:11:20.040 --> 00:11:22.600]  所以很明顯他們是紀念這個事蹟
[00:11:22.600 --> 00:11:25.000]  紀念神的恩典
[00:11:25.000 --> 00:11:27.080]  紀念神的作為
[00:11:27.080 --> 00:11:28.160]  正如剛才我們所說
[00:11:28.160 --> 00:11:30.960]  很多人生當中可能有不同的里程碑
[00:11:30.960 --> 00:11:32.560]  有些很重要的事
[00:11:32.560 --> 00:11:34.440]  重要的轉捩點
[00:11:34.440 --> 00:11:37.600]  可能是我們第一份工作
[00:11:37.600 --> 00:11:38.880]  或者我們結婚
[00:11:38.880 --> 00:11:40.920]  或者生第一個十塊錢
[00:11:40.920 --> 00:11:42.120]  第二個十塊錢
[00:11:42.120 --> 00:11:42.960]  等等
[00:11:42.960 --> 00:11:44.320]  或者是移民
[00:11:44.320 --> 00:11:47.280]  我們很多都是移民的家庭
[00:11:47.280 --> 00:11:50.000]  從我們原本的地方來到一個新的地方
[00:11:50.000 --> 00:11:51.160]  開始有新的適應
[00:11:51.160 --> 00:11:54.560]  或者有些在人生裡面一些重大的事情
[00:11:54.560 --> 00:11:59.120]  來成為我們人生的一個轉捩點
[00:11:59.120 --> 00:12:01.960]  一些重要的事情
[00:12:01.960 --> 00:12:03.680]  當然不是說小的事情不重要
[00:12:03.680 --> 00:12:06.320]  但是大的事情更加重要
[00:12:06.320 --> 00:12:09.040]  所以我們紀念神
[00:12:09.040 --> 00:12:12.000]  在我們身上所施行的恩典
[00:12:12.000 --> 00:12:14.120]  有些什麼是值得紀念的呢?
[00:12:14.120 --> 00:12:18.240]  不僅是剛才我提到的人生階段所發生的事情
[00:12:18.240 --> 00:12:20.280]  有一個很重要的紀念就是紀念什麼呢?
[00:12:20.280 --> 00:12:22.760]  就是紀念神拯救之恩
[00:12:22.760 --> 00:12:25.280]  神拯救我們
[00:12:25.280 --> 00:12:28.120]  其實除了這裡之外
[00:12:28.120 --> 00:12:29.840]  在《摩西五經》裡面
[00:12:29.840 --> 00:12:31.600]  多次有這些吩咐
[00:12:31.600 --> 00:12:33.600]  我們留意一下這些經文就知道了
[00:12:33.600 --> 00:12:35.960]  在《采及記》第十三章第三節
[00:12:35.960 --> 00:12:37.600]  找到你可以隨時讀
[00:12:37.600 --> 00:12:39.640]  那裡是摩西所說的
[00:12:39.640 --> 00:12:40.960]  摩西對白勝說
[00:12:40.960 --> 00:12:46.040]  你們要紀念從埃及圍爐之家出來的日子
[00:12:46.040 --> 00:12:48.240]  因為耶和華用大能的手
[00:12:48.240 --> 00:12:50.800]  將你們從這地方領出來
[00:12:50.800 --> 00:12:53.000]  這裡是指他們出埃及的時候
[00:12:53.000 --> 00:12:57.360]  出埃及就指他們得救
[00:12:57.360 --> 00:12:59.080]  他們是蒙恩得救
[00:12:59.080 --> 00:13:02.520]  從圍爐之家出來的日子
[00:13:02.520 --> 00:13:04.360]  所以摩西提醒他們
[00:13:04.360 --> 00:13:06.520]  你要紀念這個日子
[00:13:06.520 --> 00:13:10.200]  紀念神怎樣用他大能的手
[00:13:10.200 --> 00:13:11.720]  來拯救你們
[00:13:11.720 --> 00:13:13.080]  領你們出來
[00:13:13.080 --> 00:13:14.440]  到了《新命記》
[00:13:14.440 --> 00:13:16.360]  摩西重述歷史
[00:13:16.360 --> 00:13:20.360]  特別向新一代的以色列人
[00:13:20.360 --> 00:13:22.560]  再次提及這些過往
[00:13:22.560 --> 00:13:25.440]  他們上一代的事情的時候再提
[00:13:25.440 --> 00:13:27.560]  在《新命記》第五章十五節
[00:13:27.560 --> 00:13:28.280]  他又再說
[00:13:28.280 --> 00:13:33.160]  你也要紀念你在埃及地作過奴僕
[00:13:33.160 --> 00:13:35.960]  耶和華你上帝用大能的手
[00:13:35.960 --> 00:13:37.840]  和新出來的傍臂
[00:13:37.840 --> 00:13:41.600]  將你從那裡領出來
[00:13:41.600 --> 00:13:43.360]  你留意摩西也提醒他們
[00:13:43.360 --> 00:13:49.240]  你要紀念你們從前本來在埃及做奴僕
[00:13:49.240 --> 00:13:51.840]  但是上帝用他大能的手
[00:13:51.840 --> 00:13:53.440]  新出來的傍臂
[00:13:53.440 --> 00:13:54.600]  拯救你們
[00:13:54.600 --> 00:13:56.400]  領你們出來
[00:13:56.400 --> 00:13:58.920]  今天這個正代表著我們
[00:13:58.920 --> 00:14:00.280]  新約的信徒
[00:14:00.280 --> 00:14:02.680]  我們本來是罪的奴僕
[00:14:02.680 --> 00:14:04.800]  我們是沒有自由的
[00:14:04.800 --> 00:14:08.160]  但是神用他的大能的手
[00:14:08.160 --> 00:14:09.560]  他的拯救
[00:14:09.560 --> 00:14:11.440]  我們知道直著耶穌基督
[00:14:11.440 --> 00:14:14.440]  在年尾的時候
[00:14:14.440 --> 00:14:17.360]  特別在章林節、聖誕節期間
[00:14:17.360 --> 00:14:20.560]  我們知道神就是猜應他的兒子耶穌
[00:14:20.560 --> 00:14:22.600]  來拯救我們
[00:14:22.600 --> 00:14:24.560]  他直著他新出來的傍臂
[00:14:24.560 --> 00:14:26.040]  即是他主動來尋找
[00:14:26.040 --> 00:14:27.640]  主動來拯救
[00:14:27.640 --> 00:14:31.720]  來領我們脫離遺牢之地
[00:14:31.720 --> 00:14:34.840]  以弗所書第二章新約的經文就很清楚了
[00:14:34.840 --> 00:14:37.560]  我們留意經文所記載
[00:14:37.560 --> 00:14:40.680]  所以你們應當紀念
[00:14:40.680 --> 00:14:41.840]  又再提了
[00:14:41.840 --> 00:14:43.560]  應當紀念
[00:14:43.560 --> 00:14:44.400]  紀念什麼?
[00:14:44.400 --> 00:14:47.880]  紀念你們從前按肉體是愛邦人
[00:14:47.880 --> 00:14:50.920]  是稱為沒受割禮的
[00:14:50.920 --> 00:14:53.800]  這名原是那些憑人手在肉身上
[00:14:53.800 --> 00:14:56.840]  稱為受割禮之人所起的
[00:14:56.840 --> 00:14:58.080]  這裡指的是猶太人
[00:14:58.080 --> 00:14:59.920]  所以你們是愛邦人的
[00:14:59.920 --> 00:15:01.920]  本來是與藥無關的
[00:15:01.920 --> 00:15:03.480]  第十二節這樣說
[00:15:03.480 --> 00:15:05.880]  「那時你們與基督無關
[00:15:05.880 --> 00:15:07.920]  在以色列國民以外
[00:15:07.920 --> 00:15:11.120]  在所應許的諸葛上是局外人
[00:15:11.120 --> 00:15:12.560]  並且沒在世上
[00:15:12.560 --> 00:15:13.920]  沒有指望
[00:15:13.920 --> 00:15:15.280]  沒有上帝
[00:15:15.280 --> 00:15:17.560]  你們從前遠離上帝的人
[00:15:17.560 --> 00:15:19.920]  如今卻在基督耶穌裡
[00:15:19.920 --> 00:15:20.960]  靠著他的血
[00:15:20.960 --> 00:15:23.640]  已經得親近了」
[00:15:23.640 --> 00:15:24.720]  你留意
[00:15:24.720 --> 00:15:27.240]  使徒保羅提醒我們新約的信徒
[00:15:27.240 --> 00:15:29.200]  這些愛邦的教會
[00:15:29.200 --> 00:15:30.480]  提醒我們
[00:15:30.480 --> 00:15:35.480]  你們應當紀念
[00:15:35.480 --> 00:15:38.480]  不要忘記紀念神的作為
[00:15:38.480 --> 00:15:39.360]  紀念什麼?
[00:15:39.360 --> 00:15:43.320]  紀念你們本來在藥無關之外
[00:15:43.320 --> 00:15:44.440]  是無份的
[00:15:44.440 --> 00:15:47.440]  但是上帝卻伸出他的蚌臂
[00:15:47.440 --> 00:15:49.080]  藉著基督耶穌
[00:15:49.080 --> 00:15:50.560]  他流補血
[00:15:50.560 --> 00:15:51.600]  潔淨我們
[00:15:51.600 --> 00:15:54.600]  這個救恩使我們能夠親近神
[00:15:54.600 --> 00:15:56.280]  本來我們遠遠離開祂
[00:15:56.280 --> 00:15:58.880]  現在得著拯救
[00:15:58.880 --> 00:16:01.760]  所以我們應該時常紀念什麼?
[00:16:01.760 --> 00:16:03.800]  特別在逢親感恩的時候
[00:16:03.800 --> 00:16:04.840]  不要忘記
[00:16:04.840 --> 00:16:06.160]  我們很多時候已經
[00:16:06.160 --> 00:16:07.920]  可能信了很多年
[00:16:07.920 --> 00:16:12.560]  不太記得去時常紀念這件事
[00:16:12.560 --> 00:16:16.320]  所以這就是主耶穌提醒我們
[00:16:16.320 --> 00:16:17.800]  要守聖餐的意思
[00:16:17.800 --> 00:16:19.680]  起碼某一段時間
[00:16:19.680 --> 00:16:21.840]  最少我們教會一個月一次
[00:16:21.840 --> 00:16:23.440]  有些教會更多
[00:16:23.440 --> 00:16:25.520]  即是時常紀念
[00:16:25.520 --> 00:16:28.320]  時常紀念耶穌基督的拯救
[00:16:28.320 --> 00:16:29.080]  不要忘記
[00:16:29.080 --> 00:16:31.480]  今天我們唱詩歌的時候
[00:16:31.480 --> 00:16:34.200]  有幾首詩歌都是講到神的救恩
[00:16:34.200 --> 00:16:35.800]  神的拯救
[00:16:35.800 --> 00:16:38.760]  在感恩的時候最大最大的
[00:16:38.760 --> 00:16:39.840]  就是我們記得
[00:16:39.840 --> 00:16:41.760]  如果我們沒有了救恩
[00:16:41.760 --> 00:16:44.440]  其他所有一切都等於無能
[00:16:44.440 --> 00:16:46.880]  所以我們要來到時常
[00:16:46.880 --> 00:16:49.360]  去紀念我們怎樣得救
[00:16:49.360 --> 00:16:50.560]  怎樣蒙恩
[00:16:50.560 --> 00:16:53.440]  記得我們本來是局外人
[00:16:53.440 --> 00:16:54.200]  本來是罪人
[00:16:54.200 --> 00:16:56.000]  本來是罪的路瀑
[00:16:56.000 --> 00:17:01.920]  但現在卻是得著神的拯救和恩典
[00:17:01.920 --> 00:17:03.920]  剛剛這幾天
[00:17:03.920 --> 00:17:07.120]  師母在家裡預備一下
[00:17:07.120 --> 00:17:10.480]  用她工餘的時間準備一下
[00:17:10.480 --> 00:17:12.560]  因為接下來有個團契
[00:17:12.560 --> 00:17:15.160]  她要分享她的得救見證
[00:17:15.160 --> 00:17:17.720]  所以她趁著這個時候
[00:17:17.720 --> 00:17:18.920]  從寫下
[00:17:18.920 --> 00:17:20.160]  她已經講了很多次了
[00:17:20.160 --> 00:17:21.160]  但從寫下
[00:17:21.160 --> 00:17:22.080]  當她寫的時候
[00:17:22.080 --> 00:17:23.080]  再發覺有些細節
[00:17:23.080 --> 00:17:25.560]  她以前都沒有留意到
[00:17:25.560 --> 00:17:28.200]  現在聖靈又提醒她留意到
[00:17:28.200 --> 00:17:29.880]  實在是神很奇妙的作為
[00:17:29.880 --> 00:17:31.640]  連她第一次回教會
[00:17:31.640 --> 00:17:33.040]  本來有很多難阻
[00:17:33.040 --> 00:17:34.840]  但神將它撥開一些難阻
[00:17:34.840 --> 00:17:38.320]  讓她能夠順利回到教會
[00:17:38.320 --> 00:17:41.200]  相信這一切都是神背後的恩典
[00:17:41.200 --> 00:17:44.000]  我們蒙神的揀選和憐憫
[00:17:44.000 --> 00:17:45.640]  是很真實的
[00:17:45.640 --> 00:17:46.480]  所以弟兄姊妹
[00:17:46.480 --> 00:17:48.040]  讓我們時常重溫一下
